[[0, 433.747, 216.383, 0.223201, 1.0], [1, 444.009, 250.153, 0.816135, 1.0], [2, 407.3, 245.737, 0.777458, 1.0], [3, 380.873, 278.093, 0.882992, 1.0], [4, 394.152, 322.15, 0.908175, 1.0], [5, 480.722, 251.644, 0.786329, 1.0], [6, 518.904, 279.519, 0.842114, 1.0], [7, 498.28, 320.684, 0.885249, 1.0], [8, 448.402, 357.309, 0.714541, 1.0], [9, 424.945, 355.902, 0.689401, 1.0], [10, 426.349, 429.298, 0.75369, 1.0], [11, 419.027, 498.336, 0.764315, 1.0], [12, 470.475, 357.314, 0.694253, 1.0], [13, 474.836, 427.909, 0.826341, 1.0], [14, 476.31, 491.033, 0.817487, 1.0], [15, 429.326, 207.604, 0.228706, 1.0], [16, 442.573, 207.595, 0.226399, 1.0], [17, 421.973, 216.341, 0.187012, 1.0], [18, 458.68, 212, 0.355384, 1.0], [19, 489.57, 515.992, 0.715427, 1.0], [20, 498.406, 511.54, 0.779217, 1.0], [21, 470.466, 499.77, 0.774181, 1.0], [22, 419.097, 521.872, 0.709557, 1.0], [23, 410.223, 520.406, 0.737163, 1.0], [24, 420.547, 501.282, 0.577474, 1.0]]
[[0, 419.053, 229.562, 0.0758015, 1.0], [1, 439.594, 254.625, 0.849508, 1.0], [2, 402.898, 251.665, 0.815244, 1.0], [3, 370.625, 283.915, 0.848455, 1.0], [4, 394.07, 323.65, 0.888006, 1.0], [5, 476.335, 263.309, 0.817036, 1.0], [6, 520.357, 282.474, 0.845809, 1.0], [7, 488.158, 322.152, 0.89529, 1.0], [8, 442.603, 358.875, 0.741795, 1.0], [9, 420.536, 358.904, 0.71205, 1.0], [10, 426.336, 430.816, 0.786815, 1.0], [11, 419.046, 498.323, 0.747595, 1.0], [12, 466.053, 358.831, 0.743593, 1.0], [13, 473.413, 429.282, 0.819937, 1.0], [14, 476.35, 493.931, 0.809824, 1.0], [15, 419.057, 223.736, 0.0710739, 1.0], [16, 430.824, 219.339, 0.0763863, 1.0], [17, 417.592, 226.631, 0.0889941, 1.0], [18, 446.97, 222.24, 0.151097, 1.0], [19, 489.561, 515.985, 0.740261, 1.0], [20, 498.422, 511.544, 0.800011, 1.0], [21, 471.92, 499.844, 0.787828, 1.0], [22, 419.094, 521.897, 0.695604, 1.0], [23, 410.221, 521.796, 0.718016, 1.0], [24, 422.011, 499.873, 0.57329, 1.0]]
[[0, 419.033, 231.071, 0.126786, 1.0], [1, 439.573, 254.59, 0.860004, 1.0], [2, 402.88, 251.62, 0.809543, 1.0], [3, 370.621, 281.012, 0.845683, 1.0], [4, 394.028, 323.625, 0.908998, 1.0], [5, 476.277, 261.927, 0.816699, 1.0], [6, 520.352, 283.933, 0.85266, 1.0], [7, 488.138, 322.172, 0.903029, 1.0], [8, 442.563, 358.813, 0.753585, 1.0], [9, 419.105, 358.839, 0.719233, 1.0], [10, 423.479, 432.267, 0.782477, 1.0], [11, 419.046, 498.312, 0.760904, 1.0], [12, 464.643, 357.411, 0.75554, 1.0], [13, 473.383, 429.33, 0.815273, 1.0], [14, 476.332, 492.478, 0.808234, 1.0], [15, 417.577, 226.62, 0.118255, 1.0], [16, 430.793, 222.249, 0.123287, 1.0], [17, 414.661, 226.658, 0.108878, 1.0], [18, 449.858, 223.743, 0.229186, 1.0], [19, 489.537, 514.547, 0.740114, 1.0], [20, 498.412, 511.519, 0.799214, 1.0], [21, 471.896, 499.81, 0.763788, 1.0], [22, 419.076, 523.257, 0.705504, 1.0], [23, 408.806, 521.8, 0.726788, 1.0], [24, 423.442, 499.858, 0.589967, 1.0]]
[[0, 417.58, 232.556, 0.121914, 1.0], [1, 438.148, 254.577, 0.842048, 1.0], [2, 402.861, 251.608, 0.800147, 1.0], [3, 370.624, 280.981, 0.843887, 1.0], [4, 394.021, 323.64, 0.89695, 1.0], [5, 474.881, 261.931, 0.81112, 1.0], [6, 520.343, 285.384, 0.864148, 1.0], [7, 488.116, 323.529, 0.917156, 1.0], [8, 442.534, 358.872, 0.744858, 1.0], [9, 419.062, 360.287, 0.709149, 1.0], [10, 421.99, 435.192, 0.769349, 1.0], [11, 419.025, 499.79, 0.778936, 1.0], [12, 464.621, 358.828, 0.755119, 1.0], [13, 473.333, 429.4, 0.785847, 1.0], [14, 476.397, 493.946, 0.796881, 1.0], [15, 416.136, 228.11, 0.119062, 1.0], [16, 427.888, 225.173, 0.114337, 1.0], [17, 413.2, 228.075, 0.104202, 1.0], [18, 446.968, 223.723, 0.197018, 1.0], [19, 489.528, 514.552, 0.755233, 1.0], [20, 498.414, 511.531, 0.814718, 1.0], [21, 473.371, 499.839, 0.779998, 1.0], [22, 419.044, 523.304, 0.714714, 1.0], [23, 408.78, 521.857, 0.755102, 1.0], [24, 423.478, 502.75, 0.595466, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 438.151, 254.605, 0.822321, 1.0], [2, 402.844, 251.586, 0.785043, 1.0], [3, 370.665, 278.125, 0.842607, 1.0], [4, 392.648, 323.609, 0.902932, 1.0], [5, 474.909, 263.328, 0.81603, 1.0], [6, 520.328, 286.811, 0.880731, 1.0], [7, 488.103, 323.529, 0.920211, 1.0], [8, 441.127, 358.848, 0.776012, 1.0], [9, 417.651, 358.882, 0.741416, 1.0], [10, 420.558, 436.656, 0.755887, 1.0], [11, 417.67, 499.803, 0.78703, 1.0], [12, 464.583, 358.814, 0.772341, 1.0], [13, 473.348, 429.393, 0.786389, 1.0], [14, 476.379, 493.927, 0.788622, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 444.004, 222.257, 0.0974504, 1.0], [19, 489.548, 515.968, 0.743585, 1.0], [20, 499.765, 511.547, 0.805621, 1.0], [21, 473.337, 499.855, 0.753294, 1.0], [22, 419.044, 523.3, 0.723418, 1.0], [23, 408.776, 521.854, 0.762089, 1.0], [24, 423.474, 502.757, 0.599754, 1.0]]
[[0, 419.082, 226.657, 0.113594, 1.0], [1, 438.164, 253.125, 0.862067, 1.0], [2, 402.9, 250.117, 0.780575, 1.0], [3, 370.664, 278.103, 0.856778, 1.0], [4, 392.624, 323.563, 0.900849, 1.0], [5, 474.83, 258.992, 0.787144, 1.0], [6, 518.934, 286.829, 0.883342, 1.0], [7, 488.113, 323.551, 0.915163, 1.0], [8, 441.053, 358.831, 0.776841, 1.0], [9, 417.59, 358.844, 0.749214, 1.0], [10, 420.534, 439.568, 0.754292, 1.0], [11, 417.649, 499.862, 0.783778, 1.0], [12, 464.516, 358.806, 0.769811, 1.0], [13, 471.892, 429.394, 0.76771, 1.0], [14, 476.382, 493.933, 0.791201, 1.0], [15, 417.607, 219.3, 0.113096, 1.0], [16, 430.801, 217.843, 0.119407, 1.0], [17, 416.091, 222.233, 0.098854, 1.0], [18, 448.424, 217.906, 0.215994, 1.0], [19, 489.534, 515.961, 0.752063, 1.0], [20, 498.414, 511.533, 0.810757, 1.0], [21, 473.355, 499.851, 0.751956, 1.0], [22, 419.045, 523.307, 0.72692, 1.0], [23, 408.772, 521.873, 0.771306, 1.0], [24, 422.008, 504.239, 0.590706, 1.0]]
[[0, 419.056, 225.201, 0.172476, 1.0], [1, 438.159, 253.116, 0.858613, 1.0], [2, 402.906, 248.714, 0.785089, 1.0], [3, 372.056, 278.103, 0.847483, 1.0], [4, 392.579, 322.154, 0.905306, 1.0], [5, 474.804, 258.997, 0.784477, 1.0], [6, 518.905, 286.856, 0.888663, 1.0], [7, 488.117, 323.57, 0.921393, 1.0], [8, 441.03, 357.395, 0.777016, 1.0], [9, 417.579, 357.398, 0.742495, 1.0], [10, 421.983, 439.559, 0.754151, 1.0], [11, 417.652, 499.811, 0.788305, 1.0], [12, 463.138, 357.38, 0.772644, 1.0], [13, 468.969, 429.4, 0.766836, 1.0], [14, 476.377, 492.511, 0.791944, 1.0], [15, 417.555, 217.831, 0.179003, 1.0], [16, 429.361, 216.399, 0.181107, 1.0], [17, 414.627, 219.332, 0.119418, 1.0], [18, 449.861, 217.879, 0.319874, 1.0], [19, 489.526, 515.961, 0.757754, 1.0], [20, 498.408, 511.53, 0.817341, 1.0], [21, 473.359, 499.822, 0.743796, 1.0], [22, 419.046, 523.294, 0.73558, 1.0], [23, 408.77, 521.852, 0.769441, 1.0], [24, 422.013, 502.752, 0.598185, 1.0]]
[[0, 419.051, 225.186, 0.170066, 1.0], [1, 438.156, 253.086, 0.866922, 1.0], [2, 402.888, 247.226, 0.782739, 1.0], [3, 372.097, 278.121, 0.834322, 1.0], [4, 392.536, 322.147, 0.889638, 1.0], [5, 474.794, 258.996, 0.785285, 1.0], [6, 518.913, 286.841, 0.883362, 1.0], [7, 488.138, 323.555, 0.912232, 1.0], [8, 439.648, 357.326, 0.766455, 1.0], [9, 417.525, 355.919, 0.724954, 1.0], [10, 420.506, 436.671, 0.743446, 1.0], [11, 417.649, 499.827, 0.786721, 1.0], [12, 463.105, 357.332, 0.763813, 1.0], [13, 468.99, 430.789, 0.751135, 1.0], [14, 476.371, 492.511, 0.794369, 1.0], [15, 417.556, 217.824, 0.170653, 1.0], [16, 429.349, 216.397, 0.176947, 1.0], [17, 414.615, 219.322, 0.115953, 1.0], [18, 449.855, 217.884, 0.319935, 1.0], [19, 489.529, 515.96, 0.75765, 1.0], [20, 498.408, 511.525, 0.816936, 1.0], [21, 473.341, 499.822, 0.743379, 1.0], [22, 419.04, 523.3, 0.728623, 1.0], [23, 408.759, 521.861, 0.765864, 1.0], [24, 422.011, 502.783, 0.596904, 1.0]]
[[0, 421.987, 217.87, 0.0882571, 1.0], [1, 439.54, 253.04, 0.871312, 1.0], [2, 404.3, 244.292, 0.789804, 1.0], [3, 373.534, 278.112, 0.820008, 1.0], [4, 391.17, 322.147, 0.884789, 1.0], [5, 474.8, 258.951, 0.782802, 1.0], [6, 518.912, 286.835, 0.879657, 1.0], [7, 488.15, 323.566, 0.908481, 1.0], [8, 439.631, 355.911, 0.757757, 1.0], [9, 416.172, 355.881, 0.719427, 1.0], [10, 419.103, 435.181, 0.76079, 1.0], [11, 417.648, 499.825, 0.789367, 1.0], [12, 463.094, 355.924, 0.756028, 1.0], [13, 468.982, 430.777, 0.758615, 1.0], [14, 476.343, 491.029, 0.80198, 1.0], [15, 420.506, 213.465, 0.0805679, 1.0], [16, 433.736, 211.975, 0.0937829, 1.0], [17, 417.598, 217.856, 0.0841384, 1.0], [18, 449.884, 216.377, 0.209741, 1.0], [19, 488.145, 514.532, 0.753939, 1.0], [20, 498.39, 510.152, 0.810914, 1.0], [21, 471.916, 499.767, 0.718756, 1.0], [22, 419.044, 523.295, 0.728202, 1.0], [23, 408.755, 521.86, 0.765134, 1.0], [24, 422.008, 502.783, 0.59786, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 438.146, 251.693, 0.862502, 1.0], [2, 404.289, 244.285, 0.783936, 1.0], [3, 373.566, 279.517, 0.811091, 1.0], [4, 391.139, 322.149, 0.881419, 1.0], [5, 474.784, 257.515, 0.773994, 1.0], [6, 518.9, 286.847, 0.88305, 1.0], [7, 488.115, 323.57, 0.918235, 1.0], [8, 439.594, 357.399, 0.779995, 1.0], [9, 416.134, 357.375, 0.749153, 1.0], [10, 417.646, 436.688, 0.765896, 1.0], [11, 417.658, 499.796, 0.78071, 1.0], [12, 463.062, 357.418, 0.766162, 1.0], [13, 467.494, 430.852, 0.761246, 1.0], [14, 476.382, 492.513, 0.794268, 1.0], [15, 0, 0, 0, 1.0], [16, 432.278, 213.424, 0.0661044, 1.0], [17, 0, 0, 0, 1.0], [18, 446.962, 216.382, 0.153791, 1.0], [19, 488.13, 514.528, 0.771009, 1.0], [20, 498.394, 511.514, 0.822091, 1.0], [21, 473.378, 499.83, 0.749717, 1.0], [22, 417.652, 523.297, 0.724586, 1.0], [23, 407.355, 521.855, 0.759022, 1.0], [24, 423.465, 502.747, 0.597351, 1.0]]
[[0, 420.509, 220.774, 0.0852614, 1.0], [1, 439.56, 251.687, 0.874709, 1.0], [2, 404.317, 242.861, 0.80177, 1.0], [3, 374.986, 279.512, 0.813278, 1.0], [4, 391.141, 322.152, 0.881469, 1.0], [5, 474.828, 258.946, 0.786873, 1.0], [6, 518.889, 286.858, 0.886852, 1.0], [7, 488.1, 323.573, 0.921416, 1.0], [8, 439.576, 358.865, 0.767096, 1.0], [9, 416.13, 358.835, 0.749694, 1.0], [10, 419.024, 438.149, 0.796231, 1.0], [11, 417.655, 499.81, 0.791687, 1.0], [12, 463.04, 358.874, 0.75226, 1.0], [13, 466.079, 430.831, 0.771407, 1.0], [14, 476.41, 493.929, 0.788399, 1.0], [15, 419.091, 216.35, 0.076758, 1.0], [16, 432.266, 214.883, 0.0907795, 1.0], [17, 417.618, 217.88, 0.0727611, 1.0], [18, 451.313, 216.417, 0.206139, 1.0], [19, 488.111, 514.509, 0.783023, 1.0], [20, 498.375, 510.153, 0.821187, 1.0], [21, 474.791, 499.837, 0.763041, 1.0], [22, 419.038, 523.281, 0.729722, 1.0], [23, 408.753, 521.844, 0.765405, 1.0], [24, 423.446, 502.755, 0.604615, 1.0]]
[[0, 424.919, 217.865, 0.0771511, 1.0], [1, 439.545, 251.688, 0.871626, 1.0], [2, 404.313, 242.868, 0.794461, 1.0], [3, 375.001, 278.126, 0.811988, 1.0], [4, 391.14, 322.172, 0.878211, 1.0], [5, 474.801, 257.532, 0.781909, 1.0], [6, 518.882, 286.839, 0.88077, 1.0], [7, 488.106, 323.573, 0.915687, 1.0], [8, 438.17, 358.851, 0.759018, 1.0], [9, 416.073, 358.821, 0.751084, 1.0], [10, 417.599, 439.586, 0.807328, 1.0], [11, 417.668, 499.791, 0.780189, 1.0], [12, 461.657, 358.866, 0.750883, 1.0], [13, 466.064, 430.848, 0.769793, 1.0], [14, 476.349, 491.028, 0.803989, 1.0], [15, 423.444, 214.9, 0.0723666, 1.0], [16, 436.674, 213.435, 0.0845275, 1.0], [17, 419.047, 217.874, 0.0817238, 1.0], [18, 451.321, 216.396, 0.183682, 1.0], [19, 488.114, 514.498, 0.769027, 1.0], [20, 498.365, 510.131, 0.812633, 1.0], [21, 473.348, 498.412, 0.722944, 1.0], [22, 419.027, 523.29, 0.720846, 1.0], [23, 408.751, 521.847, 0.757297, 1.0], [24, 424.906, 501.339, 0.604167, 1.0]]
[[0, 424.933, 217.841, 0.17994, 1.0], [1, 438.159, 253.061, 0.866104, 1.0], [2, 402.926, 245.766, 0.768967, 1.0], [3, 375.001, 278.12, 0.806836, 1.0], [4, 391.143, 322.149, 0.877817, 1.0], [5, 474.785, 257.498, 0.788862, 1.0], [6, 518.884, 286.834, 0.882201, 1.0], [7, 488.101, 323.568, 0.918237, 1.0], [8, 439.533, 360.332, 0.744496, 1.0], [9, 416.093, 360.305, 0.736353, 1.0], [10, 417.615, 439.634, 0.798853, 1.0], [11, 419.027, 498.382, 0.78406, 1.0], [12, 461.668, 360.33, 0.731555, 1.0], [13, 467.55, 430.818, 0.752104, 1.0], [14, 476.38, 491.034, 0.802565, 1.0], [15, 420.506, 210.502, 0.180898, 1.0], [16, 436.667, 211.972, 0.18765, 1.0], [17, 416.12, 216.368, 0.13075, 1.0], [18, 451.364, 216.393, 0.339207, 1.0], [19, 488.099, 513.068, 0.784544, 1.0], [20, 498.359, 510.114, 0.816084, 1.0], [21, 473.382, 499.776, 0.770076, 1.0], [22, 419.074, 521.894, 0.736756, 1.0], [23, 408.783, 521.808, 0.758173, 1.0], [24, 423.474, 501.307, 0.599641, 1.0]]
[[0, 419.054, 217.848, 0.151421, 1.0], [1, 438.093, 253.066, 0.85513, 1.0], [2, 401.452, 245.784, 0.758142, 1.0], [3, 374.997, 279.554, 0.801547, 1.0], [4, 391.112, 322.138, 0.877403, 1.0], [5, 473.388, 256.071, 0.786657, 1.0], [6, 517.47, 286.84, 0.880769, 1.0], [7, 488.123, 323.562, 0.91441, 1.0], [8, 438.139, 361.764, 0.721241, 1.0], [9, 416.045, 360.332, 0.715236, 1.0], [10, 417.588, 441.071, 0.79216, 1.0], [11, 419.029, 498.379, 0.77343, 1.0], [12, 461.639, 361.771, 0.714491, 1.0], [13, 466.028, 432.273, 0.781534, 1.0], [14, 476.384, 492.502, 0.798716, 1.0], [15, 417.566, 210.529, 0.142799, 1.0], [16, 429.358, 211.967, 0.154643, 1.0], [17, 414.613, 216.392, 0.10147, 1.0], [18, 448.433, 216.374, 0.296645, 1.0], [19, 488.072, 513.057, 0.797203, 1.0], [20, 498.34, 510.116, 0.822379, 1.0], [21, 473.41, 499.829, 0.774562, 1.0], [22, 419.074, 521.878, 0.725079, 1.0], [23, 408.783, 521.799, 0.746668, 1.0], [24, 424.898, 501.299, 0.591164, 1.0]]
[[0, 426.381, 217.84, 0.210858, 1.0], [1, 438.16, 253.05, 0.855415, 1.0], [2, 402.897, 245.76, 0.763331, 1.0], [3, 375, 279.573, 0.799829, 1.0], [4, 391.108, 322.143, 0.88159, 1.0], [5, 473.413, 256.062, 0.783779, 1.0], [6, 517.451, 286.845, 0.883631, 1.0], [7, 488.112, 323.569, 0.919186, 1.0], [8, 438.154, 358.889, 0.745901, 1.0], [9, 416.085, 358.853, 0.744436, 1.0], [10, 417.578, 438.131, 0.784278, 1.0], [11, 419.035, 498.372, 0.78443, 1.0], [12, 461.608, 358.897, 0.725004, 1.0], [13, 464.626, 433.725, 0.791093, 1.0], [14, 476.403, 493.963, 0.797597, 1.0], [15, 420.526, 210.502, 0.213326, 1.0], [16, 436.67, 211.961, 0.212685, 1.0], [17, 416.113, 216.363, 0.158929, 1.0], [18, 451.351, 216.366, 0.372162, 1.0], [19, 488.08, 513.08, 0.795874, 1.0], [20, 498.347, 510.139, 0.832314, 1.0], [21, 474.791, 499.857, 0.791983, 1.0], [22, 419.079, 521.869, 0.738457, 1.0], [23, 408.777, 521.787, 0.752056, 1.0], [24, 424.917, 501.299, 0.606216, 1.0]]
[[0, 423.466, 217.854, 0.20221, 1.0], [1, 438.143, 251.683, 0.850121, 1.0], [2, 402.891, 244.326, 0.766526, 1.0], [3, 374.976, 281.005, 0.802128, 1.0], [4, 389.702, 322.129, 0.881266, 1.0], [5, 473.407, 256.023, 0.780621, 1.0], [6, 517.454, 286.856, 0.888018, 1.0], [7, 488.104, 323.582, 0.926127, 1.0], [8, 438.133, 360.293, 0.729549, 1.0], [9, 416.071, 358.874, 0.729984, 1.0], [10, 417.551, 436.673, 0.779997, 1.0], [11, 419.024, 498.349, 0.791724, 1.0], [12, 460.195, 360.305, 0.700985, 1.0], [13, 464.627, 433.724, 0.775057, 1.0], [14, 476.4, 493.943, 0.793651, 1.0], [15, 419.061, 210.508, 0.21027, 1.0], [16, 433.75, 210.523, 0.20715, 1.0], [17, 416.084, 216.349, 0.153221, 1.0], [18, 451.309, 216.358, 0.372141, 1.0], [19, 488.076, 513.074, 0.784755, 1.0], [20, 498.344, 510.14, 0.818279, 1.0], [21, 474.786, 499.859, 0.790595, 1.0], [22, 419.071, 521.868, 0.74115, 1.0], [23, 408.774, 521.782, 0.755407, 1.0], [24, 424.914, 499.89, 0.618627, 1.0]]
[[0, 421.999, 217.869, 0.21698, 1.0], [1, 438.154, 251.689, 0.851244, 1.0], [2, 402.888, 245.753, 0.768011, 1.0], [3, 373.515, 281.021, 0.810945, 1.0], [4, 389.687, 322.116, 0.870026, 1.0], [5, 474.797, 256.04, 0.781833, 1.0], [6, 517.434, 286.867, 0.889383, 1.0], [7, 488.097, 323.598, 0.924237, 1.0], [8, 438.091, 358.846, 0.72249, 1.0], [9, 416.033, 358.802, 0.720501, 1.0], [10, 417.542, 435.226, 0.789792, 1.0], [11, 419.057, 498.301, 0.792285, 1.0], [12, 460.159, 358.871, 0.703443, 1.0], [13, 464.602, 432.291, 0.775509, 1.0], [14, 476.391, 493.934, 0.79435, 1.0], [15, 417.623, 211.964, 0.221583, 1.0], [16, 432.274, 211.965, 0.219828, 1.0], [17, 416.08, 216.369, 0.143359, 1.0], [18, 451.302, 216.368, 0.383383, 1.0], [19, 488.087, 513.087, 0.790048, 1.0], [20, 498.351, 510.138, 0.82727, 1.0], [21, 474.796, 499.842, 0.778427, 1.0], [22, 419.069, 521.892, 0.743016, 1.0], [23, 408.779, 521.791, 0.753099, 1.0], [24, 426.361, 499.817, 0.661784, 1.0]]
[[0, 420.509, 217.881, 0.138741, 1.0], [1, 438.121, 253.049, 0.854941, 1.0], [2, 402.841, 247.203, 0.764497, 1.0], [3, 373.521, 282.481, 0.810786, 1.0], [4, 389.675, 322.12, 0.86508, 1.0], [5, 474.809, 256.043, 0.790079, 1.0], [6, 517.425, 286.875, 0.890028, 1.0], [7, 488.108, 323.614, 0.919763, 1.0], [8, 436.702, 358.844, 0.724946, 1.0], [9, 414.677, 358.807, 0.723851, 1.0], [10, 417.532, 435.2, 0.781088, 1.0], [11, 419.049, 498.308, 0.803407, 1.0], [12, 458.733, 358.865, 0.703519, 1.0], [13, 464.585, 430.831, 0.78971, 1.0], [14, 476.376, 492.484, 0.792354, 1.0], [15, 417.602, 213.443, 0.133416, 1.0], [16, 430.81, 211.99, 0.144745, 1.0], [17, 416.064, 216.403, 0.103738, 1.0], [18, 449.85, 216.36, 0.286555, 1.0], [19, 488.07, 513.085, 0.788867, 1.0], [20, 498.338, 510.137, 0.822567, 1.0], [21, 474.79, 499.82, 0.757853, 1.0], [22, 419.075, 521.9, 0.742105, 1.0], [23, 408.776, 521.8, 0.759006, 1.0], [24, 426.353, 499.84, 0.660935, 1.0]]
[[0, 420.534, 219.322, 0.178239, 1.0], [1, 438.132, 253.06, 0.855415, 1.0], [2, 402.863, 247.249, 0.76944, 1.0], [3, 372.104, 283.909, 0.822854, 1.0], [4, 389.665, 322.132, 0.864717, 1.0], [5, 474.807, 256.036, 0.793311, 1.0], [6, 515.998, 286.886, 0.894925, 1.0], [7, 488.124, 323.625, 0.916959, 1.0], [8, 436.681, 357.399, 0.720848, 1.0], [9, 414.656, 357.353, 0.716962, 1.0], [10, 417.537, 432.295, 0.789101, 1.0], [11, 419.029, 498.314, 0.798017, 1.0], [12, 458.716, 358.798, 0.699937, 1.0], [13, 464.613, 430.779, 0.79318, 1.0], [14, 476.37, 492.494, 0.794324, 1.0], [15, 417.608, 214.881, 0.182862, 1.0], [16, 430.82, 213.452, 0.186741, 1.0], [17, 414.656, 216.42, 0.128307, 1.0], [18, 449.869, 216.399, 0.349747, 1.0], [19, 488.086, 514.491, 0.778444, 1.0], [20, 498.347, 510.149, 0.821943, 1.0], [21, 473.411, 499.823, 0.759218, 1.0], [22, 419.075, 523.259, 0.741948, 1.0], [23, 408.766, 521.812, 0.763524, 1.0], [24, 424.914, 499.857, 0.632341, 1.0]]
[[0, 427.848, 216.372, 0.0546623, 1.0], [1, 438.169, 251.691, 0.864113, 1.0], [2, 402.874, 245.77, 0.763893, 1.0], [3, 372.108, 285.353, 0.826688, 1.0], [4, 389.678, 322.142, 0.858406, 1.0], [5, 474.876, 256.042, 0.793794, 1.0], [6, 515.992, 286.887, 0.891323, 1.0], [7, 488.13, 323.615, 0.906874, 1.0], [8, 436.694, 358.839, 0.725484, 1.0], [9, 414.671, 357.41, 0.730094, 1.0], [10, 417.517, 432.25, 0.805813, 1.0], [11, 419.027, 498.324, 0.799342, 1.0], [12, 458.728, 358.866, 0.704475, 1.0], [13, 464.577, 430.776, 0.799467, 1.0], [14, 476.362, 492.506, 0.790388, 1.0], [15, 424.938, 214.883, 0.0517298, 1.0], [16, 0, 0, 0, 1.0], [17, 420.506, 217.893, 0.0759718, 1.0], [18, 449.906, 216.371, 0.157953, 1.0], [19, 488.087, 514.512, 0.764394, 1.0], [20, 498.354, 511.516, 0.805403, 1.0], [21, 473.4, 499.838, 0.749336, 1.0], [22, 419.053, 523.254, 0.749123, 1.0], [23, 408.762, 521.808, 0.769487, 1.0], [24, 424.939, 499.875, 0.633461, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 439.569, 251.651, 0.875939, 1.0], [2, 402.899, 244.28, 0.777957, 1.0], [3, 372.072, 285.369, 0.842073, 1.0], [4, 389.667, 322.172, 0.85797, 1.0], [5, 474.907, 256.031, 0.800411, 1.0], [6, 515.965, 286.865, 0.889642, 1.0], [7, 488.132, 323.612, 0.908271, 1.0], [8, 436.657, 358.864, 0.711545, 1.0], [9, 414.629, 358.797, 0.708141, 1.0], [10, 416.182, 430.83, 0.813954, 1.0], [11, 417.665, 498.361, 0.807064, 1.0], [12, 458.716, 358.891, 0.696613, 1.0], [13, 464.619, 430.836, 0.771212, 1.0], [14, 476.359, 493.931, 0.797545, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 421.999, 217.866, 0.0737141, 1.0], [18, 451.335, 216.357, 0.149024, 1.0], [19, 488.108, 514.521, 0.75713, 1.0], [20, 498.362, 511.518, 0.803536, 1.0], [21, 473.385, 499.846, 0.75229, 1.0], [22, 419.056, 523.261, 0.745636, 1.0], [23, 408.763, 521.821, 0.771654, 1.0], [24, 424.925, 501.299, 0.622212, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 439.59, 251.611, 0.87177, 1.0], [2, 402.923, 242.85, 0.792412, 1.0], [3, 372.038, 285.395, 0.862354, 1.0], [4, 389.667, 323.536, 0.858487, 1.0], [5, 474.915, 254.595, 0.795431, 1.0], [6, 514.54, 286.885, 0.893889, 1.0], [7, 488.143, 323.632, 0.904867, 1.0], [8, 438.123, 357.375, 0.731879, 1.0], [9, 416.055, 355.923, 0.716848, 1.0], [10, 417.559, 429.335, 0.828226, 1.0], [11, 417.666, 498.356, 0.809485, 1.0], [12, 460.176, 358.795, 0.710275, 1.0], [13, 464.641, 429.399, 0.788701, 1.0], [14, 476.328, 492.475, 0.806911, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 423.458, 217.862, 0.0598579, 1.0], [18, 449.895, 214.932, 0.106067, 1.0], [19, 488.107, 514.526, 0.751068, 1.0], [20, 498.345, 510.158, 0.794323, 1.0], [21, 473.344, 499.821, 0.742282, 1.0], [22, 419.062, 523.254, 0.74542, 1.0], [23, 408.777, 521.816, 0.7669, 1.0], [24, 424.902, 501.302, 0.620623, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 439.61, 251.654, 0.880013, 1.0], [2, 404.291, 244.323, 0.777291, 1.0], [3, 370.653, 286.806, 0.888192, 1.0], [4, 389.676, 323.552, 0.858815, 1.0], [5, 476.294, 254.613, 0.795019, 1.0], [6, 514.516, 286.909, 0.898645, 1.0], [7, 488.155, 323.634, 0.899488, 1.0], [8, 438.134, 358.851, 0.742609, 1.0], [9, 416.076, 358.795, 0.743721, 1.0], [10, 417.586, 429.313, 0.848515, 1.0], [11, 417.662, 498.344, 0.802044, 1.0], [12, 460.181, 358.884, 0.715038, 1.0], [13, 464.623, 430.811, 0.799074, 1.0], [14, 476.32, 492.473, 0.814587, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 449.856, 216.335, 0.0745015, 1.0], [19, 488.11, 514.519, 0.7606, 1.0], [20, 498.334, 510.145, 0.798755, 1.0], [21, 473.346, 499.809, 0.750359, 1.0], [22, 419.073, 521.872, 0.732398, 1.0], [23, 408.781, 521.792, 0.753073, 1.0], [24, 423.472, 501.296, 0.614492, 1.0]]
