[['2, k, 0', [-0.1676426, 0.2136243, 1.0]], ['2, k, 1', [-0.1751559, 0.5298402, 1.0]], ['2, k, 2', [-0.1814018, 0.8345212, 1.0]], ['2, k, 3', [-0.1869709, 0.9836929, 1.0]], ['2, k, 4', [-0.3595353, 0.6822485, 1.0]], ['2, k, 5', [-0.3895622, 0.4340593, 1.0]], ['2, k, 6', [-0.4013468, 0.2117893, 1.0]], ['2, k, 7', [-0.4153378, 0.1185702, 1.0]], ['2, k, 8', [0.01449008, 0.7117305, 1.0]], ['2, k, 9', [0.06093251, 0.4686022, 1.0]], ['2, k, 10', [0.07504375, 0.2388363, 1.0]], ['2, k, 11', [0.05561369, 0.1914942, 1.0]], ['2, k, 12', [-0.2466173, 0.2086098, 1.0]], ['2, k, 13', [-0.2812563, -0.1138793, 1.0]], ['2, k, 14', [-0.3042001, -0.5570992, 1.0]], ['2, k, 15', [-0.2969027, -0.6378211, 1.0]], ['2, k, 16', [-0.08449751, 0.2130525, 1.0]], ['2, k, 17', [-0.05602513, -0.102923, 1.0]], ['2, k, 18', [-0.07096948, -0.5351099, 1.0]], ['2, k, 19', [-0.04001058, -0.6204597, 1.0]], ['2, k, 20', [-0.1800424, 0.7600971, 1.0]], ['2, k, 21', [-0.4056803, 0.05144626, 1.0]], ['2, k, 22', [-0.3702115, 0.05669254, 1.0]], ['2, k, 23', [0.0511038, 0.1047861, 1.0]], ['2, k, 24', [0.0183752, 0.1986661, 1.0]]]
[['2, k, 0', [-0.1585525, 0.2136977, 1.0]], ['2, k, 1', [-0.1614659, 0.5318624, 1.0]], ['2, k, 2', [-0.1651343, 0.8403688, 1.0]], ['2, k, 3', [-0.1619279, 0.9886016, 1.0]], ['2, k, 4', [-0.3374434, 0.699461, 1.0]], ['2, k, 5', [-0.4299047, 0.4602342, 1.0]], ['2, k, 6', [-0.5233266, 0.2582172, 1.0]], ['2, k, 7', [-0.5543922, 0.1813277, 1.0]], ['2, k, 8', [0.03134069, 0.7053017, 1.0]], ['2, k, 9', [0.07721927, 0.4558818, 1.0]], ['2, k, 10', [0.08937877, 0.2353389, 1.0]], ['2, k, 11', [0.07404069, 0.1792165, 1.0]], ['2, k, 12', [-0.2374641, 0.2106487, 1.0]], ['2, k, 13', [-0.2722657, -0.1180743, 1.0]], ['2, k, 14', [-0.3042406, -0.5594737, 1.0]], ['2, k, 15', [-0.3018646, -0.6370169, 1.0]], ['2, k, 16', [-0.0757957, 0.2112538, 1.0]], ['2, k, 17', [-0.04270191, -0.1068115, 1.0]], ['2, k, 18', [-0.07027633, -0.5317997, 1.0]], ['2, k, 19', [-0.0423262, -0.623457, 1.0]], ['2, k, 20', [-0.1642175, 0.7645856, 1.0]], ['2, k, 21', [-0.5722033, 0.1037774, 1.0]], ['2, k, 22', [-0.5588677, 0.1936367, 1.0]], ['2, k, 23', [0.06698049, 0.09742253, 1.0]], ['2, k, 24', [0.03153714, 0.1785984, 1.0]]]
[['2, k, 0', [-0.1573345, 0.2130827, 1.0]], ['2, k, 1', [-0.1611173, 0.5317798, 1.0]], ['2, k, 2', [-0.1649492, 0.8405685, 1.0]], ['2, k, 3', [-0.1612599, 0.9887273, 1.0]], ['2, k, 4', [-0.3342456, 0.7003053, 1.0]], ['2, k, 5', [-0.4653283, 0.4755823, 1.0]], ['2, k, 6', [-0.5866404, 0.2573391, 1.0]], ['2, k, 7', [-0.6168376, 0.2006699, 1.0]], ['2, k, 8', [0.03205806, 0.705895, 1.0]], ['2, k, 9', [0.07800328, 0.4563602, 1.0]], ['2, k, 10', [0.09015001, 0.2354013, 1.0]], ['2, k, 11', [0.07700378, 0.1774906, 1.0]], ['2, k, 12', [-0.2363573, 0.2100995, 1.0]], ['2, k, 13', [-0.2721545, -0.1177428, 1.0]], ['2, k, 14', [-0.3042408, -0.5598043, 1.0]], ['2, k, 15', [-0.2782066, -0.6354061, 1.0]], ['2, k, 16', [-0.07447848, 0.2106187, 1.0]], ['2, k, 17', [-0.04267461, -0.1074938, 1.0]], ['2, k, 18', [-0.07060973, -0.5326247, 1.0]], ['2, k, 19', [-0.06409937, -0.6297322, 1.0]], ['2, k, 20', [-0.1640166, 0.7647049, 1.0]], ['2, k, 21', [-0.6457364, 0.1256296, 1.0]], ['2, k, 22', [-0.6200434, 0.1921759, 1.0]], ['2, k, 23', [0.06700963, 0.09954339, 1.0]], ['2, k, 24', [0.03280294, 0.179967, 1.0]]]
[['2, k, 0', [-0.156216, 0.2126631, 1.0]], ['2, k, 1', [-0.1599761, 0.5309291, 1.0]], ['2, k, 2', [-0.1635061, 0.8391267, 1.0]], ['2, k, 3', [-0.1604331, 0.9883891, 1.0]], ['2, k, 4', [-0.3327251, 0.7001982, 1.0]], ['2, k, 5', [-0.4878166, 0.4905143, 1.0]], ['2, k, 6', [-0.6389009, 0.2990726, 1.0]], ['2, k, 7', [-0.6855539, 0.2287175, 1.0]], ['2, k, 8', [0.03254246, 0.7060134, 1.0]], ['2, k, 9', [0.07865553, 0.4565003, 1.0]], ['2, k, 10', [0.09085718, 0.2358433, 1.0]], ['2, k, 11', [0.07774497, 0.1804313, 1.0]], ['2, k, 12', [-0.23523, 0.2097315, 1.0]], ['2, k, 13', [-0.2717859, -0.1171908, 1.0]], ['2, k, 14', [-0.3040231, -0.5596687, 1.0]], ['2, k, 15', [-0.289263, -0.6304957, 1.0]], ['2, k, 16', [-0.07329193, 0.2101491, 1.0]], ['2, k, 17', [-0.04214036, -0.107563, 1.0]], ['2, k, 18', [-0.07034376, -0.5319265, 1.0]], ['2, k, 19', [-0.05662084, -0.6265698, 1.0]], ['2, k, 20', [-0.1626855, 0.7634474, 1.0]], ['2, k, 21', [-0.7258691, 0.1588057, 1.0]], ['2, k, 22', [-0.6780606, 0.2437922, 1.0]], ['2, k, 23', [0.06809156, 0.106226, 1.0]], ['2, k, 24', [0.03234501, 0.1810362, 1.0]]]
[['2, k, 0', [-0.1557281, 0.212437, 1.0]], ['2, k, 1', [-0.1588471, 0.5306658, 1.0]], ['2, k, 2', [-0.1612475, 0.8389723, 1.0]], ['2, k, 3', [-0.1593586, 0.9882337, 1.0]], ['2, k, 4', [-0.3311833, 0.7013792, 1.0]], ['2, k, 5', [-0.5051785, 0.5457114, 1.0]], ['2, k, 6', [-0.6314301, 0.4159913, 1.0]], ['2, k, 7', [-0.680623, 0.3767321, 1.0]], ['2, k, 8', [0.03308368, 0.706022, 1.0]], ['2, k, 9', [0.07986588, 0.4565613, 1.0]], ['2, k, 10', [0.09155362, 0.2364812, 1.0]], ['2, k, 11', [0.07810112, 0.1816895, 1.0]], ['2, k, 12', [-0.2348283, 0.2096086, 1.0]], ['2, k, 13', [-0.271368, -0.1171145, 1.0]], ['2, k, 14', [-0.3037771, -0.5595127, 1.0]], ['2, k, 15', [-0.2874283, -0.6326497, 1.0]], ['2, k, 16', [-0.07265656, 0.2097934, 1.0]], ['2, k, 17', [-0.04091465, -0.1073044, 1.0]], ['2, k, 18', [-0.0704008, -0.53191, 1.0]], ['2, k, 19', [-0.05219008, -0.6251098, 1.0]], ['2, k, 20', [-0.1607718, 0.7632585, 1.0]], ['2, k, 21', [-0.7155062, 0.3156818, 1.0]], ['2, k, 22', [-0.6942438, 0.3793747, 1.0]], ['2, k, 23', [0.06851541, 0.1066298, 1.0]], ['2, k, 24', [0.03244195, 0.186784, 1.0]]]
[['2, k, 0', [-0.1549214, 0.2126395, 1.0]], ['2, k, 1', [-0.1575579, 0.5310169, 1.0]], ['2, k, 2', [-0.159381, 0.8395932, 1.0]], ['2, k, 3', [-0.1564575, 0.9891357, 1.0]], ['2, k, 4', [-0.3295395, 0.7044479, 1.0]], ['2, k, 5', [-0.5174338, 0.5807092, 1.0]], ['2, k, 6', [-0.661045, 0.4855058, 1.0]], ['2, k, 7', [-0.7267005, 0.4492344, 1.0]], ['2, k, 8', [0.0367108, 0.7054929, 1.0]], ['2, k, 9', [0.08096769, 0.4553701, 1.0]], ['2, k, 10', [0.09191348, 0.2366603, 1.0]], ['2, k, 11', [0.076865, 0.1839571, 1.0]], ['2, k, 12', [-0.2338901, 0.2100215, 1.0]], ['2, k, 13', [-0.2710945, -0.1169573, 1.0]], ['2, k, 14', [-0.3037735, -0.5589282, 1.0]], ['2, k, 15', [-0.2962834, -0.635576, 1.0]], ['2, k, 16', [-0.07195457, 0.2098657, 1.0]], ['2, k, 17', [-0.03913895, -0.1077277, 1.0]], ['2, k, 18', [-0.07047059, -0.5314952, 1.0]], ['2, k, 19', [-0.05232659, -0.6245171, 1.0]], ['2, k, 20', [-0.1590523, 0.7638125, 1.0]], ['2, k, 21', [-0.774869, 0.3938142, 1.0]], ['2, k, 22', [-0.6792969, 0.4988107, 1.0]], ['2, k, 23', [0.06683423, 0.1070373, 1.0]], ['2, k, 24', [0.03313438, 0.1808858, 1.0]]]
[['2, k, 0', [-0.1540946, 0.2130736, 1.0]], ['2, k, 1', [-0.1569793, 0.5313922, 1.0]], ['2, k, 2', [-0.1589891, 0.8400099, 1.0]], ['2, k, 3', [-0.1557649, 0.9894547, 1.0]], ['2, k, 4', [-0.3292753, 0.7062377, 1.0]], ['2, k, 5', [-0.5239981, 0.6097733, 1.0]], ['2, k, 6', [-0.6992175, 0.5505107, 1.0]], ['2, k, 7', [-0.765951, 0.5231226, 1.0]], ['2, k, 8', [0.03773087, 0.7058061, 1.0]], ['2, k, 9', [0.08256003, 0.4555603, 1.0]], ['2, k, 10', [0.09240919, 0.2364068, 1.0]], ['2, k, 11', [0.08076061, 0.1797113, 1.0]], ['2, k, 12', [-0.2329999, 0.2106211, 1.0]], ['2, k, 13', [-0.2707514, -0.1176093, 1.0]], ['2, k, 14', [-0.3032893, -0.5591079, 1.0]], ['2, k, 15', [-0.2972565, -0.6341534, 1.0]], ['2, k, 16', [-0.07120131, 0.210177, 1.0]], ['2, k, 17', [-0.03915261, -0.1076597, 1.0]], ['2, k, 18', [-0.07077818, -0.5305347, 1.0]], ['2, k, 19', [-0.05187446, -0.6233575, 1.0]], ['2, k, 20', [-0.1586097, 0.7642205, 1.0]], ['2, k, 21', [-0.8150091, 0.480198, 1.0]], ['2, k, 22', [-0.7536035, 0.5378554, 1.0]], ['2, k, 23', [0.06674874, 0.1075856, 1.0]], ['2, k, 24', [0.03885853, 0.1758919, 1.0]]]
[['2, k, 0', [-0.1531922, 0.2136478, 1.0]], ['2, k, 1', [-0.1555933, 0.5314868, 1.0]], ['2, k, 2', [-0.1568204, 0.8394597, 1.0]], ['2, k, 3', [-0.1546107, 0.9893293, 1.0]], ['2, k, 4', [-0.3296398, 0.7095683, 1.0]], ['2, k, 5', [-0.5457428, 0.6633939, 1.0]], ['2, k, 6', [-0.7228591, 0.6233922, 1.0]], ['2, k, 7', [-0.7882493, 0.6123526, 1.0]], ['2, k, 8', [0.03901, 0.7060126, 1.0]], ['2, k, 9', [0.08379216, 0.4555844, 1.0]], ['2, k, 10', [0.09323467, 0.2367701, 1.0]], ['2, k, 11', [0.08181237, 0.1813594, 1.0]], ['2, k, 12', [-0.2320715, 0.2112623, 1.0]], ['2, k, 13', [-0.2690984, -0.1189162, 1.0]], ['2, k, 14', [-0.3024831, -0.5576004, 1.0]], ['2, k, 15', [-0.3000204, -0.6319477, 1.0]], ['2, k, 16', [-0.0703423, 0.2107014, 1.0]], ['2, k, 17', [-0.03923198, -0.1066921, 1.0]], ['2, k, 18', [-0.07058709, -0.5305945, 1.0]], ['2, k, 19', [-0.05055457, -0.6228814, 1.0]], ['2, k, 20', [-0.1566671, 0.7638639, 1.0]], ['2, k, 21', [-0.8346433, 0.5813299, 1.0]], ['2, k, 22', [-0.7689825, 0.6286234, 1.0]], ['2, k, 23', [0.06989279, 0.1059374, 1.0]], ['2, k, 24', [0.03911174, 0.1807172, 1.0]]]
[['2, k, 0', [-0.152458, 0.2142321, 1.0]], ['2, k, 1', [-0.1551055, 0.5317646, 1.0]], ['2, k, 2', [-0.1565432, 0.8395718, 1.0]], ['2, k, 3', [-0.1542272, 0.9890954, 1.0]], ['2, k, 4', [-0.3307824, 0.7140934, 1.0]], ['2, k, 5', [-0.5514592, 0.7086634, 1.0]], ['2, k, 6', [-0.728292, 0.70958, 1.0]], ['2, k, 7', [-0.7935998, 0.7115454, 1.0]], ['2, k, 8', [0.03934671, 0.7059073, 1.0]], ['2, k, 9', [0.08456084, 0.4555834, 1.0]], ['2, k, 10', [0.09417406, 0.2364588, 1.0]], ['2, k, 11', [0.08230366, 0.1796106, 1.0]], ['2, k, 12', [-0.2313448, 0.2119249, 1.0]], ['2, k, 13', [-0.2685973, -0.1183038, 1.0]], ['2, k, 14', [-0.3026933, -0.5577047, 1.0]], ['2, k, 15', [-0.300553, -0.6324049, 1.0]], ['2, k, 16', [-0.06961755, 0.2112172, 1.0]], ['2, k, 17', [-0.03924263, -0.106162, 1.0]], ['2, k, 18', [-0.0704207, -0.5299824, 1.0]], ['2, k, 19', [-0.0479233, -0.6230014, 1.0]], ['2, k, 20', [-0.1563423, 0.7640093, 1.0]], ['2, k, 21', [-0.8463939, 0.700698, 1.0]], ['2, k, 22', [-0.7614553, 0.7274045, 1.0]], ['2, k, 23', [0.07511181, 0.1053974, 1.0]], ['2, k, 24', [0.03925245, 0.186954, 1.0]]]
[['2, k, 0', [-0.1517274, 0.2154528, 1.0]], ['2, k, 1', [-0.1545198, 0.5325124, 1.0]], ['2, k, 2', [-0.1561615, 0.8399728, 1.0]], ['2, k, 3', [-0.1541295, 0.9890399, 1.0]], ['2, k, 4', [-0.3344391, 0.7205269, 1.0]], ['2, k, 5', [-0.5670035, 0.7538626, 1.0]], ['2, k, 6', [-0.7115197, 0.7912887, 1.0]], ['2, k, 7', [-0.7734723, 0.8065293, 1.0]], ['2, k, 8', [0.03950329, 0.7059767, 1.0]], ['2, k, 9', [0.0849596, 0.4556909, 1.0]], ['2, k, 10', [0.09518924, 0.2356182, 1.0]], ['2, k, 11', [0.08321405, 0.1824327, 1.0]], ['2, k, 12', [-0.2304171, 0.2129581, 1.0]], ['2, k, 13', [-0.2643692, -0.1093367, 1.0]], ['2, k, 14', [-0.3029798, -0.558252, 1.0]], ['2, k, 15', [-0.3014492, -0.6332252, 1.0]], ['2, k, 16', [-0.06911127, 0.2126427, 1.0]], ['2, k, 17', [-0.04027764, -0.1054533, 1.0]], ['2, k, 18', [-0.0704689, -0.5298321, 1.0]], ['2, k, 19', [-0.03983871, -0.6189659, 1.0]], ['2, k, 20', [-0.1559079, 0.7644881, 1.0]], ['2, k, 21', [-0.8178623, 0.808039, 1.0]], ['2, k, 22', [-0.7256702, 0.8169183, 1.0]], ['2, k, 23', [0.07550217, 0.1058684, 1.0]], ['2, k, 24', [0.03959679, 0.1922187, 1.0]]]
[['2, k, 0', [-0.1529341, 0.2195437, 1.0]], ['2, k, 1', [-0.1547207, 0.5336692, 1.0]], ['2, k, 2', [-0.1559678, 0.8401415, 1.0]], ['2, k, 3', [-0.1538593, 0.9882295, 1.0]], ['2, k, 4', [-0.3457736, 0.7565594, 1.0]], ['2, k, 5', [-0.5371009, 0.8911487, 1.0]], ['2, k, 6', [-0.6346358, 1.009312, 1.0]], ['2, k, 7', [-0.7234879, 1.10308, 1.0]], ['2, k, 8', [0.03918595, 0.7053849, 1.0]], ['2, k, 9', [0.08515164, 0.4553917, 1.0]], ['2, k, 10', [0.09572904, 0.2361571, 1.0]], ['2, k, 11', [0.08336277, 0.1814234, 1.0]], ['2, k, 12', [-0.2315532, 0.2169989, 1.0]], ['2, k, 13', [-0.2643135, -0.1057795, 1.0]], ['2, k, 14', [-0.3032124, -0.5579622, 1.0]], ['2, k, 15', [-0.3020384, -0.6340089, 1.0]], ['2, k, 16', [-0.07042685, 0.2167246, 1.0]], ['2, k, 17', [-0.04000957, -0.1020355, 1.0]], ['2, k, 18', [-0.07034935, -0.5300038, 1.0]], ['2, k, 19', [-0.04067332, -0.6236416, 1.0]], ['2, k, 20', [-0.1558263, 0.7648772, 1.0]], ['2, k, 21', [-0.7826443, 1.151433, 1.0]], ['2, k, 22', [-0.714329, 1.106415, 1.0]], ['2, k, 23', [0.07141878, 0.1065284, 1.0]], ['2, k, 24', [0.0388311, 0.1902915, 1.0]]]
[['2, k, 0', [-0.1540704, 0.2241241, 1.0]], ['2, k, 1', [-0.1553042, 0.5353841, 1.0]], ['2, k, 2', [-0.1563576, 0.8402916, 1.0]], ['2, k, 3', [-0.1540346, 0.9878007, 1.0]], ['2, k, 4', [-0.3448641, 0.7609718, 1.0]], ['2, k, 5', [-0.5152737, 0.9162841, 1.0]], ['2, k, 6', [-0.6173802, 1.097893, 1.0]], ['2, k, 7', [-0.663985, 1.165736, 1.0]], ['2, k, 8', [0.03896732, 0.7063088, 1.0]], ['2, k, 9', [0.08524867, 0.4563045, 1.0]], ['2, k, 10', [0.09634758, 0.2370963, 1.0]], ['2, k, 11', [0.08282379, 0.1825667, 1.0]], ['2, k, 12', [-0.2323051, 0.2218656, 1.0]], ['2, k, 13', [-0.2641338, -0.1041722, 1.0]], ['2, k, 14', [-0.303217, -0.5574816, 1.0]], ['2, k, 15', [-0.3028113, -0.6338501, 1.0]], ['2, k, 16', [-0.07193802, 0.2209233, 1.0]], ['2, k, 17', [-0.03891402, -0.09896454, 1.0]], ['2, k, 18', [-0.06637845, -0.5676343, 1.0]], ['2, k, 19', [-0.04310627, -0.6285087, 1.0]], ['2, k, 20', [-0.1562163, 0.7653622, 1.0]], ['2, k, 21', [-0.710968, 1.219864, 1.0]], ['2, k, 22', [-0.6258866, 1.142479, 1.0]], ['2, k, 23', [0.07299069, 0.1055715, 1.0]], ['2, k, 24', [0.03737197, 0.1842353, 1.0]]]
[['2, k, 0', [-0.1555289, 0.2284618, 1.0]], ['2, k, 1', [-0.1562665, 0.5373321, 1.0]], ['2, k, 2', [-0.1570701, 0.8404238, 1.0]], ['2, k, 3', [-0.1547904, 0.9876549, 1.0]], ['2, k, 4', [-0.3451552, 0.7691777, 1.0]], ['2, k, 5', [-0.4852773, 0.9586205, 1.0]], ['2, k, 6', [-0.5562951, 1.120467, 1.0]], ['2, k, 7', [-0.5999781, 1.209937, 1.0]], ['2, k, 8', [0.03896491, 0.7063246, 1.0]], ['2, k, 9', [0.08501666, 0.4561567, 1.0]], ['2, k, 10', [0.09644766, 0.2371405, 1.0]], ['2, k, 11', [0.08282783, 0.1842484, 1.0]], ['2, k, 12', [-0.2336264, 0.2269218, 1.0]], ['2, k, 13', [-0.2654814, -0.1065244, 1.0]], ['2, k, 14', [-0.3032528, -0.5572582, 1.0]], ['2, k, 15', [-0.3029823, -0.6343027, 1.0]], ['2, k, 16', [-0.07349299, 0.2244839, 1.0]], ['2, k, 17', [-0.0393486, -0.09593032, 1.0]], ['2, k, 18', [-0.06624173, -0.5644796, 1.0]], ['2, k, 19', [-0.04312971, -0.6284766, 1.0]], ['2, k, 20', [-0.1569376, 0.7659008, 1.0]], ['2, k, 21', [-0.6394745, 1.275494, 1.0]], ['2, k, 22', [-0.5835024, 1.208151, 1.0]], ['2, k, 23', [0.06920914, 0.1073785, 1.0]], ['2, k, 24', [0.04305697, 0.1780713, 1.0]]]
[['2, k, 0', [-0.1611233, 0.2424902, 1.0]], ['2, k, 1', [-0.1573329, 0.5417508, 1.0]], ['2, k, 2', [-0.1556732, 0.8398131, 1.0]], ['2, k, 3', [-0.1565396, 0.9874352, 1.0]], ['2, k, 4', [-0.3474676, 0.8073462, 1.0]], ['2, k, 5', [-0.4463082, 1.014202, 1.0]], ['2, k, 6', [-0.4700994, 1.210444, 1.0]], ['2, k, 7', [-0.4789666, 1.262964, 1.0]], ['2, k, 8', [0.03509955, 0.7080042, 1.0]], ['2, k, 9', [0.08350971, 0.4588788, 1.0]], ['2, k, 10', [0.09606217, 0.2368404, 1.0]], ['2, k, 11', [0.08110187, 0.1816175, 1.0]], ['2, k, 12', [-0.2392932, 0.2419857, 1.0]], ['2, k, 13', [-0.2656674, -0.1054612, 1.0]], ['2, k, 14', [-0.3032531, -0.5574133, 1.0]], ['2, k, 15', [-0.3032805, -0.6347639, 1.0]], ['2, k, 16', [-0.07891726, 0.2371114, 1.0]], ['2, k, 17', [-0.04026463, -0.08354848, 1.0]], ['2, k, 18', [-0.06729851, -0.552165, 1.0]], ['2, k, 19', [-0.04266085, -0.6309479, 1.0]], ['2, k, 20', [-0.1562518, 0.7664965, 1.0]], ['2, k, 21', [-0.4871593, 1.330085, 1.0]], ['2, k, 22', [-0.4630169, 1.275947, 1.0]], ['2, k, 23', [0.0714858, 0.1066087, 1.0]], ['2, k, 24', [0.04119568, 0.1751102, 1.0]]]
[['2, k, 0', [-0.1648095, 0.2602135, 1.0]], ['2, k, 1', [-0.1640117, 0.5548981, 1.0]], ['2, k, 2', [-0.162341, 0.8441511, 1.0]], ['2, k, 3', [-0.1593431, 0.9893318, 1.0]], ['2, k, 4', [-0.3495359, 0.8581777, 1.0]], ['2, k, 5', [-0.3967076, 1.091071, 1.0]], ['2, k, 6', [-0.38166, 1.26231, 1.0]], ['2, k, 7', [-0.3744162, 1.308911, 1.0]], ['2, k, 8', [0.02305414, 0.7083381, 1.0]], ['2, k, 9', [0.08052874, 0.4623589, 1.0]], ['2, k, 10', [0.09557578, 0.2368594, 1.0]], ['2, k, 11', [0.08066513, 0.1810308, 1.0]], ['2, k, 12', [-0.2403946, 0.2600468, 1.0]], ['2, k, 13', [-0.2661738, -0.1047471, 1.0]], ['2, k, 14', [-0.3013753, -0.5555882, 1.0]], ['2, k, 15', [-0.3033003, -0.6348539, 1.0]], ['2, k, 16', [-0.08533394, 0.2544496, 1.0]], ['2, k, 17', [-0.04237882, -0.0650046, 1.0]], ['2, k, 18', [-0.06815183, -0.5339443, 1.0]], ['2, k, 19', [-0.04365494, -0.6261283, 1.0]], ['2, k, 20', [-0.1629223, 0.772773, 1.0]], ['2, k, 21', [-0.3643578, 1.385857, 1.0]], ['2, k, 22', [-0.3485852, 1.314854, 1.0]], ['2, k, 23', [0.07304479, 0.1056409, 1.0]], ['2, k, 24', [0.03859619, 0.1818545, 1.0]]]
[['2, k, 0', [-0.1652818, 0.265586, 1.0]], ['2, k, 1', [-0.1640562, 0.558803, 1.0]], ['2, k, 2', [-0.1621451, 0.84571, 1.0]], ['2, k, 3', [-0.1604821, 0.9917374, 1.0]], ['2, k, 4', [-0.3491484, 0.8712911, 1.0]], ['2, k, 5', [-0.3875145, 1.100378, 1.0]], ['2, k, 6', [-0.3329671, 1.319071, 1.0]], ['2, k, 7', [-0.327599, 1.344137, 1.0]], ['2, k, 8', [0.01534342, 0.7097173, 1.0]], ['2, k, 9', [0.07810564, 0.4656859, 1.0]], ['2, k, 10', [0.09482559, 0.236271, 1.0]], ['2, k, 11', [0.07916179, 0.1819643, 1.0]], ['2, k, 12', [-0.2394522, 0.265554, 1.0]], ['2, k, 13', [-0.2675764, -0.09748551, 1.0]], ['2, k, 14', [-0.3012567, -0.5556476, 1.0]], ['2, k, 15', [-0.3034654, -0.6365559, 1.0]], ['2, k, 16', [-0.08713928, 0.2595421, 1.0]], ['2, k, 17', [-0.04403568, -0.05968038, 1.0]], ['2, k, 18', [-0.06899044, -0.5290442, 1.0]], ['2, k, 19', [-0.04447341, -0.6222971, 1.0]], ['2, k, 20', [-0.1627591, 0.7749746, 1.0]], ['2, k, 21', [-0.3467194, 1.412997, 1.0]], ['2, k, 22', [-0.3127801, 1.337095, 1.0]], ['2, k, 23', [0.07164796, 0.1067458, 1.0]], ['2, k, 24', [0.03753048, 0.1771455, 1.0]]]
[['2, k, 0', [-0.1684359, 0.2890814, 1.0]], ['2, k, 1', [-0.1670446, 0.5702211, 1.0]], ['2, k, 2', [-0.1641809, 0.8484313, 1.0]], ['2, k, 3', [-0.1616062, 0.9920921, 1.0]], ['2, k, 4', [-0.3484649, 0.8734552, 1.0]], ['2, k, 5', [-0.3689841, 1.105731, 1.0]], ['2, k, 6', [-0.3060533, 1.32345, 1.0]], ['2, k, 7', [-0.2873478, 1.354289, 1.0]], ['2, k, 8', [0.01690022, 0.709215, 1.0]], ['2, k, 9', [0.07686447, 0.4639723, 1.0]], ['2, k, 10', [0.09381972, 0.2366151, 1.0]], ['2, k, 11', [0.07694748, 0.1847713, 1.0]], ['2, k, 12', [-0.2383828, 0.2924429, 1.0]], ['2, k, 13', [-0.2682434, -0.09506785, 1.0]], ['2, k, 14', [-0.3012975, -0.5555429, 1.0]], ['2, k, 15', [-0.3034655, -0.6366093, 1.0]], ['2, k, 16', [-0.09420447, 0.2803122, 1.0]], ['2, k, 17', [-0.04496841, -0.05489608, 1.0]], ['2, k, 18', [-0.06983933, -0.5245036, 1.0]], ['2, k, 19', [-0.04564137, -0.6180799, 1.0]], ['2, k, 20', [-0.1650847, 0.7794052, 1.0]], ['2, k, 21', [-0.2750275, 1.435807, 1.0]], ['2, k, 22', [-0.2579373, 1.344331, 1.0]], ['2, k, 23', [0.06783346, 0.1059821, 1.0]], ['2, k, 24', [0.03703221, 0.1692225, 1.0]]]
[['2, k, 0', [-0.1768942, 0.315183, 1.0]], ['2, k, 1', [-0.1792452, 0.5892736, 1.0]], ['2, k, 2', [-0.1794743, 0.8577963, 1.0]], ['2, k, 3', [-0.1660978, 0.9960975, 1.0]], ['2, k, 4', [-0.3454268, 0.8796109, 1.0]], ['2, k, 5', [-0.3210738, 1.11725, 1.0]], ['2, k, 6', [-0.2620061, 1.322097, 1.0]], ['2, k, 7', [-0.24555, 1.351593, 1.0]], ['2, k, 8', [0.01834396, 0.708872, 1.0]], ['2, k, 9', [0.07651474, 0.4629397, 1.0]], ['2, k, 10', [0.09279603, 0.2374738, 1.0]], ['2, k, 11', [0.07955208, 0.1882429, 1.0]], ['2, k, 12', [-0.2451827, 0.31803, 1.0]], ['2, k, 13', [-0.2684927, -0.0944981, 1.0]], ['2, k, 14', [-0.3026921, -0.5570126, 1.0]], ['2, k, 15', [-0.3035822, -0.6372632, 1.0]], ['2, k, 16', [-0.1040964, 0.3047047, 1.0]], ['2, k, 17', [-0.04577046, -0.05283374, 1.0]], ['2, k, 18', [-0.07011336, -0.522321, 1.0]], ['2, k, 19', [-0.04618018, -0.6161853, 1.0]], ['2, k, 20', [-0.1795974, 0.7914264, 1.0]], ['2, k, 21', [-0.2260013, 1.409824, 1.0]], ['2, k, 22', [-0.2184212, 1.3438, 1.0]], ['2, k, 23', [0.0658318, 0.1068636, 1.0]], ['2, k, 24', [0.04403058, 0.1671757, 1.0]]]
