[['2, k, 0', [0.1144571, -0.5084039, 1.0]], ['2, k, 1', [0.1252284, -0.2771257, 1.0]], ['2, k, 2', [0.1353163, -0.05247431, 1.0]], ['2, k, 3', [0.1416759, 0.08973249, 1.0]], ['2, k, 4', [-0.04440362, -0.1340336, 1.0]], ['2, k, 5', [-0.1097065, -0.3456976, 1.0]], ['2, k, 6', [0.02336518, -0.3380524, 1.0]], ['2, k, 7', [0.09646735, -0.3240318, 1.0]], ['2, k, 8', [0.2982383, -0.1407163, 1.0]], ['2, k, 9', [0.3089236, -0.3621415, 1.0]], ['2, k, 10', [0.1590375, -0.3359883, 1.0]], ['2, k, 11', [0.1155946, -0.3245467, 1.0]], ['2, k, 12', [0.03109811, -0.4996327, 1.0]], ['2, k, 13', [-0.04931357, -0.5440302, 1.0]], ['2, k, 14', [-0.02577404, -0.8997114, 1.0]], ['2, k, 15', [-0.02566465, -0.9327892, 1.0]], ['2, k, 16', [0.194646, -0.503495, 1.0]], ['2, k, 17', [0.2273993, -0.5474235, 1.0]], ['2, k, 18', [0.1969156, -0.9499936, 1.0]], ['2, k, 19', [0.193692, -0.9823323, 1.0]], ['2, k, 20', [0.1327782, -0.1089701, 1.0]], ['2, k, 21', [0.1539705, -0.3253446, 1.0]], ['2, k, 22', [0.08958361, -0.2743746, 1.0]], ['2, k, 23', [0.06990795, -0.3093701, 1.0]], ['2, k, 24', [0.1510022, -0.325753, 1.0]]]
[['2, k, 0', [0.1229743, -0.4223248, 1.0]], ['2, k, 1', [0.1285066, -0.1926195, 1.0]], ['2, k, 2', [0.1268598, 0.02165054, 1.0]], ['2, k, 3', [0.1231933, 0.1420195, 1.0]], ['2, k, 4', [-0.02043528, -0.09035666, 1.0]], ['2, k, 5', [-0.01156193, 0.1307225, 1.0]], ['2, k, 6', [0.05487135, 0.3520376, 1.0]], ['2, k, 7', [0.07657392, 0.3994464, 1.0]], ['2, k, 8', [0.2902917, -0.07312121, 1.0]], ['2, k, 9', [0.2441439, 0.122837, 1.0]], ['2, k, 10', [0.1365059, 0.3253431, 1.0]], ['2, k, 11', [0.08475231, 0.397267, 1.0]], ['2, k, 12', [0.02955722, -0.4195946, 1.0]], ['2, k, 13', [-0.03593928, -0.5211589, 1.0]], ['2, k, 14', [-0.02530856, -0.8943405, 1.0]], ['2, k, 15', [-0.1206323, -0.9103784, 1.0]], ['2, k, 16', [0.2121322, -0.4124581, 1.0]], ['2, k, 17', [0.2117212, -0.5246001, 1.0]], ['2, k, 18', [0.1870108, -0.8867646, 1.0]], ['2, k, 19', [0.2290387, -0.9195808, 1.0]], ['2, k, 20', [0.1275433, -0.02865905, 1.0]], ['2, k, 21', [0.09623522, 0.4566614, 1.0]], ['2, k, 22', [0.03947527, 0.4403863, 1.0]], ['2, k, 23', [0.05224897, 0.4614083, 1.0]], ['2, k, 24', [0.1163915, 0.4268492, 1.0]]]
[['2, k, 0', [0.1207033, -0.4184824, 1.0]], ['2, k, 1', [0.1280121, -0.1930718, 1.0]], ['2, k, 2', [0.1280584, 0.01953939, 1.0]], ['2, k, 3', [0.1244105, 0.1398692, 1.0]], ['2, k, 4', [-0.02116911, -0.09053385, 1.0]], ['2, k, 5', [-0.01191722, 0.1378022, 1.0]], ['2, k, 6', [0.05552737, 0.3576741, 1.0]], ['2, k, 7', [0.07921326, 0.4086857, 1.0]], ['2, k, 8', [0.2915502, -0.0662646, 1.0]], ['2, k, 9', [0.2450947, 0.1316969, 1.0]], ['2, k, 10', [0.1372116, 0.3346009, 1.0]], ['2, k, 11', [0.08801968, 0.4081955, 1.0]], ['2, k, 12', [0.02855806, -0.4172885, 1.0]], ['2, k, 13', [-0.03613161, -0.5207593, 1.0]], ['2, k, 14', [-0.02508567, -0.8936303, 1.0]], ['2, k, 15', [-0.0978668, -0.9351754, 1.0]], ['2, k, 16', [0.208996, -0.4079896, 1.0]], ['2, k, 17', [0.2114338, -0.5243885, 1.0]], ['2, k, 18', [0.1869455, -0.8863289, 1.0]], ['2, k, 19', [0.2288378, -0.9201283, 1.0]], ['2, k, 20', [0.1281856, -0.03108374, 1.0]], ['2, k, 21', [0.09675458, 0.4697234, 1.0]], ['2, k, 22', [0.03805596, 0.423643, 1.0]], ['2, k, 23', [0.05680578, 0.4681703, 1.0]], ['2, k, 24', [0.1132851, 0.4405491, 1.0]]]
[['2, k, 0', [0.1201679, -0.4181675, 1.0]], ['2, k, 1', [0.1240425, -0.1997859, 1.0]], ['2, k, 2', [0.1225216, 0.002229787, 1.0]], ['2, k, 3', [0.118765, 0.1222325, 1.0]], ['2, k, 4', [-0.02103886, -0.09068, 1.0]], ['2, k, 5', [-0.01360122, 0.1433945, 1.0]], ['2, k, 6', [0.05861435, 0.3680575, 1.0]], ['2, k, 7', [0.08180023, 0.4197601, 1.0]], ['2, k, 8', [0.2933798, -0.06027524, 1.0]], ['2, k, 9', [0.2462438, 0.1362433, 1.0]], ['2, k, 10', [0.1368586, 0.348084, 1.0]], ['2, k, 11', [0.08873378, 0.4188425, 1.0]], ['2, k, 12', [0.02846055, -0.4173082, 1.0]], ['2, k, 13', [-0.03636472, -0.5207501, 1.0]], ['2, k, 14', [-0.02534574, -0.8928686, 1.0]], ['2, k, 15', [-0.04520756, -0.9310086, 1.0]], ['2, k, 16', [0.2079463, -0.4071897, 1.0]], ['2, k, 17', [0.211355, -0.5244111, 1.0]], ['2, k, 18', [0.1870419, -0.8862025, 1.0]], ['2, k, 19', [0.2282181, -0.9204141, 1.0]], ['2, k, 20', [0.1226381, -0.04738578, 1.0]], ['2, k, 21', [0.1020474, 0.4789585, 1.0]], ['2, k, 22', [0.04179341, 0.4411751, 1.0]], ['2, k, 23', [0.06035482, 0.4763499, 1.0]], ['2, k, 24', [0.1182673, 0.4409639, 1.0]]]
[['2, k, 0', [0.121191, -0.4172918, 1.0]], ['2, k, 1', [0.1238088, -0.2006674, 1.0]], ['2, k, 2', [0.1219957, 0.001722786, 1.0]], ['2, k, 3', [0.118228, 0.1217145, 1.0]], ['2, k, 4', [-0.02061372, -0.09095644, 1.0]], ['2, k, 5', [-0.01331799, 0.146804, 1.0]], ['2, k, 6', [0.05879034, 0.3765717, 1.0]], ['2, k, 7', [0.0832376, 0.4338907, 1.0]], ['2, k, 8', [0.2949239, -0.04901971, 1.0]], ['2, k, 9', [0.2476747, 0.1391408, 1.0]], ['2, k, 10', [0.1325388, 0.3625604, 1.0]], ['2, k, 11', [0.09068572, 0.429502, 1.0]], ['2, k, 12', [0.03039652, -0.4168161, 1.0]], ['2, k, 13', [-0.03586753, -0.5200233, 1.0]], ['2, k, 14', [-0.02543325, -0.8921831, 1.0]], ['2, k, 15', [-0.04555766, -0.9303432, 1.0]], ['2, k, 16', [0.208614, -0.4060915, 1.0]], ['2, k, 17', [0.2112935, -0.5239728, 1.0]], ['2, k, 18', [0.1872128, -0.8857207, 1.0]], ['2, k, 19', [0.2279354, -0.9211349, 1.0]], ['2, k, 20', [0.1222224, -0.04804759, 1.0]], ['2, k, 21', [0.0999592, 0.4919734, 1.0]], ['2, k, 22', [0.04554742, 0.4471792, 1.0]], ['2, k, 23', [0.06157883, 0.4975746, 1.0]], ['2, k, 24', [0.11736, 0.4604194, 1.0]]]
[['2, k, 0', [0.1210393, -0.4136758, 1.0]], ['2, k, 1', [0.1238208, -0.2006683, 1.0]], ['2, k, 2', [0.1227654, 0.001197887, 1.0]], ['2, k, 3', [0.119011, 0.1211789, 1.0]], ['2, k, 4', [-0.01929749, -0.08347593, 1.0]], ['2, k, 5', [-0.001064192, 0.1596508, 1.0]], ['2, k, 6', [0.06520768, 0.3896829, 1.0]], ['2, k, 7', [0.08758017, 0.4443546, 1.0]], ['2, k, 8', [0.2932101, -0.03970023, 1.0]], ['2, k, 9', [0.2214876, 0.1908052, 1.0]], ['2, k, 10', [0.1308194, 0.3711281, 1.0]], ['2, k, 11', [0.09565464, 0.4331887, 1.0]], ['2, k, 12', [0.03072239, -0.4139815, 1.0]], ['2, k, 13', [-0.03571358, -0.5191417, 1.0]], ['2, k, 14', [-0.02525304, -0.8921935, 1.0]], ['2, k, 15', [-0.09896323, -0.9408894, 1.0]], ['2, k, 16', [0.207963, -0.4020716, 1.0]], ['2, k, 17', [0.2111352, -0.5232998, 1.0]], ['2, k, 18', [0.1871442, -0.8854445, 1.0]], ['2, k, 19', [0.226765, -0.9203704, 1.0]], ['2, k, 20', [0.1227637, -0.04841988, 1.0]], ['2, k, 21', [0.1044425, 0.5034192, 1.0]], ['2, k, 22', [0.04776051, 0.4581957, 1.0]], ['2, k, 23', [0.0736521, 0.5012726, 1.0]], ['2, k, 24', [0.1263463, 0.4482298, 1.0]]]
[['2, k, 0', [0.1203745, -0.411433, 1.0]], ['2, k, 1', [0.1237451, -0.2007288, 1.0]], ['2, k, 2', [0.1233849, 0.0008308777, 1.0]], ['2, k, 3', [0.1196412, 0.1208042, 1.0]], ['2, k, 4', [-0.01862363, -0.06380199, 1.0]], ['2, k, 5', [-0.0006611169, 0.1755496, 1.0]], ['2, k, 6', [0.06995767, 0.4011136, 1.0]], ['2, k, 7', [0.09026891, 0.4492818, 1.0]], ['2, k, 8', [0.2945248, -0.03888901, 1.0]], ['2, k, 9', [0.2226805, 0.1924648, 1.0]], ['2, k, 10', [0.1327032, 0.3772738, 1.0]], ['2, k, 11', [0.09807137, 0.4415172, 1.0]], ['2, k, 12', [0.03064243, -0.4113002, 1.0]], ['2, k, 13', [-0.03548887, -0.5182578, 1.0]], ['2, k, 14', [-0.0262703, -0.8927659, 1.0]], ['2, k, 15', [-0.04544269, -0.9313602, 1.0]], ['2, k, 16', [0.2066195, -0.4003271, 1.0]], ['2, k, 17', [0.2109701, -0.521947, 1.0]], ['2, k, 18', [0.1871471, -0.8854288, 1.0]], ['2, k, 19', [0.226961, -0.9199861, 1.0]], ['2, k, 20', [0.1232529, -0.04874986, 1.0]], ['2, k, 21', [0.1120067, 0.5059394, 1.0]], ['2, k, 22', [0.05332694, 0.4709042, 1.0]], ['2, k, 23', [0.07009688, 0.4983977, 1.0]], ['2, k, 24', [0.1293037, 0.4687464, 1.0]]]
[['2, k, 0', [0.1197428, -0.4099186, 1.0]], ['2, k, 1', [0.1235953, -0.2013115, 1.0]], ['2, k, 2', [0.1245441, -0.003184594, 1.0]], ['2, k, 3', [0.1208209, 0.1167129, 1.0]], ['2, k, 4', [-0.02100632, -0.06857737, 1.0]], ['2, k, 5', [-0.002146396, 0.1722649, 1.0]], ['2, k, 6', [0.07479782, 0.4047694, 1.0]], ['2, k, 7', [0.09327074, 0.4557352, 1.0]], ['2, k, 8', [0.295387, -0.03833256, 1.0]], ['2, k, 9', [0.2511512, 0.1825205, 1.0]], ['2, k, 10', [0.1342507, 0.3834003, 1.0]], ['2, k, 11', [0.1012784, 0.445012, 1.0]], ['2, k, 12', [0.03071088, -0.4100614, 1.0]], ['2, k, 13', [-0.03545778, -0.5179207, 1.0]], ['2, k, 14', [-0.02575891, -0.8921036, 1.0]], ['2, k, 15', [-0.09309985, -0.9435332, 1.0]], ['2, k, 16', [0.2050384, -0.3984586, 1.0]], ['2, k, 17', [0.2107369, -0.5217513, 1.0]], ['2, k, 18', [0.1873109, -0.8854073, 1.0]], ['2, k, 19', [0.2274475, -0.919386, 1.0]], ['2, k, 20', [0.1240007, -0.05175095, 1.0]], ['2, k, 21', [0.1169278, 0.5136033, 1.0]], ['2, k, 22', [0.05722918, 0.4848779, 1.0]], ['2, k, 23', [0.07073656, 0.5066702, 1.0]], ['2, k, 24', [0.1278706, 0.4700246, 1.0]]]
[['2, k, 0', [0.1197602, -0.408828, 1.0]], ['2, k, 1', [0.1226296, -0.2083634, 1.0]], ['2, k, 2', [0.1225342, -0.0318908, 1.0]], ['2, k, 3', [0.1187635, 0.08745269, 1.0]], ['2, k, 4', [-0.02919389, -0.09794927, 1.0]], ['2, k, 5', [-0.006215683, 0.1464584, 1.0]], ['2, k, 6', [0.06534686, 0.3812194, 1.0]], ['2, k, 7', [0.09418571, 0.4537542, 1.0]], ['2, k, 8', [0.2981909, -0.02317114, 1.0]], ['2, k, 9', [0.2621022, 0.1472358, 1.0]], ['2, k, 10', [0.1484941, 0.3722843, 1.0]], ['2, k, 11', [0.1191937, 0.4349657, 1.0]], ['2, k, 12', [0.03201337, -0.4096565, 1.0]], ['2, k, 13', [-0.03516404, -0.5172624, 1.0]], ['2, k, 14', [-0.02579563, -0.892077, 1.0]], ['2, k, 15', [-0.05394181, -0.9355898, 1.0]], ['2, k, 16', [0.2031466, -0.395261, 1.0]], ['2, k, 17', [0.2105575, -0.5212969, 1.0]], ['2, k, 18', [0.1873282, -0.8853602, 1.0]], ['2, k, 19', [0.2279791, -0.9192128, 1.0]], ['2, k, 20', [0.1225176, -0.07432805, 1.0]], ['2, k, 21', [0.1174401, 0.522049, 1.0]], ['2, k, 22', [0.05991057, 0.4674819, 1.0]], ['2, k, 23', [0.07929587, 0.4958691, 1.0]], ['2, k, 24', [0.117433, 0.4878934, 1.0]]]
[['2, k, 0', [0.120377, -0.4066761, 1.0]], ['2, k, 1', [0.1225317, -0.2073409, 1.0]], ['2, k, 2', [0.1218831, -0.02169811, 1.0]], ['2, k, 3', [0.1181006, 0.09783597, 1.0]], ['2, k, 4', [-0.02784482, -0.08818631, 1.0]], ['2, k, 5', [-0.003772389, 0.1575462, 1.0]], ['2, k, 6', [0.06951166, 0.3944615, 1.0]], ['2, k, 7', [0.09764637, 0.4622553, 1.0]], ['2, k, 8', [0.2980562, -0.02174235, 1.0]], ['2, k, 9', [0.2597453, 0.1819035, 1.0]], ['2, k, 10', [0.1459847, 0.3943138, 1.0]], ['2, k, 11', [0.1081981, 0.4616447, 1.0]], ['2, k, 12', [0.03328381, -0.4076581, 1.0]], ['2, k, 13', [-0.03470073, -0.5162216, 1.0]], ['2, k, 14', [-0.02789279, -0.891654, 1.0]], ['2, k, 15', [-0.09569138, -0.9378222, 1.0]], ['2, k, 16', [0.2034043, -0.3936111, 1.0]], ['2, k, 17', [0.2105005, -0.5207239, 1.0]], ['2, k, 18', [0.1872842, -0.8853468, 1.0]], ['2, k, 19', [0.2278391, -0.9193553, 1.0]], ['2, k, 20', [0.122141, -0.06842802, 1.0]], ['2, k, 21', [0.1156059, 0.5255834, 1.0]], ['2, k, 22', [0.06015778, 0.4891544, 1.0]], ['2, k, 23', [0.07675017, 0.5219053, 1.0]], ['2, k, 24', [0.1352018, 0.4860153, 1.0]]]
[['2, k, 0', [0.1203707, -0.4043697, 1.0]], ['2, k, 1', [0.1225897, -0.2071721, 1.0]], ['2, k, 2', [0.122467, -0.02110131, 1.0]], ['2, k, 3', [0.1186956, 0.09844469, 1.0]], ['2, k, 4', [-0.01764654, -0.07333971, 1.0]], ['2, k, 5', [-0.0008878816, 0.1746541, 1.0]], ['2, k, 6', [0.07450385, 0.4124202, 1.0]], ['2, k, 7', [0.1009463, 0.4717539, 1.0]], ['2, k, 8', [0.2975436, -0.01870017, 1.0]], ['2, k, 9', [0.2600706, 0.1818328, 1.0]], ['2, k, 10', [0.1416545, 0.4022872, 1.0]], ['2, k, 11', [0.1105543, 0.4628781, 1.0]], ['2, k, 12', [0.03384736, -0.405517, 1.0]], ['2, k, 13', [-0.03458387, -0.5157597, 1.0]], ['2, k, 14', [-0.02939016, -0.8917743, 1.0]], ['2, k, 15', [-0.01948581, -0.9506412, 1.0]], ['2, k, 16', [0.2030512, -0.3916943, 1.0]], ['2, k, 17', [0.2104609, -0.5201951, 1.0]], ['2, k, 18', [0.1872932, -0.8853303, 1.0]], ['2, k, 19', [0.2278755, -0.9190497, 1.0]], ['2, k, 20', [0.1225674, -0.06783889, 1.0]], ['2, k, 21', [0.1171957, 0.5310698, 1.0]], ['2, k, 22', [0.06031806, 0.4715812, 1.0]], ['2, k, 23', [0.0863329, 0.5277582, 1.0]], ['2, k, 24', [0.1431093, 0.4978863, 1.0]]]
[['2, k, 0', [0.1210348, -0.4040026, 1.0]], ['2, k, 1', [0.1238106, -0.2080625, 1.0]], ['2, k, 2', [0.1252825, -0.02270192, 1.0]], ['2, k, 3', [0.1215643, 0.09681679, 1.0]], ['2, k, 4', [-0.05217937, -0.1360843, 1.0]], ['2, k, 5', [-0.01472715, 0.111832, 1.0]], ['2, k, 6', [0.05672977, 0.3516963, 1.0]], ['2, k, 7', [0.08588701, 0.4352385, 1.0]], ['2, k, 8', [0.2968967, -0.01302857, 1.0]], ['2, k, 9', [0.2370628, 0.2266387, 1.0]], ['2, k, 10', [0.1422858, 0.4045525, 1.0]], ['2, k, 11', [0.1135149, 0.4666607, 1.0]], ['2, k, 12', [0.03706625, -0.4073237, 1.0]], ['2, k, 13', [-0.03405092, -0.5156472, 1.0]], ['2, k, 14', [-0.03147569, -0.8915716, 1.0]], ['2, k, 15', [-0.01701729, -0.9488508, 1.0]], ['2, k, 16', [0.2028308, -0.3888576, 1.0]], ['2, k, 17', [0.2104733, -0.5200108, 1.0]], ['2, k, 18', [0.1873177, -0.8849826, 1.0]], ['2, k, 19', [0.2275409, -0.9200142, 1.0]], ['2, k, 20', [0.1248746, -0.06905703, 1.0]], ['2, k, 21', [0.1145269, 0.490781, 1.0]], ['2, k, 22', [0.06883191, 0.4810367, 1.0]], ['2, k, 23', [0.0874529, 0.5350201, 1.0]], ['2, k, 24', [0.1332705, 0.4947112, 1.0]]]
[['2, k, 0', [0.1216137, -0.4032533, 1.0]], ['2, k, 1', [0.1246366, -0.2084402, 1.0]], ['2, k, 2', [0.12716, -0.02345712, 1.0]], ['2, k, 3', [0.1234772, 0.09604891, 1.0]], ['2, k, 4', [-0.07739334, -0.1839296, 1.0]], ['2, k, 5', [-0.02316273, 0.06089064, 1.0]], ['2, k, 6', [0.04902826, 0.3005169, 1.0]], ['2, k, 7', [0.06953245, 0.391783, 1.0]], ['2, k, 8', [0.2970693, -0.01271098, 1.0]], ['2, k, 9', [0.2385031, 0.2278163, 1.0]], ['2, k, 10', [0.1472852, 0.4080518, 1.0]], ['2, k, 11', [0.1069575, 0.4667471, 1.0]], ['2, k, 12', [0.03998621, -0.4087876, 1.0]], ['2, k, 13', [-0.03364099, -0.5156752, 1.0]], ['2, k, 14', [-0.03007058, -0.8900877, 1.0]], ['2, k, 15', [-0.07474728, -0.9307405, 1.0]], ['2, k, 16', [0.2009529, -0.3838674, 1.0]], ['2, k, 17', [0.2104267, -0.5199494, 1.0]], ['2, k, 18', [0.1877356, -0.8849409, 1.0]], ['2, k, 19', [0.2278931, -0.9190248, 1.0]], ['2, k, 20', [0.1264878, -0.06962283, 1.0]], ['2, k, 21', [0.1213001, 0.4457557, 1.0]], ['2, k, 22', [0.05370131, 0.435313, 1.0]], ['2, k, 23', [0.09167602, 0.5378245, 1.0]], ['2, k, 24', [0.1406261, 0.5193371, 1.0]]]
[['2, k, 0', [0.1226365, -0.4034386, 1.0]], ['2, k, 1', [0.1254493, -0.2089152, 1.0]], ['2, k, 2', [0.1276494, -0.02344864, 1.0]], ['2, k, 3', [0.1239757, 0.09605777, 1.0]], ['2, k, 4', [-0.07689712, -0.1834891, 1.0]], ['2, k, 5', [-0.02837298, 0.06412977, 1.0]], ['2, k, 6', [0.04349075, 0.3052775, 1.0]], ['2, k, 7', [0.05965595, 0.3734327, 1.0]], ['2, k, 8', [0.2975507, -0.01434644, 1.0]], ['2, k, 9', [0.2391308, 0.2320004, 1.0]], ['2, k, 10', [0.1508823, 0.4111654, 1.0]], ['2, k, 11', [0.1093795, 0.4687084, 1.0]], ['2, k, 12', [0.04299691, -0.4115077, 1.0]], ['2, k, 13', [-0.0332265, -0.5159689, 1.0]], ['2, k, 14', [-0.03027041, -0.8901182, 1.0]], ['2, k, 15', [-0.09669261, -0.9361741, 1.0]], ['2, k, 16', [0.2011994, -0.3835239, 1.0]], ['2, k, 17', [0.2104366, -0.5198411, 1.0]], ['2, k, 18', [0.1877978, -0.8847309, 1.0]], ['2, k, 19', [0.2274653, -0.9193704, 1.0]], ['2, k, 20', [0.1270541, -0.06967049, 1.0]], ['2, k, 21', [0.1197334, 0.4324059, 1.0]], ['2, k, 22', [0.04243524, 0.4066779, 1.0]], ['2, k, 23', [0.09038281, 0.5375212, 1.0]], ['2, k, 24', [0.1407028, 0.5195825, 1.0]]]
[['2, k, 0', [0.1230872, -0.4036742, 1.0]], ['2, k, 1', [0.1266028, -0.2097424, 1.0]], ['2, k, 2', [0.1293388, -0.02388565, 1.0]], ['2, k, 3', [0.1256961, 0.09561218, 1.0]], ['2, k, 4', [-0.07694709, -0.1840744, 1.0]], ['2, k, 5', [-0.01872334, 0.06264886, 1.0]], ['2, k, 6', [0.05146906, 0.3040406, 1.0]], ['2, k, 7', [0.07279228, 0.3951682, 1.0]], ['2, k, 8', [0.2985372, -0.03706113, 1.0]], ['2, k, 9', [0.2657804, 0.1883951, 1.0]], ['2, k, 10', [0.1496149, 0.4154986, 1.0]], ['2, k, 11', [0.1097675, 0.4713472, 1.0]], ['2, k, 12', [0.04440475, -0.4131446, 1.0]], ['2, k, 13', [-0.03269714, -0.5153562, 1.0]], ['2, k, 14', [-0.03200084, -0.8903767, 1.0]], ['2, k, 15', [-0.09692222, -0.938705, 1.0]], ['2, k, 16', [0.2012783, -0.3834286, 1.0]], ['2, k, 17', [0.2104383, -0.5198873, 1.0]], ['2, k, 18', [0.1877152, -0.8846801, 1.0]], ['2, k, 19', [0.2273034, -0.9172699, 1.0]], ['2, k, 20', [0.1286116, -0.07015118, 1.0]], ['2, k, 21', [0.1227903, 0.4487632, 1.0]], ['2, k, 22', [0.05915645, 0.4401786, 1.0]], ['2, k, 23', [0.09393565, 0.5429183, 1.0]], ['2, k, 24', [0.1430738, 0.5238715, 1.0]]]
[['2, k, 0', [0.1228823, -0.403983, 1.0]], ['2, k, 1', [0.1265706, -0.2097896, 1.0]], ['2, k, 2', [0.1293336, -0.02359412, 1.0]], ['2, k, 3', [0.1256906, 0.09590879, 1.0]], ['2, k, 4', [-0.0752602, -0.1809754, 1.0]], ['2, k, 5', [-0.01709089, 0.066035, 1.0]], ['2, k, 6', [0.05315895, 0.3080219, 1.0]], ['2, k, 7', [0.06184791, 0.3899507, 1.0]], ['2, k, 8', [0.2994667, -0.05157586, 1.0]], ['2, k, 9', [0.2662054, 0.1879841, 1.0]], ['2, k, 10', [0.1512137, 0.4164958, 1.0]], ['2, k, 11', [0.1210816, 0.4765873, 1.0]], ['2, k, 12', [0.04327581, -0.4137319, 1.0]], ['2, k, 13', [-0.03331397, -0.5160286, 1.0]], ['2, k, 14', [-0.03221508, -0.8902886, 1.0]], ['2, k, 15', [-0.01761322, -0.9494448, 1.0]], ['2, k, 16', [0.2012401, -0.383545, 1.0]], ['2, k, 17', [0.2104534, -0.5197861, 1.0]], ['2, k, 18', [0.1878277, -0.8845885, 1.0]], ['2, k, 19', [0.227533, -0.9177366, 1.0]], ['2, k, 20', [0.1286045, -0.07000296, 1.0]], ['2, k, 21', [0.1059875, 0.4570315, 1.0]], ['2, k, 22', [0.04601624, 0.4163911, 1.0]], ['2, k, 23', [0.09733585, 0.5447994, 1.0]], ['2, k, 24', [0.1457328, 0.5065678, 1.0]]]
[['2, k, 0', [0.1232158, -0.4042243, 1.0]], ['2, k, 1', [0.1271937, -0.2103987, 1.0]], ['2, k, 2', [0.1301345, -0.02393682, 1.0]], ['2, k, 3', [0.1265062, 0.09555944, 1.0]], ['2, k, 4', [-0.07339714, -0.1781169, 1.0]], ['2, k, 5', [-0.01949977, 0.07081369, 1.0]], ['2, k, 6', [0.05407349, 0.3118878, 1.0]], ['2, k, 7', [0.06499811, 0.3966401, 1.0]], ['2, k, 8', [0.299638, -0.05387365, 1.0]], ['2, k, 9', [0.2664753, 0.1880076, 1.0]], ['2, k, 10', [0.1514315, 0.4164043, 1.0]], ['2, k, 11', [0.1225948, 0.4759128, 1.0]], ['2, k, 12', [0.04342827, -0.4137798, 1.0]], ['2, k, 13', [-0.03319825, -0.5153465, 1.0]], ['2, k, 14', [-0.03013758, -0.8899259, 1.0]], ['2, k, 15', [-0.06792402, -0.9317548, 1.0]], ['2, k, 16', [0.2015443, -0.3840428, 1.0]], ['2, k, 17', [0.2104615, -0.5198526, 1.0]], ['2, k, 18', [0.187914, -0.8845299, 1.0]], ['2, k, 19', [0.227672, -0.9179248, 1.0]], ['2, k, 20', [0.1293671, -0.070365, 1.0]], ['2, k, 21', [0.1056712, 0.4637286, 1.0]], ['2, k, 22', [0.06745887, 0.4552813, 1.0]], ['2, k, 23', [0.09434561, 0.5430279, 1.0]], ['2, k, 24', [0.1397727, 0.5064988, 1.0]]]
[['2, k, 0', [0.1232291, -0.4041766, 1.0]], ['2, k, 1', [0.1277161, -0.2104631, 1.0]], ['2, k, 2', [0.1319754, -0.02372746, 1.0]], ['2, k, 3', [0.1283805, 0.09577157, 1.0]], ['2, k, 4', [-0.0729095, -0.1770561, 1.0]], ['2, k, 5', [-0.02651252, 0.07380942, 1.0]], ['2, k, 6', [0.04768921, 0.3158137, 1.0]], ['2, k, 7', [0.0659504, 0.3853266, 1.0]], ['2, k, 8', [0.2998296, -0.05536475, 1.0]], ['2, k, 9', [0.2672368, 0.1897571, 1.0]], ['2, k, 10', [0.1522135, 0.4181811, 1.0]], ['2, k, 11', [0.1135585, 0.4746362, 1.0]], ['2, k, 12', [0.04341005, -0.4136752, 1.0]], ['2, k, 13', [-0.03306817, -0.5149716, 1.0]], ['2, k, 14', [-0.03136674, -0.8900111, 1.0]], ['2, k, 15', [-0.06866246, -0.9320856, 1.0]], ['2, k, 16', [0.201519, -0.3840136, 1.0]], ['2, k, 17', [0.2104371, -0.5198613, 1.0]], ['2, k, 18', [0.1879562, -0.8844977, 1.0]], ['2, k, 19', [0.2271258, -0.9188536, 1.0]], ['2, k, 20', [0.1308366, -0.0702029, 1.0]], ['2, k, 21', [0.1230007, 0.4415864, 1.0]], ['2, k, 22', [0.05338943, 0.4300582, 1.0]], ['2, k, 23', [0.1001422, 0.5490846, 1.0]], ['2, k, 24', [0.1461612, 0.5323554, 1.0]]]
[['2, k, 0', [0.1236441, -0.4049112, 1.0]], ['2, k, 1', [0.1282939, -0.2113036, 1.0]], ['2, k, 2', [0.1325098, -0.02411641, 1.0]], ['2, k, 3', [0.1289247, 0.09537508, 1.0]], ['2, k, 4', [-0.07603502, -0.1848373, 1.0]], ['2, k, 5', [-0.02401847, 0.06560904, 1.0]], ['2, k, 6', [0.05222066, 0.3068204, 1.0]], ['2, k, 7', [0.07335359, 0.3992574, 1.0]], ['2, k, 8', [0.2997557, -0.0554641, 1.0]], ['2, k, 9', [0.26814, 0.1895835, 1.0]], ['2, k, 10', [0.1557958, 0.4177477, 1.0]], ['2, k, 11', [0.11296, 0.4755635, 1.0]], ['2, k, 12', [0.04400885, -0.4148268, 1.0]], ['2, k, 13', [-0.03325288, -0.5152968, 1.0]], ['2, k, 14', [-0.03105649, -0.8898714, 1.0]], ['2, k, 15', [-0.06944122, -0.9318568, 1.0]], ['2, k, 16', [0.2015979, -0.3843575, 1.0]], ['2, k, 17', [0.2104708, -0.519883, 1.0]], ['2, k, 18', [0.1878444, -0.8842489, 1.0]], ['2, k, 19', [0.2276101, -0.9186246, 1.0]], ['2, k, 20', [0.1313961, -0.07065338, 1.0]], ['2, k, 21', [0.1213044, 0.4538, 1.0]], ['2, k, 22', [0.05962069, 0.4470907, 1.0]], ['2, k, 23', [0.09763359, 0.5481022, 1.0]], ['2, k, 24', [0.1461104, 0.53093, 1.0]]]
