[['2, k, 0', [0.0308255, -0.366754, 1.0]], ['2, k, 1', [0.0396847, -0.0645894, 1.0]], ['2, k, 2', [0.0482091, 0.232, 1.0]], ['2, k, 3', [0.072089, 0.377815, 1.0]], ['2, k, 4', [-0.102288, 0.146853, 1.0]], ['2, k, 5', [-0.17119, 0.0201636, 1.0]], ['2, k, 6', [-0.164017, -0.0920343, 1.0]], ['2, k, 7', [-0.168033, -0.155372, 1.0]], ['2, k, 8', [0.206683, 0.140023, 1.0]], ['2, k, 9', [0.244793, 0.00457366, 1.0]], ['2, k, 10', [0.214046, -0.102117, 1.0]], ['2, k, 11', [0.194242, -0.166738, 1.0]], ['2, k, 12', [-0.0397383, -0.361214, 1.0]], ['2, k, 13', [-0.112004, -0.830491, 1.0]], ['2, k, 14', [-0.114981, -1.17878, 1.0]], ['2, k, 15', [-0.101717, -1.25005, 1.0]], ['2, k, 16', [0.100716, -0.364307, 1.0]], ['2, k, 17', [0.178073, -0.819011, 1.0]], ['2, k, 18', [0.191465, -1.14016, 1.0]], ['2, k, 19', [0.198411, -1.20657, 1.0]], ['2, k, 20', [0.0461319, 0.158628, 1.0]], ['2, k, 21', [-0.166528, -0.203553, 1.0]], ['2, k, 22', [-0.204544, -0.166314, 1.0]], ['2, k, 23', [0.179799, -0.213947, 1.0]], ['2, k, 24', [0.222136, -0.192305, 1.0]]]
[['2, k, 0', [0.0809387, -0.366676, 1.0]], ['2, k, 1', [0.0698896, -0.0692987, 1.0]], ['2, k, 2', [0.0540334, 0.222789, 1.0]], ['2, k, 3', [0.0796543, 0.360127, 1.0]], ['2, k, 4', [-0.0988761, 0.131984, 1.0]], ['2, k, 5', [-0.231743, 0.0196871, 1.0]], ['2, k, 6', [-0.0858146, -0.142159, 1.0]], ['2, k, 7', [-0.037437, -0.196085, 1.0]], ['2, k, 8', [0.223217, 0.128742, 1.0]], ['2, k, 9', [0.360599, -0.00738657, 1.0]], ['2, k, 10', [0.269191, -0.202824, 1.0]], ['2, k, 11', [0.273106, -0.274634, 1.0]], ['2, k, 12', [0.00435612, -0.365522, 1.0]], ['2, k, 13', [-0.0673287, -0.745971, 1.0]], ['2, k, 14', [-0.124935, -1.10059, 1.0]], ['2, k, 15', [-0.129279, -1.14691, 1.0]], ['2, k, 16', [0.155696, -0.360017, 1.0]], ['2, k, 17', [0.19871, -0.699477, 1.0]], ['2, k, 18', [0.190145, -1.08237, 1.0]], ['2, k, 19', [0.182759, -1.12898, 1.0]], ['2, k, 20', [0.0576177, 0.150753, 1.0]], ['2, k, 21', [-0.0420894, -0.205015, 1.0]], ['2, k, 22', [-0.0489177, -0.224427, 1.0]], ['2, k, 23', [0.272561, -0.301199, 1.0]], ['2, k, 24', [0.29626, -0.30628, 1.0]]]
[['2, k, 0', [0.0787313, -0.366282, 1.0]], ['2, k, 1', [0.0684013, -0.0695519, 1.0]], ['2, k, 2', [0.0534555, 0.221746, 1.0]], ['2, k, 3', [0.0794052, 0.358335, 1.0]], ['2, k, 4', [-0.099825, 0.132546, 1.0]], ['2, k, 5', [-0.220297, -0.000879665, 1.0]], ['2, k, 6', [-0.0693815, -0.158084, 1.0]], ['2, k, 7', [-0.0193293, -0.210487, 1.0]], ['2, k, 8', [0.219959, 0.128596, 1.0]], ['2, k, 9', [0.359709, -0.0060378, 1.0]], ['2, k, 10', [0.265805, -0.199666, 1.0]], ['2, k, 11', [0.27038, -0.273871, 1.0]], ['2, k, 12', [0.00240568, -0.364922, 1.0]], ['2, k, 13', [-0.0694505, -0.745828, 1.0]], ['2, k, 14', [-0.125042, -1.10004, 1.0]], ['2, k, 15', [-0.130175, -1.14655, 1.0]], ['2, k, 16', [0.153312, -0.359868, 1.0]], ['2, k, 17', [0.195373, -0.704055, 1.0]], ['2, k, 18', [0.190559, -1.08123, 1.0]], ['2, k, 19', [0.182378, -1.12802, 1.0]], ['2, k, 20', [0.0568412, 0.149894, 1.0]], ['2, k, 21', [-0.0240356, -0.219374, 1.0]], ['2, k, 22', [-0.0309337, -0.23873, 1.0]], ['2, k, 23', [0.264251, -0.300062, 1.0]], ['2, k, 24', [0.283423, -0.302408, 1.0]]]
[['2, k, 0', [0.07723, -0.36621, 1.0]], ['2, k, 1', [0.0677459, -0.069844, 1.0]], ['2, k, 2', [0.0538145, 0.220677, 1.0]], ['2, k, 3', [0.0791992, 0.358606, 1.0]], ['2, k, 4', [-0.0998844, 0.132028, 1.0]], ['2, k, 5', [-0.241088, 0.0259332, 1.0]], ['2, k, 6', [-0.0951061, -0.136021, 1.0]], ['2, k, 7', [-0.0467237, -0.189974, 1.0]], ['2, k, 8', [0.220612, 0.128801, 1.0]], ['2, k, 9', [0.358654, -0.00467754, 1.0]], ['2, k, 10', [0.263589, -0.197231, 1.0]], ['2, k, 11', [0.265486, -0.271051, 1.0]], ['2, k, 12', [0.000987154, -0.364625, 1.0]], ['2, k, 13', [-0.0718345, -0.744682, 1.0]], ['2, k, 14', [-0.124915, -1.09961, 1.0]], ['2, k, 15', [-0.129136, -1.14628, 1.0]], ['2, k, 16', [0.151743, -0.360061, 1.0]], ['2, k, 17', [0.192614, -0.707675, 1.0]], ['2, k, 18', [0.191152, -1.08023, 1.0]], ['2, k, 19', [0.183879, -1.1272, 1.0]], ['2, k, 20', [0.0568914, 0.149014, 1.0]], ['2, k, 21', [-0.0513486, -0.198923, 1.0]], ['2, k, 22', [-0.0581414, -0.21836, 1.0]], ['2, k, 23', [0.263343, -0.299035, 1.0]], ['2, k, 24', [0.286601, -0.297092, 1.0]]]
[['2, k, 0', [0.0755102, -0.365642, 1.0]], ['2, k, 1', [0.0673473, -0.0695975, 1.0]], ['2, k, 2', [0.0542756, 0.220962, 1.0]], ['2, k, 3', [0.078249, 0.36004, 1.0]], ['2, k, 4', [-0.100409, 0.131725, 1.0]], ['2, k, 5', [-0.241665, 0.0218653, 1.0]], ['2, k, 6', [-0.0928701, -0.137535, 1.0]], ['2, k, 7', [-0.104447, -0.163355, 1.0]], ['2, k, 8', [0.220926, 0.128691, 1.0]], ['2, k, 9', [0.357658, -0.00266711, 1.0]], ['2, k, 10', [0.261465, -0.19497, 1.0]], ['2, k, 11', [0.263874, -0.270522, 1.0]], ['2, k, 12', [-0.000404985, -0.364116, 1.0]], ['2, k, 13', [-0.0742665, -0.744481, 1.0]], ['2, k, 14', [-0.125976, -1.09734, 1.0]], ['2, k, 15', [-0.129344, -1.14412, 1.0]], ['2, k, 16', [0.149727, -0.359443, 1.0]], ['2, k, 17', [0.191571, -0.707365, 1.0]], ['2, k, 18', [0.191471, -1.08109, 1.0]], ['2, k, 19', [0.185037, -1.12813, 1.0]], ['2, k, 20', [0.0571017, 0.149191, 1.0]], ['2, k, 21', [-0.104016, -0.167112, 1.0]], ['2, k, 22', [-0.105858, -0.164071, 1.0]], ['2, k, 23', [0.261633, -0.297037, 1.0]], ['2, k, 24', [0.260794, -0.297569, 1.0]]]
[['2, k, 0', [0.0731329, -0.36554, 1.0]], ['2, k, 1', [0.0667967, -0.0695204, 1.0]], ['2, k, 2', [0.0547332, 0.221117, 1.0]], ['2, k, 3', [0.077773, 0.359992, 1.0]], ['2, k, 4', [-0.101014, 0.131737, 1.0]], ['2, k, 5', [-0.241596, 0.0230938, 1.0]], ['2, k, 6', [-0.0940456, -0.137443, 1.0]], ['2, k, 7', [-0.104693, -0.150378, 1.0]], ['2, k, 8', [0.216218, 0.129174, 1.0]], ['2, k, 9', [0.356986, -0.0014472, 1.0]], ['2, k, 10', [0.259981, -0.193339, 1.0]], ['2, k, 11', [0.260065, -0.267626, 1.0]], ['2, k, 12', [-0.002928, -0.363705, 1.0]], ['2, k, 13', [-0.0762291, -0.742761, 1.0]], ['2, k, 14', [-0.126444, -1.09311, 1.0]], ['2, k, 15', [-0.131042, -1.14002, 1.0]], ['2, k, 16', [0.147591, -0.35965, 1.0]], ['2, k, 17', [0.188393, -0.709629, 1.0]], ['2, k, 18', [0.191564, -1.08071, 1.0]], ['2, k, 19', [0.183894, -1.12785, 1.0]], ['2, k, 20', [0.0572761, 0.149275, 1.0]], ['2, k, 21', [-0.104262, -0.154176, 1.0]], ['2, k, 22', [-0.106104, -0.151187, 1.0]], ['2, k, 23', [0.26041, -0.296209, 1.0]], ['2, k, 24', [0.276172, -0.290538, 1.0]]]
[['2, k, 0', [0.0694131, -0.364574, 1.0]], ['2, k, 1', [0.0640556, -0.0697788, 1.0]], ['2, k, 2', [0.0536617, 0.220031, 1.0]], ['2, k, 3', [0.0760104, 0.35932, 1.0]], ['2, k, 4', [-0.10165, 0.131639, 1.0]], ['2, k, 5', [-0.215887, -0.0103877, 1.0]], ['2, k, 6', [-0.0654777, -0.167994, 1.0]], ['2, k, 7', [-0.0155915, -0.22054, 1.0]], ['2, k, 8', [0.215634, 0.129669, 1.0]], ['2, k, 9', [0.354983, 0.000109912, 1.0]], ['2, k, 10', [0.259998, -0.192278, 1.0]], ['2, k, 11', [0.250375, -0.255177, 1.0]], ['2, k, 12', [-0.00653093, -0.3624, 1.0]], ['2, k, 13', [-0.076786, -0.742378, 1.0]], ['2, k, 14', [-0.126542, -1.09251, 1.0]], ['2, k, 15', [-0.130917, -1.1396, 1.0]], ['2, k, 16', [0.143782, -0.359041, 1.0]], ['2, k, 17', [0.187687, -0.709637, 1.0]], ['2, k, 18', [0.191221, -1.07943, 1.0]], ['2, k, 19', [0.183777, -1.12675, 1.0]], ['2, k, 20', [0.0560316, 0.14843, 1.0]], ['2, k, 21', [-0.0154307, -0.224139, 1.0]], ['2, k, 22', [-0.0176265, -0.220893, 1.0]], ['2, k, 23', [0.247856, -0.289158, 1.0]], ['2, k, 24', [0.264631, -0.288003, 1.0]]]
[['2, k, 0', [0.0676434, -0.364831, 1.0]], ['2, k, 1', [0.0626116, -0.0702607, 1.0]], ['2, k, 2', [0.0531908, 0.219241, 1.0]], ['2, k, 3', [0.0749113, 0.360933, 1.0]], ['2, k, 4', [-0.101385, 0.131886, 1.0]], ['2, k, 5', [-0.250131, 0.0293238, 1.0]], ['2, k, 6', [-0.102489, -0.131215, 1.0]], ['2, k, 7', [-0.113672, -0.150468, 1.0]], ['2, k, 8', [0.215566, 0.129218, 1.0]], ['2, k, 9', [0.351362, -0.000188948, 1.0]], ['2, k, 10', [0.25682, -0.192266, 1.0]], ['2, k, 11', [0.255779, -0.27033, 1.0]], ['2, k, 12', [-0.00853913, -0.362297, 1.0]], ['2, k, 13', [-0.0785026, -0.739719, 1.0]], ['2, k, 14', [-0.126719, -1.09164, 1.0]], ['2, k, 15', [-0.130584, -1.13883, 1.0]], ['2, k, 16', [0.142262, -0.359617, 1.0]], ['2, k, 17', [0.185943, -0.710271, 1.0]], ['2, k, 18', [0.191297, -1.079, 1.0]], ['2, k, 19', [0.18436, -1.12642, 1.0]], ['2, k, 20', [0.0553766, 0.147724, 1.0]], ['2, k, 21', [-0.113213, -0.154265, 1.0]], ['2, k, 22', [-0.115869, -0.150731, 1.0]], ['2, k, 23', [0.255143, -0.296433, 1.0]], ['2, k, 24', [0.255692, -0.296837, 1.0]]]
[['2, k, 0', [0.0648599, -0.364206, 1.0]], ['2, k, 1', [0.0611839, -0.0700195, 1.0]], ['2, k, 2', [0.0531671, 0.219246, 1.0]], ['2, k, 3', [0.074099, 0.360619, 1.0]], ['2, k, 4', [-0.102737, 0.132915, 1.0]], ['2, k, 5', [-0.249442, 0.0288869, 1.0]], ['2, k, 6', [-0.102486, -0.132287, 1.0]], ['2, k, 7', [-0.0537884, -0.185978, 1.0]], ['2, k, 8', [0.214442, 0.129464, 1.0]], ['2, k, 9', [0.348104, -0.00100944, 1.0]], ['2, k, 10', [0.25472, -0.19411, 1.0]], ['2, k, 11', [0.244499, -0.263479, 1.0]], ['2, k, 12', [-0.0110849, -0.361275, 1.0]], ['2, k, 13', [-0.0808272, -0.73841, 1.0]], ['2, k, 14', [-0.126909, -1.09219, 1.0]], ['2, k, 15', [-0.130874, -1.1394, 1.0]], ['2, k, 16', [0.139277, -0.359423, 1.0]], ['2, k, 17', [0.183467, -0.71085, 1.0]], ['2, k, 18', [0.191096, -1.07958, 1.0]], ['2, k, 19', [0.184059, -1.12703, 1.0]], ['2, k, 20', [0.0552359, 0.147745, 1.0]], ['2, k, 21', [-0.0535144, -0.189679, 1.0]], ['2, k, 22', [-0.0564107, -0.186019, 1.0]], ['2, k, 23', [0.238558, -0.288716, 1.0]], ['2, k, 24', [0.255505, -0.287692, 1.0]]]
[['2, k, 0', [0.0613229, -0.364518, 1.0]], ['2, k, 1', [0.0585347, -0.070793, 1.0]], ['2, k, 2', [0.0522017, 0.21825, 1.0]], ['2, k, 3', [0.0734345, 0.360288, 1.0]], ['2, k, 4', [-0.102852, 0.132985, 1.0]], ['2, k, 5', [-0.223124, 0.00349672, 1.0]], ['2, k, 6', [-0.0794076, -0.160118, 1.0]], ['2, k, 7', [-0.0317614, -0.214649, 1.0]], ['2, k, 8', [0.214242, 0.128104, 1.0]], ['2, k, 9', [0.337294, -0.0145472, 1.0]], ['2, k, 10', [0.247173, -0.210787, 1.0]], ['2, k, 11', [0.245797, -0.274234, 1.0]], ['2, k, 12', [-0.0145371, -0.360975, 1.0]], ['2, k, 13', [-0.0821372, -0.738155, 1.0]], ['2, k, 14', [-0.127307, -1.09254, 1.0]], ['2, k, 15', [-0.131295, -1.13981, 1.0]], ['2, k, 16', [0.135726, -0.360353, 1.0]], ['2, k, 17', [0.178901, -0.718417, 1.0]], ['2, k, 18', [0.1899, -1.08242, 1.0]], ['2, k, 19', [0.182849, -1.12991, 1.0]], ['2, k, 20', [0.0539415, 0.146791, 1.0]], ['2, k, 21', [-0.0315528, -0.218266, 1.0]], ['2, k, 22', [-0.0345347, -0.214496, 1.0]], ['2, k, 23', [0.229392, -0.297236, 1.0]], ['2, k, 24', [0.24438, -0.288581, 1.0]]]
[['2, k, 0', [0.0596051, -0.364655, 1.0]], ['2, k, 1', [0.0567139, -0.071033, 1.0]], ['2, k, 2', [0.0511555, 0.217888, 1.0]], ['2, k, 3', [0.0723013, 0.359852, 1.0]], ['2, k, 4', [-0.103438, 0.133666, 1.0]], ['2, k, 5', [-0.241486, 0.0196219, 1.0]], ['2, k, 6', [-0.0958212, -0.142671, 1.0]], ['2, k, 7', [-0.047545, -0.196746, 1.0]], ['2, k, 8', [0.214039, 0.127796, 1.0]], ['2, k, 9', [0.336693, -0.0155972, 1.0]], ['2, k, 10', [0.245257, -0.211108, 1.0]], ['2, k, 11', [0.238028, -0.285568, 1.0]], ['2, k, 12', [-0.0161477, -0.36069, 1.0]], ['2, k, 13', [-0.0847248, -0.737061, 1.0]], ['2, k, 14', [-0.127961, -1.08975, 1.0]], ['2, k, 15', [-0.131821, -1.13707, 1.0]], ['2, k, 16', [0.133873, -0.360946, 1.0]], ['2, k, 17', [0.176436, -0.721696, 1.0]], ['2, k, 18', [0.189921, -1.08233, 1.0]], ['2, k, 19', [0.182991, -1.12985, 1.0]], ['2, k, 20', [0.0526773, 0.146439, 1.0]], ['2, k, 21', [-0.0472893, -0.200414, 1.0]], ['2, k, 22', [-0.0502096, -0.196711, 1.0]], ['2, k, 23', [0.22483, -0.306059, 1.0]], ['2, k, 24', [0.234363, -0.299454, 1.0]]]
[['2, k, 0', [0.0560644, -0.363965, 1.0]], ['2, k, 1', [0.0547029, -0.0708905, 1.0]], ['2, k, 2', [0.0507369, 0.217745, 1.0]], ['2, k, 3', [0.0708146, 0.359278, 1.0]], ['2, k, 4', [-0.103865, 0.134123, 1.0]], ['2, k, 5', [-0.242821, 0.0237477, 1.0]], ['2, k, 6', [-0.0980542, -0.139289, 1.0]], ['2, k, 7', [-0.0500783, -0.193608, 1.0]], ['2, k, 8', [0.214092, 0.127809, 1.0]], ['2, k, 9', [0.33589, -0.0160577, 1.0]], ['2, k, 10', [0.242829, -0.210347, 1.0]], ['2, k, 11', [0.238799, -0.273351, 1.0]], ['2, k, 12', [-0.0198079, -0.359466, 1.0]], ['2, k, 13', [-0.0868008, -0.737888, 1.0]], ['2, k, 14', [-0.127892, -1.09055, 1.0]], ['2, k, 15', [-0.131566, -1.13783, 1.0]], ['2, k, 16', [0.130564, -0.360739, 1.0]], ['2, k, 17', [0.174821, -0.722856, 1.0]], ['2, k, 18', [0.189302, -1.08285, 1.0]], ['2, k, 19', [0.182565, -1.13032, 1.0]], ['2, k, 20', [0.0519584, 0.146316, 1.0]], ['2, k, 21', [-0.0498147, -0.197284, 1.0]], ['2, k, 22', [-0.0527247, -0.193591, 1.0]], ['2, k, 23', [0.235704, -0.29817, 1.0]], ['2, k, 24', [0.247539, -0.286032, 1.0]]]
[['2, k, 0', [0.0536253, -0.364037, 1.0]], ['2, k, 1', [0.0528022, -0.0705083, 1.0]], ['2, k, 2', [0.0499234, 0.218236, 1.0]], ['2, k, 3', [0.0683272, 0.359708, 1.0]], ['2, k, 4', [-0.104222, 0.134334, 1.0]], ['2, k, 5', [-0.221889, -0.00738496, 1.0]], ['2, k, 6', [-0.0717162, -0.165357, 1.0]], ['2, k, 7', [-0.021915, -0.218023, 1.0]], ['2, k, 8', [0.213971, 0.127352, 1.0]], ['2, k, 9', [0.33526, -0.0166325, 1.0]], ['2, k, 10', [0.238812, -0.209416, 1.0]], ['2, k, 11', [0.229415, -0.279283, 1.0]], ['2, k, 12', [-0.0221209, -0.359071, 1.0]], ['2, k, 13', [-0.0883479, -0.734329, 1.0]], ['2, k, 14', [-0.127909, -1.0902, 1.0]], ['2, k, 15', [-0.131004, -1.13746, 1.0]], ['2, k, 16', [0.127991, -0.361308, 1.0]], ['2, k, 17', [0.171075, -0.724356, 1.0]], ['2, k, 18', [0.189262, -1.08435, 1.0]], ['2, k, 19', [0.183105, -1.1318, 1.0]], ['2, k, 20', [0.0508745, 0.146803, 1.0]], ['2, k, 21', [-0.0217351, -0.221626, 1.0]], ['2, k, 22', [-0.0247547, -0.217839, 1.0]], ['2, k, 23', [0.216299, -0.306582, 1.0]], ['2, k, 24', [0.219378, -0.296331, 1.0]]]
[['2, k, 0', [0.048178, -0.364302, 1.0]], ['2, k, 1', [0.0501691, -0.0707799, 1.0]], ['2, k, 2', [0.0494547, 0.218048, 1.0]], ['2, k, 3', [0.065604, 0.359729, 1.0]], ['2, k, 4', [-0.10598, 0.136075, 1.0]], ['2, k, 5', [-0.220109, -0.010201, 1.0]], ['2, k, 6', [-0.0694021, -0.167651, 1.0]], ['2, k, 7', [-0.019421, -0.220146, 1.0]], ['2, k, 8', [0.212178, 0.127683, 1.0]], ['2, k, 9', [0.332632, -0.0204516, 1.0]], ['2, k, 10', [0.234181, -0.212879, 1.0]], ['2, k, 11', [0.22388, -0.289824, 1.0]], ['2, k, 12', [-0.0269846, -0.358578, 1.0]], ['2, k, 13', [-0.0904136, -0.734373, 1.0]], ['2, k, 14', [-0.128757, -1.09088, 1.0]], ['2, k, 15', [-0.131785, -1.13805, 1.0]], ['2, k, 16', [0.122092, -0.362383, 1.0]], ['2, k, 17', [0.168417, -0.726919, 1.0]], ['2, k, 18', [0.18816, -1.08359, 1.0]], ['2, k, 19', [0.182072, -1.13095, 1.0]], ['2, k, 20', [0.0499843, 0.14657, 1.0]], ['2, k, 21', [-0.0192485, -0.223742, 1.0]], ['2, k, 22', [-0.0222778, -0.219947, 1.0]], ['2, k, 23', [0.210182, -0.304826, 1.0]], ['2, k, 24', [0.241538, -0.29746, 1.0]]]
[['2, k, 0', [0.0444198, -0.364747, 1.0]], ['2, k, 1', [0.047833, -0.0709588, 1.0]], ['2, k, 2', [0.0488206, 0.217996, 1.0]], ['2, k, 3', [0.060566, 0.360889, 1.0]], ['2, k, 4', [-0.105981, 0.136363, 1.0]], ['2, k, 5', [-0.221042, -0.00963739, 1.0]], ['2, k, 6', [-0.0704991, -0.167194, 1.0]], ['2, k, 7', [-0.0205734, -0.219723, 1.0]], ['2, k, 8', [0.211304, 0.127597, 1.0]], ['2, k, 9', [0.330204, -0.0198938, 1.0]], ['2, k, 10', [0.230072, -0.210883, 1.0]], ['2, k, 11', [0.219936, -0.282899, 1.0]], ['2, k, 12', [-0.0309866, -0.358325, 1.0]], ['2, k, 13', [-0.0957505, -0.728293, 1.0]], ['2, k, 14', [-0.128961, -1.0908, 1.0]], ['2, k, 15', [-0.131908, -1.13789, 1.0]], ['2, k, 16', [0.118643, -0.363448, 1.0]], ['2, k, 17', [0.16684, -0.727283, 1.0]], ['2, k, 18', [0.187365, -1.08503, 1.0]], ['2, k, 19', [0.181363, -1.1323, 1.0]], ['2, k, 20', [0.0489349, 0.146491, 1.0]], ['2, k, 21', [-0.0203975, -0.22332, 1.0]], ['2, k, 22', [-0.0234221, -0.219525, 1.0]], ['2, k, 23', [0.210639, -0.30359, 1.0]], ['2, k, 24', [0.214925, -0.296639, 1.0]]]
[['2, k, 0', [0.042109, -0.365282, 1.0]], ['2, k, 1', [0.0461211, -0.0711369, 1.0]], ['2, k, 2', [0.0481087, 0.218024, 1.0]], ['2, k, 3', [0.0565065, 0.362548, 1.0]], ['2, k, 4', [-0.105771, 0.136137, 1.0]], ['2, k, 5', [-0.254819, 0.0323766, 1.0]], ['2, k, 6', [-0.108804, -0.129103, 1.0]], ['2, k, 7', [-0.0604249, -0.182894, 1.0]], ['2, k, 8', [0.211063, 0.127479, 1.0]], ['2, k, 9', [0.32787, -0.0210847, 1.0]], ['2, k, 10', [0.225597, -0.211089, 1.0]], ['2, k, 11', [0.212935, -0.289039, 1.0]], ['2, k, 12', [-0.033166, -0.35841, 1.0]], ['2, k, 13', [-0.0968063, -0.728513, 1.0]], ['2, k, 14', [-0.129627, -1.08961, 1.0]], ['2, k, 15', [-0.132054, -1.13664, 1.0]], ['2, k, 16', [0.116229, -0.364451, 1.0]], ['2, k, 17', [0.161058, -0.736097, 1.0]], ['2, k, 18', [0.18674, -1.08816, 1.0]], ['2, k, 19', [0.181258, -1.13533, 1.0]], ['2, k, 20', [0.0479424, 0.146481, 1.0]], ['2, k, 21', [-0.0601299, -0.1866, 1.0]], ['2, k, 22', [-0.0629989, -0.182947, 1.0]], ['2, k, 23', [0.205998, -0.301132, 1.0]], ['2, k, 24', [0.223497, -0.299362, 1.0]]]
[['2, k, 0', [0.0394142, -0.365559, 1.0]], ['2, k, 1', [0.0440837, -0.071247, 1.0]], ['2, k, 2', [0.0471497, 0.218017, 1.0]], ['2, k, 3', [0.0537611, 0.363116, 1.0]], ['2, k, 4', [-0.105938, 0.136127, 1.0]], ['2, k, 5', [-0.258645, 0.0296511, 1.0]], ['2, k, 6', [-0.110973, -0.129258, 1.0]], ['2, k, 7', [-0.0620432, -0.182197, 1.0]], ['2, k, 8', [0.211071, 0.126531, 1.0]], ['2, k, 9', [0.324546, -0.0215491, 1.0]], ['2, k, 10', [0.224121, -0.212163, 1.0]], ['2, k, 11', [0.21169, -0.290569, 1.0]], ['2, k, 12', [-0.0357015, -0.358532, 1.0]], ['2, k, 13', [-0.0973568, -0.727295, 1.0]], ['2, k, 14', [-0.130529, -1.08859, 1.0]], ['2, k, 15', [-0.132386, -1.13556, 1.0]], ['2, k, 16', [0.11353, -0.364856, 1.0]], ['2, k, 17', [0.160172, -0.735241, 1.0]], ['2, k, 18', [0.18661, -1.08794, 1.0]], ['2, k, 19', [0.181691, -1.13505, 1.0]], ['2, k, 20', [0.0466616, 0.146452, 1.0]], ['2, k, 21', [-0.0617429, -0.185903, 1.0]], ['2, k, 22', [-0.0643525, -0.182415, 1.0]], ['2, k, 23', [0.202028, -0.305992, 1.0]], ['2, k, 24', [0.218183, -0.295283, 1.0]]]
[['2, k, 0', [0.0350269, -0.365332, 1.0]], ['2, k, 1', [0.0419073, -0.0711781, 1.0]], ['2, k, 2', [0.0466157, 0.217999, 1.0]], ['2, k, 3', [0.0515872, 0.363548, 1.0]], ['2, k, 4', [-0.107723, 0.137989, 1.0]], ['2, k, 5', [-0.229548, -0.000602112, 1.0]], ['2, k, 6', [-0.0828087, -0.161808, 1.0]], ['2, k, 7', [-0.0341615, -0.215544, 1.0]], ['2, k, 8', [0.210948, 0.126357, 1.0]], ['2, k, 9', [0.322635, -0.0217823, 1.0]], ['2, k, 10', [0.218443, -0.209683, 1.0]], ['2, k, 11', [0.2073, -0.286437, 1.0]], ['2, k, 12', [-0.0400757, -0.357603, 1.0]], ['2, k, 13', [-0.0993823, -0.727518, 1.0]], ['2, k, 14', [-0.13104, -1.08827, 1.0]], ['2, k, 15', [-0.132807, -1.13513, 1.0]], ['2, k, 16', [0.109207, -0.365289, 1.0]], ['2, k, 17', [0.158411, -0.735547, 1.0]], ['2, k, 18', [0.186679, -1.08857, 1.0]], ['2, k, 19', [0.181844, -1.13555, 1.0]], ['2, k, 20', [0.0457863, 0.146444, 1.0]], ['2, k, 21', [-0.0339449, -0.219153, 1.0]], ['2, k, 22', [-0.0369164, -0.215372, 1.0]], ['2, k, 23', [0.197412, -0.30171, 1.0]], ['2, k, 24', [0.197558, -0.292749, 1.0]]]
[['2, k, 0', [0.0318575, -0.365537, 1.0]], ['2, k, 1', [0.0403865, -0.0709539, 1.0]], ['2, k, 2', [0.0461729, 0.21836, 1.0]], ['2, k, 3', [0.049966, 0.363515, 1.0]], ['2, k, 4', [-0.109098, 0.138992, 1.0]], ['2, k, 5', [-0.258954, 0.0365419, 1.0]], ['2, k, 6', [-0.116609, -0.128281, 1.0]], ['2, k, 7', [-0.0694577, -0.183181, 1.0]], ['2, k, 8', [0.210389, 0.125969, 1.0]], ['2, k, 9', [0.318602, -0.0252939, 1.0]], ['2, k, 10', [0.215018, -0.213921, 1.0]], ['2, k, 11', [0.20142, -0.301531, 1.0]], ['2, k, 12', [-0.0430908, -0.357286, 1.0]], ['2, k, 13', [-0.099926, -0.727698, 1.0]], ['2, k, 14', [-0.131142, -1.08819, 1.0]], ['2, k, 15', [-0.132689, -1.13487, 1.0]], ['2, k, 16', [0.105955, -0.366061, 1.0]], ['2, k, 17', [0.157649, -0.735386, 1.0]], ['2, k, 18', [0.186843, -1.08891, 1.0]], ['2, k, 19', [0.182226, -1.13572, 1.0]], ['2, k, 20', [0.04515, 0.14676, 1.0]], ['2, k, 21', [-0.0691353, -0.186885, 1.0]], ['2, k, 22', [-0.0719685, -0.183229, 1.0]], ['2, k, 23', [0.189614, -0.311179, 1.0]], ['2, k, 24', [0.208798, -0.296824, 1.0]]]
[['2, k, 0', [0.02907, -0.365885, 1.0]], ['2, k, 1', [0.0380097, -0.0711623, 1.0]], ['2, k, 2', [0.0447982, 0.218294, 1.0]], ['2, k, 3', [0.0459331, 0.36283, 1.0]], ['2, k, 4', [-0.1119, 0.139877, 1.0]], ['2, k, 5', [-0.235102, -0.00928195, 1.0]], ['2, k, 6', [-0.0868953, -0.16916, 1.0]], ['2, k, 7', [-0.0377668, -0.222462, 1.0]], ['2, k, 8', [0.208993, 0.124971, 1.0]], ['2, k, 9', [0.317458, -0.0253168, 1.0]], ['2, k, 10', [0.194478, -0.201267, 1.0]], ['2, k, 11', [0.199693, -0.295546, 1.0]], ['2, k, 12', [-0.0460207, -0.357222, 1.0]], ['2, k, 13', [-0.104342, -0.726119, 1.0]], ['2, k, 14', [-0.131197, -1.08849, 1.0]], ['2, k, 15', [-0.132478, -1.13504, 1.0]], ['2, k, 16', [0.103398, -0.366773, 1.0]], ['2, k, 17', [0.156646, -0.737179, 1.0]], ['2, k, 18', [0.18676, -1.08918, 1.0]], ['2, k, 19', [0.182409, -1.13587, 1.0]], ['2, k, 20', [0.0434726, 0.146665, 1.0]], ['2, k, 21', [-0.0375394, -0.22605, 1.0]], ['2, k, 22', [-0.0404969, -0.222242, 1.0]], ['2, k, 23', [0.190954, -0.313378, 1.0]], ['2, k, 24', [0.210869, -0.291905, 1.0]]]
