[['2, k, 0', [-0.0485279, -0.571255, 1.0]], ['2, k, 1', [-0.0514557, -0.267005, 1.0]], ['2, k, 2', [-0.054035, 0.0312029, 1.0]], ['2, k, 3', [-0.0315579, 0.178307, 1.0]], ['2, k, 4', [-0.235058, -0.0709785, 1.0]], ['2, k, 5', [-0.292566, -0.324248, 1.0]], ['2, k, 6', [-0.313088, -0.521858, 1.0]], ['2, k, 7', [-0.313166, -0.51108, 1.0]], ['2, k, 8', [0.128801, -0.101058, 1.0]], ['2, k, 9', [0.194964, -0.331006, 1.0]], ['2, k, 10', [0.232223, -0.522682, 1.0]], ['2, k, 11', [0.217947, -0.511873, 1.0]], ['2, k, 12', [-0.130816, -0.556505, 1.0]], ['2, k, 13', [-0.159356, -0.840622, 1.0]], ['2, k, 14', [-0.197563, -1.14757, 1.0]], ['2, k, 15', [-0.208252, -1.22461, 1.0]], ['2, k, 16', [0.0351068, -0.570277, 1.0]], ['2, k, 17', [0.0739066, -0.853093, 1.0]], ['2, k, 18', [0.123561, -1.15159, 1.0]], ['2, k, 19', [0.153076, -1.22559, 1.0]], ['2, k, 20', [-0.0534491, -0.0425498, 1.0]], ['2, k, 21', [-0.330398, -0.548272, 1.0]], ['2, k, 22', [-0.258042, -0.531707, 1.0]], ['2, k, 23', [0.236524, -0.542614, 1.0]], ['2, k, 24', [0.291568, -0.520875, 1.0]]]
[['2, k, 0', [-0.0454225, -0.57397, 1.0]], ['2, k, 1', [-0.0529111, -0.271689, 1.0]], ['2, k, 2', [-0.0609564, 0.0254799, 1.0]], ['2, k, 3', [-0.0514048, 0.175872, 1.0]], ['2, k, 4', [-0.208491, -0.0469535, 1.0]], ['2, k, 5', [-0.298593, -0.0546323, 1.0]], ['2, k, 6', [-0.261344, -0.0989097, 1.0]], ['2, k, 7', [-0.307357, -0.0916296, 1.0]], ['2, k, 8', [0.0940364, -0.0714309, 1.0]], ['2, k, 9', [0.207567, -0.064402, 1.0]], ['2, k, 10', [0.171101, -0.0883937, 1.0]], ['2, k, 11', [0.202831, -0.0932086, 1.0]], ['2, k, 12', [-0.126767, -0.562979, 1.0]], ['2, k, 13', [-0.162977, -0.831307, 1.0]], ['2, k, 14', [-0.196442, -1.14234, 1.0]], ['2, k, 15', [-0.211606, -1.21886, 1.0]], ['2, k, 16', [0.0375246, -0.567149, 1.0]], ['2, k, 17', [0.0822947, -0.851243, 1.0]], ['2, k, 18', [0.122921, -1.14993, 1.0]], ['2, k, 19', [0.155921, -1.22108, 1.0]], ['2, k, 20', [-0.0592198, -0.0483385, 1.0]], ['2, k, 21', [-0.309112, -0.0926207, 1.0]], ['2, k, 22', [-0.226086, -0.098838, 1.0]], ['2, k, 23', [0.229036, -0.0931395, 1.0]], ['2, k, 24', [0.1371, -0.100406, 1.0]]]
[['2, k, 0', [-0.0442297, -0.573557, 1.0]], ['2, k, 1', [-0.0522328, -0.271228, 1.0]], ['2, k, 2', [-0.0605245, 0.0257866, 1.0]], ['2, k, 3', [-0.0503949, 0.176111, 1.0]], ['2, k, 4', [-0.206613, -0.0507699, 1.0]], ['2, k, 5', [-0.299193, -0.0543645, 1.0]], ['2, k, 6', [-0.261182, -0.0980835, 1.0]], ['2, k, 7', [-0.306584, -0.0915288, 1.0]], ['2, k, 8', [0.0967162, -0.0687281, 1.0]], ['2, k, 9', [0.209849, -0.0664742, 1.0]], ['2, k, 10', [0.19574, -0.0797732, 1.0]], ['2, k, 11', [0.207596, -0.094515, 1.0]], ['2, k, 12', [-0.125115, -0.561482, 1.0]], ['2, k, 13', [-0.162531, -0.831537, 1.0]], ['2, k, 14', [-0.196852, -1.14444, 1.0]], ['2, k, 15', [-0.211145, -1.21936, 1.0]], ['2, k, 16', [0.0383315, -0.567797, 1.0]], ['2, k, 17', [0.0826799, -0.852424, 1.0]], ['2, k, 18', [0.123113, -1.15007, 1.0]], ['2, k, 19', [0.157763, -1.22072, 1.0]], ['2, k, 20', [-0.0587334, -0.0479747, 1.0]], ['2, k, 21', [-0.305919, -0.0898639, 1.0]], ['2, k, 22', [-0.225638, -0.0986438, 1.0]], ['2, k, 23', [0.230473, -0.0956969, 1.0]], ['2, k, 24', [0.140019, -0.0999842, 1.0]]]
[['2, k, 0', [-0.0438963, -0.572821, 1.0]], ['2, k, 1', [-0.0517562, -0.270521, 1.0]], ['2, k, 2', [-0.0599391, 0.0262407, 1.0]], ['2, k, 3', [-0.0488201, 0.176959, 1.0]], ['2, k, 4', [-0.206199, -0.0464006, 1.0]], ['2, k, 5', [-0.296916, -0.0570897, 1.0]], ['2, k, 6', [-0.253793, -0.0968078, 1.0]], ['2, k, 7', [-0.304202, -0.0912327, 1.0]], ['2, k, 8', [0.100116, -0.0667724, 1.0]], ['2, k, 9', [0.210138, -0.0709423, 1.0]], ['2, k, 10', [0.160737, -0.09104, 1.0]], ['2, k, 11', [0.200829, -0.0948616, 1.0]], ['2, k, 12', [-0.124939, -0.560995, 1.0]], ['2, k, 13', [-0.162002, -0.832618, 1.0]], ['2, k, 14', [-0.196834, -1.14454, 1.0]], ['2, k, 15', [-0.210867, -1.21941, 1.0]], ['2, k, 16', [0.0386899, -0.567228, 1.0]], ['2, k, 17', [0.0829107, -0.852402, 1.0]], ['2, k, 18', [0.123028, -1.14992, 1.0]], ['2, k, 19', [0.157556, -1.22109, 1.0]], ['2, k, 20', [-0.0581312, -0.0474162, 1.0]], ['2, k, 21', [-0.3107, -0.0920546, 1.0]], ['2, k, 22', [-0.228498, -0.0996758, 1.0]], ['2, k, 23', [0.228828, -0.0930043, 1.0]], ['2, k, 24', [0.132686, -0.0999963, 1.0]]]
[['2, k, 0', [-0.0438216, -0.573003, 1.0]], ['2, k, 1', [-0.0516035, -0.270333, 1.0]], ['2, k, 2', [-0.059618, 0.026707, 1.0]], ['2, k, 3', [-0.0475504, 0.177228, 1.0]], ['2, k, 4', [-0.20636, -0.0446808, 1.0]], ['2, k, 5', [-0.294695, -0.0583602, 1.0]], ['2, k, 6', [-0.194425, -0.0930655, 1.0]], ['2, k, 7', [-0.292443, -0.0925838, 1.0]], ['2, k, 8', [0.101404, -0.0656842, 1.0]], ['2, k, 9', [0.210342, -0.0725226, 1.0]], ['2, k, 10', [0.160219, -0.0918108, 1.0]], ['2, k, 11', [0.202809, -0.0950014, 1.0]], ['2, k, 12', [-0.124968, -0.561977, 1.0]], ['2, k, 13', [-0.161792, -0.832598, 1.0]], ['2, k, 14', [-0.196211, -1.14409, 1.0]], ['2, k, 15', [-0.210552, -1.21924, 1.0]], ['2, k, 16', [0.0388793, -0.566836, 1.0]], ['2, k, 17', [0.0814978, -0.845523, 1.0]], ['2, k, 18', [0.123278, -1.15017, 1.0]], ['2, k, 19', [0.157879, -1.22077, 1.0]], ['2, k, 20', [-0.0578396, -0.0469957, 1.0]], ['2, k, 21', [-0.308239, -0.092536, 1.0]], ['2, k, 22', [-0.213234, -0.099252, 1.0]], ['2, k, 23', [0.22889, -0.0971355, 1.0]], ['2, k, 24', [0.134269, -0.102168, 1.0]]]
[['2, k, 0', [-0.0436385, -0.5732, 1.0]], ['2, k, 1', [-0.0514995, -0.270287, 1.0]], ['2, k, 2', [-0.0594927, 0.0268666, 1.0]], ['2, k, 3', [-0.046332, 0.177159, 1.0]], ['2, k, 4', [-0.206396, -0.0433975, 1.0]], ['2, k, 5', [-0.294268, -0.0591685, 1.0]], ['2, k, 6', [-0.302024, -0.0851912, 1.0]], ['2, k, 7', [-0.315669, -0.0921644, 1.0]], ['2, k, 8', [0.102946, -0.0650387, 1.0]], ['2, k, 9', [0.212253, -0.0748585, 1.0]], ['2, k, 10', [0.176354, -0.0962327, 1.0]], ['2, k, 11', [0.205179, -0.0962232, 1.0]], ['2, k, 12', [-0.124838, -0.562817, 1.0]], ['2, k, 13', [-0.161852, -0.836927, 1.0]], ['2, k, 14', [-0.196165, -1.14407, 1.0]], ['2, k, 15', [-0.2105, -1.21926, 1.0]], ['2, k, 16', [0.0391207, -0.566667, 1.0]], ['2, k, 17', [0.0865473, -0.856358, 1.0]], ['2, k, 18', [0.123576, -1.15075, 1.0]], ['2, k, 19', [0.157909, -1.22177, 1.0]], ['2, k, 20', [-0.0577277, -0.0468663, 1.0]], ['2, k, 21', [-0.296402, -0.0923834, 1.0]], ['2, k, 22', [-0.245357, -0.0985408, 1.0]], ['2, k, 23', [0.229025, -0.0972898, 1.0]], ['2, k, 24', [0.137049, -0.102083, 1.0]]]
[['2, k, 0', [-0.0435902, -0.573604, 1.0]], ['2, k, 1', [-0.051261, -0.270302, 1.0]], ['2, k, 2', [-0.058772, 0.0271884, 1.0]], ['2, k, 3', [-0.0453792, 0.177199, 1.0]], ['2, k, 4', [-0.205849, -0.0426201, 1.0]], ['2, k, 5', [-0.293972, -0.0596353, 1.0]], ['2, k, 6', [-0.311817, -0.0878838, 1.0]], ['2, k, 7', [-0.30176, -0.090134, 1.0]], ['2, k, 8', [0.103041, -0.0651793, 1.0]], ['2, k, 9', [0.213281, -0.0752991, 1.0]], ['2, k, 10', [0.181978, -0.0987728, 1.0]], ['2, k, 11', [0.208921, -0.0984345, 1.0]], ['2, k, 12', [-0.124899, -0.563673, 1.0]], ['2, k, 13', [-0.161575, -0.841089, 1.0]], ['2, k, 14', [-0.196157, -1.14401, 1.0]], ['2, k, 15', [-0.210517, -1.21923, 1.0]], ['2, k, 16', [0.0392534, -0.566816, 1.0]], ['2, k, 17', [0.0865437, -0.856352, 1.0]], ['2, k, 18', [0.123721, -1.1505, 1.0]], ['2, k, 19', [0.159069, -1.22017, 1.0]], ['2, k, 20', [-0.0571621, -0.0466319, 1.0]], ['2, k, 21', [-0.30143, -0.0896379, 1.0]], ['2, k, 22', [-0.297816, -0.0908463, 1.0]], ['2, k, 23', [0.228547, -0.0999973, 1.0]], ['2, k, 24', [0.136974, -0.102411, 1.0]]]
[['2, k, 0', [-0.0435352, -0.573948, 1.0]], ['2, k, 1', [-0.0510531, -0.270428, 1.0]], ['2, k, 2', [-0.0584567, 0.0271856, 1.0]], ['2, k, 3', [-0.0437602, 0.176324, 1.0]], ['2, k, 4', [-0.205461, -0.041471, 1.0]], ['2, k, 5', [-0.292799, -0.0607705, 1.0]], ['2, k, 6', [-0.227385, -0.100596, 1.0]], ['2, k, 7', [-0.225076, -0.103984, 1.0]], ['2, k, 8', [0.103158, -0.065395, 1.0]], ['2, k, 9', [0.214553, -0.0760552, 1.0]], ['2, k, 10', [0.18462, -0.102259, 1.0]], ['2, k, 11', [0.209129, -0.0997938, 1.0]], ['2, k, 12', [-0.124916, -0.564348, 1.0]], ['2, k, 13', [-0.161715, -0.841371, 1.0]], ['2, k, 14', [-0.1961, -1.14404, 1.0]], ['2, k, 15', [-0.210313, -1.21905, 1.0]], ['2, k, 16', [0.0393613, -0.566909, 1.0]], ['2, k, 17', [0.0874399, -0.859827, 1.0]], ['2, k, 18', [0.123442, -1.15102, 1.0]], ['2, k, 19', [0.158816, -1.22048, 1.0]], ['2, k, 20', [-0.0568602, -0.046638, 1.0]], ['2, k, 21', [-0.145343, -0.103785, 1.0]], ['2, k, 22', [-0.152276, -0.109153, 1.0]], ['2, k, 23', [0.236101, -0.0987597, 1.0]], ['2, k, 24', [0.138115, -0.102733, 1.0]]]
[['2, k, 0', [-0.0428383, -0.575988, 1.0]], ['2, k, 1', [-0.0501436, -0.271384, 1.0]], ['2, k, 2', [-0.0572004, 0.0268587, 1.0]], ['2, k, 3', [-0.0434197, 0.176286, 1.0]], ['2, k, 4', [-0.20097, -0.0489123, 1.0]], ['2, k, 5', [-0.294172, -0.0607621, 1.0]], ['2, k, 6', [-0.229243, -0.101163, 1.0]], ['2, k, 7', [-0.294006, -0.0944508, 1.0]], ['2, k, 8', [0.103269, -0.0685803, 1.0]], ['2, k, 9', [0.216786, -0.0743734, 1.0]], ['2, k, 10', [0.199126, -0.101562, 1.0]], ['2, k, 11', [0.214281, -0.100413, 1.0]], ['2, k, 12', [-0.124523, -0.567632, 1.0]], ['2, k, 13', [-0.162535, -0.849257, 1.0]], ['2, k, 14', [-0.196081, -1.14316, 1.0]], ['2, k, 15', [-0.210086, -1.21816, 1.0]], ['2, k, 16', [0.0402214, -0.56815, 1.0]], ['2, k, 17', [0.0841022, -0.851511, 1.0]], ['2, k, 18', [0.123038, -1.14989, 1.0]], ['2, k, 19', [0.15781, -1.22014, 1.0]], ['2, k, 20', [-0.0556826, -0.0470692, 1.0]], ['2, k, 21', [-0.310638, -0.0923942, 1.0]], ['2, k, 22', [-0.214479, -0.10381, 1.0]], ['2, k, 23', [0.232539, -0.102912, 1.0]], ['2, k, 24', [0.148896, -0.108259, 1.0]]]
[['2, k, 0', [-0.0427873, -0.576616, 1.0]], ['2, k, 1', [-0.0494939, -0.271899, 1.0]], ['2, k, 2', [-0.0555282, 0.0264908, 1.0]], ['2, k, 3', [-0.0422401, 0.175498, 1.0]], ['2, k, 4', [-0.200363, -0.0491472, 1.0]], ['2, k, 5', [-0.293383, -0.061311, 1.0]], ['2, k, 6', [-0.22885, -0.10173, 1.0]], ['2, k, 7', [-0.294386, -0.0949862, 1.0]], ['2, k, 8', [0.103258, -0.0695637, 1.0]], ['2, k, 9', [0.217296, -0.0735183, 1.0]], ['2, k, 10', [0.195707, -0.103112, 1.0]], ['2, k, 11', [0.216553, -0.100462, 1.0]], ['2, k, 12', [-0.124646, -0.568484, 1.0]], ['2, k, 13', [-0.162065, -0.846764, 1.0]], ['2, k, 14', [-0.196016, -1.14318, 1.0]], ['2, k, 15', [-0.209606, -1.21786, 1.0]], ['2, k, 16', [0.0404235, -0.568618, 1.0]], ['2, k, 17', [0.0857259, -0.856286, 1.0]], ['2, k, 18', [0.123159, -1.14982, 1.0]], ['2, k, 19', [0.157926, -1.22071, 1.0]], ['2, k, 20', [-0.0542745, -0.0474551, 1.0]], ['2, k, 21', [-0.300138, -0.0922929, 1.0]], ['2, k, 22', [-0.214454, -0.103798, 1.0]], ['2, k, 23', [0.240649, -0.10235, 1.0]], ['2, k, 24', [0.147979, -0.108294, 1.0]]]
[['2, k, 0', [-0.0427866, -0.576678, 1.0]], ['2, k, 1', [-0.0492804, -0.271885, 1.0]], ['2, k, 2', [-0.0547768, 0.0267713, 1.0]], ['2, k, 3', [-0.0411549, 0.175249, 1.0]], ['2, k, 4', [-0.200814, -0.0475215, 1.0]], ['2, k, 5', [-0.291456, -0.0611657, 1.0]], ['2, k, 6', [-0.228253, -0.102222, 1.0]], ['2, k, 7', [-0.293201, -0.0946793, 1.0]], ['2, k, 8', [0.10316, -0.0699052, 1.0]], ['2, k, 9', [0.217524, -0.0756525, 1.0]], ['2, k, 10', [0.194318, -0.1043, 1.0]], ['2, k, 11', [0.217995, -0.101719, 1.0]], ['2, k, 12', [-0.124622, -0.568689, 1.0]], ['2, k, 13', [-0.162016, -0.844544, 1.0]], ['2, k, 14', [-0.195948, -1.1425, 1.0]], ['2, k, 15', [-0.210593, -1.21883, 1.0]], ['2, k, 16', [0.0404045, -0.568634, 1.0]], ['2, k, 17', [0.0822941, -0.847387, 1.0]], ['2, k, 18', [0.122992, -1.14944, 1.0]], ['2, k, 19', [0.157135, -1.22071, 1.0]], ['2, k, 20', [-0.0536497, -0.047238, 1.0]], ['2, k, 21', [-0.297008, -0.0919573, 1.0]], ['2, k, 22', [-0.214412, -0.103777, 1.0]], ['2, k, 23', [0.240661, -0.103357, 1.0]], ['2, k, 24', [0.146145, -0.107431, 1.0]]]
[['2, k, 0', [-0.0425524, -0.576811, 1.0]], ['2, k, 1', [-0.0488751, -0.272006, 1.0]], ['2, k, 2', [-0.0543482, 0.0266931, 1.0]], ['2, k, 3', [-0.0409699, 0.175106, 1.0]], ['2, k, 4', [-0.201123, -0.0464266, 1.0]], ['2, k, 5', [-0.28759, -0.0617763, 1.0]], ['2, k, 6', [-0.229444, -0.10278, 1.0]], ['2, k, 7', [-0.232855, -0.101885, 1.0]], ['2, k, 8', [0.103037, -0.0701835, 1.0]], ['2, k, 9', [0.217184, -0.0766199, 1.0]], ['2, k, 10', [0.193973, -0.104796, 1.0]], ['2, k, 11', [0.217447, -0.102486, 1.0]], ['2, k, 12', [-0.124338, -0.568934, 1.0]], ['2, k, 13', [-0.16145, -0.84032, 1.0]], ['2, k, 14', [-0.19569, -1.14096, 1.0]], ['2, k, 15', [-0.210378, -1.21837, 1.0]], ['2, k, 16', [0.0405801, -0.568653, 1.0]], ['2, k, 17', [0.0817567, -0.844529, 1.0]], ['2, k, 18', [0.122877, -1.14926, 1.0]], ['2, k, 19', [0.15676, -1.22112, 1.0]], ['2, k, 20', [-0.0531955, -0.0473128, 1.0]], ['2, k, 21', [-0.152865, -0.104128, 1.0]], ['2, k, 22', [-0.149507, -0.0963151, 1.0]], ['2, k, 23', [0.242372, -0.102718, 1.0]], ['2, k, 24', [0.144392, -0.10667, 1.0]]]
[['2, k, 0', [-0.0433553, -0.576524, 1.0]], ['2, k, 1', [-0.0488829, -0.271902, 1.0]], ['2, k, 2', [-0.0537381, 0.0266361, 1.0]], ['2, k, 3', [-0.0407854, 0.174975, 1.0]], ['2, k, 4', [-0.198954, -0.0392115, 1.0]], ['2, k, 5', [-0.285143, -0.0619062, 1.0]], ['2, k, 6', [-0.230525, -0.103077, 1.0]], ['2, k, 7', [-0.233414, -0.101346, 1.0]], ['2, k, 8', [0.102997, -0.0706335, 1.0]], ['2, k, 9', [0.216963, -0.0785367, 1.0]], ['2, k, 10', [0.193937, -0.105016, 1.0]], ['2, k, 11', [0.222221, -0.102077, 1.0]], ['2, k, 12', [-0.124779, -0.568958, 1.0]], ['2, k, 13', [-0.161651, -0.840574, 1.0]], ['2, k, 14', [-0.195776, -1.14206, 1.0]], ['2, k, 15', [-0.211077, -1.2195, 1.0]], ['2, k, 16', [0.0393139, -0.567838, 1.0]], ['2, k, 17', [0.0815077, -0.841648, 1.0]], ['2, k, 18', [0.122821, -1.14935, 1.0]], ['2, k, 19', [0.156739, -1.22117, 1.0]], ['2, k, 20', [-0.0527286, -0.047308, 1.0]], ['2, k, 21', [-0.14822, -0.103494, 1.0]], ['2, k, 22', [-0.159498, -0.0958331, 1.0]], ['2, k, 23', [0.242671, -0.102921, 1.0]], ['2, k, 24', [0.151439, -0.108195, 1.0]]]
[['2, k, 0', [-0.0434104, -0.576569, 1.0]], ['2, k, 1', [-0.0487041, -0.271996, 1.0]], ['2, k, 2', [-0.0529662, 0.0264422, 1.0]], ['2, k, 3', [-0.0403779, 0.174522, 1.0]], ['2, k, 4', [-0.198944, -0.0393028, 1.0]], ['2, k, 5', [-0.283433, -0.0607158, 1.0]], ['2, k, 6', [-0.224485, -0.102443, 1.0]], ['2, k, 7', [-0.227017, -0.101735, 1.0]], ['2, k, 8', [0.103138, -0.0713278, 1.0]], ['2, k, 9', [0.216761, -0.0776045, 1.0]], ['2, k, 10', [0.196255, -0.104992, 1.0]], ['2, k, 11', [0.222018, -0.100951, 1.0]], ['2, k, 12', [-0.124842, -0.568864, 1.0]], ['2, k, 13', [-0.162361, -0.835123, 1.0]], ['2, k, 14', [-0.195961, -1.14253, 1.0]], ['2, k, 15', [-0.211424, -1.2197, 1.0]], ['2, k, 16', [0.039182, -0.568214, 1.0]], ['2, k, 17', [0.0811487, -0.840946, 1.0]], ['2, k, 18', [0.122854, -1.14907, 1.0]], ['2, k, 19', [0.156029, -1.22157, 1.0]], ['2, k, 20', [-0.0521166, -0.0474616, 1.0]], ['2, k, 21', [-0.147309, -0.103393, 1.0]], ['2, k, 22', [-0.159894, -0.109501, 1.0]], ['2, k, 23', [0.244509, -0.103433, 1.0]], ['2, k, 24', [0.150192, -0.10777, 1.0]]]
[['2, k, 0', [-0.04368, -0.576177, 1.0]], ['2, k, 1', [-0.0487103, -0.271917, 1.0]], ['2, k, 2', [-0.0528507, 0.0263274, 1.0]], ['2, k, 3', [-0.0402784, 0.174401, 1.0]], ['2, k, 4', [-0.198991, -0.0394146, 1.0]], ['2, k, 5', [-0.282204, -0.0606199, 1.0]], ['2, k, 6', [-0.224395, -0.102194, 1.0]], ['2, k, 7', [-0.227521, -0.101358, 1.0]], ['2, k, 8', [0.10325, -0.0712278, 1.0]], ['2, k, 9', [0.21755, -0.0761328, 1.0]], ['2, k, 10', [0.195344, -0.105162, 1.0]], ['2, k, 11', [0.221451, -0.100739, 1.0]], ['2, k, 12', [-0.125012, -0.568331, 1.0]], ['2, k, 13', [-0.162212, -0.835049, 1.0]], ['2, k, 14', [-0.196344, -1.14303, 1.0]], ['2, k, 15', [-0.210903, -1.21858, 1.0]], ['2, k, 16', [0.0388458, -0.567926, 1.0]], ['2, k, 17', [0.081017, -0.84061, 1.0]], ['2, k, 18', [0.124531, -1.15129, 1.0]], ['2, k, 19', [0.157901, -1.22506, 1.0]], ['2, k, 20', [-0.0520233, -0.0475208, 1.0]], ['2, k, 21', [-0.148281, -0.103539, 1.0]], ['2, k, 22', [-0.161364, -0.110255, 1.0]], ['2, k, 23', [0.249233, -0.100869, 1.0]], ['2, k, 24', [0.154591, -0.106354, 1.0]]]
[['2, k, 0', [-0.0437205, -0.576242, 1.0]], ['2, k, 1', [-0.04875, -0.272012, 1.0]], ['2, k, 2', [-0.0529341, 0.0261456, 1.0]], ['2, k, 3', [-0.0400236, 0.173813, 1.0]], ['2, k, 4', [-0.198991, -0.0395743, 1.0]], ['2, k, 5', [-0.279478, -0.0608102, 1.0]], ['2, k, 6', [-0.223551, -0.102471, 1.0]], ['2, k, 7', [-0.227471, -0.100399, 1.0]], ['2, k, 8', [0.103436, -0.070911, 1.0]], ['2, k, 9', [0.217369, -0.0758241, 1.0]], ['2, k, 10', [0.194686, -0.106008, 1.0]], ['2, k, 11', [0.224164, -0.0996852, 1.0]], ['2, k, 12', [-0.125077, -0.568211, 1.0]], ['2, k, 13', [-0.161941, -0.834679, 1.0]], ['2, k, 14', [-0.196315, -1.14301, 1.0]], ['2, k, 15', [-0.211083, -1.21853, 1.0]], ['2, k, 16', [0.0387447, -0.568605, 1.0]], ['2, k, 17', [0.0805507, -0.838539, 1.0]], ['2, k, 18', [0.124425, -1.15106, 1.0]], ['2, k, 19', [0.154727, -1.22076, 1.0]], ['2, k, 20', [-0.0520836, -0.0476693, 1.0]], ['2, k, 21', [-0.149495, -0.10313, 1.0]], ['2, k, 22', [-0.156918, -0.111981, 1.0]], ['2, k, 23', [0.254174, -0.0998328, 1.0]], ['2, k, 24', [0.153029, -0.10487, 1.0]]]
[['2, k, 0', [-0.0439217, -0.576172, 1.0]], ['2, k, 1', [-0.0489301, -0.272071, 1.0]], ['2, k, 2', [-0.0531065, 0.0259009, 1.0]], ['2, k, 3', [-0.0397573, 0.17334, 1.0]], ['2, k, 4', [-0.196076, -0.0442413, 1.0]], ['2, k, 5', [-0.278463, -0.0613807, 1.0]], ['2, k, 6', [-0.304465, -0.0911604, 1.0]], ['2, k, 7', [-0.346768, -0.0933385, 1.0]], ['2, k, 8', [0.103505, -0.0705435, 1.0]], ['2, k, 9', [0.217287, -0.0753379, 1.0]], ['2, k, 10', [0.200152, -0.105881, 1.0]], ['2, k, 11', [0.2255, -0.0998932, 1.0]], ['2, k, 12', [-0.125331, -0.568172, 1.0]], ['2, k, 13', [-0.161642, -0.833814, 1.0]], ['2, k, 14', [-0.19635, -1.14289, 1.0]], ['2, k, 15', [-0.210921, -1.21806, 1.0]], ['2, k, 16', [0.0385572, -0.568461, 1.0]], ['2, k, 17', [0.0802885, -0.837292, 1.0]], ['2, k, 18', [0.124271, -1.14998, 1.0]], ['2, k, 19', [0.155196, -1.2179, 1.0]], ['2, k, 20', [-0.0522437, -0.0478528, 1.0]], ['2, k, 21', [-0.423282, -0.10151, 1.0]], ['2, k, 22', [-0.292014, -0.102232, 1.0]], ['2, k, 23', [0.248027, -0.0986941, 1.0]], ['2, k, 24', [0.153295, -0.104536, 1.0]]]
[['2, k, 0', [-0.0441534, -0.576296, 1.0]], ['2, k, 1', [-0.0489187, -0.272201, 1.0]], ['2, k, 2', [-0.0527716, 0.0255838, 1.0]], ['2, k, 3', [-0.0392673, 0.172916, 1.0]], ['2, k, 4', [-0.196268, -0.0433608, 1.0]], ['2, k, 5', [-0.278129, -0.0612265, 1.0]], ['2, k, 6', [-0.228881, -0.100492, 1.0]], ['2, k, 7', [-0.283333, -0.0933151, 1.0]], ['2, k, 8', [0.103708, -0.0703686, 1.0]], ['2, k, 9', [0.21756, -0.0752691, 1.0]], ['2, k, 10', [0.201939, -0.105958, 1.0]], ['2, k, 11', [0.226786, -0.0997897, 1.0]], ['2, k, 12', [-0.125547, -0.568014, 1.0]], ['2, k, 13', [-0.161687, -0.833848, 1.0]], ['2, k, 14', [-0.195693, -1.14376, 1.0]], ['2, k, 15', [-0.211094, -1.21871, 1.0]], ['2, k, 16', [0.0381286, -0.569153, 1.0]], ['2, k, 17', [0.0802664, -0.837359, 1.0]], ['2, k, 18', [0.124519, -1.1498, 1.0]], ['2, k, 19', [0.155659, -1.21965, 1.0]], ['2, k, 20', [-0.0520062, -0.0481093, 1.0]], ['2, k, 21', [-0.289103, -0.0916517, 1.0]], ['2, k, 22', [-0.207105, -0.102811, 1.0]], ['2, k, 23', [0.250043, -0.0987553, 1.0]], ['2, k, 24', [0.15267, -0.104981, 1.0]]]
[['2, k, 0', [-0.0447956, -0.575748, 1.0]], ['2, k, 1', [-0.0492554, -0.27192, 1.0]], ['2, k, 2', [-0.0529362, 0.0256736, 1.0]], ['2, k, 3', [-0.0387971, 0.172791, 1.0]], ['2, k, 4', [-0.196439, -0.0430153, 1.0]], ['2, k, 5', [-0.277367, -0.061352, 1.0]], ['2, k, 6', [-0.228742, -0.10051, 1.0]], ['2, k, 7', [-0.280202, -0.0931104, 1.0]], ['2, k, 8', [0.103822, -0.0703129, 1.0]], ['2, k, 9', [0.218203, -0.0764644, 1.0]], ['2, k, 10', [0.203065, -0.106399, 1.0]], ['2, k, 11', [0.228251, -0.0994187, 1.0]], ['2, k, 12', [-0.126024, -0.567616, 1.0]], ['2, k, 13', [-0.161636, -0.833737, 1.0]], ['2, k, 14', [-0.195846, -1.14397, 1.0]], ['2, k, 15', [-0.210589, -1.21733, 1.0]], ['2, k, 16', [0.0373119, -0.568267, 1.0]], ['2, k, 17', [0.0805862, -0.836315, 1.0]], ['2, k, 18', [0.12422, -1.14963, 1.0]], ['2, k, 19', [0.155375, -1.21973, 1.0]], ['2, k, 20', [-0.0521963, -0.047967, 1.0]], ['2, k, 21', [-0.287605, -0.0910042, 1.0]], ['2, k, 22', [-0.207895, -0.102695, 1.0]], ['2, k, 23', [0.255842, -0.100885, 1.0]], ['2, k, 24', [0.154593, -0.104065, 1.0]]]
