[['2, k, 0', [-0.389384, -0.507558, 1.0]], ['2, k, 1', [-0.38864, -0.263822, 1.0]], ['2, k, 2', [-0.386696, -0.0231157, 1.0]], ['2, k, 3', [-0.391945, 0.0966105, 1.0]], ['2, k, 4', [-0.539805, -0.12184, 1.0]], ['2, k, 5', [-0.652856, -0.203124, 1.0]], ['2, k, 6', [-0.700541, -0.239013, 1.0]], ['2, k, 7', [-0.709236, -0.257509, 1.0]], ['2, k, 8', [-0.221797, -0.129392, 1.0]], ['2, k, 9', [-0.0897329, -0.230337, 1.0]], ['2, k, 10', [-0.0017236, -0.285235, 1.0]], ['2, k, 11', [0.0135839, -0.305574, 1.0]], ['2, k, 12', [-0.458104, -0.501364, 1.0]], ['2, k, 13', [-0.415527, -0.774458, 1.0]], ['2, k, 14', [-0.581145, -0.67259, 1.0]], ['2, k, 15', [-0.526224, -0.630903, 1.0]], ['2, k, 16', [-0.313803, -0.504816, 1.0]], ['2, k, 17', [-0.222638, -0.787816, 1.0]], ['2, k, 18', [-0.226353, -1.07034, 1.0]], ['2, k, 19', [-0.223495, -1.13889, 1.0]], ['2, k, 20', [-0.387406, -0.0829128, 1.0]], ['2, k, 21', [-0.706282, -0.27468, 1.0]], ['2, k, 22', [-0.71741, -0.25651, 1.0]], ['2, k, 23', [0.0253696, -0.326764, 1.0]], ['2, k, 24', [0.0136624, -0.301005, 1.0]]]
[['2, k, 0', [-0.455053, -0.537656, 1.0]], ['2, k, 1', [-0.441801, -0.281971, 1.0]], ['2, k, 2', [-0.428301, -0.03137, 1.0]], ['2, k, 3', [-0.421344, 0.120346, 1.0]], ['2, k, 4', [-0.594036, -0.15127, 1.0]], ['2, k, 5', [-0.700879, -0.37589, 1.0]], ['2, k, 6', [-0.751747, -0.604107, 1.0]], ['2, k, 7', [-0.753351, -0.684553, 1.0]], ['2, k, 8', [-0.255692, -0.161177, 1.0]], ['2, k, 9', [-0.137003, -0.38272, 1.0]], ['2, k, 10', [-0.0589083, -0.610084, 1.0]], ['2, k, 11', [-0.0461446, -0.689629, 1.0]], ['2, k, 12', [-0.523256, -0.527556, 1.0]], ['2, k, 13', [-0.603132, -0.826808, 1.0]], ['2, k, 14', [-0.608896, -1.12267, 1.0]], ['2, k, 15', [-0.565659, -1.11836, 1.0]], ['2, k, 16', [-0.378819, -0.537985, 1.0]], ['2, k, 17', [-0.397072, -0.842999, 1.0]], ['2, k, 18', [-0.368837, -1.1144, 1.0]], ['2, k, 19', [-0.359728, -0.98108, 1.0]], ['2, k, 20', [-0.43228, -0.0935576, 1.0]], ['2, k, 21', [-0.760495, -0.733963, 1.0]], ['2, k, 22', [-0.704885, -0.699639, 1.0]], ['2, k, 23', [-0.0126829, -0.735161, 1.0]], ['2, k, 24', [-0.0849313, -0.706879, 1.0]]]
[['2, k, 0', [-0.455513, -0.538006, 1.0]], ['2, k, 1', [-0.441987, -0.282491, 1.0]], ['2, k, 2', [-0.428023, -0.0321234, 1.0]], ['2, k, 3', [-0.420611, 0.119465, 1.0]], ['2, k, 4', [-0.593799, -0.151742, 1.0]], ['2, k, 5', [-0.700823, -0.375584, 1.0]], ['2, k, 6', [-0.752463, -0.605826, 1.0]], ['2, k, 7', [-0.753351, -0.683805, 1.0]], ['2, k, 8', [-0.255333, -0.161665, 1.0]], ['2, k, 9', [-0.137178, -0.382701, 1.0]], ['2, k, 10', [-0.0574657, -0.612265, 1.0]], ['2, k, 11', [-0.0470309, -0.69559, 1.0]], ['2, k, 12', [-0.523528, -0.527897, 1.0]], ['2, k, 13', [-0.602294, -0.827367, 1.0]], ['2, k, 14', [-0.606619, -1.12329, 1.0]], ['2, k, 15', [-0.568774, -1.1175, 1.0]], ['2, k, 16', [-0.379455, -0.538321, 1.0]], ['2, k, 17', [-0.397604, -0.843379, 1.0]], ['2, k, 18', [-0.369126, -1.11444, 1.0]], ['2, k, 19', [-0.358811, -0.981352, 1.0]], ['2, k, 20', [-0.432087, -0.0942922, 1.0]], ['2, k, 21', [-0.760555, -0.734026, 1.0]], ['2, k, 22', [-0.700564, -0.699352, 1.0]], ['2, k, 23', [-0.019238, -0.741413, 1.0]], ['2, k, 24', [-0.0951093, -0.717461, 1.0]]]
[['2, k, 0', [-0.455813, -0.537867, 1.0]], ['2, k, 1', [-0.442118, -0.282828, 1.0]], ['2, k, 2', [-0.427997, -0.0333056, 1.0]], ['2, k, 3', [-0.419986, 0.118407, 1.0]], ['2, k, 4', [-0.593893, -0.151632, 1.0]], ['2, k, 5', [-0.700749, -0.375985, 1.0]], ['2, k, 6', [-0.751182, -0.601954, 1.0]], ['2, k, 7', [-0.755076, -0.676908, 1.0]], ['2, k, 8', [-0.255068, -0.162042, 1.0]], ['2, k, 9', [-0.137315, -0.38233, 1.0]], ['2, k, 10', [-0.0565898, -0.61425, 1.0]], ['2, k, 11', [-0.0462893, -0.694664, 1.0]], ['2, k, 12', [-0.523646, -0.527941, 1.0]], ['2, k, 13', [-0.601155, -0.827724, 1.0]], ['2, k, 14', [-0.604751, -1.12369, 1.0]], ['2, k, 15', [-0.571323, -1.11694, 1.0]], ['2, k, 16', [-0.379926, -0.537969, 1.0]], ['2, k, 17', [-0.397343, -0.842991, 1.0]], ['2, k, 18', [-0.368699, -1.11366, 1.0]], ['2, k, 19', [-0.35942, -0.980543, 1.0]], ['2, k, 20', [-0.43207, -0.095249, 1.0]], ['2, k, 21', [-0.758029, -0.733129, 1.0]], ['2, k, 22', [-0.717452, -0.687395, 1.0]], ['2, k, 23', [-0.01763, -0.742469, 1.0]], ['2, k, 24', [-0.0871111, -0.718508, 1.0]]]
[['2, k, 0', [-0.460545, -0.538853, 1.0]], ['2, k, 1', [-0.443543, -0.283846, 1.0]], ['2, k, 2', [-0.427308, -0.0340428, 1.0]], ['2, k, 3', [-0.419992, 0.118096, 1.0]], ['2, k, 4', [-0.593533, -0.151801, 1.0]], ['2, k, 5', [-0.701158, -0.376487, 1.0]], ['2, k, 6', [-0.750426, -0.603611, 1.0]], ['2, k, 7', [-0.756355, -0.672452, 1.0]], ['2, k, 8', [-0.255193, -0.162117, 1.0]], ['2, k, 9', [-0.139756, -0.381237, 1.0]], ['2, k, 10', [-0.0559938, -0.615633, 1.0]], ['2, k, 11', [-0.0464968, -0.689992, 1.0]], ['2, k, 12', [-0.526709, -0.527998, 1.0]], ['2, k, 13', [-0.600589, -0.828638, 1.0]], ['2, k, 14', [-0.603869, -1.12463, 1.0]], ['2, k, 15', [-0.572145, -1.11609, 1.0]], ['2, k, 16', [-0.386566, -0.540262, 1.0]], ['2, k, 17', [-0.437957, -0.840805, 1.0]], ['2, k, 18', [-0.407199, -1.11027, 1.0]], ['2, k, 19', [-0.366869, -0.982601, 1.0]], ['2, k, 20', [-0.43183, -0.0960269, 1.0]], ['2, k, 21', [-0.765771, -0.730118, 1.0]], ['2, k, 22', [-0.715279, -0.685363, 1.0]], ['2, k, 23', [-0.0265594, -0.741398, 1.0]], ['2, k, 24', [-0.094364, -0.718999, 1.0]]]
[['2, k, 0', [-0.460419, -0.538696, 1.0]], ['2, k, 1', [-0.443546, -0.284059, 1.0]], ['2, k, 2', [-0.42725, -0.0347665, 1.0]], ['2, k, 3', [-0.419981, 0.11721, 1.0]], ['2, k, 4', [-0.593182, -0.15239, 1.0]], ['2, k, 5', [-0.702763, -0.379598, 1.0]], ['2, k, 6', [-0.750506, -0.606957, 1.0]], ['2, k, 7', [-0.754324, -0.676141, 1.0]], ['2, k, 8', [-0.255067, -0.16251, 1.0]], ['2, k, 9', [-0.138238, -0.380793, 1.0]], ['2, k, 10', [-0.0551817, -0.617024, 1.0]], ['2, k, 11', [-0.0470492, -0.686151, 1.0]], ['2, k, 12', [-0.526714, -0.527897, 1.0]], ['2, k, 13', [-0.601036, -0.828437, 1.0]], ['2, k, 14', [-0.604127, -1.12445, 1.0]], ['2, k, 15', [-0.571543, -1.11507, 1.0]], ['2, k, 16', [-0.386143, -0.539963, 1.0]], ['2, k, 17', [-0.406173, -0.84531, 1.0]], ['2, k, 18', [-0.377223, -1.11528, 1.0]], ['2, k, 19', [-0.362642, -0.982245, 1.0]], ['2, k, 20', [-0.431761, -0.0966353, 1.0]], ['2, k, 21', [-0.756646, -0.73852, 1.0]], ['2, k, 22', [-0.711049, -0.69075, 1.0]], ['2, k, 23', [-0.0239771, -0.738101, 1.0]], ['2, k, 24', [-0.0939436, -0.715821, 1.0]]]
[['2, k, 0', [-0.459886, -0.538744, 1.0]], ['2, k, 1', [-0.443362, -0.284179, 1.0]], ['2, k, 2', [-0.426978, -0.0348356, 1.0]], ['2, k, 3', [-0.420071, 0.117122, 1.0]], ['2, k, 4', [-0.5931, -0.152451, 1.0]], ['2, k, 5', [-0.702024, -0.375434, 1.0]], ['2, k, 6', [-0.747953, -0.580039, 1.0]], ['2, k, 7', [-0.757359, -0.661048, 1.0]], ['2, k, 8', [-0.255124, -0.162542, 1.0]], ['2, k, 9', [-0.137829, -0.376626, 1.0]], ['2, k, 10', [-0.0542639, -0.616074, 1.0]], ['2, k, 11', [-0.0439139, -0.680535, 1.0]], ['2, k, 12', [-0.526273, -0.528106, 1.0]], ['2, k, 13', [-0.600604, -0.82869, 1.0]], ['2, k, 14', [-0.603479, -1.12472, 1.0]], ['2, k, 15', [-0.572283, -1.11566, 1.0]], ['2, k, 16', [-0.385419, -0.539788, 1.0]], ['2, k, 17', [-0.403988, -0.845383, 1.0]], ['2, k, 18', [-0.374808, -1.11527, 1.0]], ['2, k, 19', [-0.362025, -0.981928, 1.0]], ['2, k, 20', [-0.431476, -0.0967349, 1.0]], ['2, k, 21', [-0.753242, -0.718967, 1.0]], ['2, k, 22', [-0.724314, -0.686404, 1.0]], ['2, k, 23', [-0.0295235, -0.730851, 1.0]], ['2, k, 24', [-0.0975974, -0.710384, 1.0]]]
[['2, k, 0', [-0.446458, -0.537985, 1.0]], ['2, k, 1', [-0.440659, -0.284413, 1.0]], ['2, k, 2', [-0.427094, -0.0349379, 1.0]], ['2, k, 3', [-0.420321, 0.116905, 1.0]], ['2, k, 4', [-0.593097, -0.152373, 1.0]], ['2, k, 5', [-0.700341, -0.362304, 1.0]], ['2, k, 6', [-0.75423, -0.583126, 1.0]], ['2, k, 7', [-0.752762, -0.663263, 1.0]], ['2, k, 8', [-0.255257, -0.162153, 1.0]], ['2, k, 9', [-0.139986, -0.375035, 1.0]], ['2, k, 10', [-0.0457623, -0.620113, 1.0]], ['2, k, 11', [-0.0456845, -0.687064, 1.0]], ['2, k, 12', [-0.513625, -0.53112, 1.0]], ['2, k, 13', [-0.601725, -0.827208, 1.0]], ['2, k, 14', [-0.604784, -1.12329, 1.0]], ['2, k, 15', [-0.571349, -1.12367, 1.0]], ['2, k, 16', [-0.370143, -0.534715, 1.0]], ['2, k, 17', [-0.412726, -0.83964, 1.0]], ['2, k, 18', [-0.38345, -1.1095, 1.0]], ['2, k, 19', [-0.363831, -0.976829, 1.0]], ['2, k, 20', [-0.431387, -0.0967928, 1.0]], ['2, k, 21', [-0.74851, -0.712566, 1.0]], ['2, k, 22', [-0.711802, -0.677056, 1.0]], ['2, k, 23', [-0.0379711, -0.732237, 1.0]], ['2, k, 24', [-0.0951952, -0.702156, 1.0]]]
[['2, k, 0', [-0.444092, -0.53803, 1.0]], ['2, k, 1', [-0.439724, -0.284427, 1.0]], ['2, k, 2', [-0.427666, -0.034784, 1.0]], ['2, k, 3', [-0.420811, 0.117148, 1.0]], ['2, k, 4', [-0.592264, -0.150132, 1.0]], ['2, k, 5', [-0.700302, -0.352872, 1.0]], ['2, k, 6', [-0.750736, -0.550769, 1.0]], ['2, k, 7', [-0.753562, -0.633595, 1.0]], ['2, k, 8', [-0.25572, -0.161624, 1.0]], ['2, k, 9', [-0.142148, -0.370662, 1.0]], ['2, k, 10', [-0.05475, -0.58269, 1.0]], ['2, k, 11', [-0.0404436, -0.65756, 1.0]], ['2, k, 12', [-0.509474, -0.53124, 1.0]], ['2, k, 13', [-0.597729, -0.895605, 1.0]], ['2, k, 14', [-0.601496, -1.19158, 1.0]], ['2, k, 15', [-0.586625, -1.11541, 1.0]], ['2, k, 16', [-0.369271, -0.534759, 1.0]], ['2, k, 17', [-0.410588, -0.840081, 1.0]], ['2, k, 18', [-0.379872, -1.1107, 1.0]], ['2, k, 19', [-0.363011, -0.977574, 1.0]], ['2, k, 20', [-0.431413, -0.0967364, 1.0]], ['2, k, 21', [-0.749902, -0.677482, 1.0]], ['2, k, 22', [-0.709644, -0.654215, 1.0]], ['2, k, 23', [-0.0347832, -0.705166, 1.0]], ['2, k, 24', [-0.0687414, -0.671975, 1.0]]]
[['2, k, 0', [-0.445543, -0.537966, 1.0]], ['2, k, 1', [-0.439789, -0.284391, 1.0]], ['2, k, 2', [-0.427783, -0.0344451, 1.0]], ['2, k, 3', [-0.422218, 0.118833, 1.0]], ['2, k, 4', [-0.591718, -0.147776, 1.0]], ['2, k, 5', [-0.699511, -0.334196, 1.0]], ['2, k, 6', [-0.75229, -0.526259, 1.0]], ['2, k, 7', [-0.75449, -0.600111, 1.0]], ['2, k, 8', [-0.256374, -0.161135, 1.0]], ['2, k, 9', [-0.134327, -0.361731, 1.0]], ['2, k, 10', [-0.0496885, -0.554251, 1.0]], ['2, k, 11', [-0.0371509, -0.623066, 1.0]], ['2, k, 12', [-0.510304, -0.53047, 1.0]], ['2, k, 13', [-0.59571, -0.82665, 1.0]], ['2, k, 14', [-0.603919, -1.11991, 1.0]], ['2, k, 15', [-0.580843, -1.11928, 1.0]], ['2, k, 16', [-0.372796, -0.536043, 1.0]], ['2, k, 17', [-0.407328, -0.842015, 1.0]], ['2, k, 18', [-0.375194, -1.11339, 1.0]], ['2, k, 19', [-0.362248, -0.979768, 1.0]], ['2, k, 20', [-0.431466, -0.0965168, 1.0]], ['2, k, 21', [-0.749887, -0.645723, 1.0]], ['2, k, 22', [-0.717099, -0.607023, 1.0]], ['2, k, 23', [-0.0299221, -0.664223, 1.0]], ['2, k, 24', [-0.069028, -0.662019, 1.0]]]
[['2, k, 0', [-0.447863, -0.534044, 1.0]], ['2, k, 1', [-0.440761, -0.282223, 1.0]], ['2, k, 2', [-0.429945, -0.0323404, 1.0]], ['2, k, 3', [-0.424575, 0.12138, 1.0]], ['2, k, 4', [-0.591521, -0.147076, 1.0]], ['2, k, 5', [-0.701227, -0.299536, 1.0]], ['2, k, 6', [-0.753359, -0.478896, 1.0]], ['2, k, 7', [-0.753237, -0.54807, 1.0]], ['2, k, 8', [-0.259217, -0.155643, 1.0]], ['2, k, 9', [-0.129297, -0.336396, 1.0]], ['2, k, 10', [-0.0458547, -0.516472, 1.0]], ['2, k, 11', [-0.032885, -0.57158, 1.0]], ['2, k, 12', [-0.513069, -0.524836, 1.0]], ['2, k, 13', [-0.59895, -0.820145, 1.0]], ['2, k, 14', [-0.606063, -1.11353, 1.0]], ['2, k, 15', [-0.581644, -1.12086, 1.0]], ['2, k, 16', [-0.374729, -0.533322, 1.0]], ['2, k, 17', [-0.40739, -0.838013, 1.0]], ['2, k, 18', [-0.376818, -1.10968, 1.0]], ['2, k, 19', [-0.36513, -0.975996, 1.0]], ['2, k, 20', [-0.433093, -0.094316, 1.0]], ['2, k, 21', [-0.745074, -0.592019, 1.0]], ['2, k, 22', [-0.712879, -0.565032, 1.0]], ['2, k, 23', [-0.0241813, -0.605538, 1.0]], ['2, k, 24', [-0.0594926, -0.601929, 1.0]]]
[['2, k, 0', [-0.447273, -0.511001, 1.0]], ['2, k, 1', [-0.440585, -0.274731, 1.0]], ['2, k, 2', [-0.430609, -0.0315146, 1.0]], ['2, k, 3', [-0.426512, 0.123705, 1.0]], ['2, k, 4', [-0.590914, -0.142116, 1.0]], ['2, k, 5', [-0.70256, -0.272648, 1.0]], ['2, k, 6', [-0.746903, -0.404971, 1.0]], ['2, k, 7', [-0.754289, -0.468548, 1.0]], ['2, k, 8', [-0.260893, -0.150703, 1.0]], ['2, k, 9', [-0.121434, -0.301633, 1.0]], ['2, k, 10', [-0.0297657, -0.467158, 1.0]], ['2, k, 11', [-0.035505, -0.519007, 1.0]], ['2, k, 12', [-0.516437, -0.500687, 1.0]], ['2, k, 13', [-0.595547, -0.807146, 1.0]], ['2, k, 14', [-0.602645, -1.10063, 1.0]], ['2, k, 15', [-0.583192, -1.12462, 1.0]], ['2, k, 16', [-0.370176, -0.511369, 1.0]], ['2, k, 17', [-0.379402, -0.81459, 1.0]], ['2, k, 18', [-0.349885, -1.08637, 1.0]], ['2, k, 19', [-0.357972, -0.955207, 1.0]], ['2, k, 20', [-0.433504, -0.0923859, 1.0]], ['2, k, 21', [-0.748004, -0.497204, 1.0]], ['2, k, 22', [-0.708087, -0.485498, 1.0]], ['2, k, 23', [-0.00586254, -0.52995, 1.0]], ['2, k, 24', [-0.0788583, -0.527046, 1.0]]]
[['2, k, 0', [-0.423331, -0.492372, 1.0]], ['2, k, 1', [-0.434, -0.265711, 1.0]], ['2, k, 2', [-0.43201, -0.0298805, 1.0]], ['2, k, 3', [-0.428242, 0.123779, 1.0]], ['2, k, 4', [-0.589611, -0.136361, 1.0]], ['2, k, 5', [-0.707047, -0.244474, 1.0]], ['2, k, 6', [-0.755299, -0.336444, 1.0]], ['2, k, 7', [-0.74849, -0.390371, 1.0]], ['2, k, 8', [-0.266566, -0.142547, 1.0]], ['2, k, 9', [-0.1126, -0.272139, 1.0]], ['2, k, 10', [-0.0366352, -0.377485, 1.0]], ['2, k, 11', [-0.0314889, -0.428811, 1.0]], ['2, k, 12', [-0.503817, -0.489295, 1.0]], ['2, k, 13', [-0.595596, -0.805615, 1.0]], ['2, k, 14', [-0.596228, -1.1045, 1.0]], ['2, k, 15', [-0.57822, -1.15383, 1.0]], ['2, k, 16', [-0.331417, -0.484499, 1.0]], ['2, k, 17', [-0.331171, -0.795656, 1.0]], ['2, k, 18', [-0.301837, -1.06752, 1.0]], ['2, k, 19', [-0.354136, -0.947548, 1.0]], ['2, k, 20', [-0.433343, -0.089638, 1.0]], ['2, k, 21', [-0.745739, -0.418556, 1.0]], ['2, k, 22', [-0.705967, -0.389861, 1.0]], ['2, k, 23', [-0.0287283, -0.441722, 1.0]], ['2, k, 24', [-0.0651294, -0.445633, 1.0]]]
[['2, k, 0', [-0.423964, -0.502151, 1.0]], ['2, k, 1', [-0.433581, -0.26484, 1.0]], ['2, k, 2', [-0.434788, -0.0256575, 1.0]], ['2, k, 3', [-0.430044, 0.126002, 1.0]], ['2, k, 4', [-0.582669, -0.128186, 1.0]], ['2, k, 5', [-0.715243, -0.210285, 1.0]], ['2, k, 6', [-0.744132, -0.245389, 1.0]], ['2, k, 7', [-0.739467, -0.289639, 1.0]], ['2, k, 8', [-0.269264, -0.138482, 1.0]], ['2, k, 9', [-0.104367, -0.251755, 1.0]], ['2, k, 10', [-0.0275967, -0.256601, 1.0]], ['2, k, 11', [-0.0228033, -0.296068, 1.0]], ['2, k, 12', [-0.498879, -0.497464, 1.0]], ['2, k, 13', [-0.595632, -0.804355, 1.0]], ['2, k, 14', [-0.595913, -1.10337, 1.0]], ['2, k, 15', [-0.578465, -1.15602, 1.0]], ['2, k, 16', [-0.342544, -0.499507, 1.0]], ['2, k, 17', [-0.303349, -0.807999, 1.0]], ['2, k, 18', [-0.366451, -0.957993, 1.0]], ['2, k, 19', [-0.350909, -0.870459, 1.0]], ['2, k, 20', [-0.435033, -0.0858382, 1.0]], ['2, k, 21', [-0.724039, -0.295673, 1.0]], ['2, k, 22', [-0.69461, -0.289267, 1.0]], ['2, k, 23', [-0.017097, -0.303181, 1.0]], ['2, k, 24', [-0.0338785, -0.278109, 1.0]]]
[['2, k, 0', [-0.427065, -0.483859, 1.0]], ['2, k, 1', [-0.433473, -0.26037, 1.0]], ['2, k, 2', [-0.435066, -0.0265907, 1.0]], ['2, k, 3', [-0.432273, 0.13107, 1.0]], ['2, k, 4', [-0.576066, -0.0976514, 1.0]], ['2, k, 5', [-0.707654, -0.143031, 1.0]], ['2, k, 6', [-0.675513, -0.168755, 1.0]], ['2, k, 7', [-0.704331, -0.186521, 1.0]], ['2, k, 8', [-0.278676, -0.11637, 1.0]], ['2, k, 9', [-0.0954658, -0.192467, 1.0]], ['2, k, 10', [-0.0423777, -0.167228, 1.0]], ['2, k, 11', [-0.0259648, -0.213891, 1.0]], ['2, k, 12', [-0.497874, -0.473115, 1.0]], ['2, k, 13', [-0.580602, -0.771387, 1.0]], ['2, k, 14', [-0.595617, -1.07486, 1.0]], ['2, k, 15', [-0.583143, -1.14813, 1.0]], ['2, k, 16', [-0.349073, -0.48302, 1.0]], ['2, k, 17', [-0.350828, -0.793131, 1.0]], ['2, k, 18', [-0.393388, -0.950662, 1.0]], ['2, k, 19', [-0.308524, -0.900069, 1.0]], ['2, k, 20', [-0.435129, -0.0855775, 1.0]], ['2, k, 21', [-0.675256, -0.183963, 1.0]], ['2, k, 22', [-0.62307, -0.19066, 1.0]], ['2, k, 23', [-0.000837279, -0.20872, 1.0]], ['2, k, 24', [-0.0640409, -0.222928, 1.0]]]
[['2, k, 0', [-0.432239, -0.505346, 1.0]], ['2, k, 1', [-0.433634, -0.260505, 1.0]], ['2, k, 2', [-0.435198, -0.0220557, 1.0]], ['2, k, 3', [-0.439075, 0.096763, 1.0]], ['2, k, 4', [-0.574835, -0.0833967, 1.0]], ['2, k, 5', [-0.638813, -0.0762475, 1.0]], ['2, k, 6', [-0.696356, -0.110039, 1.0]], ['2, k, 7', [-0.72283, -0.0665508, 1.0]], ['2, k, 8', [-0.279628, -0.0973363, 1.0]], ['2, k, 9', [-0.158803, -0.101236, 1.0]], ['2, k, 10', [-0.0434422, -0.230568, 1.0]], ['2, k, 11', [-0.0267153, -0.103784, 1.0]], ['2, k, 12', [-0.503683, -0.493878, 1.0]], ['2, k, 13', [-0.595334, -0.800367, 1.0]], ['2, k, 14', [-0.595613, -1.09906, 1.0]], ['2, k, 15', [-0.579905, -1.15543, 1.0]], ['2, k, 16', [-0.353416, -0.508525, 1.0]], ['2, k, 17', [-0.365326, -0.817211, 1.0]], ['2, k, 18', [-0.389507, -1.09838, 1.0]], ['2, k, 19', [-0.36805, -0.966381, 1.0]], ['2, k, 20', [-0.435306, -0.0828077, 1.0]], ['2, k, 21', [-0.728249, -0.040544, 1.0]], ['2, k, 22', [-0.676087, -0.0770572, 1.0]], ['2, k, 23', [0.00559486, -0.0977064, 1.0]], ['2, k, 24', [-0.0564161, -0.111482, 1.0]]]
[['2, k, 0', [-0.441442, -0.493153, 1.0]], ['2, k, 1', [-0.43368, -0.259819, 1.0]], ['2, k, 2', [-0.428962, -0.02541, 1.0]], ['2, k, 3', [-0.433625, 0.134581, 1.0]], ['2, k, 4', [-0.574658, -0.0845606, 1.0]], ['2, k, 5', [-0.6637, -0.0473555, 1.0]], ['2, k, 6', [-0.698609, 0.00810758, 1.0]], ['2, k, 7', [-0.726458, 0.0454066, 1.0]], ['2, k, 8', [-0.275558, -0.0983694, 1.0]], ['2, k, 9', [-0.214166, -0.234378, 1.0]], ['2, k, 10', [-0.107937, -0.171796, 1.0]], ['2, k, 11', [-0.0722042, -0.120296, 1.0]], ['2, k, 12', [-0.508705, -0.478047, 1.0]], ['2, k, 13', [-0.595102, -0.79766, 1.0]], ['2, k, 14', [-0.595468, -1.09635, 1.0]], ['2, k, 15', [-0.580154, -1.15586, 1.0]], ['2, k, 16', [-0.367038, -0.498253, 1.0]], ['2, k, 17', [-0.406953, -0.803707, 1.0]], ['2, k, 18', [-0.409279, -1.07978, 1.0]], ['2, k, 19', [-0.369664, -0.951822, 1.0]], ['2, k, 20', [-0.431996, -0.0838833, 1.0]], ['2, k, 21', [-0.665297, 0.0436944, 1.0]], ['2, k, 22', [-0.687548, 0.0296287, 1.0]], ['2, k, 23', [-0.039765, -0.114183, 1.0]], ['2, k, 24', [-0.101596, -0.127908, 1.0]]]
[['2, k, 0', [-0.441164, -0.492325, 1.0]], ['2, k, 1', [-0.435601, -0.256059, 1.0]], ['2, k, 2', [-0.433103, -0.0188824, 1.0]], ['2, k, 3', [-0.443462, 0.0865157, 1.0]], ['2, k, 4', [-0.576715, -0.0984668, 1.0]], ['2, k, 5', [-0.710263, -0.0061457, 1.0]], ['2, k, 6', [-0.735106, 0.076938, 1.0]], ['2, k, 7', [-0.728209, 0.14543, 1.0]], ['2, k, 8', [-0.27538, -0.0959066, 1.0]], ['2, k, 9', [-0.303577, -0.35197, 1.0]], ['2, k, 10', [-0.182262, -0.158289, 1.0]], ['2, k, 11', [-0.146249, -0.103975, 1.0]], ['2, k, 12', [-0.507939, -0.479225, 1.0]], ['2, k, 13', [-0.594687, -0.795695, 1.0]], ['2, k, 14', [-0.594825, -1.09447, 1.0]], ['2, k, 15', [-0.581613, -1.15751, 1.0]], ['2, k, 16', [-0.366855, -0.49349, 1.0]], ['2, k, 17', [-0.383333, -0.798569, 1.0]], ['2, k, 18', [-0.367659, -0.962657, 1.0]], ['2, k, 19', [-0.355895, -0.864969, 1.0]], ['2, k, 20', [-0.43481, -0.0782456, 1.0]], ['2, k, 21', [-0.686899, 0.159072, 1.0]], ['2, k, 22', [-0.680423, 0.130628, 1.0]], ['2, k, 23', [-0.113609, -0.0979247, 1.0]], ['2, k, 24', [-0.175166, -0.11173, 1.0]]]
[['2, k, 0', [-0.445762, -0.474544, 1.0]], ['2, k, 1', [-0.440308, -0.241726, 1.0]], ['2, k, 2', [-0.435008, -0.0118507, 1.0]], ['2, k, 3', [-0.440586, 0.132201, 1.0]], ['2, k, 4', [-0.579682, -0.0923481, 1.0]], ['2, k, 5', [-0.694612, 0.0492366, 1.0]], ['2, k, 6', [-0.73589, 0.158902, 1.0]], ['2, k, 7', [-0.73358, 0.232555, 1.0]], ['2, k, 8', [-0.267, -0.079988, 1.0]], ['2, k, 9', [-0.303223, -0.350465, 1.0]], ['2, k, 10', [-0.183734, -0.12875, 1.0]], ['2, k, 11', [-0.171407, -0.100334, 1.0]], ['2, k, 12', [-0.512154, -0.464687, 1.0]], ['2, k, 13', [-0.593491, -0.782616, 1.0]], ['2, k, 14', [-0.59373, -1.08143, 1.0]], ['2, k, 15', [-0.583147, -1.15452, 1.0]], ['2, k, 16', [-0.370983, -0.476017, 1.0]], ['2, k, 17', [-0.387087, -0.781964, 1.0]], ['2, k, 18', [-0.367473, -0.962506, 1.0]], ['2, k, 19', [-0.355494, -0.866749, 1.0]], ['2, k, 20', [-0.436955, -0.0694171, 1.0]], ['2, k, 21', [-0.704151, 0.264283, 1.0]], ['2, k, 22', [-0.683136, 0.22087, 1.0]], ['2, k, 23', [-0.138702, -0.0942978, 1.0]], ['2, k, 24', [-0.200169, -0.108121, 1.0]]]
