[[0, 0.0155907, -0.353432, 3.29581, 1.0], [1, 0.0161744, -0.0203778, 3.26902, 1.0], [2, 0.016673, 0.305625, 3.22811, 1.0], [3, 0.0470309, 0.461239, 3.20483, 1.0], [4, -0.143709, 0.203132, 3.20436, 1.0], [5, -0.182777, -0.0366728, 3.15973, 1.0], [6, -0.10563, -0.198134, 3.0522, 1.0], [7, -0.0265695, -0.253165, 3.0091, 1.0], [8, 0.191174, 0.196022, 3.22386, 1.0], [9, 0.220198, -0.0375338, 3.18509, 1.0], [10, 0.122362, -0.234629, 3.05289, 1.0], [11, 0.0532395, -0.286601, 2.97361, 1.0], [12, -0.0608205, -0.347604, 3.25147, 1.0], [13, -0.127905, -0.749085, 3.33544, 1.0], [14, -0.137111, -1.13145, 3.37065, 1.0], [15, -0.170654, -1.20215, 3.25781, 1.0], [16, 0.091621, -0.350795, 3.26121, 1.0], [17, 0.149595, -0.743639, 3.33349, 1.0], [18, 0.183382, -1.11658, 3.39023, 1.0], [19, 0.144775, -1.19336, 3.35938, 1.0], [20, 0.0165632, 0.225105, 3.24091, 1.0], [21, 0.00545907, -0.318684, 2.93614, 1.0], [22, 0.00667716, -0.213086, 3.01389, 1.0], [23, 0.027797, -0.344791, 2.90988, 1.0], [24, 0.0101345, -0.240015, 2.9706, 1.0]]
[[0, 0.0280042, -0.650814, 3.52256, 1.0], [1, 0.0341712, -0.424497, 3.3407, 1.0], [2, 0.0402818, -0.200259, 3.1455, 1.0], [3, 0.0391061, -0.0487736, 3.0993, 1.0], [4, -0.0884607, -0.186362, 3.132, 1.0], [5, -0.175961, -0.259816, 2.89119, 1.0], [6, -0.157954, -0.271836, 2.62394, 1.0], [7, -0.0971676, -0.266261, 2.47862, 1.0], [8, 0.146918, -0.239766, 3.1064, 1.0], [9, 0.271618, -0.20956, 2.88583, 1.0], [10, 0.215933, -0.268713, 2.56065, 1.0], [11, 0.152379, -0.277583, 2.43754, 1.0], [12, -0.0465635, -0.633653, 3.48398, 1.0], [13, -0.185039, -0.763084, 3.06941, 1.0], [14, -0.140117, -1.13143, 3.3425, 1.0], [15, -0.152254, -1.21343, 3.26203, 1.0], [16, 0.102119, -0.6578, 3.48117, 1.0], [17, 0.216594, -0.779208, 3.05633, 1.0], [18, 0.200176, -1.16837, 3.26928, 1.0], [19, 0.194782, -1.1852, 3.33519, 1.0], [20, 0.0387806, -0.256059, 3.19681, 1.0], [21, -0.0715782, -0.277829, 2.43417, 1.0], [22, -0.119748, -0.265372, 2.43842, 1.0], [23, 0.137425, -0.302541, 2.39866, 1.0], [24, 0.136311, -0.247731, 2.41819, 1.0]]
[[0, 0.031101, -0.692249, 3.52186, 1.0], [1, 0.0340333, -0.47011, 3.33719, 1.0], [2, 0.0367567, -0.250014, 3.13997, 1.0], [3, 0.0404995, -0.105538, 3.09154, 1.0], [4, -0.0750933, -0.25227, 3.13331, 1.0], [5, -0.172932, -0.304025, 2.88612, 1.0], [6, -0.171645, -0.324315, 2.61818, 1.0], [7, -0.0981385, -0.299157, 2.46802, 1.0], [8, 0.147874, -0.255466, 3.10653, 1.0], [9, 0.257891, -0.28355, 2.8256, 1.0], [10, 0.207587, -0.279256, 2.56218, 1.0], [11, 0.15541, -0.315233, 2.43716, 1.0], [12, -0.0472238, -0.681721, 3.48923, 1.0], [13, -0.184909, -0.77089, 3.06271, 1.0], [14, -0.137181, -1.13294, 3.335, 1.0], [15, -0.189825, -1.21119, 3.30447, 1.0], [16, 0.107348, -0.688745, 3.47807, 1.0], [17, 0.221731, -0.787029, 3.04662, 1.0], [18, 0.170638, -1.14032, 3.36239, 1.0], [19, 0.233643, -1.20893, 3.34715, 1.0], [20, 0.0361131, -0.304831, 3.19172, 1.0], [21, -0.0719082, -0.311297, 2.42263, 1.0], [22, -0.120372, -0.298937, 2.43126, 1.0], [23, 0.133414, -0.332502, 2.40556, 1.0], [24, 0.117691, -0.298698, 2.40263, 1.0]]
[[0, 0.0337496, -0.703114, 3.51935, 1.0], [1, 0.0348759, -0.48081, 3.33585, 1.0], [2, 0.0358951, -0.260368, 3.13945, 1.0], [3, 0.0419389, -0.124934, 3.09239, 1.0], [4, -0.0764752, -0.253294, 3.13223, 1.0], [5, -0.172412, -0.314973, 2.88631, 1.0], [6, -0.171707, -0.325357, 2.61917, 1.0], [7, -0.0944817, -0.307835, 2.4615, 1.0], [8, 0.146913, -0.260778, 3.10679, 1.0], [9, 0.261487, -0.293206, 2.81846, 1.0], [10, 0.211855, -0.309553, 2.55391, 1.0], [11, 0.154343, -0.326155, 2.43248, 1.0], [12, -0.0449222, -0.692647, 3.48638, 1.0], [13, -0.188471, -0.77519, 3.06044, 1.0], [14, -0.135856, -1.13113, 3.33341, 1.0], [15, -0.18857, -1.20934, 3.30435, 1.0], [16, 0.110879, -0.69881, 3.47666, 1.0], [17, 0.220202, -0.789516, 3.04195, 1.0], [18, 0.170134, -1.14443, 3.36265, 1.0], [19, 0.230959, -1.21712, 3.33068, 1.0], [20, 0.0356705, -0.315276, 3.19102, 1.0], [21, -0.0744108, -0.320253, 2.42204, 1.0], [22, -0.0800694, -0.343098, 2.40129, 1.0], [23, 0.134546, -0.340667, 2.4059, 1.0], [24, 0.120241, -0.302826, 2.4042, 1.0]]
[[0, 0.0315863, -0.719241, 3.52204, 1.0], [1, 0.0336779, -0.496158, 3.33572, 1.0], [2, 0.03554, -0.274992, 3.13644, 1.0], [3, 0.0405989, -0.134993, 3.09132, 1.0], [4, -0.0758024, -0.282742, 3.11944, 1.0], [5, -0.174883, -0.323973, 2.87995, 1.0], [6, -0.161401, -0.326846, 2.59863, 1.0], [7, -0.0939036, -0.312892, 2.46486, 1.0], [8, 0.140322, -0.311716, 3.1102, 1.0], [9, 0.257097, -0.310273, 2.82115, 1.0], [10, 0.205948, -0.325668, 2.55962, 1.0], [11, 0.155263, -0.333154, 2.43265, 1.0], [12, -0.0477905, -0.704609, 3.48992, 1.0], [13, -0.185872, -0.775103, 3.05959, 1.0], [14, -0.135546, -1.13113, 3.33331, 1.0], [15, -0.166127, -1.21791, 3.27978, 1.0], [16, 0.110232, -0.719469, 3.47879, 1.0], [17, 0.221297, -0.787239, 3.03982, 1.0], [18, 0.170503, -1.14402, 3.36152, 1.0], [19, 0.219869, -1.21879, 3.29522, 1.0], [20, 0.0351115, -0.33007, 3.18875, 1.0], [21, -0.0695298, -0.320904, 2.42291, 1.0], [22, -0.11925, -0.311106, 2.42718, 1.0], [23, 0.135382, -0.346158, 2.40409, 1.0], [24, 0.118397, -0.31158, 2.40063, 1.0]]
[[0, 0.0320952, -0.730207, 3.52146, 1.0], [1, 0.0339341, -0.505946, 3.33494, 1.0], [2, 0.0355816, -0.283189, 3.13541, 1.0], [3, 0.0401171, -0.141526, 3.08904, 1.0], [4, -0.0702858, -0.294159, 3.12271, 1.0], [5, -0.173724, -0.33127, 2.88337, 1.0], [6, -0.158287, -0.329459, 2.60037, 1.0], [7, -0.0895923, -0.317809, 2.45874, 1.0], [8, 0.141788, -0.314854, 3.10858, 1.0], [9, 0.255664, -0.312099, 2.82142, 1.0], [10, 0.204255, -0.327361, 2.56034, 1.0], [11, 0.155316, -0.339364, 2.43173, 1.0], [12, -0.0479868, -0.71728, 3.48877, 1.0], [13, -0.185693, -0.775306, 3.05617, 1.0], [14, -0.130721, -1.13285, 3.33704, 1.0], [15, -0.169269, -1.20757, 3.25693, 1.0], [16, 0.111315, -0.727989, 3.47896, 1.0], [17, 0.219938, -0.788726, 3.03816, 1.0], [18, 0.168021, -1.14306, 3.36194, 1.0], [19, 0.217589, -1.2141, 3.28679, 1.0], [20, 0.0352032, -0.338705, 3.18778, 1.0], [21, -0.0697179, -0.324201, 2.42283, 1.0], [22, -0.115762, -0.307561, 2.43025, 1.0], [23, 0.133307, -0.3585, 2.39927, 1.0], [24, 0.118321, -0.3161, 2.41017, 1.0]]
[[0, 0.0329191, -0.737076, 3.52091, 1.0], [1, 0.0343205, -0.512782, 3.33442, 1.0], [2, 0.0355364, -0.289846, 3.13486, 1.0], [3, 0.0397921, -0.148658, 3.08901, 1.0], [4, -0.0764953, -0.289991, 3.12394, 1.0], [5, -0.174593, -0.334019, 2.88271, 1.0], [6, -0.151271, -0.328583, 2.59237, 1.0], [7, -0.0893321, -0.320544, 2.46475, 1.0], [8, 0.142181, -0.31887, 3.10848, 1.0], [9, 0.243698, -0.32832, 2.82707, 1.0], [10, 0.191777, -0.34319, 2.56704, 1.0], [11, 0.156559, -0.344546, 2.43407, 1.0], [12, -0.047071, -0.72133, 3.48921, 1.0], [13, -0.185689, -0.774712, 3.05622, 1.0], [14, -0.130196, -1.13255, 3.33714, 1.0], [15, -0.169064, -1.20801, 3.25871, 1.0], [16, 0.111959, -0.738134, 3.47716, 1.0], [17, 0.220981, -0.787192, 3.03477, 1.0], [18, 0.166957, -1.14256, 3.36155, 1.0], [19, 0.206876, -1.22205, 3.29428, 1.0], [20, 0.0352652, -0.345429, 3.18724, 1.0], [21, -0.066831, -0.330994, 2.4227, 1.0], [22, -0.114508, -0.314759, 2.42761, 1.0], [23, 0.139065, -0.368507, 2.39613, 1.0], [24, 0.130584, -0.31602, 2.40965, 1.0]]
[[0, 0.0318917, -0.739856, 3.51946, 1.0], [1, 0.0339284, -0.514746, 3.33416, 1.0], [2, 0.03555, -0.291431, 3.13539, 1.0], [3, 0.0394835, -0.15133, 3.08992, 1.0], [4, -0.0793056, -0.287273, 3.12505, 1.0], [5, -0.176338, -0.340253, 2.87701, 1.0], [6, -0.14982, -0.328663, 2.59175, 1.0], [7, -0.092606, -0.323408, 2.47461, 1.0], [8, 0.142232, -0.320868, 3.10923, 1.0], [9, 0.246721, -0.319796, 2.82421, 1.0], [10, 0.164363, -0.356847, 2.50209, 1.0], [11, 0.153732, -0.349762, 2.42955, 1.0], [12, -0.0472378, -0.722051, 3.48926, 1.0], [13, -0.185907, -0.775154, 3.05624, 1.0], [14, -0.130872, -1.13346, 3.33629, 1.0], [15, -0.166598, -1.20966, 3.25661, 1.0], [16, 0.109502, -0.743818, 3.47289, 1.0], [17, 0.223703, -0.788739, 3.03139, 1.0], [18, 0.16247, -1.14938, 3.36562, 1.0], [19, 0.212391, -1.21847, 3.28702, 1.0], [20, 0.0351867, -0.347068, 3.18758, 1.0], [21, -0.0653792, -0.33504, 2.42144, 1.0], [22, -0.0746775, -0.358456, 2.4026, 1.0], [23, 0.133794, -0.364978, 2.40362, 1.0], [24, 0.136083, -0.3143, 2.41592, 1.0]]
[[0, 0.0365926, -0.741856, 3.51758, 1.0], [1, 0.0354051, -0.515583, 3.33345, 1.0], [2, 0.0356326, -0.29156, 3.1353, 1.0], [3, 0.0391772, -0.151941, 3.09043, 1.0], [4, -0.0839381, -0.283801, 3.12261, 1.0], [5, -0.178409, -0.33989, 2.87364, 1.0], [6, -0.146955, -0.325471, 2.59458, 1.0], [7, -0.0876766, -0.322981, 2.46582, 1.0], [8, 0.142948, -0.322419, 3.10867, 1.0], [9, 0.272208, -0.287315, 2.89218, 1.0], [10, 0.197793, -0.321891, 2.58105, 1.0], [11, 0.155287, -0.349854, 2.42836, 1.0], [12, -0.0418975, -0.724049, 3.48835, 1.0], [13, -0.187181, -0.776439, 3.05756, 1.0], [14, -0.129622, -1.13778, 3.33561, 1.0], [15, -0.183922, -1.21498, 3.29202, 1.0], [16, 0.113712, -0.745167, 3.47079, 1.0], [17, 0.221937, -0.791027, 3.02779, 1.0], [18, 0.162387, -1.14969, 3.36479, 1.0], [19, 0.214288, -1.21833, 3.28779, 1.0], [20, 0.0354544, -0.347319, 3.1874, 1.0], [21, -0.0650828, -0.330938, 2.4222, 1.0], [22, -0.0537332, -0.352695, 2.408, 1.0], [23, 0.139418, -0.383037, 2.39701, 1.0], [24, 0.12995, -0.318989, 2.41, 1.0]]
[[0, 0.0332956, -0.737608, 3.51747, 1.0], [1, 0.0340127, -0.513138, 3.33361, 1.0], [2, 0.0350132, -0.28993, 3.13577, 1.0], [3, 0.0385143, -0.148335, 3.09057, 1.0], [4, -0.0885263, -0.27769, 3.12004, 1.0], [5, -0.178513, -0.339635, 2.87358, 1.0], [6, -0.145538, -0.322072, 2.5963, 1.0], [7, -0.0928951, -0.320329, 2.47602, 1.0], [8, 0.142919, -0.320737, 3.10975, 1.0], [9, 0.271946, -0.28652, 2.89297, 1.0], [10, 0.196129, -0.321157, 2.58421, 1.0], [11, 0.157123, -0.346346, 2.43021, 1.0], [12, -0.0454666, -0.719322, 3.48909, 1.0], [13, -0.186904, -0.777848, 3.05787, 1.0], [14, -0.131498, -1.13727, 3.33167, 1.0], [15, -0.180366, -1.21405, 3.2697, 1.0], [16, 0.110771, -0.740843, 3.47027, 1.0], [17, 0.221495, -0.793088, 3.02878, 1.0], [18, 0.162136, -1.14915, 3.36463, 1.0], [19, 0.213623, -1.21774, 3.28701, 1.0], [20, 0.0347134, -0.345562, 3.18779, 1.0], [21, -0.0626342, -0.327747, 2.42562, 1.0], [22, -0.0399227, -0.308626, 2.4285, 1.0], [23, 0.14994, -0.380829, 2.39009, 1.0], [24, 0.134086, -0.316865, 2.41481, 1.0]]
[[0, 0.0257786, -0.725253, 3.51926, 1.0], [1, 0.0302721, -0.501904, 3.33521, 1.0], [2, 0.0341362, -0.279168, 3.13764, 1.0], [3, 0.03644, -0.134146, 3.09234, 1.0], [4, -0.0890061, -0.268842, 3.11924, 1.0], [5, -0.178317, -0.331377, 2.87836, 1.0], [6, -0.15191, -0.326964, 2.60641, 1.0], [7, -0.0921343, -0.31367, 2.47247, 1.0], [8, 0.143802, -0.315763, 3.11254, 1.0], [9, 0.273847, -0.252606, 2.90329, 1.0], [10, 0.209215, -0.292485, 2.57741, 1.0], [11, 0.160285, -0.337309, 2.43425, 1.0], [12, -0.0539415, -0.705262, 3.49026, 1.0], [13, -0.186041, -0.780491, 3.05886, 1.0], [14, -0.13205, -1.13714, 3.33172, 1.0], [15, -0.191925, -1.21098, 3.295, 1.0], [16, 0.104476, -0.729813, 3.47299, 1.0], [17, 0.219856, -0.795568, 3.03489, 1.0], [18, 0.159957, -1.1523, 3.36718, 1.0], [19, 0.213247, -1.21361, 3.27979, 1.0], [20, 0.0331948, -0.334766, 3.18955, 1.0], [21, -0.0671173, -0.321327, 2.42528, 1.0], [22, -0.0711444, -0.287943, 2.43014, 1.0], [23, 0.151079, -0.372018, 2.39977, 1.0], [24, 0.131977, -0.311041, 2.41196, 1.0]]
[[0, 0.0229947, -0.713882, 3.53641, 1.0], [1, 0.0258429, -0.484871, 3.34412, 1.0], [2, 0.0271855, -0.252518, 3.13925, 1.0], [3, 0.0348119, -0.110057, 3.0874, 1.0], [4, -0.0860114, -0.264293, 3.12017, 1.0], [5, -0.178288, -0.321041, 2.87765, 1.0], [6, -0.151561, -0.31476, 2.60645, 1.0], [7, -0.0824887, -0.301889, 2.4548, 1.0], [8, 0.146715, -0.298537, 3.11233, 1.0], [9, 0.273008, -0.243422, 2.89832, 1.0], [10, 0.200575, -0.2849, 2.58485, 1.0], [11, 0.160625, -0.32501, 2.43597, 1.0], [12, -0.0656574, -0.67642, 3.53481, 1.0], [13, -0.173833, -0.768712, 3.09996, 1.0], [14, -0.132153, -1.13625, 3.33235, 1.0], [15, -0.175994, -1.20311, 3.24365, 1.0], [16, 0.105323, -0.728332, 3.47524, 1.0], [17, 0.212733, -0.785443, 3.03353, 1.0], [18, 0.189242, -1.16518, 3.26119, 1.0], [19, 0.195879, -1.192, 3.32369, 1.0], [20, 0.0270093, -0.310958, 3.1932, 1.0], [21, -0.0637869, -0.314322, 2.42479, 1.0], [22, -0.0449414, -0.287122, 2.42925, 1.0], [23, 0.14209, -0.360544, 2.40445, 1.0], [24, 0.138372, -0.297104, 2.41647, 1.0]]
[[0, 0.023338, -0.664621, 3.51509, 1.0], [1, 0.026068, -0.451359, 3.33422, 1.0], [2, 0.0280049, -0.238075, 3.13749, 1.0], [3, 0.0349275, -0.0931641, 3.08949, 1.0], [4, -0.0938401, -0.21316, 3.11624, 1.0], [5, -0.220368, -0.234732, 2.81399, 1.0], [6, -0.147405, -0.313264, 2.58832, 1.0], [7, -0.0888533, -0.288017, 2.46285, 1.0], [8, 0.146582, -0.270097, 3.11372, 1.0], [9, 0.266062, -0.207265, 2.89777, 1.0], [10, 0.200003, -0.24957, 2.57841, 1.0], [11, 0.163564, -0.308551, 2.43839, 1.0], [12, -0.051589, -0.641531, 3.49359, 1.0], [13, -0.18606, -0.779316, 3.08069, 1.0], [14, -0.133362, -1.13554, 3.33198, 1.0], [15, -0.183559, -1.2144, 3.31101, 1.0], [16, 0.0977807, -0.673528, 3.46156, 1.0], [17, 0.209978, -0.803783, 3.03909, 1.0], [18, 0.193424, -1.18772, 3.26047, 1.0], [19, 0.176253, -1.26967, 3.14678, 1.0], [20, 0.0276804, -0.29188, 3.18968, 1.0], [21, -0.060621, -0.305717, 2.42241, 1.0], [22, -0.0538953, -0.264772, 2.43233, 1.0], [23, 0.139942, -0.340903, 2.40469, 1.0], [24, 0.122055, -0.30428, 2.408, 1.0]]
[[0, 0.023046, -0.652574, 3.51961, 1.0], [1, 0.0251111, -0.428205, 3.33652, 1.0], [2, 0.026638, -0.201878, 3.13787, 1.0], [3, 0.0328893, -0.0504887, 3.0865, 1.0], [4, -0.0920875, -0.211119, 3.1148, 1.0], [5, -0.220136, -0.220812, 2.81711, 1.0], [6, -0.146497, -0.282613, 2.58626, 1.0], [7, -0.0866872, -0.269817, 2.45946, 1.0], [8, 0.146883, -0.25625, 3.115, 1.0], [9, 0.267979, -0.190129, 2.90106, 1.0], [10, 0.205951, -0.231115, 2.57479, 1.0], [11, 0.163547, -0.290855, 2.43949, 1.0], [12, -0.0520205, -0.638163, 3.49036, 1.0], [13, -0.189422, -0.772416, 3.07717, 1.0], [14, -0.138141, -1.13239, 3.33202, 1.0], [15, -0.167489, -1.21715, 3.26832, 1.0], [16, 0.0979977, -0.639956, 3.48768, 1.0], [17, 0.194694, -0.790984, 3.06866, 1.0], [18, 0.183152, -1.17984, 3.28228, 1.0], [19, 0.170222, -1.261, 3.16677, 1.0], [20, 0.0262956, -0.258137, 3.19024, 1.0], [21, -0.0654411, -0.292205, 2.42223, 1.0], [22, -0.0527884, -0.24921, 2.432, 1.0], [23, 0.157371, -0.322217, 2.40281, 1.0], [24, 0.135246, -0.268275, 2.41865, 1.0]]
[[0, 0.0159886, -0.624691, 3.52721, 1.0], [1, 0.0238438, -0.400665, 3.33723, 1.0], [2, 0.0309134, -0.177652, 3.13385, 1.0], [3, 0.0335821, -0.0327723, 3.08575, 1.0], [4, -0.092253, -0.2024, 3.11211, 1.0], [5, -0.221982, -0.190878, 2.81625, 1.0], [6, -0.148603, -0.267128, 2.58984, 1.0], [7, -0.0815395, -0.253245, 2.45086, 1.0], [8, 0.14738, -0.245746, 3.1133, 1.0], [9, 0.262403, -0.1596, 2.90332, 1.0], [10, 0.204605, -0.204371, 2.57676, 1.0], [11, 0.163116, -0.270803, 2.43896, 1.0], [12, -0.0608764, -0.607028, 3.49466, 1.0], [13, -0.185258, -0.764653, 3.08616, 1.0], [14, -0.139162, -1.12961, 3.33302, 1.0], [15, -0.186136, -1.20885, 3.2765, 1.0], [16, 0.0946771, -0.631044, 3.48795, 1.0], [17, 0.194682, -0.783626, 3.07035, 1.0], [18, 0.185315, -1.1772, 3.27595, 1.0], [19, 0.172915, -1.25941, 3.16164, 1.0], [20, 0.0292089, -0.233394, 3.18724, 1.0], [21, -0.0562736, -0.280183, 2.41987, 1.0], [22, -0.0868521, -0.225207, 2.44465, 1.0], [23, 0.146196, -0.306708, 2.39862, 1.0], [24, 0.137179, -0.245704, 2.42068, 1.0]]
[[0, 0.0171713, -0.601356, 3.52699, 1.0], [1, 0.0227198, -0.370642, 3.33788, 1.0], [2, 0.0274456, -0.141541, 3.13571, 1.0], [3, 0.0339331, -0.00384285, 3.08828, 1.0], [4, -0.0920419, -0.151269, 3.1124, 1.0], [5, -0.220143, -0.169064, 2.81867, 1.0], [6, -0.147166, -0.244052, 2.59166, 1.0], [7, -0.0840662, -0.232382, 2.45468, 1.0], [8, 0.146168, -0.185942, 3.11428, 1.0], [9, 0.266933, -0.13553, 2.89577, 1.0], [10, 0.181863, -0.187531, 2.64564, 1.0], [11, 0.160406, -0.252073, 2.43942, 1.0], [12, -0.0589586, -0.589658, 3.49138, 1.0], [13, -0.186941, -0.761377, 3.09043, 1.0], [14, -0.142722, -1.12876, 3.34744, 1.0], [15, -0.181087, -1.20415, 3.26851, 1.0], [16, 0.0931158, -0.597699, 3.48909, 1.0], [17, 0.191044, -0.769524, 3.0792, 1.0], [18, 0.186549, -1.17202, 3.26843, 1.0], [19, 0.20335, -1.19052, 3.33241, 1.0], [20, 0.0263272, -0.198446, 3.18875, 1.0], [21, -0.0602006, -0.250929, 2.42625, 1.0], [22, -0.0535606, -0.217506, 2.42914, 1.0], [23, 0.145327, -0.293093, 2.38383, 1.0], [24, 0.130358, -0.22843, 2.418, 1.0]]
[[0, 0.0174199, -0.587802, 3.52637, 1.0], [1, 0.0226883, -0.354216, 3.33769, 1.0], [2, 0.0274627, -0.12267, 3.13593, 1.0], [3, 0.0325293, 0.0375602, 3.08729, 1.0], [4, -0.0914279, -0.149064, 3.11219, 1.0], [5, -0.223866, -0.133509, 2.81973, 1.0], [6, -0.154294, -0.22808, 2.59931, 1.0], [7, -0.0877789, -0.210017, 2.4631, 1.0], [8, 0.1462, -0.187485, 3.11302, 1.0], [9, 0.266615, -0.106135, 2.90436, 1.0], [10, 0.190625, -0.182035, 2.65027, 1.0], [11, 0.159146, -0.227625, 2.44289, 1.0], [12, -0.0578063, -0.571646, 3.49022, 1.0], [13, -0.190749, -0.757786, 3.09823, 1.0], [14, -0.170879, -1.16846, 3.26981, 1.0], [15, -0.139058, -1.19644, 3.32739, 1.0], [16, 0.0926682, -0.590155, 3.48819, 1.0], [17, 0.197219, -0.761788, 3.07996, 1.0], [18, 0.193898, -1.16854, 3.26072, 1.0], [19, 0.182745, -1.2495, 3.14476, 1.0], [20, 0.0263141, -0.180277, 3.18887, 1.0], [21, -0.0653182, -0.223882, 2.43016, 1.0], [22, -0.0468501, -0.200831, 2.428, 1.0], [23, 0.152692, -0.261937, 2.39685, 1.0], [24, 0.12999, -0.203401, 2.42275, 1.0]]
[[0, 0.0204179, -0.565178, 3.5188, 1.0], [1, 0.0250528, -0.31942, 3.33245, 1.0], [2, 0.029075, -0.0728453, 3.13416, 1.0], [3, 0.0331622, 0.0630336, 3.08856, 1.0], [4, -0.0931879, -0.103904, 3.10688, 1.0], [5, -0.222556, -0.115798, 2.82219, 1.0], [6, -0.142163, -0.184088, 2.58957, 1.0], [7, -0.0897458, -0.187092, 2.46422, 1.0], [8, 0.147167, -0.128398, 3.11238, 1.0], [9, 0.273363, -0.0634816, 2.90138, 1.0], [10, 0.191429, -0.154093, 2.67277, 1.0], [11, 0.157733, -0.20394, 2.44463, 1.0], [12, -0.0548927, -0.553723, 3.48549, 1.0], [13, -0.192201, -0.751061, 3.10124, 1.0], [14, -0.167916, -1.16487, 3.26538, 1.0], [15, -0.143788, -1.19747, 3.32297, 1.0], [16, 0.0952742, -0.564137, 3.47661, 1.0], [17, 0.198952, -0.770182, 3.08616, 1.0], [18, 0.197732, -1.17903, 3.26245, 1.0], [19, 0.192093, -1.25801, 3.14399, 1.0], [20, 0.0281392, -0.134397, 3.1861, 1.0], [21, -0.0647541, -0.205708, 2.42943, 1.0], [22, -0.0495399, -0.172822, 2.435, 1.0], [23, 0.146604, -0.239716, 2.40412, 1.0], [24, 0.128044, -0.180713, 2.41761, 1.0]]
[[0, 0.0198931, -0.541139, 3.5276, 1.0], [1, 0.0269235, -0.300096, 3.33675, 1.0], [2, 0.0326256, -0.060596, 3.13416, 1.0], [3, 0.0341909, 0.0983609, 3.08978, 1.0], [4, -0.0927103, -0.104894, 3.10782, 1.0], [5, -0.223414, -0.0757477, 2.82368, 1.0], [6, -0.143252, -0.181348, 2.58729, 1.0], [7, -0.0881753, -0.162974, 2.45983, 1.0], [8, 0.146927, -0.120805, 3.11163, 1.0], [9, 0.27437, -0.050924, 2.90315, 1.0], [10, 0.187882, -0.139804, 2.68349, 1.0], [11, 0.157235, -0.176419, 2.44767, 1.0], [12, -0.0567813, -0.535664, 3.49024, 1.0], [13, -0.190242, -0.742017, 3.10971, 1.0], [14, -0.169846, -1.16018, 3.26411, 1.0], [15, -0.143691, -1.19897, 3.31788, 1.0], [16, 0.0966105, -0.534087, 3.49042, 1.0], [17, 0.195166, -0.759666, 3.11052, 1.0], [18, 0.194785, -1.1723, 3.27868, 1.0], [19, 0.190457, -1.25276, 3.16169, 1.0], [20, 0.0313579, -0.120337, 3.18709, 1.0], [21, -0.0642177, -0.185912, 2.43152, 1.0], [22, -0.0730286, -0.138535, 2.44307, 1.0], [23, 0.148944, -0.212595, 2.41102, 1.0], [24, 0.137717, -0.150816, 2.42717, 1.0]]
[[0, 0.0155916, -0.503981, 3.51576, 1.0], [1, 0.0239874, -0.261341, 3.33235, 1.0], [2, 0.0319668, -0.0209086, 3.13588, 1.0], [3, 0.0309976, 0.135448, 3.08913, 1.0], [4, -0.0955852, -0.0270037, 3.11441, 1.0], [5, -0.168244, -0.0728149, 2.87338, 1.0], [6, -0.151853, -0.156872, 2.5785, 1.0], [7, -0.0907542, -0.136427, 2.46347, 1.0], [8, 0.147792, -0.0605958, 3.11046, 1.0], [9, 0.27874, -0.0256925, 2.89516, 1.0], [10, 0.193224, -0.0942304, 2.67036, 1.0], [11, 0.154845, -0.151312, 2.44626, 1.0], [12, -0.0582597, -0.486393, 3.47934, 1.0], [13, -0.187889, -0.734777, 3.12618, 1.0], [14, -0.169411, -1.15664, 3.27151, 1.0], [15, -0.14267, -1.20589, 3.31813, 1.0], [16, 0.0899381, -0.508296, 3.47727, 1.0], [17, 0.204853, -0.754713, 3.11729, 1.0], [18, 0.203112, -1.17435, 3.26897, 1.0], [19, 0.191986, -1.25311, 3.15073, 1.0], [20, 0.0300207, -0.0805035, 3.18746, 1.0], [21, -0.0736911, -0.153486, 2.43324, 1.0], [22, -0.0505528, -0.129186, 2.43017, 1.0], [23, 0.143794, -0.189326, 2.41164, 1.0], [24, 0.135112, -0.125322, 2.42657, 1.0]]
[[0, 0.0162285, -0.493273, 3.51679, 1.0], [1, 0.0223834, -0.243964, 3.33313, 1.0], [2, 0.0272725, 0.0038997, 3.13604, 1.0], [3, 0.0334978, 0.155148, 3.09268, 1.0], [4, -0.0959313, -0.0232615, 3.11441, 1.0], [5, -0.170012, -0.0555311, 2.87152, 1.0], [6, -0.177462, -0.106783, 2.62645, 1.0], [7, -0.0920476, -0.108733, 2.46834, 1.0], [8, 0.146942, -0.0567404, 3.11073, 1.0], [9, 0.2777, -0.001025, 2.90002, 1.0], [10, 0.226625, -0.111156, 2.60267, 1.0], [11, 0.154317, -0.125915, 2.44833, 1.0], [12, -0.0579066, -0.478837, 3.48181, 1.0], [13, -0.188271, -0.724717, 3.12692, 1.0], [14, -0.178553, -1.15077, 3.26174, 1.0], [15, -0.142853, -1.19686, 3.30745, 1.0], [16, 0.0904472, -0.496152, 3.47603, 1.0], [17, 0.209324, -0.748136, 3.12176, 1.0], [18, 0.206707, -1.17009, 3.2676, 1.0], [19, 0.195768, -1.24819, 3.14865, 1.0], [20, 0.0261887, -0.0577785, 3.18783, 1.0], [21, -0.0713449, -0.124196, 2.43655, 1.0], [22, -0.068946, -0.0887995, 2.44108, 1.0], [23, 0.138299, -0.155736, 2.41871, 1.0], [24, 0.132946, -0.0996037, 2.4325, 1.0]]
