[['2, k, 0', [-0.173775, -0.845931, 1.0]], ['2, k, 1', [-0.164097, -0.569454, 1.0]], ['2, k, 2', [-0.153807, -0.295898, 1.0]], ['2, k, 3', [-0.151902, -0.148882, 1.0]], ['2, k, 4', [-0.339075, -0.385098, 1.0]], ['2, k, 5', [-0.46963, -0.582341, 1.0]], ['2, k, 6', [-0.479588, -0.753358, 1.0]], ['2, k, 7', [-0.460063, -0.811212, 1.0]], ['2, k, 8', [0.0249407, -0.366461, 1.0]], ['2, k, 9', [0.158939, -0.560612, 1.0]], ['2, k, 10', [0.198168, -0.745901, 1.0]], ['2, k, 11', [0.179605, -0.802263, 1.0]], ['2, k, 12', [-0.254477, -0.839963, 1.0]], ['2, k, 13', [-0.27217, -1.16701, 1.0]], ['2, k, 14', [-0.272437, -1.44609, 1.0]], ['2, k, 15', [-0.264813, -1.49642, 1.0]], ['2, k, 16', [-0.088888, -0.831579, 1.0]], ['2, k, 17', [-0.0598312, -1.15709, 1.0]], ['2, k, 18', [-0.0701405, -1.46178, 1.0]], ['2, k, 19', [-0.0772011, -1.53391, 1.0]], ['2, k, 20', [-0.156495, -0.363952, 1.0]], ['2, k, 21', [-0.432654, -0.842049, 1.0]], ['2, k, 22', [-0.516329, -0.824831, 1.0]], ['2, k, 23', [0.144298, -0.833986, 1.0]], ['2, k, 24', [0.235105, -0.801741, 1.0]]]
[['2, k, 0', [-0.163521, -0.855613, 1.0]], ['2, k, 1', [-0.154384, -0.578271, 1.0]], ['2, k, 2', [-0.145084, -0.304584, 1.0]], ['2, k, 3', [-0.14272, -0.157359, 1.0]], ['2, k, 4', [-0.328908, -0.388233, 1.0]], ['2, k, 5', [-0.432091, -0.607338, 1.0]], ['2, k, 6', [-0.463596, -0.824314, 1.0]], ['2, k, 7', [-0.469569, -0.880249, 1.0]], ['2, k, 8', [0.0345539, -0.386001, 1.0]], ['2, k, 9', [0.119066, -0.612248, 1.0]], ['2, k, 10', [0.176189, -0.816351, 1.0]], ['2, k, 11', [0.168723, -0.88045, 1.0]], ['2, k, 12', [-0.238698, -0.843075, 1.0]], ['2, k, 13', [-0.267856, -1.16824, 1.0]], ['2, k, 14', [-0.270427, -1.45173, 1.0]], ['2, k, 15', [-0.244741, -1.52137, 1.0]], ['2, k, 16', [-0.084416, -0.847768, 1.0]], ['2, k, 17', [-0.048605, -1.15945, 1.0]], ['2, k, 18', [-0.0748177, -1.46336, 1.0]], ['2, k, 19', [-0.0364857, -1.51546, 1.0]], ['2, k, 20', [-0.147491, -0.372635, 1.0]], ['2, k, 21', [-0.468159, -0.923517, 1.0]], ['2, k, 22', [-0.410219, -0.897589, 1.0]], ['2, k, 23', [0.166945, -0.922525, 1.0]], ['2, k, 24', [0.0952863, -0.887995, 1.0]]]
[['2, k, 0', [-0.163359, -0.85589, 1.0]], ['2, k, 1', [-0.154476, -0.578711, 1.0]], ['2, k, 2', [-0.145505, -0.305302, 1.0]], ['2, k, 3', [-0.142678, -0.158149, 1.0]], ['2, k, 4', [-0.328901, -0.38866, 1.0]], ['2, k, 5', [-0.431981, -0.607729, 1.0]], ['2, k, 6', [-0.471881, -0.819562, 1.0]], ['2, k, 7', [-0.473225, -0.881045, 1.0]], ['2, k, 8', [0.0345606, -0.38667, 1.0]], ['2, k, 9', [0.118966, -0.612824, 1.0]], ['2, k, 10', [0.175002, -0.817278, 1.0]], ['2, k, 11', [0.16686, -0.882226, 1.0]], ['2, k, 12', [-0.238449, -0.843349, 1.0]], ['2, k, 13', [-0.267915, -1.16823, 1.0]], ['2, k, 14', [-0.270855, -1.44915, 1.0]], ['2, k, 15', [-0.241619, -1.51897, 1.0]], ['2, k, 16', [-0.084328, -0.848034, 1.0]], ['2, k, 17', [-0.048633, -1.15952, 1.0]], ['2, k, 18', [-0.0746793, -1.46289, 1.0]], ['2, k, 19', [-0.0376403, -1.51525, 1.0]], ['2, k, 20', [-0.147816, -0.37328, 1.0]], ['2, k, 21', [-0.472882, -0.925495, 1.0]], ['2, k, 22', [-0.414043, -0.896318, 1.0]], ['2, k, 23', [0.161479, -0.926977, 1.0]], ['2, k, 24', [0.0943107, -0.888392, 1.0]]]
[['2, k, 0', [-0.163463, -0.856237, 1.0]], ['2, k, 1', [-0.154696, -0.579193, 1.0]], ['2, k, 2', [-0.145806, -0.30584, 1.0]], ['2, k, 3', [-0.142723, -0.158387, 1.0]], ['2, k, 4', [-0.328893, -0.389333, 1.0]], ['2, k, 5', [-0.43122, -0.608591, 1.0]], ['2, k, 6', [-0.474479, -0.82094, 1.0]], ['2, k, 7', [-0.474286, -0.882813, 1.0]], ['2, k, 8', [0.0346103, -0.387479, 1.0]], ['2, k, 9', [0.118319, -0.613679, 1.0]], ['2, k, 10', [0.174635, -0.818061, 1.0]], ['2, k, 11', [0.166057, -0.883214, 1.0]], ['2, k, 12', [-0.238501, -0.843669, 1.0]], ['2, k, 13', [-0.267938, -1.16819, 1.0]], ['2, k, 14', [-0.271206, -1.44715, 1.0]], ['2, k, 15', [-0.270357, -1.49543, 1.0]], ['2, k, 16', [-0.0844864, -0.848402, 1.0]], ['2, k, 17', [-0.0485049, -1.16063, 1.0]], ['2, k, 18', [-0.0746316, -1.46285, 1.0]], ['2, k, 19', [-0.0378141, -1.51556, 1.0]], ['2, k, 20', [-0.148102, -0.373811, 1.0]], ['2, k, 21', [-0.471037, -0.929901, 1.0]], ['2, k, 22', [-0.417186, -0.899003, 1.0]], ['2, k, 23', [0.163548, -0.926168, 1.0]], ['2, k, 24', [0.094909, -0.891549, 1.0]]]
[['2, k, 0', [-0.163572, -0.856746, 1.0]], ['2, k, 1', [-0.154894, -0.579519, 1.0]], ['2, k, 2', [-0.146008, -0.305981, 1.0]], ['2, k, 3', [-0.142843, -0.158687, 1.0]], ['2, k, 4', [-0.32916, -0.390048, 1.0]], ['2, k, 5', [-0.432007, -0.608928, 1.0]], ['2, k, 6', [-0.476732, -0.82353, 1.0]], ['2, k, 7', [-0.476725, -0.883389, 1.0]], ['2, k, 8', [0.0345636, -0.387993, 1.0]], ['2, k, 9', [0.118, -0.614012, 1.0]], ['2, k, 10', [0.173999, -0.818635, 1.0]], ['2, k, 11', [0.167681, -0.881934, 1.0]], ['2, k, 12', [-0.238535, -0.844101, 1.0]], ['2, k, 13', [-0.267939, -1.16829, 1.0]], ['2, k, 14', [-0.27072, -1.44747, 1.0]], ['2, k, 15', [-0.269932, -1.4958, 1.0]], ['2, k, 16', [-0.0846732, -0.848976, 1.0]], ['2, k, 17', [-0.0485106, -1.16081, 1.0]], ['2, k, 18', [-0.0743429, -1.46293, 1.0]], ['2, k, 19', [-0.0382135, -1.51814, 1.0]], ['2, k, 20', [-0.148305, -0.373992, 1.0]], ['2, k, 21', [-0.473754, -0.927393, 1.0]], ['2, k, 22', [-0.422952, -0.900158, 1.0]], ['2, k, 23', [0.161771, -0.927034, 1.0]], ['2, k, 24', [0.0944786, -0.892944, 1.0]]]
[['2, k, 0', [-0.163648, -0.857042, 1.0]], ['2, k, 1', [-0.155066, -0.579855, 1.0]], ['2, k, 2', [-0.146247, -0.306281, 1.0]], ['2, k, 3', [-0.143033, -0.159028, 1.0]], ['2, k, 4', [-0.329262, -0.390521, 1.0]], ['2, k, 5', [-0.432361, -0.609214, 1.0]], ['2, k, 6', [-0.478801, -0.822055, 1.0]], ['2, k, 7', [-0.478092, -0.883813, 1.0]], ['2, k, 8', [0.0345893, -0.388155, 1.0]], ['2, k, 9', [0.117674, -0.61412, 1.0]], ['2, k, 10', [0.173387, -0.819626, 1.0]], ['2, k, 11', [0.166472, -0.883851, 1.0]], ['2, k, 12', [-0.238581, -0.844374, 1.0]], ['2, k, 13', [-0.268058, -1.16873, 1.0]], ['2, k, 14', [-0.269964, -1.44783, 1.0]], ['2, k, 15', [-0.269104, -1.49635, 1.0]], ['2, k, 16', [-0.0847778, -0.849284, 1.0]], ['2, k, 17', [-0.0484728, -1.16102, 1.0]], ['2, k, 18', [-0.0744546, -1.46323, 1.0]], ['2, k, 19', [-0.0372988, -1.51823, 1.0]], ['2, k, 20', [-0.14853, -0.374306, 1.0]], ['2, k, 21', [-0.47872, -0.928107, 1.0]], ['2, k, 22', [-0.42484, -0.900335, 1.0]], ['2, k, 23', [0.164838, -0.928403, 1.0]], ['2, k, 24', [0.145821, -0.872776, 1.0]]]
[['2, k, 0', [-0.163711, -0.857411, 1.0]], ['2, k, 1', [-0.155135, -0.580225, 1.0]], ['2, k, 2', [-0.146326, -0.30679, 1.0]], ['2, k, 3', [-0.143228, -0.159396, 1.0]], ['2, k, 4', [-0.32933, -0.390728, 1.0]], ['2, k, 5', [-0.43275, -0.609128, 1.0]], ['2, k, 6', [-0.48028, -0.821213, 1.0]], ['2, k, 7', [-0.478701, -0.883793, 1.0]], ['2, k, 8', [0.0345977, -0.388422, 1.0]], ['2, k, 9', [0.117034, -0.614272, 1.0]], ['2, k, 10', [0.173093, -0.819972, 1.0]], ['2, k, 11', [0.16615, -0.883675, 1.0]], ['2, k, 12', [-0.238615, -0.844827, 1.0]], ['2, k, 13', [-0.268128, -1.17042, 1.0]], ['2, k, 14', [-0.270075, -1.44784, 1.0]], ['2, k, 15', [-0.269302, -1.49633, 1.0]], ['2, k, 16', [-0.0848571, -0.849565, 1.0]], ['2, k, 17', [-0.0486149, -1.16158, 1.0]], ['2, k, 18', [-0.0744509, -1.46327, 1.0]], ['2, k, 19', [-0.0373701, -1.51832, 1.0]], ['2, k, 20', [-0.148608, -0.374768, 1.0]], ['2, k, 21', [-0.480152, -0.930868, 1.0]], ['2, k, 22', [-0.426334, -0.89992, 1.0]], ['2, k, 23', [0.162739, -0.929533, 1.0]], ['2, k, 24', [0.0930584, -0.895805, 1.0]]]
[['2, k, 0', [-0.163816, -0.857708, 1.0]], ['2, k, 1', [-0.155394, -0.580681, 1.0]], ['2, k, 2', [-0.146723, -0.307309, 1.0]], ['2, k, 3', [-0.143293, -0.159619, 1.0]], ['2, k, 4', [-0.3295, -0.391073, 1.0]], ['2, k, 5', [-0.432617, -0.60953, 1.0]], ['2, k, 6', [-0.480666, -0.820948, 1.0]], ['2, k, 7', [-0.478899, -0.884776, 1.0]], ['2, k, 8', [0.0345752, -0.388896, 1.0]], ['2, k, 9', [0.116813, -0.614491, 1.0]], ['2, k, 10', [0.172956, -0.820314, 1.0]], ['2, k, 11', [0.164859, -0.885245, 1.0]], ['2, k, 12', [-0.238687, -0.845058, 1.0]], ['2, k, 13', [-0.268154, -1.17036, 1.0]], ['2, k, 14', [-0.270219, -1.4485, 1.0]], ['2, k, 15', [-0.243677, -1.51924, 1.0]], ['2, k, 16', [-0.0849981, -0.849919, 1.0]], ['2, k, 17', [-0.0486275, -1.16159, 1.0]], ['2, k, 18', [-0.0750172, -1.46399, 1.0]], ['2, k, 19', [-0.034455, -1.51825, 1.0]], ['2, k, 20', [-0.148975, -0.375281, 1.0]], ['2, k, 21', [-0.479726, -0.932619, 1.0]], ['2, k, 22', [-0.433597, -0.899662, 1.0]], ['2, k, 23', [0.166933, -0.924096, 1.0]], ['2, k, 24', [0.0944664, -0.896839, 1.0]]]
[['2, k, 0', [-0.163817, -0.857902, 1.0]], ['2, k, 1', [-0.155496, -0.580807, 1.0]], ['2, k, 2', [-0.146998, -0.307378, 1.0]], ['2, k, 3', [-0.143432, -0.159886, 1.0]], ['2, k, 4', [-0.32963, -0.391165, 1.0]], ['2, k, 5', [-0.432772, -0.609517, 1.0]], ['2, k, 6', [-0.481358, -0.821514, 1.0]], ['2, k, 7', [-0.479589, -0.885541, 1.0]], ['2, k, 8', [0.0345326, -0.389477, 1.0]], ['2, k, 9', [0.116146, -0.614926, 1.0]], ['2, k, 10', [0.172744, -0.820427, 1.0]], ['2, k, 11', [0.166271, -0.883819, 1.0]], ['2, k, 12', [-0.238684, -0.845279, 1.0]], ['2, k, 13', [-0.268122, -1.17031, 1.0]], ['2, k, 14', [-0.270692, -1.44756, 1.0]], ['2, k, 15', [-0.241587, -1.51775, 1.0]], ['2, k, 16', [-0.0850032, -0.850075, 1.0]], ['2, k, 17', [-0.0487083, -1.16183, 1.0]], ['2, k, 18', [-0.0738306, -1.46282, 1.0]], ['2, k, 19', [-0.0350653, -1.51916, 1.0]], ['2, k, 20', [-0.149196, -0.375374, 1.0]], ['2, k, 21', [-0.479966, -0.932968, 1.0]], ['2, k, 22', [-0.426187, -0.89975, 1.0]], ['2, k, 23', [0.164611, -0.923585, 1.0]], ['2, k, 24', [0.0942543, -0.895142, 1.0]]]
[['2, k, 0', [-0.163917, -0.858064, 1.0]], ['2, k, 1', [-0.155587, -0.581037, 1.0]], ['2, k, 2', [-0.147056, -0.307624, 1.0]], ['2, k, 3', [-0.143531, -0.160106, 1.0]], ['2, k, 4', [-0.329748, -0.390615, 1.0]], ['2, k, 5', [-0.432747, -0.608953, 1.0]], ['2, k, 6', [-0.482491, -0.821488, 1.0]], ['2, k, 7', [-0.479787, -0.885035, 1.0]], ['2, k, 8', [0.0345236, -0.390206, 1.0]], ['2, k, 9', [0.11629, -0.615526, 1.0]], ['2, k, 10', [0.172841, -0.820267, 1.0]], ['2, k, 11', [0.166326, -0.882581, 1.0]], ['2, k, 12', [-0.238765, -0.845427, 1.0]], ['2, k, 13', [-0.268015, -1.17096, 1.0]], ['2, k, 14', [-0.27143, -1.44599, 1.0]], ['2, k, 15', [-0.229724, -1.51186, 1.0]], ['2, k, 16', [-0.0851209, -0.850242, 1.0]], ['2, k, 17', [-0.0494486, -1.15945, 1.0]], ['2, k, 18', [-0.0735857, -1.46083, 1.0]], ['2, k, 19', [-0.0395094, -1.51928, 1.0]], ['2, k, 20', [-0.149265, -0.375617, 1.0]], ['2, k, 21', [-0.485212, -0.932445, 1.0]], ['2, k, 22', [-0.426188, -0.8998, 1.0]], ['2, k, 23', [0.166664, -0.922296, 1.0]], ['2, k, 24', [0.0941875, -0.895657, 1.0]]]
[['2, k, 0', [-0.163898, -0.858449, 1.0]], ['2, k, 1', [-0.155706, -0.581336, 1.0]], ['2, k, 2', [-0.147307, -0.307872, 1.0]], ['2, k, 3', [-0.143682, -0.160342, 1.0]], ['2, k, 4', [-0.330071, -0.391041, 1.0]], ['2, k, 5', [-0.433212, -0.609239, 1.0]], ['2, k, 6', [-0.482584, -0.822751, 1.0]], ['2, k, 7', [-0.480191, -0.885483, 1.0]], ['2, k, 8', [0.0343091, -0.390552, 1.0]], ['2, k, 9', [0.116504, -0.61566, 1.0]], ['2, k, 10', [0.172868, -0.820285, 1.0]], ['2, k, 11', [0.167164, -0.882886, 1.0]], ['2, k, 12', [-0.238752, -0.845959, 1.0]], ['2, k, 13', [-0.267755, -1.17171, 1.0]], ['2, k, 14', [-0.271007, -1.44769, 1.0]], ['2, k, 15', [-0.231517, -1.51476, 1.0]], ['2, k, 16', [-0.085101, -0.850492, 1.0]], ['2, k, 17', [-0.0494052, -1.15952, 1.0]], ['2, k, 18', [-0.0735517, -1.46079, 1.0]], ['2, k, 19', [-0.0398521, -1.51909, 1.0]], ['2, k, 20', [-0.149478, -0.375878, 1.0]], ['2, k, 21', [-0.482407, -0.934739, 1.0]], ['2, k, 22', [-0.427982, -0.901049, 1.0]], ['2, k, 23', [0.163254, -0.923207, 1.0]], ['2, k, 24', [0.0940307, -0.895007, 1.0]]]
[['2, k, 0', [-0.164036, -0.858827, 1.0]], ['2, k, 1', [-0.156152, -0.581649, 1.0]], ['2, k, 2', [-0.148144, -0.308033, 1.0]], ['2, k, 3', [-0.143857, -0.160456, 1.0]], ['2, k, 4', [-0.330276, -0.391295, 1.0]], ['2, k, 5', [-0.433511, -0.609332, 1.0]], ['2, k, 6', [-0.482774, -0.822391, 1.0]], ['2, k, 7', [-0.4805, -0.885314, 1.0]], ['2, k, 8', [0.034214, -0.390847, 1.0]], ['2, k, 9', [0.116658, -0.615764, 1.0]], ['2, k, 10', [0.172696, -0.820429, 1.0]], ['2, k, 11', [0.167834, -0.882018, 1.0]], ['2, k, 12', [-0.23889, -0.84638, 1.0]], ['2, k, 13', [-0.267705, -1.17168, 1.0]], ['2, k, 14', [-0.270406, -1.44673, 1.0]], ['2, k, 15', [-0.234785, -1.51513, 1.0]], ['2, k, 16', [-0.0852342, -0.850813, 1.0]], ['2, k, 17', [-0.0493214, -1.16041, 1.0]], ['2, k, 18', [-0.0735375, -1.46072, 1.0]], ['2, k, 19', [-0.0417077, -1.51936, 1.0]], ['2, k, 20', [-0.150205, -0.376086, 1.0]], ['2, k, 21', [-0.483173, -0.933989, 1.0]], ['2, k, 22', [-0.427199, -0.901837, 1.0]], ['2, k, 23', [0.165619, -0.922319, 1.0]], ['2, k, 24', [0.0948685, -0.893602, 1.0]]]
[['2, k, 0', [-0.164152, -0.859107, 1.0]], ['2, k, 1', [-0.156416, -0.581973, 1.0]], ['2, k, 2', [-0.148493, -0.308305, 1.0]], ['2, k, 3', [-0.144073, -0.160736, 1.0]], ['2, k, 4', [-0.330404, -0.391396, 1.0]], ['2, k, 5', [-0.433277, -0.609532, 1.0]], ['2, k, 6', [-0.482932, -0.822445, 1.0]], ['2, k, 7', [-0.479735, -0.884893, 1.0]], ['2, k, 8', [0.0340857, -0.390982, 1.0]], ['2, k, 9', [0.116777, -0.615797, 1.0]], ['2, k, 10', [0.172764, -0.820345, 1.0]], ['2, k, 11', [0.16722, -0.881948, 1.0]], ['2, k, 12', [-0.238984, -0.846629, 1.0]], ['2, k, 13', [-0.267715, -1.17161, 1.0]], ['2, k, 14', [-0.272608, -1.44546, 1.0]], ['2, k, 15', [-0.234127, -1.51279, 1.0]], ['2, k, 16', [-0.085369, -0.851108, 1.0]], ['2, k, 17', [-0.0492309, -1.16057, 1.0]], ['2, k, 18', [-0.0737628, -1.4608, 1.0]], ['2, k, 19', [-0.0415272, -1.51907, 1.0]], ['2, k, 20', [-0.150538, -0.376374, 1.0]], ['2, k, 21', [-0.482949, -0.933461, 1.0]], ['2, k, 22', [-0.426369, -0.9015, 1.0]], ['2, k, 23', [0.170517, -0.920484, 1.0]], ['2, k, 24', [0.0968382, -0.89449, 1.0]]]
[['2, k, 0', [-0.164211, -0.859313, 1.0]], ['2, k, 1', [-0.15645, -0.582219, 1.0]], ['2, k, 2', [-0.148481, -0.308528, 1.0]], ['2, k, 3', [-0.144371, -0.160979, 1.0]], ['2, k, 4', [-0.330725, -0.391843, 1.0]], ['2, k, 5', [-0.433409, -0.610013, 1.0]], ['2, k, 6', [-0.483162, -0.822538, 1.0]], ['2, k, 7', [-0.480372, -0.885814, 1.0]], ['2, k, 8', [0.0339327, -0.391267, 1.0]], ['2, k, 9', [0.116765, -0.61602, 1.0]], ['2, k, 10', [0.172789, -0.820275, 1.0]], ['2, k, 11', [0.167937, -0.882845, 1.0]], ['2, k, 12', [-0.239011, -0.846829, 1.0]], ['2, k, 13', [-0.267705, -1.17154, 1.0]], ['2, k, 14', [-0.272628, -1.44531, 1.0]], ['2, k, 15', [-0.236367, -1.50893, 1.0]], ['2, k, 16', [-0.0854531, -0.851308, 1.0]], ['2, k, 17', [-0.0491055, -1.16095, 1.0]], ['2, k, 18', [-0.0734201, -1.46034, 1.0]], ['2, k, 19', [-0.0394767, -1.51782, 1.0]], ['2, k, 20', [-0.15054, -0.376601, 1.0]], ['2, k, 21', [-0.484646, -0.932418, 1.0]], ['2, k, 22', [-0.42735, -0.902322, 1.0]], ['2, k, 23', [0.160769, -0.928064, 1.0]], ['2, k, 24', [0.144296, -0.872205, 1.0]]]
[['2, k, 0', [-0.164304, -0.859447, 1.0]], ['2, k, 1', [-0.156507, -0.582396, 1.0]], ['2, k, 2', [-0.148479, -0.308694, 1.0]], ['2, k, 3', [-0.144465, -0.161052, 1.0]], ['2, k, 4', [-0.331258, -0.391752, 1.0]], ['2, k, 5', [-0.433784, -0.609998, 1.0]], ['2, k, 6', [-0.483432, -0.82268, 1.0]], ['2, k, 7', [-0.480439, -0.885596, 1.0]], ['2, k, 8', [0.0338577, -0.391582, 1.0]], ['2, k, 9', [0.116847, -0.616249, 1.0]], ['2, k, 10', [0.172875, -0.820151, 1.0]], ['2, k, 11', [0.167899, -0.881354, 1.0]], ['2, k, 12', [-0.239086, -0.846937, 1.0]], ['2, k, 13', [-0.267648, -1.17147, 1.0]], ['2, k, 14', [-0.273757, -1.4451, 1.0]], ['2, k, 15', [-0.236572, -1.50955, 1.0]], ['2, k, 16', [-0.0855658, -0.851467, 1.0]], ['2, k, 17', [-0.0492333, -1.16149, 1.0]], ['2, k, 18', [-0.0745276, -1.46133, 1.0]], ['2, k, 19', [-0.0383647, -1.5168, 1.0]], ['2, k, 20', [-0.150554, -0.37677, 1.0]], ['2, k, 21', [-0.480919, -0.933293, 1.0]], ['2, k, 22', [-0.42633, -0.901415, 1.0]], ['2, k, 23', [0.167268, -0.92247, 1.0]], ['2, k, 24', [0.0943158, -0.892111, 1.0]]]
[['2, k, 0', [-0.164301, -0.859584, 1.0]], ['2, k, 1', [-0.156577, -0.582551, 1.0]], ['2, k, 2', [-0.148564, -0.30881, 1.0]], ['2, k, 3', [-0.144551, -0.161147, 1.0]], ['2, k, 4', [-0.331428, -0.391751, 1.0]], ['2, k, 5', [-0.434004, -0.609933, 1.0]], ['2, k, 6', [-0.480428, -0.826651, 1.0]], ['2, k, 7', [-0.479492, -0.884125, 1.0]], ['2, k, 8', [0.0337432, -0.391858, 1.0]], ['2, k, 9', [0.117118, -0.616408, 1.0]], ['2, k, 10', [0.173514, -0.819523, 1.0]], ['2, k, 11', [0.168307, -0.880389, 1.0]], ['2, k, 12', [-0.239065, -0.847021, 1.0]], ['2, k, 13', [-0.267638, -1.17148, 1.0]], ['2, k, 14', [-0.272808, -1.44554, 1.0]], ['2, k, 15', [-0.231801, -1.509, 1.0]], ['2, k, 16', [-0.0855984, -0.85166, 1.0]], ['2, k, 17', [-0.0492187, -1.16192, 1.0]], ['2, k, 18', [-0.0748009, -1.46177, 1.0]], ['2, k, 19', [-0.0458458, -1.52484, 1.0]], ['2, k, 20', [-0.15064, -0.376897, 1.0]], ['2, k, 21', [-0.480432, -0.926053, 1.0]], ['2, k, 22', [-0.425908, -0.901755, 1.0]], ['2, k, 23', [0.161811, -0.92247, 1.0]], ['2, k, 24', [0.0948347, -0.889799, 1.0]]]
[['2, k, 0', [-0.164374, -0.859721, 1.0]], ['2, k, 1', [-0.156618, -0.582664, 1.0]], ['2, k, 2', [-0.148576, -0.308906, 1.0]], ['2, k, 3', [-0.144725, -0.161219, 1.0]], ['2, k, 4', [-0.331612, -0.391921, 1.0]], ['2, k, 5', [-0.434126, -0.610183, 1.0]], ['2, k, 6', [-0.480613, -0.82543, 1.0]], ['2, k, 7', [-0.478948, -0.886296, 1.0]], ['2, k, 8', [0.0336038, -0.392066, 1.0]], ['2, k, 9', [0.117547, -0.61642, 1.0]], ['2, k, 10', [0.174414, -0.818312, 1.0]], ['2, k, 11', [0.172008, -0.878784, 1.0]], ['2, k, 12', [-0.239123, -0.84714, 1.0]], ['2, k, 13', [-0.267733, -1.17133, 1.0]], ['2, k, 14', [-0.27288, -1.44552, 1.0]], ['2, k, 15', [-0.274231, -1.49387, 1.0]], ['2, k, 16', [-0.0856827, -0.851805, 1.0]], ['2, k, 17', [-0.0493543, -1.16205, 1.0]], ['2, k, 18', [-0.0745403, -1.46113, 1.0]], ['2, k, 19', [-0.042826, -1.52168, 1.0]], ['2, k, 20', [-0.15066, -0.376994, 1.0]], ['2, k, 21', [-0.482777, -0.93515, 1.0]], ['2, k, 22', [-0.426437, -0.900913, 1.0]], ['2, k, 23', [0.160659, -0.920749, 1.0]], ['2, k, 24', [0.0989576, -0.889577, 1.0]]]
[['2, k, 0', [-0.164421, -0.859792, 1.0]], ['2, k, 1', [-0.156689, -0.582751, 1.0]], ['2, k, 2', [-0.148641, -0.308969, 1.0]], ['2, k, 3', [-0.144936, -0.161391, 1.0]], ['2, k, 4', [-0.331804, -0.392044, 1.0]], ['2, k, 5', [-0.434315, -0.610313, 1.0]], ['2, k, 6', [-0.480816, -0.823278, 1.0]], ['2, k, 7', [-0.480627, -0.883973, 1.0]], ['2, k, 8', [0.0334491, -0.392066, 1.0]], ['2, k, 9', [0.118102, -0.61627, 1.0]], ['2, k, 10', [0.174822, -0.817571, 1.0]], ['2, k, 11', [0.172588, -0.876738, 1.0]], ['2, k, 12', [-0.239174, -0.8472, 1.0]], ['2, k, 13', [-0.267712, -1.17139, 1.0]], ['2, k, 14', [-0.273899, -1.44483, 1.0]], ['2, k, 15', [-0.27529, -1.49314, 1.0]], ['2, k, 16', [-0.0857286, -0.851888, 1.0]], ['2, k, 17', [-0.0494217, -1.1621, 1.0]], ['2, k, 18', [-0.0741653, -1.461, 1.0]], ['2, k, 19', [-0.043676, -1.52154, 1.0]], ['2, k, 20', [-0.150729, -0.377065, 1.0]], ['2, k, 21', [-0.485237, -0.932165, 1.0]], ['2, k, 22', [-0.426231, -0.901038, 1.0]], ['2, k, 23', [0.172565, -0.915765, 1.0]], ['2, k, 24', [0.103782, -0.886436, 1.0]]]
[['2, k, 0', [-0.164418, -0.859889, 1.0]], ['2, k, 1', [-0.156731, -0.582932, 1.0]], ['2, k, 2', [-0.148715, -0.309199, 1.0]], ['2, k, 3', [-0.145092, -0.161544, 1.0]], ['2, k, 4', [-0.332015, -0.392251, 1.0]], ['2, k, 5', [-0.434484, -0.610562, 1.0]], ['2, k, 6', [-0.480959, -0.82205, 1.0]], ['2, k, 7', [-0.478317, -0.880825, 1.0]], ['2, k, 8', [0.0332451, -0.392045, 1.0]], ['2, k, 9', [0.11991, -0.6156, 1.0]], ['2, k, 10', [0.175546, -0.815879, 1.0]], ['2, k, 11', [0.16915, -0.873806, 1.0]], ['2, k, 12', [-0.239164, -0.847283, 1.0]], ['2, k, 13', [-0.267711, -1.17153, 1.0]], ['2, k, 14', [-0.273217, -1.44632, 1.0]], ['2, k, 15', [-0.274418, -1.49469, 1.0]], ['2, k, 16', [-0.0857357, -0.85199, 1.0]], ['2, k, 17', [-0.0492281, -1.16289, 1.0]], ['2, k, 18', [-0.0737768, -1.46109, 1.0]], ['2, k, 19', [-0.0442884, -1.52256, 1.0]], ['2, k, 20', [-0.150798, -0.377286, 1.0]], ['2, k, 21', [-0.476761, -0.924822, 1.0]], ['2, k, 22', [-0.42458, -0.898206, 1.0]], ['2, k, 23', [0.169252, -0.908601, 1.0]], ['2, k, 24', [0.0962748, -0.883854, 1.0]]]
