[['2, k, 0', [-0.127501, -0.786203, 1.0]], ['2, k, 1', [-0.130265, -0.468789, 1.0]], ['2, k, 2', [-0.132469, -0.155707, 1.0]], ['2, k, 3', [-0.135813, -0.01861, 1.0]], ['2, k, 4', [-0.302739, -0.267502, 1.0]], ['2, k, 5', [-0.404131, -0.43499, 1.0]], ['2, k, 6', [-0.474304, -0.576644, 1.0]], ['2, k, 7', [-0.49313, -0.61616, 1.0]], ['2, k, 8', [0.0453189, -0.289346, 1.0]], ['2, k, 9', [0.149104, -0.437685, 1.0]], ['2, k, 10', [0.172344, -0.566362, 1.0]], ['2, k, 11', [0.173865, -0.605633, 1.0]], ['2, k, 12', [-0.205259, -0.772795, 1.0]], ['2, k, 13', [-0.311135, -1.06706, 1.0]], ['2, k, 14', [-0.267671, -1.14568, 1.0]], ['2, k, 15', [-0.294454, -1.22421, 1.0]], ['2, k, 16', [-0.0470025, -0.782687, 1.0]], ['2, k, 17', [-0.0131791, -1.02941, 1.0]], ['2, k, 18', [-0.035217, -1.15359, 1.0]], ['2, k, 19', [-0.0179375, -1.23349, 1.0]], ['2, k, 20', [-0.132018, -0.233461, 1.0]], ['2, k, 21', [-0.50342, -0.64341, 1.0]], ['2, k, 22', [-0.448137, -0.633776, 1.0]], ['2, k, 23', [0.186951, -0.629426, 1.0]], ['2, k, 24', [0.21102, -0.605546, 1.0]]]
[['2, k, 0', [-0.113464, -0.737792, 1.0]], ['2, k, 1', [-0.129735, -0.426889, 1.0]], ['2, k, 2', [-0.14608, -0.121075, 1.0]], ['2, k, 3', [-0.147679, -0.0146641, 1.0]], ['2, k, 4', [-0.192845, -0.2211, 1.0]], ['2, k, 5', [-0.0025972, -0.251402, 1.0]], ['2, k, 6', [0.172168, -0.231177, 1.0]], ['2, k, 7', [0.209219, -0.21468, 1.0]], ['2, k, 8', [-0.0240495, -0.17744, 1.0]], ['2, k, 9', [0.119896, -0.160612, 1.0]], ['2, k, 10', [0.234952, -0.232732, 1.0]], ['2, k, 11', [0.27248, -0.22084, 1.0]], ['2, k, 12', [-0.153724, -0.727387, 1.0]], ['2, k, 13', [-0.255026, -1.05266, 1.0]], ['2, k, 14', [-0.295471, -1.36324, 1.0]], ['2, k, 15', [-0.264965, -1.22179, 1.0]], ['2, k, 16', [-0.0751287, -0.731572, 1.0]], ['2, k, 17', [0.0121273, -1.06138, 1.0]], ['2, k, 18', [0.0224776, -1.38217, 1.0]], ['2, k, 19', [0.00179423, -1.23898, 1.0]], ['2, k, 20', [-0.142159, -0.196916, 1.0]], ['2, k, 21', [0.229567, -0.212821, 1.0]], ['2, k, 22', [0.242737, -0.235709, 1.0]], ['2, k, 23', [0.31754, -0.230147, 1.0]], ['2, k, 24', [0.237618, -0.214001, 1.0]]]
[['2, k, 0', [-0.114035, -0.737349, 1.0]], ['2, k, 1', [-0.130319, -0.427764, 1.0]], ['2, k, 2', [-0.146281, -0.124258, 1.0]], ['2, k, 3', [-0.150666, -0.0178249, 1.0]], ['2, k, 4', [-0.197822, -0.219443, 1.0]], ['2, k, 5', [-0.00326608, -0.248953, 1.0]], ['2, k, 6', [0.165289, -0.224073, 1.0]], ['2, k, 7', [0.190401, -0.216035, 1.0]], ['2, k, 8', [-0.027393, -0.172966, 1.0]], ['2, k, 9', [0.117001, -0.15565, 1.0]], ['2, k, 10', [0.228177, -0.227964, 1.0]], ['2, k, 11', [0.276802, -0.225719, 1.0]], ['2, k, 12', [-0.15432, -0.726593, 1.0]], ['2, k, 13', [-0.259763, -1.05105, 1.0]], ['2, k, 14', [-0.298641, -1.36242, 1.0]], ['2, k, 15', [-0.265361, -1.22116, 1.0]], ['2, k, 16', [-0.0752409, -0.731379, 1.0]], ['2, k, 17', [0.0105003, -1.06161, 1.0]], ['2, k, 18', [0.023013, -1.38231, 1.0]], ['2, k, 19', [0.0018637, -1.23908, 1.0]], ['2, k, 20', [-0.142485, -0.199446, 1.0]], ['2, k, 21', [0.207835, -0.212693, 1.0]], ['2, k, 22', [0.223934, -0.235316, 1.0]], ['2, k, 23', [0.316772, -0.234505, 1.0]], ['2, k, 24', [0.252168, -0.226233, 1.0]]]
[['2, k, 0', [-0.114381, -0.737018, 1.0]], ['2, k, 1', [-0.130853, -0.428178, 1.0]], ['2, k, 2', [-0.146991, -0.125991, 1.0]], ['2, k, 3', [-0.154234, -0.019723, 1.0]], ['2, k, 4', [-0.205069, -0.220955, 1.0]], ['2, k, 5', [-0.0161203, -0.246101, 1.0]], ['2, k, 6', [0.151115, -0.220162, 1.0]], ['2, k, 7', [0.163031, -0.214916, 1.0]], ['2, k, 8', [-0.00242324, -0.190222, 1.0]], ['2, k, 9', [0.142786, -0.172297, 1.0]], ['2, k, 10', [0.322533, -0.235661, 1.0]], ['2, k, 11', [0.403509, -0.239459, 1.0]], ['2, k, 12', [-0.156726, -0.726463, 1.0]], ['2, k, 13', [-0.258809, -1.05172, 1.0]], ['2, k, 14', [-0.29568, -1.36302, 1.0]], ['2, k, 15', [-0.266547, -1.22128, 1.0]], ['2, k, 16', [-0.0738052, -0.730457, 1.0]], ['2, k, 17', [0.00826341, -1.06175, 1.0]], ['2, k, 18', [0.0198317, -1.38237, 1.0]], ['2, k, 19', [0.00146485, -1.23863, 1.0]], ['2, k, 20', [-0.143156, -0.20083, 1.0]], ['2, k, 21', [0.182693, -0.212136, 1.0]], ['2, k, 22', [0.191355, -0.229166, 1.0]], ['2, k, 23', [0.4492, -0.259226, 1.0]], ['2, k, 24', [0.450521, -0.251483, 1.0]]]
[['2, k, 0', [-0.114201, -0.736034, 1.0]], ['2, k, 1', [-0.131476, -0.427883, 1.0]], ['2, k, 2', [-0.149367, -0.125932, 1.0]], ['2, k, 3', [-0.155993, -0.0196493, 1.0]], ['2, k, 4', [-0.209768, -0.222264, 1.0]], ['2, k, 5', [-0.0350506, -0.24538, 1.0]], ['2, k, 6', [0.101705, -0.225561, 1.0]], ['2, k, 7', [0.135808, -0.218064, 1.0]], ['2, k, 8', [-0.00101413, -0.190507, 1.0]], ['2, k, 9', [0.144154, -0.172531, 1.0]], ['2, k, 10', [0.31858, -0.235502, 1.0]], ['2, k, 11', [0.396364, -0.238575, 1.0]], ['2, k, 12', [-0.157446, -0.725544, 1.0]], ['2, k, 13', [-0.260076, -1.05071, 1.0]], ['2, k, 14', [-0.297753, -1.3621, 1.0]], ['2, k, 15', [-0.267227, -1.22042, 1.0]], ['2, k, 16', [-0.0708143, -0.728814, 1.0]], ['2, k, 17', [0.00436046, -1.06177, 1.0]], ['2, k, 18', [0.0166514, -1.38214, 1.0]], ['2, k, 19', [0.0012855, -1.23794, 1.0]], ['2, k, 20', [-0.144947, -0.200716, 1.0]], ['2, k, 21', [0.155644, -0.214958, 1.0]], ['2, k, 22', [0.171926, -0.22975, 1.0]], ['2, k, 23', [0.447419, -0.255842, 1.0]], ['2, k, 24', [0.42119, -0.221669, 1.0]]]
[['2, k, 0', [-0.114073, -0.736066, 1.0]], ['2, k, 1', [-0.132103, -0.428808, 1.0]], ['2, k, 2', [-0.151282, -0.127965, 1.0]], ['2, k, 3', [-0.159413, -0.0218671, 1.0]], ['2, k, 4', [-0.219691, -0.222579, 1.0]], ['2, k, 5', [-0.0404444, -0.244094, 1.0]], ['2, k, 6', [0.100941, -0.224843, 1.0]], ['2, k, 7', [0.121555, -0.217417, 1.0]], ['2, k, 8', [0.00108754, -0.191252, 1.0]], ['2, k, 9', [0.146215, -0.173216, 1.0]], ['2, k, 10', [0.245148, -0.233474, 1.0]], ['2, k, 11', [0.393187, -0.236507, 1.0]], ['2, k, 12', [-0.158573, -0.725872, 1.0]], ['2, k, 13', [-0.261299, -1.05087, 1.0]], ['2, k, 14', [-0.298397, -1.36237, 1.0]], ['2, k, 15', [-0.267468, -1.22074, 1.0]], ['2, k, 16', [-0.0671723, -0.729093, 1.0]], ['2, k, 17', [0.00161153, -1.06363, 1.0]], ['2, k, 18', [0.0142677, -1.38398, 1.0]], ['2, k, 19', [0.000785463, -1.23941, 1.0]], ['2, k, 20', [-0.146529, -0.202509, 1.0]], ['2, k, 21', [0.130307, -0.215317, 1.0]], ['2, k, 22', [0.152078, -0.243881, 1.0]], ['2, k, 23', [0.436262, -0.254408, 1.0]], ['2, k, 24', [0.412153, -0.220348, 1.0]]]
[['2, k, 0', [-0.1146, -0.730712, 1.0]], ['2, k, 1', [-0.133223, -0.427776, 1.0]], ['2, k, 2', [-0.15277, -0.12851, 1.0]], ['2, k, 3', [-0.160537, -0.0223733, 1.0]], ['2, k, 4', [-0.222613, -0.223929, 1.0]], ['2, k, 5', [-0.0743672, -0.247269, 1.0]], ['2, k, 6', [0.0383934, -0.229622, 1.0]], ['2, k, 7', [0.0991481, -0.218613, 1.0]], ['2, k, 8', [0.0170279, -0.196886, 1.0]], ['2, k, 9', [0.162037, -0.178715, 1.0]], ['2, k, 10', [0.308531, -0.227974, 1.0]], ['2, k, 11', [0.395819, -0.235977, 1.0]], ['2, k, 12', [-0.163534, -0.711847, 1.0]], ['2, k, 13', [-0.254403, -1.03464, 1.0]], ['2, k, 14', [-0.289236, -1.34707, 1.0]], ['2, k, 15', [-0.26752, -1.20573, 1.0]], ['2, k, 16', [-0.064478, -0.718747, 1.0]], ['2, k, 17', [-0.00379796, -1.05566, 1.0]], ['2, k, 18', [0.00791662, -1.37646, 1.0]], ['2, k, 19', [-0.00106284, -1.2307, 1.0]], ['2, k, 20', [-0.147848, -0.202691, 1.0]], ['2, k, 21', [0.107348, -0.213615, 1.0]], ['2, k, 22', [0.125724, -0.242599, 1.0]], ['2, k, 23', [0.438527, -0.247427, 1.0]], ['2, k, 24', [0.417719, -0.218261, 1.0]]]
[['2, k, 0', [-0.114782, -0.730817, 1.0]], ['2, k, 1', [-0.134218, -0.42841, 1.0]], ['2, k, 2', [-0.15436, -0.12991, 1.0]], ['2, k, 3', [-0.162271, -0.0227549, 1.0]], ['2, k, 4', [-0.234742, -0.223451, 1.0]], ['2, k, 5', [-0.084157, -0.248999, 1.0]], ['2, k, 6', [0.0340322, -0.230576, 1.0]], ['2, k, 7', [0.0684295, -0.216043, 1.0]], ['2, k, 8', [0.0144887, -0.196266, 1.0]], ['2, k, 9', [0.244616, -0.247575, 1.0]], ['2, k, 10', [0.323962, -0.242099, 1.0]], ['2, k, 11', [0.391472, -0.233923, 1.0]], ['2, k, 12', [-0.165835, -0.715149, 1.0]], ['2, k, 13', [-0.258134, -1.03781, 1.0]], ['2, k, 14', [-0.291562, -1.35049, 1.0]], ['2, k, 15', [-0.269788, -1.20892, 1.0]], ['2, k, 16', [-0.0633688, -0.720623, 1.0]], ['2, k, 17', [-0.00638976, -1.05825, 1.0]], ['2, k, 18', [0.00694252, -1.37878, 1.0]], ['2, k, 19', [-0.000678778, -1.2329, 1.0]], ['2, k, 20', [-0.149347, -0.203933, 1.0]], ['2, k, 21', [0.0704249, -0.216017, 1.0]], ['2, k, 22', [0.0963851, -0.226807, 1.0]], ['2, k, 23', [0.434875, -0.247205, 1.0]], ['2, k, 24', [0.398377, -0.21843, 1.0]]]
[['2, k, 0', [-0.114932, -0.730662, 1.0]], ['2, k, 1', [-0.134918, -0.428595, 1.0]], ['2, k, 2', [-0.155407, -0.130663, 1.0]], ['2, k, 3', [-0.163981, -0.0218874, 1.0]], ['2, k, 4', [-0.236239, -0.223407, 1.0]], ['2, k, 5', [-0.0959152, -0.239382, 1.0]], ['2, k, 6', [0.0342612, -0.222295, 1.0]], ['2, k, 7', [0.0403606, -0.21392, 1.0]], ['2, k, 8', [0.022036, -0.19842, 1.0]], ['2, k, 9', [0.244133, -0.24724, 1.0]], ['2, k, 10', [0.350677, -0.227905, 1.0]], ['2, k, 11', [0.388459, -0.232356, 1.0]], ['2, k, 12', [-0.166531, -0.715359, 1.0]], ['2, k, 13', [-0.258072, -1.03747, 1.0]], ['2, k, 14', [-0.291084, -1.35017, 1.0]], ['2, k, 15', [-0.270085, -1.20883, 1.0]], ['2, k, 16', [-0.0626101, -0.722148, 1.0]], ['2, k, 17', [-0.00776077, -1.05975, 1.0]], ['2, k, 18', [0.00641201, -1.38021, 1.0]], ['2, k, 19', [-0.00113253, -1.23436, 1.0]], ['2, k, 20', [-0.150335, -0.204557, 1.0]], ['2, k, 21', [0.0502227, -0.214538, 1.0]], ['2, k, 22', [0.0611691, -0.211506, 1.0]], ['2, k, 23', [0.423776, -0.243981, 1.0]], ['2, k, 24', [0.406257, -0.215599, 1.0]]]
[['2, k, 0', [-0.11561, -0.730047, 1.0]], ['2, k, 1', [-0.136155, -0.428612, 1.0]], ['2, k, 2', [-0.157, -0.131516, 1.0]], ['2, k, 3', [-0.165501, -0.0215315, 1.0]], ['2, k, 4', [-0.239251, -0.228924, 1.0]], ['2, k, 5', [-0.14748, -0.259952, 1.0]], ['2, k, 6', [-0.0298796, -0.236549, 1.0]], ['2, k, 7', [-0.0165066, -0.22127, 1.0]], ['2, k, 8', [0.0276854, -0.200652, 1.0]], ['2, k, 9', [0.209804, -0.22966, 1.0]], ['2, k, 10', [0.351677, -0.231235, 1.0]], ['2, k, 11', [0.387635, -0.231003, 1.0]], ['2, k, 12', [-0.167588, -0.715482, 1.0]], ['2, k, 13', [-0.254207, -1.03802, 1.0]], ['2, k, 14', [-0.297643, -1.35014, 1.0]], ['2, k, 15', [-0.270853, -1.20997, 1.0]], ['2, k, 16', [-0.0626085, -0.722112, 1.0]], ['2, k, 17', [-0.00875002, -1.05973, 1.0]], ['2, k, 18', [0.00602728, -1.38005, 1.0]], ['2, k, 19', [-0.00125971, -1.2342, 1.0]], ['2, k, 20', [-0.151855, -0.205202, 1.0]], ['2, k, 21', [0.0239563, -0.214877, 1.0]], ['2, k, 22', [0.0329594, -0.239286, 1.0]], ['2, k, 23', [0.427907, -0.241397, 1.0]], ['2, k, 24', [0.425717, -0.216974, 1.0]]]
[['2, k, 0', [-0.116411, -0.730153, 1.0]], ['2, k, 1', [-0.138007, -0.429337, 1.0]], ['2, k, 2', [-0.159642, -0.133032, 1.0]], ['2, k, 3', [-0.166681, -0.02181, 1.0]], ['2, k, 4', [-0.240586, -0.227252, 1.0]], ['2, k, 5', [-0.151413, -0.255119, 1.0]], ['2, k, 6', [-0.033633, -0.232448, 1.0]], ['2, k, 7', [-0.0253092, -0.217797, 1.0]], ['2, k, 8', [0.0285707, -0.201236, 1.0]], ['2, k, 9', [0.272208, -0.235976, 1.0]], ['2, k, 10', [0.397772, -0.223276, 1.0]], ['2, k, 11', [0.393664, -0.230229, 1.0]], ['2, k, 12', [-0.169951, -0.716623, 1.0]], ['2, k, 13', [-0.257829, -1.0394, 1.0]], ['2, k, 14', [-0.296901, -1.35158, 1.0]], ['2, k, 15', [-0.271966, -1.21114, 1.0]], ['2, k, 16', [-0.0626957, -0.722633, 1.0]], ['2, k, 17', [-0.0101088, -1.0604, 1.0]], ['2, k, 18', [0.0042461, -1.3808, 1.0]], ['2, k, 19', [-0.00215509, -1.23495, 1.0]], ['2, k, 20', [-0.154331, -0.206535, 1.0]], ['2, k, 21', [0.00433391, -0.215422, 1.0]], ['2, k, 22', [0.0144821, -0.216819, 1.0]], ['2, k, 23', [0.424918, -0.243624, 1.0]], ['2, k, 24', [0.431985, -0.22581, 1.0]]]
[['2, k, 0', [-0.117217, -0.730273, 1.0]], ['2, k, 1', [-0.140465, -0.430094, 1.0]], ['2, k, 2', [-0.163998, -0.134641, 1.0]], ['2, k, 3', [-0.168417, -0.0219436, 1.0]], ['2, k, 4', [-0.243664, -0.227184, 1.0]], ['2, k, 5', [-0.180223, -0.244949, 1.0]], ['2, k, 6', [-0.0589796, -0.222818, 1.0]], ['2, k, 7', [-0.0292428, -0.21023, 1.0]], ['2, k, 8', [0.0291278, -0.203227, 1.0]], ['2, k, 9', [0.212163, -0.218122, 1.0]], ['2, k, 10', [0.351265, -0.225941, 1.0]], ['2, k, 11', [0.391945, -0.229308, 1.0]], ['2, k, 12', [-0.173779, -0.717633, 1.0]], ['2, k, 13', [-0.257041, -1.04279, 1.0]], ['2, k, 14', [-0.296513, -1.35491, 1.0]], ['2, k, 15', [-0.274673, -1.2137, 1.0]], ['2, k, 16', [-0.0625507, -0.72456, 1.0]], ['2, k, 17', [-0.00979503, -1.06309, 1.0]], ['2, k, 18', [0.00265655, -1.3837, 1.0]], ['2, k, 19', [-0.00291354, -1.23768, 1.0]], ['2, k, 20', [-0.158205, -0.207937, 1.0]], ['2, k, 21', [-0.0228673, -0.209539, 1.0]], ['2, k, 22', [0.00586194, -0.213364, 1.0]], ['2, k, 23', [0.415329, -0.237094, 1.0]], ['2, k, 24', [0.426205, -0.219868, 1.0]]]
[['2, k, 0', [-0.119211, -0.729602, 1.0]], ['2, k, 1', [-0.14252, -0.429844, 1.0]], ['2, k, 2', [-0.165705, -0.134667, 1.0]], ['2, k, 3', [-0.169711, -0.0220658, 1.0]], ['2, k, 4', [-0.246242, -0.227623, 1.0]], ['2, k, 5', [-0.217886, -0.248541, 1.0]], ['2, k, 6', [-0.071706, -0.213606, 1.0]], ['2, k, 7', [-0.0760203, -0.206099, 1.0]], ['2, k, 8', [0.0269755, -0.202654, 1.0]], ['2, k, 9', [0.209921, -0.217702, 1.0]], ['2, k, 10', [0.34399, -0.21984, 1.0]], ['2, k, 11', [0.388946, -0.229558, 1.0]], ['2, k, 12', [-0.175879, -0.717123, 1.0]], ['2, k, 13', [-0.264505, -1.04137, 1.0]], ['2, k, 14', [-0.296986, -1.35456, 1.0]], ['2, k, 15', [-0.2753, -1.21317, 1.0]], ['2, k, 16', [-0.0643524, -0.724144, 1.0]], ['2, k, 17', [-0.0102234, -1.06256, 1.0]], ['2, k, 18', [0.00259375, -1.38328, 1.0]], ['2, k, 19', [-0.0058512, -1.2374, 1.0]], ['2, k, 20', [-0.160015, -0.207914, 1.0]], ['2, k, 21', [-0.0616356, -0.207492, 1.0]], ['2, k, 22', [-0.0442257, -0.211406, 1.0]], ['2, k, 23', [0.418171, -0.2424, 1.0]], ['2, k, 24', [0.422217, -0.220983, 1.0]]]
[['2, k, 0', [-0.119852, -0.728846, 1.0]], ['2, k, 1', [-0.144157, -0.429482, 1.0]], ['2, k, 2', [-0.168798, -0.134962, 1.0]], ['2, k, 3', [-0.169811, -0.021948, 1.0]], ['2, k, 4', [-0.248559, -0.227498, 1.0]], ['2, k, 5', [-0.219312, -0.247779, 1.0]], ['2, k, 6', [-0.0745658, -0.21392, 1.0]], ['2, k, 7', [-0.101512, -0.204207, 1.0]], ['2, k, 8', [0.0273681, -0.201863, 1.0]], ['2, k, 9', [0.208809, -0.216823, 1.0]], ['2, k, 10', [0.343197, -0.219516, 1.0]], ['2, k, 11', [0.380158, -0.228646, 1.0]], ['2, k, 12', [-0.176285, -0.716566, 1.0]], ['2, k, 13', [-0.265336, -1.0406, 1.0]], ['2, k, 14', [-0.297055, -1.35379, 1.0]], ['2, k, 15', [-0.275497, -1.21218, 1.0]], ['2, k, 16', [-0.0645585, -0.723692, 1.0]], ['2, k, 17', [-0.0115384, -1.06218, 1.0]], ['2, k, 18', [-0.0011324, -1.38333, 1.0]], ['2, k, 19', [-0.00704266, -1.23737, 1.0]], ['2, k, 20', [-0.162716, -0.208019, 1.0]], ['2, k, 21', [-0.103538, -0.207426, 1.0]], ['2, k, 22', [-0.07484, -0.204811, 1.0]], ['2, k, 23', [0.391071, -0.235394, 1.0]], ['2, k, 24', [0.415687, -0.224815, 1.0]]]
[['2, k, 0', [-0.12059, -0.728921, 1.0]], ['2, k, 1', [-0.144613, -0.429728, 1.0]], ['2, k, 2', [-0.168776, -0.135439, 1.0]], ['2, k, 3', [-0.170767, -0.0217954, 1.0]], ['2, k, 4', [-0.252369, -0.228117, 1.0]], ['2, k, 5', [-0.37237, -0.272421, 1.0]], ['2, k, 6', [-0.175167, -0.225478, 1.0]], ['2, k, 7', [-0.141315, -0.201369, 1.0]], ['2, k, 8', [0.0278919, -0.205673, 1.0]], ['2, k, 9', [0.206994, -0.219755, 1.0]], ['2, k, 10', [0.295991, -0.282858, 1.0]], ['2, k, 11', [0.354456, -0.228915, 1.0]], ['2, k, 12', [-0.177752, -0.717022, 1.0]], ['2, k, 13', [-0.267406, -1.04076, 1.0]], ['2, k, 14', [-0.300536, -1.35351, 1.0]], ['2, k, 15', [-0.275422, -1.21247, 1.0]], ['2, k, 16', [-0.0645602, -0.723736, 1.0]], ['2, k, 17', [-0.0123008, -1.06226, 1.0]], ['2, k, 18', [-0.00224854, -1.38319, 1.0]], ['2, k, 19', [-0.00800016, -1.23721, 1.0]], ['2, k, 20', [-0.16287, -0.208439, 1.0]], ['2, k, 21', [-0.123944, -0.201191, 1.0]], ['2, k, 22', [-0.107797, -0.208665, 1.0]], ['2, k, 23', [0.390796, -0.23906, 1.0]], ['2, k, 24', [0.404187, -0.220082, 1.0]]]
[['2, k, 0', [-0.121374, -0.728585, 1.0]], ['2, k, 1', [-0.144842, -0.429979, 1.0]], ['2, k, 2', [-0.168453, -0.136874, 1.0]], ['2, k, 3', [-0.171775, -0.0211457, 1.0]], ['2, k, 4', [-0.259282, -0.230756, 1.0]], ['2, k, 5', [-0.34902, -0.271383, 1.0]], ['2, k, 6', [-0.168213, -0.225525, 1.0]], ['2, k, 7', [-0.15068, -0.201217, 1.0]], ['2, k, 8', [0.0275853, -0.213826, 1.0]], ['2, k, 9', [0.211045, -0.217006, 1.0]], ['2, k, 10', [0.305224, -0.236782, 1.0]], ['2, k, 11', [0.344975, -0.231438, 1.0]], ['2, k, 12', [-0.179528, -0.717288, 1.0]], ['2, k, 13', [-0.267723, -1.04134, 1.0]], ['2, k, 14', [-0.300287, -1.35418, 1.0]], ['2, k, 15', [-0.275593, -1.21311, 1.0]], ['2, k, 16', [-0.0640822, -0.722729, 1.0]], ['2, k, 17', [-0.0159902, -1.06185, 1.0]], ['2, k, 18', [-0.00387547, -1.38225, 1.0]], ['2, k, 19', [-0.00929655, -1.23626, 1.0]], ['2, k, 20', [-0.162777, -0.209493, 1.0]], ['2, k, 21', [-0.18169, -0.199826, 1.0]], ['2, k, 22', [-0.151944, -0.207766, 1.0]], ['2, k, 23', [0.317562, -0.23474, 1.0]], ['2, k, 24', [0.39165, -0.229262, 1.0]]]
[['2, k, 0', [-0.123827, -0.727446, 1.0]], ['2, k, 1', [-0.145657, -0.430446, 1.0]], ['2, k, 2', [-0.168204, -0.139222, 1.0]], ['2, k, 3', [-0.173371, -0.0214164, 1.0]], ['2, k, 4', [-0.265616, -0.237939, 1.0]], ['2, k, 5', [-0.332457, -0.288328, 1.0]], ['2, k, 6', [-0.160417, -0.234416, 1.0]], ['2, k, 7', [-0.173036, -0.199362, 1.0]], ['2, k, 8', [0.027508, -0.214308, 1.0]], ['2, k, 9', [0.210862, -0.217551, 1.0]], ['2, k, 10', [0.304853, -0.237332, 1.0]], ['2, k, 11', [0.337968, -0.23105, 1.0]], ['2, k, 12', [-0.183492, -0.716342, 1.0]], ['2, k, 13', [-0.265487, -1.04232, 1.0]], ['2, k, 14', [-0.300876, -1.35467, 1.0]], ['2, k, 15', [-0.275767, -1.21368, 1.0]], ['2, k, 16', [-0.0648664, -0.721823, 1.0]], ['2, k, 17', [-0.0157317, -1.06088, 1.0]], ['2, k, 18', [-0.00503253, -1.38114, 1.0]], ['2, k, 19', [-0.010607, -1.23516, 1.0]], ['2, k, 20', [-0.162887, -0.211248, 1.0]], ['2, k, 21', [-0.197916, -0.196339, 1.0]], ['2, k, 22', [-0.182706, -0.208102, 1.0]], ['2, k, 23', [0.344666, -0.237808, 1.0]], ['2, k, 24', [0.376763, -0.224096, 1.0]]]
[['2, k, 0', [-0.125727, -0.730845, 1.0]], ['2, k, 1', [-0.147217, -0.43264, 1.0]], ['2, k, 2', [-0.169467, -0.140496, 1.0]], ['2, k, 3', [-0.174428, -0.0214432, 1.0]], ['2, k, 4', [-0.256833, -0.268722, 1.0]], ['2, k, 5', [-0.298646, -0.415198, 1.0]], ['2, k, 6', [-0.220175, -0.348335, 1.0]], ['2, k, 7', [-0.225307, -0.193432, 1.0]], ['2, k, 8', [0.0269266, -0.22276, 1.0]], ['2, k, 9', [0.201412, -0.273772, 1.0]], ['2, k, 10', [0.26569, -0.242819, 1.0]], ['2, k, 11', [0.315917, -0.231953, 1.0]], ['2, k, 12', [-0.187692, -0.722169, 1.0]], ['2, k, 13', [-0.266769, -1.04864, 1.0]], ['2, k, 14', [-0.301775, -1.36116, 1.0]], ['2, k, 15', [-0.277223, -1.21998, 1.0]], ['2, k, 16', [-0.0644614, -0.725335, 1.0]], ['2, k, 17', [-0.0159336, -1.06462, 1.0]], ['2, k, 18', [-0.00576054, -1.38454, 1.0]], ['2, k, 19', [-0.010741, -1.23851, 1.0]], ['2, k, 20', [-0.164172, -0.212829, 1.0]], ['2, k, 21', [-0.259393, -0.189338, 1.0]], ['2, k, 22', [-0.171548, -0.19775, 1.0]], ['2, k, 23', [0.34365, -0.243108, 1.0]], ['2, k, 24', [0.360824, -0.226127, 1.0]]]
[['2, k, 0', [-0.127561, -0.732621, 1.0]], ['2, k, 1', [-0.147836, -0.433366, 1.0]], ['2, k, 2', [-0.16914, -0.140466, 1.0]], ['2, k, 3', [-0.175274, -0.0210516, 1.0]], ['2, k, 4', [-0.257782, -0.266777, 1.0]], ['2, k, 5', [-0.303925, -0.412436, 1.0]], ['2, k, 6', [-0.228217, -0.346211, 1.0]], ['2, k, 7', [-0.249607, -0.193576, 1.0]], ['2, k, 8', [0.0265996, -0.223538, 1.0]], ['2, k, 9', [0.201443, -0.273966, 1.0]], ['2, k, 10', [0.26599, -0.243268, 1.0]], ['2, k, 11', [0.304487, -0.23321, 1.0]], ['2, k, 12', [-0.19078, -0.724465, 1.0]], ['2, k, 13', [-0.271748, -1.04992, 1.0]], ['2, k, 14', [-0.302175, -1.36327, 1.0]], ['2, k, 15', [-0.277658, -1.22226, 1.0]], ['2, k, 16', [-0.0647464, -0.726563, 1.0]], ['2, k, 17', [-0.0168542, -1.06594, 1.0]], ['2, k, 18', [-0.0064472, -1.38562, 1.0]], ['2, k, 19', [-0.0131733, -1.2397, 1.0]], ['2, k, 20', [-0.164125, -0.213075, 1.0]], ['2, k, 21', [-0.263164, -0.187525, 1.0]], ['2, k, 22', [-0.177644, -0.198164, 1.0]], ['2, k, 23', [0.327788, -0.246576, 1.0]], ['2, k, 24', [0.238745, -0.229981, 1.0]]]
