[['2, k, 0', [-0.249446, -0.480291, 1.0]], ['2, k, 1', [-0.234848, -0.157365, 1.0]], ['2, k, 2', [-0.219459, 0.159267, 1.0]], ['2, k, 3', [-0.195794, 0.311822, 1.0]], ['2, k, 4', [-0.397637, 0.0752874, 1.0]], ['2, k, 5', [-0.470752, -0.226233, 1.0]], ['2, k, 6', [-0.506908, -0.475848, 1.0]], ['2, k, 7', [-0.510644, -0.534009, 1.0]], ['2, k, 8', [-0.0575663, 0.0595867, 1.0]], ['2, k, 9', [-0.000694044, -0.223392, 1.0]], ['2, k, 10', [0.0265246, -0.473701, 1.0]], ['2, k, 11', [0.0199067, -0.533374, 1.0]], ['2, k, 12', [-0.323839, -0.47085, 1.0]], ['2, k, 13', [-0.348062, -0.924694, 1.0]], ['2, k, 14', [-0.393472, -1.30236, 1.0]], ['2, k, 15', [-0.390137, -1.36914, 1.0]], ['2, k, 16', [-0.168945, -0.477959, 1.0]], ['2, k, 17', [-0.177713, -0.997372, 1.0]], ['2, k, 18', [-0.184866, -1.33281, 1.0]], ['2, k, 19', [-0.158936, -1.35938, 1.0]], ['2, k, 20', [-0.22346, 0.0809682, 1.0]], ['2, k, 21', [-0.510414, -0.61452, 1.0]], ['2, k, 22', [-0.542344, -0.51798, 1.0]], ['2, k, 23', [0.00208242, -0.613629, 1.0]], ['2, k, 24', [0.051487, -0.550808, 1.0]]]
[['2, k, 0', [-0.277016, -0.481169, 1.0]], ['2, k, 1', [-0.237287, -0.159133, 1.0]], ['2, k, 2', [-0.203176, 0.157572, 1.0]], ['2, k, 3', [-0.182411, 0.30896, 1.0]], ['2, k, 4', [-0.377261, 0.0884534, 1.0]], ['2, k, 5', [-0.59191, -0.0269684, 1.0]], ['2, k, 6', [-0.504863, -0.257703, 1.0]], ['2, k, 7', [-0.463192, -0.324109, 1.0]], ['2, k, 8', [-0.0385772, 0.06994, 1.0]], ['2, k, 9', [0.0736911, -0.121504, 1.0]], ['2, k, 10', [-0.0270078, -0.32822, 1.0]], ['2, k, 11', [-0.0916097, -0.36574, 1.0]], ['2, k, 12', [-0.349703, -0.465292, 1.0]], ['2, k, 13', [-0.380073, -0.841236, 1.0]], ['2, k, 14', [-0.392474, -1.2293, 1.0]], ['2, k, 15', [-0.391327, -1.34695, 1.0]], ['2, k, 16', [-0.197825, -0.4846, 1.0]], ['2, k, 17', [-0.186113, -0.917699, 1.0]], ['2, k, 18', [-0.18527, -1.30713, 1.0]], ['2, k, 19', [-0.112244, -1.36719, 1.0]], ['2, k, 20', [-0.21072, 0.079165, 1.0]], ['2, k, 21', [-0.424687, -0.39432, 1.0]], ['2, k, 22', [-0.416307, -0.280212, 1.0]], ['2, k, 23', [-0.122052, -0.453885, 1.0]], ['2, k, 24', [-0.117108, -0.330761, 1.0]]]
[['2, k, 0', [-0.279152, -0.482826, 1.0]], ['2, k, 1', [-0.238641, -0.160875, 1.0]], ['2, k, 2', [-0.202492, 0.15456, 1.0]], ['2, k, 3', [-0.181065, 0.306783, 1.0]], ['2, k, 4', [-0.377293, 0.0889665, 1.0]], ['2, k, 5', [-0.596086, -0.019329, 1.0]], ['2, k, 6', [-0.50969, -0.254291, 1.0]], ['2, k, 7', [-0.474734, -0.317618, 1.0]], ['2, k, 8', [-0.0388305, 0.0701792, 1.0]], ['2, k, 9', [0.0680214, -0.129541, 1.0]], ['2, k, 10', [-0.0315115, -0.338924, 1.0]], ['2, k, 11', [-0.102326, -0.379052, 1.0]], ['2, k, 12', [-0.351731, -0.467248, 1.0]], ['2, k, 13', [-0.380851, -0.966123, 1.0]], ['2, k, 14', [-0.404843, -1.29132, 1.0]], ['2, k, 15', [-0.393234, -1.35823, 1.0]], ['2, k, 16', [-0.199866, -0.485935, 1.0]], ['2, k, 17', [-0.192196, -0.931144, 1.0]], ['2, k, 18', [-0.184625, -1.3102, 1.0]], ['2, k, 19', [-0.179958, -1.35677, 1.0]], ['2, k, 20', [-0.210935, 0.076674, 1.0]], ['2, k, 21', [-0.44905, -0.387102, 1.0]], ['2, k, 22', [-0.418947, -0.279184, 1.0]], ['2, k, 23', [-0.128349, -0.464638, 1.0]], ['2, k, 24', [-0.121001, -0.341306, 1.0]]]
[['2, k, 0', [-0.2896, -0.48543, 1.0]], ['2, k, 1', [-0.243117, -0.161363, 1.0]], ['2, k, 2', [-0.203143, 0.155019, 1.0]], ['2, k, 3', [-0.179578, 0.305513, 1.0]], ['2, k, 4', [-0.375734, 0.0862475, 1.0]], ['2, k, 5', [-0.595391, -0.0147263, 1.0]], ['2, k, 6', [-0.518465, -0.253634, 1.0]], ['2, k, 7', [-0.481768, -0.311858, 1.0]], ['2, k, 8', [-0.0393028, 0.0705131, 1.0]], ['2, k, 9', [0.066585, -0.131379, 1.0]], ['2, k, 10', [-0.0322701, -0.344356, 1.0]], ['2, k, 11', [-0.109599, -0.385693, 1.0]], ['2, k, 12', [-0.361599, -0.468583, 1.0]], ['2, k, 13', [-0.381165, -0.964553, 1.0]], ['2, k, 14', [-0.398726, -1.27852, 1.0]], ['2, k, 15', [-0.393903, -1.35733, 1.0]], ['2, k, 16', [-0.210332, -0.489684, 1.0]], ['2, k, 17', [-0.193843, -0.931616, 1.0]], ['2, k, 18', [-0.182661, -1.30754, 1.0]], ['2, k, 19', [-0.18004, -1.3572, 1.0]], ['2, k, 20', [-0.212407, 0.076914, 1.0]], ['2, k, 21', [-0.458495, -0.388564, 1.0]], ['2, k, 22', [-0.426175, -0.281524, 1.0]], ['2, k, 23', [-0.126885, -0.472381, 1.0]], ['2, k, 24', [-0.127507, -0.348282, 1.0]]]
[['2, k, 0', [-0.294042, -0.488354, 1.0]], ['2, k, 1', [-0.245369, -0.16326, 1.0]], ['2, k, 2', [-0.202965, 0.15348, 1.0]], ['2, k, 3', [-0.177373, 0.305451, 1.0]], ['2, k, 4', [-0.375156, 0.0848224, 1.0]], ['2, k, 5', [-0.595984, -0.0116682, 1.0]], ['2, k, 6', [-0.528053, -0.252793, 1.0]], ['2, k, 7', [-0.488904, -0.310075, 1.0]], ['2, k, 8', [-0.0407177, 0.0685646, 1.0]], ['2, k, 9', [0.0637737, -0.134617, 1.0]], ['2, k, 10', [-0.0481704, -0.346261, 1.0]], ['2, k, 11', [-0.118281, -0.389283, 1.0]], ['2, k, 12', [-0.36692, -0.471147, 1.0]], ['2, k, 13', [-0.382109, -0.965142, 1.0]], ['2, k, 14', [-0.396497, -1.28055, 1.0]], ['2, k, 15', [-0.39837, -1.35506, 1.0]], ['2, k, 16', [-0.213782, -0.492827, 1.0]], ['2, k, 17', [-0.196101, -0.937917, 1.0]], ['2, k, 18', [-0.184599, -1.30948, 1.0]], ['2, k, 19', [-0.178562, -1.35606, 1.0]], ['2, k, 20', [-0.212969, 0.0754312, 1.0]], ['2, k, 21', [-0.472794, -0.389863, 1.0]], ['2, k, 22', [-0.437857, -0.274562, 1.0]], ['2, k, 23', [-0.14074, -0.473237, 1.0]], ['2, k, 24', [-0.138007, -0.34934, 1.0]]]
[['2, k, 0', [-0.299898, -0.493931, 1.0]], ['2, k, 1', [-0.248746, -0.167137, 1.0]], ['2, k, 2', [-0.202844, 0.151192, 1.0]], ['2, k, 3', [-0.176511, 0.30137, 1.0]], ['2, k, 4', [-0.37474, 0.0842749, 1.0]], ['2, k, 5', [-0.594791, -0.00422287, 1.0]], ['2, k, 6', [-0.533537, -0.249625, 1.0]], ['2, k, 7', [-0.498166, -0.313127, 1.0]], ['2, k, 8', [-0.0421668, 0.0656062, 1.0]], ['2, k, 9', [0.0602819, -0.139567, 1.0]], ['2, k, 10', [-0.0560502, -0.34939, 1.0]], ['2, k, 11', [-0.130936, -0.384746, 1.0]], ['2, k, 12', [-0.374282, -0.477217, 1.0]], ['2, k, 13', [-0.384013, -0.964483, 1.0]], ['2, k, 14', [-0.396381, -1.27903, 1.0]], ['2, k, 15', [-0.403747, -1.35854, 1.0]], ['2, k, 16', [-0.217997, -0.497704, 1.0]], ['2, k, 17', [-0.2014, -0.943854, 1.0]], ['2, k, 18', [-0.185793, -1.31003, 1.0]], ['2, k, 19', [-0.16469, -1.36129, 1.0]], ['2, k, 20', [-0.213801, 0.0727889, 1.0]], ['2, k, 21', [-0.486326, -0.388982, 1.0]], ['2, k, 22', [-0.44673, -0.275439, 1.0]], ['2, k, 23', [-0.154513, -0.471782, 1.0]], ['2, k, 24', [-0.147844, -0.347574, 1.0]]]
[['2, k, 0', [-0.303721, -0.494898, 1.0]], ['2, k, 1', [-0.250699, -0.168094, 1.0]], ['2, k, 2', [-0.203495, 0.149943, 1.0]], ['2, k, 3', [-0.174148, 0.301218, 1.0]], ['2, k, 4', [-0.371809, 0.0872984, 1.0]], ['2, k, 5', [-0.592704, 0.0030179, 1.0]], ['2, k, 6', [-0.55196, -0.246124, 1.0]], ['2, k, 7', [-0.509267, -0.31165, 1.0]], ['2, k, 8', [-0.0428841, 0.061729, 1.0]], ['2, k, 9', [0.0592856, -0.14195, 1.0]], ['2, k, 10', [-0.053022, -0.364435, 1.0]], ['2, k, 11', [-0.129008, -0.383358, 1.0]], ['2, k, 12', [-0.376606, -0.476703, 1.0]], ['2, k, 13', [-0.386748, -0.963127, 1.0]], ['2, k, 14', [-0.396857, -1.27925, 1.0]], ['2, k, 15', [-0.402088, -1.35614, 1.0]], ['2, k, 16', [-0.22367, -0.50091, 1.0]], ['2, k, 17', [-0.203946, -0.942187, 1.0]], ['2, k, 18', [-0.190551, -1.31087, 1.0]], ['2, k, 19', [-0.164795, -1.36182, 1.0]], ['2, k, 20', [-0.214898, 0.0716552, 1.0]], ['2, k, 21', [-0.50506, -0.389345, 1.0]], ['2, k, 22', [-0.458844, -0.278601, 1.0]], ['2, k, 23', [-0.146844, -0.421209, 1.0]], ['2, k, 24', [-0.132584, -0.359484, 1.0]]]
[['2, k, 0', [-0.313227, -0.498349, 1.0]], ['2, k, 1', [-0.253833, -0.170333, 1.0]], ['2, k, 2', [-0.202415, 0.147401, 1.0]], ['2, k, 3', [-0.173071, 0.298827, 1.0]], ['2, k, 4', [-0.370535, 0.0830465, 1.0]], ['2, k, 5', [-0.592999, 0.0103466, 1.0]], ['2, k, 6', [-0.555256, -0.240439, 1.0]], ['2, k, 7', [-0.511603, -0.297867, 1.0]], ['2, k, 8', [-0.0436618, 0.0604599, 1.0]], ['2, k, 9', [0.0578795, -0.144199, 1.0]], ['2, k, 10', [-0.0690488, -0.35752, 1.0]], ['2, k, 11', [-0.142469, -0.395212, 1.0]], ['2, k, 12', [-0.383744, -0.479922, 1.0]], ['2, k, 13', [-0.397422, -0.957605, 1.0]], ['2, k, 14', [-0.396148, -1.27527, 1.0]], ['2, k, 15', [-0.401668, -1.35482, 1.0]], ['2, k, 16', [-0.234787, -0.503989, 1.0]], ['2, k, 17', [-0.204406, -0.939207, 1.0]], ['2, k, 18', [-0.187467, -1.3103, 1.0]], ['2, k, 19', [-0.113708, -1.37012, 1.0]], ['2, k, 20', [-0.215238, 0.0693126, 1.0]], ['2, k, 21', [-0.514076, -0.382747, 1.0]], ['2, k, 22', [-0.462071, -0.285661, 1.0]], ['2, k, 23', [-0.158479, -0.481665, 1.0]], ['2, k, 24', [-0.156783, -0.354579, 1.0]]]
[['2, k, 0', [-0.315459, -0.501638, 1.0]], ['2, k, 1', [-0.256584, -0.172836, 1.0]], ['2, k, 2', [-0.204069, 0.145815, 1.0]], ['2, k, 3', [-0.171474, 0.295978, 1.0]], ['2, k, 4', [-0.370822, 0.084368, 1.0]], ['2, k, 5', [-0.593031, 0.0170749, 1.0]], ['2, k, 6', [-0.564566, -0.235871, 1.0]], ['2, k, 7', [-0.52064, -0.298144, 1.0]], ['2, k, 8', [-0.0449488, 0.0577716, 1.0]], ['2, k, 9', [0.0562455, -0.146663, 1.0]], ['2, k, 10', [-0.072166, -0.358798, 1.0]], ['2, k, 11', [-0.149303, -0.398423, 1.0]], ['2, k, 12', [-0.385464, -0.482614, 1.0]], ['2, k, 13', [-0.401483, -0.953744, 1.0]], ['2, k, 14', [-0.394812, -1.27819, 1.0]], ['2, k, 15', [-0.410847, -1.35334, 1.0]], ['2, k, 16', [-0.237396, -0.507736, 1.0]], ['2, k, 17', [-0.2065, -0.937168, 1.0]], ['2, k, 18', [-0.183753, -1.30977, 1.0]], ['2, k, 19', [-0.175903, -1.35938, 1.0]], ['2, k, 20', [-0.217085, 0.0674831, 1.0]], ['2, k, 21', [-0.528619, -0.382248, 1.0]], ['2, k, 22', [-0.478299, -0.296046, 1.0]], ['2, k, 23', [-0.164483, -0.485052, 1.0]], ['2, k, 24', [-0.164894, -0.356178, 1.0]]]
[['2, k, 0', [-0.323473, -0.505222, 1.0]], ['2, k, 1', [-0.260285, -0.176135, 1.0]], ['2, k, 2', [-0.204028, 0.142915, 1.0]], ['2, k, 3', [-0.168296, 0.292149, 1.0]], ['2, k, 4', [-0.370262, 0.0813999, 1.0]], ['2, k, 5', [-0.594148, 0.020873, 1.0]], ['2, k, 6', [-0.57531, -0.233928, 1.0]], ['2, k, 7', [-0.527183, -0.287836, 1.0]], ['2, k, 8', [-0.0476231, 0.0514434, 1.0]], ['2, k, 9', [0.0530184, -0.150812, 1.0]], ['2, k, 10', [-0.0750587, -0.364022, 1.0]], ['2, k, 11', [-0.159195, -0.405855, 1.0]], ['2, k, 12', [-0.391694, -0.484519, 1.0]], ['2, k, 13', [-0.405852, -0.958848, 1.0]], ['2, k, 14', [-0.394429, -1.27898, 1.0]], ['2, k, 15', [-0.410311, -1.35351, 1.0]], ['2, k, 16', [-0.247113, -0.513248, 1.0]], ['2, k, 17', [-0.209011, -0.934818, 1.0]], ['2, k, 18', [-0.183945, -1.31029, 1.0]], ['2, k, 19', [-0.175213, -1.3599, 1.0]], ['2, k, 20', [-0.217923, 0.0646177, 1.0]], ['2, k, 21', [-0.529077, -0.376348, 1.0]], ['2, k, 22', [-0.484871, -0.283297, 1.0]], ['2, k, 23', [-0.176178, -0.492274, 1.0]], ['2, k, 24', [-0.173226, -0.36561, 1.0]]]
[['2, k, 0', [-0.33083, -0.509228, 1.0]], ['2, k, 1', [-0.26585, -0.179626, 1.0]], ['2, k, 2', [-0.205652, 0.141406, 1.0]], ['2, k, 3', [-0.166985, 0.290432, 1.0]], ['2, k, 4', [-0.37033, 0.0804734, 1.0]], ['2, k, 5', [-0.594573, 0.0207723, 1.0]], ['2, k, 6', [-0.57364, -0.233543, 1.0]], ['2, k, 7', [-0.528237, -0.292272, 1.0]], ['2, k, 8', [-0.0503919, 0.0484215, 1.0]], ['2, k, 9', [0.0499009, -0.153058, 1.0]], ['2, k, 10', [-0.085848, -0.363028, 1.0]], ['2, k, 11', [-0.164591, -0.407229, 1.0]], ['2, k, 12', [-0.399029, -0.489172, 1.0]], ['2, k, 13', [-0.407816, -0.966179, 1.0]], ['2, k, 14', [-0.393172, -1.28098, 1.0]], ['2, k, 15', [-0.405647, -1.35243, 1.0]], ['2, k, 16', [-0.254045, -0.516326, 1.0]], ['2, k, 17', [-0.21034, -0.932483, 1.0]], ['2, k, 18', [-0.182453, -1.30356, 1.0]], ['2, k, 19', [-0.174784, -1.3592, 1.0]], ['2, k, 20', [-0.220289, 0.0626171, 1.0]], ['2, k, 21', [-0.532457, -0.377273, 1.0]], ['2, k, 22', [-0.545608, -0.330718, 1.0]], ['2, k, 23', [-0.18211, -0.49309, 1.0]], ['2, k, 24', [-0.185952, -0.368533, 1.0]]]
[['2, k, 0', [-0.33675, -0.512236, 1.0]], ['2, k, 1', [-0.269447, -0.181703, 1.0]], ['2, k, 2', [-0.207738, 0.139667, 1.0]], ['2, k, 3', [-0.16478, 0.286614, 1.0]], ['2, k, 4', [-0.369676, 0.078845, 1.0]], ['2, k, 5', [-0.595427, 0.0236375, 1.0]], ['2, k, 6', [-0.583065, -0.231136, 1.0]], ['2, k, 7', [-0.537525, -0.285918, 1.0]], ['2, k, 8', [-0.0510713, 0.0454732, 1.0]], ['2, k, 9', [0.0432229, -0.159783, 1.0]], ['2, k, 10', [-0.0897644, -0.376823, 1.0]], ['2, k, 11', [-0.16794, -0.404702, 1.0]], ['2, k, 12', [-0.404316, -0.489888, 1.0]], ['2, k, 13', [-0.411654, -0.961261, 1.0]], ['2, k, 14', [-0.393526, -1.28318, 1.0]], ['2, k, 15', [-0.406986, -1.35483, 1.0]], ['2, k, 16', [-0.260648, -0.522242, 1.0]], ['2, k, 17', [-0.21172, -0.929224, 1.0]], ['2, k, 18', [-0.18221, -1.30544, 1.0]], ['2, k, 19', [-0.179529, -1.36746, 1.0]], ['2, k, 20', [-0.222755, 0.0607443, 1.0]], ['2, k, 21', [-0.540728, -0.376015, 1.0]], ['2, k, 22', [-0.556306, -0.323974, 1.0]], ['2, k, 23', [-0.18171, -0.50176, 1.0]], ['2, k, 24', [-0.18282, -0.377588, 1.0]]]
[['2, k, 0', [-0.339982, -0.514478, 1.0]], ['2, k, 1', [-0.272152, -0.184036, 1.0]], ['2, k, 2', [-0.209532, 0.13705, 1.0]], ['2, k, 3', [-0.163837, 0.284157, 1.0]], ['2, k, 4', [-0.369725, 0.0778381, 1.0]], ['2, k, 5', [-0.596254, 0.0261003, 1.0]], ['2, k, 6', [-0.587013, -0.228892, 1.0]], ['2, k, 7', [-0.543808, -0.292046, 1.0]], ['2, k, 8', [-0.0519501, 0.0446329, 1.0]], ['2, k, 9', [0.0402425, -0.161828, 1.0]], ['2, k, 10', [-0.103752, -0.37212, 1.0]], ['2, k, 11', [-0.176196, -0.408124, 1.0]], ['2, k, 12', [-0.407978, -0.493868, 1.0]], ['2, k, 13', [-0.416756, -0.971711, 1.0]], ['2, k, 14', [-0.393533, -1.28318, 1.0]], ['2, k, 15', [-0.406345, -1.35742, 1.0]], ['2, k, 16', [-0.263294, -0.522707, 1.0]], ['2, k, 17', [-0.213076, -0.9292, 1.0]], ['2, k, 18', [-0.185252, -1.30555, 1.0]], ['2, k, 19', [-0.177748, -1.36701, 1.0]], ['2, k, 20', [-0.22482, 0.0581915, 1.0]], ['2, k, 21', [-0.543153, -0.379816, 1.0]], ['2, k, 22', [-0.566456, -0.329047, 1.0]], ['2, k, 23', [-0.192026, -0.489945, 1.0]], ['2, k, 24', [-0.193742, -0.373203, 1.0]]]
[['2, k, 0', [-0.347866, -0.518145, 1.0]], ['2, k, 1', [-0.275591, -0.18648, 1.0]], ['2, k, 2', [-0.209834, 0.135938, 1.0]], ['2, k, 3', [-0.163423, 0.282037, 1.0]], ['2, k, 4', [-0.369854, 0.0769148, 1.0]], ['2, k, 5', [-0.596662, 0.0288331, 1.0]], ['2, k, 6', [-0.589938, -0.226588, 1.0]], ['2, k, 7', [-0.548696, -0.294358, 1.0]], ['2, k, 8', [-0.0581756, 0.0346771, 1.0]], ['2, k, 9', [0.037471, -0.164392, 1.0]], ['2, k, 10', [-0.107921, -0.369905, 1.0]], ['2, k, 11', [-0.185192, -0.419509, 1.0]], ['2, k, 12', [-0.417585, -0.493523, 1.0]], ['2, k, 13', [-0.416928, -0.969551, 1.0]], ['2, k, 14', [-0.402021, -1.28728, 1.0]], ['2, k, 15', [-0.412064, -1.3562, 1.0]], ['2, k, 16', [-0.269751, -0.530639, 1.0]], ['2, k, 17', [-0.214462, -0.930464, 1.0]], ['2, k, 18', [-0.189495, -1.31068, 1.0]], ['2, k, 19', [-0.177283, -1.36723, 1.0]], ['2, k, 20', [-0.225635, 0.0569352, 1.0]], ['2, k, 21', [-0.542266, -0.379859, 1.0]], ['2, k, 22', [-0.557211, -0.326491, 1.0]], ['2, k, 23', [-0.211863, -0.493496, 1.0]], ['2, k, 24', [-0.203986, -0.369567, 1.0]]]
[['2, k, 0', [-0.355183, -0.519333, 1.0]], ['2, k, 1', [-0.280628, -0.188055, 1.0]], ['2, k, 2', [-0.211729, 0.13492, 1.0]], ['2, k, 3', [-0.164487, 0.279681, 1.0]], ['2, k, 4', [-0.369956, 0.0765649, 1.0]], ['2, k, 5', [-0.596912, 0.0296678, 1.0]], ['2, k, 6', [-0.605729, -0.227656, 1.0]], ['2, k, 7', [-0.560952, -0.291318, 1.0]], ['2, k, 8', [-0.0618457, 0.0286381, 1.0]], ['2, k, 9', [0.0373335, -0.164455, 1.0]], ['2, k, 10', [-0.114646, -0.373585, 1.0]], ['2, k, 11', [-0.178649, -0.397236, 1.0]], ['2, k, 12', [-0.424747, -0.493622, 1.0]], ['2, k, 13', [-0.418027, -0.97127, 1.0]], ['2, k, 14', [-0.405309, -1.29304, 1.0]], ['2, k, 15', [-0.412494, -1.35947, 1.0]], ['2, k, 16', [-0.276443, -0.532333, 1.0]], ['2, k, 17', [-0.215512, -0.930579, 1.0]], ['2, k, 18', [-0.189408, -1.309, 1.0]], ['2, k, 19', [-0.109741, -1.37793, 1.0]], ['2, k, 20', [-0.228174, 0.0557016, 1.0]], ['2, k, 21', [-0.562564, -0.376303, 1.0]], ['2, k, 22', [-0.557045, -0.324146, 1.0]], ['2, k, 23', [-0.198585, -0.431498, 1.0]], ['2, k, 24', [-0.183234, -0.358737, 1.0]]]
[['2, k, 0', [-0.352812, -0.521496, 1.0]], ['2, k, 1', [-0.28048, -0.189158, 1.0]], ['2, k, 2', [-0.211575, 0.133284, 1.0]], ['2, k, 3', [-0.16584, 0.278217, 1.0]], ['2, k, 4', [-0.370219, 0.0760539, 1.0]], ['2, k, 5', [-0.597204, 0.0298807, 1.0]], ['2, k, 6', [-0.60448, -0.227676, 1.0]], ['2, k, 7', [-0.560497, -0.295163, 1.0]], ['2, k, 8', [-0.0625617, 0.0288781, 1.0]], ['2, k, 9', [0.0365157, -0.163456, 1.0]], ['2, k, 10', [-0.114612, -0.373446, 1.0]], ['2, k, 11', [-0.181511, -0.401639, 1.0]], ['2, k, 12', [-0.421431, -0.497246, 1.0]], ['2, k, 13', [-0.418513, -0.970405, 1.0]], ['2, k, 14', [-0.402084, -1.29022, 1.0]], ['2, k, 15', [-0.414074, -1.35556, 1.0]], ['2, k, 16', [-0.274948, -0.533082, 1.0]], ['2, k, 17', [-0.219537, -0.920495, 1.0]], ['2, k, 18', [-0.191075, -1.30988, 1.0]], ['2, k, 19', [-0.174927, -1.36133, 1.0]], ['2, k, 20', [-0.228218, 0.0541904, 1.0]], ['2, k, 21', [-0.556449, -0.37941, 1.0]], ['2, k, 22', [-0.57027, -0.330483, 1.0]], ['2, k, 23', [-0.17801, -0.490071, 1.0]], ['2, k, 24', [-0.200687, -0.390627, 1.0]]]
[['2, k, 0', [-0.352343, -0.520682, 1.0]], ['2, k, 1', [-0.281237, -0.189171, 1.0]], ['2, k, 2', [-0.214645, 0.133293, 1.0]], ['2, k, 3', [-0.167654, 0.277057, 1.0]], ['2, k, 4', [-0.370519, 0.0757038, 1.0]], ['2, k, 5', [-0.597555, 0.0321072, 1.0]], ['2, k, 6', [-0.594162, -0.225862, 1.0]], ['2, k, 7', [-0.549385, -0.285503, 1.0]], ['2, k, 8', [-0.0638486, 0.0291096, 1.0]], ['2, k, 9', [0.0356217, -0.163277, 1.0]], ['2, k, 10', [-0.119995, -0.369587, 1.0]], ['2, k, 11', [-0.184842, -0.408329, 1.0]], ['2, k, 12', [-0.420757, -0.497807, 1.0]], ['2, k, 13', [-0.41844, -0.970157, 1.0]], ['2, k, 14', [-0.398319, -1.28226, 1.0]], ['2, k, 15', [-0.411872, -1.35403, 1.0]], ['2, k, 16', [-0.27467, -0.530416, 1.0]], ['2, k, 17', [-0.220289, -0.917343, 1.0]], ['2, k, 18', [-0.191418, -1.30959, 1.0]], ['2, k, 19', [-0.174905, -1.36128, 1.0]], ['2, k, 20', [-0.230717, 0.0540263, 1.0]], ['2, k, 21', [-0.555429, -0.37887, 1.0]], ['2, k, 22', [-0.575032, -0.334385, 1.0]], ['2, k, 23', [-0.188916, -0.484092, 1.0]], ['2, k, 24', [-0.207325, -0.385394, 1.0]]]
[['2, k, 0', [-0.354248, -0.520759, 1.0]], ['2, k, 1', [-0.282155, -0.189816, 1.0]], ['2, k, 2', [-0.214677, 0.132584, 1.0]], ['2, k, 3', [-0.169084, 0.275921, 1.0]], ['2, k, 4', [-0.370808, 0.07538, 1.0]], ['2, k, 5', [-0.597627, 0.0320959, 1.0]], ['2, k, 6', [-0.593776, -0.227872, 1.0]], ['2, k, 7', [-0.544158, -0.287577, 1.0]], ['2, k, 8', [-0.063967, 0.0290564, 1.0]], ['2, k, 9', [0.0352119, -0.162352, 1.0]], ['2, k, 10', [-0.119713, -0.36924, 1.0]], ['2, k, 11', [-0.182796, -0.418451, 1.0]], ['2, k, 12', [-0.422634, -0.496884, 1.0]], ['2, k, 13', [-0.419115, -0.969877, 1.0]], ['2, k, 14', [-0.397526, -1.28281, 1.0]], ['2, k, 15', [-0.395657, -1.36565, 1.0]], ['2, k, 16', [-0.276619, -0.531586, 1.0]], ['2, k, 17', [-0.219058, -0.921595, 1.0]], ['2, k, 18', [-0.192849, -1.311, 1.0]], ['2, k, 19', [-0.178704, -1.36368, 1.0]], ['2, k, 20', [-0.231007, 0.0534014, 1.0]], ['2, k, 21', [-0.544621, -0.377612, 1.0]], ['2, k, 22', [-0.566511, -0.334881, 1.0]], ['2, k, 23', [-0.187218, -0.49626, 1.0]], ['2, k, 24', [-0.210348, -0.392751, 1.0]]]
[['2, k, 0', [-0.354694, -0.519186, 1.0]], ['2, k, 1', [-0.283438, -0.189107, 1.0]], ['2, k, 2', [-0.215951, 0.133426, 1.0]], ['2, k, 3', [-0.169825, 0.276497, 1.0]], ['2, k, 4', [-0.371116, 0.0751071, 1.0]], ['2, k, 5', [-0.598018, 0.0323467, 1.0]], ['2, k, 6', [-0.594639, -0.227624, 1.0]], ['2, k, 7', [-0.545579, -0.283452, 1.0]], ['2, k, 8', [-0.0618549, 0.0350242, 1.0]], ['2, k, 9', [0.0381214, -0.154657, 1.0]], ['2, k, 10', [-0.116188, -0.361688, 1.0]], ['2, k, 11', [-0.180889, -0.413699, 1.0]], ['2, k, 12', [-0.423408, -0.494267, 1.0]], ['2, k, 13', [-0.418102, -0.974426, 1.0]], ['2, k, 14', [-0.395686, -1.28512, 1.0]], ['2, k, 15', [-0.400069, -1.36045, 1.0]], ['2, k, 16', [-0.276799, -0.531017, 1.0]], ['2, k, 17', [-0.218672, -0.9237, 1.0]], ['2, k, 18', [-0.193803, -1.31774, 1.0]], ['2, k, 19', [-0.124817, -1.37109, 1.0]], ['2, k, 20', [-0.232213, 0.0540084, 1.0]], ['2, k, 21', [-0.544247, -0.379449, 1.0]], ['2, k, 22', [-0.571409, -0.327078, 1.0]], ['2, k, 23', [-0.190751, -0.489243, 1.0]], ['2, k, 24', [-0.211448, -0.384511, 1.0]]]
