[['2, k, 0', [0.3140246, -0.2068447, 1.0]], ['2, k, 1', [0.3390146, 0.07864564, 1.0]], ['2, k, 2', [0.3623293, 0.3573843, 1.0]], ['2, k, 3', [0.3597732, 0.4913721, 1.0]], ['2, k, 4', [0.1870254, 0.2531292, 1.0]], ['2, k, 5', [0.1175659, 0.02588075, 1.0]], ['2, k, 6', [0.07533254, -0.1551698, 1.0]], ['2, k, 7', [0.06765411, -0.1882032, 1.0]], ['2, k, 8', [0.5190228, 0.2380809, 1.0]], ['2, k, 9', [0.596023, -0.03525638, 1.0]], ['2, k, 10', [0.6500744, -0.2491069, 1.0]], ['2, k, 11', [0.6596168, -0.3122224, 1.0]], ['2, k, 12', [0.2239911, -0.1986488, 1.0]], ['2, k, 13', [0.1226005, -0.2571437, 1.0]], ['2, k, 14', [0.2022902, -0.5913966, 1.0]], ['2, k, 15', [0.1691194, -0.6526096, 1.0]], ['2, k, 16', [0.3964103, -0.2100982, 1.0]], ['2, k, 17', [0.413673, -0.2654128, 1.0]], ['2, k, 18', [0.3833761, -0.6009072, 1.0]], ['2, k, 19', [0.3591839, -0.6382484, 1.0]], ['2, k, 20', [0.3566269, 0.2885934, 1.0]], ['2, k, 21', [0.06538905, -0.212482, 1.0]], ['2, k, 22', [0.04716712, -0.2137903, 1.0]], ['2, k, 23', [0.6658015, -0.3865988, 1.0]], ['2, k, 24', [0.631049, -0.316671, 1.0]]]
[['2, k, 0', [0.3177525, -0.1975374, 1.0]], ['2, k, 1', [0.3437415, 0.08782171, 1.0]], ['2, k, 2', [0.3693972, 0.3665887, 1.0]], ['2, k, 3', [0.3722512, 0.5026111, 1.0]], ['2, k, 4', [0.1912885, 0.2575031, 1.0]], ['2, k, 5', [0.1155167, 0.06031491, 1.0]], ['2, k, 6', [0.1537105, -0.09218449, 1.0]], ['2, k, 7', [0.1723163, -0.1433019, 1.0]], ['2, k, 8', [0.5200782, 0.2412529, 1.0]], ['2, k, 9', [0.5518907, 0.04728143, 1.0]], ['2, k, 10', [0.5422112, 0.2562964, 1.0]], ['2, k, 11', [0.5371578, 0.288853, 1.0]], ['2, k, 12', [0.2262675, -0.1897015, 1.0]], ['2, k, 13', [0.1199568, -0.2564687, 1.0]], ['2, k, 14', [0.1888825, -0.5940807, 1.0]], ['2, k, 15', [0.168431, -0.6320227, 1.0]], ['2, k, 16', [0.4013693, -0.2004816, 1.0]], ['2, k, 17', [0.41367, -0.2684443, 1.0]], ['2, k, 18', [0.3822476, -0.604344, 1.0]], ['2, k, 19', [0.35936, -0.6421279, 1.0]], ['2, k, 20', [0.363214, 0.2978492, 1.0]], ['2, k, 21', [0.1793053, -0.2043094, 1.0]], ['2, k, 22', [0.214121, -0.1773264, 1.0]], ['2, k, 23', [0.5247225, 0.3411294, 1.0]], ['2, k, 24', [0.5814604, 0.2997367, 1.0]]]
[['2, k, 0', [0.3176482, -0.1976127, 1.0]], ['2, k, 1', [0.3435896, 0.08765864, 1.0]], ['2, k, 2', [0.369012, 0.3662778, 1.0]], ['2, k, 3', [0.3724185, 0.5025622, 1.0]], ['2, k, 4', [0.1915979, 0.2574183, 1.0]], ['2, k, 5', [0.115868, 0.06020176, 1.0]], ['2, k, 6', [0.1539945, -0.09208846, 1.0]], ['2, k, 7', [0.1710208, -0.1403794, 1.0]], ['2, k, 8', [0.5178981, 0.2408554, 1.0]], ['2, k, 9', [0.5522186, 0.05049266, 1.0]], ['2, k, 10', [0.5366095, 0.2791764, 1.0]], ['2, k, 11', [0.5292355, 0.3201451, 1.0]], ['2, k, 12', [0.2261806, -0.1897273, 1.0]], ['2, k, 13', [0.119967, -0.2564472, 1.0]], ['2, k, 14', [0.1890851, -0.5940366, 1.0]], ['2, k, 15', [0.1684797, -0.6319959, 1.0]], ['2, k, 16', [0.4012501, -0.2006329, 1.0]], ['2, k, 17', [0.4136479, -0.2689585, 1.0]], ['2, k, 18', [0.3822417, -0.6047472, 1.0]], ['2, k, 19', [0.3592035, -0.6425441, 1.0]], ['2, k, 20', [0.3629065, 0.2975731, 1.0]], ['2, k, 21', [0.1753842, -0.2022333, 1.0]], ['2, k, 22', [0.2160374, -0.1665856, 1.0]], ['2, k, 23', [0.5059229, 0.3822122, 1.0]], ['2, k, 24', [0.5751599, 0.3256758, 1.0]]]
[['2, k, 0', [0.3175369, -0.1976551, 1.0]], ['2, k, 1', [0.3435693, 0.08750691, 1.0]], ['2, k, 2', [0.3690719, 0.3659123, 1.0]], ['2, k, 3', [0.3728145, 0.5029035, 1.0]], ['2, k, 4', [0.1922239, 0.2573906, 1.0]], ['2, k, 5', [0.11614, 0.06029007, 1.0]], ['2, k, 6', [0.1524835, -0.09294141, 1.0]], ['2, k, 7', [0.1700533, -0.1431838, 1.0]], ['2, k, 8', [0.5166544, 0.2403873, 1.0]], ['2, k, 9', [0.5530759, 0.05939637, 1.0]], ['2, k, 10', [0.5297959, 0.2854347, 1.0]], ['2, k, 11', [0.5241322, 0.3446991, 1.0]], ['2, k, 12', [0.2260366, -0.1896636, 1.0]], ['2, k, 13', [0.1200253, -0.256539, 1.0]], ['2, k, 14', [0.1886927, -0.5942214, 1.0]], ['2, k, 15', [0.1680194, -0.6322051, 1.0]], ['2, k, 16', [0.4010616, -0.2008618, 1.0]], ['2, k, 17', [0.4136212, -0.2694249, 1.0]], ['2, k, 18', [0.3816819, -0.6044583, 1.0]], ['2, k, 19', [0.3585804, -0.6422898, 1.0]], ['2, k, 20', [0.3629522, 0.2972605, 1.0]], ['2, k, 21', [0.1771174, -0.2022123, 1.0]], ['2, k, 22', [0.2137368, -0.1474802, 1.0]], ['2, k, 23', [0.5052387, 0.4070944, 1.0]], ['2, k, 24', [0.5719182, 0.346362, 1.0]]]
[['2, k, 0', [0.3174122, -0.1975987, 1.0]], ['2, k, 1', [0.3437218, 0.08749077, 1.0]], ['2, k, 2', [0.3696542, 0.365755, 1.0]], ['2, k, 3', [0.3729178, 0.5029182, 1.0]], ['2, k, 4', [0.1935486, 0.2577647, 1.0]], ['2, k, 5', [0.1166124, 0.06100129, 1.0]], ['2, k, 6', [0.151976, -0.09277295, 1.0]], ['2, k, 7', [0.1706, -0.1428886, 1.0]], ['2, k, 8', [0.5153622, 0.2403003, 1.0]], ['2, k, 9', [0.5530966, 0.05941324, 1.0]], ['2, k, 10', [0.5274553, 0.2930778, 1.0]], ['2, k, 11', [0.5188574, 0.3589874, 1.0]], ['2, k, 12', [0.2259546, -0.1894968, 1.0]], ['2, k, 13', [0.1201247, -0.2568962, 1.0]], ['2, k, 14', [0.1888008, -0.5946215, 1.0]], ['2, k, 15', [0.1509474, -0.6499012, 1.0]], ['2, k, 16', [0.4008573, -0.2009325, 1.0]], ['2, k, 17', [0.4136136, -0.2693685, 1.0]], ['2, k, 18', [0.3816198, -0.604456, 1.0]], ['2, k, 19', [0.3583329, -0.6422885, 1.0]], ['2, k, 20', [0.3634017, 0.2971476, 1.0]], ['2, k, 21', [0.1705499, -0.2053232, 1.0]], ['2, k, 22', [0.2117066, -0.1689758, 1.0]], ['2, k, 23', [0.5020123, 0.4254356, 1.0]], ['2, k, 24', [0.5670611, 0.3582394, 1.0]]]
[['2, k, 0', [0.3173563, -0.1976867, 1.0]], ['2, k, 1', [0.3435202, 0.08703593, 1.0]], ['2, k, 2', [0.3683804, 0.3638854, 1.0]], ['2, k, 3', [0.3733006, 0.5024936, 1.0]], ['2, k, 4', [0.1949141, 0.2581267, 1.0]], ['2, k, 5', [0.1166051, 0.06148067, 1.0]], ['2, k, 6', [0.1513543, -0.09247559, 1.0]], ['2, k, 7', [0.1708395, -0.1458693, 1.0]], ['2, k, 8', [0.5139277, 0.240298, 1.0]], ['2, k, 9', [0.5470603, 0.06091086, 1.0]], ['2, k, 10', [0.5194561, 0.3348153, 1.0]], ['2, k, 11', [0.5148172, 0.3669762, 1.0]], ['2, k, 12', [0.2260275, -0.1894999, 1.0]], ['2, k, 13', [0.120161, -0.2568559, 1.0]], ['2, k, 14', [0.1884792, -0.594488, 1.0]], ['2, k, 15', [0.151297, -0.6506927, 1.0]], ['2, k, 16', [0.4005868, -0.2011874, 1.0]], ['2, k, 17', [0.4136805, -0.2692833, 1.0]], ['2, k, 18', [0.3816671, -0.604452, 1.0]], ['2, k, 19', [0.3579679, -0.6421597, 1.0]], ['2, k, 20', [0.3625181, 0.29571, 1.0]], ['2, k, 21', [0.1751311, -0.2065784, 1.0]], ['2, k, 22', [0.2130642, -0.1494549, 1.0]], ['2, k, 23', [0.4967509, 0.4422443, 1.0]], ['2, k, 24', [0.5663775, 0.3552813, 1.0]]]
[['2, k, 0', [0.3172238, -0.1975657, 1.0]], ['2, k, 1', [0.3438662, 0.08703338, 1.0]], ['2, k, 2', [0.3700106, 0.3637347, 1.0]], ['2, k, 3', [0.3734751, 0.5024731, 1.0]], ['2, k, 4', [0.1956886, 0.2583848, 1.0]], ['2, k, 5', [0.1166373, 0.06169244, 1.0]], ['2, k, 6', [0.1387085, -0.06977224, 1.0]], ['2, k, 7', [0.1655415, -0.1241186, 1.0]], ['2, k, 8', [0.5129367, 0.239665, 1.0]], ['2, k, 9', [0.5478644, 0.06203482, 1.0]], ['2, k, 10', [0.507816, 0.3416451, 1.0]], ['2, k, 11', [0.5126051, 0.38053, 1.0]], ['2, k, 12', [0.2260063, -0.1891913, 1.0]], ['2, k, 13', [0.1203125, -0.2568089, 1.0]], ['2, k, 14', [0.1874007, -0.5943477, 1.0]], ['2, k, 15', [0.1503334, -0.6508182, 1.0]], ['2, k, 16', [0.4003818, -0.2011583, 1.0]], ['2, k, 17', [0.4135968, -0.2691978, 1.0]], ['2, k, 18', [0.3979923, -0.6112443, 1.0]], ['2, k, 19', [0.3730963, -0.6488929, 1.0]], ['2, k, 20', [0.3637033, 0.2955889, 1.0]], ['2, k, 21', [0.1686159, -0.1738929, 1.0]], ['2, k, 22', [0.2089626, -0.1165229, 1.0]], ['2, k, 23', [0.499994, 0.4460846, 1.0]], ['2, k, 24', [0.5651538, 0.3528552, 1.0]]]
[['2, k, 0', [0.3171097, -0.197493, 1.0]], ['2, k, 1', [0.3442567, 0.08698836, 1.0]], ['2, k, 2', [0.3715627, 0.363553, 1.0]], ['2, k, 3', [0.3734588, 0.5023794, 1.0]], ['2, k, 4', [0.1969536, 0.258552, 1.0]], ['2, k, 5', [0.1166534, 0.06166469, 1.0]], ['2, k, 6', [0.1389322, -0.07161812, 1.0]], ['2, k, 7', [0.1672087, -0.1253533, 1.0]], ['2, k, 8', [0.5140289, 0.239217, 1.0]], ['2, k, 9', [0.5545461, 0.07387532, 1.0]], ['2, k, 10', [0.5088267, 0.3522753, 1.0]], ['2, k, 11', [0.5021424, 0.3999446, 1.0]], ['2, k, 12', [0.2259279, -0.188985, 1.0]], ['2, k, 13', [0.1204408, -0.2568081, 1.0]], ['2, k, 14', [0.1869449, -0.5944777, 1.0]], ['2, k, 15', [0.147974, -0.6460767, 1.0]], ['2, k, 16', [0.4002601, -0.2011648, 1.0]], ['2, k, 17', [0.4136002, -0.2692064, 1.0]], ['2, k, 18', [0.3918724, -0.6083669, 1.0]], ['2, k, 19', [0.3670283, -0.6460829, 1.0]], ['2, k, 20', [0.3649198, 0.2954304, 1.0]], ['2, k, 21', [0.169339, -0.1766931, 1.0]], ['2, k, 22', [0.2089372, -0.124249, 1.0]], ['2, k, 23', [0.4916623, 0.444989, 1.0]], ['2, k, 24', [0.5266227, 0.4057147, 1.0]]]
[['2, k, 0', [0.3171407, -0.1972689, 1.0]], ['2, k, 1', [0.3444988, 0.0871284, 1.0]], ['2, k, 2', [0.371853, 0.3636964, 1.0]], ['2, k, 3', [0.3735163, 0.5021629, 1.0]], ['2, k, 4', [0.197477, 0.2583493, 1.0]], ['2, k, 5', [0.1166515, 0.06162873, 1.0]], ['2, k, 6', [0.1548548, -0.09053716, 1.0]], ['2, k, 7', [0.171759, -0.1385918, 1.0]], ['2, k, 8', [0.5154561, 0.2441797, 1.0]], ['2, k, 9', [0.5544862, 0.07098293, 1.0]], ['2, k, 10', [0.5102757, 0.3486638, 1.0]], ['2, k, 11', [0.4981472, 0.3961823, 1.0]], ['2, k, 12', [0.2262364, -0.1886943, 1.0]], ['2, k, 13', [0.1205905, -0.2565875, 1.0]], ['2, k, 14', [0.1867178, -0.5945438, 1.0]], ['2, k, 15', [0.1461094, -0.6486629, 1.0]], ['2, k, 16', [0.4001446, -0.2009397, 1.0]], ['2, k, 17', [0.4136196, -0.2692323, 1.0]], ['2, k, 18', [0.3883578, -0.6063215, 1.0]], ['2, k, 19', [0.3611878, -0.6440497, 1.0]], ['2, k, 20', [0.3652125, 0.2955646, 1.0]], ['2, k, 21', [0.1702829, -0.1983655, 1.0]], ['2, k, 22', [0.2130494, -0.1492374, 1.0]], ['2, k, 23', [0.4899647, 0.4391519, 1.0]], ['2, k, 24', [0.5253467, 0.3980665, 1.0]]]
[['2, k, 0', [0.3173056, -0.196863, 1.0]], ['2, k, 1', [0.3453134, 0.0876521, 1.0]], ['2, k, 2', [0.3733301, 0.3645689, 1.0]], ['2, k, 3', [0.3735068, 0.5020194, 1.0]], ['2, k, 4', [0.1978155, 0.2582701, 1.0]], ['2, k, 5', [0.1169424, 0.06206064, 1.0]], ['2, k, 6', [0.1387287, -0.07514317, 1.0]], ['2, k, 7', [0.1610561, -0.127338, 1.0]], ['2, k, 8', [0.5136328, 0.2547556, 1.0]], ['2, k, 9', [0.5539994, 0.07195604, 1.0]], ['2, k, 10', [0.5101976, 0.3495998, 1.0]], ['2, k, 11', [0.4976407, 0.3937554, 1.0]], ['2, k, 12', [0.2266222, -0.1885525, 1.0]], ['2, k, 13', [0.1206901, -0.2564698, 1.0]], ['2, k, 14', [0.1859991, -0.5945983, 1.0]], ['2, k, 15', [0.1497414, -0.6479185, 1.0]], ['2, k, 16', [0.4000475, -0.200092, 1.0]], ['2, k, 17', [0.4135213, -0.2691596, 1.0]], ['2, k, 18', [0.3995245, -0.6097924, 1.0]], ['2, k, 19', [0.3688672, -0.647414, 1.0]], ['2, k, 20', [0.3665367, 0.2963282, 1.0]], ['2, k, 21', [0.1635143, -0.175247, 1.0]], ['2, k, 22', [0.2068487, -0.123355, 1.0]], ['2, k, 23', [0.48611, 0.435038, 1.0]], ['2, k, 24', [0.5132172, 0.4062342, 1.0]]]
[['2, k, 0', [0.3175589, -0.196543, 1.0]], ['2, k, 1', [0.3455433, 0.0877539, 1.0]], ['2, k, 2', [0.3733988, 0.3645601, 1.0]], ['2, k, 3', [0.3734917, 0.5015296, 1.0]], ['2, k, 4', [0.1982186, 0.2584518, 1.0]], ['2, k, 5', [0.1169858, 0.06227985, 1.0]], ['2, k, 6', [0.1521477, -0.09226105, 1.0]], ['2, k, 7', [0.1639854, -0.1454272, 1.0]], ['2, k, 8', [0.5133247, 0.2563833, 1.0]], ['2, k, 9', [0.5551957, 0.07084268, 1.0]], ['2, k, 10', [0.5117223, 0.3482347, 1.0]], ['2, k, 11', [0.4974738, 0.3955805, 1.0]], ['2, k, 12', [0.227454, -0.1882956, 1.0]], ['2, k, 13', [0.1208678, -0.2562833, 1.0]], ['2, k, 14', [0.1855861, -0.5946105, 1.0]], ['2, k, 15', [0.1568838, -0.6324524, 1.0]], ['2, k, 16', [0.4000274, -0.1996597, 1.0]], ['2, k, 17', [0.4134682, -0.2693361, 1.0]], ['2, k, 18', [0.3895312, -0.6067388, 1.0]], ['2, k, 19', [0.3582607, -0.644397, 1.0]], ['2, k, 20', [0.36665, 0.29634, 1.0]], ['2, k, 21', [0.1624272, -0.2011636, 1.0]], ['2, k, 22', [0.2059554, -0.150578, 1.0]], ['2, k, 23', [0.4270939, 0.4384326, 1.0]], ['2, k, 24', [0.5024141, 0.4268986, 1.0]]]
[['2, k, 0', [0.3175926, -0.1965176, 1.0]], ['2, k, 1', [0.3458259, 0.08781113, 1.0]], ['2, k, 2', [0.3738704, 0.3647237, 1.0]], ['2, k, 3', [0.3733294, 0.5012741, 1.0]], ['2, k, 4', [0.1983672, 0.2583744, 1.0]], ['2, k, 5', [0.1166504, 0.06278884, 1.0]], ['2, k, 6', [0.1501079, -0.09075283, 1.0]], ['2, k, 7', [0.1635132, -0.1443296, 1.0]], ['2, k, 8', [0.5131744, 0.256448, 1.0]], ['2, k, 9', [0.5556492, 0.07048277, 1.0]], ['2, k, 10', [0.5120549, 0.3479087, 1.0]], ['2, k, 11', [0.4974069, 0.3940071, 1.0]], ['2, k, 12', [0.2276108, -0.1883281, 1.0]], ['2, k, 13', [0.1209145, -0.2561269, 1.0]], ['2, k, 14', [0.1855438, -0.5946184, 1.0]], ['2, k, 15', [0.1565877, -0.6324543, 1.0]], ['2, k, 16', [0.3999863, -0.1996071, 1.0]], ['2, k, 17', [0.4135762, -0.269576, 1.0]], ['2, k, 18', [0.3879443, -0.6063384, 1.0]], ['2, k, 19', [0.356441, -0.6439984, 1.0]], ['2, k, 20', [0.3670892, 0.296469, 1.0]], ['2, k, 21', [0.1657911, -0.2023277, 1.0]], ['2, k, 22', [0.2064484, -0.1418154, 1.0]], ['2, k, 23', [0.488187, 0.4397851, 1.0]], ['2, k, 24', [0.5071526, 0.4127452, 1.0]]]
[['2, k, 0', [0.3176039, -0.1965303, 1.0]], ['2, k, 1', [0.345895, 0.08773399, 1.0]], ['2, k, 2', [0.3739001, 0.3646166, 1.0]], ['2, k, 3', [0.3731519, 0.5010078, 1.0]], ['2, k, 4', [0.1988043, 0.2587256, 1.0]], ['2, k, 5', [0.1163084, 0.06257838, 1.0]], ['2, k, 6', [0.1503066, -0.09062725, 1.0]], ['2, k, 7', [0.1616055, -0.1439593, 1.0]], ['2, k, 8', [0.5129243, 0.256067, 1.0]], ['2, k, 9', [0.5558786, 0.06945199, 1.0]], ['2, k, 10', [0.5093283, 0.3472396, 1.0]], ['2, k, 11', [0.4984728, 0.3935418, 1.0]], ['2, k, 12', [0.2277399, -0.1883728, 1.0]], ['2, k, 13', [0.1209454, -0.256078, 1.0]], ['2, k, 14', [0.1869993, -0.5942901, 1.0]], ['2, k, 15', [0.1578439, -0.6321279, 1.0]], ['2, k, 16', [0.3999134, -0.1996164, 1.0]], ['2, k, 17', [0.4134639, -0.2699075, 1.0]], ['2, k, 18', [0.3850788, -0.6051362, 1.0]], ['2, k, 19', [0.3534337, -0.642814, 1.0]], ['2, k, 20', [0.3671351, 0.2963667, 1.0]], ['2, k, 21', [0.1624248, -0.2006066, 1.0]], ['2, k, 22', [0.2061817, -0.1463841, 1.0]], ['2, k, 23', [0.484941, 0.4368536, 1.0]], ['2, k, 24', [0.5245152, 0.3974178, 1.0]]]
[['2, k, 0', [0.3176586, -0.1964131, 1.0]], ['2, k, 1', [0.3460539, 0.08778958, 1.0]], ['2, k, 2', [0.3740549, 0.3646501, 1.0]], ['2, k, 3', [0.3729978, 0.5008426, 1.0]], ['2, k, 4', [0.1988036, 0.2587082, 1.0]], ['2, k, 5', [0.116422, 0.06285918, 1.0]], ['2, k, 6', [0.1501119, -0.09059431, 1.0]], ['2, k, 7', [0.1632847, -0.1440711, 1.0]], ['2, k, 8', [0.5130632, 0.2561301, 1.0]], ['2, k, 9', [0.5555741, 0.06880328, 1.0]], ['2, k, 10', [0.5095407, 0.3468382, 1.0]], ['2, k, 11', [0.4986774, 0.3940597, 1.0]], ['2, k, 12', [0.2279229, -0.1882859, 1.0]], ['2, k, 13', [0.1209795, -0.2560329, 1.0]], ['2, k, 14', [0.1856898, -0.5946106, 1.0]], ['2, k, 15', [0.1562993, -0.6324357, 1.0]], ['2, k, 16', [0.3998016, -0.1994293, 1.0]], ['2, k, 17', [0.4132581, -0.2702337, 1.0]], ['2, k, 18', [0.3958969, -0.6115952, 1.0]], ['2, k, 19', [0.3638517, -0.6491636, 1.0]], ['2, k, 20', [0.3673, 0.296403, 1.0]], ['2, k, 21', [0.166115, -0.2013922, 1.0]], ['2, k, 22', [0.2080997, -0.1411863, 1.0]], ['2, k, 23', [0.4899601, 0.4366921, 1.0]], ['2, k, 24', [0.5235683, 0.392523, 1.0]]]
[['2, k, 0', [0.317776, -0.1963472, 1.0]], ['2, k, 1', [0.3460671, 0.08776775, 1.0]], ['2, k, 2', [0.373866, 0.3644568, 1.0]], ['2, k, 3', [0.3728527, 0.5008747, 1.0]], ['2, k, 4', [0.1988557, 0.2586458, 1.0]], ['2, k, 5', [0.1161962, 0.06294306, 1.0]], ['2, k, 6', [0.1494401, -0.09101888, 1.0]], ['2, k, 7', [0.163223, -0.1449974, 1.0]], ['2, k, 8', [0.5135993, 0.2575333, 1.0]], ['2, k, 9', [0.5553351, 0.06791841, 1.0]], ['2, k, 10', [0.5088706, 0.3461903, 1.0]], ['2, k, 11', [0.5019673, 0.3926845, 1.0]], ['2, k, 12', [0.2285427, -0.1883784, 1.0]], ['2, k, 13', [0.1211089, -0.2558469, 1.0]], ['2, k, 14', [0.1857134, -0.5944282, 1.0]], ['2, k, 15', [0.1553616, -0.6322246, 1.0]], ['2, k, 16', [0.3997212, -0.1992803, 1.0]], ['2, k, 17', [0.4133337, -0.2702277, 1.0]], ['2, k, 18', [0.3884782, -0.6091859, 1.0]], ['2, k, 19', [0.3555692, -0.6467592, 1.0]], ['2, k, 20', [0.3672045, 0.296271, 1.0]], ['2, k, 21', [0.1637371, -0.1999561, 1.0]], ['2, k, 22', [0.1992821, -0.1705005, 1.0]], ['2, k, 23', [0.4989229, 0.4365992, 1.0]], ['2, k, 24', [0.5588031, 0.3718795, 1.0]]]
[['2, k, 0', [0.3178723, -0.1961213, 1.0]], ['2, k, 1', [0.3463057, 0.08799667, 1.0]], ['2, k, 2', [0.3741613, 0.3647713, 1.0]], ['2, k, 3', [0.3726713, 0.5009744, 1.0]], ['2, k, 4', [0.198932, 0.2586469, 1.0]], ['2, k, 5', [0.1163156, 0.0630461, 1.0]], ['2, k, 6', [0.1494513, -0.09094644, 1.0]], ['2, k, 7', [0.1628766, -0.1434089, 1.0]], ['2, k, 8', [0.5141023, 0.2576025, 1.0]], ['2, k, 9', [0.555159, 0.06786678, 1.0]], ['2, k, 10', [0.5090842, 0.346531, 1.0]], ['2, k, 11', [0.5081571, 0.357176, 1.0]], ['2, k, 12', [0.2286708, -0.1882779, 1.0]], ['2, k, 13', [0.1211852, -0.255808, 1.0]], ['2, k, 14', [0.1854919, -0.5943363, 1.0]], ['2, k, 15', [0.1551886, -0.6321287, 1.0]], ['2, k, 16', [0.399714, -0.1989115, 1.0]], ['2, k, 17', [0.4132514, -0.2702495, 1.0]], ['2, k, 18', [0.3860442, -0.6078119, 1.0]], ['2, k, 19', [0.3532149, -0.6454022, 1.0]], ['2, k, 20', [0.3674896, 0.2965551, 1.0]], ['2, k, 21', [0.1627729, -0.2015834, 1.0]], ['2, k, 22', [0.2077903, -0.1399253, 1.0]], ['2, k, 23', [0.4918652, 0.4365545, 1.0]], ['2, k, 24', [0.5557111, 0.3415112, 1.0]]]
[['2, k, 0', [0.3179351, -0.1959642, 1.0]], ['2, k, 1', [0.346364, 0.08807324, 1.0]], ['2, k, 2', [0.374175, 0.3648563, 1.0]], ['2, k, 3', [0.3725563, 0.5011419, 1.0]], ['2, k, 4', [0.1989824, 0.2588036, 1.0]], ['2, k, 5', [0.1156911, 0.06306299, 1.0]], ['2, k, 6', [0.1368011, -0.06809215, 1.0]], ['2, k, 7', [0.1671369, -0.115051, 1.0]], ['2, k, 8', [0.5144712, 0.257018, 1.0]], ['2, k, 9', [0.5547396, 0.06786868, 1.0]], ['2, k, 10', [0.5041776, 0.3459701, 1.0]], ['2, k, 11', [0.5074338, 0.3560662, 1.0]], ['2, k, 12', [0.2287555, -0.1881434, 1.0]], ['2, k, 13', [0.1212509, -0.256, 1.0]], ['2, k, 14', [0.1863444, -0.5941615, 1.0]], ['2, k, 15', [0.1563173, -0.6319591, 1.0]], ['2, k, 16', [0.3997189, -0.1987757, 1.0]], ['2, k, 17', [0.4132565, -0.2703035, 1.0]], ['2, k, 18', [0.3853132, -0.60773, 1.0]], ['2, k, 19', [0.3527797, -0.6453234, 1.0]], ['2, k, 20', [0.3675168, 0.2966306, 1.0]], ['2, k, 21', [0.16088, -0.1667859, 1.0]], ['2, k, 22', [0.2265401, -0.09551798, 1.0]], ['2, k, 23', [0.4859051, 0.4337364, 1.0]], ['2, k, 24', [0.5563455, 0.336944, 1.0]]]
[['2, k, 0', [0.3179105, -0.196155, 1.0]], ['2, k, 1', [0.3462235, 0.08786441, 1.0]], ['2, k, 2', [0.3736371, 0.3645993, 1.0]], ['2, k, 3', [0.3722119, 0.5008661, 1.0]], ['2, k, 4', [0.1988873, 0.2586799, 1.0]], ['2, k, 5', [0.1154116, 0.06252744, 1.0]], ['2, k, 6', [0.1499311, -0.09152199, 1.0]], ['2, k, 7', [0.1651874, -0.13624, 1.0]], ['2, k, 8', [0.5084247, 0.249912, 1.0]], ['2, k, 9', [0.5567174, 0.06690723, 1.0]], ['2, k, 10', [0.5052993, 0.3444868, 1.0]], ['2, k, 11', [0.5068435, 0.3508538, 1.0]], ['2, k, 12', [0.2287312, -0.1882779, 1.0]], ['2, k, 13', [0.1212142, -0.25587, 1.0]], ['2, k, 14', [0.1864301, -0.5942197, 1.0]], ['2, k, 15', [0.1634277, -0.6529868, 1.0]], ['2, k, 16', [0.3996668, -0.1990774, 1.0]], ['2, k, 17', [0.4132144, -0.2701415, 1.0]], ['2, k, 18', [0.3839777, -0.6072347, 1.0]], ['2, k, 19', [0.352722, -0.6448591, 1.0]], ['2, k, 20', [0.3671135, 0.296382, 1.0]], ['2, k, 21', [0.1707177, -0.1925256, 1.0]], ['2, k, 22', [0.2085534, -0.1306023, 1.0]], ['2, k, 23', [0.4896899, 0.4236829, 1.0]], ['2, k, 24', [0.5615041, 0.3495875, 1.0]]]
[['2, k, 0', [0.3178526, -0.1963872, 1.0]], ['2, k, 1', [0.3458287, 0.08751678, 1.0]], ['2, k, 2', [0.3722857, 0.36411, 1.0]], ['2, k, 3', [0.3720819, 0.5007877, 1.0]], ['2, k, 4', [0.1988597, 0.2587483, 1.0]], ['2, k, 5', [0.115431, 0.06248903, 1.0]], ['2, k, 6', [0.1379367, -0.0721902, 1.0]], ['2, k, 7', [0.1695258, -0.1135118, 1.0]], ['2, k, 8', [0.5048767, 0.2472255, 1.0]], ['2, k, 9', [0.5459204, 0.04728868, 1.0]], ['2, k, 10', [0.5130765, 0.3025773, 1.0]], ['2, k, 11', [0.5072576, 0.3493932, 1.0]], ['2, k, 12', [0.2286704, -0.1884195, 1.0]], ['2, k, 13', [0.1211866, -0.2559139, 1.0]], ['2, k, 14', [0.1877363, -0.593938, 1.0]], ['2, k, 15', [0.1536529, -0.6492947, 1.0]], ['2, k, 16', [0.399583, -0.199481, 1.0]], ['2, k, 17', [0.4132319, -0.2700602, 1.0]], ['2, k, 18', [0.3835499, -0.6068119, 1.0]], ['2, k, 19', [0.3532016, -0.6444612, 1.0]], ['2, k, 20', [0.3660652, 0.2959182, 1.0]], ['2, k, 21', [0.1607564, -0.1643502, 1.0]], ['2, k, 22', [0.227411, -0.08234847, 1.0]], ['2, k, 23', [0.4906504, 0.4178547, 1.0]], ['2, k, 24', [0.5580198, 0.3502153, 1.0]]]
