[['2, k, 0', [0.02854628, -0.04262931, 1.0]], ['2, k, 1', [0.02573868, 0.2081434, 1.0]], ['2, k, 2', [0.02324762, 0.4500583, 1.0]], ['2, k, 3', [0.04432613, 0.5828544, 1.0]], ['2, k, 4', [-0.1642858, 0.4231711, 1.0]], ['2, k, 5', [-0.2881868, 0.2303658, 1.0]], ['2, k, 6', [-0.2252572, 0.03321208, 1.0]], ['2, k, 7', [-0.2052383, -0.01125626, 1.0]], ['2, k, 8', [0.2199149, 0.3831703, 1.0]], ['2, k, 9', [0.331875, 0.1959618, 1.0]], ['2, k, 10', [0.2574401, 0.003035911, 1.0]], ['2, k, 11', [0.2326393, -0.03791489, 1.0]], ['2, k, 12', [-0.04848397, -0.03976791, 1.0]], ['2, k, 13', [-0.1241535, -0.1485206, 1.0]], ['2, k, 14', [-0.06753237, -0.5178159, 1.0]], ['2, k, 15', [-0.07781018, -0.5927337, 1.0]], ['2, k, 16', [0.1050107, -0.04403695, 1.0]], ['2, k, 17', [0.1693072, -0.1992681, 1.0]], ['2, k, 18', [0.1118607, -0.5995465, 1.0]], ['2, k, 19', [0.1062355, -0.6519138, 1.0]], ['2, k, 20', [0.02385078, 0.3907709, 1.0]], ['2, k, 21', [-0.1678371, -0.08306811, 1.0]], ['2, k, 22', [-0.208125, 0.0563371, 1.0]], ['2, k, 23', [0.2173521, -0.1073335, 1.0]], ['2, k, 24', [0.248853, -0.08501144, 1.0]]]
[['2, k, 0', [0.01385838, -0.08989564, 1.0]], ['2, k, 1', [0.006154603, 0.1552934, 1.0]], ['2, k, 2', [-0.0003029812, 0.39245, 1.0]], ['2, k, 3', [-0.00538039, 0.4818935, 1.0]], ['2, k, 4', [-0.2018944, 0.3862168, 1.0]], ['2, k, 5', [-0.3190133, 0.2104097, 1.0]], ['2, k, 6', [-0.2283736, -0.0002487668, 1.0]], ['2, k, 7', [-0.1902818, -0.05236351, 1.0]], ['2, k, 8', [0.1653689, 0.3183312, 1.0]], ['2, k, 9', [0.2001416, 0.09456778, 1.0]], ['2, k, 10', [0.2348055, -0.1419899, 1.0]], ['2, k, 11', [0.2178407, -0.2036131, 1.0]], ['2, k, 12', [-0.06926826, -0.08845484, 1.0]], ['2, k, 13', [-0.1288994, -0.2035768, 1.0]], ['2, k, 14', [-0.1122865, -0.5683059, 1.0]], ['2, k, 15', [-0.1084809, -0.6308045, 1.0]], ['2, k, 16', [0.0965315, -0.0890106, 1.0]], ['2, k, 17', [0.1755744, -0.2257243, 1.0]], ['2, k, 18', [0.1180769, -0.5699008, 1.0]], ['2, k, 19', [0.1061199, -0.6434556, 1.0]], ['2, k, 20', [0.001255758, 0.3343074, 1.0]], ['2, k, 21', [-0.1762441, -0.1144434, 1.0]], ['2, k, 22', [-0.2225821, -0.1209037, 1.0]], ['2, k, 23', [0.2238882, -0.2894106, 1.0]], ['2, k, 24', [0.2307678, -0.2401441, 1.0]]]
[['2, k, 0', [0.01389113, -0.09047104, 1.0]], ['2, k, 1', [0.006473763, 0.1546253, 1.0]], ['2, k, 2', [0.0002411108, 0.391715, 1.0]], ['2, k, 3', [-0.004616132, 0.4814088, 1.0]], ['2, k, 4', [-0.2022493, 0.3859919, 1.0]], ['2, k, 5', [-0.3195901, 0.2093631, 1.0]], ['2, k, 6', [-0.2283348, -0.0008519255, 1.0]], ['2, k, 7', [-0.1898887, -0.052535, 1.0]], ['2, k, 8', [0.1650381, 0.3186356, 1.0]], ['2, k, 9', [0.1981409, 0.09233376, 1.0]], ['2, k, 10', [0.2300873, -0.1475509, 1.0]], ['2, k, 11', [0.2111352, -0.2017034, 1.0]], ['2, k, 12', [-0.06924226, -0.08900031, 1.0]], ['2, k, 13', [-0.1290364, -0.2036069, 1.0]], ['2, k, 14', [-0.1122688, -0.5681393, 1.0]], ['2, k, 15', [-0.1085987, -0.6306491, 1.0]], ['2, k, 16', [0.09657367, -0.08949931, 1.0]], ['2, k, 17', [0.1754369, -0.2260072, 1.0]], ['2, k, 18', [0.1181354, -0.5697576, 1.0]], ['2, k, 19', [0.1062498, -0.6431593, 1.0]], ['2, k, 20', [0.001747296, 0.3335916, 1.0]], ['2, k, 21', [-0.1753164, -0.1136159, 1.0]], ['2, k, 22', [-0.2262273, -0.1231031, 1.0]], ['2, k, 23', [0.2196255, -0.2916085, 1.0]], ['2, k, 24', [0.2312622, -0.1961832, 1.0]]]
[['2, k, 0', [0.01387906, -0.09069754, 1.0]], ['2, k, 1', [0.006531916, 0.1542263, 1.0]], ['2, k, 2', [0.0002638824, 0.391169, 1.0]], ['2, k, 3', [-0.003378689, 0.4808901, 1.0]], ['2, k, 4', [-0.2024281, 0.3862768, 1.0]], ['2, k, 5', [-0.3194232, 0.2089574, 1.0]], ['2, k, 6', [-0.2283614, -0.0008787095, 1.0]], ['2, k, 7', [-0.1894889, -0.05216496, 1.0]], ['2, k, 8', [0.1649753, 0.3188021, 1.0]], ['2, k, 9', [0.19653, 0.09087834, 1.0]], ['2, k, 10', [0.2224098, -0.1733454, 1.0]], ['2, k, 11', [0.20137, -0.2376622, 1.0]], ['2, k, 12', [-0.06924652, -0.08918459, 1.0]], ['2, k, 13', [-0.1291604, -0.2036218, 1.0]], ['2, k, 14', [-0.1123107, -0.5683146, 1.0]], ['2, k, 15', [-0.1087409, -0.6307526, 1.0]], ['2, k, 16', [0.09655795, -0.08973542, 1.0]], ['2, k, 17', [0.1752212, -0.2266822, 1.0]], ['2, k, 18', [0.1180898, -0.5698499, 1.0]], ['2, k, 19', [0.1062021, -0.6430978, 1.0]], ['2, k, 20', [0.001786771, 0.3330865, 1.0]], ['2, k, 21', [-0.1768008, -0.1144172, 1.0]], ['2, k, 22', [-0.2222022, -0.1231125, 1.0]], ['2, k, 23', [0.2035638, -0.2864086, 1.0]], ['2, k, 24', [0.2278276, -0.2852463, 1.0]]]
[['2, k, 0', [0.01381134, -0.09148341, 1.0]], ['2, k, 1', [0.006727761, 0.153557, 1.0]], ['2, k, 2', [0.0006759998, 0.3905128, 1.0]], ['2, k, 3', [-0.002089065, 0.4801781, 1.0]], ['2, k, 4', [-0.2007391, 0.386145, 1.0]], ['2, k, 5', [-0.3184557, 0.2102986, 1.0]], ['2, k, 6', [-0.2283443, -0.0008536254, 1.0]], ['2, k, 7', [-0.1903505, -0.05274539, 1.0]], ['2, k, 8', [0.1653082, 0.3159464, 1.0]], ['2, k, 9', [0.1954203, 0.09009661, 1.0]], ['2, k, 10', [0.1435238, -0.1757031, 1.0]], ['2, k, 11', [0.1355173, -0.2442842, 1.0]], ['2, k, 12', [-0.06928403, -0.0895649, 1.0]], ['2, k, 13', [-0.1292526, -0.2037061, 1.0]], ['2, k, 14', [-0.1123466, -0.568634, 1.0]], ['2, k, 15', [-0.1087228, -0.6308535, 1.0]], ['2, k, 16', [0.09646599, -0.09092066, 1.0]], ['2, k, 17', [0.174795, -0.2274315, 1.0]], ['2, k, 18', [0.1179662, -0.5698795, 1.0]], ['2, k, 19', [0.1062649, -0.6431254, 1.0]], ['2, k, 20', [0.002142803, 0.3324301, 1.0]], ['2, k, 21', [-0.1844495, -0.1222873, 1.0]], ['2, k, 22', [-0.2262523, -0.1212107, 1.0]], ['2, k, 23', [0.1317443, -0.3269263, 1.0]], ['2, k, 24', [0.09474666, -0.2536075, 1.0]]]
[['2, k, 0', [0.01382402, -0.09174994, 1.0]], ['2, k, 1', [0.006886032, 0.1532661, 1.0]], ['2, k, 2', [0.0009264742, 0.3902409, 1.0]], ['2, k, 3', [-0.001483825, 0.4799212, 1.0]], ['2, k, 4', [-0.1996507, 0.3864532, 1.0]], ['2, k, 5', [-0.3166052, 0.2103609, 1.0]], ['2, k, 6', [-0.2283766, -0.001130169, 1.0]], ['2, k, 7', [-0.1905425, -0.05285515, 1.0]], ['2, k, 8', [0.1653474, 0.3165652, 1.0]], ['2, k, 9', [0.1941062, 0.08923256, 1.0]], ['2, k, 10', [0.1505354, -0.1766031, 1.0]], ['2, k, 11', [0.1455477, -0.249036, 1.0]], ['2, k, 12', [-0.06931059, -0.0897115, 1.0]], ['2, k, 13', [-0.1293538, -0.2037303, 1.0]], ['2, k, 14', [-0.1123835, -0.5686739, 1.0]], ['2, k, 15', [-0.1087262, -0.6308334, 1.0]], ['2, k, 16', [0.09653823, -0.09127039, 1.0]], ['2, k, 17', [0.1746894, -0.2276568, 1.0]], ['2, k, 18', [0.1179876, -0.5698249, 1.0]], ['2, k, 19', [0.106352, -0.6431722, 1.0]], ['2, k, 20', [0.002373906, 0.332154, 1.0]], ['2, k, 21', [-0.1790014, -0.1163491, 1.0]], ['2, k, 22', [-0.2245269, -0.1225555, 1.0]], ['2, k, 23', [0.1402082, -0.3291201, 1.0]], ['2, k, 24', [0.0974566, -0.2423541, 1.0]]]
[['2, k, 0', [0.01377584, -0.0924846, 1.0]], ['2, k, 1', [0.00698074, 0.1527485, 1.0]], ['2, k, 2', [0.001102284, 0.3898245, 1.0]], ['2, k, 3', [-0.0004696286, 0.4797989, 1.0]], ['2, k, 4', [-0.1989991, 0.3859903, 1.0]], ['2, k, 5', [-0.3175082, 0.2113884, 1.0]], ['2, k, 6', [-0.2283063, -0.00123021, 1.0]], ['2, k, 7', [-0.1898485, -0.05144456, 1.0]], ['2, k, 8', [0.1653843, 0.3128266, 1.0]], ['2, k, 9', [0.1927002, 0.08755993, 1.0]], ['2, k, 10', [0.1559642, -0.1775723, 1.0]], ['2, k, 11', [0.1507062, -0.2505534, 1.0]], ['2, k, 12', [-0.06934419, -0.09013093, 1.0]], ['2, k, 13', [-0.129464, -0.2037388, 1.0]], ['2, k, 14', [-0.1124235, -0.5687258, 1.0]], ['2, k, 15', [-0.1085902, -0.630756, 1.0]], ['2, k, 16', [0.09647623, -0.09235538, 1.0]], ['2, k, 17', [0.1742757, -0.2284795, 1.0]], ['2, k, 18', [0.1180915, -0.5702317, 1.0]], ['2, k, 19', [0.1063338, -0.6431631, 1.0]], ['2, k, 20', [0.002530149, 0.3317108, 1.0]], ['2, k, 21', [-0.1777473, -0.1165486, 1.0]], ['2, k, 22', [-0.2248465, -0.1181784, 1.0]], ['2, k, 23', [0.1470734, -0.3282551, 1.0]], ['2, k, 24', [0.1021726, -0.2510275, 1.0]]]
[['2, k, 0', [0.01371806, -0.09292944, 1.0]], ['2, k, 1', [0.007038038, 0.1523851, 1.0]], ['2, k, 2', [0.001224883, 0.389476, 1.0]], ['2, k, 3', [0.0001084835, 0.4795301, 1.0]], ['2, k, 4', [-0.1984621, 0.3860969, 1.0]], ['2, k, 5', [-0.3170072, 0.2116009, 1.0]], ['2, k, 6', [-0.2282931, -0.001357293, 1.0]], ['2, k, 7', [-0.1900614, -0.05212729, 1.0]], ['2, k, 8', [0.164996, 0.3109851, 1.0]], ['2, k, 9', [0.192344, 0.08588316, 1.0]], ['2, k, 10', [0.156515, -0.1793805, 1.0]], ['2, k, 11', [0.1515451, -0.2545688, 1.0]], ['2, k, 12', [-0.06934089, -0.09039316, 1.0]], ['2, k, 13', [-0.1295276, -0.2035838, 1.0]], ['2, k, 14', [-0.1124671, -0.568687, 1.0]], ['2, k, 15', [-0.1086864, -0.6306474, 1.0]], ['2, k, 16', [0.09634103, -0.09303234, 1.0]], ['2, k, 17', [0.1738876, -0.2292662, 1.0]], ['2, k, 18', [0.1180478, -0.5704197, 1.0]], ['2, k, 19', [0.1062152, -0.6433617, 1.0]], ['2, k, 20', [0.002637541, 0.3313591, 1.0]], ['2, k, 21', [-0.1770999, -0.114074, 1.0]], ['2, k, 22', [-0.2224779, -0.1219913, 1.0]], ['2, k, 23', [0.1470797, -0.3323399, 1.0]], ['2, k, 24', [0.1048993, -0.2604833, 1.0]]]
[['2, k, 0', [0.01365661, -0.09332935, 1.0]], ['2, k, 1', [0.007096516, 0.1521112, 1.0]], ['2, k, 2', [0.00137583, 0.3893009, 1.0]], ['2, k, 3', [0.0006666483, 0.4795021, 1.0]], ['2, k, 4', [-0.1996825, 0.385784, 1.0]], ['2, k, 5', [-0.3176843, 0.2097116, 1.0]], ['2, k, 6', [-0.2282769, -0.001448478, 1.0]], ['2, k, 7', [-0.1905354, -0.05320885, 1.0]], ['2, k, 8', [0.1645729, 0.30979, 1.0]], ['2, k, 9', [0.1910471, 0.08586188, 1.0]], ['2, k, 10', [0.1633384, -0.1794649, 1.0]], ['2, k, 11', [0.1570176, -0.2558824, 1.0]], ['2, k, 12', [-0.06929875, -0.09066433, 1.0]], ['2, k, 13', [-0.1296712, -0.2034527, 1.0]], ['2, k, 14', [-0.1125377, -0.56874, 1.0]], ['2, k, 15', [-0.1087055, -0.6307465, 1.0]], ['2, k, 16', [0.0961586, -0.09358783, 1.0]], ['2, k, 17', [0.1738237, -0.2293949, 1.0]], ['2, k, 18', [0.1177992, -0.5707996, 1.0]], ['2, k, 19', [0.1062192, -0.6434051, 1.0]], ['2, k, 20', [0.002764864, 0.3311548, 1.0]], ['2, k, 21', [-0.1791146, -0.1172348, 1.0]], ['2, k, 22', [-0.2285712, -0.1195707, 1.0]], ['2, k, 23', [0.1483038, -0.336849, 1.0]], ['2, k, 24', [0.1076745, -0.2439044, 1.0]]]
[['2, k, 0', [0.01363699, -0.09368047, 1.0]], ['2, k, 1', [0.007202731, 0.1516643, 1.0]], ['2, k, 2', [0.00159834, 0.3886975, 1.0]], ['2, k, 3', [0.001331836, 0.4792457, 1.0]], ['2, k, 4', [-0.198417, 0.3860196, 1.0]], ['2, k, 5', [-0.3169801, 0.2110602, 1.0]], ['2, k, 6', [-0.2282098, -0.001621684, 1.0]], ['2, k, 7', [-0.1903408, -0.05193409, 1.0]], ['2, k, 8', [0.1646832, 0.3089618, 1.0]], ['2, k, 9', [0.1890591, 0.08568526, 1.0]], ['2, k, 10', [0.1487914, -0.1808833, 1.0]], ['2, k, 11', [0.1452574, -0.2540339, 1.0]], ['2, k, 12', [-0.06926072, -0.09081571, 1.0]], ['2, k, 13', [-0.1297417, -0.2033919, 1.0]], ['2, k, 14', [-0.1125719, -0.5687366, 1.0]], ['2, k, 15', [-0.1087252, -0.6307517, 1.0]], ['2, k, 16', [0.09606681, -0.094163, 1.0]], ['2, k, 17', [0.1734447, -0.2296811, 1.0]], ['2, k, 18', [0.1178722, -0.5710846, 1.0]], ['2, k, 19', [0.1062184, -0.6434122, 1.0]], ['2, k, 20', [0.002958983, 0.3305941, 1.0]], ['2, k, 21', [-0.1801703, -0.1199469, 1.0]], ['2, k, 22', [-0.2245123, -0.1183931, 1.0]], ['2, k, 23', [0.1421339, -0.3322506, 1.0]], ['2, k, 24', [0.09994154, -0.2607344, 1.0]]]
[['2, k, 0', [0.0135866, -0.09397893, 1.0]], ['2, k, 1', [0.007288091, 0.151446, 1.0]], ['2, k, 2', [0.001809921, 0.3885595, 1.0]], ['2, k, 3', [0.00193625, 0.4792539, 1.0]], ['2, k, 4', [-0.1978498, 0.3859911, 1.0]], ['2, k, 5', [-0.3170362, 0.211725, 1.0]], ['2, k, 6', [-0.2282402, -0.001589231, 1.0]], ['2, k, 7', [-0.1911397, -0.05374267, 1.0]], ['2, k, 8', [0.164465, 0.3080566, 1.0]], ['2, k, 9', [0.1874494, 0.08410709, 1.0]], ['2, k, 10', [0.1345266, -0.1685387, 1.0]], ['2, k, 11', [0.1433983, -0.2302246, 1.0]], ['2, k, 12', [-0.06927336, -0.09098531, 1.0]], ['2, k, 13', [-0.1298738, -0.203258, 1.0]], ['2, k, 14', [-0.1126137, -0.5696416, 1.0]], ['2, k, 15', [-0.1087716, -0.6307212, 1.0]], ['2, k, 16', [0.09597167, -0.0946081, 1.0]], ['2, k, 17', [0.1730991, -0.2305047, 1.0]], ['2, k, 18', [0.117825, -0.5710914, 1.0]], ['2, k, 19', [0.1062156, -0.6434346, 1.0]], ['2, k, 20', [0.003138295, 0.3304339, 1.0]], ['2, k, 21', [-0.1784889, -0.1195742, 1.0]], ['2, k, 22', [-0.2256064, -0.1203813, 1.0]], ['2, k, 23', [0.1454661, -0.2836022, 1.0]], ['2, k, 24', [0.1027617, -0.2304459, 1.0]]]
[['2, k, 0', [0.01354146, -0.09427195, 1.0]], ['2, k, 1', [0.007335186, 0.1512198, 1.0]], ['2, k, 2', [0.001912791, 0.3883897, 1.0]], ['2, k, 3', [0.002670086, 0.4792289, 1.0]], ['2, k, 4', [-0.1963832, 0.3864969, 1.0]], ['2, k, 5', [-0.3163864, 0.2132626, 1.0]], ['2, k, 6', [-0.2282431, -0.00160803, 1.0]], ['2, k, 7', [-0.1909465, -0.0538833, 1.0]], ['2, k, 8', [0.1644092, 0.3073598, 1.0]], ['2, k, 9', [0.1858568, 0.0834302, 1.0]], ['2, k, 10', [0.08854981, -0.1012286, 1.0]], ['2, k, 11', [0.06509775, -0.1537226, 1.0]], ['2, k, 12', [-0.06926814, -0.09113207, 1.0]], ['2, k, 13', [-0.1299228, -0.2032562, 1.0]], ['2, k, 14', [-0.1126761, -0.5696226, 1.0]], ['2, k, 15', [-0.1087835, -0.6306838, 1.0]], ['2, k, 16', [0.09586601, -0.09508074, 1.0]], ['2, k, 17', [0.1730848, -0.2305795, 1.0]], ['2, k, 18', [0.1178126, -0.5714889, 1.0]], ['2, k, 19', [0.1064116, -0.6432186, 1.0]], ['2, k, 20', [0.003228601, 0.3302499, 1.0]], ['2, k, 21', [-0.1842188, -0.1326778, 1.0]], ['2, k, 22', [-0.2331585, -0.08215296, 1.0]], ['2, k, 23', [0.01571694, -0.212105, 1.0]], ['2, k, 24', [0.04013027, -0.1043587, 1.0]]]
[['2, k, 0', [0.01349926, -0.09439789, 1.0]], ['2, k, 1', [0.007385882, 0.1511376, 1.0]], ['2, k, 2', [0.002070255, 0.388392, 1.0]], ['2, k, 3', [0.003350757, 0.4794624, 1.0]], ['2, k, 4', [-0.1949925, 0.3874053, 1.0]], ['2, k, 5', [-0.315236, 0.2144548, 1.0]], ['2, k, 6', [-0.2282668, -0.00160937, 1.0]], ['2, k, 7', [-0.1926274, -0.05554559, 1.0]], ['2, k, 8', [0.1644322, 0.3068555, 1.0]], ['2, k, 9', [0.184913, 0.08291993, 1.0]], ['2, k, 10', [0.08794529, -0.1017982, 1.0]], ['2, k, 11', [0.0651188, -0.1532721, 1.0]], ['2, k, 12', [-0.06927855, -0.09114009, 1.0]], ['2, k, 13', [-0.1302153, -0.2034606, 1.0]], ['2, k, 14', [-0.1126101, -0.5698001, 1.0]], ['2, k, 15', [-0.1087084, -0.6306956, 1.0]], ['2, k, 16', [0.09577433, -0.09536366, 1.0]], ['2, k, 17', [0.172909, -0.2307475, 1.0]], ['2, k, 18', [0.1175857, -0.5717909, 1.0]], ['2, k, 19', [0.1063602, -0.6431965, 1.0]], ['2, k, 20', [0.003358438, 0.3302279, 1.0]], ['2, k, 21', [-0.1821339, -0.1218262, 1.0]], ['2, k, 22', [-0.2224487, -0.1265014, 1.0]], ['2, k, 23', [0.01287631, -0.2120714, 1.0]], ['2, k, 24', [0.03553643, -0.1100833, 1.0]]]
[['2, k, 0', [0.01349848, -0.09439836, 1.0]], ['2, k, 1', [0.007396779, 0.1511387, 1.0]], ['2, k, 2', [0.00206733, 0.3884142, 1.0]], ['2, k, 3', [0.004378396, 0.4794952, 1.0]], ['2, k, 4', [-0.1965481, 0.3881167, 1.0]], ['2, k, 5', [-0.3162003, 0.2131418, 1.0]], ['2, k, 6', [-0.2283621, -0.00167898, 1.0]], ['2, k, 7', [-0.1923948, -0.05505905, 1.0]], ['2, k, 8', [0.1639113, 0.3102891, 1.0]], ['2, k, 9', [0.1829547, 0.08102137, 1.0]], ['2, k, 10', [0.0876858, -0.1048563, 1.0]], ['2, k, 11', [0.06518147, -0.1536656, 1.0]], ['2, k, 12', [-0.06929052, -0.09114683, 1.0]], ['2, k, 13', [-0.1303933, -0.2033991, 1.0]], ['2, k, 14', [-0.1126827, -0.5699211, 1.0]], ['2, k, 15', [-0.1087541, -0.6306812, 1.0]], ['2, k, 16', [0.09577555, -0.09533334, 1.0]], ['2, k, 17', [0.1728167, -0.2309564, 1.0]], ['2, k, 18', [0.1176764, -0.5716851, 1.0]], ['2, k, 19', [0.1061916, -0.643283, 1.0]], ['2, k, 20', [0.003360533, 0.3302483, 1.0]], ['2, k, 21', [-0.1794422, -0.1178718, 1.0]], ['2, k, 22', [-0.2233798, -0.1207122, 1.0]], ['2, k, 23', [0.01431453, -0.2136689, 1.0]], ['2, k, 24', [0.03697239, -0.1080852, 1.0]]]
[['2, k, 0', [0.01346921, -0.09455847, 1.0]], ['2, k, 1', [0.007366727, 0.1510669, 1.0]], ['2, k, 2', [0.001989112, 0.3884155, 1.0]], ['2, k, 3', [0.00490426, 0.4796592, 1.0]], ['2, k, 4', [-0.1959181, 0.3882138, 1.0]], ['2, k, 5', [-0.3159496, 0.2138865, 1.0]], ['2, k, 6', [-0.2284468, -0.001580083, 1.0]], ['2, k, 7', [-0.1921919, -0.05413585, 1.0]], ['2, k, 8', [0.163734, 0.3085292, 1.0]], ['2, k, 9', [0.1820404, 0.08089154, 1.0]], ['2, k, 10', [0.08758718, -0.1054396, 1.0]], ['2, k, 11', [0.06537152, -0.1548771, 1.0]], ['2, k, 12', [-0.06929641, -0.09119316, 1.0]], ['2, k, 13', [-0.1304469, -0.2033339, 1.0]], ['2, k, 14', [-0.1127308, -0.5699923, 1.0]], ['2, k, 15', [-0.1088261, -0.6307366, 1.0]], ['2, k, 16', [0.09572069, -0.09561331, 1.0]], ['2, k, 17', [0.1725151, -0.2312643, 1.0]], ['2, k, 18', [0.1176938, -0.5718876, 1.0]], ['2, k, 19', [0.106351, -0.6428754, 1.0]], ['2, k, 20', [0.00329754, 0.3302321, 1.0]], ['2, k, 21', [-0.1793621, -0.116924, 1.0]], ['2, k, 22', [-0.2247214, -0.1317803, 1.0]], ['2, k, 23', [0.0156993, -0.2150312, 1.0]], ['2, k, 24', [0.03177025, -0.1160887, 1.0]]]
[['2, k, 0', [0.01342731, -0.09466103, 1.0]], ['2, k, 1', [0.007373471, 0.1510006, 1.0]], ['2, k, 2', [0.002024074, 0.388407, 1.0]], ['2, k, 3', [0.0056088, 0.4798642, 1.0]], ['2, k, 4', [-0.1940459, 0.388959, 1.0]], ['2, k, 5', [-0.3145195, 0.215253, 1.0]], ['2, k, 6', [-0.2285283, -0.001531881, 1.0]], ['2, k, 7', [-0.1922286, -0.05510123, 1.0]], ['2, k, 8', [0.1638656, 0.3075132, 1.0]], ['2, k, 9', [0.1814317, 0.0804823, 1.0]], ['2, k, 10', [0.08339386, -0.1031227, 1.0]], ['2, k, 11', [0.06329753, -0.153209, 1.0]], ['2, k, 12', [-0.06931323, -0.09119713, 1.0]], ['2, k, 13', [-0.1306224, -0.2032468, 1.0]], ['2, k, 14', [-0.1127461, -0.5699616, 1.0]], ['2, k, 15', [-0.1087573, -0.6305048, 1.0]], ['2, k, 16', [0.09563225, -0.09584749, 1.0]], ['2, k, 17', [0.1723095, -0.231533, 1.0]], ['2, k, 18', [0.1176851, -0.5721255, 1.0]], ['2, k, 19', [0.1061838, -0.6431156, 1.0]], ['2, k, 20', [0.003326093, 0.3302085, 1.0]], ['2, k, 21', [-0.1863126, -0.1341212, 1.0]], ['2, k, 22', [-0.2247803, -0.1272447, 1.0]], ['2, k, 23', [0.008137005, -0.2098788, 1.0]], ['2, k, 24', [0.02600867, -0.1241634, 1.0]]]
[['2, k, 0', [0.01338329, -0.09478193, 1.0]], ['2, k, 1', [0.007400983, 0.1509465, 1.0]], ['2, k, 2', [0.002107883, 0.3884127, 1.0]], ['2, k, 3', [0.006515034, 0.480011, 1.0]], ['2, k, 4', [-0.1925763, 0.3896867, 1.0]], ['2, k, 5', [-0.3131656, 0.2163575, 1.0]], ['2, k, 6', [-0.2285168, -0.001498386, 1.0]], ['2, k, 7', [-0.1934147, -0.0540884, 1.0]], ['2, k, 8', [0.1640666, 0.3063966, 1.0]], ['2, k, 9', [0.1812463, 0.07982671, 1.0]], ['2, k, 10', [0.08060958, -0.1015395, 1.0]], ['2, k, 11', [0.0606912, -0.1520777, 1.0]], ['2, k, 12', [-0.06932704, -0.09118962, 1.0]], ['2, k, 13', [-0.1308326, -0.2029739, 1.0]], ['2, k, 14', [-0.1127545, -0.5699562, 1.0]], ['2, k, 15', [-0.1086697, -0.6306117, 1.0]], ['2, k, 16', [0.09552643, -0.0961649, 1.0]], ['2, k, 17', [0.1722649, -0.2316706, 1.0]], ['2, k, 18', [0.1178742, -0.572234, 1.0]], ['2, k, 19', [0.1061458, -0.643247, 1.0]], ['2, k, 20', [0.003395105, 0.330199, 1.0]], ['2, k, 21', [-0.1852968, -0.1264545, 1.0]], ['2, k, 22', [-0.2243588, -0.1320774, 1.0]], ['2, k, 23', [0.004451559, -0.2087766, 1.0]], ['2, k, 24', [0.02532938, -0.1191362, 1.0]]]
[['2, k, 0', [0.01334949, -0.09483775, 1.0]], ['2, k, 1', [0.007433258, 0.1509133, 1.0]], ['2, k, 2', [0.002219616, 0.3883967, 1.0]], ['2, k, 3', [0.007226169, 0.4802303, 1.0]], ['2, k, 4', [-0.1913395, 0.3904967, 1.0]], ['2, k, 5', [-0.3121513, 0.217389, 1.0]], ['2, k, 6', [-0.2285499, -0.001513297, 1.0]], ['2, k, 7', [-0.1935661, -0.05365977, 1.0]], ['2, k, 8', [0.1643513, 0.3059982, 1.0]], ['2, k, 9', [0.1807265, 0.07940912, 1.0]], ['2, k, 10', [0.08157765, -0.1031722, 1.0]], ['2, k, 11', [0.06249428, -0.1515192, 1.0]], ['2, k, 12', [-0.06932089, -0.09112104, 1.0]], ['2, k, 13', [-0.1309952, -0.2026636, 1.0]], ['2, k, 14', [-0.1128298, -0.569858, 1.0]], ['2, k, 15', [-0.1087582, -0.6304312, 1.0]], ['2, k, 16', [0.09544081, -0.09632305, 1.0]], ['2, k, 17', [0.1720086, -0.2319235, 1.0]], ['2, k, 18', [0.1179391, -0.5721022, 1.0]], ['2, k, 19', [0.1060612, -0.6432351, 1.0]], ['2, k, 20', [0.003485364, 0.3301786, 1.0]], ['2, k, 21', [-0.1849125, -0.1266222, 1.0]], ['2, k, 22', [-0.2239606, -0.1251234, 1.0]], ['2, k, 23', [0.006723601, -0.2069816, 1.0]], ['2, k, 24', [0.02191616, -0.1237947, 1.0]]]
[['2, k, 0', [0.01333343, -0.09487323, 1.0]], ['2, k, 1', [0.007582039, 0.1509369, 1.0]], ['2, k, 2', [0.002833802, 0.3886611, 1.0]], ['2, k, 3', [0.008346366, 0.4806305, 1.0]], ['2, k, 4', [-0.1899624, 0.3906707, 1.0]], ['2, k, 5', [-0.3117439, 0.2182396, 1.0]], ['2, k, 6', [-0.2286223, -0.001416636, 1.0]], ['2, k, 7', [-0.1934394, -0.05427093, 1.0]], ['2, k, 8', [0.1646011, 0.3056956, 1.0]], ['2, k, 9', [0.1813227, 0.07946911, 1.0]], ['2, k, 10', [0.08435163, -0.1047747, 1.0]], ['2, k, 11', [0.06585165, -0.1479516, 1.0]], ['2, k, 12', [-0.0693283, -0.09107847, 1.0]], ['2, k, 13', [-0.1310647, -0.2023391, 1.0]], ['2, k, 14', [-0.1129271, -0.5698712, 1.0]], ['2, k, 15', [-0.1088475, -0.6303139, 1.0]], ['2, k, 16', [0.09540445, -0.09645733, 1.0]], ['2, k, 17', [0.1719138, -0.2321333, 1.0]], ['2, k, 18', [0.118073, -0.5721383, 1.0]], ['2, k, 19', [0.1060406, -0.6432475, 1.0]], ['2, k, 20', [0.003957568, 0.3303675, 1.0]], ['2, k, 21', [-0.184602, -0.1217157, 1.0]], ['2, k, 22', [-0.2277948, -0.1246336, 1.0]], ['2, k, 23', [0.009147164, -0.2037768, 1.0]], ['2, k, 24', [0.02580791, -0.1197489, 1.0]]]
