[['2, k, 0', [0.08733849, -0.4841992, 1.0]], ['2, k, 1', [0.1149883, -0.2548018, 1.0]], ['2, k, 2', [0.1409046, -0.02934658, 1.0]], ['2, k, 3', [0.1568672, 0.1080557, 1.0]], ['2, k, 4', [-0.0249321, -0.09973835, 1.0]], ['2, k, 5', [-0.04200578, -0.2617341, 1.0]], ['2, k, 6', [0.1325006, -0.3346117, 1.0]], ['2, k, 7', [0.1852187, -0.3699279, 1.0]], ['2, k, 8', [0.3071909, -0.1371363, 1.0]], ['2, k, 9', [0.3687723, -0.3252282, 1.0]], ['2, k, 10', [0.3025299, -0.3451619, 1.0]], ['2, k, 11', [0.2902831, -0.3463038, 1.0]], ['2, k, 12', [0.008467517, -0.4614974, 1.0]], ['2, k, 13', [-0.04757056, -0.5197145, 1.0]], ['2, k, 14', [-0.04333458, -0.9061838, 1.0]], ['2, k, 15', [-0.01886752, -0.9416407, 1.0]], ['2, k, 16', [0.1639473, -0.4941387, 1.0]], ['2, k, 17', [0.2346947, -0.5234644, 1.0]], ['2, k, 18', [0.2132526, -0.9305183, 1.0]], ['2, k, 19', [0.2340099, -0.9659543, 1.0]], ['2, k, 20', [0.1345049, -0.08521967, 1.0]], ['2, k, 21', [0.2502891, -0.4091922, 1.0]], ['2, k, 22', [0.2462778, -0.3329504, 1.0]], ['2, k, 23', [0.280898, -0.3531312, 1.0]], ['2, k, 24', [0.2634299, -0.2879826, 1.0]]]
[['2, k, 0', [0.0892017, -0.4925075, 1.0]], ['2, k, 1', [0.1171038, -0.2570991, 1.0]], ['2, k, 2', [0.1441943, -0.02656705, 1.0]], ['2, k, 3', [0.1606477, 0.1101084, 1.0]], ['2, k, 4', [-0.0305752, -0.107606, 1.0]], ['2, k, 5', [-0.1423873, -0.2560436, 1.0]], ['2, k, 6', [-0.1034092, -0.3798556, 1.0]], ['2, k, 7', [-0.05069532, -0.4378979, 1.0]], ['2, k, 8', [0.3076591, -0.1201453, 1.0]], ['2, k, 9', [0.362918, -0.323614, 1.0]], ['2, k, 10', [0.2962515, -0.2238864, 1.0]], ['2, k, 11', [0.2674996, -0.1785413, 1.0]], ['2, k, 12', [0.005063987, -0.4760996, 1.0]], ['2, k, 13', [-0.04517459, -0.4995981, 1.0]], ['2, k, 14', [-0.0431051, -0.9080983, 1.0]], ['2, k, 15', [-0.02741835, -0.9420465, 1.0]], ['2, k, 16', [0.1712, -0.4962352, 1.0]], ['2, k, 17', [0.2357571, -0.5222583, 1.0]], ['2, k, 18', [0.2136472, -0.930481, 1.0]], ['2, k, 19', [0.22562, -0.964432, 1.0]], ['2, k, 20', [0.1376043, -0.08371023, 1.0]], ['2, k, 21', [-0.02836003, -0.4644841, 1.0]], ['2, k, 22', [0.005361073, -0.4349029, 1.0]], ['2, k, 23', [0.2448423, -0.161359, 1.0]], ['2, k, 24', [0.2295236, -0.1438091, 1.0]]]
[['2, k, 0', [0.08834431, -0.4922805, 1.0]], ['2, k, 1', [0.1165562, -0.2569183, 1.0]], ['2, k, 2', [0.1438259, -0.02640667, 1.0]], ['2, k, 3', [0.1604404, 0.1100663, 1.0]], ['2, k, 4', [-0.03055889, -0.1074417, 1.0]], ['2, k, 5', [-0.142432, -0.2560203, 1.0]], ['2, k, 6', [-0.1029513, -0.3792686, 1.0]], ['2, k, 7', [-0.04987604, -0.43662, 1.0]], ['2, k, 8', [0.3066287, -0.118256, 1.0]], ['2, k, 9', [0.3636711, -0.323424, 1.0]], ['2, k, 10', [0.2954149, -0.2212513, 1.0]], ['2, k, 11', [0.2680367, -0.1671181, 1.0]], ['2, k, 12', [0.00427656, -0.4760177, 1.0]], ['2, k, 13', [-0.04516535, -0.4998725, 1.0]], ['2, k, 14', [-0.04322182, -0.9077998, 1.0]], ['2, k, 15', [-0.02757108, -0.9416856, 1.0]], ['2, k, 16', [0.1702765, -0.4958387, 1.0]], ['2, k, 17', [0.2358087, -0.5221736, 1.0]], ['2, k, 18', [0.2136239, -0.9304308, 1.0]], ['2, k, 19', [0.2255588, -0.9643219, 1.0]], ['2, k, 20', [0.1372059, -0.08354212, 1.0]], ['2, k, 21', [-0.0289285, -0.4634485, 1.0]], ['2, k, 22', [0.006997509, -0.4485179, 1.0]], ['2, k, 23', [0.2400818, -0.1475149, 1.0]], ['2, k, 24', [0.2264434, -0.1310484, 1.0]]]
[['2, k, 0', [0.08755722, -0.4921952, 1.0]], ['2, k, 1', [0.1161408, -0.2568693, 1.0]], ['2, k, 2', [0.1436751, -0.02637531, 1.0]], ['2, k, 3', [0.1600616, 0.1101179, 1.0]], ['2, k, 4', [-0.0305934, -0.1074051, 1.0]], ['2, k, 5', [-0.1424151, -0.2555294, 1.0]], ['2, k, 6', [-0.1021187, -0.3796411, 1.0]], ['2, k, 7', [-0.04974661, -0.4354064, 1.0]], ['2, k, 8', [0.3051119, -0.116248, 1.0]], ['2, k, 9', [0.3658292, -0.3243673, 1.0]], ['2, k, 10', [0.2979052, -0.2162259, 1.0]], ['2, k, 11', [0.2679208, -0.1568911, 1.0]], ['2, k, 12', [0.003533812, -0.4761389, 1.0]], ['2, k, 13', [-0.04509439, -0.5001126, 1.0]], ['2, k, 14', [-0.04311435, -0.9076191, 1.0]], ['2, k, 15', [-0.02759566, -0.9414915, 1.0]], ['2, k, 16', [0.1693889, -0.4954959, 1.0]], ['2, k, 17', [0.235838, -0.5221412, 1.0]], ['2, k, 18', [0.2137264, -0.9303213, 1.0]], ['2, k, 19', [0.2255292, -0.9641998, 1.0]], ['2, k, 20', [0.1369958, -0.08350094, 1.0]], ['2, k, 21', [-0.02815319, -0.4615441, 1.0]], ['2, k, 22', [0.005879259, -0.4342408, 1.0]], ['2, k, 23', [0.2407812, -0.1355398, 1.0]], ['2, k, 24', [0.226151, -0.1183929, 1.0]]]
[['2, k, 0', [0.08756723, -0.4922136, 1.0]], ['2, k, 1', [0.1160827, -0.2568468, 1.0]], ['2, k, 2', [0.1435706, -0.02631739, 1.0]], ['2, k, 3', [0.1598327, 0.1099186, 1.0]], ['2, k, 4', [-0.03078675, -0.1074355, 1.0]], ['2, k, 5', [-0.1424702, -0.255522, 1.0]], ['2, k, 6', [-0.1023991, -0.3800775, 1.0]], ['2, k, 7', [-0.04911886, -0.4361871, 1.0]], ['2, k, 8', [0.3036666, -0.1143146, 1.0]], ['2, k, 9', [0.3698686, -0.3226934, 1.0]], ['2, k, 10', [0.2992179, -0.2063356, 1.0]], ['2, k, 11', [0.2682697, -0.1451063, 1.0]], ['2, k, 12', [0.003532698, -0.4762965, 1.0]], ['2, k, 13', [-0.0450701, -0.5001486, 1.0]], ['2, k, 14', [-0.04297601, -0.9074056, 1.0]], ['2, k, 15', [-0.0275515, -0.9412711, 1.0]], ['2, k, 16', [0.1694037, -0.4953556, 1.0]], ['2, k, 17', [0.2359172, -0.5217928, 1.0]], ['2, k, 18', [0.2137301, -0.9303285, 1.0]], ['2, k, 19', [0.2254406, -0.9641988, 1.0]], ['2, k, 20', [0.1368979, -0.08344609, 1.0]], ['2, k, 21', [-0.02879033, -0.4626759, 1.0]], ['2, k, 22', [0.004945808, -0.4530331, 1.0]], ['2, k, 23', [0.238122, -0.1219778, 1.0]], ['2, k, 24', [0.2253553, -0.1070498, 1.0]]]
[['2, k, 0', [0.08729309, -0.4924739, 1.0]], ['2, k, 1', [0.1157728, -0.256999, 1.0]], ['2, k, 2', [0.1432304, -0.02635047, 1.0]], ['2, k, 3', [0.1597663, 0.1098014, 1.0]], ['2, k, 4', [-0.03093616, -0.1074125, 1.0]], ['2, k, 5', [-0.1426875, -0.2554652, 1.0]], ['2, k, 6', [-0.1050541, -0.3779929, 1.0]], ['2, k, 7', [-0.08184463, -0.4052997, 1.0]], ['2, k, 8', [0.3021565, -0.1151835, 1.0]], ['2, k, 9', [0.3721042, -0.3219889, 1.0]], ['2, k, 10', [0.3012232, -0.179013, 1.0]], ['2, k, 11', [0.2682599, -0.1334438, 1.0]], ['2, k, 12', [0.003252554, -0.4765205, 1.0]], ['2, k, 13', [-0.0450775, -0.5000795, 1.0]], ['2, k, 14', [-0.04315056, -0.9072127, 1.0]], ['2, k, 15', [-0.02787694, -0.9410754, 1.0]], ['2, k, 16', [0.1691398, -0.4956483, 1.0]], ['2, k, 17', [0.2359264, -0.521718, 1.0]], ['2, k, 18', [0.2137142, -0.9302787, 1.0]], ['2, k, 19', [0.2252713, -0.9641474, 1.0]], ['2, k, 20', [0.1365627, -0.08350307, 1.0]], ['2, k, 21', [-0.06079073, -0.4228307, 1.0]], ['2, k, 22', [-0.02951337, -0.4090731, 1.0]], ['2, k, 23', [0.2396978, -0.107541, 1.0]], ['2, k, 24', [0.2730553, -0.09460414, 1.0]]]
[['2, k, 0', [0.08826672, -0.4924042, 1.0]], ['2, k, 1', [0.1158626, -0.2570181, 1.0]], ['2, k, 2', [0.1429912, -0.02641922, 1.0]], ['2, k, 3', [0.159641, 0.1097946, 1.0]], ['2, k, 4', [-0.03095227, -0.1074833, 1.0]], ['2, k, 5', [-0.1427039, -0.2554738, 1.0]], ['2, k, 6', [-0.1056768, -0.3778628, 1.0]], ['2, k, 7', [-0.09184036, -0.3843426, 1.0]], ['2, k, 8', [0.3005123, -0.1030818, 1.0]], ['2, k, 9', [0.3708056, -0.311465, 1.0]], ['2, k, 10', [0.3021824, -0.1770938, 1.0]], ['2, k, 11', [0.2685595, -0.1221533, 1.0]], ['2, k, 12', [0.004735495, -0.4773362, 1.0]], ['2, k, 13', [-0.04499931, -0.5002587, 1.0]], ['2, k, 14', [-0.04312743, -0.9072027, 1.0]], ['2, k, 15', [-0.02766824, -0.9410404, 1.0]], ['2, k, 16', [0.1699895, -0.494918, 1.0]], ['2, k, 17', [0.2359453, -0.5216888, 1.0]], ['2, k, 18', [0.2137166, -0.9302018, 1.0]], ['2, k, 19', [0.2254596, -0.964047, 1.0]], ['2, k, 20', [0.1364597, -0.08353996, 1.0]], ['2, k, 21', [-0.06073943, -0.4153433, 1.0]], ['2, k, 22', [-0.02180267, -0.4243519, 1.0]], ['2, k, 23', [0.2402609, -0.09397864, 1.0]], ['2, k, 24', [0.2899722, -0.09168795, 1.0]]]
[['2, k, 0', [0.08923557, -0.4917497, 1.0]], ['2, k, 1', [0.1159341, -0.2569138, 1.0]], ['2, k, 2', [0.1425379, -0.02641026, 1.0]], ['2, k, 3', [0.1594747, 0.1098093, 1.0]], ['2, k, 4', [-0.03101531, -0.1075355, 1.0]], ['2, k, 5', [-0.1428027, -0.2552569, 1.0]], ['2, k, 6', [-0.1027862, -0.3754297, 1.0]], ['2, k, 7', [-0.04707939, -0.4382468, 1.0]], ['2, k, 8', [0.2876998, -0.08038002, 1.0]], ['2, k, 9', [0.3726886, -0.2870201, 1.0]], ['2, k, 10', [0.3017649, -0.1712848, 1.0]], ['2, k, 11', [0.2709562, -0.1110924, 1.0]], ['2, k, 12', [0.005947057, -0.4775471, 1.0]], ['2, k, 13', [-0.04502321, -0.5001953, 1.0]], ['2, k, 14', [-0.04322462, -0.9072363, 1.0]], ['2, k, 15', [-0.02466781, -0.9409354, 1.0]], ['2, k, 16', [0.1710107, -0.4927809, 1.0]], ['2, k, 17', [0.2360396, -0.5216615, 1.0]], ['2, k, 18', [0.2137516, -0.9300848, 1.0]], ['2, k, 19', [0.2285901, -0.9637927, 1.0]], ['2, k, 20', [0.1362353, -0.08349106, 1.0]], ['2, k, 21', [-0.03044107, -0.4656546, 1.0]], ['2, k, 22', [0.00537281, -0.433339, 1.0]], ['2, k, 23', [0.2394104, -0.08152904, 1.0]], ['2, k, 24', [0.2854326, -0.1189482, 1.0]]]
[['2, k, 0', [0.08941756, -0.4915647, 1.0]], ['2, k, 1', [0.1159559, -0.2567957, 1.0]], ['2, k, 2', [0.1423907, -0.0263655, 1.0]], ['2, k, 3', [0.1590807, 0.1101014, 1.0]], ['2, k, 4', [-0.03093927, -0.1076294, 1.0]], ['2, k, 5', [-0.1428255, -0.2552591, 1.0]], ['2, k, 6', [-0.1014168, -0.3767532, 1.0]], ['2, k, 7', [-0.04788382, -0.4387037, 1.0]], ['2, k, 8', [0.2813342, -0.07198605, 1.0]], ['2, k, 9', [0.3665385, -0.2788069, 1.0]], ['2, k, 10', [0.2980103, -0.1596261, 1.0]], ['2, k, 11', [0.2707373, -0.1018421, 1.0]], ['2, k, 12', [0.006723875, -0.4782578, 1.0]], ['2, k, 13', [-0.04503844, -0.5002004, 1.0]], ['2, k, 14', [-0.04306229, -0.9068261, 1.0]], ['2, k, 15', [-0.02366479, -0.9404828, 1.0]], ['2, k, 16', [0.1707909, -0.4918072, 1.0]], ['2, k, 17', [0.2362672, -0.5217356, 1.0]], ['2, k, 18', [0.2139444, -0.9302795, 1.0]], ['2, k, 19', [0.2296235, -0.9639425, 1.0]], ['2, k, 20', [0.1361143, -0.08343291, 1.0]], ['2, k, 21', [-0.02953878, -0.467344, 1.0]], ['2, k, 22', [0.005240834, -0.4328676, 1.0]], ['2, k, 23', [0.2388943, -0.06928845, 1.0]], ['2, k, 24', [0.2555735, -0.1204435, 1.0]]]
[['2, k, 0', [0.08943233, -0.4913234, 1.0]], ['2, k, 1', [0.1159805, -0.2566919, 1.0]], ['2, k, 2', [0.1423635, -0.02636921, 1.0]], ['2, k, 3', [0.1587498, 0.1103065, 1.0]], ['2, k, 4', [-0.03098757, -0.1077163, 1.0]], ['2, k, 5', [-0.1430521, -0.2551956, 1.0]], ['2, k, 6', [-0.1044162, -0.3770109, 1.0]], ['2, k, 7', [-0.08059673, -0.4044265, 1.0]], ['2, k, 8', [0.2812073, -0.07168987, 1.0]], ['2, k, 9', [0.3651964, -0.2794706, 1.0]], ['2, k, 10', [0.2994726, -0.159715, 1.0]], ['2, k, 11', [0.2690719, -0.09122623, 1.0]], ['2, k, 12', [0.006830183, -0.478463, 1.0]], ['2, k, 13', [-0.04501312, -0.5002311, 1.0]], ['2, k, 14', [-0.04290874, -0.9068351, 1.0]], ['2, k, 15', [-0.02348404, -0.9404731, 1.0]], ['2, k, 16', [0.1705929, -0.4911044, 1.0]], ['2, k, 17', [0.2362823, -0.5217083, 1.0]], ['2, k, 18', [0.2139416, -0.9301284, 1.0]], ['2, k, 19', [0.22965, -0.963772, 1.0]], ['2, k, 20', [0.1360848, -0.0834194, 1.0]], ['2, k, 21', [-0.06138955, -0.4236149, 1.0]], ['2, k, 22', [-0.04117687, -0.400922, 1.0]], ['2, k, 23', [0.237509, -0.05861592, 1.0]], ['2, k, 24', [0.2827041, -0.09711231, 1.0]]]
[['2, k, 0', [0.089421, -0.4911092, 1.0]], ['2, k, 1', [0.1161173, -0.2565121, 1.0]], ['2, k, 2', [0.1424368, -0.02629113, 1.0]], ['2, k, 3', [0.1583663, 0.1104631, 1.0]], ['2, k, 4', [-0.03111451, -0.1077624, 1.0]], ['2, k, 5', [-0.1434608, -0.2560104, 1.0]], ['2, k, 6', [-0.1041461, -0.3765377, 1.0]], ['2, k, 7', [-0.09014266, -0.38867, 1.0]], ['2, k, 8', [0.2812837, -0.07163464, 1.0]], ['2, k, 9', [0.3638118, -0.2816069, 1.0]], ['2, k, 10', [0.3009251, -0.1566248, 1.0]], ['2, k, 11', [0.2687198, -0.08292545, 1.0]], ['2, k, 12', [0.006861171, -0.4788057, 1.0]], ['2, k, 13', [-0.04496991, -0.5003677, 1.0]], ['2, k, 14', [-0.04293251, -0.9068596, 1.0]], ['2, k, 15', [-0.02354047, -0.94043, 1.0]], ['2, k, 16', [0.1704321, -0.4905912, 1.0]], ['2, k, 17', [0.2363367, -0.5216187, 1.0]], ['2, k, 18', [0.2140957, -0.9301156, 1.0]], ['2, k, 19', [0.2297689, -0.9636922, 1.0]], ['2, k, 20', [0.1361638, -0.08331851, 1.0]], ['2, k, 21', [-0.0634741, -0.4168712, 1.0]], ['2, k, 22', [-0.08309882, -0.4246709, 1.0]], ['2, k, 23', [0.2394588, -0.04510357, 1.0]], ['2, k, 24', [0.2466511, -0.08236409, 1.0]]]
[['2, k, 0', [0.08947074, -0.4911488, 1.0]], ['2, k, 1', [0.116118, -0.2565106, 1.0]], ['2, k, 2', [0.1423388, -0.02623035, 1.0]], ['2, k, 3', [0.1581071, 0.1105204, 1.0]], ['2, k, 4', [-0.03121844, -0.1078977, 1.0]], ['2, k, 5', [-0.1433713, -0.25596, 1.0]], ['2, k, 6', [-0.1025161, -0.3773752, 1.0]], ['2, k, 7', [-0.04895163, -0.4389006, 1.0]], ['2, k, 8', [0.2813073, -0.07165686, 1.0]], ['2, k, 9', [0.3638471, -0.281613, 1.0]], ['2, k, 10', [0.2997897, -0.1452931, 1.0]], ['2, k, 11', [0.26774, -0.07537212, 1.0]], ['2, k, 12', [0.007087807, -0.4791043, 1.0]], ['2, k, 13', [-0.04496935, -0.5004565, 1.0]], ['2, k, 14', [-0.04338295, -0.9056285, 1.0]], ['2, k, 15', [-0.02403353, -0.9391997, 1.0]], ['2, k, 16', [0.1703899, -0.4905305, 1.0]], ['2, k, 17', [0.2363414, -0.5215757, 1.0]], ['2, k, 18', [0.2147309, -0.9295734, 1.0]], ['2, k, 19', [0.2303438, -0.963145, 1.0]], ['2, k, 20', [0.136104, -0.08328119, 1.0]], ['2, k, 21', [-0.02926713, -0.4662376, 1.0]], ['2, k, 22', [-0.08668078, -0.4560049, 1.0]], ['2, k, 23', [0.2354758, -0.03346685, 1.0]], ['2, k, 24', [0.2446906, -0.07446571, 1.0]]]
[['2, k, 0', [0.08937184, -0.4910058, 1.0]], ['2, k, 1', [0.1160612, -0.2564412, 1.0]], ['2, k, 2', [0.1422979, -0.02621811, 1.0]], ['2, k, 3', [0.158047, 0.1104989, 1.0]], ['2, k, 4', [-0.0311944, -0.1080705, 1.0]], ['2, k, 5', [-0.1433993, -0.2559106, 1.0]], ['2, k, 6', [-0.103084, -0.3781804, 1.0]], ['2, k, 7', [-0.04872025, -0.4384081, 1.0]], ['2, k, 8', [0.2813934, -0.071738, 1.0]], ['2, k, 9', [0.3638155, -0.2818751, 1.0]], ['2, k, 10', [0.2987589, -0.1376558, 1.0]], ['2, k, 11', [0.2677611, -0.07002485, 1.0]], ['2, k, 12', [0.00702168, -0.4791013, 1.0]], ['2, k, 13', [-0.04498225, -0.5004364, 1.0]], ['2, k, 14', [-0.04322267, -0.9054348, 1.0]], ['2, k, 15', [-0.0238834, -0.9389789, 1.0]], ['2, k, 16', [0.1701653, -0.4902373, 1.0]], ['2, k, 17', [0.2363508, -0.5215281, 1.0]], ['2, k, 18', [0.2146915, -0.9296281, 1.0]], ['2, k, 19', [0.2302971, -0.9631701, 1.0]], ['2, k, 20', [0.1360539, -0.08326022, 1.0]], ['2, k, 21', [-0.03162023, -0.467012, 1.0]], ['2, k, 22', [-0.08921525, -0.4559669, 1.0]], ['2, k, 23', [0.2337838, -0.02608699, 1.0]], ['2, k, 24', [0.2457497, -0.07078464, 1.0]]]
[['2, k, 0', [0.08939697, -0.4908382, 1.0]], ['2, k, 1', [0.11613, -0.2563761, 1.0]], ['2, k, 2', [0.1423315, -0.02623757, 1.0]], ['2, k, 3', [0.1578179, 0.1106006, 1.0]], ['2, k, 4', [-0.03115614, -0.1080805, 1.0]], ['2, k, 5', [-0.1434474, -0.2556479, 1.0]], ['2, k, 6', [-0.1039365, -0.3786464, 1.0]], ['2, k, 7', [-0.04943288, -0.438972, 1.0]], ['2, k, 8', [0.2816478, -0.07191722, 1.0]], ['2, k, 9', [0.364206, -0.2826868, 1.0]], ['2, k, 10', [0.3002613, -0.1315785, 1.0]], ['2, k, 11', [0.2687197, -0.06305126, 1.0]], ['2, k, 12', [0.007067663, -0.4790787, 1.0]], ['2, k, 13', [-0.0450195, -0.5006224, 1.0]], ['2, k, 14', [-0.04314717, -0.9057776, 1.0]], ['2, k, 15', [-0.02381491, -0.9393059, 1.0]], ['2, k, 16', [0.1700817, -0.4899051, 1.0]], ['2, k, 17', [0.2363404, -0.521502, 1.0]], ['2, k, 18', [0.2145945, -0.9296167, 1.0]], ['2, k, 19', [0.2301957, -0.9631467, 1.0]], ['2, k, 20', [0.1360878, -0.08326502, 1.0]], ['2, k, 21', [-0.03040387, -0.4683425, 1.0]], ['2, k, 22', [-0.09184776, -0.4576045, 1.0]], ['2, k, 23', [0.2350903, -0.01791105, 1.0]], ['2, k, 24', [0.2433639, -0.06041371, 1.0]]]
[['2, k, 0', [0.08734789, -0.4918916, 1.0]], ['2, k, 1', [0.1158269, -0.2564363, 1.0]], ['2, k, 2', [0.1425209, -0.02596407, 1.0]], ['2, k, 3', [0.15749, 0.1106386, 1.0]], ['2, k, 4', [-0.03111294, -0.1080406, 1.0]], ['2, k, 5', [-0.1434845, -0.2556672, 1.0]], ['2, k, 6', [-0.1029877, -0.3777751, 1.0]], ['2, k, 7', [-0.04956321, -0.439207, 1.0]], ['2, k, 8', [0.2796002, -0.1168937, 1.0]], ['2, k, 9', [0.3853446, -0.3188392, 1.0]], ['2, k, 10', [0.2953189, -0.1070619, 1.0]], ['2, k, 11', [0.2706767, -0.05679316, 1.0]], ['2, k, 12', [0.003900141, -0.4790851, 1.0]], ['2, k, 13', [-0.044962, -0.5007859, 1.0]], ['2, k, 14', [-0.04296077, -0.9060232, 1.0]], ['2, k, 15', [-0.0295748, -0.9396922, 1.0]], ['2, k, 16', [0.1683893, -0.4923562, 1.0]], ['2, k, 17', [0.2363749, -0.5214853, 1.0]], ['2, k, 18', [0.2145882, -0.9292706, 1.0]], ['2, k, 19', [0.224246, -0.9629465, 1.0]], ['2, k, 20', [0.1361362, -0.08311198, 1.0]], ['2, k, 21', [-0.03077754, -0.4670389, 1.0]], ['2, k, 22', [-0.08890844, -0.4566253, 1.0]], ['2, k, 23', [0.2318875, -0.008012163, 1.0]], ['2, k, 24', [0.2452039, -0.05425662, 1.0]]]
[['2, k, 0', [0.08441629, -0.4952649, 1.0]], ['2, k, 1', [0.1154059, -0.2572093, 1.0]], ['2, k, 2', [0.1428366, -0.02597267, 1.0]], ['2, k, 3', [0.157327, 0.1105979, 1.0]], ['2, k, 4', [-0.03100594, -0.1079377, 1.0]], ['2, k, 5', [-0.1432941, -0.2551587, 1.0]], ['2, k, 6', [-0.1006488, -0.3768101, 1.0]], ['2, k, 7', [-0.04966114, -0.437408, 1.0]], ['2, k, 8', [0.2748297, -0.1586896, 1.0]], ['2, k, 9', [0.3960803, -0.3090494, 1.0]], ['2, k, 10', [0.2954498, -0.1009819, 1.0]], ['2, k, 11', [0.2722701, -0.04868021, 1.0]], ['2, k, 12', [-0.0001784149, -0.4800062, 1.0]], ['2, k, 13', [-0.04498207, -0.5007967, 1.0]], ['2, k, 14', [-0.04286976, -0.905917, 1.0]], ['2, k, 15', [-0.0353116, -0.9397304, 1.0]], ['2, k, 16', [0.166032, -0.4999717, 1.0]], ['2, k, 17', [0.2363868, -0.5214227, 1.0]], ['2, k, 18', [0.2145779, -0.9291989, 1.0]], ['2, k, 19', [0.2184092, -0.9630179, 1.0]], ['2, k, 20', [0.1362422, -0.08318568, 1.0]], ['2, k, 21', [-0.03121336, -0.4631513, 1.0]], ['2, k, 22', [-0.08806963, -0.4558475, 1.0]], ['2, k, 23', [0.2368643, 0.0003770865, 1.0]], ['2, k, 24', [0.249925, -0.04613775, 1.0]]]
[['2, k, 0', [0.08315641, -0.4970863, 1.0]], ['2, k, 1', [0.1153952, -0.257732, 1.0]], ['2, k, 2', [0.1441515, -0.02581358, 1.0]], ['2, k, 3', [0.1572064, 0.1106344, 1.0]], ['2, k, 4', [-0.03090483, -0.1080979, 1.0]], ['2, k, 5', [-0.1433118, -0.2550831, 1.0]], ['2, k, 6', [-0.1005942, -0.3778701, 1.0]], ['2, k, 7', [-0.05050318, -0.4379391, 1.0]], ['2, k, 8', [0.275084, -0.1586821, 1.0]], ['2, k, 9', [0.3999125, -0.3030832, 1.0]], ['2, k, 10', [0.2946647, -0.08803213, 1.0]], ['2, k, 11', [0.2734866, -0.03796922, 1.0]], ['2, k, 12', [-0.001600787, -0.4805191, 1.0]], ['2, k, 13', [-0.04507732, -0.5015504, 1.0]], ['2, k, 14', [-0.04291197, -0.9057956, 1.0]], ['2, k, 15', [-0.03534786, -0.9395597, 1.0]], ['2, k, 16', [0.1651508, -0.5033, 1.0]], ['2, k, 17', [0.2365743, -0.521471, 1.0]], ['2, k, 18', [0.2145564, -0.9291584, 1.0]], ['2, k, 19', [0.2183932, -0.9629273, 1.0]], ['2, k, 20', [0.1369807, -0.08325126, 1.0]], ['2, k, 21', [-0.03069454, -0.4637648, 1.0]], ['2, k, 22', [-0.08756317, -0.4559505, 1.0]], ['2, k, 23', [0.2343174, 0.01277009, 1.0]], ['2, k, 24', [0.2499917, -0.03676093, 1.0]]]
[['2, k, 0', [0.08337621, -0.4978046, 1.0]], ['2, k, 1', [0.1155423, -0.2579693, 1.0]], ['2, k, 2', [0.1446105, -0.02546021, 1.0]], ['2, k, 3', [0.1571895, 0.1106187, 1.0]], ['2, k, 4', [-0.03070778, -0.1081979, 1.0]], ['2, k, 5', [-0.1430081, -0.2553446, 1.0]], ['2, k, 6', [-0.1002825, -0.3781856, 1.0]], ['2, k, 7', [-0.05028366, -0.4379264, 1.0]], ['2, k, 8', [0.2756128, -0.1582995, 1.0]], ['2, k, 9', [0.4002793, -0.3012395, 1.0]], ['2, k, 10', [0.297189, -0.08631423, 1.0]], ['2, k, 11', [0.2769071, -0.03227477, 1.0]], ['2, k, 12', [-0.001616913, -0.4806581, 1.0]], ['2, k, 13', [-0.04505885, -0.5016189, 1.0]], ['2, k, 14', [-0.04292137, -0.9057838, 1.0]], ['2, k, 15', [-0.03543675, -0.939546, 1.0]], ['2, k, 16', [0.1658895, -0.5044424, 1.0]], ['2, k, 17', [0.2365786, -0.52145, 1.0]], ['2, k, 18', [0.2143245, -0.9292099, 1.0]], ['2, k, 19', [0.218085, -0.9629765, 1.0]], ['2, k, 20', [0.1373391, -0.08309174, 1.0]], ['2, k, 21', [-0.0319405, -0.4643784, 1.0]], ['2, k, 22', [-0.09317246, -0.4575879, 1.0]], ['2, k, 23', [0.2375094, 0.01832476, 1.0]], ['2, k, 24', [0.2527004, -0.03437274, 1.0]]]
[['2, k, 0', [0.08308905, -0.4983798, 1.0]], ['2, k, 1', [0.1156086, -0.2582097, 1.0]], ['2, k, 2', [0.145325, -0.02529506, 1.0]], ['2, k, 3', [0.1571465, 0.1105919, 1.0]], ['2, k, 4', [-0.03044388, -0.1082862, 1.0]], ['2, k, 5', [-0.1428835, -0.2549706, 1.0]], ['2, k, 6', [-0.1031367, -0.3753984, 1.0]], ['2, k, 7', [-0.0797564, -0.4028883, 1.0]], ['2, k, 8', [0.2769902, -0.1569645, 1.0]], ['2, k, 9', [0.4015069, -0.2985687, 1.0]], ['2, k, 10', [0.2975616, -0.07650514, 1.0]], ['2, k, 11', [0.2789221, -0.0248122, 1.0]], ['2, k, 12', [-0.001838131, -0.4807668, 1.0]], ['2, k, 13', [-0.04504085, -0.5016226, 1.0]], ['2, k, 14', [-0.0431261, -0.9052742, 1.0]], ['2, k, 15', [-0.03574531, -0.9390193, 1.0]], ['2, k, 16', [0.1656781, -0.5053101, 1.0]], ['2, k, 17', [0.2366022, -0.5214109, 1.0]], ['2, k, 18', [0.2147229, -0.9292285, 1.0]], ['2, k, 19', [0.2183706, -0.9629728, 1.0]], ['2, k, 20', [0.1378248, -0.08305869, 1.0]], ['2, k, 21', [-0.0442941, -0.4180915, 1.0]], ['2, k, 22', [-0.07846819, -0.4232729, 1.0]], ['2, k, 23', [0.2441438, 0.03035653, 1.0]], ['2, k, 24', [0.2571196, -0.02263873, 1.0]]]
