[['2, k, 0', [-0.1677864, 0.216693, 1.0]], ['2, k, 1', [-0.1681118, 0.4936173, 1.0]], ['2, k, 2', [-0.1684576, 0.762454, 1.0]], ['2, k, 3', [-0.1548437, 0.9133788, 1.0]], ['2, k, 4', [-0.3113799, 0.6458611, 1.0]], ['2, k, 5', [-0.3787192, 0.3893383, 1.0]], ['2, k, 6', [-0.4046682, 0.5684477, 1.0]], ['2, k, 7', [-0.3687707, 0.6280965, 1.0]], ['2, k, 8', [0.01226654, 0.6290468, 1.0]], ['2, k, 9', [0.03268111, 0.3715544, 1.0]], ['2, k, 10', [0.04525542, 0.1242293, 1.0]], ['2, k, 11', [0.02957841, 0.05769169, 1.0]], ['2, k, 12', [-0.2310662, 0.2156022, 1.0]], ['2, k, 13', [-0.2620886, -0.2164587, 1.0]], ['2, k, 14', [-0.2407917, -0.5306925, 1.0]], ['2, k, 15', [-0.2353975, -0.6185379, 1.0]], ['2, k, 16', [-0.1004806, 0.2123501, 1.0]], ['2, k, 17', [-0.09618901, -0.2256092, 1.0]], ['2, k, 18', [-0.1132532, -0.5361649, 1.0]], ['2, k, 19', [-0.1135398, -0.6241676, 1.0]], ['2, k, 20', [-0.1684522, 0.6964487, 1.0]], ['2, k, 21', [-0.3658802, 0.6678664, 1.0]], ['2, k, 22', [-0.4111493, 0.6165581, 1.0]], ['2, k, 23', [0.02804745, -0.02533234, 1.0]], ['2, k, 24', [0.06257816, 0.0561003, 1.0]]]
[['2, k, 0', [-0.1583164, 0.2510572, 1.0]], ['2, k, 1', [-0.1646568, 0.5163316, 1.0]], ['2, k, 2', [-0.1694614, 0.7752184, 1.0]], ['2, k, 3', [-0.1619272, 0.918, 1.0]], ['2, k, 4', [-0.3171473, 0.6626951, 1.0]], ['2, k, 5', [-0.3983463, 0.4138636, 1.0]], ['2, k, 6', [-0.4279541, 0.1710753, 1.0]], ['2, k, 7', [-0.429059, 0.08810077, 1.0]], ['2, k, 8', [0.02373636, 0.7223808, 1.0]], ['2, k, 9', [0.1703699, 0.8882253, 1.0]], ['2, k, 10', [0.2828862, 1.078812, 1.0]], ['2, k, 11', [0.3107433, 1.158601, 1.0]], ['2, k, 12', [-0.220552, 0.2474415, 1.0]], ['2, k, 13', [-0.2652481, -0.1875025, 1.0]], ['2, k, 14', [-0.2506485, -0.5590167, 1.0]], ['2, k, 15', [-0.237964, -0.6355515, 1.0]], ['2, k, 16', [-0.09218093, 0.2486245, 1.0]], ['2, k, 17', [-0.07222329, -0.1935246, 1.0]], ['2, k, 18', [-0.08647899, -0.5489104, 1.0]], ['2, k, 19', [-0.08348354, -0.6198075, 1.0]], ['2, k, 20', [-0.1685148, 0.7114582, 1.0]], ['2, k, 21', [-0.4237227, 0.01222541, 1.0]], ['2, k, 22', [-0.4274772, 0.04950418, 1.0]], ['2, k, 23', [0.3526414, 1.21266, 1.0]], ['2, k, 24', [0.2993593, 1.176749, 1.0]]]
[['2, k, 0', [-0.156889, 0.2537899, 1.0]], ['2, k, 1', [-0.1638836, 0.5178918, 1.0]], ['2, k, 2', [-0.1692746, 0.7756289, 1.0]], ['2, k, 3', [-0.1611265, 0.9183769, 1.0]], ['2, k, 4', [-0.3186626, 0.6651142, 1.0]], ['2, k, 5', [-0.3980459, 0.4146864, 1.0]], ['2, k, 6', [-0.4268139, 0.1730877, 1.0]], ['2, k, 7', [-0.4265527, 0.09044161, 1.0]], ['2, k, 8', [0.02195591, 0.7270371, 1.0]], ['2, k, 9', [0.1542562, 0.9046043, 1.0]], ['2, k, 10', [0.2499957, 1.129902, 1.0]], ['2, k, 11', [0.2677126, 1.187201, 1.0]], ['2, k, 12', [-0.2189558, 0.2497244, 1.0]], ['2, k, 13', [-0.2647386, -0.185397, 1.0]], ['2, k, 14', [-0.250845, -0.5578424, 1.0]], ['2, k, 15', [-0.2381201, -0.6324821, 1.0]], ['2, k, 16', [-0.0909831, 0.2517651, 1.0]], ['2, k, 17', [-0.0723593, -0.1907329, 1.0]], ['2, k, 18', [-0.08648358, -0.5488865, 1.0]], ['2, k, 19', [-0.08319846, -0.6197563, 1.0]], ['2, k, 20', [-0.1681991, 0.7121281, 1.0]], ['2, k, 21', [-0.4207489, 0.01145959, 1.0]], ['2, k, 22', [-0.4517458, 0.1377943, 1.0]], ['2, k, 23', [0.303045, 1.246907, 1.0]], ['2, k, 24', [0.2450926, 1.193081, 1.0]]]
[['2, k, 0', [-0.1556286, 0.2558594, 1.0]], ['2, k, 1', [-0.1629118, 0.5194229, 1.0]], ['2, k, 2', [-0.1687797, 0.7762887, 1.0]], ['2, k, 3', [-0.1605651, 0.9190405, 1.0]], ['2, k, 4', [-0.3190361, 0.6672102, 1.0]], ['2, k, 5', [-0.3979385, 0.4148372, 1.0]], ['2, k, 6', [-0.4258326, 0.1736976, 1.0]], ['2, k, 7', [-0.4244653, 0.08907727, 1.0]], ['2, k, 8', [0.01877367, 0.7315456, 1.0]], ['2, k, 9', [0.1421143, 0.9378217, 1.0]], ['2, k, 10', [0.2051885, 1.147778, 1.0]], ['2, k, 11', [0.2249704, 1.216684, 1.0]], ['2, k, 12', [-0.217518, 0.2516709, 1.0]], ['2, k, 13', [-0.2640038, -0.183498, 1.0]], ['2, k, 14', [-0.2504439, -0.5583944, 1.0]], ['2, k, 15', [-0.2381125, -0.6328697, 1.0]], ['2, k, 16', [-0.0899324, 0.2538789, 1.0]], ['2, k, 17', [-0.07309554, -0.1886328, 1.0]], ['2, k, 18', [-0.08551496, -0.5514717, 1.0]], ['2, k, 19', [-0.07828789, -0.6311778, 1.0]], ['2, k, 20', [-0.1675657, 0.7130347, 1.0]], ['2, k, 21', [-0.4227615, 0.01102597, 1.0]], ['2, k, 22', [-0.4279569, 0.09024171, 1.0]], ['2, k, 23', [0.2608094, 1.278048, 1.0]], ['2, k, 24', [0.1984655, 1.20264, 1.0]]]
[['2, k, 0', [-0.1551839, 0.256775, 1.0]], ['2, k, 1', [-0.1622172, 0.5202188, 1.0]], ['2, k, 2', [-0.1679957, 0.7767187, 1.0]], ['2, k, 3', [-0.1594993, 0.9193534, 1.0]], ['2, k, 4', [-0.3189909, 0.6683311, 1.0]], ['2, k, 5', [-0.3975703, 0.4149961, 1.0]], ['2, k, 6', [-0.4230725, 0.1665335, 1.0]], ['2, k, 7', [-0.422963, 0.08495434, 1.0]], ['2, k, 8', [0.01652952, 0.7320179, 1.0]], ['2, k, 9', [0.1333151, 0.9424844, 1.0]], ['2, k, 10', [0.171194, 1.158257, 1.0]], ['2, k, 11', [0.1815867, 1.233801, 1.0]], ['2, k, 12', [-0.2170321, 0.2524847, 1.0]], ['2, k, 13', [-0.2640297, -0.1827208, 1.0]], ['2, k, 14', [-0.2503825, -0.5590353, 1.0]], ['2, k, 15', [-0.2372528, -0.6327313, 1.0]], ['2, k, 16', [-0.08954687, 0.2548598, 1.0]], ['2, k, 17', [-0.0734423, -0.1877419, 1.0]], ['2, k, 18', [-0.08548911, -0.551478, 1.0]], ['2, k, 19', [-0.07915274, -0.6297364, 1.0]], ['2, k, 20', [-0.1667714, 0.7135942, 1.0]], ['2, k, 21', [-0.4145434, 0.004143117, 1.0]], ['2, k, 22', [-0.4206502, 0.03102112, 1.0]], ['2, k, 23', [0.2076666, 1.305896, 1.0]], ['2, k, 24', [0.1675451, 1.214585, 1.0]]]
[['2, k, 0', [-0.1536144, 0.2583896, 1.0]], ['2, k, 1', [-0.1610357, 0.5209237, 1.0]], ['2, k, 2', [-0.1671662, 0.7766959, 1.0]], ['2, k, 3', [-0.15817, 0.9197891, 1.0]], ['2, k, 4', [-0.3178279, 0.6680954, 1.0]], ['2, k, 5', [-0.3958178, 0.4177163, 1.0]], ['2, k, 6', [-0.4209554, 0.169118, 1.0]], ['2, k, 7', [-0.4213778, 0.08877455, 1.0]], ['2, k, 8', [0.01552857, 0.7354667, 1.0]], ['2, k, 9', [0.1113638, 0.9601153, 1.0]], ['2, k, 10', [0.1335863, 1.180004, 1.0]], ['2, k, 11', [0.1372481, 1.225512, 1.0]], ['2, k, 12', [-0.2151041, 0.2537985, 1.0]], ['2, k, 13', [-0.262536, -0.1811078, 1.0]], ['2, k, 14', [-0.2501602, -0.5601149, 1.0]], ['2, k, 15', [-0.2368379, -0.6331476, 1.0]], ['2, k, 16', [-0.08828428, 0.2568341, 1.0]], ['2, k, 17', [-0.0739432, -0.1860319, 1.0]], ['2, k, 18', [-0.08538365, -0.5512331, 1.0]], ['2, k, 19', [-0.07948463, -0.629457, 1.0]], ['2, k, 20', [-0.1658654, 0.7137462, 1.0]], ['2, k, 21', [-0.4182468, 0.01187498, 1.0]], ['2, k, 22', [-0.4360746, 0.04900566, 1.0]], ['2, k, 23', [0.1569218, 1.298246, 1.0]], ['2, k, 24', [0.1181448, 1.21605, 1.0]]]
[['2, k, 0', [-0.1526974, 0.2592025, 1.0]], ['2, k, 1', [-0.1602017, 0.5214743, 1.0]], ['2, k, 2', [-0.1665456, 0.7768459, 1.0]], ['2, k, 3', [-0.15677, 0.9201298, 1.0]], ['2, k, 4', [-0.3142031, 0.6678871, 1.0]], ['2, k, 5', [-0.394022, 0.4122972, 1.0]], ['2, k, 6', [-0.4187534, 0.1629523, 1.0]], ['2, k, 7', [-0.4206133, 0.08311059, 1.0]], ['2, k, 8', [0.016024, 0.7334517, 1.0]], ['2, k, 9', [0.09904338, 0.9576349, 1.0]], ['2, k, 10', [0.1121303, 1.178752, 1.0]], ['2, k, 11', [0.1032489, 1.242067, 1.0]], ['2, k, 12', [-0.2141646, 0.2545184, 1.0]], ['2, k, 13', [-0.2613789, -0.180142, 1.0]], ['2, k, 14', [-0.2503047, -0.5601553, 1.0]], ['2, k, 15', [-0.2367878, -0.6343735, 1.0]], ['2, k, 16', [-0.08744271, 0.2576796, 1.0]], ['2, k, 17', [-0.07351448, -0.1856366, 1.0]], ['2, k, 18', [-0.08533487, -0.551262, 1.0]], ['2, k, 19', [-0.08010891, -0.6274548, 1.0]], ['2, k, 20', [-0.1651749, 0.7140101, 1.0]], ['2, k, 21', [-0.412668, 0.003581805, 1.0]], ['2, k, 22', [-0.4323905, 0.06661292, 1.0]], ['2, k, 23', [0.1172713, 1.306762, 1.0]], ['2, k, 24', [0.1221242, 1.300027, 1.0]]]
[['2, k, 0', [-0.1506662, 0.2617446, 1.0]], ['2, k, 1', [-0.1587099, 0.5230756, 1.0]], ['2, k, 2', [-0.165658, 0.7774708, 1.0]], ['2, k, 3', [-0.1545555, 0.9212502, 1.0]], ['2, k, 4', [-0.3138976, 0.6683452, 1.0]], ['2, k, 5', [-0.3912388, 0.4184252, 1.0]], ['2, k, 6', [-0.4171447, 0.1516135, 1.0]], ['2, k, 7', [-0.4195104, 0.07337999, 1.0]], ['2, k, 8', [0.01610789, 0.7333859, 1.0]], ['2, k, 9', [0.08727129, 0.9664434, 1.0]], ['2, k, 10', [0.08255575, 1.188729, 1.0]], ['2, k, 11', [0.06701618, 1.244596, 1.0]], ['2, k, 12', [-0.2125717, 0.256393, 1.0]], ['2, k, 13', [-0.2612075, -0.1782931, 1.0]], ['2, k, 14', [-0.2499054, -0.560393, 1.0]], ['2, k, 15', [-0.2369328, -0.6340581, 1.0]], ['2, k, 16', [-0.08501486, 0.2608584, 1.0]], ['2, k, 17', [-0.0727473, -0.1830052, 1.0]], ['2, k, 18', [-0.08541198, -0.551327, 1.0]], ['2, k, 19', [-0.08016303, -0.6275066, 1.0]], ['2, k, 20', [-0.1641235, 0.7148829, 1.0]], ['2, k, 21', [-0.4129376, -0.002310705, 1.0]], ['2, k, 22', [-0.4382609, 0.07263562, 1.0]], ['2, k, 23', [0.07815631, 1.310313, 1.0]], ['2, k, 24', [0.04832462, 1.236069, 1.0]]]
[['2, k, 0', [-0.1488914, 0.2674001, 1.0]], ['2, k, 1', [-0.1549354, 0.5260636, 1.0]], ['2, k, 2', [-0.1585278, 0.7781473, 1.0]], ['2, k, 3', [-0.1521099, 0.9221047, 1.0]], ['2, k, 4', [-0.3118327, 0.668794, 1.0]], ['2, k, 5', [-0.3898306, 0.4224014, 1.0]], ['2, k, 6', [-0.4158468, 0.1602418, 1.0]], ['2, k, 7', [-0.4169108, 0.07886729, 1.0]], ['2, k, 8', [0.01499988, 0.7454531, 1.0]], ['2, k, 9', [0.06942464, 0.9823431, 1.0]], ['2, k, 10', [0.03367514, 1.202205, 1.0]], ['2, k, 11', [0.01891206, 1.282199, 1.0]], ['2, k, 12', [-0.209667, 0.2620156, 1.0]], ['2, k, 13', [-0.2605905, -0.1728013, 1.0]], ['2, k, 14', [-0.2497176, -0.5598742, 1.0]], ['2, k, 15', [-0.2371204, -0.6343263, 1.0]], ['2, k, 16', [-0.08433808, 0.2664768, 1.0]], ['2, k, 17', [-0.068522, -0.1779322, 1.0]], ['2, k, 18', [-0.08542345, -0.5510585, 1.0]], ['2, k, 19', [-0.08037914, -0.6275916, 1.0]], ['2, k, 20', [-0.1580274, 0.7162708, 1.0]], ['2, k, 21', [-0.4108432, 0.00402166, 1.0]], ['2, k, 22', [-0.4283326, 0.07618902, 1.0]], ['2, k, 23', [0.0189681, 1.354271, 1.0]], ['2, k, 24', [0.02640836, 1.334972, 1.0]]]
[['2, k, 0', [-0.1464574, 0.2714654, 1.0]], ['2, k, 1', [-0.1520773, 0.5281001, 1.0]], ['2, k, 2', [-0.155655, 0.7783564, 1.0]], ['2, k, 3', [-0.1501629, 0.9215228, 1.0]], ['2, k, 4', [-0.3103013, 0.6691495, 1.0]], ['2, k, 5', [-0.388503, 0.4254164, 1.0]], ['2, k, 6', [-0.4157647, 0.1604875, 1.0]], ['2, k, 7', [-0.4151776, 0.07747111, 1.0]], ['2, k, 8', [0.0125919, 0.7607746, 1.0]], ['2, k, 9', [0.05074134, 1.052752, 1.0]], ['2, k, 10', [0.02579027, 1.274184, 1.0]], ['2, k, 11', [0.01258543, 1.314008, 1.0]], ['2, k, 12', [-0.2065938, 0.2655819, 1.0]], ['2, k, 13', [-0.2597622, -0.1691106, 1.0]], ['2, k, 14', [-0.2496325, -0.5597522, 1.0]], ['2, k, 15', [-0.2370381, -0.6343236, 1.0]], ['2, k, 16', [-0.08261386, 0.2709233, 1.0]], ['2, k, 17', [-0.07125942, -0.1739063, 1.0]], ['2, k, 18', [-0.08543584, -0.5510346, 1.0]], ['2, k, 19', [-0.08037508, -0.6273723, 1.0]], ['2, k, 20', [-0.1551103, 0.7169088, 1.0]], ['2, k, 21', [-0.4053765, 0.003136108, 1.0]], ['2, k, 22', [-0.397963, 0.07042148, 1.0]], ['2, k, 23', [0.01156199, 1.35564, 1.0]], ['2, k, 24', [0.01151188, 1.349764, 1.0]]]
[['2, k, 0', [-0.1448395, 0.2729642, 1.0]], ['2, k, 1', [-0.1517866, 0.5287479, 1.0]], ['2, k, 2', [-0.1560425, 0.7785596, 1.0]], ['2, k, 3', [-0.1497481, 0.9210648, 1.0]], ['2, k, 4', [-0.3103518, 0.6693664, 1.0]], ['2, k, 5', [-0.3883592, 0.4259181, 1.0]], ['2, k, 6', [-0.4136416, 0.1668929, 1.0]], ['2, k, 7', [-0.41292, 0.08069518, 1.0]], ['2, k, 8', [0.01094387, 0.7683352, 1.0]], ['2, k, 9', [0.07094097, 0.9757662, 1.0]], ['2, k, 10', [0.04598372, 1.196324, 1.0]], ['2, k, 11', [0.04450278, 1.240238, 1.0]], ['2, k, 12', [-0.2049147, 0.266611, 1.0]], ['2, k, 13', [-0.2591338, -0.1680719, 1.0]], ['2, k, 14', [-0.2499991, -0.5597336, 1.0]], ['2, k, 15', [-0.237039, -0.6342813, 1.0]], ['2, k, 16', [-0.08112532, 0.2728716, 1.0]], ['2, k, 17', [-0.07139458, -0.1721549, 1.0]], ['2, k, 18', [-0.08542566, -0.5507448, 1.0]], ['2, k, 19', [-0.08038446, -0.6273817, 1.0]], ['2, k, 20', [-0.1552863, 0.7171463, 1.0]], ['2, k, 21', [-0.4062938, 0.003146219, 1.0]], ['2, k, 22', [-0.3977301, 0.08635129, 1.0]], ['2, k, 23', [0.04445626, 1.309329, 1.0]], ['2, k, 24', [0.02267614, 1.259713, 1.0]]]
[['2, k, 0', [-0.1448588, 0.2728692, 1.0]], ['2, k, 1', [-0.1520786, 0.5287306, 1.0]], ['2, k, 2', [-0.1576288, 0.7784643, 1.0]], ['2, k, 3', [-0.1497878, 0.9211375, 1.0]], ['2, k, 4', [-0.3109903, 0.6694156, 1.0]], ['2, k, 5', [-0.3881648, 0.4257014, 1.0]], ['2, k, 6', [-0.4142883, 0.1688084, 1.0]], ['2, k, 7', [-0.4143069, 0.08845105, 1.0]], ['2, k, 8', [0.0106272, 0.7657647, 1.0]], ['2, k, 9', [0.07572471, 0.9712558, 1.0]], ['2, k, 10', [0.06447392, 1.192425, 1.0]], ['2, k, 11', [0.07078078, 1.233675, 1.0]], ['2, k, 12', [-0.2049194, 0.2664566, 1.0]], ['2, k, 13', [-0.2588146, -0.168221, 1.0]], ['2, k, 14', [-0.248909, -0.5642207, 1.0]], ['2, k, 15', [-0.2368859, -0.6345702, 1.0]], ['2, k, 16', [-0.08116392, 0.2728058, 1.0]], ['2, k, 17', [-0.07420667, -0.1720001, 1.0]], ['2, k, 18', [-0.08543073, -0.5505481, 1.0]], ['2, k, 19', [-0.08163287, -0.6255881, 1.0]], ['2, k, 20', [-0.1563991, 0.7170997, 1.0]], ['2, k, 21', [-0.4120079, 0.01143482, 1.0]], ['2, k, 22', [-0.4023777, 0.08905224, 1.0]], ['2, k, 23', [0.07166573, 1.292331, 1.0]], ['2, k, 24', [0.05241028, 1.237229, 1.0]]]
[['2, k, 0', [-0.1452342, 0.2723049, 1.0]], ['2, k, 1', [-0.1525287, 0.528388, 1.0]], ['2, k, 2', [-0.1584803, 0.7779891, 1.0]], ['2, k, 3', [-0.1499165, 0.9211525, 1.0]], ['2, k, 4', [-0.311014, 0.6690814, 1.0]], ['2, k, 5', [-0.3883657, 0.4257874, 1.0]], ['2, k, 6', [-0.4143091, 0.1687966, 1.0]], ['2, k, 7', [-0.4150255, 0.08757408, 1.0]], ['2, k, 8', [0.01031612, 0.7635371, 1.0]], ['2, k, 9', [0.08559703, 0.9653694, 1.0]], ['2, k, 10', [0.09165436, 1.186432, 1.0]], ['2, k, 11', [0.1020504, 1.247793, 1.0]], ['2, k, 12', [-0.2052186, 0.2659915, 1.0]], ['2, k, 13', [-0.2590225, -0.1687807, 1.0]], ['2, k, 14', [-0.249916, -0.5625654, 1.0]], ['2, k, 15', [-0.236472, -0.6340718, 1.0]], ['2, k, 16', [-0.08164701, 0.2720923, 1.0]], ['2, k, 17', [-0.07211724, -0.1727738, 1.0]], ['2, k, 18', [-0.08548249, -0.5506572, 1.0]], ['2, k, 19', [-0.08179761, -0.6258007, 1.0]], ['2, k, 20', [-0.1571268, 0.7166795, 1.0]], ['2, k, 21', [-0.4133306, 0.01098836, 1.0]], ['2, k, 22', [-0.4057204, 0.07874005, 1.0]], ['2, k, 23', [0.114057, 1.32636, 1.0]], ['2, k, 24', [0.07985792, 1.247392, 1.0]]]
[['2, k, 0', [-0.1460821, 0.2701643, 1.0]], ['2, k, 1', [-0.1532444, 0.527774, 1.0]], ['2, k, 2', [-0.1594547, 0.7779258, 1.0]], ['2, k, 3', [-0.1513888, 0.9206772, 1.0]], ['2, k, 4', [-0.311119, 0.668159, 1.0]], ['2, k, 5', [-0.389215, 0.4254306, 1.0]], ['2, k, 6', [-0.4146553, 0.1698946, 1.0]], ['2, k, 7', [-0.4184267, 0.08700441, 1.0]], ['2, k, 8', [0.01050475, 0.7594768, 1.0]], ['2, k, 9', [0.1176607, 0.9469414, 1.0]], ['2, k, 10', [0.1705303, 1.171319, 1.0]], ['2, k, 11', [0.1791, 1.249725, 1.0]], ['2, k, 12', [-0.2063384, 0.2632614, 1.0]], ['2, k, 13', [-0.2600503, -0.1715093, 1.0]], ['2, k, 14', [-0.2499151, -0.56243, 1.0]], ['2, k, 15', [-0.2365305, -0.6343833, 1.0]], ['2, k, 16', [-0.08227737, 0.2704251, 1.0]], ['2, k, 17', [-0.07377204, -0.174333, 1.0]], ['2, k, 18', [-0.08549416, -0.5506577, 1.0]], ['2, k, 19', [-0.08216497, -0.6247683, 1.0]], ['2, k, 20', [-0.158001, 0.7164981, 1.0]], ['2, k, 21', [-0.41415, 0.01100852, 1.0]], ['2, k, 22', [-0.4027773, 0.08004262, 1.0]], ['2, k, 23', [0.1963189, 1.324682, 1.0]], ['2, k, 24', [0.143977, 1.240183, 1.0]]]
[['2, k, 0', [-0.1472658, 0.267559, 1.0]], ['2, k, 1', [-0.1549673, 0.5266207, 1.0]], ['2, k, 2', [-0.1623905, 0.7777033, 1.0]], ['2, k, 3', [-0.1535023, 0.9206175, 1.0]], ['2, k, 4', [-0.315927, 0.6654189, 1.0]], ['2, k, 5', [-0.3917558, 0.4182675, 1.0]], ['2, k, 6', [-0.4154472, 0.1696617, 1.0]], ['2, k, 7', [-0.4204793, 0.08856832, 1.0]], ['2, k, 8', [0.01121112, 0.7566133, 1.0]], ['2, k, 9', [0.1319831, 0.9355036, 1.0]], ['2, k, 10', [0.2075226, 1.168764, 1.0]], ['2, k, 11', [0.2233638, 1.23156, 1.0]], ['2, k, 12', [-0.207757, 0.2607652, 1.0]], ['2, k, 13', [-0.2605209, -0.1740059, 1.0]], ['2, k, 14', [-0.2494743, -0.5627707, 1.0]], ['2, k, 15', [-0.2358718, -0.6350709, 1.0]], ['2, k, 16', [-0.08320197, 0.2677703, 1.0]], ['2, k, 17', [-0.07398685, -0.1768546, 1.0]], ['2, k, 18', [-0.0849722, -0.5500718, 1.0]], ['2, k, 19', [-0.08249678, -0.6236279, 1.0]], ['2, k, 20', [-0.16057, 0.7160346, 1.0]], ['2, k, 21', [-0.4155041, 0.01142577, 1.0]], ['2, k, 22', [-0.4316153, 0.09212745, 1.0]], ['2, k, 23', [0.248928, 1.311055, 1.0]], ['2, k, 24', [0.1799285, 1.223597, 1.0]]]
[['2, k, 0', [-0.1488838, 0.2653635, 1.0]], ['2, k, 1', [-0.1573147, 0.5254073, 1.0]], ['2, k, 2', [-0.1657458, 0.7774005, 1.0]], ['2, k, 3', [-0.1551764, 0.9202582, 1.0]], ['2, k, 4', [-0.3158799, 0.6653548, 1.0]], ['2, k, 5', [-0.3930975, 0.4175973, 1.0]], ['2, k, 6', [-0.4175757, 0.1706276, 1.0]], ['2, k, 7', [-0.424004, 0.08586785, 1.0]], ['2, k, 8', [0.01202514, 0.7533274, 1.0]], ['2, k, 9', [0.1574105, 0.9124078, 1.0]], ['2, k, 10', [0.2606104, 1.158597, 1.0]], ['2, k, 11', [0.2728348, 1.210299, 1.0]], ['2, k, 12', [-0.209443, 0.2591159, 1.0]], ['2, k, 13', [-0.2606732, -0.1756611, 1.0]], ['2, k, 14', [-0.2495241, -0.5619416, 1.0]], ['2, k, 15', [-0.2358777, -0.6350623, 1.0]], ['2, k, 16', [-0.08471008, 0.264986, 1.0]], ['2, k, 17', [-0.07457986, -0.1792943, 1.0]], ['2, k, 18', [-0.08492294, -0.5499414, 1.0]], ['2, k, 19', [-0.08249132, -0.6236264, 1.0]], ['2, k, 20', [-0.1636702, 0.7155064, 1.0]], ['2, k, 21', [-0.4198208, 0.01143897, 1.0]], ['2, k, 22', [-0.4069097, 0.08790788, 1.0]], ['2, k, 23', [0.2981418, 1.274415, 1.0]], ['2, k, 24', [0.2287984, 1.210477, 1.0]]]
[['2, k, 0', [-0.1534259, 0.2577606, 1.0]], ['2, k, 1', [-0.1624606, 0.5216764, 1.0]], ['2, k, 2', [-0.1718172, 0.7763985, 1.0]], ['2, k, 3', [-0.158855, 0.9201679, 1.0]], ['2, k, 4', [-0.3261209, 0.6553046, 1.0]], ['2, k, 5', [-0.4020008, 0.3621872, 1.0]], ['2, k, 6', [-0.4231738, 0.1336247, 1.0]], ['2, k, 7', [-0.4241432, 0.05552032, 1.0]], ['2, k, 8', [0.01284281, 0.7108545, 1.0]], ['2, k, 9', [0.2200617, 0.8243971, 1.0]], ['2, k, 10', [0.3677126, 1.021916, 1.0]], ['2, k, 11', [0.4035523, 1.075081, 1.0]], ['2, k, 12', [-0.2149321, 0.2511708, 1.0]], ['2, k, 13', [-0.2620642, -0.1833693, 1.0]], ['2, k, 14', [-0.2494522, -0.5618025, 1.0]], ['2, k, 15', [-0.2372643, -0.6341731, 1.0]], ['2, k, 16', [-0.08825964, 0.2579594, 1.0]], ['2, k, 17', [-0.07417654, -0.1858208, 1.0]], ['2, k, 18', [-0.08538616, -0.5495288, 1.0]], ['2, k, 19', [-0.0824572, -0.6235666, 1.0]], ['2, k, 20', [-0.1694657, 0.7138841, 1.0]], ['2, k, 21', [-0.4081967, -0.01952053, 1.0]], ['2, k, 22', [-0.4383192, 0.0410088, 1.0]], ['2, k, 23', [0.4478408, 1.126276, 1.0]], ['2, k, 24', [0.371498, 1.098534, 1.0]]]
[['2, k, 0', [-0.155245, 0.254906, 1.0]], ['2, k, 1', [-0.1640304, 0.5200767, 1.0]], ['2, k, 2', [-0.1728911, 0.7759246, 1.0]], ['2, k, 3', [-0.1618645, 0.9194881, 1.0]], ['2, k, 4', [-0.3247835, 0.6562052, 1.0]], ['2, k, 5', [-0.403616, 0.3647534, 1.0]], ['2, k, 6', [-0.4252636, 0.1362326, 1.0]], ['2, k, 7', [-0.4227843, 0.0572545, 1.0]], ['2, k, 8', [0.01275663, 0.7101644, 1.0]], ['2, k, 9', [0.229207, 0.8008406, 1.0]], ['2, k, 10', [0.3802261, 0.942785, 1.0]], ['2, k, 11', [0.4439167, 1.005968, 1.0]], ['2, k, 12', [-0.2168027, 0.2490327, 1.0]], ['2, k, 13', [-0.2613634, -0.1849486, 1.0]], ['2, k, 14', [-0.2498323, -0.5615371, 1.0]], ['2, k, 15', [-0.2368324, -0.630929, 1.0]], ['2, k, 16', [-0.08994122, 0.2543628, 1.0]], ['2, k, 17', [-0.07323759, -0.1889087, 1.0]], ['2, k, 18', [-0.08548065, -0.5498073, 1.0]], ['2, k, 19', [-0.08239923, -0.6247715, 1.0]], ['2, k, 20', [-0.1706742, 0.7131826, 1.0]], ['2, k, 21', [-0.4131717, -0.01933432, 1.0]], ['2, k, 22', [-0.4415491, 0.06420621, 1.0]], ['2, k, 23', [0.4941075, 1.050914, 1.0]], ['2, k, 24', [0.405034, 1.0303, 1.0]]]
