[['2, k, 0', [-0.355986, -0.549952, 1.0]], ['2, k, 1', [-0.346979, -0.262261, 1.0]], ['2, k, 2', [-0.336239, 0.0204216, 1.0]], ['2, k, 3', [-0.305226, 0.148783, 1.0]], ['2, k, 4', [-0.492907, -0.0697745, 1.0]], ['2, k, 5', [-0.59619, -0.208592, 1.0]], ['2, k, 6', [-0.594184, -0.331609, 1.0]], ['2, k, 7', [-0.583676, -0.380177, 1.0]], ['2, k, 8', [-0.169647, -0.0883762, 1.0]], ['2, k, 9', [-0.0708985, -0.207556, 1.0]], ['2, k, 10', [-0.0191452, -0.28858, 1.0]], ['2, k, 11', [-0.0153972, -0.330558, 1.0]], ['2, k, 12', [-0.424922, -0.538482, 1.0]], ['2, k, 13', [-0.404335, -0.858542, 1.0]], ['2, k, 14', [-0.433214, -1.06105, 1.0]], ['2, k, 15', [-0.450171, -1.12629, 1.0]], ['2, k, 16', [-0.277719, -0.547022, 1.0]], ['2, k, 17', [-0.27216, -0.867336, 1.0]], ['2, k, 18', [-0.24181, -1.05319, 1.0]], ['2, k, 19', [-0.232373, -1.11268, 1.0]], ['2, k, 20', [-0.339235, -0.0495521, 1.0]], ['2, k, 21', [-0.546873, -0.402044, 1.0]], ['2, k, 22', [-0.484154, -0.383909, 1.0]], ['2, k, 23', [-0.0088773, -0.355863, 1.0]], ['2, k, 24', [0.0540787, -0.326891, 1.0]]]
[['2, k, 0', [-0.360256, -0.630484, 1.0]], ['2, k, 1', [-0.351026, -0.351329, 1.0]], ['2, k, 2', [-0.339015, -0.0777928, 1.0]], ['2, k, 3', [-0.31461, 0.0502574, 1.0]], ['2, k, 4', [-0.499893, -0.164964, 1.0]], ['2, k, 5', [-0.613319, -0.32471, 1.0]], ['2, k, 6', [-0.607413, -0.467984, 1.0]], ['2, k, 7', [-0.608508, -0.518472, 1.0]], ['2, k, 8', [-0.18222, -0.178104, 1.0]], ['2, k, 9', [-0.0907579, -0.32791, 1.0]], ['2, k, 10', [-0.0421153, -0.43206, 1.0]], ['2, k, 11', [-0.0507231, -0.480404, 1.0]], ['2, k, 12', [-0.433039, -0.620305, 1.0]], ['2, k, 13', [-0.388023, -0.892535, 1.0]], ['2, k, 14', [-0.431192, -1.06667, 1.0]], ['2, k, 15', [-0.459954, -1.1264, 1.0]], ['2, k, 16', [-0.278351, -0.624644, 1.0]], ['2, k, 17', [-0.303258, -0.908116, 1.0]], ['2, k, 18', [-0.245238, -1.0553, 1.0]], ['2, k, 19', [-0.239329, -1.11943, 1.0]], ['2, k, 20', [-0.342394, -0.145595, 1.0]], ['2, k, 21', [-0.576812, -0.5434, 1.0]], ['2, k, 22', [-0.50757, -0.520502, 1.0]], ['2, k, 23', [-0.0495439, -0.504568, 1.0]], ['2, k, 24', [-0.136092, -0.499901, 1.0]]]
[['2, k, 0', [-0.359345, -0.63127, 1.0]], ['2, k, 1', [-0.350365, -0.352432, 1.0]], ['2, k, 2', [-0.338758, -0.0787782, 1.0]], ['2, k, 3', [-0.314692, 0.0496238, 1.0]], ['2, k, 4', [-0.499883, -0.165506, 1.0]], ['2, k, 5', [-0.612399, -0.325216, 1.0]], ['2, k, 6', [-0.607526, -0.471255, 1.0]], ['2, k, 7', [-0.609529, -0.52066, 1.0]], ['2, k, 8', [-0.182483, -0.178671, 1.0]], ['2, k, 9', [-0.0926462, -0.327406, 1.0]], ['2, k, 10', [-0.044015, -0.436765, 1.0]], ['2, k, 11', [-0.0511876, -0.482471, 1.0]], ['2, k, 12', [-0.432235, -0.621161, 1.0]], ['2, k, 13', [-0.38866, -0.893215, 1.0]], ['2, k, 14', [-0.433834, -1.06674, 1.0]], ['2, k, 15', [-0.458273, -1.12466, 1.0]], ['2, k, 16', [-0.27734, -0.625339, 1.0]], ['2, k, 17', [-0.303725, -0.908293, 1.0]], ['2, k, 18', [-0.245016, -1.05543, 1.0]], ['2, k, 19', [-0.247233, -1.12661, 1.0]], ['2, k, 20', [-0.34204, -0.146614, 1.0]], ['2, k, 21', [-0.577108, -0.545997, 1.0]], ['2, k, 22', [-0.50851, -0.523609, 1.0]], ['2, k, 23', [-0.0466411, -0.507837, 1.0]], ['2, k, 24', [-0.134464, -0.500555, 1.0]]]
[['2, k, 0', [-0.359679, -0.63113, 1.0]], ['2, k, 1', [-0.350388, -0.352443, 1.0]], ['2, k, 2', [-0.338717, -0.0788144, 1.0]], ['2, k, 3', [-0.314683, 0.0495948, 1.0]], ['2, k, 4', [-0.499789, -0.165478, 1.0]], ['2, k, 5', [-0.611865, -0.324957, 1.0]], ['2, k, 6', [-0.609974, -0.472062, 1.0]], ['2, k, 7', [-0.606889, -0.519714, 1.0]], ['2, k, 8', [-0.182522, -0.178684, 1.0]], ['2, k, 9', [-0.0662026, -0.315643, 1.0]], ['2, k, 10', [-0.0449096, -0.438511, 1.0]], ['2, k, 11', [-0.0508811, -0.482257, 1.0]], ['2, k, 12', [-0.432969, -0.62077, 1.0]], ['2, k, 13', [-0.388465, -0.89278, 1.0]], ['2, k, 14', [-0.433077, -1.06591, 1.0]], ['2, k, 15', [-0.457463, -1.12363, 1.0]], ['2, k, 16', [-0.277424, -0.625325, 1.0]], ['2, k, 17', [-0.30358, -0.908291, 1.0]], ['2, k, 18', [-0.244989, -1.05608, 1.0]], ['2, k, 19', [-0.236168, -1.11843, 1.0]], ['2, k, 20', [-0.34202, -0.146639, 1.0]], ['2, k, 21', [-0.572199, -0.543073, 1.0]], ['2, k, 22', [-0.50191, -0.521203, 1.0]], ['2, k, 23', [-0.0520555, -0.50688, 1.0]], ['2, k, 24', [-0.136047, -0.501068, 1.0]]]
[['2, k, 0', [-0.36003, -0.62993, 1.0]], ['2, k, 1', [-0.350462, -0.351598, 1.0]], ['2, k, 2', [-0.338655, -0.0779902, 1.0]], ['2, k, 3', [-0.314516, 0.0510419, 1.0]], ['2, k, 4', [-0.499873, -0.164537, 1.0]], ['2, k, 5', [-0.611665, -0.32397, 1.0]], ['2, k, 6', [-0.610959, -0.471578, 1.0]], ['2, k, 7', [-0.609913, -0.514701, 1.0]], ['2, k, 8', [-0.182555, -0.178196, 1.0]], ['2, k, 9', [-0.0623368, -0.32064, 1.0]], ['2, k, 10', [-0.0449398, -0.438499, 1.0]], ['2, k, 11', [-0.0538295, -0.479411, 1.0]], ['2, k, 12', [-0.433516, -0.619011, 1.0]], ['2, k, 13', [-0.388235, -0.892119, 1.0]], ['2, k, 14', [-0.43679, -1.06681, 1.0]], ['2, k, 15', [-0.456401, -1.12357, 1.0]], ['2, k, 16', [-0.277584, -0.624621, 1.0]], ['2, k, 17', [-0.301909, -0.908678, 1.0]], ['2, k, 18', [-0.245296, -1.05554, 1.0]], ['2, k, 19', [-0.249645, -1.12705, 1.0]], ['2, k, 20', [-0.341983, -0.145818, 1.0]], ['2, k, 21', [-0.567744, -0.535891, 1.0]], ['2, k, 22', [-0.506673, -0.51728, 1.0]], ['2, k, 23', [-0.0595616, -0.506377, 1.0]], ['2, k, 24', [-0.14142, -0.496194, 1.0]]]
[['2, k, 0', [-0.360619, -0.627361, 1.0]], ['2, k, 1', [-0.350341, -0.348826, 1.0]], ['2, k, 2', [-0.337815, -0.0744437, 1.0]], ['2, k, 3', [-0.314135, 0.0551791, 1.0]], ['2, k, 4', [-0.499481, -0.162237, 1.0]], ['2, k, 5', [-0.611712, -0.321654, 1.0]], ['2, k, 6', [-0.613016, -0.46886, 1.0]], ['2, k, 7', [-0.61064, -0.50816, 1.0]], ['2, k, 8', [-0.182013, -0.175773, 1.0]], ['2, k, 9', [-0.0626305, -0.313141, 1.0]], ['2, k, 10', [-0.0469417, -0.435857, 1.0]], ['2, k, 11', [-0.0553571, -0.472897, 1.0]], ['2, k, 12', [-0.4342, -0.616225, 1.0]], ['2, k, 13', [-0.388579, -0.890101, 1.0]], ['2, k, 14', [-0.434773, -1.0648, 1.0]], ['2, k, 15', [-0.457119, -1.12522, 1.0]], ['2, k, 16', [-0.278009, -0.622395, 1.0]], ['2, k, 17', [-0.303258, -0.90642, 1.0]], ['2, k, 18', [-0.245687, -1.05529, 1.0]], ['2, k, 19', [-0.237645, -1.12103, 1.0]], ['2, k, 20', [-0.341327, -0.142495, 1.0]], ['2, k, 21', [-0.56568, -0.527742, 1.0]], ['2, k, 22', [-0.505171, -0.510062, 1.0]], ['2, k, 23', [-0.0578936, -0.500196, 1.0]], ['2, k, 24', [-0.140365, -0.488958, 1.0]]]
[['2, k, 0', [-0.356064, -0.621643, 1.0]], ['2, k, 1', [-0.347809, -0.342947, 1.0]], ['2, k, 2', [-0.336642, -0.067086, 1.0]], ['2, k, 3', [-0.3137, 0.0617282, 1.0]], ['2, k, 4', [-0.499986, -0.154927, 1.0]], ['2, k, 5', [-0.613647, -0.316701, 1.0]], ['2, k, 6', [-0.615041, -0.465313, 1.0]], ['2, k, 7', [-0.610995, -0.498953, 1.0]], ['2, k, 8', [-0.181815, -0.171072, 1.0]], ['2, k, 9', [-0.0966008, -0.301876, 1.0]], ['2, k, 10', [-0.0482843, -0.421866, 1.0]], ['2, k, 11', [-0.0543718, -0.462626, 1.0]], ['2, k, 12', [-0.429649, -0.611238, 1.0]], ['2, k, 13', [-0.389536, -0.890031, 1.0]], ['2, k, 14', [-0.434902, -1.06624, 1.0]], ['2, k, 15', [-0.456036, -1.12208, 1.0]], ['2, k, 16', [-0.273422, -0.616005, 1.0]], ['2, k, 17', [-0.303161, -0.902558, 1.0]], ['2, k, 18', [-0.246231, -1.05541, 1.0]], ['2, k, 19', [-0.235036, -1.11963, 1.0]], ['2, k, 20', [-0.339815, -0.135663, 1.0]], ['2, k, 21', [-0.567682, -0.520391, 1.0]], ['2, k, 22', [-0.504692, -0.50138, 1.0]], ['2, k, 23', [-0.0547755, -0.488859, 1.0]], ['2, k, 24', [-0.135827, -0.480287, 1.0]]]
[['2, k, 0', [-0.359643, -0.615263, 1.0]], ['2, k, 1', [-0.348978, -0.334647, 1.0]], ['2, k, 2', [-0.335561, -0.0566827, 1.0]], ['2, k, 3', [-0.313273, 0.0721169, 1.0]], ['2, k, 4', [-0.499022, -0.148302, 1.0]], ['2, k, 5', [-0.614116, -0.312782, 1.0]], ['2, k, 6', [-0.615861, -0.457767, 1.0]], ['2, k, 7', [-0.613107, -0.489484, 1.0]], ['2, k, 8', [-0.181332, -0.169168, 1.0]], ['2, k, 9', [-0.0605952, -0.283856, 1.0]], ['2, k, 10', [-0.0488425, -0.417132, 1.0]], ['2, k, 11', [-0.0549699, -0.452329, 1.0]], ['2, k, 12', [-0.433161, -0.603789, 1.0]], ['2, k, 13', [-0.390005, -0.88381, 1.0]], ['2, k, 14', [-0.435187, -1.06815, 1.0]], ['2, k, 15', [-0.455614, -1.12071, 1.0]], ['2, k, 16', [-0.276921, -0.610824, 1.0]], ['2, k, 17', [-0.298413, -0.899, 1.0]], ['2, k, 18', [-0.246414, -1.05532, 1.0]], ['2, k, 19', [-0.234722, -1.11953, 1.0]], ['2, k, 20', [-0.33931, -0.125695, 1.0]], ['2, k, 21', [-0.571556, -0.510531, 1.0]], ['2, k, 22', [-0.510305, -0.494614, 1.0]], ['2, k, 23', [-0.0611276, -0.480345, 1.0]], ['2, k, 24', [-0.140349, -0.469029, 1.0]]]
[['2, k, 0', [-0.359765, -0.606366, 1.0]], ['2, k, 1', [-0.348399, -0.323919, 1.0]], ['2, k, 2', [-0.334711, -0.0454288, 1.0]], ['2, k, 3', [-0.311905, 0.0816606, 1.0]], ['2, k, 4', [-0.498455, -0.137061, 1.0]], ['2, k, 5', [-0.613763, -0.301938, 1.0]], ['2, k, 6', [-0.616024, -0.44442, 1.0]], ['2, k, 7', [-0.612072, -0.477315, 1.0]], ['2, k, 8', [-0.179453, -0.154254, 1.0]], ['2, k, 9', [-0.0608103, -0.281695, 1.0]], ['2, k, 10', [-0.0481144, -0.405621, 1.0]], ['2, k, 11', [-0.0542107, -0.440005, 1.0]], ['2, k, 12', [-0.432987, -0.595619, 1.0]], ['2, k, 13', [-0.39153, -0.877625, 1.0]], ['2, k, 14', [-0.435593, -1.06507, 1.0]], ['2, k, 15', [-0.454911, -1.12078, 1.0]], ['2, k, 16', [-0.277343, -0.601528, 1.0]], ['2, k, 17', [-0.296445, -0.891165, 1.0]], ['2, k, 18', [-0.246602, -1.05476, 1.0]], ['2, k, 19', [-0.233224, -1.11837, 1.0]], ['2, k, 20', [-0.338487, -0.114465, 1.0]], ['2, k, 21', [-0.577253, -0.499234, 1.0]], ['2, k, 22', [-0.51045, -0.483225, 1.0]], ['2, k, 23', [-0.0622954, -0.467196, 1.0]], ['2, k, 24', [-0.140677, -0.458939, 1.0]]]
[['2, k, 0', [-0.359732, -0.593999, 1.0]], ['2, k, 1', [-0.347615, -0.311059, 1.0]], ['2, k, 2', [-0.333464, -0.0322926, 1.0]], ['2, k, 3', [-0.310842, 0.0982457, 1.0]], ['2, k, 4', [-0.497307, -0.125217, 1.0]], ['2, k, 5', [-0.610864, -0.287336, 1.0]], ['2, k, 6', [-0.615304, -0.429506, 1.0]], ['2, k, 7', [-0.610558, -0.46526, 1.0]], ['2, k, 8', [-0.178975, -0.141507, 1.0]], ['2, k, 9', [-0.0600159, -0.274784, 1.0]], ['2, k, 10', [-0.047351, -0.396926, 1.0]], ['2, k, 11', [-0.0529498, -0.426316, 1.0]], ['2, k, 12', [-0.432541, -0.583308, 1.0]], ['2, k, 13', [-0.3937, -0.868002, 1.0]], ['2, k, 14', [-0.435317, -1.0648, 1.0]], ['2, k, 15', [-0.454677, -1.11999, 1.0]], ['2, k, 16', [-0.27771, -0.589408, 1.0]], ['2, k, 17', [-0.292358, -0.880393, 1.0]], ['2, k, 18', [-0.246946, -1.054, 1.0]], ['2, k, 19', [-0.232927, -1.11742, 1.0]], ['2, k, 20', [-0.337334, -0.101382, 1.0]], ['2, k, 21', [-0.576188, -0.488468, 1.0]], ['2, k, 22', [-0.509796, -0.471114, 1.0]], ['2, k, 23', [-0.0582364, -0.452479, 1.0]], ['2, k, 24', [-0.140734, -0.442378, 1.0]]]
[['2, k, 0', [-0.358133, -0.580549, 1.0]], ['2, k, 1', [-0.345606, -0.297938, 1.0]], ['2, k, 2', [-0.331237, -0.0197027, 1.0]], ['2, k, 3', [-0.310598, 0.109107, 1.0]], ['2, k, 4', [-0.497318, -0.110609, 1.0]], ['2, k, 5', [-0.612077, -0.275465, 1.0]], ['2, k, 6', [-0.613019, -0.413526, 1.0]], ['2, k, 7', [-0.612895, -0.450447, 1.0]], ['2, k, 8', [-0.177225, -0.131737, 1.0]], ['2, k, 9', [-0.0579552, -0.259815, 1.0]], ['2, k, 10', [-0.0437493, -0.380582, 1.0]], ['2, k, 11', [-0.0518236, -0.41176, 1.0]], ['2, k, 12', [-0.430468, -0.568866, 1.0]], ['2, k, 13', [-0.396423, -0.856353, 1.0]], ['2, k, 14', [-0.435711, -1.06452, 1.0]], ['2, k, 15', [-0.454248, -1.12005, 1.0]], ['2, k, 16', [-0.276578, -0.577287, 1.0]], ['2, k, 17', [-0.287851, -0.869907, 1.0]], ['2, k, 18', [-0.247011, -1.05341, 1.0]], ['2, k, 19', [-0.232971, -1.11646, 1.0]], ['2, k, 20', [-0.335146, -0.0886404, 1.0]], ['2, k, 21', [-0.578613, -0.474366, 1.0]], ['2, k, 22', [-0.508161, -0.455721, 1.0]], ['2, k, 23', [-0.05973, -0.439179, 1.0]], ['2, k, 24', [-0.140758, -0.430191, 1.0]]]
[['2, k, 0', [-0.356232, -0.568527, 1.0]], ['2, k, 1', [-0.344112, -0.285414, 1.0]], ['2, k, 2', [-0.330233, -0.00667499, 1.0]], ['2, k, 3', [-0.31231, 0.125554, 1.0]], ['2, k, 4', [-0.496959, -0.0987628, 1.0]], ['2, k, 5', [-0.605555, -0.247266, 1.0]], ['2, k, 6', [-0.611692, -0.401715, 1.0]], ['2, k, 7', [-0.607986, -0.435554, 1.0]], ['2, k, 8', [-0.175266, -0.114265, 1.0]], ['2, k, 9', [-0.0555883, -0.244688, 1.0]], ['2, k, 10', [-0.0428062, -0.370985, 1.0]], ['2, k, 11', [-0.051046, -0.397415, 1.0]], ['2, k, 12', [-0.428399, -0.557408, 1.0]], ['2, k, 13', [-0.400172, -0.84757, 1.0]], ['2, k, 14', [-0.431879, -1.06248, 1.0]], ['2, k, 15', [-0.454806, -1.11912, 1.0]], ['2, k, 16', [-0.274897, -0.564995, 1.0]], ['2, k, 17', [-0.283331, -0.859657, 1.0]], ['2, k, 18', [-0.245959, -1.05245, 1.0]], ['2, k, 19', [-0.233989, -1.11467, 1.0]], ['2, k, 20', [-0.334013, -0.0757331, 1.0]], ['2, k, 21', [-0.575119, -0.459426, 1.0]], ['2, k, 22', [-0.504128, -0.440368, 1.0]], ['2, k, 23', [-0.058371, -0.422016, 1.0]], ['2, k, 24', [-0.140271, -0.413159, 1.0]]]
[['2, k, 0', [-0.352652, -0.542786, 1.0]], ['2, k, 1', [-0.341646, -0.25686, 1.0]], ['2, k, 2', [-0.328988, 0.024424, 1.0]], ['2, k, 3', [-0.310573, 0.151682, 1.0]], ['2, k, 4', [-0.495015, -0.0713137, 1.0]], ['2, k, 5', [-0.60795, -0.227797, 1.0]], ['2, k, 6', [-0.611716, -0.368229, 1.0]], ['2, k, 7', [-0.607725, -0.403753, 1.0]], ['2, k, 8', [-0.172989, -0.0878077, 1.0]], ['2, k, 9', [-0.0570941, -0.217886, 1.0]], ['2, k, 10', [-0.0374415, -0.327035, 1.0]], ['2, k, 11', [-0.0457431, -0.36305, 1.0]], ['2, k, 12', [-0.423911, -0.534004, 1.0]], ['2, k, 13', [-0.40563, -0.828412, 1.0]], ['2, k, 14', [-0.43376, -1.06225, 1.0]], ['2, k, 15', [-0.45776, -1.11842, 1.0]], ['2, k, 16', [-0.272345, -0.537379, 1.0]], ['2, k, 17', [-0.278091, -0.834281, 1.0]], ['2, k, 18', [-0.242478, -1.04779, 1.0]], ['2, k, 19', [-0.236362, -1.11133, 1.0]], ['2, k, 20', [-0.332454, -0.0452256, 1.0]], ['2, k, 21', [-0.572098, -0.426683, 1.0]], ['2, k, 22', [-0.50677, -0.408739, 1.0]], ['2, k, 23', [-0.0641669, -0.397908, 1.0]], ['2, k, 24', [-0.136022, -0.380305, 1.0]]]
[['2, k, 0', [-0.352651, -0.533038, 1.0]], ['2, k, 1', [-0.341701, -0.253375, 1.0]], ['2, k, 2', [-0.329021, 0.0247913, 1.0]], ['2, k, 3', [-0.309558, 0.172197, 1.0]], ['2, k, 4', [-0.495187, -0.0573111, 1.0]], ['2, k, 5', [-0.607508, -0.217867, 1.0]], ['2, k, 6', [-0.610832, -0.357268, 1.0]], ['2, k, 7', [-0.604616, -0.38755, 1.0]], ['2, k, 8', [-0.173317, -0.0748555, 1.0]], ['2, k, 9', [-0.0575222, -0.200153, 1.0]], ['2, k, 10', [-0.0373397, -0.310751, 1.0]], ['2, k, 11', [-0.0423671, -0.346724, 1.0]], ['2, k, 12', [-0.423207, -0.523341, 1.0]], ['2, k, 13', [-0.40832, -0.819239, 1.0]], ['2, k, 14', [-0.432268, -1.0589, 1.0]], ['2, k, 15', [-0.457312, -1.11937, 1.0]], ['2, k, 16', [-0.272943, -0.528854, 1.0]], ['2, k, 17', [-0.275581, -0.8266, 1.0]], ['2, k, 18', [-0.243955, -1.04439, 1.0]], ['2, k, 19', [-0.23663, -1.10969, 1.0]], ['2, k, 20', [-0.332498, -0.0443787, 1.0]], ['2, k, 21', [-0.562827, -0.40894, 1.0]], ['2, k, 22', [-0.501621, -0.389264, 1.0]], ['2, k, 23', [-0.046624, -0.376098, 1.0]], ['2, k, 24', [-0.128439, -0.363259, 1.0]]]
[['2, k, 0', [-0.351702, -0.520032, 1.0]], ['2, k, 1', [-0.340239, -0.228285, 1.0]], ['2, k, 2', [-0.327131, 0.0603055, 1.0]], ['2, k, 3', [-0.307294, 0.18532, 1.0]], ['2, k, 4', [-0.4948, -0.0461557, 1.0]], ['2, k, 5', [-0.604617, -0.201276, 1.0]], ['2, k, 6', [-0.610205, -0.337118, 1.0]], ['2, k, 7', [-0.607504, -0.371129, 1.0]], ['2, k, 8', [-0.171522, -0.0585486, 1.0]], ['2, k, 9', [-0.0586475, -0.191489, 1.0]], ['2, k, 10', [-0.0370366, -0.298424, 1.0]], ['2, k, 11', [-0.0408496, -0.328983, 1.0]], ['2, k, 12', [-0.421599, -0.511712, 1.0]], ['2, k, 13', [-0.411372, -0.809381, 1.0]], ['2, k, 14', [-0.432017, -1.05719, 1.0]], ['2, k, 15', [-0.456705, -1.11945, 1.0]], ['2, k, 16', [-0.272745, -0.514804, 1.0]], ['2, k, 17', [-0.272617, -0.813604, 1.0]], ['2, k, 18', [-0.242411, -1.03966, 1.0]], ['2, k, 19', [-0.236733, -1.10731, 1.0]], ['2, k, 20', [-0.330703, -0.0111222, 1.0]], ['2, k, 21', [-0.57497, -0.394373, 1.0]], ['2, k, 22', [-0.505798, -0.375418, 1.0]], ['2, k, 23', [-0.0437052, -0.349846, 1.0]], ['2, k, 24', [-0.127995, -0.346705, 1.0]]]
[['2, k, 0', [-0.351928, -0.508692, 1.0]], ['2, k, 1', [-0.339638, -0.217677, 1.0]], ['2, k, 2', [-0.32586, 0.0686593, 1.0]], ['2, k, 3', [-0.306727, 0.19808, 1.0]], ['2, k, 4', [-0.494128, -0.0349392, 1.0]], ['2, k, 5', [-0.604566, -0.188597, 1.0]], ['2, k, 6', [-0.610282, -0.323852, 1.0]], ['2, k, 7', [-0.604998, -0.354115, 1.0]], ['2, k, 8', [-0.170385, -0.0468387, 1.0]], ['2, k, 9', [-0.0559769, -0.175385, 1.0]], ['2, k, 10', [-0.0362895, -0.281646, 1.0]], ['2, k, 11', [-0.0404506, -0.313729, 1.0]], ['2, k, 12', [-0.421582, -0.50035, 1.0]], ['2, k, 13', [-0.412175, -0.798895, 1.0]], ['2, k, 14', [-0.432344, -1.05714, 1.0]], ['2, k, 15', [-0.455525, -1.11984, 1.0]], ['2, k, 16', [-0.273171, -0.503855, 1.0]], ['2, k, 17', [-0.268359, -0.803265, 1.0]], ['2, k, 18', [-0.242501, -1.0398, 1.0]], ['2, k, 19', [-0.236838, -1.10724, 1.0]], ['2, k, 20', [-0.329585, -0.00221986, 1.0]], ['2, k, 21', [-0.568961, -0.374701, 1.0]], ['2, k, 22', [-0.505282, -0.357952, 1.0]], ['2, k, 23', [-0.0418391, -0.33478, 1.0]], ['2, k, 24', [-0.127822, -0.329971, 1.0]]]
[['2, k, 0', [-0.352101, -0.497294, 1.0]], ['2, k, 1', [-0.339307, -0.20513, 1.0]], ['2, k, 2', [-0.324916, 0.081869, 1.0]], ['2, k, 3', [-0.305153, 0.213027, 1.0]], ['2, k, 4', [-0.492966, -0.0178375, 1.0]], ['2, k, 5', [-0.604807, -0.173462, 1.0]], ['2, k, 6', [-0.608199, -0.297746, 1.0]], ['2, k, 7', [-0.604436, -0.338303, 1.0]], ['2, k, 8', [-0.170116, -0.0367955, 1.0]], ['2, k, 9', [-0.0533816, -0.161695, 1.0]], ['2, k, 10', [-0.0477541, -0.276543, 1.0]], ['2, k, 11', [-0.0408081, -0.297293, 1.0]], ['2, k, 12', [-0.421062, -0.488401, 1.0]], ['2, k, 13', [-0.412586, -0.787615, 1.0]], ['2, k, 14', [-0.431305, -1.05628, 1.0]], ['2, k, 15', [-0.453554, -1.12256, 1.0]], ['2, k, 16', [-0.273978, -0.49325, 1.0]], ['2, k, 17', [-0.265912, -0.792961, 1.0]], ['2, k, 18', [-0.242489, -1.041, 1.0]], ['2, k, 19', [-0.238405, -1.10877, 1.0]], ['2, k, 20', [-0.328804, 0.0108714, 1.0]], ['2, k, 21', [-0.565726, -0.357485, 1.0]], ['2, k, 22', [-0.502341, -0.342498, 1.0]], ['2, k, 23', [-0.0327312, -0.317622, 1.0]], ['2, k, 24', [-0.132563, -0.314233, 1.0]]]
[['2, k, 0', [-0.352573, -0.485407, 1.0]], ['2, k, 1', [-0.339204, -0.191719, 1.0]], ['2, k, 2', [-0.324154, 0.0967234, 1.0]], ['2, k, 3', [-0.304318, 0.227468, 1.0]], ['2, k, 4', [-0.492636, -0.00242962, 1.0]], ['2, k, 5', [-0.625652, -0.12415, 1.0]], ['2, k, 6', [-0.608303, -0.284986, 1.0]], ['2, k, 7', [-0.602095, -0.321904, 1.0]], ['2, k, 8', [-0.169874, -0.022772, 1.0]], ['2, k, 9', [-0.0517044, -0.14544, 1.0]], ['2, k, 10', [-0.0319595, -0.239568, 1.0]], ['2, k, 11', [-0.0389007, -0.281695, 1.0]], ['2, k, 12', [-0.420813, -0.476582, 1.0]], ['2, k, 13', [-0.413127, -0.776426, 1.0]], ['2, k, 14', [-0.431284, -1.05423, 1.0]], ['2, k, 15', [-0.453166, -1.12012, 1.0]], ['2, k, 16', [-0.275164, -0.481584, 1.0]], ['2, k, 17', [-0.26341, -0.781429, 1.0]], ['2, k, 18', [-0.243604, -1.03895, 1.0]], ['2, k, 19', [-0.237264, -1.10567, 1.0]], ['2, k, 20', [-0.328214, 0.0253787, 1.0]], ['2, k, 21', [-0.569395, -0.344888, 1.0]], ['2, k, 22', [-0.499821, -0.323761, 1.0]], ['2, k, 23', [-0.0451872, -0.304383, 1.0]], ['2, k, 24', [-0.128951, -0.296568, 1.0]]]
[['2, k, 0', [-0.35155, -0.47244, 1.0]], ['2, k, 1', [-0.338203, -0.178883, 1.0]], ['2, k, 2', [-0.323213, 0.109217, 1.0]], ['2, k, 3', [-0.303683, 0.239633, 1.0]], ['2, k, 4', [-0.490442, 0.0108412, 1.0]], ['2, k, 5', [-0.60719, -0.126475, 1.0]], ['2, k, 6', [-0.606664, -0.268466, 1.0]], ['2, k, 7', [-0.60258, -0.303859, 1.0]], ['2, k, 8', [-0.168506, -0.0121531, 1.0]], ['2, k, 9', [-0.0501385, -0.128976, 1.0]], ['2, k, 10', [-0.0329737, -0.233493, 1.0]], ['2, k, 11', [-0.038134, -0.263514, 1.0]], ['2, k, 12', [-0.41901, -0.462982, 1.0]], ['2, k, 13', [-0.413863, -0.763213, 1.0]], ['2, k, 14', [-0.431922, -1.04768, 1.0]], ['2, k, 15', [-0.454069, -1.117, 1.0]], ['2, k, 16', [-0.274898, -0.469579, 1.0]], ['2, k, 17', [-0.262126, -0.769461, 1.0]], ['2, k, 18', [-0.24387, -1.03932, 1.0]], ['2, k, 19', [-0.237181, -1.10573, 1.0]], ['2, k, 20', [-0.327255, 0.0379818, 1.0]], ['2, k, 21', [-0.566109, -0.327704, 1.0]], ['2, k, 22', [-0.502799, -0.309124, 1.0]], ['2, k, 23', [-0.0409201, -0.285829, 1.0]], ['2, k, 24', [-0.127433, -0.279398, 1.0]]]
