[['2, k, 0', [-0.317888, -0.703654, 1.0]], ['2, k, 1', [-0.366606, -0.417615, 1.0]], ['2, k, 2', [-0.412731, -0.135918, 1.0]], ['2, k, 3', [-0.413817, 0.011871, 1.0]], ['2, k, 4', [-0.539296, -0.23647, 1.0]], ['2, k, 5', [-0.618378, -0.393963, 1.0]], ['2, k, 6', [-0.640297, -0.422596, 1.0]], ['2, k, 7', [-0.630311, -0.458511, 1.0]], ['2, k, 8', [-0.23732, -0.232225, 1.0]], ['2, k, 9', [-0.115647, -0.375111, 1.0]], ['2, k, 10', [-0.0110807, -0.435103, 1.0]], ['2, k, 11', [0.0277838, -0.482807, 1.0]], ['2, k, 12', [-0.382847, -0.696301, 1.0]], ['2, k, 13', [-0.604539, -0.304056, 1.0]], ['2, k, 14', [-0.402156, -0.604099, 1.0]], ['2, k, 15', [-0.349837, -0.618065, 1.0]], ['2, k, 16', [-0.245434, -0.694429, 1.0]], ['2, k, 17', [-0.148112, -0.273449, 1.0]], ['2, k, 18', [-0.226924, -0.681884, 1.0]], ['2, k, 19', [-0.279137, -0.749265, 1.0]], ['2, k, 20', [-0.401626, -0.205825, 1.0]], ['2, k, 21', [-0.624685, -0.464416, 1.0]], ['2, k, 22', [-0.565808, -0.464497, 1.0]], ['2, k, 23', [0.056264, -0.494755, 1.0]], ['2, k, 24', [0.0801717, -0.476739, 1.0]]]
[['2, k, 0', [-0.398883, -0.539776, 1.0]], ['2, k, 1', [-0.40848, -0.341696, 1.0]], ['2, k, 2', [-0.419441, -0.149082, 1.0]], ['2, k, 3', [-0.427749, -0.00878051, 1.0]], ['2, k, 4', [-0.55063, -0.249669, 1.0]], ['2, k, 5', [-0.638515, -0.419664, 1.0]], ['2, k, 6', [-0.684541, -0.548418, 1.0]], ['2, k, 7', [-0.672216, -0.622744, 1.0]], ['2, k, 8', [-0.254936, -0.239091, 1.0]], ['2, k, 9', [-0.129504, -0.414393, 1.0]], ['2, k, 10', [-0.0232054, -0.548904, 1.0]], ['2, k, 11', [0.00959755, -0.625579, 1.0]], ['2, k, 12', [-0.475228, -0.535157, 1.0]], ['2, k, 13', [-0.208872, -0.658933, 1.0]], ['2, k, 14', [-0.672911, -0.730234, 1.0]], ['2, k, 15', [-0.562867, -0.745459, 1.0]], ['2, k, 16', [-0.316774, -0.536597, 1.0]], ['2, k, 17', [-0.135223, -0.29587, 1.0]], ['2, k, 18', [-0.269389, -0.676671, 1.0]], ['2, k, 19', [-0.238748, -0.752473, 1.0]], ['2, k, 20', [-0.417352, -0.19671, 1.0]], ['2, k, 21', [-0.669813, -0.647507, 1.0]], ['2, k, 22', [-0.613136, -0.627532, 1.0]], ['2, k, 23', [0.0387572, -0.636285, 1.0]], ['2, k, 24', [-0.0470489, -0.626593, 1.0]]]
[['2, k, 0', [-0.398465, -0.541164, 1.0]], ['2, k, 1', [-0.408119, -0.343445, 1.0]], ['2, k, 2', [-0.418311, -0.150539, 1.0]], ['2, k, 3', [-0.426605, -0.0108805, 1.0]], ['2, k, 4', [-0.550902, -0.249777, 1.0]], ['2, k, 5', [-0.638325, -0.424885, 1.0]], ['2, k, 6', [-0.686652, -0.565965, 1.0]], ['2, k, 7', [-0.69191, -0.621212, 1.0]], ['2, k, 8', [-0.253979, -0.23983, 1.0]], ['2, k, 9', [-0.13169, -0.417926, 1.0]], ['2, k, 10', [-0.0213002, -0.576642, 1.0]], ['2, k, 11', [0.00330736, -0.641623, 1.0]], ['2, k, 12', [-0.473859, -0.536543, 1.0]], ['2, k, 13', [-0.215786, -0.665179, 1.0]], ['2, k, 14', [-0.642938, -0.752166, 1.0]], ['2, k, 15', [-0.543665, -0.760449, 1.0]], ['2, k, 16', [-0.317413, -0.537247, 1.0]], ['2, k, 17', [-0.137972, -0.297625, 1.0]], ['2, k, 18', [-0.0229289, -0.600679, 1.0]], ['2, k, 19', [0.0115662, -0.652344, 1.0]], ['2, k, 20', [-0.416267, -0.1984, 1.0]], ['2, k, 21', [-0.691112, -0.657072, 1.0]], ['2, k, 22', [-0.665165, -0.646516, 1.0]], ['2, k, 23', [0.0344444, -0.672296, 1.0]], ['2, k, 24', [-0.0132313, -0.671942, 1.0]]]
[['2, k, 0', [-0.386679, -0.532097, 1.0]], ['2, k, 1', [-0.404362, -0.342455, 1.0]], ['2, k, 2', [-0.41744, -0.152099, 1.0]], ['2, k, 3', [-0.425357, -0.01312, 1.0]], ['2, k, 4', [-0.550694, -0.24989, 1.0]], ['2, k, 5', [-0.638745, -0.429888, 1.0]], ['2, k, 6', [-0.689462, -0.589364, 1.0]], ['2, k, 7', [-0.698554, -0.648008, 1.0]], ['2, k, 8', [-0.252494, -0.241433, 1.0]], ['2, k, 9', [-0.139754, -0.436217, 1.0]], ['2, k, 10', [-0.0285077, -0.579112, 1.0]], ['2, k, 11', [-0.00906483, -0.655298, 1.0]], ['2, k, 12', [-0.465395, -0.53338, 1.0]], ['2, k, 13', [-0.172264, -0.563692, 1.0]], ['2, k, 14', [-0.594454, -0.637074, 1.0]], ['2, k, 15', [-0.501173, -0.703724, 1.0]], ['2, k, 16', [-0.300289, -0.518888, 1.0]], ['2, k, 17', [-0.135491, -0.286202, 1.0]], ['2, k, 18', [-0.218356, -0.674896, 1.0]], ['2, k, 19', [-0.11856, -0.680542, 1.0]], ['2, k, 20', [-0.41479, -0.199548, 1.0]], ['2, k, 21', [-0.703906, -0.691593, 1.0]], ['2, k, 22', [-0.659038, -0.652971, 1.0]], ['2, k, 23', [0.0347362, -0.685523, 1.0]], ['2, k, 24', [-0.0389781, -0.674631, 1.0]]]
[['2, k, 0', [-0.382043, -0.532247, 1.0]], ['2, k, 1', [-0.401546, -0.342652, 1.0]], ['2, k, 2', [-0.416737, -0.153096, 1.0]], ['2, k, 3', [-0.425009, -0.0146236, 1.0]], ['2, k, 4', [-0.550744, -0.250008, 1.0]], ['2, k, 5', [-0.639019, -0.436882, 1.0]], ['2, k, 6', [-0.69163, -0.60089, 1.0]], ['2, k, 7', [-0.695552, -0.672748, 1.0]], ['2, k, 8', [-0.25106, -0.24268, 1.0]], ['2, k, 9', [-0.139382, -0.438544, 1.0]], ['2, k, 10', [-0.0445924, -0.632573, 1.0]], ['2, k, 11', [-0.0118609, -0.680373, 1.0]], ['2, k, 12', [-0.45947, -0.534348, 1.0]], ['2, k, 13', [-0.166894, -0.564534, 1.0]], ['2, k, 14', [-0.551381, -0.648066, 1.0]], ['2, k, 15', [-0.594987, -0.621208, 1.0]], ['2, k, 16', [-0.296868, -0.519004, 1.0]], ['2, k, 17', [-0.13158, -0.287695, 1.0]], ['2, k, 18', [-0.219176, -0.682223, 1.0]], ['2, k, 19', [-0.109022, -0.695204, 1.0]], ['2, k, 20', [-0.413492, -0.200316, 1.0]], ['2, k, 21', [-0.694914, -0.711907, 1.0]], ['2, k, 22', [-0.656729, -0.690287, 1.0]], ['2, k, 23', [0.0289955, -0.713647, 1.0]], ['2, k, 24', [-0.0373082, -0.707284, 1.0]]]
[['2, k, 0', [-0.380991, -0.5325, 1.0]], ['2, k, 1', [-0.399805, -0.343106, 1.0]], ['2, k, 2', [-0.415398, -0.154209, 1.0]], ['2, k, 3', [-0.424581, -0.0162325, 1.0]], ['2, k, 4', [-0.550466, -0.25013, 1.0]], ['2, k, 5', [-0.639635, -0.440187, 1.0]], ['2, k, 6', [-0.693227, -0.613469, 1.0]], ['2, k, 7', [-0.696638, -0.686721, 1.0]], ['2, k, 8', [-0.249972, -0.244492, 1.0]], ['2, k, 9', [-0.142965, -0.443916, 1.0]], ['2, k, 10', [-0.0527324, -0.6179, 1.0]], ['2, k, 11', [-0.0157836, -0.690387, 1.0]], ['2, k, 12', [-0.458438, -0.534441, 1.0]], ['2, k, 13', [-0.166557, -0.572138, 1.0]], ['2, k, 14', [-0.54942, -0.659981, 1.0]], ['2, k, 15', [-0.596466, -0.634276, 1.0]], ['2, k, 16', [-0.296051, -0.519526, 1.0]], ['2, k, 17', [-0.101448, -0.309972, 1.0]], ['2, k, 18', [-0.21813, -0.689906, 1.0]], ['2, k, 19', [-0.108338, -0.704467, 1.0]], ['2, k, 20', [-0.411941, -0.201274, 1.0]], ['2, k, 21', [-0.694418, -0.724068, 1.0]], ['2, k, 22', [-0.639971, -0.708703, 1.0]], ['2, k, 23', [0.0267945, -0.729471, 1.0]], ['2, k, 24', [-0.0258984, -0.719436, 1.0]]]
[['2, k, 0', [-0.37442, -0.532777, 1.0]], ['2, k, 1', [-0.397049, -0.343677, 1.0]], ['2, k, 2', [-0.415123, -0.155221, 1.0]], ['2, k, 3', [-0.424371, -0.0175464, 1.0]], ['2, k, 4', [-0.550378, -0.250318, 1.0]], ['2, k, 5', [-0.642577, -0.450745, 1.0]], ['2, k, 6', [-0.695188, -0.628551, 1.0]], ['2, k, 7', [-0.706442, -0.683799, 1.0]], ['2, k, 8', [-0.249315, -0.245462, 1.0]], ['2, k, 9', [-0.145354, -0.44705, 1.0]], ['2, k, 10', [-0.0586391, -0.611375, 1.0]], ['2, k, 11', [-0.0260936, -0.688685, 1.0]], ['2, k, 12', [-0.451014, -0.535534, 1.0]], ['2, k, 13', [-0.160443, -0.583429, 1.0]], ['2, k, 14', [-0.542677, -0.671419, 1.0]], ['2, k, 15', [-0.591591, -0.645563, 1.0]], ['2, k, 16', [-0.290778, -0.519556, 1.0]], ['2, k, 17', [-0.10076, -0.308914, 1.0]], ['2, k, 18', [-0.219953, -0.694761, 1.0]], ['2, k, 19', [-0.111196, -0.723225, 1.0]], ['2, k, 20', [-0.411169, -0.202158, 1.0]], ['2, k, 21', [-0.713355, -0.729262, 1.0]], ['2, k, 22', [-0.671927, -0.698626, 1.0]], ['2, k, 23', [0.0216525, -0.730304, 1.0]], ['2, k, 24', [-0.0525238, -0.71768, 1.0]]]
[['2, k, 0', [-0.374422, -0.533063, 1.0]], ['2, k, 1', [-0.396724, -0.344009, 1.0]], ['2, k, 2', [-0.414964, -0.15575, 1.0]], ['2, k, 3', [-0.424243, -0.0180755, 1.0]], ['2, k, 4', [-0.55062, -0.250625, 1.0]], ['2, k, 5', [-0.642666, -0.451319, 1.0]], ['2, k, 6', [-0.694966, -0.631187, 1.0]], ['2, k, 7', [-0.706493, -0.69126, 1.0]], ['2, k, 8', [-0.248439, -0.246379, 1.0]], ['2, k, 9', [-0.14474, -0.448367, 1.0]], ['2, k, 10', [-0.0616853, -0.613664, 1.0]], ['2, k, 11', [-0.0297727, -0.692354, 1.0]], ['2, k, 12', [-0.450984, -0.535762, 1.0]], ['2, k, 13', [-0.161222, -0.586342, 1.0]], ['2, k, 14', [-0.542873, -0.673457, 1.0]], ['2, k, 15', [-0.593337, -0.648271, 1.0]], ['2, k, 16', [-0.29084, -0.519957, 1.0]], ['2, k, 17', [-0.103082, -0.306039, 1.0]], ['2, k, 18', [-0.221359, -0.693545, 1.0]], ['2, k, 19', [-0.110888, -0.723171, 1.0]], ['2, k, 20', [-0.410878, -0.20263, 1.0]], ['2, k, 21', [-0.715405, -0.735798, 1.0]], ['2, k, 22', [-0.672289, -0.711678, 1.0]], ['2, k, 23', [0.0196338, -0.73529, 1.0]], ['2, k, 24', [-0.0542572, -0.71664, 1.0]]]
[['2, k, 0', [-0.36987, -0.532108, 1.0]], ['2, k, 1', [-0.394236, -0.344059, 1.0]], ['2, k, 2', [-0.414432, -0.156772, 1.0]], ['2, k, 3', [-0.423804, -0.0191491, 1.0]], ['2, k, 4', [-0.550335, -0.250873, 1.0]], ['2, k, 5', [-0.642541, -0.451737, 1.0]], ['2, k, 6', [-0.69281, -0.626992, 1.0]], ['2, k, 7', [-0.703345, -0.68423, 1.0]], ['2, k, 8', [-0.248237, -0.246745, 1.0]], ['2, k, 9', [-0.148141, -0.435598, 1.0]], ['2, k, 10', [-0.0656238, -0.611134, 1.0]], ['2, k, 11', [-0.0478442, -0.668587, 1.0]], ['2, k, 12', [-0.443301, -0.534403, 1.0]], ['2, k, 13', [-0.182233, -0.676846, 1.0]], ['2, k, 14', [-0.567051, -0.754146, 1.0]], ['2, k, 15', [-0.61454, -0.726356, 1.0]], ['2, k, 16', [-0.288838, -0.519543, 1.0]], ['2, k, 17', [-0.10512, -0.30203, 1.0]], ['2, k, 18', [-0.222385, -0.691527, 1.0]], ['2, k, 19', [-0.1106, -0.724703, 1.0]], ['2, k, 20', [-0.409901, -0.203408, 1.0]], ['2, k, 21', [-0.709812, -0.728583, 1.0]], ['2, k, 22', [-0.666314, -0.72439, 1.0]], ['2, k, 23', [-0.0186403, -0.720175, 1.0]], ['2, k, 24', [-0.0318944, -0.715927, 1.0]]]
[['2, k, 0', [-0.367798, -0.531878, 1.0]], ['2, k, 1', [-0.39281, -0.343978, 1.0]], ['2, k, 2', [-0.414154, -0.157086, 1.0]], ['2, k, 3', [-0.423291, -0.0194117, 1.0]], ['2, k, 4', [-0.550202, -0.251361, 1.0]], ['2, k, 5', [-0.642425, -0.452464, 1.0]], ['2, k, 6', [-0.692876, -0.629153, 1.0]], ['2, k, 7', [-0.704702, -0.688771, 1.0]], ['2, k, 8', [-0.247841, -0.246643, 1.0]], ['2, k, 9', [-0.150977, -0.428437, 1.0]], ['2, k, 10', [-0.0684525, -0.609093, 1.0]], ['2, k, 11', [-0.0467344, -0.669024, 1.0]], ['2, k, 12', [-0.440723, -0.534246, 1.0]], ['2, k, 13', [-0.18093, -0.67936, 1.0]], ['2, k, 14', [-0.564822, -0.755922, 1.0]], ['2, k, 15', [-0.614657, -0.72834, 1.0]], ['2, k, 16', [-0.287571, -0.519394, 1.0]], ['2, k, 17', [-0.105893, -0.300972, 1.0]], ['2, k, 18', [-0.223037, -0.69096, 1.0]], ['2, k, 19', [-0.110979, -0.726746, 1.0]], ['2, k, 20', [-0.409313, -0.203623, 1.0]], ['2, k, 21', [-0.70723, -0.735361, 1.0]], ['2, k, 22', [-0.665578, -0.733248, 1.0]], ['2, k, 23', [0.00573538, -0.720304, 1.0]], ['2, k, 24', [-0.0594036, -0.70865, 1.0]]]
[['2, k, 0', [-0.373743, -0.535492, 1.0]], ['2, k, 1', [-0.393502, -0.344745, 1.0]], ['2, k, 2', [-0.412724, -0.157206, 1.0]], ['2, k, 3', [-0.42284, -0.0192181, 1.0]], ['2, k, 4', [-0.548826, -0.251925, 1.0]], ['2, k, 5', [-0.642333, -0.453156, 1.0]], ['2, k, 6', [-0.693153, -0.634544, 1.0]], ['2, k, 7', [-0.704618, -0.698479, 1.0]], ['2, k, 8', [-0.247182, -0.245997, 1.0]], ['2, k, 9', [-0.15042, -0.425437, 1.0]], ['2, k, 10', [-0.0684179, -0.608659, 1.0]], ['2, k, 11', [-0.0468185, -0.665953, 1.0]], ['2, k, 12', [-0.446348, -0.536881, 1.0]], ['2, k, 13', [-0.255932, -0.760977, 1.0]], ['2, k, 14', [-0.715911, -0.684581, 1.0]], ['2, k, 15', [-0.653228, -0.743084, 1.0]], ['2, k, 16', [-0.294299, -0.524438, 1.0]], ['2, k, 17', [-0.11001, -0.302972, 1.0]], ['2, k, 18', [-0.224198, -0.688795, 1.0]], ['2, k, 19', [-0.112436, -0.72664, 1.0]], ['2, k, 20', [-0.408567, -0.203936, 1.0]], ['2, k, 21', [-0.708048, -0.746144, 1.0]], ['2, k, 22', [-0.668603, -0.727493, 1.0]], ['2, k, 23', [0.000664225, -0.715141, 1.0]], ['2, k, 24', [-0.0623781, -0.689435, 1.0]]]
[['2, k, 0', [-0.38007, -0.535711, 1.0]], ['2, k, 1', [-0.395278, -0.345246, 1.0]], ['2, k, 2', [-0.412701, -0.157461, 1.0]], ['2, k, 3', [-0.42247, -0.0199688, 1.0]], ['2, k, 4', [-0.547902, -0.252091, 1.0]], ['2, k, 5', [-0.641686, -0.453695, 1.0]], ['2, k, 6', [-0.692568, -0.639111, 1.0]], ['2, k, 7', [-0.704691, -0.700858, 1.0]], ['2, k, 8', [-0.246552, -0.246202, 1.0]], ['2, k, 9', [-0.139054, -0.446611, 1.0]], ['2, k, 10', [-0.0694853, -0.60912, 1.0]], ['2, k, 11', [-0.0447094, -0.666735, 1.0]], ['2, k, 12', [-0.453156, -0.534148, 1.0]], ['2, k, 13', [-0.185853, -0.664149, 1.0]], ['2, k, 14', [-0.563275, -0.757121, 1.0]], ['2, k, 15', [-0.61774, -0.733855, 1.0]], ['2, k, 16', [-0.301394, -0.527751, 1.0]], ['2, k, 17', [-0.128608, -0.287281, 1.0]], ['2, k, 18', [-0.235483, -0.671369, 1.0]], ['2, k, 19', [-0.127254, -0.717172, 1.0]], ['2, k, 20', [-0.408695, -0.204185, 1.0]], ['2, k, 21', [-0.713413, -0.751344, 1.0]], ['2, k, 22', [-0.668763, -0.745335, 1.0]], ['2, k, 23', [0.00303177, -0.717274, 1.0]], ['2, k, 24', [-0.0576437, -0.702249, 1.0]]]
[['2, k, 0', [-0.381826, -0.535916, 1.0]], ['2, k, 1', [-0.39605, -0.345441, 1.0]], ['2, k, 2', [-0.412216, -0.157632, 1.0]], ['2, k, 3', [-0.422285, -0.0198651, 1.0]], ['2, k, 4', [-0.547426, -0.252029, 1.0]], ['2, k, 5', [-0.615706, -0.419911, 1.0]], ['2, k, 6', [-0.688178, -0.628918, 1.0]], ['2, k, 7', [-0.700541, -0.688588, 1.0]], ['2, k, 8', [-0.246134, -0.246144, 1.0]], ['2, k, 9', [-0.14356, -0.418459, 1.0]], ['2, k, 10', [-0.0693551, -0.609519, 1.0]], ['2, k, 11', [-0.0441055, -0.66533, 1.0]], ['2, k, 12', [-0.454328, -0.53361, 1.0]], ['2, k, 13', [-0.186953, -0.663523, 1.0]], ['2, k, 14', [-0.562435, -0.760557, 1.0]], ['2, k, 15', [-0.618132, -0.738476, 1.0]], ['2, k, 16', [-0.303726, -0.529006, 1.0]], ['2, k, 17', [-0.131268, -0.287021, 1.0]], ['2, k, 18', [-0.236449, -0.669332, 1.0]], ['2, k, 19', [-0.128959, -0.71602, 1.0]], ['2, k, 20', [-0.408554, -0.204355, 1.0]], ['2, k, 21', [-0.717471, -0.741602, 1.0]], ['2, k, 22', [-0.676912, -0.717861, 1.0]], ['2, k, 23', [0.00544997, -0.71605, 1.0]], ['2, k, 24', [-0.0557929, -0.697803, 1.0]]]
[['2, k, 0', [-0.383128, -0.53545, 1.0]], ['2, k, 1', [-0.396664, -0.345197, 1.0]], ['2, k, 2', [-0.41214, -0.157509, 1.0]], ['2, k, 3', [-0.422204, -0.0196981, 1.0]], ['2, k, 4', [-0.547043, -0.251962, 1.0]], ['2, k, 5', [-0.615169, -0.418804, 1.0]], ['2, k, 6', [-0.688186, -0.628361, 1.0]], ['2, k, 7', [-0.69966, -0.688465, 1.0]], ['2, k, 8', [-0.24599, -0.245963, 1.0]], ['2, k, 9', [-0.145093, -0.423209, 1.0]], ['2, k, 10', [-0.0690654, -0.609506, 1.0]], ['2, k, 11', [-0.0422032, -0.664017, 1.0]], ['2, k, 12', [-0.455889, -0.532272, 1.0]], ['2, k, 13', [-0.188406, -0.663257, 1.0]], ['2, k, 14', [-0.56326, -0.761238, 1.0]], ['2, k, 15', [-0.619437, -0.739411, 1.0]], ['2, k, 16', [-0.304638, -0.52907, 1.0]], ['2, k, 17', [-0.131838, -0.286736, 1.0]], ['2, k, 18', [-0.222766, -0.713246, 1.0]], ['2, k, 19', [-0.106065, -0.735874, 1.0]], ['2, k, 20', [-0.408579, -0.204218, 1.0]], ['2, k, 21', [-0.717751, -0.743904, 1.0]], ['2, k, 22', [-0.66723, -0.73457, 1.0]], ['2, k, 23', [0.00301864, -0.713403, 1.0]], ['2, k, 24', [-0.0594216, -0.682538, 1.0]]]
[['2, k, 0', [-0.383597, -0.535204, 1.0]], ['2, k, 1', [-0.397118, -0.344924, 1.0]], ['2, k, 2', [-0.412144, -0.157198, 1.0]], ['2, k, 3', [-0.422064, -0.0192149, 1.0]], ['2, k, 4', [-0.546647, -0.251855, 1.0]], ['2, k, 5', [-0.614782, -0.418522, 1.0]], ['2, k, 6', [-0.677424, -0.600329, 1.0]], ['2, k, 7', [-0.69084, -0.652031, 1.0]], ['2, k, 8', [-0.245538, -0.245569, 1.0]], ['2, k, 9', [-0.146252, -0.423968, 1.0]], ['2, k, 10', [-0.0836511, -0.582031, 1.0]], ['2, k, 11', [-0.058415, -0.633278, 1.0]], ['2, k, 12', [-0.456121, -0.531855, 1.0]], ['2, k, 13', [-0.190245, -0.665859, 1.0]], ['2, k, 14', [-0.565253, -0.762847, 1.0]], ['2, k, 15', [-0.621478, -0.740961, 1.0]], ['2, k, 16', [-0.305239, -0.529016, 1.0]], ['2, k, 17', [-0.131552, -0.286569, 1.0]], ['2, k, 18', [-0.222369, -0.713375, 1.0]], ['2, k, 19', [-0.105665, -0.736004, 1.0]], ['2, k, 20', [-0.408687, -0.203912, 1.0]], ['2, k, 21', [-0.698571, -0.712376, 1.0]], ['2, k, 22', [-0.675373, -0.700765, 1.0]], ['2, k, 23', [-0.0354397, -0.689513, 1.0]], ['2, k, 24', [-0.0722849, -0.655943, 1.0]]]
[['2, k, 0', [-0.384708, -0.536504, 1.0]], ['2, k, 1', [-0.39768, -0.345017, 1.0]], ['2, k, 2', [-0.412331, -0.156652, 1.0]], ['2, k, 3', [-0.421581, -0.0184568, 1.0]], ['2, k, 4', [-0.54637, -0.251723, 1.0]], ['2, k, 5', [-0.614055, -0.418221, 1.0]], ['2, k, 6', [-0.677786, -0.599657, 1.0]], ['2, k, 7', [-0.691647, -0.651443, 1.0]], ['2, k, 8', [-0.245138, -0.245377, 1.0]], ['2, k, 9', [-0.146285, -0.424, 1.0]], ['2, k, 10', [-0.0744515, -0.5975, 1.0]], ['2, k, 11', [-0.0492802, -0.652956, 1.0]], ['2, k, 12', [-0.456281, -0.532245, 1.0]], ['2, k, 13', [-0.19053, -0.665294, 1.0]], ['2, k, 14', [-0.565499, -0.763473, 1.0]], ['2, k, 15', [-0.621357, -0.742101, 1.0]], ['2, k, 16', [-0.307709, -0.531849, 1.0]], ['2, k, 17', [-0.13336, -0.288411, 1.0]], ['2, k, 18', [-0.220603, -0.713749, 1.0]], ['2, k, 19', [-0.103826, -0.736103, 1.0]], ['2, k, 20', [-0.408908, -0.203592, 1.0]], ['2, k, 21', [-0.700357, -0.709207, 1.0]], ['2, k, 22', [-0.676892, -0.701578, 1.0]], ['2, k, 23', [-0.0210753, -0.704667, 1.0]], ['2, k, 24', [-0.0621402, -0.682266, 1.0]]]
[['2, k, 0', [-0.385022, -0.535891, 1.0]], ['2, k, 1', [-0.398001, -0.344416, 1.0]], ['2, k, 2', [-0.412343, -0.155686, 1.0]], ['2, k, 3', [-0.421134, -0.0170677, 1.0]], ['2, k, 4', [-0.546028, -0.251023, 1.0]], ['2, k, 5', [-0.613035, -0.417162, 1.0]], ['2, k, 6', [-0.683843, -0.622735, 1.0]], ['2, k, 7', [-0.696393, -0.677356, 1.0]], ['2, k, 8', [-0.244799, -0.244587, 1.0]], ['2, k, 9', [-0.146364, -0.424655, 1.0]], ['2, k, 10', [-0.0731102, -0.599252, 1.0]], ['2, k, 11', [-0.0506439, -0.6502, 1.0]], ['2, k, 12', [-0.456288, -0.531198, 1.0]], ['2, k, 13', [-0.190917, -0.66569, 1.0]], ['2, k, 14', [-0.565875, -0.76525, 1.0]], ['2, k, 15', [-0.621402, -0.743828, 1.0]], ['2, k, 16', [-0.308062, -0.53145, 1.0]], ['2, k, 17', [-0.132052, -0.288315, 1.0]], ['2, k, 18', [-0.218593, -0.718448, 1.0]], ['2, k, 19', [-0.101085, -0.737693, 1.0]], ['2, k, 20', [-0.409011, -0.202755, 1.0]], ['2, k, 21', [-0.711168, -0.730397, 1.0]], ['2, k, 22', [-0.666687, -0.727839, 1.0]], ['2, k, 23', [-0.0278355, -0.704572, 1.0]], ['2, k, 24', [-0.0576053, -0.688972, 1.0]]]
[['2, k, 0', [-0.385263, -0.535857, 1.0]], ['2, k, 1', [-0.39863, -0.343794, 1.0]], ['2, k, 2', [-0.413006, -0.153665, 1.0]], ['2, k, 3', [-0.42054, -0.0140514, 1.0]], ['2, k, 4', [-0.545588, -0.250608, 1.0]], ['2, k, 5', [-0.612437, -0.41622, 1.0]], ['2, k, 6', [-0.67428, -0.60156, 1.0]], ['2, k, 7', [-0.689677, -0.648153, 1.0]], ['2, k, 8', [-0.244336, -0.244046, 1.0]], ['2, k, 9', [-0.146329, -0.4247, 1.0]], ['2, k, 10', [-0.0721932, -0.600159, 1.0]], ['2, k, 11', [-0.0491894, -0.648686, 1.0]], ['2, k, 12', [-0.456312, -0.531069, 1.0]], ['2, k, 13', [-0.194585, -0.672926, 1.0]], ['2, k, 14', [-0.570992, -0.769824, 1.0]], ['2, k, 15', [-0.62546, -0.747608, 1.0]], ['2, k, 16', [-0.308658, -0.531531, 1.0]], ['2, k, 17', [-0.131596, -0.288431, 1.0]], ['2, k, 18', [-0.217768, -0.718552, 1.0]], ['2, k, 19', [-0.10023, -0.737824, 1.0]], ['2, k, 20', [-0.40968, -0.201155, 1.0]], ['2, k, 21', [-0.694296, -0.70585, 1.0]], ['2, k, 22', [-0.678449, -0.697564, 1.0]], ['2, k, 23', [-0.0240734, -0.702255, 1.0]], ['2, k, 24', [-0.0535678, -0.704995, 1.0]]]
[['2, k, 0', [-0.390972, -0.537156, 1.0]], ['2, k, 1', [-0.40063, -0.342595, 1.0]], ['2, k, 2', [-0.412878, -0.151442, 1.0]], ['2, k, 3', [-0.420084, -0.0108055, 1.0]], ['2, k, 4', [-0.545225, -0.248951, 1.0]], ['2, k, 5', [-0.611989, -0.415803, 1.0]], ['2, k, 6', [-0.673787, -0.59861, 1.0]], ['2, k, 7', [-0.69073, -0.648473, 1.0]], ['2, k, 8', [-0.244078, -0.243374, 1.0]], ['2, k, 9', [-0.146081, -0.422368, 1.0]], ['2, k, 10', [-0.0704789, -0.600535, 1.0]], ['2, k, 11', [-0.0453572, -0.649643, 1.0]], ['2, k, 12', [-0.465858, -0.53318, 1.0]], ['2, k, 13', [-0.188935, -0.612228, 1.0]], ['2, k, 14', [-0.557595, -0.736906, 1.0]], ['2, k, 15', [-0.611441, -0.722107, 1.0]], ['2, k, 16', [-0.310792, -0.531997, 1.0]], ['2, k, 17', [-0.0976702, -0.323149, 1.0]], ['2, k, 18', [-0.0209335, -0.703367, 1.0]], ['2, k, 19', [-0.0824425, -0.75627, 1.0]], ['2, k, 20', [-0.409935, -0.199254, 1.0]], ['2, k, 21', [-0.696684, -0.706606, 1.0]], ['2, k, 22', [-0.676027, -0.698587, 1.0]], ['2, k, 23', [-0.0194036, -0.702088, 1.0]], ['2, k, 24', [-0.0678705, -0.656954, 1.0]]]
