[['2, k, 0', [-0.122261, 0.08083852, 1.0]], ['2, k, 1', [-0.1214041, 0.3895297, 1.0]], ['2, k, 2', [-0.121094, 0.6881188, 1.0]], ['2, k, 3', [-0.1469707, 0.837998, 1.0]], ['2, k, 4', [-0.3023042, 0.5520644, 1.0]], ['2, k, 5', [-0.343685, 0.3015885, 1.0]], ['2, k, 6', [-0.3430984, 0.07431815, 1.0]], ['2, k, 7', [-0.3280718, 0.02378559, 1.0]], ['2, k, 8', [0.0546793, 0.5593788, 1.0]], ['2, k, 9', [0.1019065, 0.2942924, 1.0]], ['2, k, 10', [0.1109279, 0.04882148, 1.0]], ['2, k, 11', [0.1088478, -0.01683952, 1.0]], ['2, k, 12', [-0.2002306, 0.08006236, 1.0]], ['2, k, 13', [-0.2175266, -0.3062944, 1.0]], ['2, k, 14', [-0.2238052, -0.6351629, 1.0]], ['2, k, 15', [-0.2363754, -0.7015066, 1.0]], ['2, k, 16', [-0.04067975, 0.07930108, 1.0]], ['2, k, 17', [-0.02342359, -0.2997293, 1.0]], ['2, k, 18', [-0.04192443, -0.6296604, 1.0]], ['2, k, 19', [-0.01177642, -0.7019957, 1.0]], ['2, k, 20', [-0.1212494, 0.6148925, 1.0]], ['2, k, 21', [-0.3146973, -0.05737907, 1.0]], ['2, k, 22', [-0.2854141, 0.04588778, 1.0]], ['2, k, 23', [0.1101411, -0.09804162, 1.0]], ['2, k, 24', [0.1474588, -0.00318225, 1.0]]]
[['2, k, 0', [-0.1114172, 0.1282782, 1.0]], ['2, k, 1', [-0.120614, 0.4174453, 1.0]], ['2, k, 2', [-0.128313, 0.6962769, 1.0]], ['2, k, 3', [-0.1301717, 0.8452879, 1.0]], ['2, k, 4', [-0.3043259, 0.5574169, 1.0]], ['2, k, 5', [-0.36874, 0.3273546, 1.0]], ['2, k, 6', [-0.3651581, 0.09835939, 1.0]], ['2, k, 7', [-0.3504628, 0.03238157, 1.0]], ['2, k, 8', [0.04278334, 0.6735719, 1.0]], ['2, k, 9', [0.09869746, 0.887044, 1.0]], ['2, k, 10', [0.03377291, 1.15694, 1.0]], ['2, k, 11', [0.02503122, 1.198219, 1.0]], ['2, k, 12', [-0.1872929, 0.1208666, 1.0]], ['2, k, 13', [-0.2264853, -0.2907805, 1.0]], ['2, k, 14', [-0.2247935, -0.6369212, 1.0]], ['2, k, 15', [-0.23094, -0.7025254, 1.0]], ['2, k, 16', [-0.03225527, 0.132074, 1.0]], ['2, k, 17', [-0.02882879, -0.2756384, 1.0]], ['2, k, 18', [-0.03943241, -0.6304275, 1.0]], ['2, k, 19', [-0.01590524, -0.6969381, 1.0]], ['2, k, 20', [-0.1264624, 0.6280432, 1.0]], ['2, k, 21', [-0.3440296, -0.04994426, 1.0]], ['2, k, 22', [-0.3037345, 0.03861421, 1.0]], ['2, k, 23', [0.01816171, 1.259908, 1.0]], ['2, k, 24', [0.04377852, 1.225265, 1.0]]]
[['2, k, 0', [-0.111503, 0.1281899, 1.0]], ['2, k, 1', [-0.120349, 0.4170479, 1.0]], ['2, k, 2', [-0.1273005, 0.695322, 1.0]], ['2, k, 3', [-0.1301215, 0.8451829, 1.0]], ['2, k, 4', [-0.3041454, 0.5574677, 1.0]], ['2, k, 5', [-0.3686908, 0.3272726, 1.0]], ['2, k, 6', [-0.3651698, 0.09828059, 1.0]], ['2, k, 7', [-0.3503171, 0.03160806, 1.0]], ['2, k, 8', [0.04257257, 0.6712737, 1.0]], ['2, k, 9', [0.09690949, 0.8932284, 1.0]], ['2, k, 10', [0.03920142, 1.128441, 1.0]], ['2, k, 11', [0.02704495, 1.181406, 1.0]], ['2, k, 12', [-0.1874734, 0.1208221, 1.0]], ['2, k, 13', [-0.2263532, -0.2908654, 1.0]], ['2, k, 14', [-0.2255961, -0.6357599, 1.0]], ['2, k, 15', [-0.2313687, -0.7031225, 1.0]], ['2, k, 16', [-0.03229649, 0.13191, 1.0]], ['2, k, 17', [-0.02894036, -0.2758019, 1.0]], ['2, k, 18', [-0.03943792, -0.6304327, 1.0]], ['2, k, 19', [-0.01645774, -0.6969195, 1.0]], ['2, k, 20', [-0.1256959, 0.6272544, 1.0]], ['2, k, 21', [-0.3429542, -0.05094451, 1.0]], ['2, k, 22', [-0.3039075, 0.03096493, 1.0]], ['2, k, 23', [0.0286403, 1.26077, 1.0]], ['2, k, 24', [0.06856015, 1.174302, 1.0]]]
[['2, k, 0', [-0.1115056, 0.1282624, 1.0]], ['2, k, 1', [-0.1201375, 0.417021, 1.0]], ['2, k, 2', [-0.1267515, 0.6951016, 1.0]], ['2, k, 3', [-0.1300324, 0.8452373, 1.0]], ['2, k, 4', [-0.3038217, 0.5574193, 1.0]], ['2, k, 5', [-0.3685798, 0.3274258, 1.0]], ['2, k, 6', [-0.3649677, 0.09849668, 1.0]], ['2, k, 7', [-0.3500986, 0.03184318, 1.0]], ['2, k, 8', [0.04259264, 0.6705518, 1.0]], ['2, k, 9', [0.095003, 0.8973213, 1.0]], ['2, k, 10', [0.03734921, 1.143949, 1.0]], ['2, k, 11', [0.02668506, 1.187354, 1.0]], ['2, k, 12', [-0.1875143, 0.1209165, 1.0]], ['2, k, 13', [-0.2261377, -0.2918627, 1.0]], ['2, k, 14', [-0.2259135, -0.6355764, 1.0]], ['2, k, 15', [-0.2345873, -0.7038964, 1.0]], ['2, k, 16', [-0.03224201, 0.1319872, 1.0]], ['2, k, 17', [-0.02918889, -0.2763394, 1.0]], ['2, k, 18', [-0.03927325, -0.6305496, 1.0]], ['2, k, 19', [-0.01616572, -0.6969503, 1.0]], ['2, k, 20', [-0.1252502, 0.6270908, 1.0]], ['2, k, 21', [-0.3430547, -0.04985686, 1.0]], ['2, k, 22', [-0.3057572, 0.02775684, 1.0]], ['2, k, 23', [0.02419694, 1.248956, 1.0]], ['2, k, 24', [0.07247166, 1.153246, 1.0]]]
[['2, k, 0', [-0.1116594, 0.1280586, 1.0]], ['2, k, 1', [-0.1202208, 0.4171298, 1.0]], ['2, k, 2', [-0.1269245, 0.6964412, 1.0]], ['2, k, 3', [-0.1301101, 0.8454167, 1.0]], ['2, k, 4', [-0.3034993, 0.5572475, 1.0]], ['2, k, 5', [-0.3684844, 0.3276089, 1.0]], ['2, k, 6', [-0.3649508, 0.09871209, 1.0]], ['2, k, 7', [-0.3500842, 0.03109753, 1.0]], ['2, k, 8', [0.04244963, 0.6692793, 1.0]], ['2, k, 9', [0.09494317, 0.8945357, 1.0]], ['2, k, 10', [0.03735788, 1.146033, 1.0]], ['2, k, 11', [0.0275987, 1.186282, 1.0]], ['2, k, 12', [-0.1878934, 0.1206914, 1.0]], ['2, k, 13', [-0.2260886, -0.2921187, 1.0]], ['2, k, 14', [-0.2259411, -0.6354906, 1.0]], ['2, k, 15', [-0.2346403, -0.7038146, 1.0]], ['2, k, 16', [-0.03228052, 0.1316589, 1.0]], ['2, k, 17', [-0.02922929, -0.2762196, 1.0]], ['2, k, 18', [-0.03939297, -0.6301963, 1.0]], ['2, k, 19', [-0.01568891, -0.6972642, 1.0]], ['2, k, 20', [-0.1254009, 0.6279895, 1.0]], ['2, k, 21', [-0.344501, -0.05079047, 1.0]], ['2, k, 22', [-0.3036909, 0.0364691, 1.0]], ['2, k, 23', [0.02498142, 1.254007, 1.0]], ['2, k, 24', [0.04546368, 1.203499, 1.0]]]
[['2, k, 0', [-0.1119782, 0.1278342, 1.0]], ['2, k, 1', [-0.1207345, 0.4170105, 1.0]], ['2, k, 2', [-0.1281692, 0.6965008, 1.0]], ['2, k, 3', [-0.1302423, 0.8452874, 1.0]], ['2, k, 4', [-0.3032918, 0.5571322, 1.0]], ['2, k, 5', [-0.3684322, 0.3277075, 1.0]], ['2, k, 6', [-0.3650102, 0.09878682, 1.0]], ['2, k, 7', [-0.3491241, 0.03295499, 1.0]], ['2, k, 8', [0.04241781, 0.6694373, 1.0]], ['2, k, 9', [0.09460381, 0.8892542, 1.0]], ['2, k, 10', [0.03904055, 1.139897, 1.0]], ['2, k, 11', [0.02886457, 1.175681, 1.0]], ['2, k, 12', [-0.1880184, 0.1205614, 1.0]], ['2, k, 13', [-0.2259434, -0.2924318, 1.0]], ['2, k, 14', [-0.2258934, -0.6355137, 1.0]], ['2, k, 15', [-0.2344623, -0.7037938, 1.0]], ['2, k, 16', [-0.03284206, 0.1313251, 1.0]], ['2, k, 17', [-0.02928969, -0.2761566, 1.0]], ['2, k, 18', [-0.03960558, -0.6302571, 1.0]], ['2, k, 19', [-0.01542662, -0.6970879, 1.0]], ['2, k, 20', [-0.1264465, 0.6279969, 1.0]], ['2, k, 21', [-0.3404606, -0.05004644, 1.0]], ['2, k, 22', [-0.3050731, 0.02391373, 1.0]], ['2, k, 23', [0.02870287, 1.242885, 1.0]], ['2, k, 24', [0.05843469, 1.171017, 1.0]]]
[['2, k, 0', [-0.1121275, 0.1276077, 1.0]], ['2, k, 1', [-0.1209077, 0.4170706, 1.0]], ['2, k, 2', [-0.1283976, 0.6971533, 1.0]], ['2, k, 3', [-0.1305047, 0.8455526, 1.0]], ['2, k, 4', [-0.3030738, 0.5568954, 1.0]], ['2, k, 5', [-0.3679823, 0.3270552, 1.0]], ['2, k, 6', [-0.3649007, 0.09822098, 1.0]], ['2, k, 7', [-0.3485425, 0.03241989, 1.0]], ['2, k, 8', [0.04238999, 0.6693093, 1.0]], ['2, k, 9', [0.09587307, 0.8788143, 1.0]], ['2, k, 10', [0.04418364, 1.127051, 1.0]], ['2, k, 11', [0.03411093, 1.162001, 1.0]], ['2, k, 12', [-0.1883003, 0.1203104, 1.0]], ['2, k, 13', [-0.2257616, -0.2926307, 1.0]], ['2, k, 14', [-0.2255124, -0.6365489, 1.0]], ['2, k, 15', [-0.2343802, -0.7043474, 1.0]], ['2, k, 16', [-0.03293042, 0.1310567, 1.0]], ['2, k, 17', [-0.02933401, -0.2761984, 1.0]], ['2, k, 18', [-0.03962814, -0.6302359, 1.0]], ['2, k, 19', [-0.01573988, -0.697113, 1.0]], ['2, k, 20', [-0.1266683, 0.6284937, 1.0]], ['2, k, 21', [-0.3446523, -0.04954536, 1.0]], ['2, k, 22', [-0.3040924, 0.03720448, 1.0]], ['2, k, 23', [0.03399839, 1.222393, 1.0]], ['2, k, 24', [0.05267354, 1.158332, 1.0]]]
[['2, k, 0', [-0.1125357, 0.1268488, 1.0]], ['2, k, 1', [-0.1216948, 0.416994, 1.0]], ['2, k, 2', [-0.1300725, 0.6982468, 1.0]], ['2, k, 3', [-0.1307571, 0.8457482, 1.0]], ['2, k, 4', [-0.3028913, 0.5567378, 1.0]], ['2, k, 5', [-0.3674614, 0.3269391, 1.0]], ['2, k, 6', [-0.3642362, 0.09814934, 1.0]], ['2, k, 7', [-0.3468855, 0.03720817, 1.0]], ['2, k, 8', [0.04179531, 0.6685774, 1.0]], ['2, k, 9', [0.09933767, 0.8628522, 1.0]], ['2, k, 10', [0.0477396, 1.116796, 1.0]], ['2, k, 11', [0.03901951, 1.146799, 1.0]], ['2, k, 12', [-0.1888063, 0.1195396, 1.0]], ['2, k, 13', [-0.2255436, -0.2930831, 1.0]], ['2, k, 14', [-0.2256452, -0.6362242, 1.0]], ['2, k, 15', [-0.2346416, -0.7036611, 1.0]], ['2, k, 16', [-0.03325685, 0.1302354, 1.0]], ['2, k, 17', [-0.02929912, -0.2761922, 1.0]], ['2, k, 18', [-0.03955009, -0.6298058, 1.0]], ['2, k, 19', [-0.01570672, -0.6969016, 1.0]], ['2, k, 20', [-0.1281015, 0.6292458, 1.0]], ['2, k, 21', [-0.3404637, -0.04950622, 1.0]], ['2, k, 22', [-0.303461, 0.04755654, 1.0]], ['2, k, 23', [0.02668689, 1.198021, 1.0]], ['2, k, 24', [0.07640486, 1.147985, 1.0]]]
[['2, k, 0', [-0.112946, 0.1254375, 1.0]], ['2, k, 1', [-0.1220838, 0.4163647, 1.0]], ['2, k, 2', [-0.1305065, 0.6980558, 1.0]], ['2, k, 3', [-0.1313251, 0.8454306, 1.0]], ['2, k, 4', [-0.3030378, 0.5564223, 1.0]], ['2, k, 5', [-0.3666981, 0.3254074, 1.0]], ['2, k, 6', [-0.3632325, 0.09667049, 1.0]], ['2, k, 7', [-0.3460914, 0.03896429, 1.0]], ['2, k, 8', [0.03968535, 0.6646709, 1.0]], ['2, k, 9', [0.09900483, 0.8533635, 1.0]], ['2, k, 10', [0.06091347, 1.061544, 1.0]], ['2, k, 11', [0.04701393, 1.1237, 1.0]], ['2, k, 12', [-0.189404, 0.1180735, 1.0]], ['2, k, 13', [-0.2252932, -0.2936278, 1.0]], ['2, k, 14', [-0.2245182, -0.6375669, 1.0]], ['2, k, 15', [-0.2348333, -0.7034638, 1.0]], ['2, k, 16', [-0.03343982, 0.1289226, 1.0]], ['2, k, 17', [-0.02927735, -0.2762164, 1.0]], ['2, k, 18', [-0.03959742, -0.6296799, 1.0]], ['2, k, 19', [-0.01574171, -0.6969367, 1.0]], ['2, k, 20', [-0.1285301, 0.6289583, 1.0]], ['2, k, 21', [-0.3427563, -0.04472943, 1.0]], ['2, k, 22', [-0.304102, 0.04730142, 1.0]], ['2, k, 23', [0.03962222, 1.193734, 1.0]], ['2, k, 24', [0.08083148, 1.129864, 1.0]]]
[['2, k, 0', [-0.1137744, 0.1239438, 1.0]], ['2, k, 1', [-0.1229181, 0.41569, 1.0]], ['2, k, 2', [-0.1314024, 0.6980744, 1.0]], ['2, k, 3', [-0.1321434, 0.8449923, 1.0]], ['2, k, 4', [-0.3032532, 0.5561628, 1.0]], ['2, k, 5', [-0.3664226, 0.3257883, 1.0]], ['2, k, 6', [-0.3619148, 0.09706289, 1.0]], ['2, k, 7', [-0.345035, 0.03867528, 1.0]], ['2, k, 8', [0.0382169, 0.6589175, 1.0]], ['2, k, 9', [0.09877169, 0.8381646, 1.0]], ['2, k, 10', [0.06424569, 1.045664, 1.0]], ['2, k, 11', [0.05295649, 1.096431, 1.0]], ['2, k, 12', [-0.1904937, 0.1167589, 1.0]], ['2, k, 13', [-0.2251482, -0.2939692, 1.0]], ['2, k, 14', [-0.2251307, -0.6372706, 1.0]], ['2, k, 15', [-0.2340872, -0.7032939, 1.0]], ['2, k, 16', [-0.03393459, 0.1273225, 1.0]], ['2, k, 17', [-0.02928452, -0.2762226, 1.0]], ['2, k, 18', [-0.03954305, -0.629644, 1.0]], ['2, k, 19', [-0.0163385, -0.6959119, 1.0]], ['2, k, 20', [-0.1294183, 0.6288115, 1.0]], ['2, k, 21', [-0.3410543, -0.04422433, 1.0]], ['2, k, 22', [-0.3064943, 0.03017253, 1.0]], ['2, k, 23', [0.03832962, 1.173436, 1.0]], ['2, k, 24', [0.09347714, 1.076314, 1.0]]]
[['2, k, 0', [-0.1149628, 0.1207277, 1.0]], ['2, k, 1', [-0.1233338, 0.4144682, 1.0]], ['2, k, 2', [-0.131416, 0.6977685, 1.0]], ['2, k, 3', [-0.132743, 0.8447346, 1.0]], ['2, k, 4', [-0.3033672, 0.5558093, 1.0]], ['2, k, 5', [-0.3660429, 0.3254721, 1.0]], ['2, k, 6', [-0.3613584, 0.09666835, 1.0]], ['2, k, 7', [-0.3468224, 0.05188301, 1.0]], ['2, k, 8', [0.03202311, 0.6485589, 1.0]], ['2, k, 9', [0.1027556, 0.815097, 1.0]], ['2, k, 10', [0.07038268, 1.017177, 1.0]], ['2, k, 11', [0.05981991, 1.076383, 1.0]], ['2, k, 12', [-0.1919476, 0.113898, 1.0]], ['2, k, 13', [-0.2248532, -0.2943377, 1.0]], ['2, k, 14', [-0.2253439, -0.6364262, 1.0]], ['2, k, 15', [-0.2338326, -0.7028121, 1.0]], ['2, k, 16', [-0.03475028, 0.1238408, 1.0]], ['2, k, 17', [-0.02921971, -0.2763076, 1.0]], ['2, k, 18', [-0.03941077, -0.6300502, 1.0]], ['2, k, 19', [-0.0153123, -0.6964278, 1.0]], ['2, k, 20', [-0.1295028, 0.6283574, 1.0]], ['2, k, 21', [-0.3395326, -0.03206718, 1.0]], ['2, k, 22', [-0.3028654, 0.05830498, 1.0]], ['2, k, 23', [0.05838448, 1.125012, 1.0]], ['2, k, 24', [0.05851984, 1.124977, 1.0]]]
[['2, k, 0', [-0.1160359, 0.1174313, 1.0]], ['2, k, 1', [-0.1242324, 0.4133299, 1.0]], ['2, k, 2', [-0.1322578, 0.6979268, 1.0]], ['2, k, 3', [-0.1331478, 0.8445901, 1.0]], ['2, k, 4', [-0.3035849, 0.5556806, 1.0]], ['2, k, 5', [-0.3651854, 0.3245121, 1.0]], ['2, k, 6', [-0.3607405, 0.0957343, 1.0]], ['2, k, 7', [-0.3449514, 0.04639957, 1.0]], ['2, k, 8', [0.02826415, 0.6393642, 1.0]], ['2, k, 9', [0.1023778, 0.7951223, 1.0]], ['2, k, 10', [0.07679436, 0.9943057, 1.0]], ['2, k, 11', [0.06583261, 1.054333, 1.0]], ['2, k, 12', [-0.1935188, 0.1105765, 1.0]], ['2, k, 13', [-0.224681, -0.29532, 1.0]], ['2, k, 14', [-0.2251506, -0.6365225, 1.0]], ['2, k, 15', [-0.2337242, -0.7027242, 1.0]], ['2, k, 16', [-0.03531473, 0.1206248, 1.0]], ['2, k, 17', [-0.02917689, -0.2766491, 1.0]], ['2, k, 18', [-0.03926445, -0.6300524, 1.0]], ['2, k, 19', [-0.016499, -0.6966425, 1.0]], ['2, k, 20', [-0.1303349, 0.6282211, 1.0]], ['2, k, 21', [-0.3409507, -0.03817084, 1.0]], ['2, k, 22', [-0.3021941, 0.02414756, 1.0]], ['2, k, 23', [0.06483094, 1.109391, 1.0]], ['2, k, 24', [0.02137429, 1.023668, 1.0]]]
[['2, k, 0', [-0.1174878, 0.1145407, 1.0]], ['2, k, 1', [-0.1247201, 0.4123448, 1.0]], ['2, k, 2', [-0.1321112, 0.6981308, 1.0]], ['2, k, 3', [-0.1333725, 0.8443297, 1.0]], ['2, k, 4', [-0.3044812, 0.555169, 1.0]], ['2, k, 5', [-0.3648476, 0.3238516, 1.0]], ['2, k, 6', [-0.3597696, 0.09503575, 1.0]], ['2, k, 7', [-0.3442136, 0.04433269, 1.0]], ['2, k, 8', [0.02661168, 0.6320739, 1.0]], ['2, k, 9', [0.1033691, 0.7758864, 1.0]], ['2, k, 10', [0.08186702, 0.967035, 1.0]], ['2, k, 11', [0.07054204, 1.026339, 1.0]], ['2, k, 12', [-0.1953324, 0.1078033, 1.0]], ['2, k, 13', [-0.2245161, -0.2957129, 1.0]], ['2, k, 14', [-0.2252561, -0.636547, 1.0]], ['2, k, 15', [-0.2331095, -0.7033556, 1.0]], ['2, k, 16', [-0.0363435, 0.1177351, 1.0]], ['2, k, 17', [-0.02914676, -0.2768885, 1.0]], ['2, k, 18', [-0.0388656, -0.6293709, 1.0]], ['2, k, 19', [-0.01649702, -0.6966578, 1.0]], ['2, k, 20', [-0.1303505, 0.6281468, 1.0]], ['2, k, 21', [-0.3387443, -0.03793143, 1.0]], ['2, k, 22', [-0.3023299, 0.04949944, 1.0]], ['2, k, 23', [0.06951993, 1.081719, 1.0]], ['2, k, 24', [0.0270279, 1.005417, 1.0]]]
[['2, k, 0', [-0.1193903, 0.1102274, 1.0]], ['2, k, 1', [-0.1256694, 0.4107076, 1.0]], ['2, k, 2', [-0.1323872, 0.69813, 1.0]], ['2, k, 3', [-0.1336703, 0.8441179, 1.0]], ['2, k, 4', [-0.3056263, 0.5545395, 1.0]], ['2, k, 5', [-0.3640984, 0.3218682, 1.0]], ['2, k, 6', [-0.3587217, 0.0931541, 1.0]], ['2, k, 7', [-0.3453069, 0.04919412, 1.0]], ['2, k, 8', [0.0243158, 0.6164111, 1.0]], ['2, k, 9', [0.1051945, 0.7467208, 1.0]], ['2, k, 10', [0.08465113, 0.9355332, 1.0]], ['2, k, 11', [0.07624625, 0.9833682, 1.0]], ['2, k, 12', [-0.1977818, 0.1039447, 1.0]], ['2, k, 13', [-0.2244978, -0.2961282, 1.0]], ['2, k, 14', [-0.225894, -0.6371217, 1.0]], ['2, k, 15', [-0.2326367, -0.7033019, 1.0]], ['2, k, 16', [-0.03758732, 0.1130921, 1.0]], ['2, k, 17', [-0.02901913, -0.277117, 1.0]], ['2, k, 18', [-0.03881422, -0.6293789, 1.0]], ['2, k, 19', [-0.01607075, -0.6966033, 1.0]], ['2, k, 20', [-0.1307454, 0.6278527, 1.0]], ['2, k, 21', [-0.3405162, -0.03186403, 1.0]], ['2, k, 22', [-0.2996725, 0.04155308, 1.0]], ['2, k, 23', [0.08005603, 1.028882, 1.0]], ['2, k, 24', [0.04021149, 1.001391, 1.0]]]
[['2, k, 0', [-0.1217196, 0.1068133, 1.0]], ['2, k, 1', [-0.1255992, 0.4079232, 1.0]], ['2, k, 2', [-0.1292932, 0.6952478, 1.0]], ['2, k, 3', [-0.1341487, 0.8438233, 1.0]], ['2, k, 4', [-0.3062683, 0.5546704, 1.0]], ['2, k, 5', [-0.3640317, 0.3210779, 1.0]], ['2, k, 6', [-0.3586383, 0.092419, 1.0]], ['2, k, 7', [-0.3436764, 0.05151192, 1.0]], ['2, k, 8', [0.02313641, 0.6121271, 1.0]], ['2, k, 9', [0.1104073, 0.7244324, 1.0]], ['2, k, 10', [0.09204537, 0.8933089, 1.0]], ['2, k, 11', [0.08148267, 0.9409578, 1.0]], ['2, k, 12', [-0.2002821, 0.1011414, 1.0]], ['2, k, 13', [-0.2245093, -0.2970167, 1.0]], ['2, k, 14', [-0.2259742, -0.637183, 1.0]], ['2, k, 15', [-0.2338369, -0.7025428, 1.0]], ['2, k, 16', [-0.03961748, 0.1091738, 1.0]], ['2, k, 17', [-0.02907212, -0.277385, 1.0]], ['2, k, 18', [-0.03899878, -0.6293569, 1.0]], ['2, k, 19', [-0.01580191, -0.6965014, 1.0]], ['2, k, 20', [-0.1287025, 0.625096, 1.0]], ['2, k, 21', [-0.3339535, -0.03243412, 1.0]], ['2, k, 22', [-0.300482, 0.04021975, 1.0]], ['2, k, 23', [0.08690862, 0.992757, 1.0]], ['2, k, 24', [0.03468242, 0.9253014, 1.0]]]
[['2, k, 0', [-0.1225086, 0.1046453, 1.0]], ['2, k, 1', [-0.1262414, 0.4062619, 1.0]], ['2, k, 2', [-0.1296512, 0.6950562, 1.0]], ['2, k, 3', [-0.1346547, 0.8435375, 1.0]], ['2, k, 4', [-0.3076185, 0.5541406, 1.0]], ['2, k, 5', [-0.3643926, 0.3193855, 1.0]], ['2, k, 6', [-0.3580554, 0.09088186, 1.0]], ['2, k, 7', [-0.3444584, 0.04850214, 1.0]], ['2, k, 8', [0.02213507, 0.6087986, 1.0]], ['2, k, 9', [0.120589, 0.6910061, 1.0]], ['2, k, 10', [0.09385725, 0.8642744, 1.0]], ['2, k, 11', [0.08598832, 0.8951665, 1.0]], ['2, k, 12', [-0.2014079, 0.09897301, 1.0]], ['2, k, 13', [-0.224405, -0.2977174, 1.0]], ['2, k, 14', [-0.225943, -0.6371644, 1.0]], ['2, k, 15', [-0.2346647, -0.702067, 1.0]], ['2, k, 16', [-0.04009151, 0.1070511, 1.0]], ['2, k, 17', [-0.02909465, -0.2784608, 1.0]], ['2, k, 18', [-0.04005112, -0.6302849, 1.0]], ['2, k, 19', [-0.01528225, -0.6967905, 1.0]], ['2, k, 20', [-0.1290768, 0.6244398, 1.0]], ['2, k, 21', [-0.3397098, -0.03218289, 1.0]], ['2, k, 22', [-0.2978944, 0.05756553, 1.0]], ['2, k, 23', [0.09372544, 0.9444582, 1.0]], ['2, k, 24', [0.04035093, 0.8801779, 1.0]]]
[['2, k, 0', [-0.1232961, 0.1020976, 1.0]], ['2, k, 1', [-0.1268153, 0.4046957, 1.0]], ['2, k, 2', [-0.1299911, 0.6947488, 1.0]], ['2, k, 3', [-0.1354266, 0.8433843, 1.0]], ['2, k, 4', [-0.3075283, 0.5539833, 1.0]], ['2, k, 5', [-0.3641158, 0.3181744, 1.0]], ['2, k, 6', [-0.358151, 0.08968621, 1.0]], ['2, k, 7', [-0.3428315, 0.04443069, 1.0]], ['2, k, 8', [0.02179005, 0.6024432, 1.0]], ['2, k, 9', [0.1252237, 0.6632829, 1.0]], ['2, k, 10', [0.1023181, 0.7980666, 1.0]], ['2, k, 11', [0.08932262, 0.8441638, 1.0]], ['2, k, 12', [-0.2026058, 0.09624174, 1.0]], ['2, k, 13', [-0.224411, -0.2983839, 1.0]], ['2, k, 14', [-0.2259487, -0.6372711, 1.0]], ['2, k, 15', [-0.2346994, -0.7017397, 1.0]], ['2, k, 16', [-0.04048574, 0.1047601, 1.0]], ['2, k, 17', [-0.02855023, -0.2794034, 1.0]], ['2, k, 18', [-0.03970507, -0.6299651, 1.0]], ['2, k, 19', [-0.01516889, -0.6969702, 1.0]], ['2, k, 20', [-0.1294341, 0.623814, 1.0]], ['2, k, 21', [-0.3371237, -0.03825362, 1.0]], ['2, k, 22', [-0.2988633, 0.05420406, 1.0]], ['2, k, 23', [0.09487915, 0.8871089, 1.0]], ['2, k, 24', [0.04350241, 0.8311294, 1.0]]]
[['2, k, 0', [-0.1240358, 0.0999891, 1.0]], ['2, k, 1', [-0.1281098, 0.4032985, 1.0]], ['2, k, 2', [-0.131915, 0.6945803, 1.0]], ['2, k, 3', [-0.1364658, 0.8435325, 1.0]], ['2, k, 4', [-0.3074723, 0.5538351, 1.0]], ['2, k, 5', [-0.3644882, 0.3156982, 1.0]], ['2, k, 6', [-0.3580967, 0.08732961, 1.0]], ['2, k, 7', [-0.3426923, 0.04484095, 1.0]], ['2, k, 8', [0.02093149, 0.5976218, 1.0]], ['2, k, 9', [0.1283683, 0.6305212, 1.0]], ['2, k, 10', [0.106637, 0.7484633, 1.0]], ['2, k, 11', [0.09399113, 0.7868195, 1.0]], ['2, k, 12', [-0.203442, 0.09432221, 1.0]], ['2, k, 13', [-0.2246422, -0.2994563, 1.0]], ['2, k, 14', [-0.2263028, -0.6367086, 1.0]], ['2, k, 15', [-0.2347523, -0.701718, 1.0]], ['2, k, 16', [-0.04105844, 0.1025959, 1.0]], ['2, k, 17', [-0.02868718, -0.2822249, 1.0]], ['2, k, 18', [-0.03922708, -0.63135, 1.0]], ['2, k, 19', [-0.0153958, -0.6968504, 1.0]], ['2, k, 20', [-0.1311382, 0.6232959, 1.0]], ['2, k, 21', [-0.3356771, -0.03802504, 1.0]], ['2, k, 22', [-0.2994559, 0.04282215, 1.0]], ['2, k, 23', [0.09727043, 0.8167714, 1.0]], ['2, k, 24', [0.0498949, 0.7721526, 1.0]]]
