[['2, k, 0', [-8.44673, 79.554, 1.0]], ['2, k, 1', [-7.1749782756593365, 111.89241614841214, 1.0]], ['2, k, 2', [-6.185028555055809, 136.16271051687224, 1.0]], ['2, k, 3', [-5.891178744832163, 143.01329227284893, 1.0]], ['2, k, 4', [9.267215911762392, 129.95619391194637, 1.0]], ['2, k, 5', [16.289345735505446, 102.07812219104505, 1.0]], ['2, k, 6', [19.2521449309395, 80.71615737449363, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-22.445472100476206, 130.0081197190188, 1.0]], ['2, k, 9', [-27.209116830201992, 101.92402958670112, 1.0]], ['2, k, 10', [-30.520039740588587, 78.77621190189602, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.9027484323995276, 79.2799367111333, 1.0]], ['2, k, 13', [0.9643095984881436, 47.30364597394271, 1.0]], ['2, k, 14', [-0.2055453518853383, 11.85961886592711, 1.0]], ['2, k, 15', [-0.21484082216422112, 3.5654236634826795, 1.0]], ['2, k, 16', [-15.687692420122627, 79.8326561968523, 1.0]], ['2, k, 17', [-17.385315793699682, 48.21152904780216, 1.0]], ['2, k, 18', [-18.408077865404568, 13.082606672552465, 1.0]], ['2, k, 19', [-19.145775826663208, 3.40377015209625, 1.0]], ['2, k, 20', [-6.185028555055809, 136.16271051687224, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.694354, 82.004844, 1.0]], ['2, k, 1', [-8.18631182943076, 113.13031327276829, 1.0]], ['2, k, 2', [-9.32083912204393, 136.52754222576687, 1.0]], ['2, k, 3', [-9.660160643730682, 143.1172857435428, 1.0]], ['2, k, 4', [6.155753350683119, 130.2287466033539, 1.0]], ['2, k, 5', [16.549258060465917, 104.65981438455093, 1.0]], ['2, k, 6', [20.54840171508443, 82.69344614138971, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.562577233042674, 136.884698896347, 1.0]], ['2, k, 9', [-46.56200214183243, 147.30983652825876, 1.0]], ['2, k, 10', [-66.01220820134967, 166.54021890627666, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.5439688078710461, 82.23007078024703, 1.0]], ['2, k, 13', [3.1092525571035536, 47.94850400224329, 1.0]], ['2, k, 14', [1.3470009058665706, 12.77304301864394, 1.0]], ['2, k, 15', [1.2002933392243287, 6.122076833566685, 1.0]], ['2, k, 16', [-13.696061193805576, 81.71055293514466, 1.0]], ['2, k, 17', [-16.175389818639285, 49.58329364702904, 1.0]], ['2, k, 18', [-18.335283723138048, 11.837149847100882, 1.0]], ['2, k, 19', [-20.147320342681173, 3.242096612542271, 1.0]], ['2, k, 20', [-9.32083912204393, 136.52754222576687, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.696124, 82.019336, 1.0]], ['2, k, 1', [-8.19281785777373, 113.13517584649819, 1.0]], ['2, k, 2', [-9.328804500330856, 136.52766177209963, 1.0]], ['2, k, 3', [-9.667330191427814, 143.11693007253996, 1.0]], ['2, k, 4', [6.170408344556842, 130.2181528992943, 1.0]], ['2, k, 5', [16.54681711033772, 104.62954468124246, 1.0]], ['2, k, 6', [20.520546614039432, 82.57580293078367, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.56982075616098, 136.90825130674025, 1.0]], ['2, k, 9', [-46.59229135908763, 147.41714837008135, 1.0]], ['2, k, 10', [-65.90842982242287, 166.58724213930702, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.5435160381990336, 82.24296608892347, 1.0]], ['2, k, 13', [3.1025880355992244, 47.949919967571574, 1.0]], ['2, k, 14', [1.3307510115361978, 12.579013794647274, 1.0]], ['2, k, 15', [1.1919261522757894, 5.95778817283931, 1.0]], ['2, k, 16', [-13.701073185390813, 81.7244603193863, 1.0]], ['2, k, 17', [-16.192088412125216, 49.58725557455382, 1.0]], ['2, k, 18', [-18.35420762085212, 11.808581076829626, 1.0]], ['2, k, 19', [-20.12352029258244, 3.438710186070727, 1.0]], ['2, k, 20', [-9.328804500330856, 136.52766177209963, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.701480000000001, 82.028506, 1.0]], ['2, k, 1', [-8.200275267083443, 113.13799601744255, 1.0]], ['2, k, 2', [-9.336226569917248, 136.525911906848, 1.0]], ['2, k, 3', [-9.673479748719501, 143.11461973855725, 1.0]], ['2, k, 4', [6.154101620117941, 130.21949838870722, 1.0]], ['2, k, 5', [16.517077506570768, 104.56286362439647, 1.0]], ['2, k, 6', [20.449703865169855, 82.45788403242966, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.56073612479155, 136.92639150007867, 1.0]], ['2, k, 9', [-46.45774407286768, 147.4216556654067, 1.0]], ['2, k, 10', [-65.450496136131, 166.29753279005809, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.5392769526520729, 82.25025261022726, 1.0]], ['2, k, 13', [3.0919421752585268, 47.930959523044756, 1.0]], ['2, k, 14', [1.3119053537051493, 12.318030148532252, 1.0]], ['2, k, 15', [1.2259489653160394, 5.707940162462875, 1.0]], ['2, k, 16', [-13.71339727283069, 81.73560386579781, 1.0]], ['2, k, 17', [-16.21506534315925, 49.55988833975826, 1.0]], ['2, k, 18', [-18.374366828883026, 11.732536793183904, 1.0]], ['2, k, 19', [-20.116366420010515, 3.4978280208472583, 1.0]], ['2, k, 20', [-9.336226569917248, 136.525911906848, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.71555, 82.04047599999998, 1.0]], ['2, k, 1', [-8.213003787260991, 113.14067193647614, 1.0]], ['2, k, 2', [-9.345121392830176, 136.52204625878903, 1.0]], ['2, k, 3', [-9.679518535588333, 143.1086639497006, 1.0]], ['2, k, 4', [6.130724175412934, 130.22353667901078, 1.0]], ['2, k, 5', [16.464344906030433, 104.5353059120373, 1.0]], ['2, k, 6', [20.354495790342604, 82.37406646454329, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.558822139076735, 136.94185618462296, 1.0]], ['2, k, 9', [-46.27894175966552, 147.37069938992775, 1.0]], ['2, k, 10', [-65.15127820199275, 166.10834885560925, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.5267822053078062, 82.25876836678881, 1.0]], ['2, k, 13', [3.070320129601639, 47.91689701474783, 1.0]], ['2, k, 14', [1.2757332578628746, 12.124691402075861, 1.0]], ['2, k, 15', [1.1154868701348044, 5.787791834246636, 1.0]], ['2, k, 16', [-13.73565098399725, 81.74969506525004, 1.0]], ['2, k, 17', [-16.246313742957213, 49.540683147678756, 1.0]], ['2, k, 18', [-18.393264335785403, 11.779240858718858, 1.0]], ['2, k, 19', [-20.205673038274234, 3.208959061450882, 1.0]], ['2, k, 20', [-9.345121392830176, 136.52204625878903, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.749032, 82.050248, 1.0]], ['2, k, 1', [-8.239168319553064, 113.14112385182361, 1.0]], ['2, k, 2', [-9.361382488815497, 136.5165548264831, 1.0]], ['2, k, 3', [-9.691071292817805, 143.10155176103146, 1.0]], ['2, k, 4', [6.1109511105945655, 130.22601890743755, 1.0]], ['2, k, 5', [16.407804443480128, 104.51406551562069, 1.0]], ['2, k, 6', [20.257322213427734, 82.25315857030122, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.567628383582246, 136.94117227552616, 1.0]], ['2, k, 9', [-46.16519707737913, 147.2891899132224, 1.0]], ['2, k, 10', [-65.07922130035021, 165.91299114746533, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.493951823747361, 82.26391473874921, 1.0]], ['2, k, 13', [3.031307192220948, 47.896866411676726, 1.0]], ['2, k, 14', [1.216569436322847, 11.92825178812987, 1.0]], ['2, k, 15', [0.946987804026608, 6.1832617762155975, 1.0]], ['2, k, 16', [-13.76813171981803, 81.76274379307304, 1.0]], ['2, k, 17', [-16.28449567739605, 49.51484256183321, 1.0]], ['2, k, 18', [-18.41907291936313, 11.808936151044975, 1.0]], ['2, k, 19', [-20.218046432573246, 3.3522324635827943, 1.0]], ['2, k, 20', [-9.361382488815497, 136.5165548264831, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.781588000000001, 82.05232600000001, 1.0]], ['2, k, 1', [-8.259567216710924, 113.13892384398535, 1.0]], ['2, k, 2', [-9.369570239176635, 136.51032582638356, 1.0]], ['2, k, 3', [-9.694129926380393, 143.0935842213721, 1.0]], ['2, k, 4', [6.103275962632446, 130.22802600303336, 1.0]], ['2, k, 5', [16.358193523693146, 104.48582992160348, 1.0]], ['2, k, 6', [20.150480521592726, 82.21369850742258, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.572957791551218, 136.92569910499446, 1.0]], ['2, k, 9', [-46.1105492424372, 147.1880174063084, 1.0]], ['2, k, 10', [-65.12594778716009, 165.5931621114258, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.4562673347107351, 82.26051905132582, 1.0]], ['2, k, 13', [2.988505993442654, 47.88348711211453, 1.0]], ['2, k, 14', [1.1597540208133084, 11.84648571793371, 1.0]], ['2, k, 15', [0.772085611326276, 6.594129751713529, 1.0]], ['2, k, 16', [-13.800206144984202, 81.77246528906926, 1.0]], ['2, k, 17', [-16.31301181882244, 49.56027798660455, 1.0]], ['2, k, 18', [-18.43680384085351, 11.841406057379821, 1.0]], ['2, k, 19', [-20.21002984373027, 3.537971112799772, 1.0]], ['2, k, 20', [-9.369570239176635, 136.51032582638356, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.813553999999999, 82.05257200000001, 1.0]], ['2, k, 1', [-8.275116710489455, 113.13678729829955, 1.0]], ['2, k, 2', [-9.36614094901412, 136.5035784736642, 1.0]], ['2, k, 3', [-9.683319342725172, 143.08506403933532, 1.0]], ['2, k, 4', [6.102556985805792, 130.23102766244867, 1.0]], ['2, k, 5', [16.306245424845557, 104.4688647764903, 1.0]], ['2, k, 6', [20.04337120761146, 82.17039426225014, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.578361474104994, 136.90201360439653, 1.0]], ['2, k, 9', [-46.10356251414809, 147.0533688281479, 1.0]], ['2, k, 10', [-65.22670163986203, 165.19840047854603, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.42164049767817335, 82.25554986060047, 1.0]], ['2, k, 13', [2.941695621557365, 47.88646649614106, 1.0]], ['2, k, 14', [1.1075868773678157, 12.00410635362423, 1.0]], ['2, k, 15', [0.713422024421033, 6.439511886180012, 1.0]], ['2, k, 16', [-13.829791201223433, 81.77897215443608, 1.0]], ['2, k, 17', [-16.33997587790189, 49.58973123677771, 1.0]], ['2, k, 18', [-18.451543484007587, 11.852427187726818, 1.0]], ['2, k, 19', [-20.22529336361236, 3.5881369844381847, 1.0]], ['2, k, 20', [-9.36614094901412, 136.5035784736642, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.842748, 82.051466, 1.0]], ['2, k, 1', [-8.278119585122857, 113.13529162065898, 1.0]], ['2, k, 2', [-9.339907765431706, 136.4984532465675, 1.0]], ['2, k, 3', [-9.646656138042621, 143.0781190333137, 1.0]], ['2, k, 4', [6.152587949165573, 130.2314589925889, 1.0]], ['2, k, 5', [16.29519105935245, 104.47317500500654, 1.0]], ['2, k, 6', [19.981742226562105, 82.15495303884424, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.574268036559417, 136.86466118884974, 1.0]], ['2, k, 9', [-46.17306627439814, 146.81964572991077, 1.0]], ['2, k, 10', [-65.6889077370999, 164.89915546098166, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.39135474756742106, 82.24769987388335, 1.0]], ['2, k, 13', [2.894645186294052, 47.90302161769728, 1.0]], ['2, k, 14', [1.058131768181878, 12.220742434773008, 1.0]], ['2, k, 15', [0.6456417736572742, 6.378779827488987, 1.0]], ['2, k, 16', [-13.852524521013793, 81.78404296766323, 1.0]], ['2, k, 17', [-16.36374443755512, 49.5808867678441, 1.0]], ['2, k, 18', [-18.460461007126167, 11.864304779236335, 1.0]], ['2, k, 19', [-20.26950315951571, 3.4478320799502935, 1.0]], ['2, k, 20', [-9.339907765431706, 136.4984532465675, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.864051999999999, 82.04766000000001, 1.0]], ['2, k, 1', [-8.267133881594182, 113.13475991265753, 1.0]], ['2, k, 2', [-9.295056512629849, 136.49655119860094, 1.0]], ['2, k, 3', [-9.590291831397444, 143.0757575975518, 1.0]], ['2, k, 4', [6.220315377473727, 130.24168296446726, 1.0]], ['2, k, 5', [16.300097095727196, 104.48483377857886, 1.0]], ['2, k, 6', [19.911452930216342, 82.27174626200369, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.55281372251415, 136.81546009849046, 1.0]], ['2, k, 9', [-46.42522969397751, 146.47031033289736, 1.0]], ['2, k, 10', [-66.20744394041733, 164.19909651532456, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.36962828395857716, 82.23652518445918, 1.0]], ['2, k, 13', [2.851693103457382, 47.91825695180003, 1.0]], ['2, k, 14', [1.0138483903436877, 12.357931064044223, 1.0]], ['2, k, 15', [0.48352894502811006, 6.566816566188959, 1.0]], ['2, k, 16', [-13.866127312208219, 81.78789550686892, 1.0]], ['2, k, 17', [-16.381146384693402, 49.57086737226855, 1.0]], ['2, k, 18', [-18.458830586927924, 11.835057582728396, 1.0]], ['2, k, 19', [-20.19295193180408, 3.721719644922281, 1.0]], ['2, k, 20', [-9.295056512629849, 136.49655119860094, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.871654000000001, 82.04643200000001, 1.0]], ['2, k, 1', [-8.235668142574392, 113.137180371091, 1.0]], ['2, k, 2', [-9.223882400910009, 136.4985051437164, 1.0]], ['2, k, 3', [-9.505816843841835, 143.07661431983175, 1.0]], ['2, k, 4', [6.288511121272968, 130.2681186051677, 1.0]], ['2, k, 5', [16.30910585577066, 104.48540110850215, 1.0]], ['2, k, 6', [19.838511028746442, 82.34955180620591, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.509933416991135, 136.7587127556246, 1.0]], ['2, k, 9', [-46.55985909350753, 146.05058588034973, 1.0]], ['2, k, 10', [-66.7613277268268, 163.44897987895055, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.3669925535597436, 82.22634224094514, 1.0]], ['2, k, 13', [2.8250004749397446, 47.93313478717224, 1.0]], ['2, k, 14', [0.986976200510693, 12.479079443196056, 1.0]], ['2, k, 15', [0.44631533168545834, 6.423469932517618, 1.0]], ['2, k, 16', [-13.870750315206578, 81.79574536491559, 1.0]], ['2, k, 17', [-16.38961720326379, 49.5649409386198, 1.0]], ['2, k, 18', [-18.44319425009538, 11.820382233874057, 1.0]], ['2, k, 19', [-20.19383356541053, 3.5847638721034425, 1.0]], ['2, k, 20', [-9.223882400910009, 136.4985051437164, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.876274, 82.04572399999999, 1.0]], ['2, k, 1', [-8.194971215872128, 113.13776550275537, 1.0]], ['2, k, 2', [-9.137278463910535, 136.49486416653147, 1.0]], ['2, k, 3', [-9.403907018254307, 143.07176205545383, 1.0]], ['2, k, 4', [6.373932252635216, 130.29225500023827, 1.0]], ['2, k, 5', [16.322278096081966, 104.47920879902576, 1.0]], ['2, k, 6', [19.787131476208128, 82.41296842827003, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.454977367321938, 136.68170667673348, 1.0]], ['2, k, 9', [-46.848585643473484, 145.6175893722862, 1.0]], ['2, k, 10', [-67.38996603633802, 162.54364270956842, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.37075690051632115, 82.21426023254757, 1.0]], ['2, k, 13', [2.8076970662105794, 47.90900767850274, 1.0]], ['2, k, 14', [0.9598459660563479, 12.474972923217443, 1.0]], ['2, k, 15', [0.2696650274424275, 6.566614889621472, 1.0]], ['2, k, 16', [-13.873541437723203, 81.80536239804104, 1.0]], ['2, k, 17', [-16.400280577761066, 49.48725685941155, 1.0]], ['2, k, 18', [-18.427409453452633, 11.802959453655752, 1.0]], ['2, k, 19', [-20.188978840488144, 3.4387008756936304, 1.0]], ['2, k, 20', [-9.137278463910535, 136.49486416653147, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.88198, 82.04476000000001, 1.0]], ['2, k, 1', [-8.150222370021329, 113.13740284463853, 1.0]], ['2, k, 2', [-9.040494972376328, 136.490506252931, 1.0]], ['2, k, 3', [-9.290073417624692, 143.06621800268948, 1.0]], ['2, k, 4', [6.506632225219199, 130.30848677273428, 1.0]], ['2, k, 5', [16.37331462700296, 104.51142288453634, 1.0]], ['2, k, 6', [19.792716941759018, 82.49390589171468, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.378451682490123, 136.5873179088625, 1.0]], ['2, k, 9', [-47.12936703908989, 145.05520522746392, 1.0]], ['2, k, 10', [-68.10526277815904, 161.3793523956153, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.3706309931274445, 82.1984596577462, 1.0]], ['2, k, 13', [2.7871309193437996, 47.819143277821375, 1.0]], ['2, k, 14', [0.9380617650909546, 12.277852178665782, 1.0]], ['2, k, 15', [0.42476113578240704, 6.441690456613757, 1.0]], ['2, k, 16', [-13.880945596490502, 81.81560982879351, 1.0]], ['2, k, 17', [-16.42158956855366, 49.429500874720986, 1.0]], ['2, k, 18', [-18.413810241132353, 11.799815262852192, 1.0]], ['2, k, 19', [-20.197456088317484, 3.3198960019072334, 1.0]], ['2, k, 20', [-9.040494972376328, 136.490506252931, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.889006, 82.043398, 1.0]], ['2, k, 1', [-8.100926835752421, 113.13465584682396, 1.0]], ['2, k, 2', [-8.934760455123795, 136.4801872147664, 1.0]], ['2, k, 3', [-9.1661171423473, 143.0550669274817, 1.0]], ['2, k, 4', [6.620967326674068, 130.32442080839124, 1.0]], ['2, k, 5', [16.401453694789765, 104.53205497685616, 1.0]], ['2, k, 6', [19.788719944422926, 82.51899898109839, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.298626052429633, 136.47376872917857, 1.0]], ['2, k, 9', [-47.494385539573415, 144.42693809713373, 1.0]], ['2, k, 10', [-68.84419734104704, 159.90652173563657, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.36908257965003965, 82.18126674751043, 1.0]], ['2, k, 13', [2.760122012965794, 47.74784526969231, 1.0]], ['2, k, 14', [0.912516006040017, 12.108566616196335, 1.0]], ['2, k, 15', [0.4674550217628968, 6.296188668218845, 1.0]], ['2, k, 16', [-13.89003399593419, 81.82690427694273, 1.0]], ['2, k, 17', [-16.440889482039683, 49.425261131233924, 1.0]], ['2, k, 18', [-18.401367642908422, 11.8041864570663, 1.0]], ['2, k, 19', [-20.165475344304088, 3.3939158752366367, 1.0]], ['2, k, 20', [-8.934760455123795, 136.4801872147664, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.900184, 82.03528000000001, 1.0]], ['2, k, 1', [-8.049556620921255, 113.12407921416379, 1.0]], ['2, k, 2', [-8.823124287578677, 136.46022772392973, 1.0]], ['2, k, 3', [-9.035435487591263, 143.0346885072345, 1.0]], ['2, k, 4', [6.727460599881385, 130.3393093218147, 1.0]], ['2, k, 5', [16.410657388580596, 104.53780372927199, 1.0]], ['2, k, 6', [19.782985954155496, 82.39448298966542, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.21877173736474, 136.32991074071873, 1.0]], ['2, k, 9', [-47.89916096484542, 143.66968815238343, 1.0]], ['2, k, 10', [-69.2964307967217, 157.97526111466482, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.3628108520924682, 82.15569426551812, 1.0]], ['2, k, 13', [2.723767911411238, 47.68221137445947, 1.0]], ['2, k, 14', [0.8854414036836462, 12.045467410121397, 1.0]], ['2, k, 15', [0.525744060649259, 5.922156704869212, 1.0]], ['2, k, 16', [-13.907010717490895, 81.8327800154449, 1.0]], ['2, k, 17', [-16.468298918422636, 49.43383937697852, 1.0]], ['2, k, 18', [-18.398973779663354, 11.812324589486288, 1.0]], ['2, k, 19', [-20.121491198351954, 3.551768687131089, 1.0]], ['2, k, 20', [-8.823124287578677, 136.46022772392973, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.903932, 82.0182, 1.0]], ['2, k, 1', [-7.98756773628941, 113.1044070691342, 1.0]], ['2, k, 2', [-8.699017408824021, 136.43096125519043, 1.0]], ['2, k, 3', [-8.891895312519553, 143.0054861066462, 1.0]], ['2, k, 4', [6.836814962847506, 130.35131612982664, 1.0]], ['2, k, 5', [16.42305449556351, 104.55177587672975, 1.0]], ['2, k, 6', [19.786855272718963, 82.28151338909201, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.101257423745466, 136.15456539714233, 1.0]], ['2, k, 9', [-48.409932793597896, 142.81406928592395, 1.0]], ['2, k, 10', [-70.29091071956513, 156.20922436856844, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.36677779761235474, 82.11509354124708, 1.0]], ['2, k, 13', [2.698678936902929, 47.576814975232175, 1.0]], ['2, k, 14', [0.8889931455994557, 11.984226078309405, 1.0]], ['2, k, 15', [0.6530853338215205, 5.648112553287089, 1.0]], ['2, k, 16', [-13.920705153228727, 81.83160584467188, 1.0]], ['2, k, 17', [-16.49535522183831, 49.445527132146346, 1.0]], ['2, k, 18', [-18.391327231700004, 11.80838294638778, 1.0]], ['2, k, 19', [-20.08521041430218, 3.6659374015700585, 1.0]], ['2, k, 20', [-8.699017408824021, 136.43096125519043, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.910329999999999, 82.00010999999999, 1.0]], ['2, k, 1', [-7.922475765167627, 113.08574943991303, 1.0]], ['2, k, 2', [-8.568367825552372, 136.4080826065624, 1.0]], ['2, k, 3', [-8.740778091650911, 142.98320906975985, 1.0]], ['2, k, 4', [6.958565992547957, 130.36188546236477, 1.0]], ['2, k, 5', [16.430863856613506, 104.59225121334603, 1.0]], ['2, k, 6', [19.78367529257352, 82.19813901199223, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.98530657858892, 135.97137938375212, 1.0]], ['2, k, 9', [-48.828674718170525, 141.78317054270852, 1.0]], ['2, k, 10', [-70.64223269982764, 153.8240602030973, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.36810873878772643, 82.07370433148886, 1.0]], ['2, k, 13', [2.663648020795245, 47.508746281287436, 1.0]], ['2, k, 14', [0.8794605720357547, 11.993053842905525, 1.0]], ['2, k, 15', [0.5772792905029178, 5.636462220170447, 1.0]], ['2, k, 16', [-13.937564448347128, 81.82785185606413, 1.0]], ['2, k, 17', [-16.524458613896282, 49.46691024528868, 1.0]], ['2, k, 18', [-18.38536427279149, 11.769387539663455, 1.0]], ['2, k, 19', [-20.05955798929688, 3.7367615710105273, 1.0]], ['2, k, 20', [-8.568367825552372, 136.4080826065624, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
