[['2, k, 0', [0.1556464, -0.01464083, 1.0]], ['2, k, 1', [0.1547218, 0.3062711, 1.0]], ['2, k, 2', [0.1511326, 0.6162175, 1.0]], ['2, k, 3', [0.1474791, 0.758786, 1.0]], ['2, k, 4', [-0.02356211, 0.5026807, 1.0]], ['2, k, 5', [-0.06946767, 0.2561464, 1.0]], ['2, k, 6', [-0.08446173, 0.04748162, 1.0]], ['2, k, 7', [-0.08136121, -0.01796248, 1.0]], ['2, k, 8', [0.3270156, 0.4934673, 1.0]], ['2, k, 9', [0.3744373, 0.2452453, 1.0]], ['2, k, 10', [0.3897563, 0.03466, 1.0]], ['2, k, 11', [0.3739811, -0.01133625, 1.0]], ['2, k, 12', [0.07385986, -0.01418168, 1.0]], ['2, k, 13', [0.02272325, -0.311934, 1.0]], ['2, k, 14', [-0.006773374, -0.606386, 1.0]], ['2, k, 15', [-0.03050665, -0.6744307, 1.0]], ['2, k, 16', [0.232783, -0.01468465, 1.0]], ['2, k, 17', [0.2862212, -0.3168359, 1.0]], ['2, k, 18', [0.3131451, -0.6144693, 1.0]], ['2, k, 19', [0.3391519, -0.6736172, 1.0]], ['2, k, 20', [0.1523023, 0.5402121, 1.0]], ['2, k, 21', [-0.09392887, -0.09116826, 1.0]], ['2, k, 22', [-0.1238299, -0.02868406, 1.0]], ['2, k, 23', [0.3713718, -0.09357343, 1.0]], ['2, k, 24', [0.4117551, 0.01484774, 1.0]]]
[['2, k, 0', [0.1720994, 0.0375859, 1.0]], ['2, k, 1', [0.1602142, 0.3369143, 1.0]], ['2, k, 2', [0.1495012, 0.6293988, 1.0]], ['2, k, 3', [0.1463885, 0.7712322, 1.0]], ['2, k, 4', [-0.01583738, 0.5077673, 1.0]], ['2, k, 5', [-0.06880273, 0.261476, 1.0]], ['2, k, 6', [-0.07814398, 0.05614064, 1.0]], ['2, k, 7', [-0.06207282, -0.007281277, 1.0]], ['2, k, 8', [0.3195557, 0.6040466, 1.0]], ['2, k, 9', [0.3641166, 0.8453583, 1.0]], ['2, k, 10', [0.354161, 1.052871, 1.0]], ['2, k, 11', [0.3453147, 1.124224, 1.0]], ['2, k, 12', [0.08896746, 0.0291954, 1.0]], ['2, k, 13', [0.02323741, -0.2908457, 1.0]], ['2, k, 14', [-0.009035364, -0.6077592, 1.0]], ['2, k, 15', [-0.02524641, -0.6748219, 1.0]], ['2, k, 16', [0.2502493, 0.04500477, 1.0]], ['2, k, 17', [0.2795082, -0.2806459, 1.0]], ['2, k, 18', [0.3152638, -0.6143902, 1.0]], ['2, k, 19', [0.3390362, -0.6747214, 1.0]], ['2, k, 20', [0.1521174, 0.5572609, 1.0]], ['2, k, 21', [-0.05921156, -0.08425432, 1.0]], ['2, k, 22', [-0.08630772, -0.04194173, 1.0]], ['2, k, 23', [0.3507694, 1.18898, 1.0]], ['2, k, 24', [0.2788849, 1.110916, 1.0]]]
[['2, k, 0', [0.1721385, 0.03782666, 1.0]], ['2, k, 1', [0.1601676, 0.337202, 1.0]], ['2, k, 2', [0.1490997, 0.6293169, 1.0]], ['2, k, 3', [0.1456396, 0.7712364, 1.0]], ['2, k, 4', [-0.01573257, 0.5078467, 1.0]], ['2, k, 5', [-0.06827363, 0.26125, 1.0]], ['2, k, 6', [-0.07758566, 0.05730012, 1.0]], ['2, k, 7', [-0.06175571, -0.01009833, 1.0]], ['2, k, 8', [0.3195711, 0.6038836, 1.0]], ['2, k, 9', [0.3635898, 0.845979, 1.0]], ['2, k, 10', [0.3530286, 1.057353, 1.0]], ['2, k, 11', [0.342565, 1.124682, 1.0]], ['2, k, 12', [0.08900637, 0.02948651, 1.0]], ['2, k, 13', [0.02347981, -0.2898107, 1.0]], ['2, k, 14', [-0.008959269, -0.6075804, 1.0]], ['2, k, 15', [-0.02596821, -0.6746372, 1.0]], ['2, k, 16', [0.2502727, 0.04517218, 1.0]], ['2, k, 17', [0.2798589, -0.280946, 1.0]], ['2, k, 18', [0.3151564, -0.6144791, 1.0]], ['2, k, 19', [0.3391237, -0.674727, 1.0]], ['2, k, 20', [0.1518422, 0.5573436, 1.0]], ['2, k, 21', [-0.05919512, -0.09012835, 1.0]], ['2, k, 22', [-0.08226442, -0.06341276, 1.0]], ['2, k, 23', [0.3329171, 1.190633, 1.0]], ['2, k, 24', [0.2761996, 1.108229, 1.0]]]
[['2, k, 0', [0.1725823, 0.03872148, 1.0]], ['2, k, 1', [0.1608899, 0.3376708, 1.0]], ['2, k, 2', [0.1500038, 0.6290234, 1.0]], ['2, k, 3', [0.1455473, 0.7716911, 1.0]], ['2, k, 4', [-0.01530043, 0.5081357, 1.0]], ['2, k, 5', [-0.06804345, 0.2607462, 1.0]], ['2, k, 6', [-0.07718743, 0.06099831, 1.0]], ['2, k, 7', [-0.06235705, -0.01173402, 1.0]], ['2, k, 8', [0.3199123, 0.60618, 1.0]], ['2, k, 9', [0.3653123, 0.8488501, 1.0]], ['2, k, 10', [0.3527139, 1.058578, 1.0]], ['2, k, 11', [0.3420714, 1.126096, 1.0]], ['2, k, 12', [0.08959562, 0.03044424, 1.0]], ['2, k, 13', [0.02402545, -0.2877328, 1.0]], ['2, k, 14', [-0.009227715, -0.607856, 1.0]], ['2, k, 15', [-0.028225, -0.6753375, 1.0]], ['2, k, 16', [0.2506245, 0.04609866, 1.0]], ['2, k, 17', [0.2799635, -0.2812164, 1.0]], ['2, k, 18', [0.3151194, -0.6144268, 1.0]], ['2, k, 19', [0.3390179, -0.6744825, 1.0]], ['2, k, 20', [0.1526875, 0.5573074, 1.0]], ['2, k, 21', [-0.06109624, -0.09021494, 1.0]], ['2, k, 22', [-0.09810092, 0.00345252, 1.0]], ['2, k, 23', [0.3394302, 1.190378, 1.0]], ['2, k, 24', [0.283364, 1.106501, 1.0]]]
[['2, k, 0', [0.1727437, 0.03862606, 1.0]], ['2, k, 1', [0.1608037, 0.3376702, 1.0]], ['2, k, 2', [0.1492214, 0.6288473, 1.0]], ['2, k, 3', [0.1453927, 0.7716306, 1.0]], ['2, k, 4', [-0.01504657, 0.5079944, 1.0]], ['2, k, 5', [-0.06802282, 0.2605709, 1.0]], ['2, k, 6', [-0.07715402, 0.06366095, 1.0]], ['2, k, 7', [-0.06209485, -0.009022943, 1.0]], ['2, k, 8', [0.3198689, 0.6054513, 1.0]], ['2, k, 9', [0.3654717, 0.8481094, 1.0]], ['2, k, 10', [0.3531698, 1.058466, 1.0]], ['2, k, 11', [0.3463469, 1.12524, 1.0]], ['2, k, 12', [0.08980061, 0.0302542, 1.0]], ['2, k, 13', [0.02422222, -0.2870579, 1.0]], ['2, k, 14', [-0.008692421, -0.6074671, 1.0]], ['2, k, 15', [-0.0282918, -0.6753334, 1.0]], ['2, k, 16', [0.2507226, 0.04605549, 1.0]], ['2, k, 17', [0.2801447, -0.2811663, 1.0]], ['2, k, 18', [0.3152771, -0.6145608, 1.0]], ['2, k, 19', [0.3394749, -0.6745544, 1.0]], ['2, k, 20', [0.152162, 0.5572311, 1.0]], ['2, k, 21', [-0.06006743, -0.0890332, 1.0]], ['2, k, 22', [-0.08439147, -0.0379836, 1.0]], ['2, k, 23', [0.3414052, 1.192117, 1.0]], ['2, k, 24', [0.2820931, 1.106114, 1.0]]]
[['2, k, 0', [0.1726751, 0.03846375, 1.0]], ['2, k, 1', [0.1605051, 0.3377089, 1.0]], ['2, k, 2', [0.1481368, 0.6291106, 1.0]], ['2, k, 3', [0.145195, 0.7714129, 1.0]], ['2, k, 4', [-0.01505212, 0.5080186, 1.0]], ['2, k, 5', [-0.06801208, 0.2597095, 1.0]], ['2, k, 6', [-0.07699411, 0.06273986, 1.0]], ['2, k, 7', [-0.06306152, -0.007504605, 1.0]], ['2, k, 8', [0.3196858, 0.6048341, 1.0]], ['2, k, 9', [0.3656328, 0.8474326, 1.0]], ['2, k, 10', [0.354147, 1.058227, 1.0]], ['2, k, 11', [0.3508122, 1.122503, 1.0]], ['2, k, 12', [0.0897488, 0.03010269, 1.0]], ['2, k, 13', [0.02512931, -0.2905516, 1.0]], ['2, k, 14', [-0.009011129, -0.6080372, 1.0]], ['2, k, 15', [-0.02840598, -0.6752203, 1.0]], ['2, k, 16', [0.2505666, 0.0457426, 1.0]], ['2, k, 17', [0.2803559, -0.2814368, 1.0]], ['2, k, 18', [0.3153366, -0.6145115, 1.0]], ['2, k, 19', [0.3394147, -0.674641, 1.0]], ['2, k, 20', [0.1513179, 0.5574638, 1.0]], ['2, k, 21', [-0.06183496, -0.08767834, 1.0]], ['2, k, 22', [-0.1011544, 0.01476287, 1.0]], ['2, k, 23', [0.3530562, 1.190807, 1.0]], ['2, k, 24', [0.2893141, 1.107057, 1.0]]]
[['2, k, 0', [0.1725399, 0.03825685, 1.0]], ['2, k, 1', [0.1603277, 0.3377084, 1.0]], ['2, k, 2', [0.1476903, 0.6291304, 1.0]], ['2, k, 3', [0.1450825, 0.771387, 1.0]], ['2, k, 4', [-0.01502734, 0.5080552, 1.0]], ['2, k, 5', [-0.06771732, 0.2592139, 1.0]], ['2, k, 6', [-0.07705464, 0.06265128, 1.0]], ['2, k, 7', [-0.06437055, -0.008326774, 1.0]], ['2, k, 8', [0.3196605, 0.6048304, 1.0]], ['2, k, 9', [0.3669255, 0.8469103, 1.0]], ['2, k, 10', [0.3564543, 1.055872, 1.0]], ['2, k, 11', [0.3596172, 1.117241, 1.0]], ['2, k, 12', [0.08973764, 0.02993904, 1.0]], ['2, k, 13', [0.02502525, -0.2899692, 1.0]], ['2, k, 14', [-0.009006331, -0.6078439, 1.0]], ['2, k, 15', [-0.01531312, -0.6749965, 1.0]], ['2, k, 16', [0.2502402, 0.04546213, 1.0]], ['2, k, 17', [0.280368, -0.2809058, 1.0]], ['2, k, 18', [0.3153913, -0.614359, 1.0]], ['2, k, 19', [0.3395058, -0.6744623, 1.0]], ['2, k, 20', [0.150956, 0.557496, 1.0]], ['2, k, 21', [-0.05799222, -0.08929884, 1.0]], ['2, k, 22', [-0.100827, 0.001524848, 1.0]], ['2, k, 23', [0.365888, 1.182843, 1.0]], ['2, k, 24', [0.2936454, 1.105626, 1.0]]]
[['2, k, 0', [0.1721697, 0.03782235, 1.0]], ['2, k, 1', [0.1600856, 0.3376739, 1.0]], ['2, k, 2', [0.1474563, 0.6292325, 1.0]], ['2, k, 3', [0.1447344, 0.7712927, 1.0]], ['2, k, 4', [-0.01502082, 0.5080844, 1.0]], ['2, k, 5', [-0.06759872, 0.2588143, 1.0]], ['2, k, 6', [-0.07814501, 0.0657782, 1.0]], ['2, k, 7', [-0.06418884, -0.007234144, 1.0]], ['2, k, 8', [0.3190703, 0.6029169, 1.0]], ['2, k, 9', [0.3682643, 0.843499, 1.0]], ['2, k, 10', [0.367709, 1.047009, 1.0]], ['2, k, 11', [0.3655339, 1.111309, 1.0]], ['2, k, 12', [0.08937534, 0.02948854, 1.0]], ['2, k, 13', [0.02542705, -0.2906008, 1.0]], ['2, k, 14', [-0.00898225, -0.6078478, 1.0]], ['2, k, 15', [-0.01928334, -0.6749275, 1.0]], ['2, k, 16', [0.2498538, 0.04503537, 1.0]], ['2, k, 17', [0.2804036, -0.2812972, 1.0]], ['2, k, 18', [0.3152166, -0.6130469, 1.0]], ['2, k, 19', [0.3393718, -0.6740187, 1.0]], ['2, k, 20', [0.1507143, 0.5575817, 1.0]], ['2, k, 21', [-0.064027, -0.08479045, 1.0]], ['2, k, 22', [-0.1064595, 0.01797575, 1.0]], ['2, k, 23', [0.3698696, 1.179598, 1.0]], ['2, k, 24', [0.3011829, 1.101196, 1.0]]]
[['2, k, 0', [0.1719515, 0.03756418, 1.0]], ['2, k, 1', [0.1600919, 0.3374994, 1.0]], ['2, k, 2', [0.1477744, 0.6288005, 1.0]], ['2, k, 3', [0.1445147, 0.770855, 1.0]], ['2, k, 4', [-0.01492476, 0.5080019, 1.0]], ['2, k, 5', [-0.06754737, 0.2588171, 1.0]], ['2, k, 6', [-0.07851122, 0.06622159, 1.0]], ['2, k, 7', [-0.06528174, -0.006919134, 1.0]], ['2, k, 8', [0.3186288, 0.6018101, 1.0]], ['2, k, 9', [0.3837193, 0.8304566, 1.0]], ['2, k, 10', [0.3743176, 1.039498, 1.0]], ['2, k, 11', [0.3747655, 1.105019, 1.0]], ['2, k, 12', [0.08908859, 0.0291594, 1.0]], ['2, k, 13', [0.02607984, -0.2921524, 1.0]], ['2, k, 14', [-0.009062515, -0.6077948, 1.0]], ['2, k, 15', [-0.02116024, -0.674595, 1.0]], ['2, k, 16', [0.2496885, 0.04483161, 1.0]], ['2, k, 17', [0.2797043, -0.2780702, 1.0]], ['2, k, 18', [0.3151545, -0.6130364, 1.0]], ['2, k, 19', [0.3395495, -0.67405, 1.0]], ['2, k, 20', [0.1509257, 0.5572519, 1.0]], ['2, k, 21', [-0.06203467, -0.08356668, 1.0]], ['2, k, 22', [-0.1072896, 0.01781726, 1.0]], ['2, k, 23', [0.3751198, 1.161815, 1.0]], ['2, k, 24', [0.3151031, 1.086008, 1.0]]]
[['2, k, 0', [0.1713205, 0.03661431, 1.0]], ['2, k, 1', [0.1600772, 0.3371265, 1.0]], ['2, k, 2', [0.1481612, 0.6283678, 1.0]], ['2, k, 3', [0.1443413, 0.7707171, 1.0]], ['2, k, 4', [-0.01492398, 0.5080003, 1.0]], ['2, k, 5', [-0.06770027, 0.2583248, 1.0]], ['2, k, 6', [-0.07867521, 0.06605715, 1.0]], ['2, k, 7', [-0.0666474, -0.002045084, 1.0]], ['2, k, 8', [0.3179406, 0.5998857, 1.0]], ['2, k, 9', [0.3841283, 0.826867, 1.0]], ['2, k, 10', [0.3834883, 1.02936, 1.0]], ['2, k, 11', [0.3845143, 1.091476, 1.0]], ['2, k, 12', [0.08848564, 0.02829522, 1.0]], ['2, k, 13', [0.02534614, -0.2912421, 1.0]], ['2, k, 14', [-0.009025414, -0.6077777, 1.0]], ['2, k, 15', [-0.02237744, -0.6743839, 1.0]], ['2, k, 16', [0.2490228, 0.04378336, 1.0]], ['2, k, 17', [0.2799303, -0.2794843, 1.0]], ['2, k, 18', [0.31457, -0.6137264, 1.0]], ['2, k, 19', [0.3395061, -0.6740417, 1.0]], ['2, k, 20', [0.1511805, 0.5568773, 1.0]], ['2, k, 21', [-0.06602258, -0.08270439, 1.0]], ['2, k, 22', [-0.1057702, 0.01285442, 1.0]], ['2, k, 23', [0.3885516, 1.145122, 1.0]], ['2, k, 24', [0.3232747, 1.074734, 1.0]]]
[['2, k, 0', [0.170507, 0.03518463, 1.0]], ['2, k, 1', [0.1599702, 0.3366965, 1.0]], ['2, k, 2', [0.1483, 0.6282434, 1.0]], ['2, k, 3', [0.1442603, 0.7705392, 1.0]], ['2, k, 4', [-0.01493778, 0.5079738, 1.0]], ['2, k, 5', [-0.06778464, 0.2578726, 1.0]], ['2, k, 6', [-0.07805154, 0.05664163, 1.0]], ['2, k, 7', [-0.06419183, -0.01203508, 1.0]], ['2, k, 8', [0.3177775, 0.5985473, 1.0]], ['2, k, 9', [0.3849344, 0.8182817, 1.0]], ['2, k, 10', [0.3915929, 1.016973, 1.0]], ['2, k, 11', [0.3947164, 1.073414, 1.0]], ['2, k, 12', [0.0879072, 0.02719002, 1.0]], ['2, k, 13', [0.025541, -0.2939021, 1.0]], ['2, k, 14', [-0.009124417, -0.607933, 1.0]], ['2, k, 15', [-0.02347627, -0.6740939, 1.0]], ['2, k, 16', [0.2479773, 0.04205478, 1.0]], ['2, k, 17', [0.279963, -0.2795253, 1.0]], ['2, k, 18', [0.31457, -0.6137792, 1.0]], ['2, k, 19', [0.3395737, -0.6741313, 1.0]], ['2, k, 20', [0.1512689, 0.5567258, 1.0]], ['2, k, 21', [-0.06398429, -0.08956309, 1.0]], ['2, k, 22', [-0.1045504, 0.01332446, 1.0]], ['2, k, 23', [0.402718, 1.130053, 1.0]], ['2, k, 24', [0.3325184, 1.0645, 1.0]]]
[['2, k, 0', [0.1700769, 0.03349071, 1.0]], ['2, k, 1', [0.1600165, 0.33606, 1.0]], ['2, k, 2', [0.148605, 0.6280373, 1.0]], ['2, k, 3', [0.1443388, 0.7705878, 1.0]], ['2, k, 4', [-0.01710455, 0.5062476, 1.0]], ['2, k, 5', [-0.06768591, 0.2560708, 1.0]], ['2, k, 6', [-0.0783968, 0.05698905, 1.0]], ['2, k, 7', [-0.06401955, -0.01200666, 1.0]], ['2, k, 8', [0.3176911, 0.5967343, 1.0]], ['2, k, 9', [0.3858656, 0.7638007, 1.0]], ['2, k, 10', [0.4001942, 0.9971962, 1.0]], ['2, k, 11', [0.4046589, 1.047279, 1.0]], ['2, k, 12', [0.08751252, 0.02552645, 1.0]], ['2, k, 13', [0.02581138, -0.2945931, 1.0]], ['2, k, 14', [-0.008596475, -0.6072757, 1.0]], ['2, k, 15', [-0.0277533, -0.6750118, 1.0]], ['2, k, 16', [0.2475367, 0.04038006, 1.0]], ['2, k, 17', [0.2800538, -0.2808783, 1.0]], ['2, k, 18', [0.3148325, -0.6135408, 1.0]], ['2, k, 19', [0.3394788, -0.6732373, 1.0]], ['2, k, 20', [0.1515067, 0.5564632, 1.0]], ['2, k, 21', [-0.06280503, -0.09019691, 1.0]], ['2, k, 22', [-0.1100937, 0.02192794, 1.0]], ['2, k, 23', [0.4131039, 1.097258, 1.0]], ['2, k, 24', [0.3432643, 1.043242, 1.0]]]
[['2, k, 0', [0.1684534, 0.03065555, 1.0]], ['2, k, 1', [0.1588484, 0.335116, 1.0]], ['2, k, 2', [0.1478026, 0.6281357, 1.0]], ['2, k, 3', [0.1445385, 0.7706621, 1.0]], ['2, k, 4', [-0.01912559, 0.5046419, 1.0]], ['2, k, 5', [-0.06791529, 0.2557926, 1.0]], ['2, k, 6', [-0.08004874, 0.06173114, 1.0]], ['2, k, 7', [-0.06858815, -0.004177197, 1.0]], ['2, k, 8', [0.3171979, 0.5919983, 1.0]], ['2, k, 9', [0.3867942, 0.7578928, 1.0]], ['2, k, 10', [0.4153295, 0.971733, 1.0]], ['2, k, 11', [0.4151923, 1.0154, 1.0]], ['2, k, 12', [0.08635794, 0.02331561, 1.0]], ['2, k, 13', [0.02566467, -0.2964688, 1.0]], ['2, k, 14', [-0.008581772, -0.6074541, 1.0]], ['2, k, 15', [-0.02819185, -0.6750396, 1.0]], ['2, k, 16', [0.2454534, 0.03697878, 1.0]], ['2, k, 17', [0.2795376, -0.2808608, 1.0]], ['2, k, 18', [0.3147743, -0.6135699, 1.0]], ['2, k, 19', [0.3393615, -0.6734613, 1.0]], ['2, k, 20', [0.1506921, 0.5563649, 1.0]], ['2, k, 21', [-0.06375044, -0.08311257, 1.0]], ['2, k, 22', [-0.1142707, 0.02350623, 1.0]], ['2, k, 23', [0.4329906, 1.062944, 1.0]], ['2, k, 24', [0.3530123, 1.004061, 1.0]]]
[['2, k, 0', [0.1664418, 0.02510846, 1.0]], ['2, k, 1', [0.1577394, 0.3332872, 1.0]], ['2, k, 2', [0.1473813, 0.6282169, 1.0]], ['2, k, 3', [0.144532, 0.7706196, 1.0]], ['2, k, 4', [-0.02109495, 0.5030742, 1.0]], ['2, k, 5', [-0.06833488, 0.2543659, 1.0]], ['2, k, 6', [-0.08102872, 0.06140995, 1.0]], ['2, k, 7', [-0.07106441, -0.00751819, 1.0]], ['2, k, 8', [0.3167285, 0.5895634, 1.0]], ['2, k, 9', [0.391264, 0.7427068, 1.0]], ['2, k, 10', [0.4317475, 0.9161893, 1.0]], ['2, k, 11', [0.4278089, 0.976342, 1.0]], ['2, k, 12', [0.0848215, 0.01891892, 1.0]], ['2, k, 13', [0.02530766, -0.2985022, 1.0]], ['2, k, 14', [-0.008454606, -0.6075018, 1.0]], ['2, k, 15', [-0.0289321, -0.6750844, 1.0]], ['2, k, 16', [0.2429724, 0.03023886, 1.0]], ['2, k, 17', [0.2793441, -0.2808934, 1.0]], ['2, k, 18', [0.3147263, -0.6136884, 1.0]], ['2, k, 19', [0.3393935, -0.6734734, 1.0]], ['2, k, 20', [0.150182, 0.5561491, 1.0]], ['2, k, 21', [-0.06603745, -0.08701736, 1.0]], ['2, k, 22', [-0.1168159, 0.01825423, 1.0]], ['2, k, 23', [0.4425893, 1.022051, 1.0]], ['2, k, 24', [0.3670072, 0.9678407, 1.0]]]
[['2, k, 0', [0.1650471, 0.02119557, 1.0]], ['2, k, 1', [0.1566615, 0.3313905, 1.0]], ['2, k, 2', [0.1467488, 0.6282253, 1.0]], ['2, k, 3', [0.1453375, 0.7701697, 1.0]], ['2, k, 4', [-0.02234695, 0.5025055, 1.0]], ['2, k, 5', [-0.0689688, 0.2529063, 1.0]], ['2, k, 6', [-0.08157525, 0.06128442, 1.0]], ['2, k, 7', [-0.07134585, -0.007987759, 1.0]], ['2, k, 8', [0.3152953, 0.5840924, 1.0]], ['2, k, 9', [0.3918507, 0.7139811, 1.0]], ['2, k, 10', [0.4295009, 0.8649783, 1.0]], ['2, k, 11', [0.4391983, 0.9234771, 1.0]], ['2, k, 12', [0.08365456, 0.01599764, 1.0]], ['2, k, 13', [0.02524539, -0.2996539, 1.0]], ['2, k, 14', [-0.008439397, -0.607368, 1.0]], ['2, k, 15', [-0.02881572, -0.6746649, 1.0]], ['2, k, 16', [0.241459, 0.0255039, 1.0]], ['2, k, 17', [0.2788347, -0.2807557, 1.0]], ['2, k, 18', [0.3145639, -0.6133571, 1.0]], ['2, k, 19', [0.3393192, -0.6733212, 1.0]], ['2, k, 20', [0.1494665, 0.5557361, 1.0]], ['2, k, 21', [-0.06016136, -0.09012603, 1.0]], ['2, k, 22', [-0.109477, 0.006679459, 1.0]], ['2, k, 23', [0.4524646, 0.968062, 1.0]], ['2, k, 24', [0.3787315, 0.9128698, 1.0]]]
[['2, k, 0', [0.1625044, 0.01488093, 1.0]], ['2, k, 1', [0.1548105, 0.3279281, 1.0]], ['2, k, 2', [0.1455639, 0.6275417, 1.0]], ['2, k, 3', [0.145519, 0.7702029, 1.0]], ['2, k, 4', [-0.02311677, 0.5019001, 1.0]], ['2, k, 5', [-0.06905472, 0.251792, 1.0]], ['2, k, 6', [-0.08234227, 0.06121458, 1.0]], ['2, k, 7', [-0.07259807, -0.007177577, 1.0]], ['2, k, 8', [0.306003, 0.5545846, 1.0]], ['2, k, 9', [0.3987601, 0.6873178, 1.0]], ['2, k, 10', [0.4392389, 0.8069164, 1.0]], ['2, k, 11', [0.452068, 0.8646468, 1.0]], ['2, k, 12', [0.08067665, 0.01016427, 1.0]], ['2, k, 13', [0.02517574, -0.3004481, 1.0]], ['2, k, 14', [-0.008655416, -0.6074017, 1.0]], ['2, k, 15', [-0.02886321, -0.6746218, 1.0]], ['2, k, 16', [0.2394582, 0.01897511, 1.0]], ['2, k, 17', [0.2784995, -0.2860138, 1.0]], ['2, k, 18', [0.3148822, -0.6133128, 1.0]], ['2, k, 19', [0.3393241, -0.6739225, 1.0]], ['2, k, 20', [0.14813, 0.5543739, 1.0]], ['2, k, 21', [-0.06637724, -0.08749472, 1.0]], ['2, k, 22', [-0.1110165, -0.0002775798, 1.0]], ['2, k, 23', [0.4821339, 0.9089983, 1.0]], ['2, k, 24', [0.3914624, 0.8552998, 1.0]]]
[['2, k, 0', [0.1606756, 0.009689097, 1.0]], ['2, k, 1', [0.1538468, 0.3253525, 1.0]], ['2, k, 2', [0.1453232, 0.627196, 1.0]], ['2, k, 3', [0.1458541, 0.770225, 1.0]], ['2, k, 4', [-0.02391919, 0.5009232, 1.0]], ['2, k, 5', [-0.06940088, 0.2516096, 1.0]], ['2, k, 6', [-0.08283462, 0.0610242, 1.0]], ['2, k, 7', [-0.07395365, -0.008883403, 1.0]], ['2, k, 8', [0.3041045, 0.5457572, 1.0]], ['2, k, 9', [0.4058786, 0.6512464, 1.0]], ['2, k, 10', [0.4501362, 0.7600844, 1.0]], ['2, k, 11', [0.4678806, 0.7995054, 1.0]], ['2, k, 12', [0.07872158, 0.005409703, 1.0]], ['2, k, 13', [0.02491092, -0.3016048, 1.0]], ['2, k, 14', [-0.008666343, -0.6074787, 1.0]], ['2, k, 15', [-0.02865272, -0.6743293, 1.0]], ['2, k, 16', [0.2378576, 0.01358694, 1.0]], ['2, k, 17', [0.278655, -0.288095, 1.0]], ['2, k, 18', [0.3149291, -0.6132725, 1.0]], ['2, k, 19', [0.3393861, -0.6739389, 1.0]], ['2, k, 20', [0.1477269, 0.5535445, 1.0]], ['2, k, 21', [-0.0718514, -0.09050675, 1.0]], ['2, k, 22', [-0.1198634, 0.02193749, 1.0]], ['2, k, 23', [0.4944059, 0.829379, 1.0]], ['2, k, 24', [0.4043759, 0.7785104, 1.0]]]
[['2, k, 0', [0.1604411, 0.007092779, 1.0]], ['2, k, 1', [0.1534876, 0.3236296, 1.0]], ['2, k, 2', [0.1450579, 0.6269685, 1.0]], ['2, k, 3', [0.1463576, 0.769708, 1.0]], ['2, k, 4', [-0.02530021, 0.4997567, 1.0]], ['2, k, 5', [-0.06970748, 0.2514657, 1.0]], ['2, k, 6', [-0.08195198, 0.04434113, 1.0]], ['2, k, 7', [-0.06967603, -0.02109696, 1.0]], ['2, k, 8', [0.3040754, 0.5430577, 1.0]], ['2, k, 9', [0.4092558, 0.6007235, 1.0]], ['2, k, 10', [0.457552, 0.6913508, 1.0]], ['2, k, 11', [0.4775251, 0.7220221, 1.0]], ['2, k, 12', [0.07864003, 0.003100171, 1.0]], ['2, k, 13', [0.02481528, -0.3025749, 1.0]], ['2, k, 14', [-0.008372446, -0.6071296, 1.0]], ['2, k, 15', [-0.02912741, -0.6740645, 1.0]], ['2, k, 16', [0.2374687, 0.01080108, 1.0]], ['2, k, 17', [0.2785894, -0.2921149, 1.0]], ['2, k, 18', [0.3146549, -0.6134474, 1.0]], ['2, k, 19', [0.3394526, -0.6739997, 1.0]], ['2, k, 20', [0.1474072, 0.5528647, 1.0]], ['2, k, 21', [-0.06443865, -0.09795207, 1.0]], ['2, k, 22', [-0.1053146, -0.03152366, 1.0]], ['2, k, 23', [0.5095533, 0.7487741, 1.0]], ['2, k, 24', [0.4186169, 0.7086833, 1.0]]]
[['2, k, 0', [0.1595017, 0.003774548, 1.0]], ['2, k, 1', [0.1522498, 0.3212674, 1.0]], ['2, k, 2', [0.1435375, 0.6260442, 1.0]], ['2, k, 3', [0.1461026, 0.7694988, 1.0]], ['2, k, 4', [-0.02695268, 0.4986232, 1.0]], ['2, k, 5', [-0.0706706, 0.2490957, 1.0]], ['2, k, 6', [-0.08217634, 0.04067735, 1.0]], ['2, k, 7', [-0.07222561, -0.0221245, 1.0]], ['2, k, 8', [0.3044274, 0.5383673, 1.0]], ['2, k, 9', [0.4014513, 0.564979, 1.0]], ['2, k, 10', [0.4641666, 0.6174403, 1.0]], ['2, k, 11', [0.4869409, 0.6397586, 1.0]], ['2, k, 12', [0.07774952, 0.0001614787, 1.0]], ['2, k, 13', [0.02416166, -0.3049587, 1.0]], ['2, k, 14', [-0.008460562, -0.6072037, 1.0]], ['2, k, 15', [-0.03004872, -0.6743719, 1.0]], ['2, k, 16', [0.2365201, 0.007212286, 1.0]], ['2, k, 17', [0.2799049, -0.3006158, 1.0]], ['2, k, 18', [0.3145449, -0.6134403, 1.0]], ['2, k, 19', [0.3394624, -0.6741186, 1.0]], ['2, k, 20', [0.1459423, 0.5514867, 1.0]], ['2, k, 21', [-0.06878534, -0.1030521, 1.0]], ['2, k, 22', [-0.1046917, -0.0522981, 1.0]], ['2, k, 23', [0.5166106, 0.6517802, 1.0]], ['2, k, 24', [0.4280853, 0.6316019, 1.0]]]
