[['2, k, 0', [-0.004147652, -0.101886, 1.0]], ['2, k, 1', [0.001176507, 0.2081602, 1.0]], ['2, k, 2', [0.004898915, 0.5067713, 1.0]], ['2, k, 3', [0.01743822, 0.6364672, 1.0]], ['2, k, 4', [-0.1589481, 0.3909273, 1.0]], ['2, k, 5', [-0.272878, 0.1794628, 1.0]], ['2, k, 6', [-0.345468, -0.006526016, 1.0]], ['2, k, 7', [-0.3447983, -0.04068106, 1.0]], ['2, k, 8', [0.1648775, 0.3661402, 1.0]], ['2, k, 9', [0.2137064, 0.121888, 1.0]], ['2, k, 10', [0.2180451, -0.09406484, 1.0]], ['2, k, 11', [0.2241425, -0.1382614, 1.0]], ['2, k, 12', [-0.080102, -0.09625106, 1.0]], ['2, k, 13', [-0.07905786, -0.4055996, 1.0]], ['2, k, 14', [-0.07939094, -0.6852366, 1.0]], ['2, k, 15', [-0.1105087, -0.753547, 1.0]], ['2, k, 16', [0.07232145, -0.1039903, 1.0]], ['2, k, 17', [0.07546703, -0.4016953, 1.0]], ['2, k, 18', [0.07210315, -0.6771184, 1.0]], ['2, k, 19', [0.08549915, -0.7452512, 1.0]], ['2, k, 20', [0.00413123, 0.4337335, 1.0]], ['2, k, 21', [-0.3555994, -0.04402792, 1.0]], ['2, k, 22', [-0.3507955, -0.05724261, 1.0]], ['2, k, 23', [0.2233921, -0.2041849, 1.0]], ['2, k, 24', [0.1852823, -0.1372601, 1.0]]]
[['2, k, 0', [-0.01328436, -0.08580458, 1.0]], ['2, k, 1', [-0.01484158, 0.2231352, 1.0]], ['2, k, 2', [-0.01561882, 0.5198222, 1.0]], ['2, k, 3', [0.0003464138, 0.6436107, 1.0]], ['2, k, 4', [-0.1778786, 0.4109195, 1.0]], ['2, k, 5', [-0.2758276, 0.1571454, 1.0]], ['2, k, 6', [-0.3479866, -0.03950383, 1.0]], ['2, k, 7', [-0.3742012, -0.1074423, 1.0]], ['2, k, 8', [0.1446137, 0.3840508, 1.0]], ['2, k, 9', [0.2094272, 0.2180241, 1.0]], ['2, k, 10', [0.2168047, 0.0505298, 1.0]], ['2, k, 11', [0.2139751, 0.01375805, 1.0]], ['2, k, 12', [-0.08799265, -0.08270468, 1.0]], ['2, k, 13', [-0.08370303, -0.3984299, 1.0]], ['2, k, 14', [-0.0771585, -0.6888508, 1.0]], ['2, k, 15', [-0.1015652, -0.7558174, 1.0]], ['2, k, 16', [0.06228868, -0.0860517, 1.0]], ['2, k, 17', [0.07259481, -0.3778755, 1.0]], ['2, k, 18', [0.07552028, -0.6735954, 1.0]], ['2, k, 19', [0.08668539, -0.7444022, 1.0]], ['2, k, 20', [-0.01548783, 0.4473038, 1.0]], ['2, k, 21', [-0.3969449, -0.176874, 1.0]], ['2, k, 22', [-0.36551, -0.07042648, 1.0]], ['2, k, 23', [0.2179459, -0.01917457, 1.0]], ['2, k, 24', [0.1634305, 0.007335064, 1.0]]]
[['2, k, 0', [-0.01283129, -0.08606496, 1.0]], ['2, k, 1', [-0.01418716, 0.2226524, 1.0]], ['2, k, 2', [-0.01489897, 0.5191839, 1.0]], ['2, k, 3', [0.002565939, 0.6428639, 1.0]], ['2, k, 4', [-0.1769465, 0.4107132, 1.0]], ['2, k, 5', [-0.2758264, 0.1575713, 1.0]], ['2, k, 6', [-0.3473064, -0.03870955, 1.0]], ['2, k, 7', [-0.3734041, -0.1062018, 1.0]], ['2, k, 8', [0.1478493, 0.3818357, 1.0]], ['2, k, 9', [0.2039042, 0.1902121, 1.0]], ['2, k, 10', [0.2193549, 0.06144767, 1.0]], ['2, k, 11', [0.2105172, 0.007521727, 1.0]], ['2, k, 12', [-0.08753628, -0.0828507, 1.0]], ['2, k, 13', [-0.08367666, -0.3983903, 1.0]], ['2, k, 14', [-0.07749236, -0.688149, 1.0]], ['2, k, 15', [-0.1066345, -0.7541813, 1.0]], ['2, k, 16', [0.06283191, -0.08649836, 1.0]], ['2, k, 17', [0.07228533, -0.378946, 1.0]], ['2, k, 18', [0.07537001, -0.6734799, 1.0]], ['2, k, 19', [0.08664448, -0.7443077, 1.0]], ['2, k, 20', [-0.01477299, 0.4466973, 1.0]], ['2, k, 21', [-0.3958614, -0.1765301, 1.0]], ['2, k, 22', [-0.3653339, -0.06988097, 1.0]], ['2, k, 23', [0.212677, -0.03091902, 1.0]], ['2, k, 24', [0.1612715, -0.0001399189, 1.0]]]
[['2, k, 0', [-0.01225909, -0.08682967, 1.0]], ['2, k, 1', [-0.01352728, 0.2217466, 1.0]], ['2, k, 2', [-0.01427892, 0.5182587, 1.0]], ['2, k, 3', [0.005479718, 0.6415716, 1.0]], ['2, k, 4', [-0.1763961, 0.4101528, 1.0]], ['2, k, 5', [-0.2732443, 0.1600843, 1.0]], ['2, k, 6', [-0.3524559, -0.05171907, 1.0]], ['2, k, 7', [-0.3845812, -0.1327741, 1.0]], ['2, k, 8', [0.1506365, 0.3799824, 1.0]], ['2, k, 9', [0.2091692, 0.2002027, 1.0]], ['2, k, 10', [0.2167978, 0.02344776, 1.0]], ['2, k, 11', [0.2106442, -0.01425379, 1.0]], ['2, k, 12', [-0.08702298, -0.0834113, 1.0]], ['2, k, 13', [-0.0836392, -0.398471, 1.0]], ['2, k, 14', [-0.07749116, -0.6878833, 1.0]], ['2, k, 15', [-0.108504, -0.7537407, 1.0]], ['2, k, 16', [0.06350462, -0.08760407, 1.0]], ['2, k, 17', [0.07219215, -0.3790492, 1.0]], ['2, k, 18', [0.07537679, -0.6735188, 1.0]], ['2, k, 19', [0.08618405, -0.7442917, 1.0]], ['2, k, 20', [-0.01413449, 0.445768, 1.0]], ['2, k, 21', [-0.3999817, -0.1944984, 1.0]], ['2, k, 22', [-0.3680022, -0.0746787, 1.0]], ['2, k, 23', [0.2238495, -0.05150782, 1.0]], ['2, k, 24', [0.1910566, -0.003599198, 1.0]]]
[['2, k, 0', [-0.01172143, -0.08741704, 1.0]], ['2, k, 1', [-0.0125635, 0.2208138, 1.0]], ['2, k, 2', [-0.01288971, 0.5169902, 1.0]], ['2, k, 3', [0.007803712, 0.6406131, 1.0]], ['2, k, 4', [-0.1772589, 0.4091771, 1.0]], ['2, k, 5', [-0.2739075, 0.1604799, 1.0]], ['2, k, 6', [-0.3477451, -0.0360296, 1.0]], ['2, k, 7', [-0.3728122, -0.10252, 1.0]], ['2, k, 8', [0.1532964, 0.3778949, 1.0]], ['2, k, 9', [0.2042166, 0.1840521, 1.0]], ['2, k, 10', [0.215672, 0.02053667, 1.0]], ['2, k, 11', [0.2067304, -0.02812926, 1.0]], ['2, k, 12', [-0.08652733, -0.08387629, 1.0]], ['2, k, 13', [-0.08372696, -0.3979158, 1.0]], ['2, k, 14', [-0.07770669, -0.6877447, 1.0]], ['2, k, 15', [-0.1063838, -0.7532197, 1.0]], ['2, k, 16', [0.06411476, -0.08839153, 1.0]], ['2, k, 17', [0.07230926, -0.3796162, 1.0]], ['2, k, 18', [0.07521974, -0.6736094, 1.0]], ['2, k, 19', [0.08601718, -0.7442166, 1.0]], ['2, k, 20', [-0.01284973, 0.4445814, 1.0]], ['2, k, 21', [-0.3962548, -0.171877, 1.0]], ['2, k, 22', [-0.3630704, -0.06327707, 1.0]], ['2, k, 23', [0.2117724, -0.06563588, 1.0]], ['2, k, 24', [0.1575632, -0.02592763, 1.0]]]
[['2, k, 0', [-0.01149098, -0.08804621, 1.0]], ['2, k, 1', [-0.0122381, 0.2199387, 1.0]], ['2, k, 2', [-0.01253597, 0.5159237, 1.0]], ['2, k, 3', [0.009479666, 0.6396316, 1.0]], ['2, k, 4', [-0.1775896, 0.408745, 1.0]], ['2, k, 5', [-0.2754279, 0.160907, 1.0]], ['2, k, 6', [-0.3452618, -0.03495429, 1.0]], ['2, k, 7', [-0.3734015, -0.1050745, 1.0]], ['2, k, 8', [0.1546554, 0.3758374, 1.0]], ['2, k, 9', [0.2044931, 0.181969, 1.0]], ['2, k, 10', [0.2094982, 0.002860219, 1.0]], ['2, k, 11', [0.2029477, -0.04485616, 1.0]], ['2, k, 12', [-0.08629435, -0.0845632, 1.0]], ['2, k, 13', [-0.08357215, -0.3980092, 1.0]], ['2, k, 14', [-0.0783304, -0.6875092, 1.0]], ['2, k, 15', [-0.1053135, -0.7536649, 1.0]], ['2, k, 16', [0.06429799, -0.08897294, 1.0]], ['2, k, 17', [0.07330674, -0.3841652, 1.0]], ['2, k, 18', [0.07494696, -0.6742353, 1.0]], ['2, k, 19', [0.08598039, -0.7442103, 1.0]], ['2, k, 20', [-0.01249767, 0.4435579, 1.0]], ['2, k, 21', [-0.3963755, -0.1728613, 1.0]], ['2, k, 22', [-0.3621, -0.0611752, 1.0]], ['2, k, 23', [0.2098793, -0.08465173, 1.0]], ['2, k, 24', [0.1545364, -0.03854912, 1.0]]]
[['2, k, 0', [-0.01104962, -0.08880825, 1.0]], ['2, k, 1', [-0.01144438, 0.2189351, 1.0]], ['2, k, 2', [-0.0114199, 0.5147386, 1.0]], ['2, k, 3', [0.01169994, 0.6384217, 1.0]], ['2, k, 4', [-0.1750825, 0.4075099, 1.0]], ['2, k, 5', [-0.2754737, 0.1609017, 1.0]], ['2, k, 6', [-0.3466572, -0.03447872, 1.0]], ['2, k, 7', [-0.3717259, -0.1011222, 1.0]], ['2, k, 8', [0.1524992, 0.3760054, 1.0]], ['2, k, 9', [0.2032297, 0.1775062, 1.0]], ['2, k, 10', [0.2048812, -0.01223843, 1.0]], ['2, k, 11', [0.1987466, -0.05938907, 1.0]], ['2, k, 12', [-0.0858242, -0.085354, 1.0]], ['2, k, 13', [-0.08340655, -0.3980321, 1.0]], ['2, k, 14', [-0.0783898, -0.6875203, 1.0]], ['2, k, 15', [-0.1064492, -0.7544087, 1.0]], ['2, k, 16', [0.06463863, -0.08962348, 1.0]], ['2, k, 17', [0.0734696, -0.3853112, 1.0]], ['2, k, 18', [0.07503426, -0.6742905, 1.0]], ['2, k, 19', [0.08582611, -0.7442929, 1.0]], ['2, k, 20', [-0.01145881, 0.4424133, 1.0]], ['2, k, 21', [-0.3954061, -0.1715073, 1.0]], ['2, k, 22', [-0.3615209, -0.05965501, 1.0]], ['2, k, 23', [0.2043474, -0.1024239, 1.0]], ['2, k, 24', [0.1489693, -0.05601759, 1.0]]]
[['2, k, 0', [-0.0108255, -0.08980651, 1.0]], ['2, k, 1', [-0.01084832, 0.2177248, 1.0]], ['2, k, 2', [-0.0104462, 0.5133358, 1.0]], ['2, k, 3', [0.0138407, 0.6370401, 1.0]], ['2, k, 4', [-0.1730392, 0.4069076, 1.0]], ['2, k, 5', [-0.2754538, 0.1609599, 1.0]], ['2, k, 6', [-0.3490684, -0.03382594, 1.0]], ['2, k, 7', [-0.3727308, -0.1026049, 1.0]], ['2, k, 8', [0.1560383, 0.3728234, 1.0]], ['2, k, 9', [0.2004042, 0.1707747, 1.0]], ['2, k, 10', [0.2012683, -0.0212943, 1.0]], ['2, k, 11', [0.1941013, -0.07332817, 1.0]], ['2, k, 12', [-0.08564501, -0.08625093, 1.0]], ['2, k, 13', [-0.08320701, -0.3978123, 1.0]], ['2, k, 14', [-0.07962399, -0.6868991, 1.0]], ['2, k, 15', [-0.1034437, -0.754801, 1.0]], ['2, k, 16', [0.06485333, -0.09075831, 1.0]], ['2, k, 17', [0.07361125, -0.3861361, 1.0]], ['2, k, 18', [0.07488409, -0.6746852, 1.0]], ['2, k, 19', [0.08553497, -0.7445239, 1.0]], ['2, k, 20', [-0.01058014, 0.4410568, 1.0]], ['2, k, 21', [-0.3948319, -0.1688058, 1.0]], ['2, k, 22', [-0.3596843, -0.05561747, 1.0]], ['2, k, 23', [0.1960914, -0.1178042, 1.0]], ['2, k, 24', [0.1471959, -0.06035066, 1.0]]]
[['2, k, 0', [-0.01087979, -0.0906451, 1.0]], ['2, k, 1', [-0.01030068, 0.2166206, 1.0]], ['2, k, 2', [-0.009041313, 0.5118369, 1.0]], ['2, k, 3', [0.01491991, 0.6361096, 1.0]], ['2, k, 4', [-0.1714999, 0.405663, 1.0]], ['2, k, 5', [-0.2755403, 0.1619335, 1.0]], ['2, k, 6', [-0.3494574, -0.03348106, 1.0]], ['2, k, 7', [-0.3725851, -0.1017509, 1.0]], ['2, k, 8', [0.1581038, 0.3705716, 1.0]], ['2, k, 9', [0.1949397, 0.1614949, 1.0]], ['2, k, 10', [0.1995356, -0.0265363, 1.0]], ['2, k, 11', [0.1880971, -0.08616008, 1.0]], ['2, k, 12', [-0.08579389, -0.08693334, 1.0]], ['2, k, 13', [-0.08306105, -0.3977441, 1.0]], ['2, k, 14', [-0.07942314, -0.6870028, 1.0]], ['2, k, 15', [-0.0794743, -0.7195211, 1.0]], ['2, k, 16', [0.06480037, -0.09198615, 1.0]], ['2, k, 17', [0.07358655, -0.393896, 1.0]], ['2, k, 18', [0.07482745, -0.6749807, 1.0]], ['2, k, 19', [0.08561271, -0.7445943, 1.0]], ['2, k, 20', [-0.009416472, 0.4396625, 1.0]], ['2, k, 21', [-0.396354, -0.171922, 1.0]], ['2, k, 22', [-0.3628457, -0.06357989, 1.0]], ['2, k, 23', [0.1904587, -0.1342562, 1.0]], ['2, k, 24', [0.1411738, -0.0750767, 1.0]]]
[['2, k, 0', [-0.01075333, -0.09156381, 1.0]], ['2, k, 1', [-0.009468067, 0.2154093, 1.0]], ['2, k, 2', [-0.007313443, 0.5103371, 1.0]], ['2, k, 3', [0.01807339, 0.6343279, 1.0]], ['2, k, 4', [-0.1706017, 0.4050594, 1.0]], ['2, k, 5', [-0.2755509, 0.161955, 1.0]], ['2, k, 6', [-0.3497298, -0.03357052, 1.0]], ['2, k, 7', [-0.3731182, -0.1027116, 1.0]], ['2, k, 8', [0.1596369, 0.3693063, 1.0]], ['2, k, 9', [0.1937668, 0.1573988, 1.0]], ['2, k, 10', [0.1940329, -0.03734916, 1.0]], ['2, k, 11', [0.1832344, -0.09572863, 1.0]], ['2, k, 12', [-0.08571792, -0.08755113, 1.0]], ['2, k, 13', [-0.08296805, -0.3977852, 1.0]], ['2, k, 14', [-0.07969225, -0.6868728, 1.0]], ['2, k, 15', [-0.1035273, -0.7545119, 1.0]], ['2, k, 16', [0.06495174, -0.09333143, 1.0]], ['2, k, 17', [0.07350658, -0.393866, 1.0]], ['2, k, 18', [0.07375585, -0.6745315, 1.0]], ['2, k, 19', [0.08586565, -0.74467, 1.0]], ['2, k, 20', [-0.007923399, 0.4382289, 1.0]], ['2, k, 21', [-0.3966908, -0.1732194, 1.0]], ['2, k, 22', [-0.3624999, -0.06236402, 1.0]], ['2, k, 23', [0.1830358, -0.1476372, 1.0]], ['2, k, 24', [0.1347326, -0.08705124, 1.0]]]
[['2, k, 0', [-0.01070657, -0.09232369, 1.0]], ['2, k, 1', [-0.009089516, 0.2146144, 1.0]], ['2, k, 2', [-0.00670365, 0.5095824, 1.0]], ['2, k, 3', [0.02010929, 0.6335211, 1.0]], ['2, k, 4', [-0.1698164, 0.404644, 1.0]], ['2, k, 5', [-0.2756629, 0.1619667, 1.0]], ['2, k, 6', [-0.3496704, -0.03350914, 1.0]], ['2, k, 7', [-0.3727313, -0.1024142, 1.0]], ['2, k, 8', [0.1603898, 0.368433, 1.0]], ['2, k, 9', [0.1921035, 0.1542556, 1.0]], ['2, k, 10', [0.1900096, -0.04395909, 1.0]], ['2, k, 11', [0.1789667, -0.1046947, 1.0]], ['2, k, 12', [-0.08575365, -0.08819099, 1.0]], ['2, k, 13', [-0.08289213, -0.3977455, 1.0]], ['2, k, 14', [-0.08005857, -0.6867732, 1.0]], ['2, k, 15', [-0.1068429, -0.7536917, 1.0]], ['2, k, 16', [0.06502075, -0.09414753, 1.0]], ['2, k, 17', [0.07340273, -0.3954594, 1.0]], ['2, k, 18', [0.07363647, -0.6744843, 1.0]], ['2, k, 19', [0.08589097, -0.7447984, 1.0]], ['2, k, 20', [-0.007360009, 0.4374584, 1.0]], ['2, k, 21', [-0.3957286, -0.1691943, 1.0]], ['2, k, 22', [-0.3595962, -0.05577093, 1.0]], ['2, k, 23', [0.178887, -0.1562506, 1.0]], ['2, k, 24', [0.1321425, -0.09438557, 1.0]]]
[['2, k, 0', [-0.01065268, -0.09296151, 1.0]], ['2, k, 1', [-0.008763167, 0.2139965, 1.0]], ['2, k, 2', [-0.006152926, 0.5090129, 1.0]], ['2, k, 3', [0.02129977, 0.6329089, 1.0]], ['2, k, 4', [-0.171073, 0.4039166, 1.0]], ['2, k, 5', [-0.2756575, 0.1617903, 1.0]], ['2, k, 6', [-0.3498516, -0.03357649, 1.0]], ['2, k, 7', [-0.367025, -0.08841373, 1.0]], ['2, k, 8', [0.161115, 0.3678753, 1.0]], ['2, k, 9', [0.1915774, 0.1495229, 1.0]], ['2, k, 10', [0.1886039, -0.05140339, 1.0]], ['2, k, 11', [0.1767246, -0.1124766, 1.0]], ['2, k, 12', [-0.08574643, -0.08867452, 1.0]], ['2, k, 13', [-0.08284745, -0.3976455, 1.0]], ['2, k, 14', [-0.07953771, -0.686314, 1.0]], ['2, k, 15', [-0.1076421, -0.7542032, 1.0]], ['2, k, 16', [0.06510226, -0.09507174, 1.0]], ['2, k, 17', [0.07307691, -0.4001879, 1.0]], ['2, k, 18', [0.07342473, -0.674809, 1.0]], ['2, k, 19', [0.08590601, -0.7448149, 1.0]], ['2, k, 20', [-0.006860245, 0.4368737, 1.0]], ['2, k, 21', [-0.3908959, -0.1515105, 1.0]], ['2, k, 22', [-0.3531705, -0.04218464, 1.0]], ['2, k, 23', [0.1740293, -0.1613307, 1.0]], ['2, k, 24', [0.1300337, -0.1043365, 1.0]]]
[['2, k, 0', [-0.01068122, -0.09375735, 1.0]], ['2, k, 1', [-0.008168048, 0.2128933, 1.0]], ['2, k, 2', [-0.004745943, 0.5075538, 1.0]], ['2, k, 3', [0.02433486, 0.6312584, 1.0]], ['2, k, 4', [-0.1678575, 0.4029846, 1.0]], ['2, k, 5', [-0.2755077, 0.1619235, 1.0]], ['2, k, 6', [-0.3513497, -0.03323016, 1.0]], ['2, k, 7', [-0.3651866, -0.08627512, 1.0]], ['2, k, 8', [0.1618213, 0.3671671, 1.0]], ['2, k, 9', [0.1907273, 0.1465187, 1.0]], ['2, k, 10', [0.1873063, -0.05784439, 1.0]], ['2, k, 11', [0.1773702, -0.1186083, 1.0]], ['2, k, 12', [-0.08587238, -0.08916415, 1.0]], ['2, k, 13', [-0.08173227, -0.4002268, 1.0]], ['2, k, 14', [-0.0797438, -0.6858358, 1.0]], ['2, k, 15', [-0.1054749, -0.7554617, 1.0]], ['2, k, 16', [0.06512342, -0.09628918, 1.0]], ['2, k, 17', [0.07285279, -0.3975979, 1.0]], ['2, k, 18', [0.07336412, -0.6753115, 1.0]], ['2, k, 19', [0.08581213, -0.7447543, 1.0]], ['2, k, 20', [-0.005669234, 0.4355037, 1.0]], ['2, k, 21', [-0.3897273, -0.1510618, 1.0]], ['2, k, 22', [-0.3525013, -0.04232489, 1.0]], ['2, k, 23', [0.1773408, -0.1706076, 1.0]], ['2, k, 24', [0.1300638, -0.1089742, 1.0]]]
[['2, k, 0', [-0.0105712, -0.09445709, 1.0]], ['2, k, 1', [-0.007533537, 0.2120256, 1.0]], ['2, k, 2', [-0.003530196, 0.5065576, 1.0]], ['2, k, 3', [0.02671716, 0.6303311, 1.0]], ['2, k, 4', [-0.1691466, 0.4028412, 1.0]], ['2, k, 5', [-0.2752809, 0.1622468, 1.0]], ['2, k, 6', [-0.3514174, -0.03251929, 1.0]], ['2, k, 7', [-0.3648935, -0.08702238, 1.0]], ['2, k, 8', [0.1625006, 0.3659515, 1.0]], ['2, k, 9', [0.1902643, 0.1439959, 1.0]], ['2, k, 10', [0.1877639, -0.06107394, 1.0]], ['2, k, 11', [0.1798561, -0.1233429, 1.0]], ['2, k, 12', [-0.08579823, -0.08954598, 1.0]], ['2, k, 13', [-0.08178359, -0.4002216, 1.0]], ['2, k, 14', [-0.08011404, -0.6859279, 1.0]], ['2, k, 15', [-0.07710814, -0.7184652, 1.0]], ['2, k, 16', [0.06524979, -0.09726167, 1.0]], ['2, k, 17', [0.07316919, -0.3986056, 1.0]], ['2, k, 18', [0.07333463, -0.6753429, 1.0]], ['2, k, 19', [0.08577647, -0.7447508, 1.0]], ['2, k, 20', [-0.004597306, 0.434533, 1.0]], ['2, k, 21', [-0.3909929, -0.1536939, 1.0]], ['2, k, 22', [-0.3515631, -0.0414456, 1.0]], ['2, k, 23', [0.1790876, -0.1751787, 1.0]], ['2, k, 24', [0.1326182, -0.1151072, 1.0]]]
[['2, k, 0', [-0.01041787, -0.09507708, 1.0]], ['2, k, 1', [-0.007033131, 0.2113827, 1.0]], ['2, k, 2', [-0.002735392, 0.5059209, 1.0]], ['2, k, 3', [0.02869931, 0.6296073, 1.0]], ['2, k, 4', [-0.1671264, 0.4024613, 1.0]], ['2, k, 5', [-0.2746446, 0.1632126, 1.0]], ['2, k, 6', [-0.3508484, -0.03111258, 1.0]], ['2, k, 7', [-0.3652041, -0.08433327, 1.0]], ['2, k, 8', [0.1634531, 0.3646341, 1.0]], ['2, k, 9', [0.1903422, 0.1415519, 1.0]], ['2, k, 10', [0.1892896, -0.06495152, 1.0]], ['2, k, 11', [0.1841691, -0.1263714, 1.0]], ['2, k, 12', [-0.08570905, -0.08979352, 1.0]], ['2, k, 13', [-0.08180598, -0.4001598, 1.0]], ['2, k, 14', [-0.07999743, -0.6859497, 1.0]], ['2, k, 15', [-0.07635149, -0.7184874, 1.0]], ['2, k, 16', [0.06546964, -0.09832782, 1.0]], ['2, k, 17', [0.07230386, -0.4029678, 1.0]], ['2, k, 18', [0.07326796, -0.6756649, 1.0]], ['2, k, 19', [0.08603113, -0.7448959, 1.0]], ['2, k, 20', [-0.003868626, 0.433891, 1.0]], ['2, k, 21', [-0.3898006, -0.1474674, 1.0]], ['2, k, 22', [-0.3540794, -0.04434024, 1.0]], ['2, k, 23', [0.183734, -0.1807815, 1.0]], ['2, k, 24', [0.1372701, -0.1113835, 1.0]]]
[['2, k, 0', [-0.01009187, -0.09563675, 1.0]], ['2, k, 1', [-0.0063413, 0.2108143, 1.0]], ['2, k, 2', [-0.001733616, 0.5053906, 1.0]], ['2, k, 3', [0.03004267, 0.6290404, 1.0]], ['2, k, 4', [-0.165357, 0.4019187, 1.0]], ['2, k, 5', [-0.2745761, 0.1647188, 1.0]], ['2, k, 6', [-0.35048, -0.029302, 1.0]], ['2, k, 7', [-0.3634289, -0.08113943, 1.0]], ['2, k, 8', [0.1644544, 0.3647281, 1.0]], ['2, k, 9', [0.190189, 0.1389356, 1.0]], ['2, k, 10', [0.1915182, -0.06914785, 1.0]], ['2, k, 11', [0.1889079, -0.1295628, 1.0]], ['2, k, 12', [-0.08544624, -0.09017534, 1.0]], ['2, k, 13', [-0.08181521, -0.4001334, 1.0]], ['2, k, 14', [-0.08014917, -0.6860421, 1.0]], ['2, k, 15', [-0.107232, -0.7550359, 1.0]], ['2, k, 16', [0.0658901, -0.09901033, 1.0]], ['2, k, 17', [0.07220504, -0.4031845, 1.0]], ['2, k, 18', [0.07339603, -0.6760113, 1.0]], ['2, k, 19', [0.08609913, -0.7449086, 1.0]], ['2, k, 20', [-0.002936292, 0.4333475, 1.0]], ['2, k, 21', [-0.3892203, -0.1472523, 1.0]], ['2, k, 22', [-0.3516916, -0.04029359, 1.0]], ['2, k, 23', [0.1909944, -0.1845522, 1.0]], ['2, k, 24', [0.1409385, -0.1141847, 1.0]]]
[['2, k, 0', [-0.009726238, -0.09636474, 1.0]], ['2, k, 1', [-0.005644826, 0.2102097, 1.0]], ['2, k, 2', [-0.0007886589, 0.5049527, 1.0]], ['2, k, 3', [0.03191248, 0.6282288, 1.0]], ['2, k, 4', [-0.1638755, 0.4013378, 1.0]], ['2, k, 5', [-0.2746974, 0.1648594, 1.0]], ['2, k, 6', [-0.3503856, -0.0289343, 1.0]], ['2, k, 7', [-0.3714814, -0.1003242, 1.0]], ['2, k, 8', [0.1651069, 0.3641564, 1.0]], ['2, k, 9', [0.190238, 0.1374697, 1.0]], ['2, k, 10', [0.1929121, -0.07167684, 1.0]], ['2, k, 11', [0.1929467, -0.1304975, 1.0]], ['2, k, 12', [-0.08514287, -0.09063976, 1.0]], ['2, k, 13', [-0.08171386, -0.4000564, 1.0]], ['2, k, 14', [-0.08052707, -0.6860237, 1.0]], ['2, k, 15', [-0.1079031, -0.7554651, 1.0]], ['2, k, 16', [0.06636379, -0.1000194, 1.0]], ['2, k, 17', [0.07201665, -0.4038485, 1.0]], ['2, k, 18', [0.07232574, -0.6756355, 1.0]], ['2, k, 19', [0.08690237, -0.7448477, 1.0]], ['2, k, 20', [-0.002046056, 0.4328654, 1.0]], ['2, k, 21', [-0.3958301, -0.1667762, 1.0]], ['2, k, 22', [-0.3600996, -0.05734587, 1.0]], ['2, k, 23', [0.1956789, -0.185137, 1.0]], ['2, k, 24', [0.1441923, -0.1200165, 1.0]]]
[['2, k, 0', [-0.009281331, -0.0968857, 1.0]], ['2, k, 1', [-0.005303564, 0.2097259, 1.0]], ['2, k, 2', [-0.0005950212, 0.5044713, 1.0]], ['2, k, 3', [0.03268617, 0.6276948, 1.0]], ['2, k, 4', [-0.1628379, 0.4012122, 1.0]], ['2, k, 5', [-0.2748133, 0.1643461, 1.0]], ['2, k, 6', [-0.3507664, -0.02919582, 1.0]], ['2, k, 7', [-0.3714175, -0.09936465, 1.0]], ['2, k, 8', [0.1656201, 0.3645254, 1.0]], ['2, k, 9', [0.1907123, 0.1361234, 1.0]], ['2, k, 10', [0.195128, -0.07322188, 1.0]], ['2, k, 11', [0.1977503, -0.1322375, 1.0]], ['2, k, 12', [-0.08476987, -0.09098858, 1.0]], ['2, k, 13', [-0.08170687, -0.400028, 1.0]], ['2, k, 14', [-0.08084954, -0.6853073, 1.0]], ['2, k, 15', [-0.1060159, -0.7562751, 1.0]], ['2, k, 16', [0.06681015, -0.1005293, 1.0]], ['2, k, 17', [0.07205004, -0.4037478, 1.0]], ['2, k, 18', [0.07254519, -0.6762076, 1.0]], ['2, k, 19', [0.08667176, -0.744963, 1.0]], ['2, k, 20', [-0.0018135, 0.4323919, 1.0]], ['2, k, 21', [-0.3947251, -0.1673767, 1.0]], ['2, k, 22', [-0.3593275, -0.05684, 1.0]], ['2, k, 23', [0.2026068, -0.1883821, 1.0]], ['2, k, 24', [0.1485479, -0.1293284, 1.0]]]
