[['2, k, 0', [-0.0016432, -0.380836, 1.0]], ['2, k, 1', [-0.00261711, -0.0626114, 1.0]], ['2, k, 2', [-0.00354747, 0.247347, 1.0]], ['2, k, 3', [0.0126207, 0.377531, 1.0]], ['2, k, 4', [-0.160074, 0.118054, 1.0]], ['2, k, 5', [-0.206734, -0.133193, 1.0]], ['2, k, 6', [-0.206712, -0.39295, 1.0]], ['2, k, 7', [-0.202497, -0.430505, 1.0]], ['2, k, 8', [0.177323, 0.104543, 1.0]], ['2, k, 9', [0.212179, -0.161831, 1.0]], ['2, k, 10', [0.198716, -0.392005, 1.0]], ['2, k, 11', [0.18847, -0.453459, 1.0]], ['2, k, 12', [-0.0786408, -0.37185, 1.0]], ['2, k, 13', [-0.134871, -0.715164, 1.0]], ['2, k, 14', [-0.152636, -1.04792, 1.0]], ['2, k, 15', [-0.166626, -1.10645, 1.0]], ['2, k, 16', [0.0754067, -0.378023, 1.0]], ['2, k, 17', [0.116654, -0.702784, 1.0]], ['2, k, 18', [0.133232, -1.02825, 1.0]], ['2, k, 19', [0.149902, -1.09082, 1.0]], ['2, k, 20', [-0.00332163, 0.171038, 1.0]], ['2, k, 21', [-0.198904, -0.495429, 1.0]], ['2, k, 22', [-0.16979, -0.42912, 1.0]], ['2, k, 23', [0.186483, -0.511397, 1.0]], ['2, k, 24', [0.212943, -0.471612, 1.0]]]
[['2, k, 0', [-0.029793, -0.649581, 1.0]], ['2, k, 1', [-0.0303209, -0.365042, 1.0]], ['2, k, 2', [-0.0304241, -0.0819165, 1.0]], ['2, k, 3', [-0.0226841, 0.0464999, 1.0]], ['2, k, 4', [-0.174656, -0.170495, 1.0]], ['2, k, 5', [-0.303573, -0.2151, 1.0]], ['2, k, 6', [-0.372903, -0.266791, 1.0]], ['2, k, 7', [-0.406571, -0.287884, 1.0]], ['2, k, 8', [0.110861, -0.187527, 1.0]], ['2, k, 9', [0.220014, -0.243198, 1.0]], ['2, k, 10', [0.22505, -0.221099, 1.0]], ['2, k, 11', [0.223896, -0.253894, 1.0]], ['2, k, 12', [-0.102777, -0.637804, 1.0]], ['2, k, 13', [-0.188474, -0.839622, 1.0]], ['2, k, 14', [-0.15754, -1.15108, 1.0]], ['2, k, 15', [-0.162667, -1.21391, 1.0]], ['2, k, 16', [0.0440446, -0.6425, 1.0]], ['2, k, 17', [0.0877666, -0.842834, 1.0]], ['2, k, 18', [0.145187, -1.16265, 1.0]], ['2, k, 19', [0.13598, -1.22519, 1.0]], ['2, k, 20', [-0.0304511, -0.152284, 1.0]], ['2, k, 21', [-0.420149, -0.292015, 1.0]], ['2, k, 22', [-0.371435, -0.331075, 1.0]], ['2, k, 23', [0.222381, -0.255413, 1.0]], ['2, k, 24', [0.180523, -0.280467, 1.0]]]
[['2, k, 0', [-0.0292233, -0.628977, 1.0]], ['2, k, 1', [-0.0294182, -0.341426, 1.0]], ['2, k, 2', [-0.0293023, -0.056641, 1.0]], ['2, k, 3', [-0.0209377, 0.0716612, 1.0]], ['2, k, 4', [-0.17317, -0.145199, 1.0]], ['2, k, 5', [-0.303467, -0.196672, 1.0]], ['2, k, 6', [-0.385699, -0.275605, 1.0]], ['2, k, 7', [-0.405086, -0.284995, 1.0]], ['2, k, 8', [0.112665, -0.157763, 1.0]], ['2, k, 9', [0.211444, -0.189732, 1.0]], ['2, k, 10', [0.231807, -0.234026, 1.0]], ['2, k, 11', [0.223515, -0.25109, 1.0]], ['2, k, 12', [-0.101959, -0.617221, 1.0]], ['2, k, 13', [-0.189544, -0.835448, 1.0]], ['2, k, 14', [-0.159921, -1.15346, 1.0]], ['2, k, 15', [-0.164028, -1.21524, 1.0]], ['2, k, 16', [0.0443627, -0.62243, 1.0]], ['2, k, 17', [0.0864486, -0.845735, 1.0]], ['2, k, 18', [0.142838, -1.16447, 1.0]], ['2, k, 19', [0.134659, -1.22604, 1.0]], ['2, k, 20', [-0.0293746, -0.127263, 1.0]], ['2, k, 21', [-0.425869, -0.282429, 1.0]], ['2, k, 22', [-0.371366, -0.337619, 1.0]], ['2, k, 23', [0.227584, -0.250863, 1.0]], ['2, k, 24', [0.183565, -0.275071, 1.0]]]
[['2, k, 0', [-0.0247473, -0.603597, 1.0]], ['2, k, 1', [-0.0250636, -0.311256, 1.0]], ['2, k, 2', [-0.0252664, -0.0231044, 1.0]], ['2, k, 3', [-0.0196588, 0.104949, 1.0]], ['2, k, 4', [-0.173273, -0.116387, 1.0]], ['2, k, 5', [-0.297965, -0.177099, 1.0]], ['2, k, 6', [-0.373697, -0.249049, 1.0]], ['2, k, 7', [-0.404849, -0.284395, 1.0]], ['2, k, 8', [0.114812, -0.12904, 1.0]], ['2, k, 9', [0.212271, -0.160465, 1.0]], ['2, k, 10', [0.226566, -0.221948, 1.0]], ['2, k, 11', [0.222925, -0.251715, 1.0]], ['2, k, 12', [-0.0979507, -0.592802, 1.0]], ['2, k, 13', [-0.188971, -0.822294, 1.0]], ['2, k, 14', [-0.160158, -1.14674, 1.0]], ['2, k, 15', [-0.164207, -1.20777, 1.0]], ['2, k, 16', [0.049206, -0.596679, 1.0]], ['2, k, 17', [0.0899492, -0.835343, 1.0]], ['2, k, 18', [0.142602, -1.16943, 1.0]], ['2, k, 19', [0.134476, -1.23006, 1.0]], ['2, k, 20', [-0.0252437, -0.0944689, 1.0]], ['2, k, 21', [-0.42775, -0.284029, 1.0]], ['2, k, 22', [-0.36718, -0.338981, 1.0]], ['2, k, 23', [0.220723, -0.259, 1.0]], ['2, k, 24', [0.1812, -0.278606, 1.0]]]
[['2, k, 0', [-0.0326001, -0.576567, 1.0]], ['2, k, 1', [-0.0292318, -0.283875, 1.0]], ['2, k, 2', [-0.0261543, 0.00657701, 1.0]], ['2, k, 3', [-0.0173329, 0.136515, 1.0]], ['2, k, 4', [-0.172602, -0.0841031, 1.0]], ['2, k, 5', [-0.29972, -0.166803, 1.0]], ['2, k, 6', [-0.374048, -0.248448, 1.0]], ['2, k, 7', [-0.403953, -0.284741, 1.0]], ['2, k, 8', [0.118642, -0.0972444, 1.0]], ['2, k, 9', [0.209859, -0.155387, 1.0]], ['2, k, 10', [0.226658, -0.221178, 1.0]], ['2, k, 11', [0.225068, -0.255838, 1.0]], ['2, k, 12', [-0.106261, -0.562706, 1.0]], ['2, k, 13', [-0.181741, -0.815415, 1.0]], ['2, k, 14', [-0.155216, -1.14513, 1.0]], ['2, k, 15', [-0.15925, -1.20496, 1.0]], ['2, k, 16', [0.0420282, -0.573264, 1.0]], ['2, k, 17', [0.102542, -0.821229, 1.0]], ['2, k, 18', [0.149223, -1.15917, 1.0]], ['2, k, 19', [0.141091, -1.21869, 1.0]], ['2, k, 20', [-0.0269642, -0.0655155, 1.0]], ['2, k, 21', [-0.432923, -0.292783, 1.0]], ['2, k, 22', [-0.361028, -0.335083, 1.0]], ['2, k, 23', [0.22909, -0.260715, 1.0]], ['2, k, 24', [0.182636, -0.278291, 1.0]]]
[['2, k, 0', [-0.0290424, -0.553954, 1.0]], ['2, k, 1', [-0.0252097, -0.253852, 1.0]], ['2, k, 2', [-0.0216332, 0.040272, 1.0]], ['2, k, 3', [-0.015334, 0.167461, 1.0]], ['2, k, 4', [-0.172491, -0.0623825, 1.0]], ['2, k, 5', [-0.296431, -0.146417, 1.0]], ['2, k, 6', [-0.371827, -0.248504, 1.0]], ['2, k, 7', [-0.391292, -0.262349, 1.0]], ['2, k, 8', [0.123334, -0.0700342, 1.0]], ['2, k, 9', [0.211571, -0.146967, 1.0]], ['2, k, 10', [0.226064, -0.223028, 1.0]], ['2, k, 11', [0.224631, -0.262647, 1.0]], ['2, k, 12', [-0.103603, -0.544354, 1.0]], ['2, k, 13', [-0.181469, -0.800235, 1.0]], ['2, k, 14', [-0.157877, -1.13776, 1.0]], ['2, k, 15', [-0.161186, -1.19721, 1.0]], ['2, k, 16', [0.0464676, -0.546893, 1.0]], ['2, k, 17', [0.0980537, -0.80625, 1.0]], ['2, k, 18', [0.141769, -1.14645, 1.0]], ['2, k, 19', [0.134423, -1.20571, 1.0]], ['2, k, 20', [-0.0225263, -0.0323207, 1.0]], ['2, k, 21', [-0.407458, -0.291907, 1.0]], ['2, k, 22', [-0.360148, -0.307808, 1.0]], ['2, k, 23', [0.236351, -0.268478, 1.0]], ['2, k, 24', [0.181014, -0.281665, 1.0]]]
[['2, k, 0', [-0.0281247, -0.53493, 1.0]], ['2, k, 1', [-0.0241534, -0.229839, 1.0]], ['2, k, 2', [-0.0201551, 0.0705751, 1.0]], ['2, k, 3', [-0.0136469, 0.200963, 1.0]], ['2, k, 4', [-0.172784, -0.0397722, 1.0]], ['2, k, 5', [-0.294279, -0.137997, 1.0]], ['2, k, 6', [-0.36762, -0.242037, 1.0]], ['2, k, 7', [-0.398828, -0.280387, 1.0]], ['2, k, 8', [0.12491, -0.0594679, 1.0]], ['2, k, 9', [0.213456, -0.135959, 1.0]], ['2, k, 10', [0.225136, -0.224244, 1.0]], ['2, k, 11', [0.224913, -0.268328, 1.0]], ['2, k, 12', [-0.101996, -0.523925, 1.0]], ['2, k, 13', [-0.177042, -0.785609, 1.0]], ['2, k, 14', [-0.157657, -1.12795, 1.0]], ['2, k, 15', [-0.162046, -1.18708, 1.0]], ['2, k, 16', [0.0466757, -0.52999, 1.0]], ['2, k, 17', [0.101568, -0.795581, 1.0]], ['2, k, 18', [0.137614, -1.1387, 1.0]], ['2, k, 19', [0.129247, -1.19766, 1.0]], ['2, k, 20', [-0.021176, -0.00379358, 1.0]], ['2, k, 21', [-0.425382, -0.298713, 1.0]], ['2, k, 22', [-0.35141, -0.330979, 1.0]], ['2, k, 23', [0.225219, -0.293011, 1.0]], ['2, k, 24', [0.173674, -0.289739, 1.0]]]
[['2, k, 0', [-0.0287541, -0.508447, 1.0]], ['2, k, 1', [-0.0232234, -0.20243, 1.0]], ['2, k, 2', [-0.0176566, 0.0977592, 1.0]], ['2, k, 3', [-0.0115632, 0.224823, 1.0]], ['2, k, 4', [-0.172039, -0.0100648, 1.0]], ['2, k, 5', [-0.295296, -0.129755, 1.0]], ['2, k, 6', [-0.367774, -0.241573, 1.0]], ['2, k, 7', [-0.39719, -0.289945, 1.0]], ['2, k, 8', [0.131821, -0.0135147, 1.0]], ['2, k, 9', [0.215559, -0.115671, 1.0]], ['2, k, 10', [0.226182, -0.22838, 1.0]], ['2, k, 11', [0.22612, -0.275182, 1.0]], ['2, k, 12', [-0.101797, -0.496908, 1.0]], ['2, k, 13', [-0.171053, -0.769399, 1.0]], ['2, k, 14', [-0.156785, -1.11649, 1.0]], ['2, k, 15', [-0.159562, -1.17531, 1.0]], ['2, k, 16', [0.0451883, -0.504729, 1.0]], ['2, k, 17', [0.10865, -0.78084, 1.0]], ['2, k, 18', [0.136424, -1.12986, 1.0]], ['2, k, 19', [0.1297, -1.18849, 1.0]], ['2, k, 20', [-0.0190552, 0.0236428, 1.0]], ['2, k, 21', [-0.419493, -0.301073, 1.0]], ['2, k, 22', [-0.352176, -0.337208, 1.0]], ['2, k, 23', [0.224504, -0.305274, 1.0]], ['2, k, 24', [0.180236, -0.294341, 1.0]]]
[['2, k, 0', [-0.0264496, -0.479393, 1.0]], ['2, k, 1', [-0.0205692, -0.1747, 1.0]], ['2, k, 2', [-0.0146114, 0.124741, 1.0]], ['2, k, 3', [-0.00944224, 0.254745, 1.0]], ['2, k, 4', [-0.171787, 0.0142257, 1.0]], ['2, k, 5', [-0.293088, -0.119011, 1.0]], ['2, k, 6', [-0.363273, -0.238572, 1.0]], ['2, k, 7', [-0.393137, -0.292739, 1.0]], ['2, k, 8', [0.135931, 0.0114162, 1.0]], ['2, k, 9', [0.212537, -0.111261, 1.0]], ['2, k, 10', [0.227294, -0.231521, 1.0]], ['2, k, 11', [0.22687, -0.287663, 1.0]], ['2, k, 12', [-0.0973338, -0.470073, 1.0]], ['2, k, 13', [-0.16663, -0.754389, 1.0]], ['2, k, 14', [-0.156909, -1.10759, 1.0]], ['2, k, 15', [-0.160446, -1.16588, 1.0]], ['2, k, 16', [0.0451876, -0.473982, 1.0]], ['2, k, 17', [0.112327, -0.75913, 1.0]], ['2, k, 18', [0.135612, -1.11504, 1.0]], ['2, k, 19', [0.12814, -1.17319, 1.0]], ['2, k, 20', [-0.016115, 0.0507288, 1.0]], ['2, k, 21', [-0.418816, -0.311851, 1.0]], ['2, k, 22', [-0.345227, -0.337643, 1.0]], ['2, k, 23', [0.233348, -0.313813, 1.0]], ['2, k, 24', [0.170308, -0.311157, 1.0]]]
[['2, k, 0', [-0.0365684, -0.460567, 1.0]], ['2, k, 1', [-0.0259234, -0.15236, 1.0]], ['2, k, 2', [-0.0149485, 0.150689, 1.0]], ['2, k, 3', [-0.00826226, 0.280723, 1.0]], ['2, k, 4', [-0.172703, 0.0329342, 1.0]], ['2, k, 5', [-0.292121, -0.112249, 1.0]], ['2, k, 6', [-0.363204, -0.244197, 1.0]], ['2, k, 7', [-0.389414, -0.305428, 1.0]], ['2, k, 8', [0.137434, 0.0195226, 1.0]], ['2, k, 9', [0.213125, -0.110937, 1.0]], ['2, k, 10', [0.228978, -0.243234, 1.0]], ['2, k, 11', [0.226757, -0.302114, 1.0]], ['2, k, 12', [-0.10674, -0.447931, 1.0]], ['2, k, 13', [-0.156591, -0.740633, 1.0]], ['2, k, 14', [-0.153714, -1.10071, 1.0]], ['2, k, 15', [-0.175662, -1.14336, 1.0]], ['2, k, 16', [0.0348127, -0.458919, 1.0]], ['2, k, 17', [0.119129, -0.743743, 1.0]], ['2, k, 18', [0.139089, -1.10266, 1.0]], ['2, k, 19', [0.129929, -1.16056, 1.0]], ['2, k, 20', [-0.0177526, 0.0758148, 1.0]], ['2, k, 21', [-0.408007, -0.322588, 1.0]], ['2, k, 22', [-0.344125, -0.347855, 1.0]], ['2, k, 23', [0.239121, -0.326112, 1.0]], ['2, k, 24', [0.167407, -0.331526, 1.0]]]
[['2, k, 0', [-0.0412222, -0.44491, 1.0]], ['2, k, 1', [-0.0282186, -0.133433, 1.0]], ['2, k, 2', [-0.0148264, 0.172103, 1.0]], ['2, k, 3', [-0.00647627, 0.302929, 1.0]], ['2, k, 4', [-0.172586, 0.0577803, 1.0]], ['2, k, 5', [-0.290202, -0.102679, 1.0]], ['2, k, 6', [-0.3616, -0.251712, 1.0]], ['2, k, 7', [-0.385038, -0.310755, 1.0]], ['2, k, 8', [0.145259, 0.0561558, 1.0]], ['2, k, 9', [0.215775, -0.10798, 1.0]], ['2, k, 10', [0.230221, -0.25569, 1.0]], ['2, k, 11', [0.228295, -0.3136, 1.0]], ['2, k, 12', [-0.109973, -0.432221, 1.0]], ['2, k, 13', [-0.151797, -0.730134, 1.0]], ['2, k, 14', [-0.155189, -1.09291, 1.0]], ['2, k, 15', [-0.158714, -1.15056, 1.0]], ['2, k, 16', [0.0287976, -0.444046, 1.0]], ['2, k, 17', [0.122495, -0.731433, 1.0]], ['2, k, 18', [0.140387, -1.09365, 1.0]], ['2, k, 19', [0.13289, -1.15127, 1.0]], ['2, k, 20', [-0.0182163, 0.0966985, 1.0]], ['2, k, 21', [-0.40838, -0.328171, 1.0]], ['2, k, 22', [-0.341988, -0.35478, 1.0]], ['2, k, 23', [0.226902, -0.351158, 1.0]], ['2, k, 24', [0.169252, -0.336524, 1.0]]]
[['2, k, 0', [-0.0336759, -0.423976, 1.0]], ['2, k, 1', [-0.0240376, -0.11549, 1.0]], ['2, k, 2', [-0.012304, 0.190514, 1.0]], ['2, k, 3', [-0.00601793, 0.322197, 1.0]], ['2, k, 4', [-0.173789, 0.0699978, 1.0]], ['2, k, 5', [-0.28753, -0.0950921, 1.0]], ['2, k, 6', [-0.359379, -0.26122, 1.0]], ['2, k, 7', [-0.382016, -0.318139, 1.0]], ['2, k, 8', [0.147573, 0.0636289, 1.0]], ['2, k, 9', [0.218617, -0.102405, 1.0]], ['2, k, 10', [0.229892, -0.267264, 1.0]], ['2, k, 11', [0.230652, -0.323575, 1.0]], ['2, k, 12', [-0.0999599, -0.411095, 1.0]], ['2, k, 13', [-0.150647, -0.717371, 1.0]], ['2, k, 14', [-0.156213, -1.0823, 1.0]], ['2, k, 15', [-0.160337, -1.13796, 1.0]], ['2, k, 16', [0.0336834, -0.423879, 1.0]], ['2, k, 17', [0.121763, -0.721866, 1.0]], ['2, k, 18', [0.137602, -1.08751, 1.0]], ['2, k, 19', [0.12955, -1.1431, 1.0]], ['2, k, 20', [-0.0154085, 0.114233, 1.0]], ['2, k, 21', [-0.404762, -0.342042, 1.0]], ['2, k, 22', [-0.339415, -0.362165, 1.0]], ['2, k, 23', [0.232091, -0.364668, 1.0]], ['2, k, 24', [0.171973, -0.347102, 1.0]]]
[['2, k, 0', [-0.0156267, -0.403116, 1.0]], ['2, k, 1', [-0.017187, -0.0931928, 1.0]], ['2, k, 2', [-0.0149525, 0.210652, 1.0]], ['2, k, 3', [-0.00652514, 0.337913, 1.0]], ['2, k, 4', [-0.172371, 0.0822653, 1.0]], ['2, k, 5', [-0.286476, -0.0898192, 1.0]], ['2, k, 6', [-0.357505, -0.266391, 1.0]], ['2, k, 7', [-0.37772, -0.326125, 1.0]], ['2, k, 8', [0.154675, 0.079356, 1.0]], ['2, k, 9', [0.220016, -0.103841, 1.0]], ['2, k, 10', [0.23088, -0.257566, 1.0]], ['2, k, 11', [0.234719, -0.329627, 1.0]], ['2, k, 12', [-0.0917412, -0.397213, 1.0]], ['2, k, 13', [-0.134467, -0.735585, 1.0]], ['2, k, 14', [-0.146495, -1.07471, 1.0]], ['2, k, 15', [-0.183584, -1.14756, 1.0]], ['2, k, 16', [0.0641122, -0.394599, 1.0]], ['2, k, 17', [0.105284, -0.725218, 1.0]], ['2, k, 18', [0.12145, -1.06638, 1.0]], ['2, k, 19', [0.113765, -1.12119, 1.0]], ['2, k, 20', [-0.0158017, 0.134738, 1.0]], ['2, k, 21', [-0.395559, -0.356354, 1.0]], ['2, k, 22', [-0.335251, -0.36481, 1.0]], ['2, k, 23', [0.250389, -0.370509, 1.0]], ['2, k, 24', [0.169319, -0.352059, 1.0]]]
[['2, k, 0', [-0.0140681, -0.398231, 1.0]], ['2, k, 1', [-0.0158298, -0.084624, 1.0]], ['2, k, 2', [-0.0158245, 0.22216, 1.0]], ['2, k, 3', [-0.00669351, 0.352276, 1.0]], ['2, k, 4', [-0.172133, 0.094952, 1.0]], ['2, k, 5', [-0.280642, -0.0825211, 1.0]], ['2, k, 6', [-0.351039, -0.271714, 1.0]], ['2, k, 7', [-0.372033, -0.333142, 1.0]], ['2, k, 8', [0.158344, 0.0894065, 1.0]], ['2, k, 9', [0.219892, -0.100404, 1.0]], ['2, k, 10', [0.233745, -0.272297, 1.0]], ['2, k, 11', [0.236414, -0.34515, 1.0]], ['2, k, 12', [-0.0896994, -0.390653, 1.0]], ['2, k, 13', [-0.134465, -0.735575, 1.0]], ['2, k, 14', [-0.146581, -1.07527, 1.0]], ['2, k, 15', [-0.183586, -1.14765, 1.0]], ['2, k, 16', [0.0643214, -0.392303, 1.0]], ['2, k, 17', [0.105352, -0.724293, 1.0]], ['2, k, 18', [0.122632, -1.06648, 1.0]], ['2, k, 19', [0.151708, -1.14436, 1.0]], ['2, k, 20', [-0.0159464, 0.14628, 1.0]], ['2, k, 21', [-0.383548, -0.370019, 1.0]], ['2, k, 22', [-0.325983, -0.360868, 1.0]], ['2, k, 23', [0.253788, -0.390157, 1.0]], ['2, k, 24', [0.174465, -0.358245, 1.0]]]
[['2, k, 0', [-0.0108964, -0.391276, 1.0]], ['2, k, 1', [-0.014313, -0.0763552, 1.0]], ['2, k, 2', [-0.0166353, 0.232182, 1.0]], ['2, k, 3', [-0.00645463, 0.363738, 1.0]], ['2, k, 4', [-0.171582, 0.104556, 1.0]], ['2, k, 5', [-0.276957, -0.0791311, 1.0]], ['2, k, 6', [-0.349086, -0.287414, 1.0]], ['2, k, 7', [-0.364621, -0.348406, 1.0]], ['2, k, 8', [0.162814, 0.102109, 1.0]], ['2, k, 9', [0.220777, -0.0960051, 1.0]], ['2, k, 10', [0.235598, -0.287255, 1.0]], ['2, k, 11', [0.237515, -0.361665, 1.0]], ['2, k, 12', [-0.0865355, -0.384126, 1.0]], ['2, k, 13', [-0.134309, -0.731528, 1.0]], ['2, k, 14', [-0.146761, -1.0747, 1.0]], ['2, k, 15', [-0.183608, -1.14572, 1.0]], ['2, k, 16', [0.0662459, -0.386226, 1.0]], ['2, k, 17', [0.105918, -0.721104, 1.0]], ['2, k, 18', [0.123924, -1.06592, 1.0]], ['2, k, 19', [0.156179, -1.14079, 1.0]], ['2, k, 20', [-0.0160939, 0.155908, 1.0]], ['2, k, 21', [-0.378065, -0.388539, 1.0]], ['2, k, 22', [-0.319836, -0.376324, 1.0]], ['2, k, 23', [0.256276, -0.411959, 1.0]], ['2, k, 24', [0.174295, -0.382064, 1.0]]]
[['2, k, 0', [-0.00876245, -0.386042, 1.0]], ['2, k, 1', [-0.0126938, -0.0704335, 1.0]], ['2, k, 2', [-0.015757, 0.238362, 1.0]], ['2, k, 3', [-0.00720583, 0.370232, 1.0]], ['2, k, 4', [-0.170956, 0.110464, 1.0]], ['2, k, 5', [-0.273973, -0.080371, 1.0]], ['2, k, 6', [-0.344104, -0.298134, 1.0]], ['2, k, 7', [-0.358514, -0.361091, 1.0]], ['2, k, 8', [0.164122, 0.10583, 1.0]], ['2, k, 9', [0.222453, -0.0968343, 1.0]], ['2, k, 10', [0.239593, -0.303683, 1.0]], ['2, k, 11', [0.240559, -0.37929, 1.0]], ['2, k, 12', [-0.0842308, -0.378696, 1.0]], ['2, k, 13', [-0.134034, -0.730393, 1.0]], ['2, k, 14', [-0.146271, -1.07409, 1.0]], ['2, k, 15', [-0.182922, -1.14449, 1.0]], ['2, k, 16', [0.0677113, -0.38145, 1.0]], ['2, k, 17', [0.106649, -0.718241, 1.0]], ['2, k, 18', [0.1251, -1.06436, 1.0]], ['2, k, 19', [0.157257, -1.13824, 1.0]], ['2, k, 20', [-0.0150311, 0.162114, 1.0]], ['2, k, 21', [-0.370712, -0.401792, 1.0]], ['2, k, 22', [-0.312621, -0.387064, 1.0]], ['2, k, 23', [0.257892, -0.431128, 1.0]], ['2, k, 24', [0.175172, -0.391356, 1.0]]]
[['2, k, 0', [-0.00745921, -0.382809, 1.0]], ['2, k, 1', [-0.0118647, -0.0661893, 1.0]], ['2, k, 2', [-0.0155505, 0.243855, 1.0]], ['2, k, 3', [-0.00781433, 0.375641, 1.0]], ['2, k, 4', [-0.170411, 0.113982, 1.0]], ['2, k, 5', [-0.271378, -0.0860192, 1.0]], ['2, k, 6', [-0.339162, -0.310296, 1.0]], ['2, k, 7', [-0.350863, -0.374137, 1.0]], ['2, k, 8', [0.166124, 0.110338, 1.0]], ['2, k, 9', [0.222238, -0.0960171, 1.0]], ['2, k, 10', [0.241923, -0.328915, 1.0]], ['2, k, 11', [0.244912, -0.398958, 1.0]], ['2, k, 12', [-0.0828916, -0.375633, 1.0]], ['2, k, 13', [-0.131725, -0.72646, 1.0]], ['2, k, 14', [-0.146076, -1.07374, 1.0]], ['2, k, 15', [-0.182371, -1.14383, 1.0]], ['2, k, 16', [0.0687087, -0.378131, 1.0]], ['2, k, 17', [0.107819, -0.715175, 1.0]], ['2, k, 18', [0.126181, -1.06204, 1.0]], ['2, k, 19', [0.150536, -1.14076, 1.0]], ['2, k, 20', [-0.0146543, 0.16731, 1.0]], ['2, k, 21', [-0.361779, -0.421952, 1.0]], ['2, k, 22', [-0.307582, -0.394529, 1.0]], ['2, k, 23', [0.258841, -0.452137, 1.0]], ['2, k, 24', [0.180981, -0.401923, 1.0]]]
[['2, k, 0', [-0.00758031, -0.381194, 1.0]], ['2, k, 1', [-0.0115043, -0.0631487, 1.0]], ['2, k, 2', [-0.0146617, 0.248081, 1.0]], ['2, k, 3', [-0.00864189, 0.379547, 1.0]], ['2, k, 4', [-0.170034, 0.11512, 1.0]], ['2, k, 5', [-0.264441, -0.0900762, 1.0]], ['2, k, 6', [-0.331853, -0.317701, 1.0]], ['2, k, 7', [-0.345471, -0.383399, 1.0]], ['2, k, 8', [0.167321, 0.112362, 1.0]], ['2, k, 9', [0.223069, -0.105023, 1.0]], ['2, k, 10', [0.245253, -0.340784, 1.0]], ['2, k, 11', [0.248453, -0.410988, 1.0]], ['2, k, 12', [-0.0828772, -0.373963, 1.0]], ['2, k, 13', [-0.130943, -0.721829, 1.0]], ['2, k, 14', [-0.14648, -1.07288, 1.0]], ['2, k, 15', [-0.181522, -1.1424, 1.0]], ['2, k, 16', [0.068363, -0.376574, 1.0]], ['2, k, 17', [0.108127, -0.714242, 1.0]], ['2, k, 18', [0.126624, -1.06166, 1.0]], ['2, k, 19', [0.15185, -1.1388, 1.0]], ['2, k, 20', [-0.0139044, 0.171322, 1.0]], ['2, k, 21', [-0.354491, -0.431897, 1.0]], ['2, k, 22', [-0.302788, -0.396389, 1.0]], ['2, k, 23', [0.264568, -0.468223, 1.0]], ['2, k, 24', [0.186061, -0.41015, 1.0]]]
[['2, k, 0', [-0.00779871, -0.379855, 1.0]], ['2, k, 1', [-0.0117139, -0.060848, 1.0]], ['2, k, 2', [-0.0150149, 0.251447, 1.0]], ['2, k, 3', [-0.00870333, 0.382413, 1.0]], ['2, k, 4', [-0.170309, 0.116448, 1.0]], ['2, k, 5', [-0.257464, -0.0930737, 1.0]], ['2, k, 6', [-0.327394, -0.325548, 1.0]], ['2, k, 7', [-0.338661, -0.391664, 1.0]], ['2, k, 8', [0.168309, 0.113844, 1.0]], ['2, k, 9', [0.225577, -0.11124, 1.0]], ['2, k, 10', [0.248661, -0.356994, 1.0]], ['2, k, 11', [0.253525, -0.425778, 1.0]], ['2, k, 12', [-0.0829252, -0.372347, 1.0]], ['2, k, 13', [-0.130267, -0.719, 1.0]], ['2, k, 14', [-0.147376, -1.07209, 1.0]], ['2, k, 15', [-0.180058, -1.14122, 1.0]], ['2, k, 16', [0.0679504, -0.375463, 1.0]], ['2, k, 17', [0.108647, -0.713933, 1.0]], ['2, k, 18', [0.126837, -1.05856, 1.0]], ['2, k, 19', [0.149329, -1.13672, 1.0]], ['2, k, 20', [-0.0142172, 0.174445, 1.0]], ['2, k, 21', [-0.349132, -0.441639, 1.0]], ['2, k, 22', [-0.294464, -0.406496, 1.0]], ['2, k, 23', [0.270068, -0.484969, 1.0]], ['2, k, 24', [0.189453, -0.424771, 1.0]]]
