[['2, k, 0', [-0.340978, -0.263708, 1.0]], ['2, k, 1', [-0.346554, 0.0665629, 1.0]], ['2, k, 2', [-0.349745, 0.387352, 1.0]], ['2, k, 3', [-0.365952, 0.5479, 1.0]], ['2, k, 4', [-0.551167, 0.288576, 1.0]], ['2, k, 5', [-0.595984, -0.012016, 1.0]], ['2, k, 6', [-0.632688, -0.264634, 1.0]], ['2, k, 7', [-0.623134, -0.310138, 1.0]], ['2, k, 8', [-0.166746, 0.279703, 1.0]], ['2, k, 9', [-0.093923, -0.0137255, 1.0]], ['2, k, 10', [-0.0792408, -0.268663, 1.0]], ['2, k, 11', [-0.0796408, -0.330388, 1.0]], ['2, k, 12', [-0.423416, -0.257396, 1.0]], ['2, k, 13', [-0.415824, -0.646007, 1.0]], ['2, k, 14', [-0.414584, -1.04289, 1.0]], ['2, k, 15', [-0.429199, -1.09375, 1.0]], ['2, k, 16', [-0.247887, -0.261841, 1.0]], ['2, k, 17', [-0.225605, -0.688887, 1.0]], ['2, k, 18', [-0.185345, -1.03833, 1.0]], ['2, k, 19', [-0.182129, -1.0957, 1.0]], ['2, k, 20', [-0.349353, 0.308527, 1.0]], ['2, k, 21', [-0.623, -0.371948, 1.0]], ['2, k, 22', [-0.55821, -0.341762, 1.0]], ['2, k, 23', [-0.0757964, -0.394066, 1.0]], ['2, k, 24', [-0.138496, -0.362331, 1.0]]]
[['2, k, 0', [-0.36294, -0.191483, 1.0]], ['2, k, 1', [-0.36835, 0.119269, 1.0]], ['2, k, 2', [-0.371795, 0.418778, 1.0]], ['2, k, 3', [-0.38367, 0.57574, 1.0]], ['2, k, 4', [-0.540834, 0.435298, 1.0]], ['2, k, 5', [-0.616455, 0.664425, 1.0]], ['2, k, 6', [-0.611707, 0.894016, 1.0]], ['2, k, 7', [-0.606449, 0.96043, 1.0]], ['2, k, 8', [-0.20234, 0.37944, 1.0]], ['2, k, 9', [-0.102643, 0.637741, 1.0]], ['2, k, 10', [-0.0636123, 0.866252, 1.0]], ['2, k, 11', [-0.0607039, 0.921628, 1.0]], ['2, k, 12', [-0.442634, -0.187967, 1.0]], ['2, k, 13', [-0.422738, -0.635675, 1.0]], ['2, k, 14', [-0.412481, -1.0319, 1.0]], ['2, k, 15', [-0.431294, -1.09312, 1.0]], ['2, k, 16', [-0.271529, -0.188405, 1.0]], ['2, k, 17', [-0.236083, -0.653253, 1.0]], ['2, k, 18', [-0.184589, -1.03881, 1.0]], ['2, k, 19', [-0.183252, -1.09863, 1.0]], ['2, k, 20', [-0.371285, 0.345652, 1.0]], ['2, k, 21', [-0.577458, 1.03583, 1.0]], ['2, k, 22', [-0.682025, 0.993046, 1.0]], ['2, k, 23', [-0.0652264, 0.998494, 1.0]], ['2, k, 24', [-0.146542, 0.952664, 1.0]]]
[['2, k, 0', [-0.362404, -0.190328, 1.0]], ['2, k, 1', [-0.367195, 0.118765, 1.0]], ['2, k, 2', [-0.367928, 0.414835, 1.0]], ['2, k, 3', [-0.383617, 0.57654, 1.0]], ['2, k, 4', [-0.540845, 0.435975, 1.0]], ['2, k, 5', [-0.615337, 0.668491, 1.0]], ['2, k, 6', [-0.609923, 0.915985, 1.0]], ['2, k, 7', [-0.601973, 0.972194, 1.0]], ['2, k, 8', [-0.20237, 0.38066, 1.0]], ['2, k, 9', [-0.103313, 0.638451, 1.0]], ['2, k, 10', [-0.0629436, 0.894539, 1.0]], ['2, k, 11', [-0.061971, 0.947542, 1.0]], ['2, k, 12', [-0.441916, -0.187128, 1.0]], ['2, k, 13', [-0.422707, -0.635761, 1.0]], ['2, k, 14', [-0.412343, -1.03222, 1.0]], ['2, k, 15', [-0.431457, -1.09344, 1.0]], ['2, k, 16', [-0.27124, -0.187026, 1.0]], ['2, k, 17', [-0.236086, -0.653093, 1.0]], ['2, k, 18', [-0.184345, -1.03892, 1.0]], ['2, k, 19', [-0.183286, -1.09863, 1.0]], ['2, k, 20', [-0.368229, 0.34271, 1.0]], ['2, k, 21', [-0.573702, 1.02502, 1.0]], ['2, k, 22', [-0.681155, 0.995906, 1.0]], ['2, k, 23', [-0.0738582, 1.00532, 1.0]], ['2, k, 24', [-0.143014, 0.961171, 1.0]]]
[['2, k, 0', [-0.361906, -0.188692, 1.0]], ['2, k, 1', [-0.366346, 0.118756, 1.0]], ['2, k, 2', [-0.366441, 0.413892, 1.0]], ['2, k, 3', [-0.383389, 0.577589, 1.0]], ['2, k, 4', [-0.540695, 0.436798, 1.0]], ['2, k, 5', [-0.614515, 0.671811, 1.0]], ['2, k, 6', [-0.61014, 0.918956, 1.0]], ['2, k, 7', [-0.603583, 0.973758, 1.0]], ['2, k, 8', [-0.202301, 0.381916, 1.0]], ['2, k, 9', [-0.103551, 0.639271, 1.0]], ['2, k, 10', [-0.0621835, 0.868275, 1.0]], ['2, k, 11', [-0.0597966, 0.92456, 1.0]], ['2, k, 12', [-0.441707, -0.185805, 1.0]], ['2, k, 13', [-0.422763, -0.635632, 1.0]], ['2, k, 14', [-0.41223, -1.03209, 1.0]], ['2, k, 15', [-0.431494, -1.09337, 1.0]], ['2, k, 16', [-0.270447, -0.185239, 1.0]], ['2, k, 17', [-0.236189, -0.652885, 1.0]], ['2, k, 18', [-0.184294, -1.03904, 1.0]], ['2, k, 19', [-0.183092, -1.09879, 1.0]], ['2, k, 20', [-0.366882, 0.341935, 1.0]], ['2, k, 21', [-0.581648, 1.03811, 1.0]], ['2, k, 22', [-0.689442, 1.00257, 1.0]], ['2, k, 23', [-0.0836517, 1.0068, 1.0]], ['2, k, 24', [-0.14879, 0.961069, 1.0]]]
[['2, k, 0', [-0.362996, -0.18644, 1.0]], ['2, k, 1', [-0.366557, 0.12123, 1.0]], ['2, k, 2', [-0.366158, 0.418315, 1.0]], ['2, k, 3', [-0.383123, 0.579208, 1.0]], ['2, k, 4', [-0.541134, 0.447533, 1.0]], ['2, k, 5', [-0.613697, 0.674685, 1.0]], ['2, k, 6', [-0.609136, 0.922582, 1.0]], ['2, k, 7', [-0.601642, 0.976879, 1.0]], ['2, k, 8', [-0.202126, 0.383445, 1.0]], ['2, k, 9', [-0.104001, 0.640816, 1.0]], ['2, k, 10', [-0.0602874, 0.900423, 1.0]], ['2, k, 11', [-0.0627561, 0.953944, 1.0]], ['2, k, 12', [-0.442733, -0.183516, 1.0]], ['2, k, 13', [-0.422942, -0.635509, 1.0]], ['2, k, 14', [-0.412266, -1.03205, 1.0]], ['2, k, 15', [-0.430893, -1.09374, 1.0]], ['2, k, 16', [-0.271573, -0.183214, 1.0]], ['2, k, 17', [-0.23623, -0.652802, 1.0]], ['2, k, 18', [-0.184278, -1.03902, 1.0]], ['2, k, 19', [-0.183127, -1.09886, 1.0]], ['2, k, 20', [-0.366735, 0.345553, 1.0]], ['2, k, 21', [-0.578589, 1.03613, 1.0]], ['2, k, 22', [-0.680589, 1.00032, 1.0]], ['2, k, 23', [-0.0804937, 1.01025, 1.0]], ['2, k, 24', [-0.149573, 0.966124, 1.0]]]
[['2, k, 0', [-0.361725, -0.181995, 1.0]], ['2, k, 1', [-0.366966, 0.123213, 1.0]], ['2, k, 2', [-0.368398, 0.420359, 1.0]], ['2, k, 3', [-0.382992, 0.580511, 1.0]], ['2, k, 4', [-0.540868, 0.451131, 1.0]], ['2, k, 5', [-0.613096, 0.675955, 1.0]], ['2, k, 6', [-0.607958, 0.924237, 1.0]], ['2, k, 7', [-0.601053, 0.979566, 1.0]], ['2, k, 8', [-0.202068, 0.384337, 1.0]], ['2, k, 9', [-0.104377, 0.642339, 1.0]], ['2, k, 10', [-0.0600948, 0.901813, 1.0]], ['2, k, 11', [-0.0604522, 0.955597, 1.0]], ['2, k, 12', [-0.443121, -0.180413, 1.0]], ['2, k, 13', [-0.422951, -0.635615, 1.0]], ['2, k, 14', [-0.412284, -1.03215, 1.0]], ['2, k, 15', [-0.431082, -1.09389, 1.0]], ['2, k, 16', [-0.268068, -0.177248, 1.0]], ['2, k, 17', [-0.236572, -0.648142, 1.0]], ['2, k, 18', [-0.184307, -1.03991, 1.0]], ['2, k, 19', [-0.183057, -1.09924, 1.0]], ['2, k, 20', [-0.368264, 0.347343, 1.0]], ['2, k, 21', [-0.581546, 1.04137, 1.0]], ['2, k, 22', [-0.68327, 1.0025, 1.0]], ['2, k, 23', [-0.0755171, 1.00948, 1.0]], ['2, k, 24', [-0.144211, 0.965056, 1.0]]]
[['2, k, 0', [-0.361713, -0.17956, 1.0]], ['2, k, 1', [-0.367198, 0.124543, 1.0]], ['2, k, 2', [-0.369129, 0.421163, 1.0]], ['2, k, 3', [-0.382894, 0.581028, 1.0]], ['2, k, 4', [-0.541382, 0.455313, 1.0]], ['2, k, 5', [-0.611772, 0.678151, 1.0]], ['2, k, 6', [-0.607281, 0.926872, 1.0]], ['2, k, 7', [-0.601098, 0.980775, 1.0]], ['2, k, 8', [-0.202088, 0.385168, 1.0]], ['2, k, 9', [-0.105001, 0.642989, 1.0]], ['2, k, 10', [-0.0636071, 0.873224, 1.0]], ['2, k, 11', [-0.0584908, 0.936039, 1.0]], ['2, k, 12', [-0.443675, -0.177578, 1.0]], ['2, k, 13', [-0.422936, -0.635711, 1.0]], ['2, k, 14', [-0.411864, -1.03256, 1.0]], ['2, k, 15', [-0.431103, -1.09396, 1.0]], ['2, k, 16', [-0.267708, -0.175423, 1.0]], ['2, k, 17', [-0.236752, -0.645995, 1.0]], ['2, k, 18', [-0.184316, -1.04004, 1.0]], ['2, k, 19', [-0.182985, -1.09938, 1.0]], ['2, k, 20', [-0.368844, 0.348212, 1.0]], ['2, k, 21', [-0.581187, 1.05311, 1.0]], ['2, k, 22', [-0.67898, 1.00367, 1.0]], ['2, k, 23', [-0.0820654, 1.01718, 1.0]], ['2, k, 24', [-0.150968, 0.968111, 1.0]]]
[['2, k, 0', [-0.361495, -0.177158, 1.0]], ['2, k, 1', [-0.366917, 0.12828, 1.0]], ['2, k, 2', [-0.369159, 0.425273, 1.0]], ['2, k, 3', [-0.382653, 0.581507, 1.0]], ['2, k, 4', [-0.541317, 0.458503, 1.0]], ['2, k, 5', [-0.610974, 0.679511, 1.0]], ['2, k, 6', [-0.606709, 0.928449, 1.0]], ['2, k, 7', [-0.599419, 0.980499, 1.0]], ['2, k, 8', [-0.201425, 0.387632, 1.0]], ['2, k, 9', [-0.1053, 0.643426, 1.0]], ['2, k, 10', [-0.0572284, 0.910719, 1.0]], ['2, k, 11', [-0.0616029, 0.963001, 1.0]], ['2, k, 12', [-0.443834, -0.175212, 1.0]], ['2, k, 13', [-0.423591, -0.634281, 1.0]], ['2, k, 14', [-0.411745, -1.03259, 1.0]], ['2, k, 15', [-0.431107, -1.09373, 1.0]], ['2, k, 16', [-0.267239, -0.173226, 1.0]], ['2, k, 17', [-0.23703, -0.64367, 1.0]], ['2, k, 18', [-0.184238, -1.03982, 1.0]], ['2, k, 19', [-0.183003, -1.09918, 1.0]], ['2, k, 20', [-0.368854, 0.352268, 1.0]], ['2, k, 21', [-0.577168, 1.03028, 1.0]], ['2, k, 22', [-0.681107, 1.00783, 1.0]], ['2, k, 23', [-0.079707, 1.01986, 1.0]], ['2, k, 24', [-0.149837, 0.968933, 1.0]]]
[['2, k, 0', [-0.361514, -0.176575, 1.0]], ['2, k, 1', [-0.366785, 0.129071, 1.0]], ['2, k, 2', [-0.36898, 0.426036, 1.0]], ['2, k, 3', [-0.382545, 0.58245, 1.0]], ['2, k, 4', [-0.541203, 0.459858, 1.0]], ['2, k, 5', [-0.610242, 0.681315, 1.0]], ['2, k, 6', [-0.606436, 0.93023, 1.0]], ['2, k, 7', [-0.598858, 0.982923, 1.0]], ['2, k, 8', [-0.200966, 0.388946, 1.0]], ['2, k, 9', [-0.104884, 0.645749, 1.0]], ['2, k, 10', [-0.0614216, 0.876473, 1.0]], ['2, k, 11', [-0.0572246, 0.938796, 1.0]], ['2, k, 12', [-0.443718, -0.174445, 1.0]], ['2, k, 13', [-0.42362, -0.634306, 1.0]], ['2, k, 14', [-0.411677, -1.03243, 1.0]], ['2, k, 15', [-0.431175, -1.09356, 1.0]], ['2, k, 16', [-0.267389, -0.172828, 1.0]], ['2, k, 17', [-0.237091, -0.64339, 1.0]], ['2, k, 18', [-0.184114, -1.03984, 1.0]], ['2, k, 19', [-0.182995, -1.0991, 1.0]], ['2, k, 20', [-0.368703, 0.353064, 1.0]], ['2, k, 21', [-0.572179, 1.04536, 1.0]], ['2, k, 22', [-0.679365, 1.00957, 1.0]], ['2, k, 23', [-0.0784068, 1.02038, 1.0]], ['2, k, 24', [-0.150304, 0.970847, 1.0]]]
[['2, k, 0', [-0.361475, -0.175573, 1.0]], ['2, k, 1', [-0.366764, 0.13113, 1.0]], ['2, k, 2', [-0.36917, 0.429284, 1.0]], ['2, k, 3', [-0.382361, 0.582959, 1.0]], ['2, k, 4', [-0.541053, 0.460808, 1.0]], ['2, k, 5', [-0.609304, 0.684079, 1.0]], ['2, k, 6', [-0.606258, 0.931889, 1.0]], ['2, k, 7', [-0.599079, 0.984259, 1.0]], ['2, k, 8', [-0.200945, 0.388945, 1.0]], ['2, k, 9', [-0.105027, 0.645642, 1.0]], ['2, k, 10', [-0.0558684, 0.913637, 1.0]], ['2, k, 11', [-0.0584354, 0.966413, 1.0]], ['2, k, 12', [-0.443991, -0.173433, 1.0]], ['2, k, 13', [-0.423722, -0.634326, 1.0]], ['2, k, 14', [-0.411216, -1.03146, 1.0]], ['2, k, 15', [-0.431394, -1.09358, 1.0]], ['2, k, 16', [-0.267109, -0.171912, 1.0]], ['2, k, 17', [-0.237411, -0.642284, 1.0]], ['2, k, 18', [-0.184123, -1.03966, 1.0]], ['2, k, 19', [-0.183089, -1.09907, 1.0]], ['2, k, 20', [-0.368864, 0.355994, 1.0]], ['2, k, 21', [-0.572151, 1.03985, 1.0]], ['2, k, 22', [-0.680464, 1.00755, 1.0]], ['2, k, 23', [-0.0753184, 1.03019, 1.0]], ['2, k, 24', [-0.144458, 0.972109, 1.0]]]
[['2, k, 0', [-0.361556, -0.174358, 1.0]], ['2, k, 1', [-0.367048, 0.131578, 1.0]], ['2, k, 2', [-0.369871, 0.429327, 1.0]], ['2, k, 3', [-0.382276, 0.583155, 1.0]], ['2, k, 4', [-0.540354, 0.462453, 1.0]], ['2, k, 5', [-0.608735, 0.684384, 1.0]], ['2, k, 6', [-0.606059, 0.932934, 1.0]], ['2, k, 7', [-0.59728, 0.9847, 1.0]], ['2, k, 8', [-0.20088, 0.389356, 1.0]], ['2, k, 9', [-0.10521, 0.645784, 1.0]], ['2, k, 10', [-0.0611286, 0.876937, 1.0]], ['2, k, 11', [-0.0551783, 0.940969, 1.0]], ['2, k, 12', [-0.444232, -0.172058, 1.0]], ['2, k, 13', [-0.423691, -0.634303, 1.0]], ['2, k, 14', [-0.411162, -1.03157, 1.0]], ['2, k, 15', [-0.431415, -1.09359, 1.0]], ['2, k, 16', [-0.267082, -0.170925, 1.0]], ['2, k, 17', [-0.237612, -0.641213, 1.0]], ['2, k, 18', [-0.184164, -1.0396, 1.0]], ['2, k, 19', [-0.183161, -1.09909, 1.0]], ['2, k, 20', [-0.369417, 0.356156, 1.0]], ['2, k, 21', [-0.566647, 1.03763, 1.0]], ['2, k, 22', [-0.679011, 1.01122, 1.0]], ['2, k, 23', [-0.0616322, 1.01208, 1.0]], ['2, k, 24', [-0.144776, 0.973183, 1.0]]]
[['2, k, 0', [-0.361686, -0.174065, 1.0]], ['2, k, 1', [-0.366974, 0.131905, 1.0]], ['2, k, 2', [-0.369648, 0.429607, 1.0]], ['2, k, 3', [-0.38218, 0.583291, 1.0]], ['2, k, 4', [-0.540274, 0.462994, 1.0]], ['2, k, 5', [-0.608049, 0.684562, 1.0]], ['2, k, 6', [-0.604394, 0.935308, 1.0]], ['2, k, 7', [-0.597508, 0.986026, 1.0]], ['2, k, 8', [-0.200018, 0.390743, 1.0]], ['2, k, 9', [-0.105201, 0.645574, 1.0]], ['2, k, 10', [-0.0611641, 0.876235, 1.0]], ['2, k, 11', [-0.0543609, 0.942571, 1.0]], ['2, k, 12', [-0.444135, -0.171677, 1.0]], ['2, k, 13', [-0.423764, -0.634607, 1.0]], ['2, k, 14', [-0.411162, -1.03152, 1.0]], ['2, k, 15', [-0.43144, -1.09371, 1.0]], ['2, k, 16', [-0.267484, -0.170696, 1.0]], ['2, k, 17', [-0.237764, -0.641118, 1.0]], ['2, k, 18', [-0.184113, -1.03988, 1.0]], ['2, k, 19', [-0.183019, -1.09932, 1.0]], ['2, k, 20', [-0.369245, 0.356451, 1.0]], ['2, k, 21', [-0.56621, 1.04083, 1.0]], ['2, k, 22', [-0.679296, 1.00826, 1.0]], ['2, k, 23', [-0.0706183, 1.03315, 1.0]], ['2, k, 24', [-0.145562, 0.971201, 1.0]]]
[['2, k, 0', [-0.362023, -0.173573, 1.0]], ['2, k, 1', [-0.367404, 0.133005, 1.0]], ['2, k, 2', [-0.370147, 0.431114, 1.0]], ['2, k, 3', [-0.382077, 0.583788, 1.0]], ['2, k, 4', [-0.539936, 0.464158, 1.0]], ['2, k, 5', [-0.60761, 0.685726, 1.0]], ['2, k, 6', [-0.604109, 0.936073, 1.0]], ['2, k, 7', [-0.596798, 0.985841, 1.0]], ['2, k, 8', [-0.199891, 0.391238, 1.0]], ['2, k, 9', [-0.104557, 0.648558, 1.0]], ['2, k, 10', [-0.0606635, 0.878767, 1.0]], ['2, k, 11', [-0.0533896, 0.941884, 1.0]], ['2, k, 12', [-0.444485, -0.171044, 1.0]], ['2, k, 13', [-0.42379, -0.634696, 1.0]], ['2, k, 14', [-0.411177, -1.03153, 1.0]], ['2, k, 15', [-0.431491, -1.09338, 1.0]], ['2, k, 16', [-0.267817, -0.17036, 1.0]], ['2, k, 17', [-0.236596, -0.639791, 1.0]], ['2, k, 18', [-0.184138, -1.04012, 1.0]], ['2, k, 19', [-0.182945, -1.09942, 1.0]], ['2, k, 20', [-0.369758, 0.357886, 1.0]], ['2, k, 21', [-0.569115, 1.04232, 1.0]], ['2, k, 22', [-0.678496, 1.01068, 1.0]], ['2, k, 23', [-0.0610578, 1.01893, 1.0]], ['2, k, 24', [-0.144485, 0.97389, 1.0]]]
[['2, k, 0', [-0.362098, -0.173237, 1.0]], ['2, k, 1', [-0.367688, 0.133179, 1.0]], ['2, k, 2', [-0.371347, 0.431113, 1.0]], ['2, k, 3', [-0.381934, 0.583812, 1.0]], ['2, k, 4', [-0.539702, 0.464589, 1.0]], ['2, k, 5', [-0.60738, 0.686066, 1.0]], ['2, k, 6', [-0.6024, 0.93785, 1.0]], ['2, k, 7', [-0.594106, 0.987998, 1.0]], ['2, k, 8', [-0.199814, 0.391246, 1.0]], ['2, k, 9', [-0.104271, 0.648146, 1.0]], ['2, k, 10', [-0.0606915, 0.878267, 1.0]], ['2, k, 11', [-0.0523534, 0.942204, 1.0]], ['2, k, 12', [-0.444678, -0.170714, 1.0]], ['2, k, 13', [-0.423954, -0.635009, 1.0]], ['2, k, 14', [-0.411014, -1.03096, 1.0]], ['2, k, 15', [-0.43142, -1.09331, 1.0]], ['2, k, 16', [-0.267798, -0.170049, 1.0]], ['2, k, 17', [-0.238529, -0.640307, 1.0]], ['2, k, 18', [-0.184151, -1.04005, 1.0]], ['2, k, 19', [-0.183003, -1.09934, 1.0]], ['2, k, 20', [-0.370679, 0.357978, 1.0]], ['2, k, 21', [-0.576351, 1.03979, 1.0]], ['2, k, 22', [-0.67582, 1.00774, 1.0]], ['2, k, 23', [-0.0656532, 1.01803, 1.0]], ['2, k, 24', [-0.143896, 0.972951, 1.0]]]
[['2, k, 0', [-0.361996, -0.172757, 1.0]], ['2, k, 1', [-0.367738, 0.133245, 1.0]], ['2, k, 2', [-0.371622, 0.430923, 1.0]], ['2, k, 3', [-0.381743, 0.583819, 1.0]], ['2, k, 4', [-0.539503, 0.464908, 1.0]], ['2, k, 5', [-0.606942, 0.686166, 1.0]], ['2, k, 6', [-0.601664, 0.9383, 1.0]], ['2, k, 7', [-0.591919, 0.988278, 1.0]], ['2, k, 8', [-0.199667, 0.391922, 1.0]], ['2, k, 9', [-0.103949, 0.646968, 1.0]], ['2, k, 10', [-0.0604869, 0.876771, 1.0]], ['2, k, 11', [-0.0521228, 0.942802, 1.0]], ['2, k, 12', [-0.444688, -0.170256, 1.0]], ['2, k, 13', [-0.423904, -0.635316, 1.0]], ['2, k, 14', [-0.411098, -1.03109, 1.0]], ['2, k, 15', [-0.431285, -1.0934, 1.0]], ['2, k, 16', [-0.267616, -0.169573, 1.0]], ['2, k, 17', [-0.238716, -0.639886, 1.0]], ['2, k, 18', [-0.183888, -1.04039, 1.0]], ['2, k, 19', [-0.183068, -1.09922, 1.0]], ['2, k, 20', [-0.370879, 0.357896, 1.0]], ['2, k, 21', [-0.561582, 1.04626, 1.0]], ['2, k, 22', [-0.677966, 1.00999, 1.0]], ['2, k, 23', [-0.0720148, 1.02341, 1.0]], ['2, k, 24', [-0.146939, 0.975565, 1.0]]]
[['2, k, 0', [-0.362021, -0.172887, 1.0]], ['2, k, 1', [-0.367739, 0.133358, 1.0]], ['2, k, 2', [-0.371525, 0.431515, 1.0]], ['2, k, 3', [-0.381555, 0.583826, 1.0]], ['2, k, 4', [-0.539469, 0.458602, 1.0]], ['2, k, 5', [-0.606566, 0.686571, 1.0]], ['2, k, 6', [-0.600363, 0.939192, 1.0]], ['2, k, 7', [-0.591149, 0.988055, 1.0]], ['2, k, 8', [-0.199707, 0.391898, 1.0]], ['2, k, 9', [-0.103512, 0.64652, 1.0]], ['2, k, 10', [-0.0511759, 0.917527, 1.0]], ['2, k, 11', [-0.0546899, 0.968047, 1.0]], ['2, k, 12', [-0.444685, -0.170462, 1.0]], ['2, k, 13', [-0.423953, -0.635386, 1.0]], ['2, k, 14', [-0.411129, -1.03109, 1.0]], ['2, k, 15', [-0.431303, -1.09336, 1.0]], ['2, k, 16', [-0.26767, -0.169661, 1.0]], ['2, k, 17', [-0.238849, -0.640014, 1.0]], ['2, k, 18', [-0.183868, -1.04039, 1.0]], ['2, k, 19', [-0.18308, -1.09926, 1.0]], ['2, k, 20', [-0.370834, 0.358325, 1.0]], ['2, k, 21', [-0.562136, 1.0448, 1.0]], ['2, k, 22', [-0.670309, 1.00983, 1.0]], ['2, k, 23', [-0.0695153, 1.02844, 1.0]], ['2, k, 24', [-0.145584, 0.980688, 1.0]]]
[['2, k, 0', [-0.362076, -0.172416, 1.0]], ['2, k, 1', [-0.367629, 0.133952, 1.0]], ['2, k, 2', [-0.371199, 0.432109, 1.0]], ['2, k, 3', [-0.381384, 0.584107, 1.0]], ['2, k, 4', [-0.539707, 0.460649, 1.0]], ['2, k, 5', [-0.605622, 0.689189, 1.0]], ['2, k, 6', [-0.59974, 0.93876, 1.0]], ['2, k, 7', [-0.586133, 0.987274, 1.0]], ['2, k, 8', [-0.199707, 0.39186, 1.0]], ['2, k, 9', [-0.103024, 0.645715, 1.0]], ['2, k, 10', [-0.0511684, 0.917599, 1.0]], ['2, k, 11', [-0.0530276, 0.968298, 1.0]], ['2, k, 12', [-0.444796, -0.169977, 1.0]], ['2, k, 13', [-0.424087, -0.635691, 1.0]], ['2, k, 14', [-0.411044, -1.031, 1.0]], ['2, k, 15', [-0.431271, -1.09338, 1.0]], ['2, k, 16', [-0.267672, -0.169241, 1.0]], ['2, k, 17', [-0.238892, -0.639434, 1.0]], ['2, k, 18', [-0.183916, -1.04029, 1.0]], ['2, k, 19', [-0.183158, -1.09928, 1.0]], ['2, k, 20', [-0.370591, 0.358898, 1.0]], ['2, k, 21', [-0.560934, 1.0442, 1.0]], ['2, k, 22', [-0.667107, 1.00801, 1.0]], ['2, k, 23', [-0.0693467, 1.0301, 1.0]], ['2, k, 24', [-0.145775, 0.977105, 1.0]]]
[['2, k, 0', [-0.362007, -0.172533, 1.0]], ['2, k, 1', [-0.367676, 0.134229, 1.0]], ['2, k, 2', [-0.37146, 0.433176, 1.0]], ['2, k, 3', [-0.381291, 0.585017, 1.0]], ['2, k, 4', [-0.53975, 0.45823, 1.0]], ['2, k, 5', [-0.605173, 0.69058, 1.0]], ['2, k, 6', [-0.599528, 0.938819, 1.0]], ['2, k, 7', [-0.583988, 0.987835, 1.0]], ['2, k, 8', [-0.199719, 0.391808, 1.0]], ['2, k, 9', [-0.102742, 0.645213, 1.0]], ['2, k, 10', [-0.0510313, 0.917648, 1.0]], ['2, k, 11', [-0.0519412, 0.968464, 1.0]], ['2, k, 12', [-0.44467, -0.170082, 1.0]], ['2, k, 13', [-0.42424, -0.635663, 1.0]], ['2, k, 14', [-0.410732, -1.03036, 1.0]], ['2, k, 15', [-0.431191, -1.09323, 1.0]], ['2, k, 16', [-0.267657, -0.16938, 1.0]], ['2, k, 17', [-0.238889, -0.639586, 1.0]], ['2, k, 18', [-0.183816, -1.04029, 1.0]], ['2, k, 19', [-0.183153, -1.09929, 1.0]], ['2, k, 20', [-0.3708, 0.359728, 1.0]], ['2, k, 21', [-0.56509, 1.04746, 1.0]], ['2, k, 22', [-0.670249, 1.00718, 1.0]], ['2, k, 23', [-0.0686381, 1.03251, 1.0]], ['2, k, 24', [-0.145431, 0.976749, 1.0]]]
[['2, k, 0', [-0.362179, -0.172072, 1.0]], ['2, k, 1', [-0.367777, 0.134531, 1.0]], ['2, k, 2', [-0.371478, 0.433229, 1.0]], ['2, k, 3', [-0.381044, 0.585044, 1.0]], ['2, k, 4', [-0.539421, 0.462492, 1.0]], ['2, k, 5', [-0.604882, 0.690598, 1.0]], ['2, k, 6', [-0.598818, 0.938257, 1.0]], ['2, k, 7', [-0.586149, 0.985494, 1.0]], ['2, k, 8', [-0.199571, 0.391901, 1.0]], ['2, k, 9', [-0.10236, 0.645218, 1.0]], ['2, k, 10', [-0.050698, 0.917505, 1.0]], ['2, k, 11', [-0.0484384, 0.966175, 1.0]], ['2, k, 12', [-0.444854, -0.169825, 1.0]], ['2, k, 13', [-0.424297, -0.635502, 1.0]], ['2, k, 14', [-0.410622, -1.03017, 1.0]], ['2, k, 15', [-0.431189, -1.09325, 1.0]], ['2, k, 16', [-0.26781, -0.168688, 1.0]], ['2, k, 17', [-0.238978, -0.638841, 1.0]], ['2, k, 18', [-0.183861, -1.04062, 1.0]], ['2, k, 19', [-0.18311, -1.09934, 1.0]], ['2, k, 20', [-0.370836, 0.359822, 1.0]], ['2, k, 21', [-0.560701, 1.03871, 1.0]], ['2, k, 22', [-0.668295, 1.0108, 1.0]], ['2, k, 23', [-0.066913, 1.03333, 1.0]], ['2, k, 24', [-0.141888, 0.974407, 1.0]]]
