[['2, k, 0', [-0.0313742, -0.387483, 1.0]], ['2, k, 1', [-0.0329089, -0.0560058, 1.0]], ['2, k, 2', [-0.0342763, 0.268736, 1.0]], ['2, k, 3', [-0.0271337, 0.4178, 1.0]], ['2, k, 4', [-0.17724, 0.201956, 1.0]], ['2, k, 5', [-0.272317, 0.154939, 1.0]], ['2, k, 6', [-0.338605, 0.162316, 1.0]], ['2, k, 7', [-0.348177, 0.0949767, 1.0]], ['2, k, 8', [0.12525, 0.206411, 1.0]], ['2, k, 9', [0.196907, 0.153301, 1.0]], ['2, k, 10', [0.267068, 0.142169, 1.0]], ['2, k, 11', [0.294093, 0.139443, 1.0]], ['2, k, 12', [-0.0998525, -0.38404, 1.0]], ['2, k, 13', [-0.178882, -0.745756, 1.0]], ['2, k, 14', [-0.23624, -1.1152, 1.0]], ['2, k, 15', [-0.189331, -1.17383, 1.0]], ['2, k, 16', [0.0378225, -0.381966, 1.0]], ['2, k, 17', [0.0930985, -0.725958, 1.0]], ['2, k, 18', [0.115281, -1.08657, 1.0]], ['2, k, 19', [0.160645, -1.15918, 1.0]], ['2, k, 20', [-0.0339636, 0.188462, 1.0]], ['2, k, 21', [-0.367599, 0.0662955, 1.0]], ['2, k, 22', [-0.404464, 0.101874, 1.0]], ['2, k, 23', [0.312036, 0.122308, 1.0]], ['2, k, 24', [0.295425, 0.145796, 1.0]]]
[['2, k, 0', [-0.0205243, -0.354997, 1.0]], ['2, k, 1', [0.029229, -0.0396336, 1.0]], ['2, k, 2', [0.0619985, 0.274366, 1.0]], ['2, k, 3', [0.111858, 0.414513, 1.0]], ['2, k, 4', [-0.106833, 0.254055, 1.0]], ['2, k, 5', [-0.194687, 0.52963, 1.0]], ['2, k, 6', [-0.20139, 0.751298, 1.0]], ['2, k, 7', [-0.197804, 0.807805, 1.0]], ['2, k, 8', [0.223852, 0.199923, 1.0]], ['2, k, 9', [0.377257, 0.347624, 1.0]], ['2, k, 10', [0.485231, 0.611396, 1.0]], ['2, k, 11', [0.48101, 0.647409, 1.0]], ['2, k, 12', [-0.0948526, -0.338589, 1.0]], ['2, k, 13', [-0.170883, -0.705561, 1.0]], ['2, k, 14', [-0.214252, -1.07911, 1.0]], ['2, k, 15', [-0.197895, -1.11772, 1.0]], ['2, k, 16', [0.0546664, -0.360878, 1.0]], ['2, k, 17', [0.100911, -0.699342, 1.0]], ['2, k, 18', [0.128287, -1.08125, 1.0]], ['2, k, 19', [0.141201, -1.11991, 1.0]], ['2, k, 20', [0.0556509, 0.196651, 1.0]], ['2, k, 21', [-0.189705, 0.850729, 1.0]], ['2, k, 22', [-0.128564, 0.805936, 1.0]], ['2, k, 23', [0.482431, 0.690237, 1.0]], ['2, k, 24', [0.408098, 0.676102, 1.0]]]
[['2, k, 0', [-0.0199088, -0.354676, 1.0]], ['2, k, 1', [0.0254809, -0.038926, 1.0]], ['2, k, 2', [0.0566722, 0.27361, 1.0]], ['2, k, 3', [0.0913414, 0.42435, 1.0]], ['2, k, 4', [-0.105099, 0.253987, 1.0]], ['2, k, 5', [-0.221218, 0.523907, 1.0]], ['2, k, 6', [-0.22306, 0.746591, 1.0]], ['2, k, 7', [-0.241538, 0.795672, 1.0]], ['2, k, 8', [0.223841, 0.198629, 1.0]], ['2, k, 9', [0.371319, 0.394526, 1.0]], ['2, k, 10', [0.457536, 0.615838, 1.0]], ['2, k, 11', [0.460751, 0.66087, 1.0]], ['2, k, 12', [-0.0940472, -0.338963, 1.0]], ['2, k, 13', [-0.170889, -0.705491, 1.0]], ['2, k, 14', [-0.214187, -1.07973, 1.0]], ['2, k, 15', [-0.197434, -1.11827, 1.0]], ['2, k, 16', [0.0551962, -0.360075, 1.0]], ['2, k, 17', [0.100814, -0.70057, 1.0]], ['2, k, 18', [0.125498, -1.08008, 1.0]], ['2, k, 19', [0.138835, -1.11868, 1.0]], ['2, k, 20', [0.0496952, 0.196302, 1.0]], ['2, k, 21', [-0.305811, 0.843747, 1.0]], ['2, k, 22', [-0.191732, 0.815133, 1.0]], ['2, k, 23', [0.471769, 0.702863, 1.0]], ['2, k, 24', [0.404638, 0.683839, 1.0]]]
[['2, k, 0', [-0.0200551, -0.353873, 1.0]], ['2, k, 1', [0.0158707, -0.0355054, 1.0]], ['2, k, 2', [0.0405482, 0.27697, 1.0]], ['2, k, 3', [0.0723531, 0.427514, 1.0]], ['2, k, 4', [-0.134298, 0.255483, 1.0]], ['2, k, 5', [-0.243005, 0.521618, 1.0]], ['2, k, 6', [-0.26452, 0.742164, 1.0]], ['2, k, 7', [-0.269256, 0.79111, 1.0]], ['2, k, 8', [0.210382, 0.203495, 1.0]], ['2, k, 9', [0.36004, 0.397615, 1.0]], ['2, k, 10', [0.421687, 0.610407, 1.0]], ['2, k, 11', [0.422559, 0.683309, 1.0]], ['2, k, 12', [-0.0940476, -0.338992, 1.0]], ['2, k, 13', [-0.170377, -0.705851, 1.0]], ['2, k, 14', [-0.214213, -1.07929, 1.0]], ['2, k, 15', [-0.288635, -1.16378, 1.0]], ['2, k, 16', [0.0545812, -0.357722, 1.0]], ['2, k, 17', [0.100788, -0.700598, 1.0]], ['2, k, 18', [0.126942, -1.08102, 1.0]], ['2, k, 19', [0.137335, -1.11949, 1.0]], ['2, k, 20', [0.0346004, 0.199818, 1.0]], ['2, k, 21', [-0.267588, 0.83577, 1.0]], ['2, k, 22', [-0.199536, 0.788777, 1.0]], ['2, k, 23', [0.406941, 0.729569, 1.0]], ['2, k, 24', [0.359005, 0.702112, 1.0]]]
[['2, k, 0', [-0.020333, -0.353674, 1.0]], ['2, k, 1', [0.00815152, -0.0338471, 1.0]], ['2, k, 2', [0.0270919, 0.280114, 1.0]], ['2, k, 3', [0.0487916, 0.427779, 1.0]], ['2, k, 4', [-0.133876, 0.255513, 1.0]], ['2, k, 5', [-0.27093, 0.514501, 1.0]], ['2, k, 6', [-0.285712, 0.738769, 1.0]], ['2, k, 7', [-0.300611, 0.78255, 1.0]], ['2, k, 8', [0.19946, 0.206689, 1.0]], ['2, k, 9', [0.340249, 0.409082, 1.0]], ['2, k, 10', [0.397853, 0.631162, 1.0]], ['2, k, 11', [0.39679, 0.687273, 1.0]], ['2, k, 12', [-0.0944696, -0.339641, 1.0]], ['2, k, 13', [-0.170349, -0.707373, 1.0]], ['2, k, 14', [-0.224649, -1.09041, 1.0]], ['2, k, 15', [-0.290199, -1.18063, 1.0]], ['2, k, 16', [0.0542706, -0.356908, 1.0]], ['2, k, 17', [0.100907, -0.700654, 1.0]], ['2, k, 18', [0.127992, -1.08415, 1.0]], ['2, k, 19', [0.137495, -1.12251, 1.0]], ['2, k, 20', [0.0226074, 0.202506, 1.0]], ['2, k, 21', [-0.31038, 0.820875, 1.0]], ['2, k, 22', [-0.225143, 0.788028, 1.0]], ['2, k, 23', [0.395984, 0.73965, 1.0]], ['2, k, 24', [0.33572, 0.707626, 1.0]]]
[['2, k, 0', [-0.0208623, -0.353357, 1.0]], ['2, k, 1', [-0.00086067, -0.0326944, 1.0]], ['2, k, 2', [0.0107001, 0.281342, 1.0]], ['2, k, 3', [0.0321475, 0.430385, 1.0]], ['2, k, 4', [-0.139851, 0.25491, 1.0]], ['2, k, 5', [-0.292936, 0.50626, 1.0]], ['2, k, 6', [-0.300494, 0.736516, 1.0]], ['2, k, 7', [-0.329899, 0.773447, 1.0]], ['2, k, 8', [0.191778, 0.209162, 1.0]], ['2, k, 9', [0.325998, 0.424147, 1.0]], ['2, k, 10', [0.368773, 0.668888, 1.0]], ['2, k, 11', [0.375402, 0.711709, 1.0]], ['2, k, 12', [-0.0951469, -0.340178, 1.0]], ['2, k, 13', [-0.170331, -0.707484, 1.0]], ['2, k, 14', [-0.224332, -1.09114, 1.0]], ['2, k, 15', [-0.212356, -1.12941, 1.0]], ['2, k, 16', [0.0535863, -0.355812, 1.0]], ['2, k, 17', [0.100884, -0.700792, 1.0]], ['2, k, 18', [0.128473, -1.08596, 1.0]], ['2, k, 19', [0.136909, -1.12433, 1.0]], ['2, k, 20', [0.00805687, 0.203731, 1.0]], ['2, k, 21', [-0.343495, 0.808663, 1.0]], ['2, k, 22', [-0.261347, 0.77894, 1.0]], ['2, k, 23', [0.382108, 0.745459, 1.0]], ['2, k, 24', [0.327508, 0.72545, 1.0]]]
[['2, k, 0', [-0.0207063, -0.353322, 1.0]], ['2, k, 1', [-0.00838363, -0.0328042, 1.0]], ['2, k, 2', [-0.00909669, 0.280984, 1.0]], ['2, k, 3', [0.011406, 0.433409, 1.0]], ['2, k, 4', [-0.146509, 0.252831, 1.0]], ['2, k, 5', [-0.315532, 0.475078, 1.0]], ['2, k, 6', [-0.352436, 0.693139, 1.0]], ['2, k, 7', [-0.362422, 0.753522, 1.0]], ['2, k, 8', [0.184833, 0.211979, 1.0]], ['2, k, 9', [0.304292, 0.42742, 1.0]], ['2, k, 10', [0.347578, 0.656593, 1.0]], ['2, k, 11', [0.343259, 0.714353, 1.0]], ['2, k, 12', [-0.0949612, -0.340629, 1.0]], ['2, k, 13', [-0.170872, -0.708166, 1.0]], ['2, k, 14', [-0.219183, -1.06991, 1.0]], ['2, k, 15', [-0.208158, -1.10834, 1.0]], ['2, k, 16', [0.0537305, -0.355598, 1.0]], ['2, k, 17', [0.100681, -0.700982, 1.0]], ['2, k, 18', [0.128075, -1.08497, 1.0]], ['2, k, 19', [0.135608, -1.12333, 1.0]], ['2, k, 20', [-0.00837594, 0.203428, 1.0]], ['2, k, 21', [-0.366209, 0.805053, 1.0]], ['2, k, 22', [-0.294994, 0.76917, 1.0]], ['2, k, 23', [0.332549, 0.763855, 1.0]], ['2, k, 24', [0.292454, 0.714406, 1.0]]]
[['2, k, 0', [-0.021306, -0.353117, 1.0]], ['2, k, 1', [-0.0167815, -0.0323711, 1.0]], ['2, k, 2', [-0.0196921, 0.281342, 1.0]], ['2, k, 3', [-0.00833371, 0.435329, 1.0]], ['2, k, 4', [-0.167061, 0.247514, 1.0]], ['2, k, 5', [-0.326415, 0.46931, 1.0]], ['2, k, 6', [-0.376035, 0.684997, 1.0]], ['2, k, 7', [-0.389441, 0.744798, 1.0]], ['2, k, 8', [0.177492, 0.216898, 1.0]], ['2, k, 9', [0.286602, 0.437179, 1.0]], ['2, k, 10', [0.317067, 0.667372, 1.0]], ['2, k, 11', [0.310429, 0.731028, 1.0]], ['2, k, 12', [-0.0956424, -0.341562, 1.0]], ['2, k, 13', [-0.17124, -0.708351, 1.0]], ['2, k, 14', [-0.225037, -1.08344, 1.0]], ['2, k, 15', [-0.227539, -1.17578, 1.0]], ['2, k, 16', [0.0524986, -0.354096, 1.0]], ['2, k, 17', [0.10008, -0.702077, 1.0]], ['2, k, 18', [0.130466, -1.09122, 1.0]], ['2, k, 19', [0.0952491, -1.1756, 1.0]], ['2, k, 20', [-0.0188951, 0.203805, 1.0]], ['2, k, 21', [-0.405473, 0.792513, 1.0]], ['2, k, 22', [-0.322864, 0.761517, 1.0]], ['2, k, 23', [0.28325, 0.784257, 1.0]], ['2, k, 24', [0.255438, 0.729313, 1.0]]]
[['2, k, 0', [-0.0227892, -0.352444, 1.0]], ['2, k, 1', [-0.025193, -0.0314837, 1.0]], ['2, k, 2', [-0.0331145, 0.282199, 1.0]], ['2, k, 3', [-0.0347427, 0.437081, 1.0]], ['2, k, 4', [-0.20794, 0.234062, 1.0]], ['2, k, 5', [-0.365671, 0.483371, 1.0]], ['2, k, 6', [-0.414047, 0.699817, 1.0]], ['2, k, 7', [-0.42362, 0.729778, 1.0]], ['2, k, 8', [0.132564, 0.23571, 1.0]], ['2, k, 9', [0.266251, 0.446287, 1.0]], ['2, k, 10', [0.298431, 0.66592, 1.0]], ['2, k, 11', [0.290344, 0.735103, 1.0]], ['2, k, 12', [-0.0969556, -0.34241, 1.0]], ['2, k, 13', [-0.171422, -0.708277, 1.0]], ['2, k, 14', [-0.225142, -1.08353, 1.0]], ['2, k, 15', [-0.280962, -1.18013, 1.0]], ['2, k, 16', [0.0506504, -0.351445, 1.0]], ['2, k, 17', [0.0999102, -0.702267, 1.0]], ['2, k, 18', [0.126264, -1.08385, 1.0]], ['2, k, 19', [0.1251, -1.12228, 1.0]], ['2, k, 20', [-0.0310438, 0.20467, 1.0]], ['2, k, 21', [-0.436709, 0.777212, 1.0]], ['2, k, 22', [-0.35788, 0.747627, 1.0]], ['2, k, 23', [0.285463, 0.786007, 1.0]], ['2, k, 24', [0.23977, 0.734009, 1.0]]]
[['2, k, 0', [-0.0261826, -0.351758, 1.0]], ['2, k, 1', [-0.0334741, -0.030628, 1.0]], ['2, k, 2', [-0.0441292, 0.283504, 1.0]], ['2, k, 3', [-0.0517272, 0.436309, 1.0]], ['2, k, 4', [-0.210897, 0.233919, 1.0]], ['2, k, 5', [-0.370831, 0.422925, 1.0]], ['2, k, 6', [-0.424312, 0.658549, 1.0]], ['2, k, 7', [-0.446459, 0.716645, 1.0]], ['2, k, 8', [0.134332, 0.235008, 1.0]], ['2, k, 9', [0.247219, 0.448654, 1.0]], ['2, k, 10', [0.251254, 0.688703, 1.0]], ['2, k, 11', [0.250473, 0.748526, 1.0]], ['2, k, 12', [-0.0995899, -0.343599, 1.0]], ['2, k, 13', [-0.173362, -0.711756, 1.0]], ['2, k, 14', [-0.222123, -1.0848, 1.0]], ['2, k, 15', [-0.279891, -1.18063, 1.0]], ['2, k, 16', [0.0469132, -0.349163, 1.0]], ['2, k, 17', [0.0991121, -0.701611, 1.0]], ['2, k, 18', [0.126082, -1.0875, 1.0]], ['2, k, 19', [0.137117, -1.17023, 1.0]], ['2, k, 20', [-0.0414245, 0.205848, 1.0]], ['2, k, 21', [-0.454385, 0.7694, 1.0]], ['2, k, 22', [-0.365718, 0.74023, 1.0]], ['2, k, 23', [0.256081, 0.799323, 1.0]], ['2, k, 24', [0.186039, 0.757379, 1.0]]]
[['2, k, 0', [-0.0264939, -0.351281, 1.0]], ['2, k, 1', [-0.0385864, -0.0307531, 1.0]], ['2, k, 2', [-0.0575969, 0.281961, 1.0]], ['2, k, 3', [-0.0714072, 0.436017, 1.0]], ['2, k, 4', [-0.232461, 0.227499, 1.0]], ['2, k, 5', [-0.376498, 0.419326, 1.0]], ['2, k, 6', [-0.461214, 0.632906, 1.0]], ['2, k, 7', [-0.480605, 0.697289, 1.0]], ['2, k, 8', [0.111826, 0.24113, 1.0]], ['2, k, 9', [0.221599, 0.45095, 1.0]], ['2, k, 10', [0.220098, 0.710045, 1.0]], ['2, k, 11', [0.221843, 0.758795, 1.0]], ['2, k, 12', [-0.0999359, -0.344371, 1.0]], ['2, k, 13', [-0.173566, -0.711624, 1.0]], ['2, k, 14', [-0.218973, -1.08029, 1.0]], ['2, k, 15', [-0.290694, -1.16668, 1.0]], ['2, k, 16', [0.046877, -0.346712, 1.0]], ['2, k, 17', [0.0985471, -0.701408, 1.0]], ['2, k, 18', [0.125941, -1.0879, 1.0]], ['2, k, 19', [0.122564, -1.12625, 1.0]], ['2, k, 20', [-0.0525104, 0.204747, 1.0]], ['2, k, 21', [-0.507178, 0.749042, 1.0]], ['2, k, 22', [-0.413746, 0.724615, 1.0]], ['2, k, 23', [0.231365, 0.803876, 1.0]], ['2, k, 24', [0.168537, 0.769901, 1.0]]]
[['2, k, 0', [-0.0315264, -0.351646, 1.0]], ['2, k, 1', [-0.0505473, -0.0334681, 1.0]], ['2, k, 2', [-0.0716279, 0.277424, 1.0]], ['2, k, 3', [-0.0948633, 0.434978, 1.0]], ['2, k, 4', [-0.2474, 0.224025, 1.0]], ['2, k, 5', [-0.397365, 0.410234, 1.0]], ['2, k, 6', [-0.490383, 0.611274, 1.0]], ['2, k, 7', [-0.504133, 0.688247, 1.0]], ['2, k, 8', [0.10238, 0.243818, 1.0]], ['2, k, 9', [0.199267, 0.495081, 1.0]], ['2, k, 10', [0.213941, 0.716403, 1.0]], ['2, k, 11', [0.204882, 0.7683, 1.0]], ['2, k, 12', [-0.106906, -0.350046, 1.0]], ['2, k, 13', [-0.177687, -0.717733, 1.0]], ['2, k, 14', [-0.220861, -1.08339, 1.0]], ['2, k, 15', [-0.293613, -1.16876, 1.0]], ['2, k, 16', [0.0424119, -0.343886, 1.0]], ['2, k, 17', [0.0986379, -0.702802, 1.0]], ['2, k, 18', [0.127607, -1.08914, 1.0]], ['2, k, 19', [0.107161, -1.17557, 1.0]], ['2, k, 20', [-0.0664326, 0.200576, 1.0]], ['2, k, 21', [-0.507121, 0.740527, 1.0]], ['2, k, 22', [-0.424775, 0.714195, 1.0]], ['2, k, 23', [0.208103, 0.817463, 1.0]], ['2, k, 24', [0.15515, 0.752991, 1.0]]]
[['2, k, 0', [-0.0341201, -0.351299, 1.0]], ['2, k, 1', [-0.0590889, -0.0343811, 1.0]], ['2, k, 2', [-0.0884795, 0.274756, 1.0]], ['2, k, 3', [-0.110699, 0.428577, 1.0]], ['2, k, 4', [-0.257224, 0.212422, 1.0]], ['2, k, 5', [-0.429922, 0.399959, 1.0]], ['2, k, 6', [-0.513766, 0.605355, 1.0]], ['2, k, 7', [-0.53042, 0.667293, 1.0]], ['2, k, 8', [0.0897236, 0.246134, 1.0]], ['2, k, 9', [0.191217, 0.499005, 1.0]], ['2, k, 10', [0.171944, 0.719554, 1.0]], ['2, k, 11', [0.162881, 0.765243, 1.0]], ['2, k, 12', [-0.108608, -0.350379, 1.0]], ['2, k, 13', [-0.177126, -0.717721, 1.0]], ['2, k, 14', [-0.218858, -1.08105, 1.0]], ['2, k, 15', [-0.292809, -1.16547, 1.0]], ['2, k, 16', [0.0400839, -0.343109, 1.0]], ['2, k, 17', [0.0986211, -0.7028, 1.0]], ['2, k, 18', [0.126156, -1.08792, 1.0]], ['2, k, 19', [0.119217, -1.12623, 1.0]], ['2, k, 20', [-0.0809386, 0.198414, 1.0]], ['2, k, 21', [-0.536692, 0.721304, 1.0]], ['2, k, 22', [-0.448956, 0.696222, 1.0]], ['2, k, 23', [0.127546, 0.827117, 1.0]], ['2, k, 24', [0.114543, 0.776381, 1.0]]]
[['2, k, 0', [-0.0345762, -0.351297, 1.0]], ['2, k, 1', [-0.0627389, -0.0358138, 1.0]], ['2, k, 2', [-0.0952596, 0.271536, 1.0]], ['2, k, 3', [-0.135145, 0.426019, 1.0]], ['2, k, 4', [-0.275136, 0.205846, 1.0]], ['2, k, 5', [-0.436548, 0.378679, 1.0]], ['2, k, 6', [-0.546947, 0.608308, 1.0]], ['2, k, 7', [-0.565944, 0.651051, 1.0]], ['2, k, 8', [0.0878488, 0.246604, 1.0]], ['2, k, 9', [0.159131, 0.513745, 1.0]], ['2, k, 10', [0.121017, 0.744303, 1.0]], ['2, k, 11', [0.115169, 0.791952, 1.0]], ['2, k, 12', [-0.109252, -0.352881, 1.0]], ['2, k, 13', [-0.177171, -0.717755, 1.0]], ['2, k, 14', [-0.217401, -1.08572, 1.0]], ['2, k, 15', [-0.287653, -1.17328, 1.0]], ['2, k, 16', [0.0399039, -0.340381, 1.0]], ['2, k, 17', [0.0975783, -0.698979, 1.0]], ['2, k, 18', [0.126216, -1.08771, 1.0]], ['2, k, 19', [0.119188, -1.12609, 1.0]], ['2, k, 20', [-0.0870385, 0.195637, 1.0]], ['2, k, 21', [-0.584648, 0.689693, 1.0]], ['2, k, 22', [-0.502851, 0.67719, 1.0]], ['2, k, 23', [0.0909546, 0.8335, 1.0]], ['2, k, 24', [0.0435807, 0.786511, 1.0]]]
[['2, k, 0', [-0.0348596, -0.351037, 1.0]], ['2, k, 1', [-0.0657001, -0.0377497, 1.0]], ['2, k, 2', [-0.101093, 0.265999, 1.0]], ['2, k, 3', [-0.158771, 0.415075, 1.0]], ['2, k, 4', [-0.279324, 0.194679, 1.0]], ['2, k, 5', [-0.457661, 0.368627, 1.0]], ['2, k, 6', [-0.569011, 0.599772, 1.0]], ['2, k, 7', [-0.588822, 0.63896, 1.0]], ['2, k, 8', [0.0683793, 0.2469, 1.0]], ['2, k, 9', [0.14246, 0.517409, 1.0]], ['2, k, 10', [0.0989367, 0.746918, 1.0]], ['2, k, 11', [0.0817883, 0.793089, 1.0]], ['2, k, 12', [-0.109253, -0.353088, 1.0]], ['2, k, 13', [-0.175943, -0.716992, 1.0]], ['2, k, 14', [-0.219473, -1.0874, 1.0]], ['2, k, 15', [-0.295541, -1.17005, 1.0]], ['2, k, 16', [0.0395724, -0.339963, 1.0]], ['2, k, 17', [0.0984993, -0.701822, 1.0]], ['2, k, 18', [0.125856, -1.08793, 1.0]], ['2, k, 19', [0.114741, -1.12647, 1.0]], ['2, k, 20', [-0.0921875, 0.191094, 1.0]], ['2, k, 21', [-0.60145, 0.680416, 1.0]], ['2, k, 22', [-0.514872, 0.667215, 1.0]], ['2, k, 23', [0.054717, 0.835366, 1.0]], ['2, k, 24', [0.0098233, 0.784868, 1.0]]]
[['2, k, 0', [-0.036446, -0.351601, 1.0]], ['2, k, 1', [-0.0750845, -0.0700721, 1.0]], ['2, k, 2', [-0.110821, 0.193311, 1.0]], ['2, k, 3', [-0.166777, 0.383, 1.0]], ['2, k, 4', [-0.288739, 0.187078, 1.0]], ['2, k, 5', [-0.467075, 0.316244, 1.0]], ['2, k, 6', [-0.579914, 0.509577, 1.0]], ['2, k, 7', [-0.633192, 0.577491, 1.0]], ['2, k, 8', [0.0629959, 0.249826, 1.0]], ['2, k, 9', [0.104647, 0.525318, 1.0]], ['2, k, 10', [0.0776541, 0.747782, 1.0]], ['2, k, 11', [0.0567493, 0.792936, 1.0]], ['2, k, 12', [-0.110793, -0.356143, 1.0]], ['2, k, 13', [-0.176294, -0.715427, 1.0]], ['2, k, 14', [-0.218296, -1.08641, 1.0]], ['2, k, 15', [-0.296234, -1.1671, 1.0]], ['2, k, 16', [0.0375756, -0.338935, 1.0]], ['2, k, 17', [0.0985067, -0.702543, 1.0]], ['2, k, 18', [0.126663, -1.08795, 1.0]], ['2, k, 19', [0.115137, -1.12652, 1.0]], ['2, k, 20', [-0.102587, 0.126295, 1.0]], ['2, k, 21', [-0.704766, 0.610852, 1.0]], ['2, k, 22', [-0.585697, 0.618801, 1.0]], ['2, k, 23', [0.0159691, 0.840569, 1.0]], ['2, k, 24', [0.0197486, 0.759907, 1.0]]]
[['2, k, 0', [-0.0411094, -0.352746, 1.0]], ['2, k, 1', [-0.0790137, -0.0733984, 1.0]], ['2, k, 2', [-0.113731, 0.192213, 1.0]], ['2, k, 3', [-0.183942, 0.377232, 1.0]], ['2, k, 4', [-0.287516, 0.187122, 1.0]], ['2, k, 5', [-0.470511, 0.310407, 1.0]], ['2, k, 6', [-0.60486, 0.511702, 1.0]], ['2, k, 7', [-0.645188, 0.575994, 1.0]], ['2, k, 8', [0.063064, 0.249843, 1.0]], ['2, k, 9', [0.0916742, 0.531022, 1.0]], ['2, k, 10', [0.0268265, 0.746283, 1.0]], ['2, k, 11', [0.00964561, 0.795883, 1.0]], ['2, k, 12', [-0.114994, -0.358588, 1.0]], ['2, k, 13', [-0.175058, -0.712137, 1.0]], ['2, k, 14', [-0.217633, -1.08712, 1.0]], ['2, k, 15', [-0.296982, -1.1669, 1.0]], ['2, k, 16', [0.0329595, -0.338814, 1.0]], ['2, k, 17', [0.0977203, -0.703756, 1.0]], ['2, k, 18', [0.12668, -1.08958, 1.0]], ['2, k, 19', [0.115238, -1.12812, 1.0]], ['2, k, 20', [-0.105281, 0.125333, 1.0]], ['2, k, 21', [-0.680646, 0.618721, 1.0]], ['2, k, 22', [-0.576125, 0.621902, 1.0]], ['2, k, 23', [-0.0181649, 0.839975, 1.0]], ['2, k, 24', [-0.0612325, 0.788172, 1.0]]]
[['2, k, 0', [-0.0442853, -0.354205, 1.0]], ['2, k, 1', [-0.081754, -0.0735435, 1.0]], ['2, k, 2', [-0.118904, 0.196751, 1.0]], ['2, k, 3', [-0.203328, 0.375731, 1.0]], ['2, k, 4', [-0.285524, 0.187536, 1.0]], ['2, k, 5', [-0.483436, 0.287111, 1.0]], ['2, k, 6', [-0.661034, 0.51299, 1.0]], ['2, k, 7', [-0.679677, 0.562607, 1.0]], ['2, k, 8', [0.0533221, 0.250941, 1.0]], ['2, k, 9', [0.0691674, 0.534607, 1.0]], ['2, k, 10', [0.0142465, 0.749814, 1.0]], ['2, k, 11', [-0.00944608, 0.800078, 1.0]], ['2, k, 12', [-0.117785, -0.360988, 1.0]], ['2, k, 13', [-0.175478, -0.708397, 1.0]], ['2, k, 14', [-0.217743, -1.08747, 1.0]], ['2, k, 15', [-0.296617, -1.16755, 1.0]], ['2, k, 16', [0.0297105, -0.339451, 1.0]], ['2, k, 17', [0.0967286, -0.704458, 1.0]], ['2, k, 18', [0.123737, -1.08549, 1.0]], ['2, k, 19', [0.111188, -1.12405, 1.0]], ['2, k, 20', [-0.109742, 0.128754, 1.0]], ['2, k, 21', [-0.703683, 0.603484, 1.0]], ['2, k, 22', [-0.61884, 0.599265, 1.0]], ['2, k, 23', [-0.00398014, 0.850702, 1.0]], ['2, k, 24', [-0.0585557, 0.787531, 1.0]]]
[['2, k, 0', [-0.0461746, -0.354439, 1.0]], ['2, k, 1', [-0.100981, -0.0546277, 1.0]], ['2, k, 2', [-0.162775, 0.254297, 1.0]], ['2, k, 3', [-0.23529, 0.39634, 1.0]], ['2, k, 4', [-0.301106, 0.175659, 1.0]], ['2, k, 5', [-0.497522, 0.278304, 1.0]], ['2, k, 6', [-0.68408, 0.486065, 1.0]], ['2, k, 7', [-0.703158, 0.529288, 1.0]], ['2, k, 8', [0.010518, 0.248833, 1.0]], ['2, k, 9', [0.040417, 0.53971, 1.0]], ['2, k, 10', [-0.0186421, 0.753807, 1.0]], ['2, k, 11', [-0.0543225, 0.792298, 1.0]], ['2, k, 12', [-0.119881, -0.362906, 1.0]], ['2, k, 13', [-0.175277, -0.707875, 1.0]], ['2, k, 14', [-0.217724, -1.08939, 1.0]], ['2, k, 15', [-0.232139, -1.12821, 1.0]], ['2, k, 16', [0.0279359, -0.3383, 1.0]], ['2, k, 17', [0.096784, -0.704295, 1.0]], ['2, k, 18', [0.118184, -1.07183, 1.0]], ['2, k, 19', [0.100389, -1.11087, 1.0]], ['2, k, 20', [-0.149399, 0.179699, 1.0]], ['2, k, 21', [-0.731089, 0.565656, 1.0]], ['2, k, 22', [-0.63984, 0.575397, 1.0]], ['2, k, 23', [-0.102914, 0.841036, 1.0]], ['2, k, 24', [-0.0838151, 0.748814, 1.0]]]
[['2, k, 0', [-0.045061, -0.355375, 1.0]], ['2, k, 1', [-0.101495, -0.0541148, 1.0]], ['2, k, 2', [-0.163064, 0.253847, 1.0]], ['2, k, 3', [-0.256739, 0.393854, 1.0]], ['2, k, 4', [-0.301433, 0.168389, 1.0]], ['2, k, 5', [-0.52013, 0.263797, 1.0]], ['2, k, 6', [-0.692619, 0.445697, 1.0]], ['2, k, 7', [-0.724177, 0.496655, 1.0]], ['2, k, 8', [0.00550903, 0.248248, 1.0]], ['2, k, 9', [0.0151128, 0.535916, 1.0]], ['2, k, 10', [-0.0676733, 0.74579, 1.0]], ['2, k, 11', [-0.097808, 0.794293, 1.0]], ['2, k, 12', [-0.118343, -0.365138, 1.0]], ['2, k, 13', [-0.175121, -0.708452, 1.0]], ['2, k, 14', [-0.217644, -1.08955, 1.0]], ['2, k, 15', [-0.301331, -1.16596, 1.0]], ['2, k, 16', [0.0288239, -0.337678, 1.0]], ['2, k, 17', [0.096277, -0.7041, 1.0]], ['2, k, 18', [0.119015, -1.07373, 1.0]], ['2, k, 19', [0.100412, -1.11265, 1.0]], ['2, k, 20', [-0.149511, 0.179325, 1.0]], ['2, k, 21', [-0.767379, 0.530752, 1.0]], ['2, k, 22', [-0.664493, 0.553051, 1.0]], ['2, k, 23', [-0.140282, 0.837042, 1.0]], ['2, k, 24', [-0.152077, 0.76269, 1.0]]]
