[['2, k, 0', [-0.0004097509, -0.2644808, 1.0]], ['2, k, 1', [0.003603189, 0.03104843, 1.0]], ['2, k, 2', [0.007123015, 0.319712, 1.0]], ['2, k, 3', [0.008750334, 0.4508685, 1.0]], ['2, k, 4', [-0.1644859, 0.2060703, 1.0]], ['2, k, 5', [-0.2265842, -0.04524064, 1.0]], ['2, k, 6', [-0.2531216, -0.2157186, 1.0]], ['2, k, 7', [-0.2646108, -0.2569767, 1.0]], ['2, k, 8', [0.1842785, 0.2110875, 1.0]], ['2, k, 9', [0.2361944, -0.03606398, 1.0]], ['2, k, 10', [0.2873821, -0.2336362, 1.0]], ['2, k, 11', [0.2950792, -0.2959323, 1.0]], ['2, k, 12', [-0.08768331, -0.2597797, 1.0]], ['2, k, 13', [-0.1277683, -0.2776433, 1.0]], ['2, k, 14', [-0.1197472, -0.6192428, 1.0]], ['2, k, 15', [-0.1169447, -0.6547806, 1.0]], ['2, k, 16', [0.08659618, -0.2622849, 1.0]], ['2, k, 17', [0.1693145, -0.2752408, 1.0]], ['2, k, 18', [0.1423666, -0.6190312, 1.0]], ['2, k, 19', [0.1859078, -0.7017509, 1.0]], ['2, k, 20', [0.006275529, 0.2484673, 1.0]], ['2, k, 21', [-0.262756, -0.3085745, 1.0]], ['2, k, 22', [-0.2824863, -0.2247251, 1.0]], ['2, k, 23', [0.3131849, -0.365837, 1.0]], ['2, k, 24', [0.2631616, -0.2942357, 1.0]]]
[['2, k, 0', [0.01359659, -0.2504108, 1.0]], ['2, k, 1', [0.01185734, 0.04413938, 1.0]], ['2, k, 2', [0.009783151, 0.3291149, 1.0]], ['2, k, 3', [0.007188093, 0.4544482, 1.0]], ['2, k, 4', [-0.1609679, 0.2078904, 1.0]], ['2, k, 5', [-0.2142555, -0.04569675, 1.0]], ['2, k, 6', [-0.1596022, -0.164373, 1.0]], ['2, k, 7', [-0.09427873, -0.1341134, 1.0]], ['2, k, 8', [0.1677167, 0.2515917, 1.0]], ['2, k, 9', [0.2879547, 0.2248456, 1.0]], ['2, k, 10', [0.3529396, 0.2428156, 1.0]], ['2, k, 11', [0.3929466, 0.266721, 1.0]], ['2, k, 12', [-0.07351253, -0.250994, 1.0]], ['2, k, 13', [-0.1260259, -0.2792772, 1.0]], ['2, k, 14', [-0.1211339, -0.6208719, 1.0]], ['2, k, 15', [-0.1556601, -0.7066471, 1.0]], ['2, k, 16', [0.1000995, -0.2435469, 1.0]], ['2, k, 17', [0.171961, -0.2770676, 1.0]], ['2, k, 18', [0.139269, -0.6194429, 1.0]], ['2, k, 19', [0.1820284, -0.7025731, 1.0]], ['2, k, 20', [0.01041008, 0.2591107, 1.0]], ['2, k, 21', [-0.05810621, -0.1809095, 1.0]], ['2, k, 22', [-0.06229472, -0.0806663, 1.0]], ['2, k, 23', [0.4227091, 0.2698924, 1.0]], ['2, k, 24', [0.3482116, 0.2603918, 1.0]]]
[['2, k, 0', [0.01295002, -0.2528987, 1.0]], ['2, k, 1', [0.01105776, 0.04263481, 1.0]], ['2, k, 2', [0.00906042, 0.3286166, 1.0]], ['2, k, 3', [0.005415844, 0.4544942, 1.0]], ['2, k, 4', [-0.161471, 0.2073322, 1.0]], ['2, k, 5', [-0.2143448, -0.04633818, 1.0]], ['2, k, 6', [-0.1588416, -0.1643105, 1.0]], ['2, k, 7', [-0.09467761, -0.1338183, 1.0]], ['2, k, 8', [0.1667962, 0.242686, 1.0]], ['2, k, 9', [0.2862997, 0.1329956, 1.0]], ['2, k, 10', [0.3517324, 0.1031641, 1.0]], ['2, k, 11', [0.378575, 0.08751617, 1.0]], ['2, k, 12', [-0.07454766, -0.2527474, 1.0]], ['2, k, 13', [-0.1262724, -0.2786932, 1.0]], ['2, k, 14', [-0.1229527, -0.6202167, 1.0]], ['2, k, 15', [-0.1569111, -0.7063369, 1.0]], ['2, k, 16', [0.0999265, -0.246826, 1.0]], ['2, k, 17', [0.1719371, -0.2764764, 1.0]], ['2, k, 18', [0.1392922, -0.618941, 1.0]], ['2, k, 19', [0.1819883, -0.7021093, 1.0]], ['2, k, 20', [0.00963958, 0.2583756, 1.0]], ['2, k, 21', [-0.05683053, -0.1809062, 1.0]], ['2, k, 22', [-0.06024761, -0.07908817, 1.0]], ['2, k, 23', [0.3988091, 0.06963626, 1.0]], ['2, k, 24', [0.3485158, 0.07085689, 1.0]]]
[['2, k, 0', [0.01247771, -0.2542804, 1.0]], ['2, k, 1', [0.01058682, 0.04157679, 1.0]], ['2, k, 2', [0.008677957, 0.3281276, 1.0]], ['2, k, 3', [0.004171333, 0.4543578, 1.0]], ['2, k, 4', [-0.163394, 0.2060364, 1.0]], ['2, k, 5', [-0.2142567, -0.04803689, 1.0]], ['2, k, 6', [-0.1587478, -0.1656383, 1.0]], ['2, k, 7', [-0.09642702, -0.1355985, 1.0]], ['2, k, 8', [0.1670328, 0.2385061, 1.0]], ['2, k, 9', [0.2871321, 0.1000875, 1.0]], ['2, k, 10', [0.3606508, 0.03258372, 1.0]], ['2, k, 11', [0.3800515, -0.01905974, 1.0]], ['2, k, 12', [-0.07515369, -0.2537044, 1.0]], ['2, k, 13', [-0.1264314, -0.2783558, 1.0]], ['2, k, 14', [-0.1231396, -0.6198516, 1.0]], ['2, k, 15', [-0.1567718, -0.7064464, 1.0]], ['2, k, 16', [0.09968462, -0.2484198, 1.0]], ['2, k, 17', [0.1719656, -0.2764388, 1.0]], ['2, k, 18', [0.1400592, -0.6190398, 1.0]], ['2, k, 19', [0.1823282, -0.7024075, 1.0]], ['2, k, 20', [0.009217008, 0.2577279, 1.0]], ['2, k, 21', [-0.05965064, -0.1799413, 1.0]], ['2, k, 22', [-0.06512163, -0.08062194, 1.0]], ['2, k, 23', [0.413323, -0.05263468, 1.0]], ['2, k, 24', [0.3361465, -0.03006319, 1.0]]]
[['2, k, 0', [0.01233991, -0.2549179, 1.0]], ['2, k, 1', [0.009960761, 0.04094769, 1.0]], ['2, k, 2', [0.007266853, 0.3276862, 1.0]], ['2, k, 3', [0.003786184, 0.4540971, 1.0]], ['2, k, 4', [-0.1635674, 0.2057732, 1.0]], ['2, k, 5', [-0.2142759, -0.04833041, 1.0]], ['2, k, 6', [-0.1586467, -0.1655086, 1.0]], ['2, k, 7', [-0.0940855, -0.1345842, 1.0]], ['2, k, 8', [0.1680807, 0.2355557, 1.0]], ['2, k, 9', [0.2829817, 0.07571855, 1.0]], ['2, k, 10', [0.3521496, -0.04102864, 1.0]], ['2, k, 11', [0.3729167, -0.108093, 1.0]], ['2, k, 12', [-0.07540477, -0.2540932, 1.0]], ['2, k, 13', [-0.1264353, -0.2782828, 1.0]], ['2, k, 14', [-0.1295337, -0.6197275, 1.0]], ['2, k, 15', [-0.1294591, -0.6556672, 1.0]], ['2, k, 16', [0.09969256, -0.2493054, 1.0]], ['2, k, 17', [0.1719842, -0.2763796, 1.0]], ['2, k, 18', [0.1398985, -0.6189949, 1.0]], ['2, k, 19', [0.1833403, -0.701791, 1.0]], ['2, k, 20', [0.008023142, 0.2571954, 1.0]], ['2, k, 21', [-0.05805781, -0.181959, 1.0]], ['2, k, 22', [-0.06187414, -0.08014702, 1.0]], ['2, k, 23', [0.3990559, -0.1510636, 1.0]], ['2, k, 24', [0.3202535, -0.121191, 1.0]]]
[['2, k, 0', [0.01183129, -0.2564353, 1.0]], ['2, k, 1', [0.009501055, 0.04002736, 1.0]], ['2, k, 2', [0.006946335, 0.3273596, 1.0]], ['2, k, 3', [0.003166492, 0.4541362, 1.0]], ['2, k, 4', [-0.1644003, 0.2051287, 1.0]], ['2, k, 5', [-0.2141733, -0.04915753, 1.0]], ['2, k, 6', [-0.1585663, -0.1657135, 1.0]], ['2, k, 7', [-0.09528693, -0.1357433, 1.0]], ['2, k, 8', [0.1702686, 0.2296893, 1.0]], ['2, k, 9', [0.2731631, 0.02988259, 1.0]], ['2, k, 10', [0.3360658, -0.1195832, 1.0]], ['2, k, 11', [0.3614022, -0.1869756, 1.0]], ['2, k, 12', [-0.07606016, -0.2550301, 1.0]], ['2, k, 13', [-0.1264713, -0.2782404, 1.0]], ['2, k, 14', [-0.1177136, -0.6198227, 1.0]], ['2, k, 15', [-0.1556033, -0.7052777, 1.0]], ['2, k, 16', [0.09944013, -0.2513197, 1.0]], ['2, k, 17', [0.1720528, -0.2766781, 1.0]], ['2, k, 18', [0.1407287, -0.6194534, 1.0]], ['2, k, 19', [0.1836601, -0.7024902, 1.0]], ['2, k, 20', [0.007657173, 0.2567306, 1.0]], ['2, k, 21', [-0.05770748, -0.1811399, 1.0]], ['2, k, 22', [-0.06247039, -0.08000347, 1.0]], ['2, k, 23', [0.3925295, -0.2360585, 1.0]], ['2, k, 24', [0.3147854, -0.2030324, 1.0]]]
[['2, k, 0', [0.01138812, -0.2577674, 1.0]], ['2, k, 1', [0.00929106, 0.03881523, 1.0]], ['2, k, 2', [0.006987566, 0.3265158, 1.0]], ['2, k, 3', [0.002645963, 0.4537134, 1.0]], ['2, k, 4', [-0.1645036, 0.2049975, 1.0]], ['2, k, 5', [-0.2141853, -0.04930807, 1.0]], ['2, k, 6', [-0.1582914, -0.1652383, 1.0]], ['2, k, 7', [-0.09558553, -0.1343866, 1.0]], ['2, k, 8', [0.1710358, 0.2268053, 1.0]], ['2, k, 9', [0.2663642, 0.004654113, 1.0]], ['2, k, 10', [0.334545, -0.2030198, 1.0]], ['2, k, 11', [0.3493923, -0.2590444, 1.0]], ['2, k, 12', [-0.07654566, -0.2559206, 1.0]], ['2, k, 13', [-0.126658, -0.2780769, 1.0]], ['2, k, 14', [-0.1198622, -0.6196655, 1.0]], ['2, k, 15', [-0.1531007, -0.7055565, 1.0]], ['2, k, 16', [0.09908253, -0.2530069, 1.0]], ['2, k, 17', [0.171708, -0.2771726, 1.0]], ['2, k, 18', [0.1415619, -0.6199483, 1.0]], ['2, k, 19', [0.1842272, -0.7031019, 1.0]], ['2, k, 20', [0.007629529, 0.2557688, 1.0]], ['2, k, 21', [-0.05725341, -0.1814067, 1.0]], ['2, k, 22', [-0.06226604, -0.07921888, 1.0]], ['2, k, 23', [0.375864, -0.3156502, 1.0]], ['2, k, 24', [0.3023728, -0.2810382, 1.0]]]
[['2, k, 0', [0.01058303, -0.2589839, 1.0]], ['2, k, 1', [0.009043945, 0.03809555, 1.0]], ['2, k, 2', [0.007063953, 0.3262392, 1.0]], ['2, k, 3', [0.002703218, 0.453866, 1.0]], ['2, k, 4', [-0.1649005, 0.2051347, 1.0]], ['2, k, 5', [-0.2143467, -0.04921904, 1.0]], ['2, k, 6', [-0.1580479, -0.1645376, 1.0]], ['2, k, 7', [-0.09552726, -0.1343961, 1.0]], ['2, k, 8', [0.1748758, 0.2140513, 1.0]], ['2, k, 9', [0.2595973, -0.0245645, 1.0]], ['2, k, 10', [0.3214178, -0.2302179, 1.0]], ['2, k, 11', [0.3323546, -0.3006113, 1.0]], ['2, k, 12', [-0.0773675, -0.2565821, 1.0]], ['2, k, 13', [-0.1266596, -0.2780493, 1.0]], ['2, k, 14', [-0.1175297, -0.6197645, 1.0]], ['2, k, 15', [-0.1528584, -0.7053666, 1.0]], ['2, k, 16', [0.09827546, -0.2549158, 1.0]], ['2, k, 17', [0.1716307, -0.2770783, 1.0]], ['2, k, 18', [0.1415721, -0.6198764, 1.0]], ['2, k, 19', [0.1852498, -0.7025218, 1.0]], ['2, k, 20', [0.007643588, 0.2553946, 1.0]], ['2, k, 21', [-0.05802464, -0.1801783, 1.0]], ['2, k, 22', [-0.05472463, -0.08399631, 1.0]], ['2, k, 23', [0.3605436, -0.3701718, 1.0]], ['2, k, 24', [0.2923171, -0.3058651, 1.0]]]
[['2, k, 0', [0.01005241, -0.2597001, 1.0]], ['2, k, 1', [0.008586673, 0.03737954, 1.0]], ['2, k, 2', [0.00671627, 0.3256043, 1.0]], ['2, k, 3', [0.002850355, 0.4538392, 1.0]], ['2, k, 4', [-0.1645284, 0.2065694, 1.0]], ['2, k, 5', [-0.2141521, -0.04775954, 1.0]], ['2, k, 6', [-0.1596583, -0.1649426, 1.0]], ['2, k, 7', [-0.09760976, -0.1374612, 1.0]], ['2, k, 8', [0.175975, 0.2120434, 1.0]], ['2, k, 9', [0.2524086, -0.03148386, 1.0]], ['2, k, 10', [0.314457, -0.2423734, 1.0]], ['2, k, 11', [0.3192008, -0.3222057, 1.0]], ['2, k, 12', [-0.07801095, -0.257068, 1.0]], ['2, k, 13', [-0.1267708, -0.2777987, 1.0]], ['2, k, 14', [-0.1190278, -0.6194474, 1.0]], ['2, k, 15', [-0.153165, -0.7053031, 1.0]], ['2, k, 16', [0.0976697, -0.2560535, 1.0]], ['2, k, 17', [0.1716109, -0.2770553, 1.0]], ['2, k, 18', [0.1417407, -0.6199151, 1.0]], ['2, k, 19', [0.1852979, -0.7026129, 1.0]], ['2, k, 20', [0.007250093, 0.2547128, 1.0]], ['2, k, 21', [-0.05967674, -0.1790401, 1.0]], ['2, k, 22', [-0.05914002, -0.09228942, 1.0]], ['2, k, 23', [0.3282997, -0.3976387, 1.0]], ['2, k, 24', [0.2849285, -0.3269128, 1.0]]]
[['2, k, 0', [0.009614886, -0.2599981, 1.0]], ['2, k, 1', [0.008487176, 0.03721226, 1.0]], ['2, k, 2', [0.006778392, 0.325539, 1.0]], ['2, k, 3', [0.002980679, 0.4537538, 1.0]], ['2, k, 4', [-0.16435, 0.207801, 1.0]], ['2, k, 5', [-0.2150838, -0.04631366, 1.0]], ['2, k, 6', [-0.1603369, -0.1637745, 1.0]], ['2, k, 7', [-0.09588818, -0.1355125, 1.0]], ['2, k, 8', [0.1765552, 0.2098618, 1.0]], ['2, k, 9', [0.2507255, -0.03603313, 1.0]], ['2, k, 10', [0.3066399, -0.2498828, 1.0]], ['2, k, 11', [0.3068852, -0.305944, 1.0]], ['2, k, 12', [-0.07862786, -0.2571368, 1.0]], ['2, k, 13', [-0.1269657, -0.2771946, 1.0]], ['2, k, 14', [-0.1183906, -0.6189892, 1.0]], ['2, k, 15', [-0.1525379, -0.7056283, 1.0]], ['2, k, 16', [0.0972139, -0.2566158, 1.0]], ['2, k, 17', [0.1713315, -0.2767451, 1.0]], ['2, k, 18', [0.141441, -0.6197074, 1.0]], ['2, k, 19', [0.1851092, -0.7023639, 1.0]], ['2, k, 20', [0.007276154, 0.2546331, 1.0]], ['2, k, 21', [-0.05983949, -0.1804416, 1.0]], ['2, k, 22', [-0.06872422, -0.08131485, 1.0]], ['2, k, 23', [0.3123702, -0.3823611, 1.0]], ['2, k, 24', [0.2802425, -0.3186439, 1.0]]]
[['2, k, 0', [0.008625627, -0.2614227, 1.0]], ['2, k, 1', [0.008487551, 0.03613529, 1.0]], ['2, k, 2', [0.008389704, 0.3246155, 1.0]], ['2, k, 3', [0.005837096, 0.4554627, 1.0]], ['2, k, 4', [-0.1638255, 0.2083513, 1.0]], ['2, k, 5', [-0.21576, -0.04551833, 1.0]], ['2, k, 6', [-0.1606967, -0.1635175, 1.0]], ['2, k, 7', [-0.09490945, -0.133843, 1.0]], ['2, k, 8', [0.1769332, 0.2068505, 1.0]], ['2, k, 9', [0.2438819, -0.04336627, 1.0]], ['2, k, 10', [0.300909, -0.2914782, 1.0]], ['2, k, 11', [0.2954503, -0.3153813, 1.0]], ['2, k, 12', [-0.07970851, -0.2581472, 1.0]], ['2, k, 13', [-0.1270382, -0.2772236, 1.0]], ['2, k, 14', [-0.1194096, -0.6190054, 1.0]], ['2, k, 15', [-0.1198027, -0.6548162, 1.0]], ['2, k, 16', [0.09636746, -0.258264, 1.0]], ['2, k, 17', [0.1711605, -0.2769311, 1.0]], ['2, k, 18', [0.1418129, -0.6200346, 1.0]], ['2, k, 19', [0.1855805, -0.7026417, 1.0]], ['2, k, 20', [0.008341761, 0.2535998, 1.0]], ['2, k, 21', [-0.05607234, -0.1799796, 1.0]], ['2, k, 22', [-0.06347651, -0.08206738, 1.0]], ['2, k, 23', [0.2964748, -0.3300776, 1.0]], ['2, k, 24', [0.2865622, -0.3143043, 1.0]]]
[['2, k, 0', [0.008354126, -0.2618209, 1.0]], ['2, k, 1', [0.008550956, 0.03594225, 1.0]], ['2, k, 2', [0.009051104, 0.3247328, 1.0]], ['2, k, 3', [0.00720475, 0.4563584, 1.0]], ['2, k, 4', [-0.1638702, 0.2082862, 1.0]], ['2, k, 5', [-0.2163095, -0.04547504, 1.0]], ['2, k, 6', [-0.1615388, -0.1635491, 1.0]], ['2, k, 7', [-0.09394884, -0.134141, 1.0]], ['2, k, 8', [0.1777881, 0.2060557, 1.0]], ['2, k, 9', [0.2420449, -0.04437953, 1.0]], ['2, k, 10', [0.2950289, -0.2822729, 1.0]], ['2, k, 11', [0.3130525, -0.3616187, 1.0]], ['2, k, 12', [-0.08002902, -0.2583967, 1.0]], ['2, k, 13', [-0.127032, -0.2772243, 1.0]], ['2, k, 14', [-0.1180861, -0.6190988, 1.0]], ['2, k, 15', [-0.1541625, -0.7052036, 1.0]], ['2, k, 16', [0.09618722, -0.2587127, 1.0]], ['2, k, 17', [0.171171, -0.2768866, 1.0]], ['2, k, 18', [0.1418837, -0.6199998, 1.0]], ['2, k, 19', [0.1857566, -0.7025539, 1.0]], ['2, k, 20', [0.008818323, 0.2535911, 1.0]], ['2, k, 21', [-0.05921168, -0.1788235, 1.0]], ['2, k, 22', [-0.06021347, -0.08330461, 1.0]], ['2, k, 23', [0.3140183, -0.3761465, 1.0]], ['2, k, 24', [0.3040296, -0.3601552, 1.0]]]
[['2, k, 0', [0.008084093, -0.2622862, 1.0]], ['2, k, 1', [0.008347291, 0.03551842, 1.0]], ['2, k, 2', [0.008834184, 0.3244602, 1.0]], ['2, k, 3', [0.008202811, 0.4563535, 1.0]], ['2, k, 4', [-0.1631087, 0.2091637, 1.0]], ['2, k, 5', [-0.2163051, -0.04443654, 1.0]], ['2, k, 6', [-0.1620452, -0.1633841, 1.0]], ['2, k, 7', [-0.09596688, -0.1367701, 1.0]], ['2, k, 8', [0.1783267, 0.2056135, 1.0]], ['2, k, 9', [0.2409871, -0.04472233, 1.0]], ['2, k, 10', [0.2930041, -0.2788607, 1.0]], ['2, k, 11', [0.3107031, -0.3569556, 1.0]], ['2, k, 12', [-0.08032604, -0.2586809, 1.0]], ['2, k, 13', [-0.1270281, -0.2772105, 1.0]], ['2, k, 14', [-0.114508, -0.6187308, 1.0]], ['2, k, 15', [-0.1538625, -0.7035515, 1.0]], ['2, k, 16', [0.0959549, -0.2593199, 1.0]], ['2, k, 17', [0.171212, -0.2770527, 1.0]], ['2, k, 18', [0.1416481, -0.6200631, 1.0]], ['2, k, 19', [0.185698, -0.7025265, 1.0]], ['2, k, 20', [0.008616772, 0.2532501, 1.0]], ['2, k, 21', [-0.05925091, -0.1794061, 1.0]], ['2, k, 22', [-0.063431, -0.08407414, 1.0]], ['2, k, 23', [0.3120891, -0.3721315, 1.0]], ['2, k, 24', [0.3019876, -0.3560978, 1.0]]]
[['2, k, 0', [0.007765859, -0.2625332, 1.0]], ['2, k, 1', [0.008333419, 0.03532897, 1.0]], ['2, k, 2', [0.009388737, 0.3244398, 1.0]], ['2, k, 3', [0.008453141, 0.4566152, 1.0]], ['2, k, 4', [-0.1626232, 0.2105638, 1.0]], ['2, k, 5', [-0.215923, -0.04302219, 1.0]], ['2, k, 6', [-0.162627, -0.1631225, 1.0]], ['2, k, 7', [-0.09654777, -0.1366888, 1.0]], ['2, k, 8', [0.1785201, 0.2054018, 1.0]], ['2, k, 9', [0.2404057, -0.04447474, 1.0]], ['2, k, 10', [0.2916873, -0.2759672, 1.0]], ['2, k, 11', [0.30914, -0.3531807, 1.0]], ['2, k, 12', [-0.08067709, -0.2587797, 1.0]], ['2, k, 13', [-0.1269404, -0.2775193, 1.0]], ['2, k, 14', [-0.1157686, -0.618907, 1.0]], ['2, k, 15', [-0.1541619, -0.7041524, 1.0]], ['2, k, 16', [0.09566484, -0.2596416, 1.0]], ['2, k, 17', [0.1712842, -0.2770607, 1.0]], ['2, k, 18', [0.1416992, -0.6200716, 1.0]], ['2, k, 19', [0.1858225, -0.7024994, 1.0]], ['2, k, 20', [0.00900193, 0.2531596, 1.0]], ['2, k, 21', [-0.06026919, -0.177953, 1.0]], ['2, k, 22', [-0.06113878, -0.08417562, 1.0]], ['2, k, 23', [0.3101241, -0.3677444, 1.0]], ['2, k, 24', [0.3001592, -0.3518004, 1.0]]]
[['2, k, 0', [0.007471357, -0.263106, 1.0]], ['2, k, 1', [0.008447812, 0.03493574, 1.0]], ['2, k, 2', [0.01007632, 0.3242951, 1.0]], ['2, k, 3', [0.009168785, 0.4568696, 1.0]], ['2, k, 4', [-0.1617055, 0.2107439, 1.0]], ['2, k, 5', [-0.2160033, -0.04261051, 1.0]], ['2, k, 6', [-0.1624821, -0.1627306, 1.0]], ['2, k, 7', [-0.097786, -0.1363111, 1.0]], ['2, k, 8', [0.1788649, 0.2050185, 1.0]], ['2, k, 9', [0.240766, -0.04380486, 1.0]], ['2, k, 10', [0.2915092, -0.2747198, 1.0]], ['2, k, 11', [0.3087832, -0.3517403, 1.0]], ['2, k, 12', [-0.08101233, -0.2591618, 1.0]], ['2, k, 13', [-0.1269586, -0.2776243, 1.0]], ['2, k, 14', [-0.1176184, -0.6190643, 1.0]], ['2, k, 15', [-0.1539367, -0.7051552, 1.0]], ['2, k, 16', [0.0954484, -0.2603462, 1.0]], ['2, k, 17', [0.1713024, -0.2770739, 1.0]], ['2, k, 18', [0.1418093, -0.620078, 1.0]], ['2, k, 19', [0.1856572, -0.7026405, 1.0]], ['2, k, 20', [0.009543628, 0.2529325, 1.0]], ['2, k, 21', [-0.05649469, -0.1798503, 1.0]], ['2, k, 22', [-0.06289215, -0.08385967, 1.0]], ['2, k, 23', [0.3097675, -0.3663082, 1.0]], ['2, k, 24', [0.3001779, -0.3512653, 1.0]]]
[['2, k, 0', [0.007281333, -0.2632104, 1.0]], ['2, k, 1', [0.00846921, 0.03489611, 1.0]], ['2, k, 2', [0.01034447, 0.3243791, 1.0]], ['2, k, 3', [0.009418893, 0.4573387, 1.0]], ['2, k, 4', [-0.1614594, 0.2115386, 1.0]], ['2, k, 5', [-0.2158809, -0.04179253, 1.0]], ['2, k, 6', [-0.1617572, -0.1619996, 1.0]], ['2, k, 7', [-0.09552369, -0.1341583, 1.0]], ['2, k, 8', [0.1794934, 0.2047859, 1.0]], ['2, k, 9', [0.2423664, -0.04519171, 1.0]], ['2, k, 10', [0.2910528, -0.2734145, 1.0]], ['2, k, 11', [0.2870639, -0.289445, 1.0]], ['2, k, 12', [-0.08131447, -0.2591469, 1.0]], ['2, k, 13', [-0.1269355, -0.2776338, 1.0]], ['2, k, 14', [-0.1187641, -0.6190349, 1.0]], ['2, k, 15', [-0.1537607, -0.7056123, 1.0]], ['2, k, 16', [0.09530331, -0.2604949, 1.0]], ['2, k, 17', [0.1712972, -0.2770353, 1.0]], ['2, k, 18', [0.1419795, -0.6201022, 1.0]], ['2, k, 19', [0.1860085, -0.7025757, 1.0]], ['2, k, 20', [0.009752247, 0.2529816, 1.0]], ['2, k, 21', [-0.05806659, -0.1803879, 1.0]], ['2, k, 22', [-0.06115149, -0.08289064, 1.0]], ['2, k, 23', [0.2892565, -0.3003871, 1.0]], ['2, k, 24', [0.2802265, -0.2838386, 1.0]]]
[['2, k, 0', [0.007168416, -0.2636519, 1.0]], ['2, k, 1', [0.008478498, 0.03460467, 1.0]], ['2, k, 2', [0.01037957, 0.3242808, 1.0]], ['2, k, 3', [0.009636151, 0.4566288, 1.0]], ['2, k, 4', [-0.1615635, 0.210373, 1.0]], ['2, k, 5', [-0.2161804, -0.04289953, 1.0]], ['2, k, 6', [-0.1615652, -0.1624834, 1.0]], ['2, k, 7', [-0.09660108, -0.1336135, 1.0]], ['2, k, 8', [0.1807422, 0.203815, 1.0]], ['2, k, 9', [0.243541, -0.04677577, 1.0]], ['2, k, 10', [0.2937456, -0.2874209, 1.0]], ['2, k, 11', [0.2893547, -0.3073972, 1.0]], ['2, k, 12', [-0.08141754, -0.2594531, 1.0]], ['2, k, 13', [-0.1269358, -0.2776398, 1.0]], ['2, k, 14', [-0.1124765, -0.6188908, 1.0]], ['2, k, 15', [-0.1526937, -0.7033352, 1.0]], ['2, k, 16', [0.09523346, -0.2609648, 1.0]], ['2, k, 17', [0.1712924, -0.2770339, 1.0]], ['2, k, 18', [0.1419598, -0.6201268, 1.0]], ['2, k, 19', [0.1861739, -0.7025062, 1.0]], ['2, k, 20', [0.009792992, 0.2528458, 1.0]], ['2, k, 21', [-0.05649374, -0.1771763, 1.0]], ['2, k, 22', [-0.06268355, -0.08327606, 1.0]], ['2, k, 23', [0.2904653, -0.3200879, 1.0]], ['2, k, 24', [0.2776132, -0.3070549, 1.0]]]
[['2, k, 0', [0.007075697, -0.2639298, 1.0]], ['2, k, 1', [0.008353429, 0.03435557, 1.0]], ['2, k, 2', [0.01012062, 0.3241657, 1.0]], ['2, k, 3', [0.009478444, 0.4567455, 1.0]], ['2, k, 4', [-0.1615479, 0.2105191, 1.0]], ['2, k, 5', [-0.2161538, -0.04275566, 1.0]], ['2, k, 6', [-0.1614739, -0.1625216, 1.0]], ['2, k, 7', [-0.09657856, -0.1337092, 1.0]], ['2, k, 8', [0.1810077, 0.2035918, 1.0]], ['2, k, 9', [0.2442114, -0.04750727, 1.0]], ['2, k, 10', [0.2961539, -0.2853754, 1.0]], ['2, k, 11', [0.2946696, -0.3131183, 1.0]], ['2, k, 12', [-0.08149306, -0.2595981, 1.0]], ['2, k, 13', [-0.1268587, -0.2773628, 1.0]], ['2, k, 14', [-0.1102722, -0.6182419, 1.0]], ['2, k, 15', [-0.151973, -0.7020432, 1.0]], ['2, k, 16', [0.09516474, -0.2613274, 1.0]], ['2, k, 17', [0.1711204, -0.2765979, 1.0]], ['2, k, 18', [0.1419929, -0.619727, 1.0]], ['2, k, 19', [0.1861147, -0.7021581, 1.0]], ['2, k, 20', [0.009584272, 0.2526953, 1.0]], ['2, k, 21', [-0.06052975, -0.1784325, 1.0]], ['2, k, 22', [-0.06148255, -0.08348002, 1.0]], ['2, k, 23', [0.3039746, -0.3750497, 1.0]], ['2, k, 24', [0.2861947, -0.3182724, 1.0]]]
[['2, k, 0', [0.007013448, -0.2640266, 1.0]], ['2, k, 1', [0.008287921, 0.03421218, 1.0]], ['2, k, 2', [0.01003404, 0.3240504, 1.0]], ['2, k, 3', [0.009238888, 0.456654, 1.0]], ['2, k, 4', [-0.1615421, 0.2107909, 1.0]], ['2, k, 5', [-0.2159925, -0.04251956, 1.0]], ['2, k, 6', [-0.1613131, -0.1623631, 1.0]], ['2, k, 7', [-0.09630798, -0.1337142, 1.0]], ['2, k, 8', [0.1811495, 0.203606, 1.0]], ['2, k, 9', [0.2449872, -0.04731083, 1.0]], ['2, k, 10', [0.2985848, -0.2565358, 1.0]], ['2, k, 11', [0.2979146, -0.2974453, 1.0]], ['2, k, 12', [-0.08154781, -0.2596585, 1.0]], ['2, k, 13', [-0.1268362, -0.277274, 1.0]], ['2, k, 14', [-0.1193983, -0.6189428, 1.0]], ['2, k, 15', [-0.1201023, -0.6545531, 1.0]], ['2, k, 16', [0.09509937, -0.2614548, 1.0]], ['2, k, 17', [0.1708586, -0.2763792, 1.0]], ['2, k, 18', [0.1416148, -0.6193999, 1.0]], ['2, k, 19', [0.1857116, -0.7018513, 1.0]], ['2, k, 20', [0.009509309, 0.2525753, 1.0]], ['2, k, 21', [-0.05617684, -0.1785215, 1.0]], ['2, k, 22', [-0.06135277, -0.08350834, 1.0]], ['2, k, 23', [0.3104934, -0.3434853, 1.0]], ['2, k, 24', [0.27891, -0.3026993, 1.0]]]
