[['2, k, 0', [0.056838, -0.217605, 1.0]], ['2, k, 1', [0.0539383, 0.0973841, 1.0]], ['2, k, 2', [0.0508758, 0.405514, 1.0]], ['2, k, 3', [0.0787002, 0.541141, 1.0]], ['2, k, 4', [-0.0759329, 0.317639, 1.0]], ['2, k, 5', [-0.184345, 0.199914, 1.0]], ['2, k, 6', [-0.157241, 0.136806, 1.0]], ['2, k, 7', [-0.137644, 0.113677, 1.0]], ['2, k, 8', [0.209591, 0.311158, 1.0]], ['2, k, 9', [0.306129, 0.207298, 1.0]], ['2, k, 10', [0.281688, 0.237498, 1.0]], ['2, k, 11', [0.275159, 0.212688, 1.0]], ['2, k, 12', [-0.00876681, -0.213668, 1.0]], ['2, k, 13', [-0.0300441, -0.651449, 1.0]], ['2, k, 14', [-0.0274712, -1.11291, 1.0]], ['2, k, 15', [-0.0326642, -1.18713, 1.0]], ['2, k, 16', [0.121149, -0.216598, 1.0]], ['2, k, 17', [0.139178, -0.656391, 1.0]], ['2, k, 18', [0.136772, -1.11785, 1.0]], ['2, k, 19', [0.129055, -1.17798, 1.0]], ['2, k, 20', [0.0516737, 0.329446, 1.0]], ['2, k, 21', [-0.110296, 0.100846, 1.0]], ['2, k, 22', [-0.0908803, 0.114925, 1.0]], ['2, k, 23', [0.274125, 0.211889, 1.0]], ['2, k, 24', [0.272776, 0.210846, 1.0]]]
[['2, k, 0', [0.0847088, -0.272869, 1.0]], ['2, k, 1', [0.101774, 0.0874223, 1.0]], ['2, k, 2', [0.117811, 0.437944, 1.0]], ['2, k, 3', [0.0333015, 0.542024, 1.0]], ['2, k, 4', [-0.0116772, 0.331762, 1.0]], ['2, k, 5', [-0.205588, 0.202388, 1.0]], ['2, k, 6', [-0.404823, 0.187068, 1.0]], ['2, k, 7', [-0.491944, 0.178948, 1.0]], ['2, k, 8', [0.171379, 0.283168, 1.0]], ['2, k, 9', [-0.0850595, 0.195239, 1.0]], ['2, k, 10', [-0.333541, 0.173825, 1.0]], ['2, k, 11', [-0.434852, 0.175715, 1.0]], ['2, k, 12', [0.0475808, -0.268111, 1.0]], ['2, k, 13', [-0.00304461, -0.740111, 1.0]], ['2, k, 14', [-0.0233135, -1.09965, 1.0]], ['2, k, 15', [-0.023865, -1.19101, 1.0]], ['2, k, 16', [0.119439, -0.271273, 1.0]], ['2, k, 17', [0.165003, -0.709703, 1.0]], ['2, k, 18', [0.142001, -1.10998, 1.0]], ['2, k, 19', [0.0432225, -1.15662, 1.0]], ['2, k, 20', [0.113916, 0.351068, 1.0]], ['2, k, 21', [-0.535429, 0.179921, 1.0]], ['2, k, 22', [-0.534937, 0.200345, 1.0]], ['2, k, 23', [-0.510294, 0.171569, 1.0]], ['2, k, 24', [-0.486754, 0.15144, 1.0]]]
[['2, k, 0', [0.0844651, -0.272806, 1.0]], ['2, k, 1', [0.101637, 0.0874479, 1.0]], ['2, k, 2', [0.11765, 0.438154, 1.0]], ['2, k, 3', [0.0312221, 0.540674, 1.0]], ['2, k, 4', [-0.0117905, 0.331986, 1.0]], ['2, k, 5', [-0.205778, 0.202217, 1.0]], ['2, k, 6', [-0.402282, 0.186749, 1.0]], ['2, k, 7', [-0.488564, 0.175108, 1.0]], ['2, k, 8', [0.171493, 0.283536, 1.0]], ['2, k, 9', [-0.0844403, 0.195318, 1.0]], ['2, k, 10', [-0.332825, 0.173717, 1.0]], ['2, k, 11', [-0.435503, 0.174855, 1.0]], ['2, k, 12', [0.0472491, -0.267992, 1.0]], ['2, k, 13', [-0.00304411, -0.740113, 1.0]], ['2, k, 14', [-0.0287348, -1.09971, 1.0]], ['2, k, 15', [-0.0232711, -1.18963, 1.0]], ['2, k, 16', [0.1193, -0.27126, 1.0]], ['2, k, 17', [0.164572, -0.711175, 1.0]], ['2, k, 18', [0.141824, -1.1101, 1.0]], ['2, k, 19', [0.119881, -1.18245, 1.0]], ['2, k, 20', [0.113765, 0.351234, 1.0]], ['2, k, 21', [-0.533315, 0.17674, 1.0]], ['2, k, 22', [-0.515519, 0.147505, 1.0]], ['2, k, 23', [-0.508114, 0.1714, 1.0]], ['2, k, 24', [-0.479561, 0.149801, 1.0]]]
[['2, k, 0', [0.0843292, -0.272775, 1.0]], ['2, k, 1', [0.101591, 0.0874554, 1.0]], ['2, k, 2', [0.117648, 0.438237, 1.0]], ['2, k, 3', [0.0312951, 0.540829, 1.0]], ['2, k, 4', [-0.0117683, 0.332082, 1.0]], ['2, k, 5', [-0.204348, 0.201791, 1.0]], ['2, k, 6', [-0.395729, 0.18651, 1.0]], ['2, k, 7', [-0.472387, 0.177376, 1.0]], ['2, k, 8', [0.171774, 0.284322, 1.0]], ['2, k, 9', [-0.0808626, 0.195652, 1.0]], ['2, k, 10', [-0.329402, 0.17376, 1.0]], ['2, k, 11', [-0.424694, 0.174839, 1.0]], ['2, k, 12', [0.0469883, -0.26789, 1.0]], ['2, k, 13', [-0.00452636, -0.742567, 1.0]], ['2, k, 14', [-0.0247763, -1.10732, 1.0]], ['2, k, 15', [-0.0219536, -1.19136, 1.0]], ['2, k, 16', [0.119108, -0.271258, 1.0]], ['2, k, 17', [0.158944, -0.760062, 1.0]], ['2, k, 18', [0.137014, -1.1202, 1.0]], ['2, k, 19', [0.12365, -1.18184, 1.0]], ['2, k, 20', [0.113748, 0.351306, 1.0]], ['2, k, 21', [-0.520644, 0.182299, 1.0]], ['2, k, 22', [-0.522166, 0.167997, 1.0]], ['2, k, 23', [-0.501093, 0.168661, 1.0]], ['2, k, 24', [-0.435218, 0.153022, 1.0]]]
[['2, k, 0', [0.0841177, -0.27289, 1.0]], ['2, k, 1', [0.101608, 0.087283, 1.0]], ['2, k, 2', [0.11807, 0.438119, 1.0]], ['2, k, 3', [0.0326639, 0.541493, 1.0]], ['2, k, 4', [-0.01125, 0.331963, 1.0]], ['2, k, 5', [-0.202833, 0.20195, 1.0]], ['2, k, 6', [-0.390634, 0.186374, 1.0]], ['2, k, 7', [-0.47316, 0.173573, 1.0]], ['2, k, 8', [0.172789, 0.285142, 1.0]], ['2, k, 9', [-0.0804002, 0.195655, 1.0]], ['2, k, 10', [-0.322225, 0.170316, 1.0]], ['2, k, 11', [-0.429337, 0.171408, 1.0]], ['2, k, 12', [0.0464843, -0.268185, 1.0]], ['2, k, 13', [-0.00492332, -0.743457, 1.0]], ['2, k, 14', [-0.0251867, -1.10704, 1.0]], ['2, k, 15', [-0.0160806, -1.18975, 1.0]], ['2, k, 16', [0.119006, -0.27135, 1.0]], ['2, k, 17', [0.158767, -0.762999, 1.0]], ['2, k, 18', [0.137127, -1.1198, 1.0]], ['2, k, 19', [0.125989, -1.18586, 1.0]], ['2, k, 20', [0.114029, 0.351205, 1.0]], ['2, k, 21', [-0.521186, 0.160451, 1.0]], ['2, k, 22', [-0.50604, 0.154274, 1.0]], ['2, k, 23', [-0.499996, 0.167063, 1.0]], ['2, k, 24', [-0.496238, 0.147835, 1.0]]]
[['2, k, 0', [0.0837269, -0.272591, 1.0]], ['2, k, 1', [0.101528, 0.0872391, 1.0]], ['2, k, 2', [0.118239, 0.437905, 1.0]], ['2, k, 3', [0.0327156, 0.541067, 1.0]], ['2, k, 4', [-0.0110312, 0.331744, 1.0]], ['2, k, 5', [-0.200356, 0.202075, 1.0]], ['2, k, 6', [-0.384269, 0.187911, 1.0]], ['2, k, 7', [-0.465466, 0.179072, 1.0]], ['2, k, 8', [0.173194, 0.285315, 1.0]], ['2, k, 9', [-0.0802471, 0.195163, 1.0]], ['2, k, 10', [-0.320951, 0.169329, 1.0]], ['2, k, 11', [-0.420783, 0.173053, 1.0]], ['2, k, 12', [0.0462174, -0.267918, 1.0]], ['2, k, 13', [-0.00471289, -0.743557, 1.0]], ['2, k, 14', [-0.0326847, -1.10689, 1.0]], ['2, k, 15', [-0.0116728, -1.18524, 1.0]], ['2, k, 16', [0.11864, -0.271089, 1.0]], ['2, k, 17', [0.161356, -0.720879, 1.0]], ['2, k, 18', [0.139617, -1.11546, 1.0]], ['2, k, 19', [0.127232, -1.1863, 1.0]], ['2, k, 20', [0.11412, 0.351076, 1.0]], ['2, k, 21', [-0.513013, 0.172721, 1.0]], ['2, k, 22', [-0.495414, 0.160239, 1.0]], ['2, k, 23', [-0.493487, 0.173853, 1.0]], ['2, k, 24', [-0.435204, 0.148184, 1.0]]]
[['2, k, 0', [0.082927, -0.2721, 1.0]], ['2, k, 1', [0.10115, 0.0872969, 1.0]], ['2, k, 2', [0.118331, 0.437778, 1.0]], ['2, k, 3', [0.0338575, 0.541501, 1.0]], ['2, k, 4', [-0.0108693, 0.33163, 1.0]], ['2, k, 5', [-0.194744, 0.200439, 1.0]], ['2, k, 6', [-0.37265, 0.184155, 1.0]], ['2, k, 7', [-0.452769, 0.171963, 1.0]], ['2, k, 8', [0.174261, 0.285653, 1.0]], ['2, k, 9', [-0.0795069, 0.194229, 1.0]], ['2, k, 10', [-0.313082, 0.16683, 1.0]], ['2, k, 11', [-0.408671, 0.167744, 1.0]], ['2, k, 12', [0.0452627, -0.267433, 1.0]], ['2, k, 13', [-0.00351369, -0.744687, 1.0]], ['2, k, 14', [-0.0243473, -1.10723, 1.0]], ['2, k, 15', [-0.0166061, -1.19392, 1.0]], ['2, k, 16', [0.118128, -0.270674, 1.0]], ['2, k, 17', [0.161106, -0.720658, 1.0]], ['2, k, 18', [0.139591, -1.11549, 1.0]], ['2, k, 19', [0.127623, -1.18675, 1.0]], ['2, k, 20', [0.11409, 0.351046, 1.0]], ['2, k, 21', [-0.51183, 0.16452, 1.0]], ['2, k, 22', [-0.501325, 0.155271, 1.0]], ['2, k, 23', [-0.481439, 0.171227, 1.0]], ['2, k, 24', [-0.430322, 0.14978, 1.0]]]
[['2, k, 0', [0.0816868, -0.272555, 1.0]], ['2, k, 1', [0.100962, 0.0868371, 1.0]], ['2, k, 2', [0.119179, 0.437357, 1.0]], ['2, k, 3', [0.0352946, 0.541213, 1.0]], ['2, k, 4', [-0.00995489, 0.331213, 1.0]], ['2, k, 5', [-0.208955, 0.260237, 1.0]], ['2, k, 6', [-0.408048, 0.182351, 1.0]], ['2, k, 7', [-0.455401, 0.171314, 1.0]], ['2, k, 8', [0.17602, 0.284837, 1.0]], ['2, k, 9', [-0.0774966, 0.191207, 1.0]], ['2, k, 10', [-0.314135, 0.165851, 1.0]], ['2, k, 11', [-0.414722, 0.168354, 1.0]], ['2, k, 12', [0.0442425, -0.267805, 1.0]], ['2, k, 13', [-0.00465987, -0.749547, 1.0]], ['2, k, 14', [-0.0229627, -1.10658, 1.0]], ['2, k, 15', [-0.0156782, -1.19156, 1.0]], ['2, k, 16', [0.116803, -0.271218, 1.0]], ['2, k, 17', [0.160656, -0.717924, 1.0]], ['2, k, 18', [0.139779, -1.11609, 1.0]], ['2, k, 19', [0.129423, -1.18586, 1.0]], ['2, k, 20', [0.114632, 0.350656, 1.0]], ['2, k, 21', [-0.511541, 0.157628, 1.0]], ['2, k, 22', [-0.494003, 0.208371, 1.0]], ['2, k, 23', [-0.486751, 0.170656, 1.0]], ['2, k, 24', [-0.421583, 0.143451, 1.0]]]
[['2, k, 0', [0.0805598, -0.271609, 1.0]], ['2, k, 1', [0.0999934, 0.0863148, 1.0]], ['2, k, 2', [0.118182, 0.434909, 1.0]], ['2, k, 3', [0.0389733, 0.541334, 1.0]], ['2, k, 4', [-0.0108894, 0.328794, 1.0]], ['2, k, 5', [-0.202273, 0.258851, 1.0]], ['2, k, 6', [-0.402541, 0.180981, 1.0]], ['2, k, 7', [-0.449414, 0.168351, 1.0]], ['2, k, 8', [0.177658, 0.285206, 1.0]], ['2, k, 9', [-0.0939771, 0.185752, 1.0]], ['2, k, 10', [-0.312387, 0.16559, 1.0]], ['2, k, 11', [-0.413189, 0.167303, 1.0]], ['2, k, 12', [0.0428441, -0.266849, 1.0]], ['2, k, 13', [-0.00573168, -0.748442, 1.0]], ['2, k, 14', [-0.021739, -1.1047, 1.0]], ['2, k, 15', [-0.0177109, -1.19174, 1.0]], ['2, k, 16', [0.116103, -0.270391, 1.0]], ['2, k, 17', [0.160677, -0.71772, 1.0]], ['2, k, 18', [0.137287, -1.1222, 1.0]], ['2, k, 19', [0.129495, -1.18754, 1.0]], ['2, k, 20', [0.113672, 0.348848, 1.0]], ['2, k, 21', [-0.505913, 0.154578, 1.0]], ['2, k, 22', [-0.486819, 0.195569, 1.0]], ['2, k, 23', [-0.483682, 0.16883, 1.0]], ['2, k, 24', [-0.45429, 0.145123, 1.0]]]
[['2, k, 0', [0.0791886, -0.271698, 1.0]], ['2, k, 1', [0.0998246, 0.0853785, 1.0]], ['2, k, 2', [0.119497, 0.433252, 1.0]], ['2, k, 3', [0.0414402, 0.539665, 1.0]], ['2, k, 4', [-0.00953398, 0.327142, 1.0]], ['2, k, 5', [-0.195143, 0.26033, 1.0]], ['2, k, 6', [-0.381742, 0.182848, 1.0]], ['2, k, 7', [-0.437749, 0.16823, 1.0]], ['2, k, 8', [0.180768, 0.285443, 1.0]], ['2, k, 9', [-0.0918552, 0.184307, 1.0]], ['2, k, 10', [-0.313154, 0.16347, 1.0]], ['2, k, 11', [-0.409243, 0.165737, 1.0]], ['2, k, 12', [0.0416612, -0.267097, 1.0]], ['2, k, 13', [-0.00664265, -0.748392, 1.0]], ['2, k, 14', [-0.024983, -1.11164, 1.0]], ['2, k, 15', [-0.00992126, -1.18771, 1.0]], ['2, k, 16', [0.114693, -0.270187, 1.0]], ['2, k, 17', [0.160397, -0.718094, 1.0]], ['2, k, 18', [0.137508, -1.12039, 1.0]], ['2, k, 19', [0.133028, -1.18214, 1.0]], ['2, k, 20', [0.114585, 0.347395, 1.0]], ['2, k, 21', [-0.47952, 0.157007, 1.0]], ['2, k, 22', [-0.488402, 0.184089, 1.0]], ['2, k, 23', [-0.478545, 0.162053, 1.0]], ['2, k, 24', [-0.431768, 0.142146, 1.0]]]
[['2, k, 0', [0.0777735, -0.271371, 1.0]], ['2, k, 1', [0.0980665, 0.0837393, 1.0]], ['2, k, 2', [0.117284, 0.429154, 1.0]], ['2, k, 3', [0.0444738, 0.538519, 1.0]], ['2, k, 4', [-0.00864184, 0.328313, 1.0]], ['2, k, 5', [-0.181544, 0.260386, 1.0]], ['2, k, 6', [-0.362961, 0.183299, 1.0]], ['2, k, 7', [-0.43343, 0.165532, 1.0]], ['2, k, 8', [0.184676, 0.284855, 1.0]], ['2, k, 9', [-0.0470659, 0.184323, 1.0]], ['2, k, 10', [-0.313394, 0.162583, 1.0]], ['2, k, 11', [-0.413159, 0.164171, 1.0]], ['2, k, 12', [0.0395557, -0.266851, 1.0]], ['2, k, 13', [-0.00711908, -0.747825, 1.0]], ['2, k, 14', [-0.0255668, -1.11238, 1.0]], ['2, k, 15', [-0.0135294, -1.18717, 1.0]], ['2, k, 16', [0.113992, -0.269874, 1.0]], ['2, k, 17', [0.159448, -0.717319, 1.0]], ['2, k, 18', [0.136387, -1.11598, 1.0]], ['2, k, 19', [0.131304, -1.18242, 1.0]], ['2, k, 20', [0.112533, 0.343987, 1.0]], ['2, k, 21', [-0.474082, 0.148891, 1.0]], ['2, k, 22', [-0.479668, 0.172429, 1.0]], ['2, k, 23', [-0.482822, 0.151868, 1.0]], ['2, k, 24', [-0.431335, 0.137034, 1.0]]]
[['2, k, 0', [0.0738951, -0.270134, 1.0]], ['2, k, 1', [0.0955325, 0.0831366, 1.0]], ['2, k, 2', [0.116061, 0.427514, 1.0]], ['2, k, 3', [0.0476057, 0.537219, 1.0]], ['2, k, 4', [-0.00967652, 0.328758, 1.0]], ['2, k, 5', [-0.182186, 0.260584, 1.0]], ['2, k, 6', [-0.359469, 0.182977, 1.0]], ['2, k, 7', [-0.422436, 0.163786, 1.0]], ['2, k, 8', [0.187531, 0.284142, 1.0]], ['2, k, 9', [-0.047945, 0.18215, 1.0]], ['2, k, 10', [-0.299943, 0.157805, 1.0]], ['2, k, 11', [-0.392301, 0.162555, 1.0]], ['2, k, 12', [0.0353946, -0.265277, 1.0]], ['2, k, 13', [-0.00704803, -0.743028, 1.0]], ['2, k, 14', [-0.0250838, -1.11286, 1.0]], ['2, k, 15', [-0.014602, -1.18723, 1.0]], ['2, k, 16', [0.110669, -0.269041, 1.0]], ['2, k, 17', [0.158089, -0.715881, 1.0]], ['2, k, 18', [0.135414, -1.11186, 1.0]], ['2, k, 19', [0.129644, -1.18605, 1.0]], ['2, k, 20', [0.111009, 0.34256, 1.0]], ['2, k, 21', [-0.461869, 0.146907, 1.0]], ['2, k, 22', [-0.479291, 0.15042, 1.0]], ['2, k, 23', [-0.461467, 0.156847, 1.0]], ['2, k, 24', [-0.429756, 0.145979, 1.0]]]
[['2, k, 0', [0.0724548, -0.268929, 1.0]], ['2, k, 1', [0.0947036, 0.083025, 1.0]], ['2, k, 2', [0.115869, 0.426262, 1.0]], ['2, k, 3', [0.0495695, 0.535909, 1.0]], ['2, k, 4', [-0.0236353, 0.325008, 1.0]], ['2, k, 5', [-0.189262, 0.258417, 1.0]], ['2, k, 6', [-0.332647, 0.254853, 1.0]], ['2, k, 7', [-0.402737, 0.174628, 1.0]], ['2, k, 8', [0.189236, 0.284084, 1.0]], ['2, k, 9', [-0.0457084, 0.179822, 1.0]], ['2, k, 10', [-0.291889, 0.154842, 1.0]], ['2, k, 11', [-0.389466, 0.158343, 1.0]], ['2, k, 12', [0.0323444, -0.263951, 1.0]], ['2, k, 13', [-0.00911117, -0.73913, 1.0]], ['2, k, 14', [-0.0280235, -1.1192, 1.0]], ['2, k, 15', [-0.0200725, -1.19009, 1.0]], ['2, k, 16', [0.110489, -0.267498, 1.0]], ['2, k, 17', [0.15776, -0.715416, 1.0]], ['2, k, 18', [0.135391, -1.11154, 1.0]], ['2, k, 19', [0.129696, -1.18812, 1.0]], ['2, k, 20', [0.110652, 0.341603, 1.0]], ['2, k, 21', [-0.440491, 0.158756, 1.0]], ['2, k, 22', [-0.444558, 0.183913, 1.0]], ['2, k, 23', [-0.454697, 0.147274, 1.0]], ['2, k, 24', [-0.406209, 0.13657, 1.0]]]
[['2, k, 0', [0.0717751, -0.268267, 1.0]], ['2, k, 1', [0.0942942, 0.082627, 1.0]], ['2, k, 2', [0.115768, 0.425041, 1.0]], ['2, k, 3', [0.0509422, 0.534721, 1.0]], ['2, k, 4', [-0.0273704, 0.324103, 1.0]], ['2, k, 5', [-0.168452, 0.257416, 1.0]], ['2, k, 6', [-0.312612, 0.252748, 1.0]], ['2, k, 7', [-0.363591, 0.168698, 1.0]], ['2, k, 8', [0.193682, 0.284597, 1.0]], ['2, k, 9', [-0.0374958, 0.176151, 1.0]], ['2, k, 10', [-0.286822, 0.154165, 1.0]], ['2, k, 11', [-0.380724, 0.157247, 1.0]], ['2, k, 12', [0.0302352, -0.263515, 1.0]], ['2, k, 13', [-0.00960991, -0.738765, 1.0]], ['2, k, 14', [-0.0273899, -1.11975, 1.0]], ['2, k, 15', [-0.0261349, -1.1975, 1.0]], ['2, k, 16', [0.111049, -0.266645, 1.0]], ['2, k, 17', [0.157348, -0.71351, 1.0]], ['2, k, 18', [0.138296, -1.09732, 1.0]], ['2, k, 19', [0.129933, -1.17908, 1.0]], ['2, k, 20', [0.110484, 0.34057, 1.0]], ['2, k, 21', [-0.40211, 0.156649, 1.0]], ['2, k, 22', [-0.406107, 0.180175, 1.0]], ['2, k, 23', [-0.44249, 0.148406, 1.0]], ['2, k, 24', [-0.396491, 0.144954, 1.0]]]
[['2, k, 0', [0.0721878, -0.267276, 1.0]], ['2, k, 1', [0.0940967, 0.0822417, 1.0]], ['2, k, 2', [0.113974, 0.421371, 1.0]], ['2, k, 3', [0.0542445, 0.533184, 1.0]], ['2, k, 4', [-0.0322173, 0.323669, 1.0]], ['2, k, 5', [-0.168111, 0.256092, 1.0]], ['2, k, 6', [-0.314535, 0.177815, 1.0]], ['2, k, 7', [-0.374911, 0.160474, 1.0]], ['2, k, 8', [0.202158, 0.289041, 1.0]], ['2, k, 9', [-0.0337694, 0.173087, 1.0]], ['2, k, 10', [-0.304043, 0.15843, 1.0]], ['2, k, 11', [-0.378398, 0.155586, 1.0]], ['2, k, 12', [0.0295986, -0.262509, 1.0]], ['2, k, 13', [-0.0101874, -0.738344, 1.0]], ['2, k, 14', [-0.0274488, -1.11986, 1.0]], ['2, k, 15', [-0.0244854, -1.19633, 1.0]], ['2, k, 16', [0.113601, -0.265044, 1.0]], ['2, k, 17', [0.156626, -0.712367, 1.0]], ['2, k, 18', [0.138476, -1.09925, 1.0]], ['2, k, 19', [0.131512, -1.17743, 1.0]], ['2, k, 20', [0.109246, 0.337994, 1.0]], ['2, k, 21', [-0.39352, 0.134239, 1.0]], ['2, k, 22', [-0.420177, 0.164902, 1.0]], ['2, k, 23', [-0.427878, 0.141675, 1.0]], ['2, k, 24', [-0.353933, 0.139455, 1.0]]]
[['2, k, 0', [0.0715991, -0.265775, 1.0]], ['2, k, 1', [0.0935189, 0.0820977, 1.0]], ['2, k, 2', [0.113592, 0.420535, 1.0]], ['2, k, 3', [0.0556744, 0.532381, 1.0]], ['2, k, 4', [-0.0422146, 0.321066, 1.0]], ['2, k, 5', [-0.160611, 0.253459, 1.0]], ['2, k, 6', [-0.304553, 0.174548, 1.0]], ['2, k, 7', [-0.356429, 0.154389, 1.0]], ['2, k, 8', [0.204249, 0.289676, 1.0]], ['2, k, 9', [-0.0215737, 0.1749, 1.0]], ['2, k, 10', [-0.285529, 0.156363, 1.0]], ['2, k, 11', [-0.367251, 0.150236, 1.0]], ['2, k, 12', [0.0267602, -0.261225, 1.0]], ['2, k, 13', [-0.0105805, -0.737635, 1.0]], ['2, k, 14', [-0.0278515, -1.11866, 1.0]], ['2, k, 15', [-0.0196512, -1.19087, 1.0]], ['2, k, 16', [0.11567, -0.26255, 1.0]], ['2, k, 17', [0.15651, -0.712473, 1.0]], ['2, k, 18', [0.140659, -1.09225, 1.0]], ['2, k, 19', [0.13031, -1.17336, 1.0]], ['2, k, 20', [0.108793, 0.337238, 1.0]], ['2, k, 21', [-0.374213, 0.133052, 1.0]], ['2, k, 22', [-0.386171, 0.178536, 1.0]], ['2, k, 23', [-0.405197, 0.12356, 1.0]], ['2, k, 24', [-0.36109, 0.122139, 1.0]]]
[['2, k, 0', [0.0717215, -0.265415, 1.0]], ['2, k, 1', [0.0928936, 0.0812035, 1.0]], ['2, k, 2', [0.111969, 0.418029, 1.0]], ['2, k, 3', [0.0585732, 0.530727, 1.0]], ['2, k, 4', [-0.0458484, 0.31986, 1.0]], ['2, k, 5', [-0.24631, 0.23474, 1.0]], ['2, k, 6', [-0.444085, 0.172605, 1.0]], ['2, k, 7', [-0.52574, 0.170285, 1.0]], ['2, k, 8', [0.207533, 0.290654, 1.0]], ['2, k, 9', [0.0160959, 0.169424, 1.0]], ['2, k, 10', [-0.224064, 0.153028, 1.0]], ['2, k, 11', [-0.334434, 0.148922, 1.0]], ['2, k, 12', [0.025238, -0.260742, 1.0]], ['2, k, 13', [-0.0139178, -0.735279, 1.0]], ['2, k, 14', [-0.0273571, -1.11708, 1.0]], ['2, k, 15', [-0.0204054, -1.18847, 1.0]], ['2, k, 16', [0.117751, -0.262403, 1.0]], ['2, k, 17', [0.154884, -0.714077, 1.0]], ['2, k, 18', [0.139179, -1.09672, 1.0]], ['2, k, 19', [0.129741, -1.17554, 1.0]], ['2, k, 20', [0.107408, 0.33508, 1.0]], ['2, k, 21', [-0.561837, 0.150791, 1.0]], ['2, k, 22', [-0.556821, 0.200249, 1.0]], ['2, k, 23', [-0.373801, 0.138835, 1.0]], ['2, k, 24', [-0.282444, 0.12846, 1.0]]]
[['2, k, 0', [0.0709961, -0.264756, 1.0]], ['2, k, 1', [0.0914167, 0.079941, 1.0]], ['2, k, 2', [0.110129, 0.415533, 1.0]], ['2, k, 3', [0.060385, 0.528929, 1.0]], ['2, k, 4', [-0.0538855, 0.31994, 1.0]], ['2, k, 5', [-0.251032, 0.229512, 1.0]], ['2, k, 6', [-0.433793, 0.164128, 1.0]], ['2, k, 7', [-0.52989, 0.16405, 1.0]], ['2, k, 8', [0.20914, 0.291461, 1.0]], ['2, k, 9', [0.0767322, 0.184973, 1.0]], ['2, k, 10', [-0.176495, 0.153269, 1.0]], ['2, k, 11', [-0.305024, 0.145897, 1.0]], ['2, k, 12', [0.0221791, -0.260113, 1.0]], ['2, k, 13', [-0.0153371, -0.738262, 1.0]], ['2, k, 14', [-0.027629, -1.12474, 1.0]], ['2, k, 15', [-0.0199997, -1.18717, 1.0]], ['2, k, 16', [0.11903, -0.262167, 1.0]], ['2, k, 17', [0.153233, -0.716004, 1.0]], ['2, k, 18', [0.136772, -1.11227, 1.0]], ['2, k, 19', [0.129113, -1.186, 1.0]], ['2, k, 20', [0.105628, 0.332815, 1.0]], ['2, k, 21', [-0.554854, 0.133209, 1.0]], ['2, k, 22', [-0.570643, 0.167684, 1.0]], ['2, k, 23', [-0.34589, 0.138607, 1.0]], ['2, k, 24', [-0.241941, 0.12758, 1.0]]]
[['2, k, 0', [0.0710735, -0.264029, 1.0]], ['2, k, 1', [0.0912215, 0.079836, 1.0]], ['2, k, 2', [0.109721, 0.414467, 1.0]], ['2, k, 3', [0.0619071, 0.5274, 1.0]], ['2, k, 4', [-0.057287, 0.321358, 1.0]], ['2, k, 5', [-0.227889, 0.208083, 1.0]], ['2, k, 6', [-0.421442, 0.166541, 1.0]], ['2, k, 7', [-0.514321, 0.158474, 1.0]], ['2, k, 8', [0.210956, 0.29602, 1.0]], ['2, k, 9', [0.0903766, 0.18816, 1.0]], ['2, k, 10', [-0.15637, 0.155882, 1.0]], ['2, k, 11', [-0.279002, 0.144038, 1.0]], ['2, k, 12', [0.0209432, -0.259487, 1.0]], ['2, k, 13', [-0.0180057, -0.735722, 1.0]], ['2, k, 14', [-0.0317988, -1.11999, 1.0]], ['2, k, 15', [-0.0142671, -1.18827, 1.0]], ['2, k, 16', [0.12051, -0.261225, 1.0]], ['2, k, 17', [0.153015, -0.715652, 1.0]], ['2, k, 18', [0.136929, -1.11231, 1.0]], ['2, k, 19', [0.128493, -1.1858, 1.0]], ['2, k, 20', [0.105265, 0.331986, 1.0]], ['2, k, 21', [-0.549117, 0.139182, 1.0]], ['2, k, 22', [-0.592654, 0.158784, 1.0]], ['2, k, 23', [-0.318934, 0.139159, 1.0]], ['2, k, 24', [-0.214737, 0.125872, 1.0]]]
[['2, k, 0', [0.0716503, -0.262973, 1.0]], ['2, k, 1', [0.0906996, 0.0793813, 1.0]], ['2, k, 2', [0.107611, 0.412155, 1.0]], ['2, k, 3', [0.062764, 0.527406, 1.0]], ['2, k, 4', [-0.0617668, 0.32177, 1.0]], ['2, k, 5', [-0.229758, 0.202612, 1.0]], ['2, k, 6', [-0.418845, 0.163605, 1.0]], ['2, k, 7', [-0.503236, 0.154412, 1.0]], ['2, k, 8', [0.212637, 0.299374, 1.0]], ['2, k, 9', [0.123845, 0.186285, 1.0]], ['2, k, 10', [-0.106814, 0.155636, 1.0]], ['2, k, 11', [-0.232858, 0.13871, 1.0]], ['2, k, 12', [0.0197305, -0.258713, 1.0]], ['2, k, 13', [-0.0189943, -0.733417, 1.0]], ['2, k, 14', [-0.0329431, -1.123, 1.0]], ['2, k, 15', [-0.0306471, -1.20657, 1.0]], ['2, k, 16', [0.125035, -0.259427, 1.0]], ['2, k, 17', [0.152475, -0.717222, 1.0]], ['2, k, 18', [0.137112, -1.11266, 1.0]], ['2, k, 19', [0.130623, -1.18218, 1.0]], ['2, k, 20', [0.103618, 0.330186, 1.0]], ['2, k, 21', [-0.529401, 0.133095, 1.0]], ['2, k, 22', [-0.585797, 0.156941, 1.0]], ['2, k, 23', [-0.282077, 0.132537, 1.0]], ['2, k, 24', [-0.163639, 0.117157, 1.0]]]
