[[0, 0.107943, -0.797073, 3.03526, 1.0], [1, 0.114531, -0.49586, 3.05646, 1.0], [2, 0.120206, -0.198544, 3.06433, 1.0], [3, 0.14038, -0.0417527, 3.06193, 1.0], [4, -0.0488718, -0.284137, 3.09661, 1.0], [5, -0.165824, -0.532105, 3.04567, 1.0], [6, -0.254931, -0.778796, 2.95544, 1.0], [7, -0.257776, -0.826253, 2.92127, 1.0], [8, 0.289317, -0.296033, 3.08273, 1.0], [9, 0.380226, -0.540938, 3.01109, 1.0], [10, 0.477112, -0.78254, 2.88902, 1.0], [11, 0.500213, -0.840922, 2.84688, 1.0], [12, 0.0297053, -0.786179, 3.00186, 1.0], [13, 0.0087937, -1.22885, 3.03143, 1.0], [14, -0.0171258, -1.61697, 3.04674, 1.0], [15, -0.0333616, -1.69597, 2.97608, 1.0], [16, 0.18368, -0.789697, 2.99895, 1.0], [17, 0.201905, -1.20302, 3.01529, 1.0], [18, 0.219613, -1.63259, 3.04352, 1.0], [19, 0.195698, -1.68915, 2.96915, 1.0], [20, 0.118942, -0.272395, 3.06479, 1.0], [21, -0.284124, -0.870826, 2.88627, 1.0], [22, -0.175521, -0.845999, 2.87565, 1.0], [23, 0.576035, -0.865534, 2.82065, 1.0], [24, 0.457065, -0.867863, 2.82761, 1.0]]
[[0, 0.116135, -0.792006, 3.05028, 1.0], [1, 0.130054, -0.486463, 3.08021, 1.0], [2, 0.139792, -0.184563, 3.1003, 1.0], [3, 0.148259, -0.032057, 3.1021, 1.0], [4, -0.014871, -0.253881, 3.08581, 1.0], [5, -0.169547, -0.2721, 2.89761, 1.0], [6, -0.225225, -0.231962, 2.66618, 1.0], [7, -0.275227, -0.176427, 2.52646, 1.0], [8, 0.285764, -0.269782, 3.08387, 1.0], [9, 0.433102, -0.262022, 2.88093, 1.0], [10, 0.481794, -0.195933, 2.58272, 1.0], [11, 0.500088, -0.178333, 2.50724, 1.0], [12, 0.0380461, -0.780552, 3.01639, 1.0], [13, 0.0237736, -1.26678, 3.06013, 1.0], [14, -0.0187902, -1.63524, 3.04957, 1.0], [15, -0.0241546, -1.65482, 2.93565, 1.0], [16, 0.191611, -0.785454, 3.01465, 1.0], [17, 0.208354, -1.22562, 3.03669, 1.0], [18, 0.224084, -1.63756, 3.0436, 1.0], [19, 0.195131, -1.68968, 2.97003, 1.0], [20, 0.138203, -0.26196, 3.09737, 1.0], [21, -0.345885, -0.169544, 2.48876, 1.0], [22, -0.234573, -0.147321, 2.49433, 1.0], [23, 0.533587, -0.159806, 2.47004, 1.0], [24, 0.426042, -0.180513, 2.50117, 1.0]]
[[0, 0.115853, -0.798739, 3.05158, 1.0], [1, 0.129193, -0.487535, 3.08074, 1.0], [2, 0.138877, -0.183784, 3.10014, 1.0], [3, 0.148721, -0.0338904, 3.10262, 1.0], [4, 0.000879382, -0.271014, 3.07895, 1.0], [5, -0.152081, -0.2152, 2.89675, 1.0], [6, -0.209483, -0.252811, 2.5944, 1.0], [7, -0.25774, -0.22556, 2.52912, 1.0], [8, 0.282736, -0.272258, 3.08322, 1.0], [9, 0.420575, -0.22453, 2.88721, 1.0], [10, 0.463043, -0.249255, 2.60092, 1.0], [11, 0.499861, -0.229661, 2.50374, 1.0], [12, 0.0382848, -0.786974, 3.01967, 1.0], [13, 0.0167827, -1.2798, 3.07351, 1.0], [14, -0.0216348, -1.6273, 3.03332, 1.0], [15, -0.0250192, -1.64149, 2.91716, 1.0], [16, 0.190774, -0.792884, 3.01402, 1.0], [17, 0.201918, -1.28734, 3.06012, 1.0], [18, 0.22497, -1.63693, 3.03613, 1.0], [19, 0.196738, -1.69108, 2.977, 1.0], [20, 0.137202, -0.261237, 3.09742, 1.0], [21, -0.315451, -0.210587, 2.49051, 1.0], [22, -0.273945, -0.189775, 2.49282, 1.0], [23, 0.543722, -0.213308, 2.44981, 1.0], [24, 0.493665, -0.194617, 2.4655, 1.0]]
[[0, 0.115243, -0.795718, 3.0522, 1.0], [1, 0.128008, -0.486358, 3.08105, 1.0], [2, 0.137523, -0.183094, 3.09963, 1.0], [3, 0.148834, -0.0336328, 3.10263, 1.0], [4, -0.00503978, -0.260041, 3.08184, 1.0], [5, -0.157942, -0.222548, 2.89476, 1.0], [6, -0.222317, -0.287762, 2.67206, 1.0], [7, -0.275376, -0.275911, 2.52693, 1.0], [8, 0.282966, -0.271809, 3.08324, 1.0], [9, 0.420993, -0.264644, 2.86369, 1.0], [10, 0.47212, -0.271957, 2.59008, 1.0], [11, 0.496638, -0.281398, 2.50359, 1.0], [12, 0.0385785, -0.784213, 3.02116, 1.0], [13, 0.016708, -1.27741, 3.07321, 1.0], [14, -0.0216331, -1.62492, 3.03291, 1.0], [15, -0.0252986, -1.63911, 2.91674, 1.0], [16, 0.188983, -0.788836, 3.01368, 1.0], [17, 0.202025, -1.28337, 3.05936, 1.0], [18, 0.224689, -1.63297, 3.03455, 1.0], [19, 0.1985, -1.69017, 2.97438, 1.0], [20, 0.135574, -0.259899, 3.09713, 1.0], [21, -0.327365, -0.26207, 2.47848, 1.0], [22, -0.252925, -0.238464, 2.49562, 1.0], [23, 0.533856, -0.258513, 2.46613, 1.0], [24, 0.450571, -0.295487, 2.4984, 1.0]]
[[0, 0.114676, -0.791598, 3.05346, 1.0], [1, 0.127852, -0.485621, 3.08138, 1.0], [2, 0.137643, -0.183134, 3.09948, 1.0], [3, 0.148812, -0.0322035, 3.10157, 1.0], [4, -0.00790853, -0.257757, 3.0841, 1.0], [5, -0.163497, -0.272138, 2.8963, 1.0], [6, -0.226151, -0.310728, 2.66673, 1.0], [7, -0.303524, -0.321027, 2.52377, 1.0], [8, 0.283045, -0.271856, 3.0833, 1.0], [9, 0.421042, -0.278145, 2.85592, 1.0], [10, 0.488429, -0.323861, 2.58947, 1.0], [11, 0.498248, -0.333531, 2.51163, 1.0], [12, 0.0380545, -0.779915, 3.02132, 1.0], [13, 0.0170044, -1.2734, 3.07235, 1.0], [14, -0.0220051, -1.62088, 3.03231, 1.0], [15, -0.0262695, -1.63511, 2.91616, 1.0], [16, 0.188444, -0.784861, 3.0161, 1.0], [17, 0.201846, -1.27991, 3.05914, 1.0], [18, 0.224255, -1.62959, 3.03563, 1.0], [19, 0.204256, -1.68735, 2.96778, 1.0], [20, 0.135619, -0.259769, 3.09708, 1.0], [21, -0.396706, -0.31244, 2.4904, 1.0], [22, -0.266749, -0.282607, 2.4882, 1.0], [23, 0.554134, -0.322545, 2.46808, 1.0], [24, 0.456741, -0.349769, 2.49352, 1.0]]
[[0, 0.115493, -0.787557, 3.05245, 1.0], [1, 0.127135, -0.48307, 3.08045, 1.0], [2, 0.13611, -0.181429, 3.09751, 1.0], [3, 0.148817, -0.0320272, 3.10042, 1.0], [4, -0.00828012, -0.256858, 3.08392, 1.0], [5, -0.154994, -0.317156, 2.89857, 1.0], [6, -0.235915, -0.320849, 2.67152, 1.0], [7, -0.271992, -0.377365, 2.5425, 1.0], [8, 0.283751, -0.272405, 3.08292, 1.0], [9, 0.433622, -0.317184, 2.83775, 1.0], [10, 0.504059, -0.384527, 2.53071, 1.0], [11, 0.497081, -0.381495, 2.51353, 1.0], [12, 0.0385308, -0.776112, 3.02007, 1.0], [13, 0.0171207, -1.26953, 3.07163, 1.0], [14, -0.0212642, -1.61703, 3.03082, 1.0], [15, -0.025421, -1.63118, 2.91461, 1.0], [16, 0.189655, -0.780791, 3.01528, 1.0], [17, 0.202326, -1.27592, 3.05832, 1.0], [18, 0.223828, -1.62567, 3.03495, 1.0], [19, 0.202932, -1.68679, 2.96327, 1.0], [20, 0.134144, -0.257349, 3.09536, 1.0], [21, -0.349548, -0.362413, 2.50616, 1.0], [22, -0.303004, -0.35049, 2.532, 1.0], [23, 0.551866, -0.365198, 2.46872, 1.0], [24, 0.430663, -0.381117, 2.48892, 1.0]]
[[0, 0.115358, -0.7863, 3.05246, 1.0], [1, 0.127085, -0.48269, 3.08047, 1.0], [2, 0.136199, -0.181461, 3.09739, 1.0], [3, 0.148841, -0.0322066, 3.09981, 1.0], [4, -0.00986638, -0.256571, 3.08461, 1.0], [5, -0.159496, -0.340254, 2.88911, 1.0], [6, -0.303351, -0.400246, 2.62598, 1.0], [7, -0.338585, -0.42138, 2.54657, 1.0], [8, 0.283993, -0.2723, 3.08296, 1.0], [9, 0.408954, -0.361787, 2.89436, 1.0], [10, 0.480904, -0.400384, 2.6574, 1.0], [11, 0.494392, -0.424616, 2.52616, 1.0], [12, 0.0382361, -0.774563, 3.01948, 1.0], [13, 0.0168727, -1.26833, 3.06934, 1.0], [14, -0.0214741, -1.61599, 3.0306, 1.0], [15, -0.0258393, -1.6305, 2.91452, 1.0], [16, 0.189665, -0.779691, 3.01577, 1.0], [17, 0.202344, -1.27495, 3.05813, 1.0], [18, 0.224212, -1.6247, 3.03522, 1.0], [19, 0.204531, -1.6871, 2.9632, 1.0], [20, 0.134185, -0.257274, 3.0953, 1.0], [21, -0.419876, -0.412445, 2.52122, 1.0], [22, -0.403669, -0.426166, 2.53444, 1.0], [23, 0.556148, -0.412747, 2.47868, 1.0], [24, 0.421362, -0.422241, 2.49808, 1.0]]
[[0, 0.115363, -0.786225, 3.05243, 1.0], [1, 0.12705, -0.482664, 3.08043, 1.0], [2, 0.136167, -0.181659, 3.09702, 1.0], [3, 0.149063, -0.0326137, 3.09881, 1.0], [4, -0.0139143, -0.258734, 3.08434, 1.0], [5, -0.160874, -0.350307, 2.88792, 1.0], [6, -0.241968, -0.429214, 2.67603, 1.0], [7, -0.278965, -0.46077, 2.57374, 1.0], [8, 0.284915, -0.272385, 3.08303, 1.0], [9, 0.398651, -0.377248, 2.89275, 1.0], [10, 0.489032, -0.457074, 2.59437, 1.0], [11, 0.512105, -0.46817, 2.52883, 1.0], [12, 0.0381156, -0.774428, 3.01909, 1.0], [13, 0.015161, -1.2452, 3.05504, 1.0], [14, -0.0156696, -1.6256, 3.04443, 1.0], [15, -0.0192408, -1.64552, 2.93051, 1.0], [16, 0.189794, -0.779553, 3.01597, 1.0], [17, 0.202271, -1.27466, 3.05926, 1.0], [18, 0.223855, -1.62437, 3.03436, 1.0], [19, 0.225036, -1.64155, 2.91935, 1.0], [20, 0.134145, -0.257301, 3.09511, 1.0], [21, -0.345816, -0.451419, 2.52668, 1.0], [22, -0.324684, -0.429323, 2.6385, 1.0], [23, 0.581794, -0.466192, 2.49721, 1.0], [24, 0.479875, -0.483308, 2.50794, 1.0]]
[[0, 0.115496, -0.786331, 3.05207, 1.0], [1, 0.126914, -0.482768, 3.07974, 1.0], [2, 0.135785, -0.182102, 3.09513, 1.0], [3, 0.149101, -0.0318102, 3.09643, 1.0], [4, -0.0162776, -0.261871, 3.08305, 1.0], [5, -0.164126, -0.361847, 2.89565, 1.0], [6, -0.24941, -0.458283, 2.6934, 1.0], [7, -0.270393, -0.501974, 2.58189, 1.0], [8, 0.285302, -0.272433, 3.08307, 1.0], [9, 0.408113, -0.390348, 2.9108, 1.0], [10, 0.484052, -0.451306, 2.68469, 1.0], [11, 0.51652, -0.5065, 2.54283, 1.0], [12, 0.0382072, -0.774587, 3.01851, 1.0], [13, 0.014894, -1.24159, 3.05207, 1.0], [14, -0.0164509, -1.62547, 3.0459, 1.0], [15, -0.019892, -1.64626, 2.93235, 1.0], [16, 0.189967, -0.779658, 3.01576, 1.0], [17, 0.203597, -1.2097, 3.02969, 1.0], [18, 0.222884, -1.63759, 3.04459, 1.0], [19, 0.198444, -1.69318, 2.97061, 1.0], [20, 0.133822, -0.257475, 3.09366, 1.0], [21, -0.309191, -0.506655, 2.55948, 1.0], [22, -0.334135, -0.49511, 2.57525, 1.0], [23, 0.59606, -0.500674, 2.49957, 1.0], [24, 0.474354, -0.540621, 2.52457, 1.0]]
[[0, 0.115672, -0.786327, 3.05147, 1.0], [1, 0.126812, -0.482965, 3.07902, 1.0], [2, 0.135532, -0.182909, 3.09377, 1.0], [3, 0.148793, -0.032418, 3.09425, 1.0], [4, -0.0173683, -0.262011, 3.08255, 1.0], [5, -0.162058, -0.385009, 2.91191, 1.0], [6, -0.240296, -0.486998, 2.70958, 1.0], [7, -0.276514, -0.540381, 2.59578, 1.0], [8, 0.285235, -0.273511, 3.08342, 1.0], [9, 0.406642, -0.416873, 2.88581, 1.0], [10, 0.488368, -0.478488, 2.66864, 1.0], [11, 0.499956, -0.543535, 2.5622, 1.0], [12, 0.0384155, -0.774561, 3.0178, 1.0], [13, 0.0148365, -1.24069, 3.05091, 1.0], [14, -0.0166579, -1.62608, 3.04575, 1.0], [15, -0.0198303, -1.64709, 2.93229, 1.0], [16, 0.190124, -0.779716, 3.01529, 1.0], [17, 0.203685, -1.2095, 3.02969, 1.0], [18, 0.222631, -1.63742, 3.04263, 1.0], [19, 0.198607, -1.69319, 2.97061, 1.0], [20, 0.133602, -0.257962, 3.09254, 1.0], [21, -0.333265, -0.532129, 2.55541, 1.0], [22, -0.332956, -0.524418, 2.5931, 1.0], [23, 0.545289, -0.541429, 2.51199, 1.0], [24, 0.429685, -0.541308, 2.52985, 1.0]]
[[0, 0.115731, -0.786381, 3.05117, 1.0], [1, 0.126349, -0.483271, 3.07801, 1.0], [2, 0.13429, -0.183928, 3.09131, 1.0], [3, 0.149116, -0.0326482, 3.0929, 1.0], [4, -0.0184931, -0.262238, 3.08243, 1.0], [5, -0.16501, -0.396825, 2.91339, 1.0], [6, -0.243059, -0.507862, 2.71612, 1.0], [7, -0.274102, -0.573108, 2.61604, 1.0], [8, 0.286843, -0.276512, 3.0824, 1.0], [9, 0.408297, -0.42409, 2.88445, 1.0], [10, 0.487037, -0.528403, 2.6494, 1.0], [11, 0.49729, -0.576913, 2.57792, 1.0], [12, 0.0386315, -0.774539, 3.01738, 1.0], [13, 0.0154725, -1.2426, 3.05134, 1.0], [14, -0.0170173, -1.62617, 3.0463, 1.0], [15, -0.0204551, -1.64722, 2.93287, 1.0], [16, 0.190079, -0.779864, 3.01505, 1.0], [17, 0.204139, -1.21133, 3.03047, 1.0], [18, 0.223071, -1.63777, 3.04283, 1.0], [19, 0.199847, -1.69069, 2.97063, 1.0], [20, 0.132569, -0.258644, 3.09051, 1.0], [21, -0.305488, -0.587685, 2.5917, 1.0], [22, -0.339013, -0.58985, 2.6012, 1.0], [23, 0.53332, -0.59356, 2.54515, 1.0], [24, 0.426578, -0.580685, 2.55325, 1.0]]
[[0, 0.115349, -0.786122, 3.04989, 1.0], [1, 0.125941, -0.483167, 3.07702, 1.0], [2, 0.134138, -0.183997, 3.09063, 1.0], [3, 0.148744, -0.0330978, 3.09017, 1.0], [4, -0.0202711, -0.262199, 3.08267, 1.0], [5, -0.158688, -0.400004, 2.92618, 1.0], [6, -0.253086, -0.55935, 2.72191, 1.0], [7, -0.274185, -0.603212, 2.63736, 1.0], [8, 0.286866, -0.276611, 3.08236, 1.0], [9, 0.405114, -0.448866, 2.88877, 1.0], [10, 0.484507, -0.549976, 2.68697, 1.0], [11, 0.508575, -0.607844, 2.59239, 1.0], [12, 0.0383287, -0.774154, 3.0163, 1.0], [13, 0.0158708, -1.24574, 3.05177, 1.0], [14, -0.0170005, -1.62571, 3.0459, 1.0], [15, -0.0205957, -1.64659, 2.9324, 1.0], [16, 0.189643, -0.779819, 3.01362, 1.0], [17, 0.203863, -1.21312, 3.03107, 1.0], [18, 0.222896, -1.63847, 3.0428, 1.0], [19, 0.197503, -1.68718, 2.96217, 1.0], [20, 0.132339, -0.258629, 3.08973, 1.0], [21, -0.304272, -0.621879, 2.60365, 1.0], [22, -0.327837, -0.563281, 2.68417, 1.0], [23, 0.591282, -0.609573, 2.55935, 1.0], [24, 0.470416, -0.641873, 2.56505, 1.0]]
[[0, 0.114521, -0.786372, 3.04809, 1.0], [1, 0.124983, -0.483564, 3.07516, 1.0], [2, 0.133434, -0.184602, 3.08882, 1.0], [3, 0.14877, -0.0333008, 3.08944, 1.0], [4, -0.0223529, -0.26537, 3.08131, 1.0], [5, -0.156193, -0.404381, 2.93676, 1.0], [6, -0.250063, -0.579201, 2.73093, 1.0], [7, -0.270024, -0.630139, 2.65577, 1.0], [8, 0.287171, -0.276947, 3.08228, 1.0], [9, 0.406043, -0.454892, 2.89512, 1.0], [10, 0.484609, -0.562703, 2.6967, 1.0], [11, 0.496468, -0.632163, 2.61137, 1.0], [12, 0.0373371, -0.77435, 3.0141, 1.0], [13, 0.0164467, -1.24669, 3.05196, 1.0], [14, -0.0172891, -1.62573, 3.04612, 1.0], [15, -0.0208003, -1.64662, 2.93262, 1.0], [16, 0.189004, -0.780145, 3.01224, 1.0], [17, 0.201471, -1.21369, 3.03209, 1.0], [18, 0.222693, -1.63825, 3.04349, 1.0], [19, 0.195409, -1.68784, 2.96579, 1.0], [20, 0.131546, -0.259117, 3.08789, 1.0], [21, -0.292327, -0.654713, 2.6172, 1.0], [22, -0.336141, -0.606372, 2.66662, 1.0], [23, 0.535031, -0.655383, 2.57597, 1.0], [24, 0.437991, -0.646028, 2.58567, 1.0]]
[[0, 0.114634, -0.786278, 3.04651, 1.0], [1, 0.12472, -0.483566, 3.07386, 1.0], [2, 0.133045, -0.184741, 3.08772, 1.0], [3, 0.148765, -0.0337992, 3.08805, 1.0], [4, -0.0235941, -0.265881, 3.08106, 1.0], [5, -0.154853, -0.415381, 2.94427, 1.0], [6, -0.24547, -0.595024, 2.75116, 1.0], [7, -0.266133, -0.653707, 2.67991, 1.0], [8, 0.287459, -0.277992, 3.08186, 1.0], [9, 0.406915, -0.462102, 2.90152, 1.0], [10, 0.486711, -0.615466, 2.68639, 1.0], [11, 0.496959, -0.655875, 2.62842, 1.0], [12, 0.0372925, -0.774445, 3.01223, 1.0], [13, 0.0165101, -1.25757, 3.05725, 1.0], [14, -0.0165868, -1.62118, 3.04446, 1.0], [15, -0.0201128, -1.64078, 2.93036, 1.0], [16, 0.189257, -0.779929, 3.01094, 1.0], [17, 0.20148, -1.21367, 3.03208, 1.0], [18, 0.221382, -1.63449, 3.0438, 1.0], [19, 0.198042, -1.68753, 2.96511, 1.0], [20, 0.131167, -0.259182, 3.08673, 1.0], [21, -0.273512, -0.685624, 2.62167, 1.0], [22, -0.334444, -0.646836, 2.64657, 1.0], [23, 0.531052, -0.684146, 2.59118, 1.0], [24, 0.437605, -0.669487, 2.60185, 1.0]]
[[0, 0.114383, -0.786753, 3.04561, 1.0], [1, 0.124686, -0.483782, 3.07253, 1.0], [2, 0.133522, -0.18467, 3.08568, 1.0], [3, 0.148449, -0.034068, 3.08681, 1.0], [4, -0.0246727, -0.266012, 3.08146, 1.0], [5, -0.156155, -0.422005, 2.9475, 1.0], [6, -0.249246, -0.618726, 2.758, 1.0], [7, -0.264329, -0.672179, 2.70205, 1.0], [8, 0.287613, -0.278932, 3.08182, 1.0], [9, 0.407681, -0.472849, 2.90583, 1.0], [10, 0.488119, -0.624217, 2.6939, 1.0], [11, 0.49904, -0.67921, 2.64343, 1.0], [12, 0.0370957, -0.774933, 3.01141, 1.0], [13, 0.0224239, -1.2687, 3.06238, 1.0], [14, -0.0226066, -1.61609, 3.03229, 1.0], [15, -0.027615, -1.63221, 2.91686, 1.0], [16, 0.18897, -0.780398, 3.00999, 1.0], [17, 0.201612, -1.21401, 3.03221, 1.0], [18, 0.221662, -1.63441, 3.04321, 1.0], [19, 0.19887, -1.68696, 2.96479, 1.0], [20, 0.131481, -0.25915, 3.08487, 1.0], [21, -0.283429, -0.709146, 2.64782, 1.0], [22, -0.331364, -0.658151, 2.6745, 1.0], [23, 0.538661, -0.703177, 2.59446, 1.0], [24, 0.445824, -0.697945, 2.62077, 1.0]]
[[0, 0.114926, -0.787333, 3.04415, 1.0], [1, 0.124663, -0.484263, 3.07142, 1.0], [2, 0.133159, -0.185153, 3.08481, 1.0], [3, 0.148642, -0.0343982, 3.08421, 1.0], [4, -0.0264223, -0.266436, 3.08189, 1.0], [5, -0.154496, -0.427175, 2.9587, 1.0], [6, -0.249974, -0.641345, 2.77659, 1.0], [7, -0.263092, -0.689886, 2.72533, 1.0], [8, 0.287647, -0.278982, 3.0818, 1.0], [9, 0.406819, -0.483915, 2.91615, 1.0], [10, 0.48747, -0.663495, 2.70648, 1.0], [11, 0.496418, -0.698847, 2.66171, 1.0], [12, 0.0374584, -0.775718, 3.01004, 1.0], [13, 0.0139229, -1.24719, 3.05111, 1.0], [14, -0.0179602, -1.62288, 3.04499, 1.0], [15, -0.0214994, -1.64374, 2.93146, 1.0], [16, 0.189714, -0.78079, 3.00844, 1.0], [17, 0.201827, -1.21432, 3.03216, 1.0], [18, 0.222496, -1.63467, 3.04506, 1.0], [19, 0.20046, -1.68605, 2.96603, 1.0], [20, 0.131195, -0.259598, 3.08395, 1.0], [21, -0.294669, -0.721842, 2.67535, 1.0], [22, -0.18284, -0.701771, 2.67388, 1.0], [23, 0.531444, -0.726876, 2.62067, 1.0], [24, 0.436576, -0.713783, 2.63745, 1.0]]
[[0, 0.115488, -0.787212, 3.04306, 1.0], [1, 0.124639, -0.484437, 3.06973, 1.0], [2, 0.132392, -0.185825, 3.08222, 1.0], [3, 0.148756, -0.0344592, 3.08232, 1.0], [4, -0.027146, -0.266443, 3.08211, 1.0], [5, -0.156776, -0.439652, 2.96492, 1.0], [6, -0.249513, -0.655227, 2.79711, 1.0], [7, -0.271688, -0.712277, 2.73889, 1.0], [8, 0.288146, -0.279028, 3.08221, 1.0], [9, 0.403852, -0.497594, 2.92345, 1.0], [10, 0.489476, -0.672007, 2.71478, 1.0], [11, 0.50041, -0.717568, 2.67843, 1.0], [12, 0.0376558, -0.775613, 3.00885, 1.0], [13, 0.0142517, -1.2453, 3.04987, 1.0], [14, -0.0190118, -1.6241, 3.04254, 1.0], [15, -0.0226138, -1.64472, 2.92893, 1.0], [16, 0.190704, -0.780662, 3.0074, 1.0], [17, 0.202172, -1.21265, 3.0313, 1.0], [18, 0.222238, -1.63536, 3.04445, 1.0], [19, 0.178157, -1.69305, 2.96656, 1.0], [20, 0.130636, -0.26009, 3.0816, 1.0], [21, -0.285301, -0.745227, 2.68789, 1.0], [22, -0.203879, -0.722282, 2.69967, 1.0], [23, 0.575061, -0.7377, 2.64091, 1.0], [24, 0.457749, -0.747079, 2.65345, 1.0]]
[[0, 0.115329, -0.78751, 3.04248, 1.0], [1, 0.124543, -0.484663, 3.06842, 1.0], [2, 0.132573, -0.185865, 3.08007, 1.0], [3, 0.148724, -0.0347623, 3.08134, 1.0], [4, -0.0279274, -0.267081, 3.08206, 1.0], [5, -0.157559, -0.451434, 2.96952, 1.0], [6, -0.25122, -0.668632, 2.81097, 1.0], [7, -0.259622, -0.723937, 2.76146, 1.0], [8, 0.288539, -0.279556, 3.08236, 1.0], [9, 0.402914, -0.502329, 2.93015, 1.0], [10, 0.483837, -0.676037, 2.7572, 1.0], [11, 0.499304, -0.731844, 2.69682, 1.0], [12, 0.0372338, -0.775938, 3.00812, 1.0], [13, 0.0155901, -1.24926, 3.05021, 1.0], [14, -0.0184761, -1.62617, 3.04444, 1.0], [15, -0.0221855, -1.64711, 2.93098, 1.0], [16, 0.190745, -0.780951, 3.00694, 1.0], [17, 0.202539, -1.21209, 3.0305, 1.0], [18, 0.222117, -1.63563, 3.04429, 1.0], [19, 0.186306, -1.69116, 2.96827, 1.0], [20, 0.130724, -0.260166, 3.07966, 1.0], [21, -0.277117, -0.761568, 2.71103, 1.0], [22, -0.173616, -0.73304, 2.71156, 1.0], [23, 0.528997, -0.762905, 2.65955, 1.0], [24, 0.445415, -0.747982, 2.67922, 1.0]]
[[0, 0.115207, -0.787683, 3.04211, 1.0], [1, 0.124604, -0.484789, 3.06799, 1.0], [2, 0.132896, -0.18596, 3.07962, 1.0], [3, 0.14849, -0.0347638, 3.08062, 1.0], [4, -0.0289063, -0.267806, 3.08232, 1.0], [5, -0.156919, -0.463436, 2.97713, 1.0], [6, -0.248157, -0.687374, 2.82639, 1.0], [7, -0.268986, -0.738506, 2.7832, 1.0], [8, 0.288801, -0.280168, 3.08248, 1.0], [9, 0.398278, -0.503867, 2.94444, 1.0], [10, 0.487675, -0.696839, 2.76602, 1.0], [11, 0.502156, -0.751154, 2.71823, 1.0], [12, 0.0370439, -0.776085, 3.00782, 1.0], [13, 0.0167852, -1.24723, 3.04795, 1.0], [14, -0.0181466, -1.62687, 3.04446, 1.0], [15, -0.0220219, -1.64821, 2.9312, 1.0], [16, 0.190702, -0.781155, 3.00652, 1.0], [17, 0.202608, -1.21095, 3.03008, 1.0], [18, 0.221947, -1.63557, 3.04444, 1.0], [19, 0.187939, -1.69046, 2.96874, 1.0], [20, 0.13097, -0.260258, 3.07921, 1.0], [21, -0.291017, -0.773414, 2.73345, 1.0], [22, -0.198972, -0.750202, 2.73655, 1.0], [23, 0.566332, -0.77279, 2.68184, 1.0], [24, 0.456443, -0.776868, 2.69519, 1.0]]
[[0, 0.115005, -0.787887, 3.04184, 1.0], [1, 0.124522, -0.484876, 3.06751, 1.0], [2, 0.133012, -0.185909, 3.07894, 1.0], [3, 0.14829, -0.0345209, 3.08019, 1.0], [4, -0.0301325, -0.26898, 3.08257, 1.0], [5, -0.157956, -0.468546, 2.98283, 1.0], [6, -0.251416, -0.705479, 2.84013, 1.0], [7, -0.271363, -0.752497, 2.80109, 1.0], [8, 0.289019, -0.280898, 3.0826, 1.0], [9, 0.392257, -0.50356, 2.96254, 1.0], [10, 0.485842, -0.713043, 2.77877, 1.0], [11, 0.498561, -0.764557, 2.73978, 1.0], [12, 0.0366699, -0.776363, 3.00745, 1.0], [13, 0.0179408, -1.25028, 3.04875, 1.0], [14, -0.0181529, -1.62696, 3.04481, 1.0], [15, -0.0222686, -1.6482, 2.93151, 1.0], [16, 0.19063, -0.781298, 3.00635, 1.0], [17, 0.205074, -1.14938, 2.9869, 1.0], [18, 0.221937, -1.6209, 3.03732, 1.0], [19, 0.197464, -1.68739, 2.96874, 1.0], [20, 0.131028, -0.260236, 3.07858, 1.0], [21, -0.298951, -0.787515, 2.75905, 1.0], [22, -0.201641, -0.762852, 2.756, 1.0], [23, 0.543637, -0.79328, 2.7034, 1.0], [24, 0.446478, -0.786836, 2.71662, 1.0]]
[[0, 0.114598, -0.788475, 3.04123, 1.0], [1, 0.124424, -0.485301, 3.06642, 1.0], [2, 0.133384, -0.186161, 3.07726, 1.0], [3, 0.14801, -0.0348085, 3.07964, 1.0], [4, -0.0320524, -0.271536, 3.08236, 1.0], [5, -0.164077, -0.497441, 2.98962, 1.0], [6, -0.251463, -0.714594, 2.86727, 1.0], [7, -0.268022, -0.761697, 2.82104, 1.0], [8, 0.2898, -0.281911, 3.08306, 1.0], [9, 0.390528, -0.504964, 2.96755, 1.0], [10, 0.484847, -0.717501, 2.79363, 1.0], [11, 0.498809, -0.777219, 2.75644, 1.0], [12, 0.0363229, -0.777012, 3.00681, 1.0], [13, 0.0180753, -1.24904, 3.04779, 1.0], [14, -0.0179119, -1.62638, 3.04562, 1.0], [15, -0.0219284, -1.648, 2.93249, 1.0], [16, 0.19019, -0.781815, 3.00581, 1.0], [17, 0.202612, -1.20973, 3.02382, 1.0], [18, 0.222055, -1.63614, 3.04466, 1.0], [19, 0.197336, -1.68741, 2.96997, 1.0], [20, 0.131263, -0.260525, 3.07705, 1.0], [21, -0.292627, -0.794991, 2.77489, 1.0], [22, -0.195572, -0.776936, 2.77608, 1.0], [23, 0.586079, -0.804237, 2.72457, 1.0], [24, 0.454547, -0.802554, 2.73408, 1.0]]
