[['2, k, 0', [-0.262217, -0.359249, 1.0]], ['2, k, 1', [-0.264888, -0.0536292, 1.0]], ['2, k, 2', [-0.266019, 0.244642, 1.0]], ['2, k, 3', [-0.304305, 0.380286, 1.0]], ['2, k, 4', [-0.421821, 0.113687, 1.0]], ['2, k, 5', [-0.507718, -0.00343894, 1.0]], ['2, k, 6', [-0.606153, -0.0130498, 1.0]], ['2, k, 7', [-0.59847, -0.0307125, 1.0]], ['2, k, 8', [-0.133189, 0.142052, 1.0]], ['2, k, 9', [-0.0401212, 0.0325534, 1.0]], ['2, k, 10', [-0.0449412, -0.0552508, 1.0]], ['2, k, 11', [-0.0616135, -0.101691, 1.0]], ['2, k, 12', [-0.324285, -0.36054, 1.0]], ['2, k, 13', [-0.393385, -0.642438, 1.0]], ['2, k, 14', [-0.412524, -1.00548, 1.0]], ['2, k, 15', [-0.426514, -1.08496, 1.0]], ['2, k, 16', [-0.192743, -0.347862, 1.0]], ['2, k, 17', [-0.0913613, -0.622301, 1.0]], ['2, k, 18', [-0.0686117, -0.984548, 1.0]], ['2, k, 19', [-0.0856249, -1.03445, 1.0]], ['2, k, 20', [-0.266004, 0.171103, 1.0]], ['2, k, 21', [-0.570212, -0.0408833, 1.0]], ['2, k, 22', [-0.646708, -0.0221491, 1.0]], ['2, k, 23', [-0.078046, -0.115284, 1.0]], ['2, k, 24', [-0.119023, -0.0987558, 1.0]]]
[['2, k, 0', [-0.236103, -0.468886, 1.0]], ['2, k, 1', [-0.240133, -0.182308, 1.0]], ['2, k, 2', [-0.242505, 0.0982755, 1.0]], ['2, k, 3', [-0.250021, 0.240623, 1.0]], ['2, k, 4', [-0.397843, -8.50984e-05, 1.0]], ['2, k, 5', [-0.488451, -0.0764885, 1.0]], ['2, k, 6', [-0.524865, -0.124855, 1.0]], ['2, k, 7', [-0.558861, -0.143284, 1.0]], ['2, k, 8', [-0.105863, 0.000331109, 1.0]], ['2, k, 9', [-0.0294728, -0.06587, 1.0]], ['2, k, 10', [-0.0180408, -0.120483, 1.0]], ['2, k, 11', [-0.00520299, -0.146607, 1.0]], ['2, k, 12', [-0.301555, -0.466839, 1.0]], ['2, k, 13', [-0.396124, -0.747393, 1.0]], ['2, k, 14', [-0.42064, -1.06099, 1.0]], ['2, k, 15', [-0.429277, -1.11234, 1.0]], ['2, k, 16', [-0.164084, -0.457951, 1.0]], ['2, k, 17', [-0.0665158, -0.740332, 1.0]], ['2, k, 18', [-0.061496, -1.04369, 1.0]], ['2, k, 19', [-0.0481281, -1.10652, 1.0]], ['2, k, 20', [-0.242191, 0.0289643, 1.0]], ['2, k, 21', [-0.560513, -0.144364, 1.0]], ['2, k, 22', [-0.482521, -0.146556, 1.0]], ['2, k, 23', [0.00178298, -0.153992, 1.0]], ['2, k, 24', [-0.0708164, -0.151431, 1.0]]]
[['2, k, 0', [-0.236409, -0.478641, 1.0]], ['2, k, 1', [-0.239551, -0.193866, 1.0]], ['2, k, 2', [-0.240986, 0.0850679, 1.0]], ['2, k, 3', [-0.24925, 0.226097, 1.0]], ['2, k, 4', [-0.398088, -0.0116559, 1.0]], ['2, k, 5', [-0.487767, -0.0877705, 1.0]], ['2, k, 6', [-0.533015, -0.141464, 1.0]], ['2, k, 7', [-0.55773, -0.153843, 1.0]], ['2, k, 8', [-0.105809, -0.0100492, 1.0]], ['2, k, 9', [-0.0268826, -0.0829733, 1.0]], ['2, k, 10', [-0.0104928, -0.125008, 1.0]], ['2, k, 11', [-0.000254777, -0.159003, 1.0]], ['2, k, 12', [-0.301791, -0.476048, 1.0]], ['2, k, 13', [-0.397794, -0.756032, 1.0]], ['2, k, 14', [-0.418803, -1.06306, 1.0]], ['2, k, 15', [-0.429236, -1.11238, 1.0]], ['2, k, 16', [-0.164465, -0.467991, 1.0]], ['2, k, 17', [-0.0660746, -0.749656, 1.0]], ['2, k, 18', [-0.0609511, -1.04286, 1.0]], ['2, k, 19', [-0.0478917, -1.10694, 1.0]], ['2, k, 20', [-0.240908, 0.0161491, 1.0]], ['2, k, 21', [-0.550818, -0.156258, 1.0]], ['2, k, 22', [-0.476621, -0.159572, 1.0]], ['2, k, 23', [-0.00748394, -0.165009, 1.0]], ['2, k, 24', [-0.0646648, -0.162636, 1.0]]]
[['2, k, 0', [-0.236657, -0.489297, 1.0]], ['2, k, 1', [-0.239582, -0.206554, 1.0]], ['2, k, 2', [-0.240878, 0.0704238, 1.0]], ['2, k, 3', [-0.247893, 0.209347, 1.0]], ['2, k, 4', [-0.396529, -0.0281597, 1.0]], ['2, k, 5', [-0.488196, -0.10028, 1.0]], ['2, k, 6', [-0.534355, -0.151485, 1.0]], ['2, k, 7', [-0.563031, -0.165788, 1.0]], ['2, k, 8', [-0.105683, -0.0180597, 1.0]], ['2, k, 9', [-0.0308805, -0.107994, 1.0]], ['2, k, 10', [-0.0134782, -0.153731, 1.0]], ['2, k, 11', [-0.00722211, -0.170575, 1.0]], ['2, k, 12', [-0.302299, -0.487664, 1.0]], ['2, k, 13', [-0.401578, -0.766103, 1.0]], ['2, k, 14', [-0.416789, -1.06377, 1.0]], ['2, k, 15', [-0.429586, -1.1129, 1.0]], ['2, k, 16', [-0.164479, -0.477475, 1.0]], ['2, k, 17', [-0.0655266, -0.758356, 1.0]], ['2, k, 18', [-0.0598598, -1.04379, 1.0]], ['2, k, 19', [-0.0478341, -1.10711, 1.0]], ['2, k, 20', [-0.240826, 0.00197867, 1.0]], ['2, k, 21', [-0.613045, -0.149208, 1.0]], ['2, k, 22', [-0.490557, -0.167518, 1.0]], ['2, k, 23', [-0.0142055, -0.176067, 1.0]], ['2, k, 24', [-0.0851277, -0.177065, 1.0]]]
[['2, k, 0', [-0.237372, -0.499133, 1.0]], ['2, k, 1', [-0.240277, -0.218366, 1.0]], ['2, k, 2', [-0.241604, 0.0568213, 1.0]], ['2, k, 3', [-0.247626, 0.196066, 1.0]], ['2, k, 4', [-0.396096, -0.0390935, 1.0]], ['2, k, 5', [-0.487952, -0.111535, 1.0]], ['2, k, 6', [-0.533334, -0.155486, 1.0]], ['2, k, 7', [-0.564001, -0.176343, 1.0]], ['2, k, 8', [-0.106607, -0.0392014, 1.0]], ['2, k, 9', [-0.0247514, -0.102284, 1.0]], ['2, k, 10', [-0.0117749, -0.146466, 1.0]], ['2, k, 11', [-0.0036521, -0.182477, 1.0]], ['2, k, 12', [-0.302736, -0.496313, 1.0]], ['2, k, 13', [-0.403597, -0.773621, 1.0]], ['2, k, 14', [-0.415608, -1.06398, 1.0]], ['2, k, 15', [-0.42991, -1.11334, 1.0]], ['2, k, 16', [-0.165477, -0.48825, 1.0]], ['2, k, 17', [-0.063589, -0.767345, 1.0]], ['2, k, 18', [-0.0661799, -1.06447, 1.0]], ['2, k, 19', [-0.0464392, -1.11227, 1.0]], ['2, k, 20', [-0.24154, -0.0112035, 1.0]], ['2, k, 21', [-0.571157, -0.17861, 1.0]], ['2, k, 22', [-0.492894, -0.17963, 1.0]], ['2, k, 23', [-0.0134548, -0.192786, 1.0]], ['2, k, 24', [-0.0751133, -0.186568, 1.0]]]
[['2, k, 0', [-0.238128, -0.509966, 1.0]], ['2, k, 1', [-0.24041, -0.229864, 1.0]], ['2, k, 2', [-0.241141, 0.0448186, 1.0]], ['2, k, 3', [-0.247289, 0.182112, 1.0]], ['2, k, 4', [-0.39609, -0.0475874, 1.0]], ['2, k, 5', [-0.48775, -0.130926, 1.0]], ['2, k, 6', [-0.528116, -0.173305, 1.0]], ['2, k, 7', [-0.562254, -0.18939, 1.0]], ['2, k, 8', [-0.105861, -0.0506575, 1.0]], ['2, k, 9', [-0.0231969, -0.106138, 1.0]], ['2, k, 10', [-0.0108527, -0.149946, 1.0]], ['2, k, 11', [-0.00274714, -0.19423, 1.0]], ['2, k, 12', [-0.303199, -0.506165, 1.0]], ['2, k, 13', [-0.405663, -0.782034, 1.0]], ['2, k, 14', [-0.415909, -1.06544, 1.0]], ['2, k, 15', [-0.430052, -1.11471, 1.0]], ['2, k, 16', [-0.166521, -0.499879, 1.0]], ['2, k, 17', [-0.0618826, -0.776952, 1.0]], ['2, k, 18', [-0.0655644, -1.0646, 1.0]], ['2, k, 19', [-0.046076, -1.1133, 1.0]], ['2, k, 20', [-0.241225, -0.0230994, 1.0]], ['2, k, 21', [-0.558477, -0.190129, 1.0]], ['2, k, 22', [-0.48633, -0.192405, 1.0]], ['2, k, 23', [-0.0127799, -0.204046, 1.0]], ['2, k, 24', [-0.0703483, -0.196855, 1.0]]]
[['2, k, 0', [-0.237285, -0.5209, 1.0]], ['2, k, 1', [-0.239863, -0.242277, 1.0]], ['2, k, 2', [-0.240951, 0.0309732, 1.0]], ['2, k, 3', [-0.247385, 0.171763, 1.0]], ['2, k, 4', [-0.396085, -0.0602671, 1.0]], ['2, k, 5', [-0.486462, -0.139666, 1.0]], ['2, k, 6', [-0.526429, -0.183302, 1.0]], ['2, k, 7', [-0.560488, -0.201374, 1.0]], ['2, k, 8', [-0.105191, -0.0600022, 1.0]], ['2, k, 9', [-0.0243871, -0.119274, 1.0]], ['2, k, 10', [-0.0105295, -0.159787, 1.0]], ['2, k, 11', [-0.00201486, -0.204861, 1.0]], ['2, k, 12', [-0.30182, -0.517004, 1.0]], ['2, k, 13', [-0.407305, -0.790647, 1.0]], ['2, k, 14', [-0.416484, -1.06949, 1.0]], ['2, k, 15', [-0.430999, -1.11821, 1.0]], ['2, k, 16', [-0.166234, -0.510536, 1.0]], ['2, k, 17', [-0.0601968, -0.785905, 1.0]], ['2, k, 18', [-0.0678607, -1.07135, 1.0]], ['2, k, 19', [-0.045207, -1.11612, 1.0]], ['2, k, 20', [-0.24094, -0.0365987, 1.0]], ['2, k, 21', [-0.540265, -0.201632, 1.0]], ['2, k, 22', [-0.476032, -0.201825, 1.0]], ['2, k, 23', [-0.0152136, -0.214109, 1.0]], ['2, k, 24', [-0.0677862, -0.211396, 1.0]]]
[['2, k, 0', [-0.23832, -0.532111, 1.0]], ['2, k, 1', [-0.240777, -0.253463, 1.0]], ['2, k, 2', [-0.241735, 0.0201203, 1.0]], ['2, k, 3', [-0.247403, 0.160582, 1.0]], ['2, k, 4', [-0.395069, -0.0734954, 1.0]], ['2, k, 5', [-0.485344, -0.145778, 1.0]], ['2, k, 6', [-0.524771, -0.188217, 1.0]], ['2, k, 7', [-0.564075, -0.211837, 1.0]], ['2, k, 8', [-0.105332, -0.0714804, 1.0]], ['2, k, 9', [-0.0281437, -0.143507, 1.0]], ['2, k, 10', [-0.0128168, -0.187232, 1.0]], ['2, k, 11', [-0.00237923, -0.216011, 1.0]], ['2, k, 12', [-0.302718, -0.528195, 1.0]], ['2, k, 13', [-0.409685, -0.799907, 1.0]], ['2, k, 14', [-0.415731, -1.07247, 1.0]], ['2, k, 15', [-0.431743, -1.12034, 1.0]], ['2, k, 16', [-0.167373, -0.52143, 1.0]], ['2, k, 17', [-0.0572965, -0.794048, 1.0]], ['2, k, 18', [-0.0679745, -1.07082, 1.0]], ['2, k, 19', [-0.0456623, -1.11624, 1.0]], ['2, k, 20', [-0.241757, -0.0475665, 1.0]], ['2, k, 21', [-0.565299, -0.214328, 1.0]], ['2, k, 22', [-0.489338, -0.214598, 1.0]], ['2, k, 23', [-0.0118452, -0.222879, 1.0]], ['2, k, 24', [-0.0667523, -0.220116, 1.0]]]
[['2, k, 0', [-0.237967, -0.541099, 1.0]], ['2, k, 1', [-0.240335, -0.262923, 1.0]], ['2, k, 2', [-0.241203, 0.0102269, 1.0]], ['2, k, 3', [-0.247052, 0.148431, 1.0]], ['2, k, 4', [-0.395076, -0.083593, 1.0]], ['2, k, 5', [-0.487168, -0.16603, 1.0]], ['2, k, 6', [-0.522586, -0.199584, 1.0]], ['2, k, 7', [-0.563401, -0.224308, 1.0]], ['2, k, 8', [-0.105331, -0.0777369, 1.0]], ['2, k, 9', [-0.0287505, -0.152423, 1.0]], ['2, k, 10', [-0.00838946, -0.193773, 1.0]], ['2, k, 11', [5.854e-05, -0.226375, 1.0]], ['2, k, 12', [-0.30193, -0.537206, 1.0]], ['2, k, 13', [-0.409952, -0.807444, 1.0]], ['2, k, 14', [-0.414146, -1.07303, 1.0]], ['2, k, 15', [-0.432105, -1.12026, 1.0]], ['2, k, 16', [-0.167467, -0.530199, 1.0]], ['2, k, 17', [-0.0554616, -0.800839, 1.0]], ['2, k, 18', [-0.0679448, -1.07209, 1.0]], ['2, k, 19', [-0.0461295, -1.11739, 1.0]], ['2, k, 20', [-0.241249, -0.0573604, 1.0]], ['2, k, 21', [-0.560312, -0.225883, 1.0]], ['2, k, 22', [-0.485727, -0.224479, 1.0]], ['2, k, 23', [-0.00341421, -0.233141, 1.0]], ['2, k, 24', [-0.0614301, -0.229033, 1.0]]]
[['2, k, 0', [-0.237437, -0.548765, 1.0]], ['2, k, 1', [-0.239819, -0.272181, 1.0]], ['2, k, 2', [-0.240719, -0.00060836, 1.0]], ['2, k, 3', [-0.24689, 0.138879, 1.0]], ['2, k, 4', [-0.394684, -0.0916114, 1.0]], ['2, k, 5', [-0.485615, -0.174366, 1.0]], ['2, k, 6', [-0.526522, -0.216168, 1.0]], ['2, k, 7', [-0.560585, -0.233772, 1.0]], ['2, k, 8', [-0.105547, -0.0832586, 1.0]], ['2, k, 9', [-0.0285899, -0.157639, 1.0]], ['2, k, 10', [-0.00857722, -0.196634, 1.0]], ['2, k, 11', [0.000805153, -0.235912, 1.0]], ['2, k, 12', [-0.301033, -0.54516, 1.0]], ['2, k, 13', [-0.410903, -0.81353, 1.0]], ['2, k, 14', [-0.414567, -1.08096, 1.0]], ['2, k, 15', [-0.434485, -1.12578, 1.0]], ['2, k, 16', [-0.167302, -0.537375, 1.0]], ['2, k, 17', [-0.0528648, -0.806166, 1.0]], ['2, k, 18', [-0.0679484, -1.07272, 1.0]], ['2, k, 19', [-0.046811, -1.11817, 1.0]], ['2, k, 20', [-0.240755, -0.0678104, 1.0]], ['2, k, 21', [-0.566436, -0.23694, 1.0]], ['2, k, 22', [-0.487037, -0.237796, 1.0]], ['2, k, 23', [-0.00794249, -0.244537, 1.0]], ['2, k, 24', [-0.0623066, -0.239768, 1.0]]]
[['2, k, 0', [-0.238534, -0.556099, 1.0]], ['2, k, 1', [-0.240065, -0.279975, 1.0]], ['2, k, 2', [-0.240089, -0.00884698, 1.0]], ['2, k, 3', [-0.246753, 0.130346, 1.0]], ['2, k, 4', [-0.394645, -0.0997435, 1.0]], ['2, k, 5', [-0.486423, -0.178372, 1.0]], ['2, k, 6', [-0.530858, -0.229428, 1.0]], ['2, k, 7', [-0.562134, -0.243418, 1.0]], ['2, k, 8', [-0.105184, -0.0974677, 1.0]], ['2, k, 9', [-0.0287482, -0.161815, 1.0]], ['2, k, 10', [-0.0082952, -0.201033, 1.0]], ['2, k, 11', [0.0015551, -0.245182, 1.0]], ['2, k, 12', [-0.301899, -0.551532, 1.0]], ['2, k, 13', [-0.412306, -0.818492, 1.0]], ['2, k, 14', [-0.415636, -1.08209, 1.0]], ['2, k, 15', [-0.434492, -1.12703, 1.0]], ['2, k, 16', [-0.168636, -0.545528, 1.0]], ['2, k, 17', [-0.0503622, -0.811252, 1.0]], ['2, k, 18', [-0.0678888, -1.07243, 1.0]], ['2, k, 19', [-0.0470771, -1.11816, 1.0]], ['2, k, 20', [-0.240347, -0.0759439, 1.0]], ['2, k, 21', [-0.57395, -0.246617, 1.0]], ['2, k, 22', [-0.487941, -0.247668, 1.0]], ['2, k, 23', [0.00644507, -0.253331, 1.0]], ['2, k, 24', [-0.0573295, -0.248393, 1.0]]]
[['2, k, 0', [-0.239418, -0.562507, 1.0]], ['2, k, 1', [-0.240299, -0.286077, 1.0]], ['2, k, 2', [-0.239735, -0.0145181, 1.0]], ['2, k, 3', [-0.246053, 0.122541, 1.0]], ['2, k, 4', [-0.393367, -0.107277, 1.0]], ['2, k, 5', [-0.486244, -0.183168, 1.0]], ['2, k, 6', [-0.530369, -0.232809, 1.0]], ['2, k, 7', [-0.563667, -0.252481, 1.0]], ['2, k, 8', [-0.104904, -0.107342, 1.0]], ['2, k, 9', [-0.026799, -0.168496, 1.0]], ['2, k, 10', [-0.00696048, -0.207998, 1.0]], ['2, k, 11', [0.000744279, -0.253305, 1.0]], ['2, k, 12', [-0.302666, -0.557658, 1.0]], ['2, k, 13', [-0.413345, -0.823164, 1.0]], ['2, k, 14', [-0.414245, -1.08272, 1.0]], ['2, k, 15', [-0.434992, -1.12719, 1.0]], ['2, k, 16', [-0.169615, -0.552011, 1.0]], ['2, k, 17', [-0.0483058, -0.815422, 1.0]], ['2, k, 18', [-0.0680367, -1.07236, 1.0]], ['2, k, 19', [-0.0471353, -1.11807, 1.0]], ['2, k, 20', [-0.240134, -0.081735, 1.0]], ['2, k, 21', [-0.56845, -0.254481, 1.0]], ['2, k, 22', [-0.488139, -0.254869, 1.0]], ['2, k, 23', [-0.0142083, -0.261891, 1.0]], ['2, k, 24', [-0.0570463, -0.256332, 1.0]]]
[['2, k, 0', [-0.241602, -0.570781, 1.0]], ['2, k, 1', [-0.240593, -0.292817, 1.0]], ['2, k, 2', [-0.23921, -0.021106, 1.0]], ['2, k, 3', [-0.246013, 0.11665, 1.0]], ['2, k, 4', [-0.392989, -0.114235, 1.0]], ['2, k, 5', [-0.485523, -0.189688, 1.0]], ['2, k, 6', [-0.525886, -0.242465, 1.0]], ['2, k, 7', [-0.561058, -0.26042, 1.0]], ['2, k, 8', [-0.105146, -0.113296, 1.0]], ['2, k, 9', [-0.0260328, -0.172438, 1.0]], ['2, k, 10', [0.00666283, -0.227038, 1.0]], ['2, k, 11', [0.00829139, -0.258453, 1.0]], ['2, k, 12', [-0.303196, -0.565308, 1.0]], ['2, k, 13', [-0.41158, -0.820072, 1.0]], ['2, k, 14', [-0.414823, -1.08411, 1.0]], ['2, k, 15', [-0.435599, -1.12862, 1.0]], ['2, k, 16', [-0.173468, -0.560865, 1.0]], ['2, k, 17', [-0.0493022, -0.810556, 1.0]], ['2, k, 18', [-0.0680136, -1.07072, 1.0]], ['2, k, 19', [-0.0474099, -1.11709, 1.0]], ['2, k, 20', [-0.239811, -0.0877427, 1.0]], ['2, k, 21', [-0.56743, -0.263818, 1.0]], ['2, k, 22', [-0.48682, -0.263646, 1.0]], ['2, k, 23', [0.000978106, -0.268582, 1.0]], ['2, k, 24', [-0.0477043, -0.262832, 1.0]]]
[['2, k, 0', [-0.24712, -0.576575, 1.0]], ['2, k, 1', [-0.243398, -0.299652, 1.0]], ['2, k, 2', [-0.239478, -0.0265729, 1.0]], ['2, k, 3', [-0.245946, 0.1112, 1.0]], ['2, k, 4', [-0.394885, -0.128206, 1.0]], ['2, k, 5', [-0.487571, -0.19848, 1.0]], ['2, k, 6', [-0.528428, -0.255019, 1.0]], ['2, k, 7', [-0.561048, -0.266798, 1.0]], ['2, k, 8', [-0.103988, -0.123902, 1.0]], ['2, k, 9', [-0.0267486, -0.195005, 1.0]], ['2, k, 10', [-0.000441229, -0.236135, 1.0]], ['2, k, 11', [0.001844, -0.265728, 1.0]], ['2, k, 12', [-0.307571, -0.569322, 1.0]], ['2, k, 13', [-0.440218, -0.775069, 1.0]], ['2, k, 14', [-0.398465, -1.05104, 1.0]], ['2, k, 15', [-0.429638, -1.11459, 1.0]], ['2, k, 16', [-0.18015, -0.568538, 1.0]], ['2, k, 17', [-0.0171455, -0.756085, 1.0]], ['2, k, 18', [-0.0129906, -1.11944, 1.0]], ['2, k, 19', [-0.0140587, -1.15566, 1.0]], ['2, k, 20', [-0.240535, -0.0934934, 1.0]], ['2, k, 21', [-0.575251, -0.273649, 1.0]], ['2, k, 22', [-0.488375, -0.268467, 1.0]], ['2, k, 23', [0.00234325, -0.273752, 1.0]], ['2, k, 24', [-0.0555706, -0.26904, 1.0]]]
[['2, k, 0', [-0.247896, -0.578454, 1.0]], ['2, k, 1', [-0.244248, -0.302316, 1.0]], ['2, k, 2', [-0.239995, -0.0297706, 1.0]], ['2, k, 3', [-0.245554, 0.107311, 1.0]], ['2, k, 4', [-0.394868, -0.134066, 1.0]], ['2, k, 5', [-0.487688, -0.202952, 1.0]], ['2, k, 6', [-0.54798, -0.270945, 1.0]], ['2, k, 7', [-0.567296, -0.272505, 1.0]], ['2, k, 8', [-0.103719, -0.127388, 1.0]], ['2, k, 9', [-0.0178764, -0.214207, 1.0]], ['2, k, 10', [0.00399671, -0.247444, 1.0]], ['2, k, 11', [0.00221688, -0.27117, 1.0]], ['2, k, 12', [-0.30773, -0.571059, 1.0]], ['2, k, 13', [-0.439795, -0.774026, 1.0]], ['2, k, 14', [-0.398578, -1.05126, 1.0]], ['2, k, 15', [-0.429524, -1.11491, 1.0]], ['2, k, 16', [-0.181516, -0.570494, 1.0]], ['2, k, 17', [-0.0172169, -0.75402, 1.0]], ['2, k, 18', [-0.0131982, -1.11717, 1.0]], ['2, k, 19', [-0.0142523, -1.15354, 1.0]], ['2, k, 20', [-0.241176, -0.0967604, 1.0]], ['2, k, 21', [-0.568305, -0.279204, 1.0]], ['2, k, 22', [-0.497089, -0.275955, 1.0]], ['2, k, 23', [-0.0036448, -0.279249, 1.0]], ['2, k, 24', [-0.0570421, -0.27439, 1.0]]]
[['2, k, 0', [-0.247154, -0.579962, 1.0]], ['2, k, 1', [-0.244185, -0.304274, 1.0]], ['2, k, 2', [-0.240275, -0.0326512, 1.0]], ['2, k, 3', [-0.245641, 0.104469, 1.0]], ['2, k, 4', [-0.39518, -0.136328, 1.0]], ['2, k, 5', [-0.486461, -0.206351, 1.0]], ['2, k, 6', [-0.545357, -0.265878, 1.0]], ['2, k, 7', [-0.563798, -0.277674, 1.0]], ['2, k, 8', [-0.103505, -0.129412, 1.0]], ['2, k, 9', [-0.0245649, -0.211724, 1.0]], ['2, k, 10', [0.0217449, -0.250821, 1.0]], ['2, k, 11', [0.00614035, -0.275199, 1.0]], ['2, k, 12', [-0.306604, -0.572793, 1.0]], ['2, k, 13', [-0.439222, -0.771685, 1.0]], ['2, k, 14', [-0.398606, -1.05154, 1.0]], ['2, k, 15', [-0.428273, -1.11369, 1.0]], ['2, k, 16', [-0.181129, -0.57172, 1.0]], ['2, k, 17', [-0.0183687, -0.752818, 1.0]], ['2, k, 18', [-0.0147223, -1.11527, 1.0]], ['2, k, 19', [-0.015891, -1.15186, 1.0]], ['2, k, 20', [-0.241391, -0.0994014, 1.0]], ['2, k, 21', [-0.57365, -0.284152, 1.0]], ['2, k, 22', [-0.492495, -0.279168, 1.0]], ['2, k, 23', [0.00547493, -0.281965, 1.0]], ['2, k, 24', [-0.0474061, -0.278778, 1.0]]]
[['2, k, 0', [-0.247786, -0.580692, 1.0]], ['2, k, 1', [-0.244936, -0.30592, 1.0]], ['2, k, 2', [-0.240898, -0.0351638, 1.0]], ['2, k, 3', [-0.245692, 0.101342, 1.0]], ['2, k, 4', [-0.395132, -0.137332, 1.0]], ['2, k, 5', [-0.486364, -0.208934, 1.0]], ['2, k, 6', [-0.547484, -0.275762, 1.0]], ['2, k, 7', [-0.571181, -0.280943, 1.0]], ['2, k, 8', [-0.103519, -0.131015, 1.0]], ['2, k, 9', [-0.0248104, -0.212104, 1.0]], ['2, k, 10', [-0.010852, -0.250671, 1.0]], ['2, k, 11', [-0.000137643, -0.279463, 1.0]], ['2, k, 12', [-0.30706, -0.573327, 1.0]], ['2, k, 13', [-0.438758, -0.771662, 1.0]], ['2, k, 14', [-0.398674, -1.05323, 1.0]], ['2, k, 15', [-0.428361, -1.11373, 1.0]], ['2, k, 16', [-0.181926, -0.572629, 1.0]], ['2, k, 17', [-0.018306, -0.751968, 1.0]], ['2, k, 18', [-0.0135809, -1.11513, 1.0]], ['2, k, 19', [-0.0147944, -1.15173, 1.0]], ['2, k, 20', [-0.242097, -0.101895, 1.0]], ['2, k, 21', [-0.58742, -0.28656, 1.0]], ['2, k, 22', [-0.500869, -0.283617, 1.0]], ['2, k, 23', [0.00543937, -0.286389, 1.0]], ['2, k, 24', [-0.0614982, -0.283532, 1.0]]]
[['2, k, 0', [-0.248128, -0.581394, 1.0]], ['2, k, 1', [-0.245258, -0.307108, 1.0]], ['2, k, 2', [-0.241149, -0.0371132, 1.0]], ['2, k, 3', [-0.245756, 0.0994511, 1.0]], ['2, k, 4', [-0.395179, -0.139919, 1.0]], ['2, k, 5', [-0.486181, -0.210955, 1.0]], ['2, k, 6', [-0.551558, -0.269606, 1.0]], ['2, k, 7', [-0.568556, -0.283474, 1.0]], ['2, k, 8', [-0.103465, -0.132536, 1.0]], ['2, k, 9', [-0.0246526, -0.21341, 1.0]], ['2, k, 10', [-0.00919809, -0.251335, 1.0]], ['2, k, 11', [0.00206485, -0.282376, 1.0]], ['2, k, 12', [-0.307147, -0.573889, 1.0]], ['2, k, 13', [-0.438813, -0.771661, 1.0]], ['2, k, 14', [-0.398935, -1.05377, 1.0]], ['2, k, 15', [-0.428184, -1.11368, 1.0]], ['2, k, 16', [-0.182595, -0.573464, 1.0]], ['2, k, 17', [-0.0182139, -0.751373, 1.0]], ['2, k, 18', [-0.0137579, -1.1141, 1.0]], ['2, k, 19', [-0.0149075, -1.15077, 1.0]], ['2, k, 20', [-0.242385, -0.10371, 1.0]], ['2, k, 21', [-0.622866, -0.287663, 1.0]], ['2, k, 22', [-0.500378, -0.286641, 1.0]], ['2, k, 23', [-0.000850934, -0.290318, 1.0]], ['2, k, 24', [-0.0591835, -0.284623, 1.0]]]
[['2, k, 0', [-0.248414, -0.581925, 1.0]], ['2, k, 1', [-0.245441, -0.307807, 1.0]], ['2, k, 2', [-0.24122, -0.0380615, 1.0]], ['2, k, 3', [-0.245709, 0.0985513, 1.0]], ['2, k, 4', [-0.395267, -0.140257, 1.0]], ['2, k, 5', [-0.485672, -0.212444, 1.0]], ['2, k, 6', [-0.534325, -0.273643, 1.0]], ['2, k, 7', [-0.566896, -0.285717, 1.0]], ['2, k, 8', [-0.103486, -0.133518, 1.0]], ['2, k, 9', [-0.0250397, -0.214496, 1.0]], ['2, k, 10', [-0.0170139, -0.253407, 1.0]], ['2, k, 11', [-0.00542191, -0.284208, 1.0]], ['2, k, 12', [-0.307225, -0.574345, 1.0]], ['2, k, 13', [-0.438629, -0.771468, 1.0]], ['2, k, 14', [-0.398936, -1.05382, 1.0]], ['2, k, 15', [-0.427714, -1.11374, 1.0]], ['2, k, 16', [-0.183083, -0.574061, 1.0]], ['2, k, 17', [-0.0184753, -0.751212, 1.0]], ['2, k, 18', [-0.013067, -1.11467, 1.0]], ['2, k, 19', [-0.0142691, -1.15134, 1.0]], ['2, k, 20', [-0.242491, -0.104621, 1.0]], ['2, k, 21', [-0.618696, -0.291124, 1.0]], ['2, k, 22', [-0.494725, -0.287757, 1.0]], ['2, k, 23', [-0.0143793, -0.295077, 1.0]], ['2, k, 24', [-0.0850566, -0.285369, 1.0]]]
