Exercise,Video,Repetition,Start,End,Incomplete
Exercise_3,V52,3,0:00:09.08,0:00:11.88,0
Exercise_3,V52,4,0:00:11.88,0:00:16.24,0
Exercise_3,V52,5,0:00:16.24,0:00:19.28,0
Exercise_3,V52,6,0:00:19.28,0:00:22.72,0
Exercise_3,V53,1,0:00:13.88,0:00:17.60,0
Exercise_3,V53,2,0:00:17.60,0:00:20.06,0
Exercise_3,V53,3,0:00:20.06,0:00:22.56,0
Exercise_3,V53,4,0:00:22.56,0:00:25.08,0
Exercise_3,V53,5,0:00:29.44,0:00:33.32,0
Exercise_3,V53,6,0:00:33.32,0:00:35.84,0
Exercise_3,V53,7,0:00:35.84,0:00:38.44,0
Exercise_3,V53,8,0:00:38.44,0:00:40.80,0
Exercise_3,V53,9,0:00:40.80,0:00:43.48,0
Exercise_3,V54,1,0:00:11.92,0:00:21.40,0
Exercise_3,V54,2,0:00:21.40,0:00:28.36,0
Exercise_3,V54,3,0:00:28.36,0:00:34.80,0
Exercise_3,V55,1,0:00:04.92,0:00:09.56,0
Exercise_3,V55,2,0:00:09.56,0:00:14.68,0
Exercise_3,V55,3,0:00:14.68,0:00:20.48,0
Exercise_3,V55,4,0:00:20.48,0:00:26.68,0
Exercise_3,V55,5,0:00:26.68,0:00:32.64,0
Exercise_3,V55,6,0:00:32.64,0:00:37.84,0
Exercise_3,V55,7,0:00:40.04,0:00:45.60,0
Exercise_3,V55,8,0:00:45.60,0:00:50.20,0
Exercise_3,V55,9,0:00:50.20,0:00:55.72,0
Exercise_3,V55,10,0:00:55.72,0:01:01.76,0
Exercise_3,V56,1,0:00:04.64,0:00:12.32,0
Exercise_3,V56,2,0:00:12.32,0:00:14.52,0
Exercise_3,V56,3,0:00:14.52,0:00:16.76,0
Exercise_3,V56,4,0:00:19.68,0:00:21.84,0
Exercise_3,V56,5,0:00:21.84,0:00:24.20,0
Exercise_3,V56,6,0:00:24.20,0:00:26.76,0
Exercise_3,V56,7,0:00:26.76,0:00:29.24,0
Exercise_3,V56,8,0:00:29.24,0:00:31.80,0
Exercise_3,V57,1,0:00:02.56,0:00:07.52,0
Exercise_3,V57,2,0:00:07.52,0:00:12.28,0
Exercise_3,V57,3,0:00:12.28,0:00:17.04,0
Exercise_3,V57,4,0:00:19.60,0:00:24.32,0
Exercise_3,V57,5,0:00:24.32,0:00:28.88,0
Exercise_3,V57,6,0:00:28.88,0:00:33.68,0
Exercise_3,V58,1,0:00:04.44,0:00:07.04,0
Exercise_3,V58,2,0:00:07.04,0:00:10.12,0
Exercise_3,V58,3,0:00:10.12,0:00:13.32,0
Exercise_3,V58,4,0:00:13.32,0:00:16.28,0
Exercise_3,V58,5,0:00:16.28,0:00:19.36,0
Exercise_3,V58,6,0:00:19.36,0:00:22.00,0
Exercise_3,V58,7,0:00:22.00,0:00:24.96,0
Exercise_3,V58,8,0:00:24.96,0:00:28.00,0
Exercise_3,V58,9,0:00:28.00,0:00:30.72,0
Exercise_3,V58,10,0:00:31.88,0:00:33.20,0
Exercise_3,V58,11,0:00:33.20,0:00:36.52,0
Exercise_3,V58,12,0:00:36.52,0:00:39.36,0
Exercise_3,V58,13,0:00:39.36,0:00:43.56,0
Exercise_3,V59,1,0:00:08.32,0:00:12.04,0
Exercise_3,V59,2,0:00:12.04,0:00:14.60,0
Exercise_3,V59,3,0:00:14.60,0:00:17.36,0
Exercise_3,V59,4,0:00:17.36,0:00:20.16,0
Exercise_3,V59,5,0:00:20.16,0:00:22.80,0
Exercise_3,V59,6,0:00:22.80,0:00:25.60,0
Exercise_3,V59,7,0:00:25.60,0:00:28.48,0
Exercise_3,V59,8,0:00:28.48,0:00:31.16,0
Exercise_3,V59,9,0:00:31.16,0:00:33.92,0
Exercise_3,V59,10,0:00:33.92,0:00:37.12,0
Exercise_3,V59,11,0:00:37.12,0:00:39.76,0
Exercise_3,V59,12,0:00:39.76,0:00:42.32,0
Exercise_3,V59,13,0:00:42.32,0:00:44.84,0
Exercise_3,V59,14,0:00:44.84,0:00:47.44,0
Exercise_3,V59,15,0:00:47.44,0:00:49.88,0
Exercise_3,V59,16,0:00:49.88,0:00:51.52,1
Exercise_3,V60,1,0:00:01.00,0:00:03.20,0
Exercise_3,V60,2,0:00:03.20,0:00:05.20,0
Exercise_3,V60,3,0:00:05.20,0:00:07.36,0
Exercise_3,V60,4,0:00:07.36,0:00:09.24,0
Exercise_3,V60,5,0:00:09.24,0:00:11.32,0
Exercise_3,V60,6,0:00:11.32,0:00:13.88,0
Exercise_3,V60,7,0:00:13.88,0:00:15.88,1
Exercise_3,V61,1,0:00:11.04,0:00:14.32,0
Exercise_3,V61,2,0:00:14.32,0:00:18.68,0
Exercise_3,V61,3,0:00:18.68,0:00:23.28,0
Exercise_3,V61,4,0:00:23.28,0:00:27.98,0
Exercise_3,V61,5,0:00:27.98,0:00:32.56,0
Exercise_3,V61,6,0:00:32.56,0:00:35.56,1
Exercise_3,V61,7,0:00:35.56,0:00:40.12,0
Exercise_3,V61,8,0:00:40.12,0:00:44.28,0
Exercise_3,V61,9,0:00:44.28,0:00:48.16,0
Exercise_3,V61,10,0:00:48.16,0:00:52.20,0
Exercise_3,V61,11,0:00:52.20,0:00:56.48,0
Exercise_3,V62,1,0:00:01.24,0:00:03.80,0
Exercise_3,V62,2,0:00:03.80,0:00:06.36,0
Exercise_3,V62,3,0:00:06.36,0:00:08.96,0
Exercise_3,V62,4,0:00:08.96,0:00:11.24,0
Exercise_3,V62,5,0:00:11.24,0:00:12.76,1
Exercise_3,V62,6,0:00:13.84,0:00:16.44,0
Exercise_3,V62,7,0:00:16.44,0:00:18.88,0
Exercise_3,V62,8,0:00:18.88,0:00:21.44,0
Exercise_3,V62,9,0:00:21.44,0:00:23.98,0
Exercise_3,V62,10,0:00:23.98,0:00:25.58,1
Exercise_3,V63,1,0:00:01.32,0:00:04.24,0
Exercise_3,V63,2,0:00:04.24,0:00:07.88,0
Exercise_3,V63,3,0:00:07.88,0:00:11.84,0
Exercise_3,V63,4,0:00:11.84,0:00:15.72,0
Exercise_3,V63,5,0:00:15.72,0:00:20.16,0
Exercise_3,V63,6,0:00:20.16,0:00:24.92,0
Exercise_3,V63,7,0:00:24.92,0:00:29.60,0
Exercise_3,V63,8,0:00:29.60,0:00:34.68,0
Exercise_3,V63,9,0:00:34.68,0:00:39.36,0
Exercise_3,V63,10,0:00:39.36,0:00:44.04,0
Exercise_3,V64,1,0:00:01.24,0:00:04.84,0
Exercise_3,V64,2,0:00:04.84,0:00:08.48,0
Exercise_3,V64,3,0:00:08.48,0:00:11.84,0
Exercise_3,V64,4,0:00:11.84,0:00:14.92,0
Exercise_3,V64,5,0:00:14.92,0:00:18.28,0
Exercise_3,V64,6,0:00:18.28,0:00:19.48,1
Exercise_3,V64,7,0:00:19.48,0:00:23.08,0
Exercise_3,V64,8,0:00:23.08,0:00:26.28,0
Exercise_3,V64,9,0:00:26.28,0:00:29.84,0
Exercise_3,V64,10,0:00:29.84,0:00:33.32,0
Exercise_3,V64,11,0:00:33.32,0:00:36.88,0
Exercise_3,V64,12,0:00:36.88,0:00:40.24,0
Exercise_3,V64,13,0:00:40.24,0:00:43.68,0
Exercise_3,V64,14,0:00:43.68,0:00:47.14,1
Exercise_3,V65,1,0:00:06.80,0:00:09.40,0
Exercise_3,V65,2,0:00:09.40,0:00:12.60,0
Exercise_3,V65,3,0:00:12.60,0:00:15.52,0
Exercise_3,V65,4,0:00:15.52,0:00:18.72,0
Exercise_3,V65,5,0:00:18.72,0:00:21.76,0
Exercise_3,V65,6,0:00:21.76,0:00:23.12,1
Exercise_3,V65,7,0:00:23.12,0:00:25.88,0
Exercise_3,V65,8,0:00:25.88,0:00:28.40,0
Exercise_3,V65,9,0:00:28.40,0:00:31.12,0
Exercise_3,V65,10,0:00:31.12,0:00:33.76,0
Exercise_3,V65,11,0:00:33.76,0:00:36.56,0
Exercise_3,V66,1,0:00:10.44,0:00:14.00,0
Exercise_3,V66,2,0:00:14.00,0:00:16.84,0
Exercise_3,V66,3,0:00:16.84,0:00:19.76,0
Exercise_3,V66,4,0:00:19.76,0:00:22.72,0
Exercise_3,V66,5,0:00:22.72,0:00:25.60,0
Exercise_3,V66,6,0:00:25.60,0:00:28.36,0
Exercise_3,V66,7,0:00:30.16,0:00:32.96,0
Exercise_3,V66,8,0:00:32.96,0:00:36.48,0
Exercise_3,V66,9,0:00:36.48,0:00:39.56,0
Exercise_3,V66,10,0:00:39.56,0:00:42.60,0
Exercise_3,V66,11,0:00:42.60,0:00:45.52,0
Exercise_3,V67,1,0:00:07.20,0:00:11.08,0
Exercise_3,V67,2,0:00:11.08,0:00:16.04,0
Exercise_3,V67,3,0:00:16.04,0:00:20.20,0
Exercise_3,V67,4,0:00:20.20,0:00:24.32,0
Exercise_3,V67,5,0:00:24.32,0:00:27.98,0
Exercise_3,V67,6,0:00:29.32,0:00:33.04,0
Exercise_3,V67,7,0:00:33.04,0:00:36.88,0
Exercise_3,V67,8,0:00:36.88,0:00:40.52,0
Exercise_3,V67,9,0:00:40.52,0:00:44.68,0
Exercise_3,V67,10,0:00:44.68,0:00:48.32,0
Exercise_3,V68,1,0:00:01.52,0:00:03.84,0
Exercise_3,V68,2,0:00:03.84,0:00:06.28,0
Exercise_3,V68,3,0:00:06.28,0:00:08.60,0
Exercise_3,V68,4,0:00:08.60,0:00:10.80,0
Exercise_3,V68,5,0:00:10.80,0:00:13.16,0
Exercise_3,V68,6,0:00:13.16,0:00:14.60,1
Exercise_3,V68,7,0:00:14.96,0:00:17.12,0
Exercise_3,V68,8,0:00:17.12,0:00:19.80,0
Exercise_3,V68,9,0:00:19.80,0:00:22.92,0
Exercise_3,V68,10,0:00:22.92,0:00:25.28,0
Exercise_3,V68,11,0:00:25.28,0:00:27.76,0
Exercise_3,V69,1,0:00:01.32,0:00:03.36,0
Exercise_3,V69,2,0:00:03.36,0:00:05.98,0
Exercise_3,V69,3,0:00:05.98,0:00:08.80,0
Exercise_3,V69,4,0:00:08.80,0:00:11.08,0
Exercise_3,V69,5,0:00:11.08,0:00:12.96,1
Exercise_3,V69,6,0:00:12.96,0:00:15.36,0
Exercise_3,V69,7,0:00:15.36,0:00:17.52,0
Exercise_3,V69,8,0:00:17.52,0:00:19.72,0
Exercise_3,V69,9,0:00:19.72,0:00:21.88,0
Exercise_3,V69,10,0:00:21.88,0:00:24.64,0
Exercise_3,V69,11,0:00:24.64,0:00:27.00,0
Exercise_3,V69,12,0:00:27.00,0:00:29.16,0
Exercise_3,V70,1,0:00:01.24,0:00:04.64,0
Exercise_3,V70,2,0:00:04.64,0:00:07.98,0
Exercise_3,V70,3,0:00:07.98,0:00:10.88,0
Exercise_3,V70,4,0:00:10.88,0:00:13.88,0
Exercise_3,V70,5,0:00:13.88,0:00:17.72,0
Exercise_3,V70,6,0:00:17.72,0:00:21.76,0
Exercise_3,V71,1,0:00:00.91,0:00:02.58,0
Exercise_3,V71,2,0:00:02.58,0:00:04.45,0
Exercise_3,V71,3,0:00:04.45,0:00:06.20,0
Exercise_3,V71,4,0:00:06.20,0:00:07.97,0
Exercise_3,V71,5,0:00:07.97,0:00:09.79,0
Exercise_3,V71,6,0:00:09.79,0:00:11.58,0
Exercise_3,V71,7,0:00:11.58,0:00:13.25,0
Exercise_3,V71,8,0:00:13.25,0:00:15.20,0
Exercise_3,V71,9,0:00:15.20,0:00:16.08,1
Exercise_3,V72,1,0:00:00.92,0:00:03.84,0
Exercise_3,V72,2,0:00:03.84,0:00:06.72,0
Exercise_3,V72,3,0:00:06.72,0:00:10.12,0
Exercise_3,V72,4,0:00:10.12,0:00:13.12,0
Exercise_3,V72,5,0:00:13.12,0:00:16.56,0
Exercise_3,V72,6,0:00:16.56,0:00:19.84,0
Exercise_3,V72,7,0:00:19.84,0:00:23.60,0
Exercise_3,V72,8,0:00:23.60,0:00:27.16,0
Exercise_3,V72,9,0:00:27.16,0:00:31.88,0
