[['2, k, 0', [-7.47697, 92.62759, 1.0]], ['2, k, 1', [-5.8700947423552154, 126.15321687119254, 1.0]], ['2, k, 2', [-4.6289798593102, 151.31363094014597, 1.0]], ['2, k, 3', [-4.27367279697897, 158.41594066722814, 1.0]], ['2, k, 4', [14.362701140263567, 149.81006085750892, 1.0]], ['2, k, 5', [35.609698749040604, 136.45454090155377, 1.0]], ['2, k, 6', [50.425281580684086, 153.35393130064074, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.339699741234, 149.79308863384, 1.0]], ['2, k, 9', [-42.02129180352946, 130.56545846065862, 1.0]], ['2, k, 10', [-61.50221135593231, 142.2119403096488, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.566922336494951, 92.05330828827525, 1.0]], ['2, k, 13', [0.603543155774062, 51.16611135806776, 1.0]], ['2, k, 14', [-0.011659074274189551, 12.87608676654559, 1.0]], ['2, k, 15', [0.24539091500115878, 4.345669524029569, 1.0]], ['2, k, 16', [-16.241798073915298, 92.80345689345434, 1.0]], ['2, k, 17', [-20.787029252918998, 49.48588976725491, 1.0]], ['2, k, 18', [-27.31055595876221, 11.618672445586647, 1.0]], ['2, k, 19', [-29.506903013100757, 3.9259291349595564, 1.0]], ['2, k, 20', [-4.6289798593102, 151.31363094014597, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.6676119999999997, 92.846894, 1.0]], ['2, k, 1', [-1.0779257860039433, 126.56324583793142, 1.0]], ['2, k, 2', [0.9297003469853239, 151.85698224821272, 1.0]], ['2, k, 3', [1.5078654292235618, 158.99067838595994, 1.0]], ['2, k, 4', [19.22418474415814, 150.1743238483756, 1.0]], ['2, k, 5', [41.707221237839704, 137.71670574786066, 1.0]], ['2, k, 6', [56.86974776669471, 152.8894236650513, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.341093828394936, 149.13085659250132, 1.0]], ['2, k, 9', [-36.388899282544905, 131.40745045772616, 1.0]], ['2, k, 10', [-57.217011253965275, 141.04523912754, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.373783176331644, 92.00537834352434, 1.0]], ['2, k, 13', [3.720079335719916, 50.465017261012626, 1.0]], ['2, k, 14', [2.015816843629284, 12.204723435476808, 1.0]], ['2, k, 15', [2.078945011300969, 4.168429086420511, 1.0]], ['2, k, 16', [-12.582510550388248, 93.2806506295692, 1.0]], ['2, k, 17', [-18.085787072578416, 50.425784167156394, 1.0]], ['2, k, 18', [-24.37385189111071, 12.743372153750748, 1.0]], ['2, k, 19', [-26.86272178336928, 4.315381058409191, 1.0]], ['2, k, 20', [0.9297003469853239, 151.85698224821272, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.4808019999999997, 92.80237199999999, 1.0]], ['2, k, 1', [-0.8468634265013395, 126.51590396970893, 1.0]], ['2, k, 2', [1.1961942220077169, 151.80730442176534, 1.0]], ['2, k, 3', [1.7846932058526543, 158.94020187868318, 1.0]], ['2, k, 4', [19.53193400829832, 150.16547329598495, 1.0]], ['2, k, 5', [42.010354221182524, 137.80693338376932, 1.0]], ['2, k, 6', [57.635075020764134, 153.39363565700765, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.910408926783184, 149.0768832720552, 1.0]], ['2, k, 9', [-35.946455634206174, 131.18220540352033, 1.0]], ['2, k, 10', [-56.710547971655984, 140.91786335844384, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.568202569646519, 91.96000206016114, 1.0]], ['2, k, 13', [3.885236789449795, 50.404785916988, 1.0]], ['2, k, 14', [2.0208230473565334, 12.092542053483164, 1.0]], ['2, k, 15', [2.0561289630174313, 4.1441623162329595, 1.0]], ['2, k, 16', [-12.388606364693693, 93.23473219367222, 1.0]], ['2, k, 17', [-18.545303559073734, 50.48895903831782, 1.0]], ['2, k, 18', [-24.963467388996296, 12.80252287762935, 1.0]], ['2, k, 19', [-27.48625329680514, 4.5029838186471345, 1.0]], ['2, k, 20', [1.1961942220077169, 151.80730442176534, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.285698, 92.751992, 1.0]], ['2, k, 1', [-0.6036211316839251, 126.47596173046458, 1.0]], ['2, k, 2', [1.4787193667029388, 151.7776800850578, 1.0]], ['2, k, 3', [2.0785600931537207, 158.91364298974065, 1.0]], ['2, k, 4', [19.69474108339936, 150.1917140806405, 1.0]], ['2, k, 5', [42.28556053358939, 137.8667243183203, 1.0]], ['2, k, 6', [58.29746790265828, 153.76523470160456, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.665801868125467, 149.06792702146794, 1.0]], ['2, k, 9', [-35.60515805881613, 130.96330469219274, 1.0]], ['2, k, 10', [-56.27333058225385, 140.67360910576474, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.7721594302428585, 91.91150010256655, 1.0]], ['2, k, 13', [4.069991114173164, 50.35502318540058, 1.0]], ['2, k, 14', [2.025658555376322, 12.015702141953241, 1.0]], ['2, k, 15', [2.0333752989259417, 4.148839367151497, 1.0]], ['2, k, 16', [-12.186927728213997, 93.175831106125, 1.0]], ['2, k, 17', [-19.045262884529038, 50.71195739693957, 1.0]], ['2, k, 18', [-25.60019438964339, 12.863117597933297, 1.0]], ['2, k, 19', [-28.177464494296622, 4.645068054959955, 1.0]], ['2, k, 20', [1.4787193667029388, 151.7776800850578, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.0651260000000002, 92.66165799999999, 1.0]], ['2, k, 1', [-0.3302214169922464, 126.3912010947788, 1.0]], ['2, k, 2', [1.794911170646533, 151.69912462512994, 1.0]], ['2, k, 3', [2.4072920637625685, 158.8372178883853, 1.0]], ['2, k, 4', [20.017861922682926, 150.16620890956608, 1.0]], ['2, k, 5', [42.62822358400202, 137.90717272839473, 1.0]], ['2, k, 6', [58.56872937893303, 153.60323236299345, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.217570291328148, 148.95434393535822, 1.0]], ['2, k, 9', [-35.27038706923617, 130.86072361538626, 1.0]], ['2, k, 10', [-55.90598796099536, 140.31131983679165, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.006291636743431, 91.810541689999, 1.0]], ['2, k, 13', [4.2752238904276245, 50.341967405891296, 1.0]], ['2, k, 14', [2.0392730146143987, 11.980365456256607, 1.0]], ['2, k, 15', [2.021396950034802, 4.187902951019227, 1.0]], ['2, k, 16', [-11.978259392619737, 93.09205497171418, 1.0]], ['2, k, 17', [-19.565677924827472, 51.317867107992576, 1.0]], ['2, k, 18', [-26.299053035225977, 12.983277857795855, 1.0]], ['2, k, 19', [-28.916815953662184, 4.888623110869647, 1.0]], ['2, k, 20', [1.794911170646533, 151.69912462512994, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.85546, 92.620146, 1.0]], ['2, k, 1', [-0.07211459725184977, 126.34283935376915, 1.0]], ['2, k, 2', [2.091384894058724, 151.64885760548032, 1.0]], ['2, k, 3', [2.714953914392284, 158.7866374090148, 1.0]], ['2, k, 4', [20.408523207217122, 150.16157803956892, 1.0]], ['2, k, 5', [43.06434130354069, 137.95952868483252, 1.0]], ['2, k, 6', [58.86141877788896, 153.489913364652, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-16.81633292162943, 148.89889420853888, 1.0]], ['2, k, 9', [-34.89153107684484, 130.78960606608706, 1.0]], ['2, k, 10', [-55.44502907619878, 140.18528777500336, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.220027045297244, 91.74387855817191, 1.0]], ['2, k, 13', [4.444499797200437, 50.34591263111094, 1.0]], ['2, k, 14', [1.9980326112482776, 11.923715463829339, 1.0]], ['2, k, 15', [1.950953037361475, 4.215324904122292, 1.0]], ['2, k, 16', [-11.761021775011717, 93.0690322982794, 1.0]], ['2, k, 17', [-20.060529899578032, 52.18556512702648, 1.0]], ['2, k, 18', [-26.939437799844427, 13.167284587785481, 1.0]], ['2, k, 19', [-29.57274378440036, 5.232176039763564, 1.0]], ['2, k, 20', [2.091384894058724, 151.64885760548032, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.649634, 92.59425999999999, 1.0]], ['2, k, 1', [0.17751756066042246, 126.31361811830365, 1.0]], ['2, k, 2', [2.3763887627098277, 151.6196495250813, 1.0]], ['2, k, 3', [3.010318081557634, 158.75761838404793, 1.0]], ['2, k, 4', [20.628277338810484, 150.18915470641994, 1.0]], ['2, k, 5', [43.40814734929885, 137.96247023142402, 1.0]], ['2, k, 6', [59.25987827053473, 153.5692762690901, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-16.672659726215922, 148.84253522568068, 1.0]], ['2, k, 9', [-34.76144231765996, 130.79166510027113, 1.0]], ['2, k, 10', [-55.22315901946505, 140.095367214937, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.435176364037887, 91.69446076307688, 1.0]], ['2, k, 13', [4.59253325877374, 50.39314134364319, 1.0]], ['2, k, 14', [1.9172479998108662, 11.886552459115975, 1.0]], ['2, k, 15', [1.8389594696941054, 4.163919259486038, 1.0]], ['2, k, 16', [-11.561971640588961, 93.05315594072687, 1.0]], ['2, k, 17', [-20.561504271203788, 53.28305581208769, 1.0]], ['2, k, 18', [-27.598650124675228, 13.566847290978643, 1.0]], ['2, k, 19', [-30.217681549781567, 5.904105846937799, 1.0]], ['2, k, 20', [2.3763887627098277, 151.6196495250813, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.402796, 92.541714, 1.0]], ['2, k, 1', [0.46891961243726676, 126.22553531416918, 1.0]], ['2, k, 2', [2.702512838810934, 151.49945726526155, 1.0]], ['2, k, 3', [3.346592848225327, 158.62695255836923, 1.0]], ['2, k, 4', [21.01554106833867, 150.14414726119736, 1.0]], ['2, k, 5', [43.763815704192865, 137.92787757159846, 1.0]], ['2, k, 6', [59.13544030110063, 153.12089560792023, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-16.327902153043755, 148.64509671227924, 1.0]], ['2, k, 9', [-34.56532278221, 130.7662017349336, 1.0]], ['2, k, 10', [-54.941305504641434, 139.91051498859963, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.692845516443258, 91.59971203751576, 1.0]], ['2, k, 13', [4.761003237684136, 50.50234733449012, 1.0]], ['2, k, 14', [1.8261456349050311, 11.84306426405955, 1.0]], ['2, k, 15', [1.713093899464225, 4.143809269963851, 1.0]], ['2, k, 16', [-11.365732247868001, 93.034240220144, 1.0]], ['2, k, 17', [-21.078260644197275, 54.48551051978967, 1.0]], ['2, k, 18', [-28.264996605584592, 14.033941460070992, 1.0]], ['2, k, 19', [-30.90731955071127, 6.5129557373753295, 1.0]], ['2, k, 20', [2.702512838810934, 151.49945726526155, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.1396100000000002, 92.538798, 1.0]], ['2, k, 1', [0.7662965587565362, 126.15587570445271, 1.0]], ['2, k, 2', [3.026683689695266, 151.37147971946837, 1.0]], ['2, k, 3', [3.678643025063355, 158.48003163416982, 1.0]], ['2, k, 4', [21.502931224588018, 150.09834494961203, 1.0]], ['2, k, 5', [44.16402961272773, 137.90878814847204, 1.0]], ['2, k, 6', [59.121038301819404, 152.82008486023912, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-15.974443038592852, 148.49068636916283, 1.0]], ['2, k, 9', [-34.288762812097524, 130.74003167468368, 1.0]], ['2, k, 10', [-54.566851355091956, 139.83576693121324, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.97303315564809, 91.53808548473172, 1.0]], ['2, k, 13', [4.94773131846817, 50.62724556141968, 1.0]], ['2, k, 14', [1.7320772957013553, 11.780739322423003, 1.0]], ['2, k, 15', [1.5797136250344121, 4.177502004564433, 1.0]], ['2, k, 16', [-11.11529192632295, 93.08419269530309, 1.0]], ['2, k, 17', [-21.543659994983344, 55.722427572515066, 1.0]], ['2, k, 18', [-28.871893664267454, 14.598002555158061, 1.0]], ['2, k, 19', [-31.512913819499317, 7.2043865639670015, 1.0]], ['2, k, 20', [3.026683689695266, 151.37147971946837, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.8728080000000003, 92.54967199999999, 1.0]], ['2, k, 1', [1.0642075036759933, 126.09771899252681, 1.0]], ['2, k, 2', [3.3483087468556416, 151.25238425825475, 1.0]], ['2, k, 3', [4.0071906351547835, 158.34146435827768, 1.0]], ['2, k, 4', [21.784821264806645, 150.06567735045766, 1.0]], ['2, k, 5', [44.494592223691924, 137.82794055718628, 1.0]], ['2, k, 6', [59.47398715702155, 152.7635452886428, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-15.709643827368152, 148.3607758821586, 1.0]], ['2, k, 9', [-34.04209945023767, 130.78084968324995, 1.0]], ['2, k, 10', [-54.2410851765774, 139.8033983686365, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [7.26143865239129, 91.49009921192955, 1.0]], ['2, k, 13', [5.133900559014451, 50.78745794833114, 1.0]], ['2, k, 14', [1.6060443726921276, 11.751139699397172, 1.0]], ['2, k, 15', [1.4064486757472134, 4.221652483638342, 1.0]], ['2, k, 16', [-10.870567680607998, 93.14035178886883, 1.0]], ['2, k, 17', [-22.065956677206415, 56.86175734047101, 1.0]], ['2, k, 18', [-29.436975462887332, 15.633851008250325, 1.0]], ['2, k, 19', [-32.2044595807032, 8.034228759344352, 1.0]], ['2, k, 20', [3.3483087468556416, 151.25238425825475, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.5517720000000002, 92.44859, 1.0]], ['2, k, 1', [1.418453041046165, 125.9311876820801, 1.0]], ['2, k, 2', [3.7277538046402916, 151.03081823604876, 1.0]], ['2, k, 3', [4.393961223254201, 158.10323040093934, 1.0]], ['2, k, 4', [22.16629656506988, 149.9069718683447, 1.0]], ['2, k, 5', [44.75186303692322, 137.70835193264904, 1.0]], ['2, k, 6', [59.7865124023438, 152.4994700732257, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-15.182254338466121, 148.11110323152107, 1.0]], ['2, k, 9', [-33.559930552745634, 130.6031835223999, 1.0]], ['2, k, 10', [-53.72212955237748, 139.52568886675095, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [7.646701532210088, 91.31123890177085, 1.0]], ['2, k, 13', [5.408173993563589, 51.00250840445563, 1.0]], ['2, k, 14', [1.5366858316592973, 11.711009012983737, 1.0]], ['2, k, 15', [1.2817196015120258, 4.21568981411273, 1.0]], ['2, k, 16', [-10.631314021719072, 93.10389398947079, 1.0]], ['2, k, 17', [-22.583293271245566, 57.98291514399099, 1.0]], ['2, k, 18', [-29.929701931395915, 16.94953124298945, 1.0]], ['2, k, 19', [-32.80856668951162, 9.176836907831731, 1.0]], ['2, k, 20', [3.7277538046402916, 151.03081823604876, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.241384, 92.39095999999999, 1.0]], ['2, k, 1', [1.7512371113350644, 125.77990950535548, 1.0]], ['2, k, 2', [4.077685035950901, 150.80721403511663, 1.0]], ['2, k, 3', [4.748767795209321, 157.85715878779888, 1.0]], ['2, k, 4', [22.675880359390078, 149.72932166159782, 1.0]], ['2, k, 5', [45.08978440306193, 137.59197267980176, 1.0]], ['2, k, 6', [60.06864556091002, 152.24850494136305, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.907386687754745, 147.896025631472, 1.0]], ['2, k, 9', [-33.2037749737637, 130.51529887445673, 1.0]], ['2, k, 10', [-53.309559291976, 139.4051459370096, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.005363720940569, 91.1669620901149, 1.0]], ['2, k, 13', [5.635607172408362, 51.154111459412604, 1.0]], ['2, k, 14', [1.3766498322089396, 11.527417729940474, 1.0]], ['2, k, 15', [1.0625287834567825, 4.180441145748528, 1.0]], ['2, k, 16', [-10.354075081964512, 93.12565162906483, 1.0]], ['2, k, 17', [-23.105719864316526, 59.03370079993867, 1.0]], ['2, k, 18', [-30.356995882274703, 18.516509318147115, 1.0]], ['2, k, 19', [-33.344909955464914, 10.569117263439207, 1.0]], ['2, k, 20', [4.077685035950901, 150.80721403511663, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.9601919999999999, 92.34431599999999, 1.0]], ['2, k, 1', [2.0519409707831215, 125.63437776887938, 1.0]], ['2, k, 2', [4.392042477643472, 150.57669918659792, 1.0]], ['2, k, 3', [5.0669222705492, 157.59981310124743, 1.0]], ['2, k, 4', [22.981512343109504, 149.55749622836234, 1.0]], ['2, k, 5', [45.45046850114953, 137.38658319254918, 1.0]], ['2, k, 6', [60.508148999580435, 152.03351917195846, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.766416644262234, 147.66196835802873, 1.0]], ['2, k, 9', [-32.98816218116395, 130.47427575488484, 1.0]], ['2, k, 10', [-53.00379229019073, 139.2491200488704, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.32276989213863, 91.04971904159493, 1.0]], ['2, k, 13', [5.788409811929248, 51.24817340944151, 1.0]], ['2, k, 14', [1.1096732980981345, 11.412814156207048, 1.0]], ['2, k, 15', [0.7371113162416756, 4.139531042764532, 1.0]], ['2, k, 16', [-10.089575603726914, 93.14439314899636, 1.0]], ['2, k, 17', [-23.68659023347322, 60.143226124898774, 1.0]], ['2, k, 18', [-30.883741161396394, 20.430107255079264, 1.0]], ['2, k, 19', [-34.025486588098744, 12.259208798135276, 1.0]], ['2, k, 20', [4.392042477643472, 150.57669918659792, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.688952, 92.215416, 1.0]], ['2, k, 1', [2.3371615269733295, 125.38071803400905, 1.0]], ['2, k, 2', [4.686167131662588, 150.21030843622046, 1.0]], ['2, k, 3', [5.3638648875884885, 157.19998963285673, 1.0]], ['2, k, 4', [23.36015053204011, 149.2541764587077, 1.0]], ['2, k, 5', [45.725136978940725, 137.124071799832, 1.0]], ['2, k, 6', [60.866049607385605, 151.71879493260874, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.494995049092292, 147.2664190803434, 1.0]], ['2, k, 9', [-32.7267079562737, 130.30696735984407, 1.0]], ['2, k, 10', [-52.68779998217569, 138.84406678192352, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.633995224316498, 90.8602365551087, 1.0]], ['2, k, 13', [5.915133247463226, 51.33526709027639, 1.0]], ['2, k, 14', [0.814358177741604, 11.347814623908015, 1.0]], ['2, k, 15', [0.392394951313317, 4.050515701222999, 1.0]], ['2, k, 16', [-9.885982893410922, 93.078233067827, 1.0]], ['2, k, 17', [-24.2999458327905, 61.243070578993255, 1.0]], ['2, k, 18', [-31.420512867222428, 22.44511816155328, 1.0]], ['2, k, 19', [-34.69636736617099, 14.1076288069372, 1.0]], ['2, k, 20', [4.686167131662588, 150.21030843622046, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.413142, 92.06938199999999, 1.0]], ['2, k, 1', [2.6262336856038675, 125.10694055162185, 1.0]], ['2, k, 2', [4.984470491789914, 149.82924753376102, 1.0]], ['2, k, 3', [5.665105022009694, 156.78750268380415, 1.0]], ['2, k, 4', [23.888247183045024, 148.91088025469315, 1.0]], ['2, k, 5', [46.06100701673857, 136.882103479822, 1.0]], ['2, k, 6', [61.39256313881408, 151.53136301949576, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.269656178273053, 146.93280770960246, 1.0]], ['2, k, 9', [-32.43911914509242, 130.07370584925755, 1.0]], ['2, k, 10', [-52.314758876057184, 138.52606665082536, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.946017009668715, 90.65906112391181, 1.0]], ['2, k, 13', [6.0300897547502395, 51.27312478914758, 1.0]], ['2, k, 14', [0.5192158830935689, 11.272113682486243, 1.0]], ['2, k, 15', [0.03735861471090651, 3.9655378940926314, 1.0]], ['2, k, 16', [-9.653289630019993, 92.99256745133872, 1.0]], ['2, k, 17', [-24.818022161782654, 62.27487419762365, 1.0]], ['2, k, 18', [-31.823214916786316, 24.593867320140575, 1.0]], ['2, k, 19', [-35.13809086736582, 16.28627511697089, 1.0]], ['2, k, 20', [4.984470491789914, 149.82924753376102, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.14704599999999995, 91.93428, 1.0]], ['2, k, 1', [2.9121206128092654, 124.82852428362213, 1.0]], ['2, k, 2', [5.283088343851352, 149.43115485260853, 1.0]], ['2, k, 3', [5.967331721097441, 156.3544091748745, 1.0]], ['2, k, 4', [24.400343136137, 148.5446335991602, 1.0]], ['2, k, 5', [46.46599243237762, 136.61907034856674, 1.0]], ['2, k, 6', [62.016673377694964, 151.46964855833068, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.22631725990194, 146.60868634895718, 1.0]], ['2, k, 9', [-32.307865879459584, 129.83360613191735, 1.0]], ['2, k, 10', [-52.08431176632651, 138.0970463520372, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [9.228289846356338, 90.50026258581741, 1.0]], ['2, k, 13', [6.094370081304375, 51.15234913630318, 1.0]], ['2, k, 14', [0.16157867145600413, 11.243693048691625, 1.0]], ['2, k, 15', [-0.3862440633815598, 3.9383224848467107, 1.0]], ['2, k, 16', [-9.392747037829434, 92.89539928653483, 1.0]], ['2, k, 17', [-25.356679376543802, 63.26033052295557, 1.0]], ['2, k, 18', [-32.27391120467698, 26.637588200091272, 1.0]], ['2, k, 19', [-35.73573190401206, 18.119980913107756, 1.0]], ['2, k, 20', [5.283088343851352, 149.43115485260853, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [0.155184, 91.628764, 1.0]], ['2, k, 1', [3.236495377411348, 124.37512832041621, 1.0]], ['2, k, 2', [5.621017282709242, 148.85605705119133, 1.0]], ['2, k, 3', [6.30935563768033, 155.74642455024127, 1.0]], ['2, k, 4', [24.843764427768534, 148.0303610488345, 1.0]], ['2, k, 5', [46.84245210136778, 136.19057145310467, 1.0]], ['2, k, 6', [62.6805925919988, 151.27990772091667, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-13.693934610363591, 146.01353347986566, 1.0]], ['2, k, 9', [-31.898292339228426, 129.337968719548, 1.0]], ['2, k, 10', [-51.64835201349952, 137.25807660836162, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [9.575659218282032, 90.19366159582442, 1.0]], ['2, k, 13', [6.210947026567979, 51.03641398862049, 1.0]], ['2, k, 14', [-0.1361957955185913, 11.335289986588336, 1.0]], ['2, k, 15', [-0.7564049849193955, 3.973828106339302, 1.0]], ['2, k, 16', [-9.151544008182102, 92.62147943623887, 1.0]], ['2, k, 17', [-25.91280194697501, 64.18878918145357, 1.0]], ['2, k, 18', [-32.70564090579246, 28.673282531043668, 1.0]], ['2, k, 19', [-36.31173611971322, 19.947321511810095, 1.0]], ['2, k, 20', [5.621017282709242, 148.85605705119133, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
