[['2, k, 0', [0.0542233, -0.403452, 1.0]], ['2, k, 1', [0.046375, -0.111872, 1.0]], ['2, k, 2', [0.0384886, 0.174706, 1.0]], ['2, k, 3', [0.0427075, 0.280959, 1.0]], ['2, k, 4', [-0.0773471, 0.118223, 1.0]], ['2, k, 5', [-0.221158, 0.182508, 1.0]], ['2, k, 6', [-0.294087, 0.247243, 1.0]], ['2, k, 7', [-0.315364, 0.280969, 1.0]], ['2, k, 8', [0.16103, 0.106133, 1.0]], ['2, k, 9', [0.285912, 0.177028, 1.0]], ['2, k, 10', [0.378523, 0.264039, 1.0]], ['2, k, 11', [0.486028, 0.29698, 1.0]], ['2, k, 12', [-0.000514929, -0.39644, 1.0]], ['2, k, 13', [-0.0692288, -0.729334, 1.0]], ['2, k, 14', [-0.0476698, -1.21285, 1.0]], ['2, k, 15', [-0.0738606, -1.26491, 1.0]], ['2, k, 16', [0.107823, -0.401966, 1.0]], ['2, k, 17', [0.141157, -0.808886, 1.0]], ['2, k, 18', [0.150363, -1.19896, 1.0]], ['2, k, 19', [0.146777, -1.24937, 1.0]], ['2, k, 20', [0.0404732, 0.103748, 1.0]], ['2, k, 21', [-0.347445, 0.298341, 1.0]], ['2, k, 22', [-0.235176, 0.281664, 1.0]], ['2, k, 23', [0.549862, 0.294137, 1.0]], ['2, k, 24', [0.444871, 0.304112, 1.0]]]
[['2, k, 0', [0.0934102, -0.427744, 1.0]], ['2, k, 1', [0.0562795, -0.139676, 1.0]], ['2, k, 2', [0.0205992, 0.146847, 1.0]], ['2, k, 3', [0.0657171, 0.290453, 1.0]], ['2, k, 4', [-0.115776, 0.0463294, 1.0]], ['2, k, 5', [-0.3127, 0.0657251, 1.0]], ['2, k, 6', [-0.493191, 0.140759, 1.0]], ['2, k, 7', [-0.587737, 0.186229, 1.0]], ['2, k, 8', [0.107724, 0.0166636, 1.0]], ['2, k, 9', [0.0843836, 0.288809, 1.0]], ['2, k, 10', [0.0133637, 0.54135, 1.0]], ['2, k, 11', [-0.00127648, 0.590301, 1.0]], ['2, k, 12', [0.0400799, -0.425276, 1.0]], ['2, k, 13', [-0.0272269, -0.794168, 1.0]], ['2, k, 14', [-0.0538973, -1.12386, 1.0]], ['2, k, 15', [-0.0940083, -1.16647, 1.0]], ['2, k, 16', [0.144016, -0.421353, 1.0]], ['2, k, 17', [0.174131, -0.767314, 1.0]], ['2, k, 18', [0.156687, -1.06441, 1.0]], ['2, k, 19', [0.114577, -1.10751, 1.0]], ['2, k, 20', [0.0290406, 0.0757146, 1.0]], ['2, k, 21', [-0.642416, 0.233593, 1.0]], ['2, k, 22', [-0.602292, 0.240942, 1.0]], ['2, k, 23', [-0.0464799, 0.647772, 1.0]], ['2, k, 24', [-0.0437167, 0.621565, 1.0]]]
[['2, k, 0', [0.0907089, -0.425918, 1.0]], ['2, k, 1', [0.0559713, -0.139249, 1.0]], ['2, k, 2', [0.0210097, 0.146444, 1.0]], ['2, k, 3', [0.0559467, 0.275789, 1.0]], ['2, k, 4', [-0.116611, 0.0453968, 1.0]], ['2, k, 5', [-0.310871, 0.0789219, 1.0]], ['2, k, 6', [-0.48206, 0.171422, 1.0]], ['2, k, 7', [-0.610876, 0.250655, 1.0]], ['2, k, 8', [0.107857, 0.0167796, 1.0]], ['2, k, 9', [0.0903424, 0.288, 1.0]], ['2, k, 10', [0.023067, 0.544534, 1.0]], ['2, k, 11', [0.0324758, 0.584473, 1.0]], ['2, k, 12', [0.0366316, -0.42392, 1.0]], ['2, k, 13', [-0.0286133, -0.792021, 1.0]], ['2, k, 14', [-0.0543631, -1.1219, 1.0]], ['2, k, 15', [-0.00837776, -1.18704, 1.0]], ['2, k, 16', [0.14245, -0.419378, 1.0]], ['2, k, 17', [0.173059, -0.766909, 1.0]], ['2, k, 18', [0.155704, -1.06753, 1.0]], ['2, k, 19', [0.114321, -1.1103, 1.0]], ['2, k, 20', [0.0292549, 0.0755625, 1.0]], ['2, k, 21', [-0.667719, 0.263396, 1.0]], ['2, k, 22', [-0.579719, 0.308189, 1.0]], ['2, k, 23', [-0.0060763, 0.633949, 1.0]], ['2, k, 24', [0.0266939, 0.542916, 1.0]]]
[['2, k, 0', [0.0820065, -0.411112, 1.0]], ['2, k, 1', [0.0535216, -0.133619, 1.0]], ['2, k, 2', [0.0213396, 0.146554, 1.0]], ['2, k, 3', [0.0520292, 0.273222, 1.0]], ['2, k, 4', [-0.120124, 0.0915851, 1.0]], ['2, k, 5', [-0.313631, 0.102153, 1.0]], ['2, k, 6', [-0.536988, 0.241079, 1.0]], ['2, k, 7', [-0.596386, 0.300909, 1.0]], ['2, k, 8', [0.103074, 0.0225937, 1.0]], ['2, k, 9', [0.0957007, 0.294439, 1.0]], ['2, k, 10', [0.0616143, 0.55948, 1.0]], ['2, k, 11', [0.0589946, 0.637454, 1.0]], ['2, k, 12', [0.0302421, -0.406977, 1.0]], ['2, k, 13', [-0.0301721, -0.788679, 1.0]], ['2, k, 14', [-0.0541077, -1.12264, 1.0]], ['2, k, 15', [-0.0944569, -1.16441, 1.0]], ['2, k, 16', [0.131975, -0.40648, 1.0]], ['2, k, 17', [0.170559, -0.772963, 1.0]], ['2, k, 18', [0.146646, -1.12387, 1.0]], ['2, k, 19', [0.104403, -1.16566, 1.0]], ['2, k, 20', [0.0293682, 0.0763457, 1.0]], ['2, k, 21', [-0.651769, 0.313848, 1.0]], ['2, k, 22', [-0.546486, 0.359547, 1.0]], ['2, k, 23', [0.0173963, 0.686214, 1.0]], ['2, k, 24', [0.00839487, 0.65166, 1.0]]]
[['2, k, 0', [0.0808515, -0.410703, 1.0]], ['2, k, 1', [0.0530638, -0.132373, 1.0]], ['2, k, 2', [0.0220767, 0.147176, 1.0]], ['2, k, 3', [-0.0327781, 0.237755, 1.0]], ['2, k, 4', [-0.119889, 0.0923376, 1.0]], ['2, k, 5', [-0.306469, 0.132422, 1.0]], ['2, k, 6', [-0.524695, 0.286208, 1.0]], ['2, k, 7', [-0.579297, 0.323323, 1.0]], ['2, k, 8', [0.100338, 0.0213641, 1.0]], ['2, k, 9', [0.114117, 0.2936, 1.0]], ['2, k, 10', [0.0991669, 0.559919, 1.0]], ['2, k, 11', [0.104313, 0.615053, 1.0]], ['2, k, 12', [0.0293693, -0.406658, 1.0]], ['2, k, 13', [-0.0307736, -0.788374, 1.0]], ['2, k, 14', [-0.0545781, -1.12256, 1.0]], ['2, k, 15', [-0.095126, -1.16424, 1.0]], ['2, k, 16', [0.130504, -0.405989, 1.0]], ['2, k, 17', [0.168571, -0.773254, 1.0]], ['2, k, 18', [0.152325, -1.07367, 1.0]], ['2, k, 19', [0.109815, -1.11576, 1.0]], ['2, k, 20', [0.0298291, 0.077171, 1.0]], ['2, k, 21', [-0.644699, 0.33949, 1.0]], ['2, k, 22', [-0.546004, 0.379321, 1.0]], ['2, k, 23', [0.0754108, 0.676262, 1.0]], ['2, k, 24', [0.0738567, 0.623514, 1.0]]]
[['2, k, 0', [0.0788608, -0.404552, 1.0]], ['2, k, 1', [0.0543742, -0.126662, 1.0]], ['2, k, 2', [0.0282706, 0.151342, 1.0]], ['2, k, 3', [-0.0302216, 0.240297, 1.0]], ['2, k, 4', [-0.119179, 0.092279, 1.0]], ['2, k, 5', [-0.300353, 0.147928, 1.0]], ['2, k, 6', [-0.487725, 0.304325, 1.0]], ['2, k, 7', [-0.547687, 0.373145, 1.0]], ['2, k, 8', [0.0992229, 0.0216942, 1.0]], ['2, k, 9', [0.139138, 0.291602, 1.0]], ['2, k, 10', [0.144142, 0.558299, 1.0]], ['2, k, 11', [0.134321, 0.637846, 1.0]], ['2, k, 12', [0.0260781, -0.399168, 1.0]], ['2, k, 13', [-0.0327206, -0.787241, 1.0]], ['2, k, 14', [-0.0568874, -1.1187, 1.0]], ['2, k, 15', [-0.0171255, -1.1847, 1.0]], ['2, k, 16', [0.128367, -0.397364, 1.0]], ['2, k, 17', [0.164466, -0.769999, 1.0]], ['2, k, 18', [0.152199, -1.07373, 1.0]], ['2, k, 19', [0.110016, -1.11536, 1.0]], ['2, k, 20', [0.0345279, 0.0818697, 1.0]], ['2, k, 21', [-0.592503, 0.408822, 1.0]], ['2, k, 22', [-0.479375, 0.433089, 1.0]], ['2, k, 23', [0.0842797, 0.692941, 1.0]], ['2, k, 24', [0.0506831, 0.68611, 1.0]]]
[['2, k, 0', [0.0763345, -0.406693, 1.0]], ['2, k, 1', [0.0543665, -0.126706, 1.0]], ['2, k, 2', [0.0307413, 0.151723, 1.0]], ['2, k, 3', [-0.0269192, 0.242241, 1.0]], ['2, k, 4', [-0.118726, 0.0930436, 1.0]], ['2, k, 5', [-0.312917, 0.206555, 1.0]], ['2, k, 6', [-0.485638, 0.358266, 1.0]], ['2, k, 7', [-0.524534, 0.416032, 1.0]], ['2, k, 8', [0.0982854, 0.0213771, 1.0]], ['2, k, 9', [0.150947, 0.288864, 1.0]], ['2, k, 10', [0.169728, 0.555227, 1.0]], ['2, k, 11', [0.164381, 0.70588, 1.0]], ['2, k, 12', [0.0241795, -0.402404, 1.0]], ['2, k, 13', [-0.0350215, -0.783728, 1.0]], ['2, k, 14', [-0.0569485, -1.11867, 1.0]], ['2, k, 15', [-0.0218043, -1.18567, 1.0]], ['2, k, 16', [0.125349, -0.399786, 1.0]], ['2, k, 17', [0.161883, -0.769149, 1.0]], ['2, k, 18', [0.148906, -1.07884, 1.0]], ['2, k, 19', [0.106786, -1.1202, 1.0]], ['2, k, 20', [0.0359941, 0.0821641, 1.0]], ['2, k, 21', [-0.561768, 0.45221, 1.0]], ['2, k, 22', [-0.483028, 0.463586, 1.0]], ['2, k, 23', [0.174362, 0.755161, 1.0]], ['2, k, 24', [0.0995841, 0.700081, 1.0]]]
[['2, k, 0', [0.0739855, -0.407332, 1.0]], ['2, k, 1', [0.0540696, -0.126502, 1.0]], ['2, k, 2', [0.031556, 0.152343, 1.0]], ['2, k, 3', [-0.0227442, 0.247423, 1.0]], ['2, k, 4', [-0.118209, 0.0943929, 1.0]], ['2, k, 5', [-0.309448, 0.216738, 1.0]], ['2, k, 6', [-0.473441, 0.386621, 1.0]], ['2, k, 7', [-0.504896, 0.449263, 1.0]], ['2, k, 8', [0.0982016, 0.0214749, 1.0]], ['2, k, 9', [0.163651, 0.285831, 1.0]], ['2, k, 10', [0.195954, 0.552041, 1.0]], ['2, k, 11', [0.21816, 0.620495, 1.0]], ['2, k, 12', [0.0230864, -0.40269, 1.0]], ['2, k, 13', [-0.0378868, -0.7824, 1.0]], ['2, k, 14', [-0.0591788, -1.11748, 1.0]], ['2, k, 15', [-0.024233, -1.18374, 1.0]], ['2, k, 16', [0.121934, -0.401607, 1.0]], ['2, k, 17', [0.158425, -0.767985, 1.0]], ['2, k, 18', [0.150857, -1.06518, 1.0]], ['2, k, 19', [0.109543, -1.1065, 1.0]], ['2, k, 20', [0.0364637, 0.082681, 1.0]], ['2, k, 21', [-0.546279, 0.483783, 1.0]], ['2, k, 22', [-0.44152, 0.495487, 1.0]], ['2, k, 23', [0.215948, 0.679596, 1.0]], ['2, k, 24', [0.190073, 0.644305, 1.0]]]
[['2, k, 0', [0.0697549, -0.40845, 1.0]], ['2, k, 1', [0.0526095, -0.127096, 1.0]], ['2, k, 2', [0.0316356, 0.151693, 1.0]], ['2, k, 3', [-0.0159714, 0.25674, 1.0]], ['2, k, 4', [-0.118254, 0.0959676, 1.0]], ['2, k, 5', [-0.306531, 0.263085, 1.0]], ['2, k, 6', [-0.439495, 0.406019, 1.0]], ['2, k, 7', [-0.47406, 0.484143, 1.0]], ['2, k, 8', [0.0990494, 0.0230781, 1.0]], ['2, k, 9', [0.179846, 0.282638, 1.0]], ['2, k, 10', [0.226392, 0.547135, 1.0]], ['2, k, 11', [0.245858, 0.704619, 1.0]], ['2, k, 12', [0.0185963, -0.404166, 1.0]], ['2, k, 13', [-0.0380396, -0.781623, 1.0]], ['2, k, 14', [-0.0592505, -1.11965, 1.0]], ['2, k, 15', [-0.0323535, -1.18569, 1.0]], ['2, k, 16', [0.118821, -0.40275, 1.0]], ['2, k, 17', [0.154977, -0.764346, 1.0]], ['2, k, 18', [0.150625, -1.06437, 1.0]], ['2, k, 19', [0.109831, -1.10552, 1.0]], ['2, k, 20', [0.0363944, 0.0822871, 1.0]], ['2, k, 21', [-0.50612, 0.522593, 1.0]], ['2, k, 22', [-0.40612, 0.523444, 1.0]], ['2, k, 23', [0.276338, 0.749011, 1.0]], ['2, k, 24', [0.186192, 0.705884, 1.0]]]
[['2, k, 0', [0.0636087, -0.411074, 1.0]], ['2, k, 1', [0.0512613, -0.12775, 1.0]], ['2, k, 2', [0.0323117, 0.151409, 1.0]], ['2, k, 3', [-0.0127937, 0.257647, 1.0]], ['2, k, 4', [-0.11747, 0.0969414, 1.0]], ['2, k, 5', [-0.284555, 0.263211, 1.0]], ['2, k, 6', [-0.450234, 0.467689, 1.0]], ['2, k, 7', [-0.482975, 0.527366, 1.0]], ['2, k, 8', [0.0995571, 0.0231094, 1.0]], ['2, k, 9', [0.192863, 0.277506, 1.0]], ['2, k, 10', [0.25473, 0.538354, 1.0]], ['2, k, 11', [0.287918, 0.607794, 1.0]], ['2, k, 12', [0.0104326, -0.406637, 1.0]], ['2, k, 13', [-0.0393658, -0.778627, 1.0]], ['2, k, 14', [-0.0596029, -1.11749, 1.0]], ['2, k, 15', [-0.0976763, -1.15797, 1.0]], ['2, k, 16', [0.114785, -0.405807, 1.0]], ['2, k, 17', [0.147706, -0.748184, 1.0]], ['2, k, 18', [0.147761, -1.04941, 1.0]], ['2, k, 19', [0.107715, -1.09046, 1.0]], ['2, k, 20', [0.0366046, 0.0821165, 1.0]], ['2, k, 21', [-0.550412, 0.515409, 1.0]], ['2, k, 22', [-0.452883, 0.552261, 1.0]], ['2, k, 23', [0.295825, 0.669142, 1.0]], ['2, k, 24', [0.267949, 0.633158, 1.0]]]
[['2, k, 0', [0.0585848, -0.409877, 1.0]], ['2, k, 1', [0.0520421, -0.124246, 1.0]], ['2, k, 2', [0.0502569, 0.165606, 1.0]], ['2, k, 3', [0.00149249, 0.265986, 1.0]], ['2, k, 4', [-0.11681, 0.0986296, 1.0]], ['2, k, 5', [-0.254529, 0.261206, 1.0]], ['2, k, 6', [-0.391487, 0.484441, 1.0]], ['2, k, 7', [-0.425296, 0.535429, 1.0]], ['2, k, 8', [0.100688, 0.023827, 1.0]], ['2, k, 9', [0.202503, 0.274611, 1.0]], ['2, k, 10', [0.273488, 0.53301, 1.0]], ['2, k, 11', [0.314986, 0.598428, 1.0]], ['2, k, 12', [0.00460993, -0.404762, 1.0]], ['2, k, 13', [-0.0423529, -0.773093, 1.0]], ['2, k, 14', [-0.0597684, -1.11722, 1.0]], ['2, k, 15', [0.00122833, -1.19629, 1.0]], ['2, k, 16', [0.111039, -0.405618, 1.0]], ['2, k, 17', [0.146844, -0.747003, 1.0]], ['2, k, 18', [0.149817, -1.05727, 1.0]], ['2, k, 19', [0.110803, -1.09764, 1.0]], ['2, k, 20', [0.0485407, 0.092925, 1.0]], ['2, k, 21', [-0.47937, 0.564938, 1.0]], ['2, k, 22', [-0.37557, 0.572288, 1.0]], ['2, k, 23', [0.321692, 0.6613, 1.0]], ['2, k, 24', [0.291685, 0.647339, 1.0]]]
[['2, k, 0', [0.0556788, -0.409228, 1.0]], ['2, k, 1', [0.0515665, -0.12259, 1.0]], ['2, k, 2', [0.0504997, 0.166355, 1.0]], ['2, k, 3', [0.0041473, 0.26719, 1.0]], ['2, k, 4', [-0.115497, 0.0993359, 1.0]], ['2, k, 5', [-0.245849, 0.26796, 1.0]], ['2, k, 6', [-0.376151, 0.495785, 1.0]], ['2, k, 7', [-0.393267, 0.560626, 1.0]], ['2, k, 8', [0.101094, 0.0240778, 1.0]], ['2, k, 9', [0.212222, 0.270596, 1.0]], ['2, k, 10', [0.317306, 0.518488, 1.0]], ['2, k, 11', [0.359861, 0.661524, 1.0]], ['2, k, 12', [0.00078196, -0.403219, 1.0]], ['2, k, 13', [-0.0443116, -0.770829, 1.0]], ['2, k, 14', [-0.0603195, -1.1189, 1.0]], ['2, k, 15', [-0.105542, -1.16866, 1.0]], ['2, k, 16', [0.108305, -0.405763, 1.0]], ['2, k, 17', [0.144785, -0.755283, 1.0]], ['2, k, 18', [0.146303, -1.06215, 1.0]], ['2, k, 19', [0.107972, -1.10244, 1.0]], ['2, k, 20', [0.0490285, 0.0941622, 1.0]], ['2, k, 21', [-0.421395, 0.601792, 1.0]], ['2, k, 22', [-0.338459, 0.592846, 1.0]], ['2, k, 23', [0.396218, 0.705247, 1.0]], ['2, k, 24', [0.315092, 0.682953, 1.0]]]
[['2, k, 0', [0.0534363, -0.410468, 1.0]], ['2, k, 1', [0.050223, -0.122135, 1.0]], ['2, k, 2', [0.0487854, 0.16704, 1.0]], ['2, k, 3', [0.0077402, 0.270011, 1.0]], ['2, k, 4', [-0.114374, 0.100813, 1.0]], ['2, k, 5', [-0.234415, 0.284487, 1.0]], ['2, k, 6', [-0.348583, 0.520796, 1.0]], ['2, k, 7', [-0.368281, 0.580415, 1.0]], ['2, k, 8', [0.101426, 0.0242968, 1.0]], ['2, k, 9', [0.221875, 0.266334, 1.0]], ['2, k, 10', [0.326432, 0.514519, 1.0]], ['2, k, 11', [0.373221, 0.656186, 1.0]], ['2, k, 12', [-0.0015475, -0.403694, 1.0]], ['2, k, 13', [-0.045728, -0.76877, 1.0]], ['2, k, 14', [-0.0605067, -1.12244, 1.0]], ['2, k, 15', [-0.0962418, -1.16226, 1.0]], ['2, k, 16', [0.106342, -0.408142, 1.0]], ['2, k, 17', [0.144041, -0.753424, 1.0]], ['2, k, 18', [0.147419, -1.06498, 1.0]], ['2, k, 19', [0.10971, -1.1053, 1.0]], ['2, k, 20', [0.0479305, 0.0948112, 1.0]], ['2, k, 21', [-0.40542, 0.617804, 1.0]], ['2, k, 22', [-0.313472, 0.607739, 1.0]], ['2, k, 23', [0.397185, 0.697889, 1.0]], ['2, k, 24', [0.29843, 0.668027, 1.0]]]
[['2, k, 0', [0.0524092, -0.410429, 1.0]], ['2, k, 1', [0.0480524, -0.121363, 1.0]], ['2, k, 2', [0.0444702, 0.167253, 1.0]], ['2, k, 3', [0.0110784, 0.271571, 1.0]], ['2, k, 4', [-0.111774, 0.10778, 1.0]], ['2, k, 5', [-0.232282, 0.311777, 1.0]], ['2, k, 6', [-0.342456, 0.534555, 1.0]], ['2, k, 7', [-0.355111, 0.593732, 1.0]], ['2, k, 8', [0.102008, 0.0245246, 1.0]], ['2, k, 9', [0.231008, 0.261672, 1.0]], ['2, k, 10', [0.344105, 0.506023, 1.0]], ['2, k, 11', [0.401785, 0.641645, 1.0]], ['2, k, 12', [-0.00296432, -0.40316, 1.0]], ['2, k, 13', [-0.0472315, -0.768091, 1.0]], ['2, k, 14', [-0.0609221, -1.12207, 1.0]], ['2, k, 15', [-0.0936505, -1.1621, 1.0]], ['2, k, 16', [0.105724, -0.408512, 1.0]], ['2, k, 17', [0.141917, -0.747639, 1.0]], ['2, k, 18', [0.146957, -1.06411, 1.0]], ['2, k, 19', [0.112256, -1.10464, 1.0]], ['2, k, 20', [0.0448417, 0.0953434, 1.0]], ['2, k, 21', [-0.396972, 0.629576, 1.0]], ['2, k, 22', [-0.30465, 0.618753, 1.0]], ['2, k, 23', [0.436439, 0.683097, 1.0]], ['2, k, 24', [0.339163, 0.657323, 1.0]]]
[['2, k, 0', [0.0501672, -0.40838, 1.0]], ['2, k, 1', [0.0464633, -0.120176, 1.0]], ['2, k, 2', [0.0432868, 0.167115, 1.0]], ['2, k, 3', [0.0125409, 0.272493, 1.0]], ['2, k, 4', [-0.10936, 0.110417, 1.0]], ['2, k, 5', [-0.21824, 0.301557, 1.0]], ['2, k, 6', [-0.328214, 0.537243, 1.0]], ['2, k, 7', [-0.341742, 0.599528, 1.0]], ['2, k, 8', [0.128021, 0.0660419, 1.0]], ['2, k, 9', [0.261261, 0.302205, 1.0]], ['2, k, 10', [0.374724, 0.545106, 1.0]], ['2, k, 11', [0.415163, 0.616064, 1.0]], ['2, k, 12', [-0.00790494, -0.399542, 1.0]], ['2, k, 13', [-0.0490622, -0.767282, 1.0]], ['2, k, 14', [-0.0609333, -1.12186, 1.0]], ['2, k, 15', [-0.0786925, -1.16199, 1.0]], ['2, k, 16', [0.105292, -0.407744, 1.0]], ['2, k, 17', [0.141835, -0.747836, 1.0]], ['2, k, 18', [0.146986, -1.06387, 1.0]], ['2, k, 19', [0.127253, -1.1045, 1.0]], ['2, k, 20', [0.0437978, 0.0955217, 1.0]], ['2, k, 21', [-0.376757, 0.639583, 1.0]], ['2, k, 22', [-0.286817, 0.623059, 1.0]], ['2, k, 23', [0.448737, 0.671947, 1.0]], ['2, k, 24', [0.371993, 0.653618, 1.0]]]
[['2, k, 0', [0.0491827, -0.400829, 1.0]], ['2, k, 1', [0.0463027, -0.115838, 1.0]], ['2, k, 2', [0.0434038, 0.168038, 1.0]], ['2, k, 3', [0.0164882, 0.275395, 1.0]], ['2, k, 4', [-0.108108, 0.11157, 1.0]], ['2, k, 5', [-0.220214, 0.335138, 1.0]], ['2, k, 6', [-0.31834, 0.544292, 1.0]], ['2, k, 7', [-0.326958, 0.604173, 1.0]], ['2, k, 8', [0.161185, 0.114888, 1.0]], ['2, k, 9', [0.293797, 0.351201, 1.0]], ['2, k, 10', [0.403583, 0.574552, 1.0]], ['2, k, 11', [0.422992, 0.626306, 1.0]], ['2, k, 12', [-0.00984123, -0.392702, 1.0]], ['2, k, 13', [-0.0508799, -0.766534, 1.0]], ['2, k, 14', [-0.0615236, -1.12076, 1.0]], ['2, k, 15', [-0.0694619, -1.16085, 1.0]], ['2, k, 16', [0.10605, -0.399721, 1.0]], ['2, k, 17', [0.141092, -0.747488, 1.0]], ['2, k, 18', [0.147428, -1.06166, 1.0]], ['2, k, 19', [0.137505, -1.10226, 1.0]], ['2, k, 20', [0.0439382, 0.0971492, 1.0]], ['2, k, 21', [-0.352163, 0.651188, 1.0]], ['2, k, 22', [-0.282713, 0.639905, 1.0]], ['2, k, 23', [0.457486, 0.665385, 1.0]], ['2, k, 24', [0.356158, 0.644528, 1.0]]]
[['2, k, 0', [0.0500209, -0.394129, 1.0]], ['2, k, 1', [0.0477596, -0.112203, 1.0]], ['2, k, 2', [0.0448554, 0.168762, 1.0]], ['2, k, 3', [0.0185416, 0.275587, 1.0]], ['2, k, 4', [-0.10713, 0.113493, 1.0]], ['2, k, 5', [-0.198803, 0.307522, 1.0]], ['2, k, 6', [-0.311514, 0.543356, 1.0]], ['2, k, 7', [-0.322684, 0.606265, 1.0]], ['2, k, 8', [0.167081, 0.144558, 1.0]], ['2, k, 9', [0.31132, 0.37001, 1.0]], ['2, k, 10', [0.409753, 0.570509, 1.0]], ['2, k, 11', [0.431446, 0.624198, 1.0]], ['2, k, 12', [-0.00924245, -0.386828, 1.0]], ['2, k, 13', [-0.0517782, -0.766105, 1.0]], ['2, k, 14', [-0.0622278, -1.12673, 1.0]], ['2, k, 15', [-0.0620573, -1.16675, 1.0]], ['2, k, 16', [0.107553, -0.392615, 1.0]], ['2, k, 17', [0.140796, -0.74758, 1.0]], ['2, k, 18', [0.146397, -1.06228, 1.0]], ['2, k, 19', [0.144588, -1.10283, 1.0]], ['2, k, 20', [0.0454699, 0.0985395, 1.0]], ['2, k, 21', [-0.357663, 0.652634, 1.0]], ['2, k, 22', [-0.271284, 0.636062, 1.0]], ['2, k, 23', [0.46208, 0.66529, 1.0]], ['2, k, 24', [0.361596, 0.641545, 1.0]]]
[['2, k, 0', [0.0501227, -0.392043, 1.0]], ['2, k, 1', [0.048211, -0.110785, 1.0]], ['2, k, 2', [0.0454395, 0.169014, 1.0]], ['2, k, 3', [0.0201602, 0.276489, 1.0]], ['2, k, 4', [-0.106679, 0.113905, 1.0]], ['2, k, 5', [-0.215563, 0.337937, 1.0]], ['2, k, 6', [-0.301785, 0.5409, 1.0]], ['2, k, 7', [-0.31902, 0.61133, 1.0]], ['2, k, 8', [0.167661, 0.153875, 1.0]], ['2, k, 9', [0.310284, 0.35152, 1.0]], ['2, k, 10', [0.416766, 0.573951, 1.0]], ['2, k, 11', [0.434834, 0.623485, 1.0]], ['2, k, 12', [-0.00919065, -0.385436, 1.0]], ['2, k, 13', [-0.0529539, -0.760144, 1.0]], ['2, k, 14', [-0.0622482, -1.11737, 1.0]], ['2, k, 15', [-0.0593902, -1.1574, 1.0]], ['2, k, 16', [0.107913, -0.389419, 1.0]], ['2, k, 17', [0.140223, -0.74787, 1.0]], ['2, k, 18', [0.146393, -1.06273, 1.0]], ['2, k, 19', [0.147269, -1.10324, 1.0]], ['2, k, 20', [0.0460718, 0.0991005, 1.0]], ['2, k, 21', [-0.346583, 0.65771, 1.0]], ['2, k, 22', [-0.265017, 0.636468, 1.0]], ['2, k, 23', [0.466906, 0.658168, 1.0]], ['2, k, 24', [0.369038, 0.640225, 1.0]]]
[['2, k, 0', [0.0499868, -0.391496, 1.0]], ['2, k, 1', [0.0480577, -0.109732, 1.0]], ['2, k, 2', [0.0454312, 0.169683, 1.0]], ['2, k, 3', [0.0251357, 0.278613, 1.0]], ['2, k, 4', [-0.0934877, 0.106671, 1.0]], ['2, k, 5', [-0.191646, 0.291973, 1.0]], ['2, k, 6', [-0.29262, 0.531679, 1.0]], ['2, k, 7', [-0.309915, 0.616759, 1.0]], ['2, k, 8', [0.167702, 0.145133, 1.0]], ['2, k, 9', [0.311495, 0.351301, 1.0]], ['2, k, 10', [0.419812, 0.569282, 1.0]], ['2, k, 11', [0.43745, 0.620298, 1.0]], ['2, k, 12', [-0.00945637, -0.384926, 1.0]], ['2, k, 13', [-0.0535729, -0.761486, 1.0]], ['2, k, 14', [-0.0634035, -1.1195, 1.0]], ['2, k, 15', [-0.0593308, -1.15951, 1.0]], ['2, k, 16', [0.107949, -0.389005, 1.0]], ['2, k, 17', [0.139637, -0.747185, 1.0]], ['2, k, 18', [0.145974, -1.05985, 1.0]], ['2, k, 19', [0.148057, -1.10038, 1.0]], ['2, k, 20', [0.0460422, 0.100015, 1.0]], ['2, k, 21', [-0.338464, 0.657931, 1.0]], ['2, k, 22', [-0.257552, 0.640585, 1.0]], ['2, k, 23', [0.467108, 0.658506, 1.0]], ['2, k, 24', [0.366495, 0.636222, 1.0]]]
[['2, k, 0', [0.0496895, -0.383428, 1.0]], ['2, k, 1', [0.0479712, -0.106314, 1.0]], ['2, k, 2', [0.0454798, 0.169944, 1.0]], ['2, k, 3', [0.0323182, 0.279661, 1.0]], ['2, k, 4', [-0.0925669, 0.108537, 1.0]], ['2, k, 5', [-0.207618, 0.335943, 1.0]], ['2, k, 6', [-0.296376, 0.546344, 1.0]], ['2, k, 7', [-0.307524, 0.619855, 1.0]], ['2, k, 8', [0.171151, 0.155069, 1.0]], ['2, k, 9', [0.321006, 0.361616, 1.0]], ['2, k, 10', [0.421122, 0.566978, 1.0]], ['2, k, 11', [0.442703, 0.613663, 1.0]], ['2, k, 12', [-0.00848041, -0.377756, 1.0]], ['2, k, 13', [-0.0538908, -0.761734, 1.0]], ['2, k, 14', [-0.0631564, -1.11965, 1.0]], ['2, k, 15', [-0.00419998, -1.17969, 1.0]], ['2, k, 16', [0.106436, -0.378978, 1.0]], ['2, k, 17', [0.139008, -0.74742, 1.0]], ['2, k, 18', [0.144673, -1.05961, 1.0]], ['2, k, 19', [0.150182, -1.10004, 1.0]], ['2, k, 20', [0.0461033, 0.100837, 1.0]], ['2, k, 21', [-0.340212, 0.666604, 1.0]], ['2, k, 22', [-0.251499, 0.639951, 1.0]], ['2, k, 23', [0.486972, 0.650359, 1.0]], ['2, k, 24', [0.385903, 0.64129, 1.0]]]
